"plh0042","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","1997","30-45","weiblich","643","0.421541583308346","0.396468298129646","0.446614868487046"
"Einige Sorgen","1997","46-65","männlich","518","0.402467943859394","0.375314882090753","0.429621005628034"
"Einige Sorgen","1997","46-65","weiblich","349","0.367135421524232","0.335765532254991","0.398505310793473"
"Einige Sorgen","1997","66","männlich","","","",""
"Einige Sorgen","1997","66","weiblich","","","",""
"Keine Sorgen","1997","17-29","männlich","358","0.377327369215356","0.34765343014381","0.407001308286901"
"Keine Sorgen","1997","17-29","weiblich","367","0.454419977127377","0.421578273557715","0.487261680697039"
"Keine Sorgen","1997","30-45","männlich","691","0.396647088405115","0.374793610369227","0.418500566441003"
"Keine Sorgen","1997","30-45","weiblich","628","0.45286450290427","0.427589771850008","0.478139233958531"
"Keine Sorgen","1997","46-65","männlich","485","0.433860244425299","0.406418651959673","0.461301836890925"
"Keine Sorgen","1997","46-65","weiblich","390","0.490597972111592","0.458063957557888","0.523131986665295"
"Keine Sorgen","1997","66","männlich","","","",""
"Keine Sorgen","1997","66","weiblich","","","",""
"Grosse Sorgen","1998","17-29","männlich","214","0.182629947296674","0.159215839875796","0.206044054717551"
"Grosse Sorgen","1998","17-29","weiblich","151","0.158616619683677","0.134493612477372","0.182739626889982"
"Grosse Sorgen","1998","30-45","männlich","346","0.152466830931842","0.137157678343575","0.167775983520108"
"Grosse Sorgen","1998","30-45","weiblich","258","0.144579746833761","0.12773308499435","0.161426408673172"
"Grosse Sorgen","1998","46-65","männlich","238","0.152384539410128","0.133538513834416","0.17123056498584"
"Grosse Sorgen","1998","46-65","weiblich","162","0.133363532541914","0.112691777857871","0.154035287225958"
"Grosse Sorgen","1998","66","männlich","","","",""
"Grosse Sorgen","1998","66","weiblich","","","",""
"Einige Sorgen","1998","17-29","männlich","436","0.410755090527901","0.380940994523208","0.440569186532594"
"Einige Sorgen","1998","17-29","weiblich","380","0.440708813923542","0.407925338445665","0.47349228940142"
"Einige Sorgen","1998","30-45","männlich","914","0.410749558099366","0.389797647900101","0.431701468298631"
"Einige Sorgen","1998","30-45","weiblich","669","0.370408248957426","0.347274809731224","0.393541688183628"
"Einige Sorgen","1998","46-65","männlich","525","0.353681454489992","0.32861001090796","0.378752898072024"
"Einige Sorgen","1998","46-65","weiblich","365","0.316740409489862","0.288453537679483","0.345027281300242"
"Einige Sorgen","1998","66","männlich","","","",""
"Einige Sorgen","1998","66","weiblich","","","",""
"Keine Sorgen","1998","17-29","männlich","396","0.406614962175425","0.376847471784771","0.43638245256608"
"Keine Sorgen","1998","17-29","weiblich","350","0.400674566392781","0.368316141097732","0.43303299168783"
"Keine Sorgen","1998","30-45","männlich","858","0.436783610968792","0.415660595248838","0.457906626688746"
"Keine Sorgen","1998","30-45","weiblich","747","0.485012004208813","0.461070845757765","0.508953162659862"
"Keine Sorgen","1998","46-65","männlich","634","0.49393400609988","0.467716708185536","0.520151304014225"
"Keine Sorgen","1998","46-65","weiblich","512","0.549896057968223","0.519645246518272","0.580146869418175"
"Keine Sorgen","1998","66","männlich","","","",""
"Keine Sorgen","1998","66","weiblich","","","",""
"Grosse Sorgen","1999","17-29","männlich","182","0.166763380447184","0.143717167028069","0.189809593866298"
"Grosse Sorgen","1999","17-29","weiblich","158","0.164991027906005","0.140326988828674","0.189655066983336"
"Grosse Sorgen","1999","30-45","männlich","296","0.131829161149264","0.117377080305547","0.146281241992981"
"Grosse Sorgen","1999","30-45","weiblich","235","0.121335287003995","0.105656381373908","0.137014192634083"
"Grosse Sorgen","1999","46-65","männlich","218","0.145577878250269","0.126515848221954","0.164639908278583"
"Grosse Sorgen","1999","46-65","weiblich","147","0.118685842846221","0.0988087691930521","0.13856291649939"
"Grosse Sorgen","1999","66","männlich","","","",""
"Grosse Sorgen","1999","66","weiblich","","","",""
"Einige Sorgen","1999","17-29","männlich","411","0.392490161972148","0.362300649099196","0.422679674845099"
"Einige Sorgen","1999","17-29","weiblich","371","0.418078814518977","0.385303291599721","0.450854337438232"
"Einige Sorgen","1999","30-45","männlich","986","0.442272079295868","0.421055371471298","0.463488787120437"
"Einige Sorgen","1999","30-45","weiblich","733","0.423092624595226","0.399368982392255","0.446816266798198"
"Einige Sorgen","1999","46-65","männlich","499","0.348500938191973","0.32274697398794","0.374254902396005"
"Einige Sorgen","1999","46-65","weiblich","401","0.356749632659984","0.327308168560453","0.386191096759514"
"Einige Sorgen","1999","66","männlich","","","",""
"Einige Sorgen","1999","66","weiblich","","","",""
"Keine Sorgen","1999","17-29","männlich","412","0.440746457580669","0.41005172548545","0.471441189675887"
"Keine Sorgen","1999","17-29","weiblich","341","0.416930157575018","0.384167402941021","0.449692912209016"
"Keine Sorgen","1999","30-45","männlich","823","0.425898759554868","0.40477508483958","0.447022434270156"
"Keine Sorgen","1999","30-45","weiblich","698","0.455572088400778","0.431657696732687","0.47948648006887"
"Keine Sorgen","1999","46-65","männlich","598","0.505921183557759","0.478898730957881","0.532943636157637"
"Keine Sorgen","1999","46-65","weiblich","469","0.524564524493795","0.4938719820569","0.555257066930691"
"Keine Sorgen","1999","66","männlich","","","",""
"Keine Sorgen","1999","66","weiblich","","","",""
"Grosse Sorgen","2000","17-29","männlich","231","0.144927382087621","0.126681838971582","0.16317292520366"
"Grosse Sorgen","2000","17-29","weiblich","235","0.178268291001182","0.157494709950131","0.199041872052233"
"Grosse Sorgen","2000","30-45","männlich","490","0.131362297424296","0.120255082059328","0.142469512789264"
"Grosse Sorgen","2000","30-45","weiblich","390","0.13125034563647","0.118887810234515","0.143612881038425"
"Grosse Sorgen","2000","46-65","männlich","359","0.143029194869679","0.129001958924417","0.157056430814941"
"Grosse Sorgen","2000","46-65","weiblich","239","0.115385401917527","0.100935903173682","0.129834900661372"
"Grosse Sorgen","2000","66","männlich","","","",""
"Grosse Sorgen","2000","66","weiblich","","","",""
"Einige Sorgen","2000","17-29","männlich","575","0.393397092538147","0.36807801440371","0.418716170672584"
"Einige Sorgen","2000","17-29","weiblich","540","0.391570797467555","0.365078509423678","0.418063085511431"
"Einige Sorgen","2000","30-45","männlich","1564","0.441295407312563","0.424968410356288","0.457622404268837"
"Einige Sorgen","2000","30-45","weiblich","1132","0.390587730915486","0.372725944443219","0.408449517387754"
"Einige Sorgen","2000","46-65","männlich","884","0.349467938222541","0.330364358130336","0.368571518314746"
"Einige Sorgen","2000","46-65","weiblich","617","0.314468656157249","0.293469461584244","0.335467850730254"
"Einige Sorgen","2000","66","männlich","","","",""
"Einige Sorgen","2000","66","weiblich","","","",""
"Keine Sorgen","2000","17-29","männlich","624","0.461675525374232","0.435836831243795","0.487514219504668"
"Keine Sorgen","2000","17-29","weiblich","529","0.430160911531264","0.40328885617268","0.457032966889848"
"Keine Sorgen","2000","30-45","männlich","1499","0.427342295263141","0.411076100030943","0.44360849049534"
"Keine Sorgen","2000","30-45","weiblich","1344","0.478161923448044","0.459873958726649","0.496449888169438"
"Keine Sorgen","2000","46-65","männlich","1150","0.50750286690778","0.487472087646943","0.527533646168616"
"Keine Sorgen","2000","46-65","weiblich","1022","0.570145941925223","0.547755955443604","0.592535928406843"
"Keine Sorgen","2000","66","männlich","","","",""
"Keine Sorgen","2000","66","weiblich","","","",""
"Grosse Sorgen","2001","17-29","männlich","186","0.144674820291138","0.12561115854882","0.163738482033455"
"Grosse Sorgen","2001","17-29","weiblich","162","0.124232209586941","0.105507221403051","0.142957197770831"
"Grosse Sorgen","2001","30-45","männlich","384","0.119717331567072","0.108429017778226","0.131005645355919"
"Grosse Sorgen","2001","30-45","weiblich","287","0.104152999628251","0.0925818444335959","0.115724154822905"
"Grosse Sorgen","2001","46-65","männlich","271","0.114175925823024","0.101064350268734","0.127287501377314"
"Grosse Sorgen","2001","46-65","weiblich","160","0.0844494955316291","0.0715428880510343","0.0973561030122238"
"Grosse Sorgen","2001","66","männlich","","","",""
"Grosse Sorgen","2001","66","weiblich","","","",""
"Einige Sorgen","2001","17-29","männlich","472","0.336665609510965","0.311055593285938","0.362275625735993"
"Einige Sorgen","2001","17-29","weiblich","429","0.331041188276118","0.304326465682554","0.357755910869682"
"Einige Sorgen","2001","30-45","männlich","1279","0.399025991782577","0.381997823982742","0.416054159582412"
"Einige Sorgen","2001","30-45","weiblich","1032","0.366266628540796","0.34801608222076","0.384517174860833"
"Einige Sorgen","2001","46-65","männlich","828","0.351843376373197","0.332155061652093","0.371531691094302"
"Einige Sorgen","2001","46-65","weiblich","562","0.285986915551961","0.265012078938265","0.306961752165657"
"Einige Sorgen","2001","66","männlich","","","",""
"Einige Sorgen","2001","66","weiblich","","","",""
"Keine Sorgen","2001","17-29","männlich","650","0.518659570197897","0.491581881709731","0.545737258686063"
"Keine Sorgen","2001","17-29","weiblich","601","0.544726602136941","0.516455978226635","0.572997226047248"
"Keine Sorgen","2001","30-45","männlich","1514","0.481256676650351","0.463882504215945","0.498630849084757"
"Keine Sorgen","2001","30-45","weiblich","1358","0.529580371830953","0.510672939154689","0.548487804507217"
"Keine Sorgen","2001","46-65","männlich","1161","0.533980697803779","0.513414282407934","0.554547113199623"
"Keine Sorgen","2001","46-65","weiblich","1061","0.62956358891641","0.607148056711381","0.651979121121439"
"Keine Sorgen","2001","66","männlich","","","",""
"Keine Sorgen","2001","66","weiblich","","","",""
"Grosse Sorgen","2002","17-29","männlich","217","0.18163197823711","0.160327139445316","0.202936817028903"
"Grosse Sorgen","2002","17-29","weiblich","185","0.16177683061504","0.140801431570694","0.182752229659385"
"Grosse Sorgen","2002","30-45","männlich","463","0.154064780191225","0.141493608949281","0.16663595143317"
"Grosse Sorgen","2002","30-45","weiblich","319","0.131262780120677","0.11866457823934","0.143860982002013"
"Grosse Sorgen","2002","46-65","männlich","373","0.165152069516535","0.151065037498921","0.179239101534149"
"Grosse Sorgen","2002","46-65","weiblich","234","0.124816356179869","0.110763844010396","0.138868868349341"
"Grosse Sorgen","2002","66","männlich","","","",""
"Grosse Sorgen","2002","66","weiblich","","","",""
"Einige Sorgen","2002","17-29","männlich","494","0.390180659734982","0.363225541774684","0.417135777695279"
"Einige Sorgen","2002","17-29","weiblich","432","0.349070150775596","0.321918534318566","0.376221767232625"
"Einige Sorgen","2002","30-45","männlich","1402","0.463882428239735","0.446516840508139","0.48124801597133"
"Einige Sorgen","2002","30-45","weiblich","1098","0.40174781428246","0.383457866806027","0.420037761758893"
"Einige Sorgen","2002","46-65","männlich","944","0.361151962111459","0.342929058579969","0.379374865642948"
"Einige Sorgen","2002","46-65","weiblich","688","0.343921962620762","0.323725452620827","0.364118472620696"
"Einige Sorgen","2002","66","männlich","","","",""
"Einige Sorgen","2002","66","weiblich","","","",""
"Keine Sorgen","2002","17-29","männlich","547","0.428187362027909","0.400844021708453","0.455530702347364"
"Keine Sorgen","2002","17-29","weiblich","567","0.489153018609365","0.460679573022732","0.517626464195998"
"Keine Sorgen","2002","30-45","männlich","1303","0.38205279156904","0.365133082913464","0.398972500224615"
"Keine Sorgen","2002","30-45","weiblich","1343","0.466989405596864","0.448376465283494","0.485602345910234"
"Keine Sorgen","2002","46-65","männlich","1352","0.473695968372006","0.45475326333498","0.492638673409033"
"Keine Sorgen","2002","46-65","weiblich","1203","0.53126168119937","0.510044479793109","0.55247888260563"
"Keine Sorgen","2002","66","männlich","","","",""
"Keine Sorgen","2002","66","weiblich","","","",""
"Grosse Sorgen","2003","17-29","männlich","216","0.167712313610455","0.146240069127821","0.189184558093089"
"Grosse Sorgen","2003","17-29","weiblich","207","0.186051309851913","0.163391930179733","0.208710689524093"
"Grosse Sorgen","2003","30-45","männlich","486","0.171318995659914","0.157678296415655","0.184959694904172"
"Grosse Sorgen","2003","30-45","weiblich","398","0.155062930277207","0.141155060347633","0.168970800206781"
"Grosse Sorgen","2003","46-65","männlich","421","0.193683666093319","0.178333321874199","0.20903401031244"
"Grosse Sorgen","2003","46-65","weiblich","273","0.147776906063534","0.132485487368655","0.163068324758413"
"Grosse Sorgen","2003","66","männlich","","","",""
"Grosse Sorgen","2003","66","weiblich","","","",""
"Einige Sorgen","2003","17-29","männlich","465","0.416111530786243","0.387782738611886","0.4444403229606"
"Einige Sorgen","2003","17-29","weiblich","464","0.430448658720424","0.401617622280897","0.45927969515995"
"Einige Sorgen","2003","30-45","männlich","1361","0.467345242283496","0.449282570103895","0.485407914463097"
"Einige Sorgen","2003","30-45","weiblich","1105","0.432522385728213","0.413486499216797","0.451558272239629"
"Einige Sorgen","2003","46-65","männlich","919","0.363732982190776","0.345046397277962","0.382419567103589"
"Einige Sorgen","2003","46-65","weiblich","693","0.33278342041237","0.312479397210372","0.353087443614369"
"Einige Sorgen","2003","66","männlich","","","",""
"Einige Sorgen","2003","66","weiblich","","","",""
"Keine Sorgen","2003","17-29","männlich","482","0.416176155603302","0.387846731573333","0.444505579633271"
"Keine Sorgen","2003","17-29","weiblich","462","0.383500031427663","0.35518726100594","0.411812801849387"
"Keine Sorgen","2003","30-45","männlich","1084","0.36133576205659","0.343944465756329","0.378727058356852"
"Keine Sorgen","2003","30-45","weiblich","1099","0.41241468399458","0.393500092248258","0.431329275740903"
"Keine Sorgen","2003","46-65","männlich","1206","0.442583351715905","0.423290057114945","0.461876646316864"
"Keine Sorgen","2003","46-65","weiblich","1103","0.519439673524096","0.497911392144029","0.540967954904163"
"Keine Sorgen","2003","66","männlich","","","",""
"Keine Sorgen","2003","66","weiblich","","","",""
"Grosse Sorgen","2004","17-29","männlich","260","0.242778384546112","0.217520859600774","0.268035909491449"
"Grosse Sorgen","2004","17-29","weiblich","282","0.256841286300414","0.230976075677835","0.282706496922993"
"Grosse Sorgen","2004","30-45","männlich","550","0.217414685450962","0.202048172268114","0.23278119863381"
"Grosse Sorgen","2004","30-45","weiblich","455","0.210329937658435","0.194248054606288","0.226411820710582"
"Grosse Sorgen","2004","46-65","männlich","462","0.208253951742701","0.192336715413249","0.224171188072154"
"Grosse Sorgen","2004","46-65","weiblich","332","0.178575054125184","0.162244809832748","0.19490529841762"
"Grosse Sorgen","2004","66","männlich","","","",""
"Grosse Sorgen","2004","66","weiblich","","","",""
"Einige Sorgen","2004","17-29","männlich","449","0.396864233851318","0.368043648131537","0.425684819571099"
"Einige Sorgen","2004","17-29","weiblich","433","0.408917772450235","0.379811622811508","0.438023922088962"
"Einige Sorgen","2004","30-45","männlich","1299","0.463666201318196","0.445088783407893","0.482243619228499"
"Einige Sorgen","2004","30-45","weiblich","1098","0.437859516737736","0.418282192017991","0.45743684145748"
"Einige Sorgen","2004","46-65","männlich","931","0.389729463691721","0.370612412283223","0.408846515100219"
"Einige Sorgen","2004","46-65","weiblich","738","0.353489150557087","0.333105859983975","0.373872441130199"
"Einige Sorgen","2004","66","männlich","","","",""
"Einige Sorgen","2004","66","weiblich","","","",""
"Keine Sorgen","2004","17-29","männlich","398","0.36035738160257","0.332075409594295","0.388639353610845"
"Keine Sorgen","2004","17-29","weiblich","381","0.334240941249351","0.306313497934109","0.362168384564593"
"Keine Sorgen","2004","30-45","männlich","919","0.318919113230842","0.30155691667757","0.336281309784115"
"Keine Sorgen","2004","30-45","weiblich","914","0.351810545603829","0.332966726628061","0.370654364579598"
"Keine Sorgen","2004","46-65","männlich","1107","0.402016584565578","0.382796971452381","0.421236197678775"
"Keine Sorgen","2004","46-65","weiblich","1043","0.467935795317729","0.446660602845019","0.489210987790439"
"Keine Sorgen","2004","66","männlich","","","",""
"Keine Sorgen","2004","66","weiblich","","","",""
"Grosse Sorgen","2005","17-29","männlich","229","0.239911489707154","0.213743649343251","0.266079330071057"
"Grosse Sorgen","2005","17-29","weiblich","246","0.25275214554223","0.226326836134959","0.279177454949502"
"Grosse Sorgen","2005","30-45","männlich","517","0.223420267670611","0.207313056638885","0.239527478702337"
"Grosse Sorgen","2005","30-45","weiblich","405","0.194529579127395","0.178373496657173","0.210685661597618"
"Grosse Sorgen","2005","46-65","männlich","426","0.207949904059122","0.191648534959298","0.224251273158947"
"Grosse Sorgen","2005","46-65","weiblich","307","0.174104365308824","0.15761285066351","0.190595879954137"
"Grosse Sorgen","2005","66","männlich","","","",""
"Grosse Sorgen","2005","66","weiblich","","","",""
"Einige Sorgen","2005","17-29","männlich","436","0.397131865606512","0.367147918250199","0.427115812962825"
"Einige Sorgen","2005","17-29","weiblich","455","0.425081088685754","0.395021744127696","0.455140433243812"
"Einige Sorgen","2005","30-45","männlich","1214","0.468750277259422","0.449453438592771","0.488047115926072"
"Einige Sorgen","2005","30-45","weiblich","1059","0.448876854859227","0.428576371859475","0.469177337858979"
"Einige Sorgen","2005","46-65","männlich","894","0.389811253750998","0.370221558648373","0.409400948853624"
"Einige Sorgen","2005","46-65","weiblich","749","0.388777172900122","0.367576810217106","0.409977535583138"
"Einige Sorgen","2005","66","männlich","","","",""
"Einige Sorgen","2005","66","weiblich","","","",""
"Keine Sorgen","2005","17-29","männlich","358","0.362956644686334","0.333490579520216","0.392422709852452"
"Keine Sorgen","2005","17-29","weiblich","338","0.322166765772016","0.293752128584464","0.350581402959567"
"Keine Sorgen","2005","30-45","männlich","838","0.307829455069967","0.289979888178083","0.325679021961851"
"Keine Sorgen","2005","30-45","weiblich","842","0.356593566013378","0.337043515189184","0.376143616837572"
"Keine Sorgen","2005","46-65","männlich","1061","0.402238842189879","0.382543014235544","0.421934670144215"
"Keine Sorgen","2005","46-65","weiblich","975","0.437118461791055","0.415545925597079","0.458690997985031"
"Keine Sorgen","2005","66","männlich","","","",""
"Keine Sorgen","2005","66","weiblich","","","",""
"Grosse Sorgen","2006","17-29","männlich","220","0.203930355686453","0.179799660941275","0.228061050431631"
"Grosse Sorgen","2006","17-29","weiblich","236","0.247052556721328","0.221294253744373","0.272810859698283"
"Grosse Sorgen","2006","30-45","männlich","497","0.196009982400844","0.180909867518922","0.211110097282765"
"Grosse Sorgen","2006","30-45","weiblich","391","0.17731641927221","0.161955854812264","0.192676983732156"
"Grosse Sorgen","2006","46-65","männlich","423","0.178123596099957","0.163336714613461","0.192910477586453"
"Grosse Sorgen","2006","46-65","weiblich","344","0.166177093851483","0.151007192198905","0.181346995504061"
"Grosse Sorgen","2006","66","männlich","","","",""
"Grosse Sorgen","2006","66","weiblich","","","",""
"Einige Sorgen","2006","17-29","männlich","425","0.390051716787646","0.360839739176467","0.419263694398824"
"Einige Sorgen","2006","17-29","weiblich","424","0.381768750642141","0.352754196293304","0.410783304990977"
"Einige Sorgen","2006","30-45","männlich","1211","0.456072510096128","0.437127131849208","0.475017888343048"
"Einige Sorgen","2006","30-45","weiblich","1018","0.423499352781452","0.403627307911278","0.443371397651626"
"Einige Sorgen","2006","46-65","männlich","919","0.384263672785548","0.36546510935952","0.403062236211576"
"Einige Sorgen","2006","46-65","weiblich","817","0.366949831220947","0.347307967873854","0.38659169456804"
"Einige Sorgen","2006","66","männlich","","","",""
"Einige Sorgen","2006","66","weiblich","","","",""
"Keine Sorgen","2006","17-29","männlich","426","0.406017927525901","0.376606735322095","0.435429119729707"
"Keine Sorgen","2006","17-29","weiblich","417","0.371178692636531","0.34232539984325","0.400031985429813"
"Keine Sorgen","2006","30-45","männlich","947","0.347917507503028","0.329799716729074","0.366035298276982"
"Keine Sorgen","2006","30-45","weiblich","966","0.399184227946338","0.379488427596899","0.418880028295777"
"Keine Sorgen","2006","46-65","männlich","1230","0.437612731114495","0.418440382232934","0.456785079996056"
"Keine Sorgen","2006","46-65","weiblich","1152","0.46687307492757","0.44654131386781","0.48720483598733"
"Keine Sorgen","2006","66","männlich","","","",""
"Keine Sorgen","2006","66","weiblich","","","",""
"Grosse Sorgen","2007","17-29","männlich","194","0.194655378174847","0.170381077434483","0.21892967891521"
"Grosse Sorgen","2007","17-29","weiblich","209","0.244284225563524","0.217076496631607","0.27149195449544"
"Grosse Sorgen","2007","30-45","männlich","365","0.16606290216612","0.151303178727493","0.180822625604747"
"Grosse Sorgen","2007","30-45","weiblich","328","0.15793040042454","0.142868812529915","0.172991988319166"
"Grosse Sorgen","2007","46-65","männlich","345","0.160918654975145","0.14628454712328","0.17555276282701"
"Grosse Sorgen","2007","46-65","weiblich","298","0.159034154983162","0.143824891156652","0.174243418809673"
"Grosse Sorgen","2007","66","männlich","","","",""
"Grosse Sorgen","2007","66","weiblich","","","",""
"Einige Sorgen","2007","17-29","männlich","408","0.390958161527475","0.361041622550238","0.420874700504712"
"Einige Sorgen","2007","17-29","weiblich","383","0.396524414076678","0.365548070330446","0.427500757822911"
"Einige Sorgen","2007","30-45","männlich","1098","0.439713289561055","0.420026938850702","0.459399640271409"
"Einige Sorgen","2007","30-45","weiblich","965","0.413658773156398","0.393318338300925","0.433999208011872"
"Einige Sorgen","2007","46-65","männlich","918","0.39778670864302","0.378294487773608","0.417278929512433"
"Einige Sorgen","2007","46-65","weiblich","811","0.383138628858028","0.362920285413865","0.403356972302191"
"Einige Sorgen","2007","66","männlich","","","",""
"Einige Sorgen","2007","66","weiblich","","","",""
"Keine Sorgen","2007","17-29","männlich","420","0.414386460297679","0.384184789028836","0.444588131566521"
"Keine Sorgen","2007","17-29","weiblich","366","0.359191360359798","0.328811032477201","0.389571688242395"
"Keine Sorgen","2007","30-45","männlich","979","0.394223808272825","0.374841620974165","0.413605995571484"
"Keine Sorgen","2007","30-45","weiblich","959","0.428410826419062","0.407972933765585","0.448848719072538"
"Keine Sorgen","2007","46-65","männlich","1159","0.441294636381834","0.421519623894685","0.461069648868983"
"Keine Sorgen","2007","46-65","weiblich","1112","0.45782721615881","0.43710703866377","0.478547393653849"
"Keine Sorgen","2007","66","männlich","","","",""
"Keine Sorgen","2007","66","weiblich","","","",""
"Grosse Sorgen","2008","17-29","männlich","135","0.152429465755128","0.12962098846466","0.175237943045595"
"Grosse Sorgen","2008","17-29","weiblich","173","0.194420355278755","0.169411969323811","0.219428741233699"
"Grosse Sorgen","2008","30-45","männlich","289","0.14277358046401","0.128347057389829","0.15720010353819"
"Grosse Sorgen","2008","30-45","weiblich","263","0.133964296947984","0.119378891364851","0.148549702531117"
"Grosse Sorgen","2008","46-65","männlich","322","0.165415991707654","0.150390442382155","0.180441541033152"
"Grosse Sorgen","2008","46-65","weiblich","291","0.159676314400967","0.144479780326048","0.174872848475886"
"Grosse Sorgen","2008","66","männlich","","","",""
"Grosse Sorgen","2008","66","weiblich","","","",""
"Einige Sorgen","2008","17-29","männlich","358","0.369616380731901","0.338986030092506","0.400246731371296"
"Einige Sorgen","2008","17-29","weiblich","358","0.400231265300142","0.369270764833846","0.431191765766438"
"Einige Sorgen","2008","30-45","männlich","971","0.427564918539693","0.40716379299209","0.447966044087295"
"Einige Sorgen","2008","30-45","weiblich","857","0.399497487249834","0.378524006204277","0.420470968295391"
"Einige Sorgen","2008","46-65","männlich","837","0.357619554771497","0.338236895214525","0.37700221432847"
"Einige Sorgen","2008","46-65","weiblich","725","0.322010281011272","0.302626101680516","0.341394460342027"
"Einige Sorgen","2008","66","männlich","","","",""
"Einige Sorgen","2008","66","weiblich","","","",""
"Keine Sorgen","2008","17-29","männlich","461","0.477954153512971","0.446256920964674","0.509651386061269"
"Keine Sorgen","2008","17-29","weiblich","431","0.405348379421103","0.374323787417075","0.436372971425131"
"Keine Sorgen","2008","30-45","männlich","999","0.429661500996298","0.409247903827855","0.450075098164741"
"Keine Sorgen","2008","30-45","weiblich","975","0.466538215802182","0.445175751695806","0.487900679908559"
"Keine Sorgen","2008","46-65","männlich","1190","0.476964453520849","0.4567661361345","0.497162770907198"
"Keine Sorgen","2008","46-65","weiblich","1216","0.518313404587761","0.497584349933731","0.539042459241792"
"Keine Sorgen","2008","66","männlich","","","",""
"Keine Sorgen","2008","66","weiblich","","","",""
"Grosse Sorgen","2009","17-29","männlich","118","0.138868044661561","0.115688705686672","0.162047383636449"
"Grosse Sorgen","2009","17-29","weiblich","143","0.210935359973265","0.1838570949956","0.23801362495093"
"Grosse Sorgen","2009","30-45","männlich","312","0.165150569678461","0.148819953013177","0.181481186343746"
"Grosse Sorgen","2009","30-45","weiblich","253","0.137104689702608","0.121771328248436","0.15243805115678"
"Grosse Sorgen","2009","46-65","männlich","352","0.18477330416906","0.168747261152786","0.200799347185335"
"Grosse Sorgen","2009","46-65","weiblich","294","0.165655435648937","0.149966315662183","0.181344555635692"
"Grosse Sorgen","2009","66","männlich","","","",""
"Grosse Sorgen","2009","66","weiblich","","","",""
"Einige Sorgen","2009","17-29","männlich","369","0.428087689954239","0.394921458615014","0.461253921293464"
"Einige Sorgen","2009","17-29","weiblich","357","0.383865173030045","0.351586395151385","0.416143950908704"
"Einige Sorgen","2009","30-45","männlich","881","0.43927459307814","0.417447212093055","0.461101974063226"
"Einige Sorgen","2009","30-45","weiblich","851","0.4368774024821","0.414766145482234","0.458988659481966"
"Einige Sorgen","2009","46-65","männlich","856","0.375008522119233","0.35501795515644","0.394999089082025"
"Einige Sorgen","2009","46-65","weiblich","776","0.355989222038559","0.335782865536631","0.376195578540486"
"Einige Sorgen","2009","66","männlich","","","",""
"Einige Sorgen","2009","66","weiblich","","","",""
"Keine Sorgen","2009","17-29","männlich","368","0.4330442653842","0.399831445079797","0.466257085688604"
"Keine Sorgen","2009","17-29","weiblich","372","0.40519946699669","0.372615049939462","0.437783884053918"
"Keine Sorgen","2009","30-45","männlich","793","0.395574837243399","0.374069608515895","0.417080065970902"
"Keine Sorgen","2009","30-45","weiblich","829","0.426017907815292","0.403973661092096","0.448062154538487"
"Keine Sorgen","2009","46-65","männlich","1045","0.440218173711707","0.419720202616997","0.460716144806417"
"Keine Sorgen","2009","46-65","weiblich","1087","0.478355342312504","0.457274608969843","0.499436075655165"
"Keine Sorgen","2009","66","männlich","","","",""
"Keine Sorgen","2009","66","weiblich","","","",""
"Grosse Sorgen","2010","17-29","männlich","221","0.190844102784422","0.167483244595763","0.214204960973082"
"Grosse Sorgen","2010","17-29","weiblich","201","0.205855014721132","0.181269973449034","0.23044005599323"
"Grosse Sorgen","2010","30-45","männlich","607","0.154251511031559","0.142302557792369","0.16620046427075"
"Grosse Sorgen","2010","30-45","weiblich","517","0.130664000982737","0.119082152806721","0.142245849158752"
"Grosse Sorgen","2010","46-65","männlich","433","0.190381201714756","0.175246629815262","0.20551577361425"
"Grosse Sorgen","2010","46-65","weiblich","361","0.155679159932061","0.141328996332988","0.170029323531134"
"Grosse Sorgen","2010","66","männlich","","","",""
"Grosse Sorgen","2010","66","weiblich","","","",""
"Einige Sorgen","2010","17-29","männlich","418","0.373500254427301","0.344743542990593","0.402256965864008"
"Einige Sorgen","2010","17-29","weiblich","391","0.381315902225999","0.351782243469921","0.410849560982076"
"Einige Sorgen","2010","30-45","männlich","1398","0.420799878869234","0.40446760484803","0.437132152890438"
"Einige Sorgen","2010","30-45","weiblich","1193","0.405083019660388","0.388213362320569","0.421952677000206"
"Einige Sorgen","2010","46-65","männlich","924","0.371930181329046","0.353298481002361","0.390561881655731"
"Einige Sorgen","2010","46-65","weiblich","825","0.34312029194251","0.3243291149772","0.361911468907821"
"Einige Sorgen","2010","66","männlich","","","",""
"Einige Sorgen","2010","66","weiblich","","","",""
"Keine Sorgen","2010","17-29","männlich","448","0.435655642788277","0.406179063409313","0.465132222167241"
"Keine Sorgen","2010","17-29","weiblich","447","0.412829083052869","0.382892120923605","0.442766045182134"
"Keine Sorgen","2010","30-45","männlich","1505","0.424948610099207","0.408594908536685","0.441302311661728"
"Keine Sorgen","2010","30-45","weiblich","1543","0.464252979356876","0.447114854936809","0.481391103776942"
"Keine Sorgen","2010","46-65","männlich","1228","0.437688616956198","0.418564170181996","0.4568130637304"
"Keine Sorgen","2010","46-65","weiblich","1266","0.501200548125429","0.481410055239868","0.52099104101099"
"Keine Sorgen","2010","66","männlich","","","",""
"Keine Sorgen","2010","66","weiblich","","","",""
