,Unnamed: 0,year,quintil_oecd,plh0042,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
329,329,2005,5th Quintile,Not concerned at all,0.50715,2128,11525,0.48595,0.529
330,330,2006,1st Quintile,Very concerned,0.27147,321,10945,0.25121,0.29623
331,331,2006,1st Quintile,Somewhat concerned,0.40915,433,10945,0.38096,0.43699
332,332,2006,1st Quintile,Not concerned at all,0.31938,348,10945,0.28381,0.34983
333,333,2006,2nd Quintile,Very concerned,0.27871,391,10945,0.25261,0.3053
334,334,2006,2nd Quintile,Somewhat concerned,0.42138,653,10945,0.39714,0.45698
335,335,2006,2nd Quintile,Not concerned at all,0.29991,467,10945,0.27871,0.32342
336,336,2006,3rd Quintile,Very concerned,0.22435,441,10945,0.20851,0.24094
337,337,2006,3rd Quintile,Somewhat concerned,0.4363,909,10945,0.40888,0.46243
338,338,2006,3rd Quintile,Not concerned at all,0.33936,686,10945,0.31889,0.36517
339,339,2006,4th Quintile,Very concerned,0.14519,380,10945,0.13304,0.15847
340,340,2006,4th Quintile,Somewhat concerned,0.44798,1100,10945,0.42617,0.47026
341,341,2006,4th Quintile,Not concerned at all,0.40683,1017,10945,0.38552,0.42929
342,342,2006,5th Quintile,Very concerned,0.10596,351,10945,0.09487,0.11635
343,343,2006,5th Quintile,Somewhat concerned,0.36297,1317,10945,0.34178,0.38363
344,344,2006,5th Quintile,Not concerned at all,0.53107,2131,10945,0.50931,0.55228
345,345,2007,1st Quintile,Very concerned,0.27658,298,11538,0.25164,0.30145
346,346,2007,1st Quintile,Somewhat concerned,0.38841,467,11538,0.35875,0.422
347,347,2007,1st Quintile,Not concerned at all,0.33501,376,11538,0.30474,0.36356
348,348,2007,2nd Quintile,Very concerned,0.22572,364,11538,0.20659,0.24605
349,349,2007,2nd Quintile,Somewhat concerned,0.40886,730,11538,0.38602,0.43117
350,350,2007,2nd Quintile,Not concerned at all,0.36542,608,11538,0.34174,0.38885
351,351,2007,3rd Quintile,Very concerned,0.21715,415,11538,0.20035,0.23273
352,352,2007,3rd Quintile,Somewhat concerned,0.42772,930,11538,0.40567,0.45258
353,353,2007,3rd Quintile,Not concerned at all,0.35514,795,11538,0.3369,0.37525
354,354,2007,4th Quintile,Very concerned,0.13506,375,11538,0.12519,0.14887
355,355,2007,4th Quintile,Somewhat concerned,0.42546,1128,11538,0.4071,0.44697
356,356,2007,4th Quintile,Not concerned at all,0.43948,1219,11538,0.41642,0.45888
357,357,2007,5th Quintile,Very concerned,0.08364,301,11538,0.0731,0.09157
358,358,2007,5th Quintile,Somewhat concerned,0.36468,1348,11538,0.3405,0.38428
359,359,2007,5th Quintile,Not concerned at all,0.55168,2184,11538,0.53082,0.57557
360,360,2008,1st Quintile,Very concerned,0.23911,263,11091,0.21691,0.26291
361,361,2008,1st Quintile,Somewhat concerned,0.41082,452,11091,0.38202,0.43858
362,362,2008,1st Quintile,Not concerned at all,0.35008,426,11091,0.32232,0.37928
363,363,2008,2nd Quintile,Very concerned,0.19127,311,11091,0.1715,0.21323
364,364,2008,2nd Quintile,Somewhat concerned,0.39315,668,11091,0.36958,0.42142
365,365,2008,2nd Quintile,Not concerned at all,0.41559,660,11091,0.38436,0.44151
366,366,2008,3rd Quintile,Very concerned,0.16353,333,11091,0.14794,0.17962
367,367,2008,3rd Quintile,Somewhat concerned,0.40729,903,11091,0.38158,0.4318
368,368,2008,3rd Quintile,Not concerned at all,0.42919,942,11091,0.41004,0.45386
369,369,2008,4th Quintile,Very concerned,0.1484,344,11091,0.13306,0.16397
370,370,2008,4th Quintile,Somewhat concerned,0.3784,996,11091,0.35671,0.39774
371,371,2008,4th Quintile,Not concerned at all,0.47319,1239,11091,0.44784,0.49531
372,372,2008,5th Quintile,Very concerned,0.07811,230,11091,0.0679,0.08688
373,373,2008,5th Quintile,Somewhat concerned,0.31771,1118,11091,0.30121,0.33857
374,374,2008,5th Quintile,Not concerned at all,0.60418,2206,11091,0.57987,0.62874
375,375,2009,1st Quintile,Very concerned,0.22768,242,10308,0.20352,0.25308
376,376,2009,1st Quintile,Somewhat concerned,0.38661,434,10308,0.34925,0.41974
377,377,2009,1st Quintile,Not concerned at all,0.3857,394,10308,0.35119,0.42208
378,378,2009,2nd Quintile,Very concerned,0.22077,308,10308,0.20101,0.24162
379,379,2009,2nd Quintile,Somewhat concerned,0.41415,618,10308,0.37929,0.4515
380,380,2009,2nd Quintile,Not concerned at all,0.36507,537,10308,0.33358,0.40015
381,381,2009,3rd Quintile,Very concerned,0.21984,355,10308,0.19779,0.24401
382,382,2009,3rd Quintile,Somewhat concerned,0.4391,899,10308,0.40798,0.46771
383,383,2009,3rd Quintile,Not concerned at all,0.34107,757,10308,0.32216,0.36483
384,384,2009,4th Quintile,Very concerned,0.13242,330,10308,0.11674,0.14562
385,385,2009,4th Quintile,Somewhat concerned,0.40048,1037,10308,0.37789,0.42499
386,386,2009,4th Quintile,Not concerned at all,0.4671,1083,10308,0.43663,0.49855
387,387,2009,5th Quintile,Very concerned,0.08147,245,10308,0.06949,0.09472
388,388,2009,5th Quintile,Somewhat concerned,0.36358,1151,10308,0.33825,0.38646
389,389,2009,5th Quintile,Not concerned at all,0.55495,1918,10308,0.52912,0.58104
390,390,2010,1st Quintile,Very concerned,0.24299,258,9542,0.20405,0.27536
391,391,2010,1st Quintile,Somewhat concerned,0.40747,389,9542,0.36089,0.4566
392,392,2010,1st Quintile,Not concerned at all,0.34954,368,9542,0.30716,0.38888
393,393,2010,2nd Quintile,Very concerned,0.21469,288,9542,0.18774,0.24008
394,394,2010,2nd Quintile,Somewhat concerned,0.39166,616,9542,0.36076,0.42556
395,395,2010,2nd Quintile,Not concerned at all,0.39366,550,9542,0.36471,0.42654
396,396,2010,3rd Quintile,Very concerned,0.189,309,9542,0.16458,0.21522
397,397,2010,3rd Quintile,Somewhat concerned,0.40125,755,9542,0.36746,0.43331
398,398,2010,3rd Quintile,Not concerned at all,0.40976,771,9542,0.3782,0.43919
399,399,2010,4th Quintile,Very concerned,0.13739,283,9542,0.12105,0.15652
400,400,2010,4th Quintile,Somewhat concerned,0.37414,865,9542,0.34885,0.39582
401,401,2010,4th Quintile,Not concerned at all,0.48847,1073,9542,0.45951,0.52107
402,402,2010,5th Quintile,Very concerned,0.07612,206,9542,0.06362,0.0871
403,403,2010,5th Quintile,Somewhat concerned,0.36639,1012,9542,0.33809,0.39317
404,404,2010,5th Quintile,Not concerned at all,0.5575,1799,9542,0.52849,0.58893
405,405,2011,1st Quintile,Very concerned,0.16502,321,12978,0.14208,0.19379
406,406,2011,1st Quintile,Somewhat concerned,0.37286,713,12978,0.33915,0.40735
407,407,2011,1st Quintile,Not concerned at all,0.46212,876,12978,0.42495,0.511
408,408,2011,2nd Quintile,Very concerned,0.12429,307,12978,0.10778,0.14128
409,409,2011,2nd Quintile,Somewhat concerned,0.38359,933,12978,0.34797,0.4192
410,410,2011,2nd Quintile,Not concerned at all,0.49212,1249,12978,0.45375,0.5282
411,411,2011,3rd Quintile,Very concerned,0.10797,232,12978,0.0907,0.12385
412,412,2011,3rd Quintile,Somewhat concerned,0.38994,912,12978,0.35419,0.4239
413,413,2011,3rd Quintile,Not concerned at all,0.50209,1382,12978,0.46505,0.53934
414,414,2011,4th Quintile,Very concerned,0.07845,201,12978,0.06678,0.09165
415,415,2011,4th Quintile,Somewhat concerned,0.32443,890,12978,0.29663,0.34958
416,416,2011,4th Quintile,Not concerned at all,0.59712,1631,12978,0.56466,0.6361
417,417,2011,5th Quintile,Very concerned,0.05946,155,12978,0.04929,0.07047
418,418,2011,5th Quintile,Somewhat concerned,0.27249,848,12978,0.2508,0.29606
419,419,2011,5th Quintile,Not concerned at all,0.66805,2328,12978,0.63299,0.70417
420,420,2012,1st Quintile,Very concerned,0.18423,455,15108,0.16433,0.21253
421,421,2012,1st Quintile,Somewhat concerned,0.3693,855,15108,0.33216,0.4011
422,422,2012,1st Quintile,Not concerned at all,0.44647,1104,15108,0.41758,0.4771
423,423,2012,2nd Quintile,Very concerned,0.14576,335,15108,0.12878,0.16784
424,424,2012,2nd Quintile,Somewhat concerned,0.3894,972,15108,0.35616,0.42477
425,425,2012,2nd Quintile,Not concerned at all,0.46484,1425,15108,0.43588,0.50392
426,426,2012,3rd Quintile,Very concerned,0.1326,339,15108,0.11615,0.14816
427,427,2012,3rd Quintile,Somewhat concerned,0.36072,1017,15108,0.33621,0.38817
428,428,2012,3rd Quintile,Not concerned at all,0.50668,1705,15108,0.47699,0.53882
429,429,2012,4th Quintile,Very concerned,0.09297,257,15108,0.07895,0.10558
430,430,2012,4th Quintile,Somewhat concerned,0.30212,1001,15108,0.28062,0.32387
431,431,2012,4th Quintile,Not concerned at all,0.60492,1981,15108,0.57582,0.63418
432,432,2012,5th Quintile,Very concerned,0.06569,184,15108,0.05562,0.07648
433,433,2012,5th Quintile,Somewhat concerned,0.2959,1043,15108,0.2737,0.31656
434,434,2012,5th Quintile,Not concerned at all,0.63841,2435,15108,0.61043,0.6675
435,435,2013,1st Quintile,Very concerned,0.15567,366,15784,0.13484,0.18306
436,436,2013,1st Quintile,Somewhat concerned,0.327,783,15784,0.28626,0.36073
437,437,2013,1st Quintile,Not concerned at all,0.51733,1229,15784,0.47978,0.55857
438,438,2013,2nd Quintile,Very concerned,0.13405,359,15784,0.11322,0.15577
439,439,2013,2nd Quintile,Somewhat concerned,0.34271,1008,15784,0.31742,0.37412
440,440,2013,2nd Quintile,Not concerned at all,0.52323,1669,15784,0.49056,0.55678
441,441,2013,3rd Quintile,Very concerned,0.09389,276,15784,0.08162,0.10783
442,442,2013,3rd Quintile,Somewhat concerned,0.34005,986,15784,0.3154,0.36871
443,443,2013,3rd Quintile,Not concerned at all,0.56605,1833,15784,0.5324,0.59378
444,444,2013,4th Quintile,Very concerned,0.07121,203,15784,0.06177,0.08094
445,445,2013,4th Quintile,Somewhat concerned,0.30015,986,15784,0.28224,0.32071
446,446,2013,4th Quintile,Not concerned at all,0.62864,2197,15784,0.60054,0.65918
447,447,2013,5th Quintile,Very concerned,0.05215,182,15784,0.04374,0.06284
448,448,2013,5th Quintile,Somewhat concerned,0.25488,989,15784,0.23741,0.27344
449,449,2013,5th Quintile,Not concerned at all,0.69296,2718,15784,0.65981,0.71602
450,450,2014,1st Quintile,Very concerned,0.17189,536,16862,0.1575,0.18794
451,451,2014,1st Quintile,Somewhat concerned,0.33768,921,16862,0.30689,0.36602
452,452,2014,1st Quintile,Not concerned at all,0.49043,1231,16862,0.45373,0.52596
453,453,2014,2nd Quintile,Very concerned,0.14928,470,16862,0.13408,0.1678
454,454,2014,2nd Quintile,Somewhat concerned,0.34307,1153,16862,0.31658,0.3699
455,455,2014,2nd Quintile,Not concerned at all,0.50766,1600,16862,0.46868,0.54422
456,456,2014,3rd Quintile,Very concerned,0.09925,329,16862,0.08655,0.11309
457,457,2014,3rd Quintile,Somewhat concerned,0.33737,1151,16862,0.30944,0.36233
458,458,2014,3rd Quintile,Not concerned at all,0.56339,1896,16862,0.53176,0.59609
459,459,2014,4th Quintile,Very concerned,0.0807,269,16862,0.07135,0.09108
460,460,2014,4th Quintile,Somewhat concerned,0.312,1180,16862,0.29383,0.3323
461,461,2014,4th Quintile,Not concerned at all,0.60731,2171,16862,0.57845,0.63273
462,462,2014,5th Quintile,Very concerned,0.05327,219,16862,0.04627,0.06
463,463,2014,5th Quintile,Somewhat concerned,0.26327,1018,16862,0.24529,0.28387
464,464,2014,5th Quintile,Not concerned at all,0.68346,2718,16862,0.65623,0.71362
465,465,2015,1st Quintile,Very concerned,0.16822,389,15542,0.14656,0.19097
466,466,2015,1st Quintile,Somewhat concerned,0.34738,821,15542,0.31719,0.38022
467,467,2015,1st Quintile,Not concerned at all,0.4844,1097,15542,0.44526,0.52545
468,468,2015,2nd Quintile,Very concerned,0.10907,371,15542,0.09578,0.12432
469,469,2015,2nd Quintile,Somewhat concerned,0.37059,1069,15542,0.34097,0.39791
470,470,2015,2nd Quintile,Not concerned at all,0.52034,1601,15542,0.48658,0.55676
471,471,2015,3rd Quintile,Very concerned,0.07825,265,15542,0.0674,0.0908
472,472,2015,3rd Quintile,Somewhat concerned,0.33725,1031,15542,0.31319,0.36609
473,473,2015,3rd Quintile,Not concerned at all,0.5845,1854,15542,0.5542,0.61647
474,474,2015,4th Quintile,Very concerned,0.06078,209,15542,0.05164,0.06955
475,475,2015,4th Quintile,Somewhat concerned,0.30628,998,15542,0.28666,0.32493
476,476,2015,4th Quintile,Not concerned at all,0.63294,2189,15542,0.60647,0.66268
477,477,2015,5th Quintile,Very concerned,0.04049,147,15542,0.03339,0.04762
478,478,2015,5th Quintile,Somewhat concerned,0.2507,975,15542,0.23427,0.27123
479,479,2015,5th Quintile,Not concerned at all,0.70881,2526,15542,0.67916,0.74345
480,480,2016,1st Quintile,Very concerned,0.15037,376,15203,0.12847,0.1724
481,481,2016,1st Quintile,Somewhat concerned,0.29822,742,15203,0.26547,0.33086
482,482,2016,1st Quintile,Not concerned at all,0.55141,1246,15203,0.51286,0.59352
483,483,2016,2nd Quintile,Very concerned,0.10943,348,15203,0.09452,0.12677
484,484,2016,2nd Quintile,Somewhat concerned,0.29711,916,15203,0.264,0.31878
485,485,2016,2nd Quintile,Not concerned at all,0.59347,1804,15203,0.55781,0.62898
486,486,2016,3rd Quintile,Very concerned,0.07218,237,15203,0.06111,0.08405
487,487,2016,3rd Quintile,Somewhat concerned,0.3032,946,15203,0.27733,0.32559
488,488,2016,3rd Quintile,Not concerned at all,0.62461,1870,15203,0.58522,0.66438
489,489,2016,4th Quintile,Very concerned,0.04933,169,15203,0.04088,0.05849
490,490,2016,4th Quintile,Somewhat concerned,0.27234,899,15203,0.25479,0.29227
491,491,2016,4th Quintile,Not concerned at all,0.67833,2227,15203,0.64371,0.71089
492,492,2016,5th Quintile,Very concerned,0.03447,128,15203,0.02722,0.0407
493,493,2016,5th Quintile,Somewhat concerned,0.22691,726,15203,0.20961,0.24737
494,494,2016,5th Quintile,Not concerned at all,0.73862,2569,15203,0.70529,0.76764
495,495,2017,1st Quintile,Very concerned,0.17059,386,14433,0.14505,0.19454
496,496,2017,1st Quintile,Somewhat concerned,0.3018,739,14433,0.27389,0.33266
497,497,2017,1st Quintile,Not concerned at all,0.52761,1066,14433,0.48054,0.57462
498,498,2017,2nd Quintile,Very concerned,0.11138,344,14433,0.09696,0.12706
499,499,2017,2nd Quintile,Somewhat concerned,0.31319,936,14433,0.28417,0.3437
500,500,2017,2nd Quintile,Not concerned at all,0.57544,1614,14433,0.54023,0.6063
501,501,2017,3rd Quintile,Very concerned,0.0891,254,14433,0.07846,0.10262
502,502,2017,3rd Quintile,Somewhat concerned,0.31101,958,14433,0.28765,0.33915
503,503,2017,3rd Quintile,Not concerned at all,0.59989,1711,14433,0.56352,0.63746
504,504,2017,4th Quintile,Very concerned,0.04985,175,14433,0.04288,0.05721
505,505,2017,4th Quintile,Somewhat concerned,0.29429,917,14433,0.27544,0.32447
506,506,2017,4th Quintile,Not concerned at all,0.65585,2016,14433,0.62217,0.69122
507,507,2017,5th Quintile,Very concerned,0.0388,127,14433,0.03117,0.0476
508,508,2017,5th Quintile,Somewhat concerned,0.25704,830,14433,0.23715,0.27766
509,509,2017,5th Quintile,Not concerned at all,0.70416,2360,14433,0.67103,0.74206
510,510,2018,1st Quintile,Very concerned,0.08452,227,15458,0.07103,0.09802
511,511,2018,1st Quintile,Somewhat concerned,0.25913,656,15458,0.23531,0.29031
512,512,2018,1st Quintile,Not concerned at all,0.65635,1342,15458,0.61516,0.69515
513,513,2018,2nd Quintile,Very concerned,0.08198,213,15458,0.06824,0.09888
514,514,2018,2nd Quintile,Somewhat concerned,0.28272,880,15458,0.26293,0.3015
515,515,2018,2nd Quintile,Not concerned at all,0.6353,2032,15458,0.60164,0.66958
516,516,2018,3rd Quintile,Very concerned,0.03653,126,15458,0.03046,0.04283
517,517,2018,3rd Quintile,Somewhat concerned,0.23339,742,15458,0.21202,0.25644
518,518,2018,3rd Quintile,Not concerned at all,0.73008,2266,15458,0.69291,0.77365
519,519,2018,4th Quintile,Very concerned,0.03723,118,15458,0.03197,0.04328
520,520,2018,4th Quintile,Somewhat concerned,0.22291,714,15458,0.20522,0.24
521,521,2018,4th Quintile,Not concerned at all,0.73985,2435,15458,0.70725,0.77208
522,522,2018,5th Quintile,Very concerned,0.02601,70,15458,0.02046,0.03229
523,523,2018,5th Quintile,Somewhat concerned,0.17868,672,15458,0.16519,0.19306
524,524,2018,5th Quintile,Not concerned at all,0.7953,2965,15458,0.76376,0.83027
525,525,2019,1st Quintile,Very concerned,0.1122,245,14785,0.09341,0.13521
526,526,2019,1st Quintile,Somewhat concerned,0.24615,575,14785,0.2219,0.27371
527,527,2019,1st Quintile,Not concerned at all,0.64165,1231,14785,0.59397,0.68795
528,528,2019,2nd Quintile,Very concerned,0.10353,261,14785,0.08858,0.11795
529,529,2019,2nd Quintile,Somewhat concerned,0.29182,837,14785,0.26814,0.31999
530,530,2019,2nd Quintile,Not concerned at all,0.60465,1775,14785,0.57266,0.64186
531,531,2019,3rd Quintile,Very concerned,0.0649,191,14785,0.05339,0.077
532,532,2019,3rd Quintile,Somewhat concerned,0.25671,787,14785,0.23467,0.28354
533,533,2019,3rd Quintile,Not concerned at all,0.67839,2106,14785,0.64455,0.71399
534,534,2019,4th Quintile,Very concerned,0.04596,152,14785,0.03796,0.05535
535,535,2019,4th Quintile,Somewhat concerned,0.23327,671,14785,0.21224,0.25226
536,536,2019,4th Quintile,Not concerned at all,0.72077,2306,14785,0.68686,0.75095
537,537,2019,5th Quintile,Very concerned,0.02764,93,14785,0.02137,0.03427
538,538,2019,5th Quintile,Somewhat concerned,0.20596,717,14785,0.19142,0.22552
539,539,2019,5th Quintile,Not concerned at all,0.7664,2838,14785,0.73142,0.80166
540,540,2020,1st Quintile,Very concerned,0.10586,214,15516,0.08723,0.12562
541,541,2020,1st Quintile,Somewhat concerned,0.25484,538,15516,0.22456,0.28003
542,542,2020,1st Quintile,Not concerned at all,0.6393,1211,15516,0.5921,0.68443
543,543,2020,2nd Quintile,Very concerned,0.07437,193,15516,0.06132,0.09027
544,544,2020,2nd Quintile,Somewhat concerned,0.26986,720,15516,0.24394,0.29626
545,545,2020,2nd Quintile,Not concerned at all,0.65577,1764,15516,0.6175,0.69839
546,546,2020,3rd Quintile,Very concerned,0.06463,196,15516,0.05525,0.0767
547,547,2020,3rd Quintile,Somewhat concerned,0.25701,753,15516,0.23454,0.28099
548,548,2020,3rd Quintile,Not concerned at all,0.67836,2050,15516,0.64814,0.71702
549,549,2020,4th Quintile,Very concerned,0.04753,137,15516,0.03699,0.05723
550,550,2020,4th Quintile,Somewhat concerned,0.24056,747,15516,0.21564,0.26328
551,551,2020,4th Quintile,Not concerned at all,0.71191,2413,15516,0.68034,0.74336
552,552,2020,5th Quintile,Very concerned,0.04443,171,15516,0.03432,0.05515
553,553,2020,5th Quintile,Somewhat concerned,0.20448,890,15516,0.1847,0.22397
554,554,2020,5th Quintile,Not concerned at all,0.75109,3519,15516,0.71643,0.78345
555,555,2021,1st Quintile,Very concerned,0.12227,185,11169,0.0956,0.15148
556,556,2021,1st Quintile,Somewhat concerned,0.27244,409,11169,0.24284,0.30704
557,557,2021,1st Quintile,Not concerned at all,0.60529,919,11169,0.55134,0.66007
558,558,2021,2nd Quintile,Very concerned,0.09201,152,11169,0.07011,0.11623
559,559,2021,2nd Quintile,Somewhat concerned,0.23897,494,11169,0.20953,0.27466
560,560,2021,2nd Quintile,Not concerned at all,0.66902,1392,11169,0.62691,0.71333
561,561,2021,3rd Quintile,Very concerned,0.04769,96,11169,0.03437,0.06141
562,562,2021,3rd Quintile,Somewhat concerned,0.22504,456,11169,0.19867,0.25328
563,563,2021,3rd Quintile,Not concerned at all,0.72727,1514,11169,0.67527,0.78029
564,564,2021,4th Quintile,Very concerned,0.03421,84,11169,0.0247,0.04624
565,565,2021,4th Quintile,Somewhat concerned,0.21419,472,11169,0.18887,0.23946
566,566,2021,4th Quintile,Not concerned at all,0.7516,1775,11169,0.70877,0.79273
567,567,2021,5th Quintile,Very concerned,0.02909,100,11169,0.02251,0.03709
568,568,2021,5th Quintile,Somewhat concerned,0.19995,562,11169,0.17458,0.22572
569,569,2021,5th Quintile,Not concerned at all,0.77096,2559,11169,0.73332,0.81464
