,Unnamed: 0,year,migback,sex,plh0042,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
320,320,2004,Indirect migration background,female,Very concerned,0.20127,46,12243,0.14498,0.27007
321,321,2004,Indirect migration background,female,Somewhat concerned,0.50336,98,12243,0.4172,0.60269
322,322,2004,Indirect migration background,female,Not concerned at all,0.29537,71,12243,0.22854,0.35733
323,323,2005,No migration background,male,Very concerned,0.20056,914,11525,0.19026,0.21107
324,324,2005,No migration background,male,Somewhat concerned,0.42266,2169,11525,0.40483,0.43819
325,325,2005,No migration background,male,Not concerned at all,0.37678,2082,11525,0.36127,0.39205
326,326,2005,No migration background,female,Very concerned,0.19477,814,11525,0.18312,0.20565
327,327,2005,No migration background,female,Somewhat concerned,0.40365,1912,11525,0.39067,0.41908
328,328,2005,No migration background,female,Not concerned at all,0.40158,1929,11525,0.38582,0.41965
329,329,2005,Direct migration background,male,Very concerned,0.33318,211,11525,0.29876,0.37387
330,330,2005,Direct migration background,male,Somewhat concerned,0.40516,267,11525,0.35912,0.45092
331,331,2005,Direct migration background,male,Not concerned at all,0.26166,181,11525,0.23085,0.30095
332,332,2005,Direct migration background,female,Very concerned,0.19953,108,11525,0.17111,0.22611
333,333,2005,Direct migration background,female,Somewhat concerned,0.4991,270,11525,0.45381,0.55555
334,334,2005,Direct migration background,female,Not concerned at all,0.30137,194,11525,0.25699,0.34765
335,335,2005,Indirect migration background,male,Very concerned,0.22218,54,11525,0.17152,0.27367
336,336,2005,Indirect migration background,male,Somewhat concerned,0.48624,127,11525,0.39997,0.56026
337,337,2005,Indirect migration background,male,Not concerned at all,0.29158,75,11525,0.23135,0.35388
338,338,2005,Indirect migration background,female,Very concerned,0.20264,40,11525,0.14658,0.27299
339,339,2005,Indirect migration background,female,Somewhat concerned,0.44089,97,11525,0.35798,0.53989
340,340,2005,Indirect migration background,female,Not concerned at all,0.35647,81,11525,0.29962,0.43945
341,341,2006,No migration background,male,Very concerned,0.17425,898,12308,0.16628,0.18421
342,342,2006,No migration background,male,Somewhat concerned,0.4091,2195,12308,0.39318,0.42506
343,343,2006,No migration background,male,Not concerned at all,0.41665,2431,12308,0.40346,0.43202
344,344,2006,No migration background,female,Very concerned,0.17633,807,12308,0.16642,0.18592
345,345,2006,No migration background,female,Somewhat concerned,0.38698,1943,12308,0.37319,0.40169
346,346,2006,No migration background,female,Not concerned at all,0.43669,2283,12308,0.42302,0.45269
347,347,2006,Direct migration background,male,Very concerned,0.2666,187,12308,0.23229,0.30252
348,348,2006,Direct migration background,male,Somewhat concerned,0.4088,269,12308,0.36851,0.45129
349,349,2006,Direct migration background,male,Not concerned at all,0.32459,214,12308,0.28775,0.35169
350,350,2006,Direct migration background,female,Very concerned,0.22479,126,12308,0.19715,0.25131
351,351,2006,Direct migration background,female,Somewhat concerned,0.38778,227,12308,0.34564,0.42911
352,352,2006,Direct migration background,female,Not concerned at all,0.38743,244,12308,0.35404,0.42821
353,353,2006,Indirect migration background,male,Very concerned,0.22984,61,12308,0.17628,0.28506
354,354,2006,Indirect migration background,male,Somewhat concerned,0.47227,110,12308,0.39405,0.54643
355,355,2006,Indirect migration background,male,Not concerned at all,0.29789,82,12308,0.24479,0.3557
356,356,2006,Indirect migration background,female,Very concerned,0.21296,43,12308,0.15939,0.27095
357,357,2006,Indirect migration background,female,Somewhat concerned,0.46944,111,12308,0.38218,0.54314
358,358,2006,Indirect migration background,female,Not concerned at all,0.3176,77,12308,0.2589,0.38592
359,359,2007,No migration background,male,Very concerned,0.15547,721,11538,0.14668,0.1653
360,360,2007,No migration background,male,Somewhat concerned,0.40556,2073,11538,0.38993,0.42102
361,361,2007,No migration background,male,Not concerned at all,0.43897,2383,11538,0.42031,0.45638
362,362,2007,No migration background,female,Very concerned,0.16932,701,11538,0.15747,0.18085
363,363,2007,No migration background,female,Somewhat concerned,0.38075,1850,11538,0.36485,0.39698
364,364,2007,No migration background,female,Not concerned at all,0.44993,2210,11538,0.43424,0.46602
365,365,2007,Direct migration background,male,Very concerned,0.22567,139,11538,0.19721,0.26098
366,366,2007,Direct migration background,male,Somewhat concerned,0.43296,244,11538,0.39593,0.47397
367,367,2007,Direct migration background,male,Not concerned at all,0.34137,201,11538,0.30389,0.37662
368,368,2007,Direct migration background,female,Very concerned,0.19914,95,11538,0.16904,0.22826
369,369,2007,Direct migration background,female,Somewhat concerned,0.44517,217,11538,0.4064,0.48702
370,370,2007,Direct migration background,female,Not concerned at all,0.35569,202,11538,0.31684,0.40333
371,371,2007,Indirect migration background,male,Very concerned,0.2345,51,11538,0.16932,0.28905
372,372,2007,Indirect migration background,male,Somewhat concerned,0.39033,117,11538,0.3269,0.46108
373,373,2007,Indirect migration background,male,Not concerned at all,0.37517,93,11538,0.31285,0.43967
374,374,2007,Indirect migration background,female,Very concerned,0.16679,46,11538,0.11621,0.22479
375,375,2007,Indirect migration background,female,Somewhat concerned,0.50034,102,11538,0.41592,0.56426
376,376,2007,Indirect migration background,female,Not concerned at all,0.33287,93,11538,0.26313,0.40378
377,377,2008,No migration background,male,Very concerned,0.14436,604,11063,0.13299,0.15374
378,378,2008,No migration background,male,Somewhat concerned,0.37663,1835,11063,0.36154,0.39307
379,379,2008,No migration background,male,Not concerned at all,0.47901,2460,11063,0.46014,0.4949
380,380,2008,No migration background,female,Very concerned,0.15165,614,11063,0.14082,0.16228
381,381,2008,No migration background,female,Somewhat concerned,0.35074,1650,11063,0.33717,0.36728
382,382,2008,No migration background,female,Not concerned at all,0.49761,2371,11063,0.47681,0.51301
383,383,2008,Direct migration background,male,Very concerned,0.18795,99,11063,0.15618,0.22819
384,384,2008,Direct migration background,male,Somewhat concerned,0.44212,246,11063,0.39828,0.48634
385,385,2008,Direct migration background,male,Not concerned at all,0.36994,196,11063,0.32765,0.4203
386,386,2008,Direct migration background,female,Very concerned,0.1967,90,11063,0.1676,0.22596
387,387,2008,Direct migration background,female,Somewhat concerned,0.40584,201,11063,0.3576,0.45337
388,388,2008,Direct migration background,female,Not concerned at all,0.39746,217,11063,0.35432,0.4503
389,389,2008,Indirect migration background,male,Very concerned,0.16411,46,11063,0.11581,0.22032
390,390,2008,Indirect migration background,male,Somewhat concerned,0.38345,103,11063,0.31061,0.47127
391,391,2008,Indirect migration background,male,Not concerned at all,0.45244,114,11063,0.38594,0.52654
392,392,2008,Indirect migration background,female,Somewhat concerned,0.49341,102,11063,0.40924,0.60301
393,393,2008,Indirect migration background,female,Not concerned at all,0.50659,115,11063,0.42343,0.60668
394,394,2009,No migration background,male,Very concerned,0.14461,617,10311,0.13425,0.15559
395,395,2009,No migration background,male,Somewhat concerned,0.406,1853,10311,0.38774,0.42237
396,396,2009,No migration background,male,Not concerned at all,0.44939,2099,10311,0.43019,0.46798
397,397,2009,No migration background,female,Very concerned,0.15412,577,10311,0.13966,0.16681
398,398,2009,No migration background,female,Somewhat concerned,0.37205,1703,10311,0.35262,0.39192
399,399,2009,No migration background,female,Not concerned at all,0.47383,2083,10311,0.45465,0.49378
400,400,2009,Direct migration background,male,Very concerned,0.31428,128,10311,0.26152,0.36488
401,401,2009,Direct migration background,male,Somewhat concerned,0.40441,180,10311,0.34636,0.47263
402,402,2009,Direct migration background,male,Not concerned at all,0.28131,138,10311,0.23497,0.32954
403,403,2009,Direct migration background,female,Very concerned,0.22036,86,10311,0.18448,0.26278
404,404,2009,Direct migration background,female,Somewhat concerned,0.43858,201,10311,0.38919,0.48659
405,405,2009,Direct migration background,female,Not concerned at all,0.34106,176,10311,0.30399,0.38612
406,406,2009,Indirect migration background,male,Very concerned,0.1847,43,10311,0.11877,0.25067
407,407,2009,Indirect migration background,male,Somewhat concerned,0.43297,103,10311,0.34572,0.51991
408,408,2009,Indirect migration background,male,Not concerned at all,0.38232,95,10311,0.30743,0.47458
409,409,2009,Indirect migration background,female,Very concerned,0.14319,31,10311,0.10203,0.18462
410,410,2009,Indirect migration background,female,Somewhat concerned,0.50622,100,10311,0.41763,0.60139
411,411,2009,Indirect migration background,female,Not concerned at all,0.35059,98,10311,0.29256,0.43293
412,412,2010,No migration background,male,Very concerned,0.1537,914,14202,0.1424,0.16533
413,413,2010,No migration background,male,Somewhat concerned,0.3742,2282,14202,0.35614,0.39289
414,414,2010,No migration background,male,Not concerned at all,0.4721,2894,14202,0.45093,0.4944
415,415,2010,No migration background,female,Very concerned,0.14735,892,14202,0.13506,0.1606
416,416,2010,No migration background,female,Somewhat concerned,0.36753,2056,14202,0.34584,0.38734
417,417,2010,No migration background,female,Not concerned at all,0.48512,2939,14202,0.46114,0.50861
418,418,2010,Direct migration background,male,Very concerned,0.27462,265,14202,0.21777,0.32436
419,419,2010,Direct migration background,male,Somewhat concerned,0.45089,349,14202,0.3859,0.52427
420,420,2010,Direct migration background,male,Not concerned at all,0.27449,272,14202,0.23248,0.32144
421,421,2010,Direct migration background,female,Very concerned,0.18264,149,14202,0.13995,0.21835
422,422,2010,Direct migration background,female,Somewhat concerned,0.39284,257,14202,0.33715,0.45105
423,423,2010,Direct migration background,female,Not concerned at all,0.42451,252,14202,0.37337,0.49883
424,424,2010,Indirect migration background,male,Very concerned,0.22387,90,14202,0.14853,0.31678
425,425,2010,Indirect migration background,male,Somewhat concerned,0.4293,136,14202,0.34132,0.55061
426,426,2010,Indirect migration background,male,Not concerned at all,0.34682,146,14202,0.27271,0.42795
427,427,2010,Indirect migration background,female,Very concerned,0.15331,45,14202,0.08818,0.22632
428,428,2010,Indirect migration background,female,Somewhat concerned,0.36803,119,14202,0.2838,0.4539
429,429,2010,Indirect migration background,female,Not concerned at all,0.47866,145,14202,0.38316,0.58286
430,430,2011,No migration background,male,Very concerned,0.08986,590,16492,0.08155,0.09753
431,431,2011,No migration background,male,Somewhat concerned,0.31265,2122,16492,0.29664,0.32752
432,432,2011,No migration background,male,Not concerned at all,0.59749,4138,16492,0.5745,0.61886
433,433,2011,No migration background,female,Very concerned,0.1008,652,16492,0.09038,0.11115
434,434,2011,No migration background,female,Somewhat concerned,0.3097,2149,16492,0.29504,0.32667
435,435,2011,No migration background,female,Not concerned at all,0.5895,4241,16492,0.56477,0.60807
436,436,2011,Direct migration background,male,Very concerned,0.14843,169,16492,0.12639,0.17111
437,437,2011,Direct migration background,male,Somewhat concerned,0.432,406,16492,0.38287,0.48584
438,438,2011,Direct migration background,male,Not concerned at all,0.41957,375,16492,0.37128,0.4647
439,439,2011,Direct migration background,female,Very concerned,0.10733,110,16492,0.08722,0.12963
440,440,2011,Direct migration background,female,Somewhat concerned,0.33626,306,16492,0.2933,0.38421
441,441,2011,Direct migration background,female,Not concerned at all,0.55641,435,16492,0.50685,0.61474
442,442,2011,Indirect migration background,male,Very concerned,0.13033,50,16492,0.08902,0.18729
443,443,2011,Indirect migration background,male,Somewhat concerned,0.34636,125,16492,0.26309,0.43598
444,444,2011,Indirect migration background,male,Not concerned at all,0.52331,238,16492,0.415,0.61651
445,445,2011,Indirect migration background,female,Very concerned,0.08109,36,16492,0.04619,0.12413
446,446,2011,Indirect migration background,female,Somewhat concerned,0.35421,120,16492,0.27817,0.45626
447,447,2011,Indirect migration background,female,Not concerned at all,0.56471,230,16492,0.4867,0.66285
448,448,2012,No migration background,male,Very concerned,0.09717,610,16411,0.08942,0.10696
449,449,2012,No migration background,male,Somewhat concerned,0.31923,2087,16411,0.3024,0.33819
450,450,2012,No migration background,male,Not concerned at all,0.5836,4012,16411,0.56259,0.60385
451,451,2012,No migration background,female,Very concerned,0.11214,712,16411,0.10279,0.12323
452,452,2012,No migration background,female,Somewhat concerned,0.31457,2200,16411,0.29954,0.32714
453,453,2012,No migration background,female,Not concerned at all,0.57329,4153,16411,0.5545,0.59312
454,454,2012,Direct migration background,male,Very concerned,0.23364,202,16411,0.18989,0.27232
455,455,2012,Direct migration background,male,Somewhat concerned,0.37716,361,16411,0.33388,0.43179
456,456,2012,Direct migration background,male,Not concerned at all,0.3892,391,16411,0.3522,0.43345
457,457,2012,Direct migration background,female,Very concerned,0.16175,144,16411,0.13574,0.18948
458,458,2012,Direct migration background,female,Somewhat concerned,0.38298,321,16411,0.34104,0.42855
459,459,2012,Direct migration background,female,Not concerned at all,0.45527,418,16411,0.40791,0.499
460,460,2012,Indirect migration background,male,Very concerned,0.10883,51,16411,0.08366,0.14119
461,461,2012,Indirect migration background,male,Somewhat concerned,0.37232,144,16411,0.30223,0.45961
462,462,2012,Indirect migration background,male,Not concerned at all,0.51885,226,16411,0.4443,0.5973
463,463,2012,Indirect migration background,female,Very concerned,0.11015,42,16411,0.06993,0.16284
464,464,2012,Indirect migration background,female,Somewhat concerned,0.32639,125,16411,0.25254,0.40793
465,465,2012,Indirect migration background,female,Not concerned at all,0.56347,212,16411,0.48669,0.65183
466,466,2013,No migration background,male,Very concerned,0.08191,494,19810,0.07418,0.0905
467,467,2013,No migration background,male,Somewhat concerned,0.31219,1954,19810,0.29677,0.32795
468,468,2013,No migration background,male,Not concerned at all,0.6059,4089,19810,0.58642,0.6279
469,469,2013,No migration background,female,Very concerned,0.08823,567,19810,0.08006,0.09651
470,470,2013,No migration background,female,Somewhat concerned,0.28361,1989,19810,0.26833,0.29705
471,471,2013,No migration background,female,Not concerned at all,0.62816,4482,19810,0.60954,0.6499
472,472,2013,Direct migration background,male,Very concerned,0.18422,428,19810,0.16168,0.20798
473,473,2013,Direct migration background,male,Somewhat concerned,0.35491,823,19810,0.32323,0.3858
474,474,2013,Direct migration background,male,Not concerned at all,0.46087,1070,19810,0.42742,0.49686
475,475,2013,Direct migration background,female,Very concerned,0.13461,344,19810,0.11724,0.15834
476,476,2013,Direct migration background,female,Somewhat concerned,0.3401,805,19810,0.30841,0.37426
477,477,2013,Direct migration background,female,Not concerned at all,0.52528,1224,19810,0.48594,0.5615
478,478,2013,Indirect migration background,male,Very concerned,0.12418,107,19810,0.10005,0.14747
479,479,2013,Indirect migration background,male,Somewhat concerned,0.31411,239,19810,0.27248,0.36859
480,480,2013,Indirect migration background,male,Not concerned at all,0.56171,447,19810,0.49991,0.63054
481,481,2013,Indirect migration background,female,Very concerned,0.11138,87,19810,0.09019,0.13117
482,482,2013,Indirect migration background,female,Somewhat concerned,0.24933,202,19810,0.21187,0.29074
483,483,2013,Indirect migration background,female,Not concerned at all,0.63929,459,19810,0.56384,0.70134
484,484,2014,No migration background,male,Very concerned,0.07554,515,16864,0.06708,0.08326
485,485,2014,No migration background,male,Somewhat concerned,0.31722,1883,16864,0.3011,0.33524
486,486,2014,No migration background,male,Not concerned at all,0.60724,3589,16864,0.58353,0.63111
487,487,2014,No migration background,female,Very concerned,0.09767,577,16864,0.08938,0.10637
488,488,2014,No migration background,female,Somewhat concerned,0.29426,1907,16864,0.27933,0.31206
489,489,2014,No migration background,female,Not concerned at all,0.60807,3905,16864,0.5867,0.63189
490,490,2014,Direct migration background,male,Very concerned,0.1871,332,16864,0.16678,0.2137
491,491,2014,Direct migration background,male,Somewhat concerned,0.36225,674,16864,0.32456,0.40005
492,492,2014,Direct migration background,male,Not concerned at all,0.45065,691,16864,0.40385,0.50781
493,493,2014,Direct migration background,female,Very concerned,0.1548,251,16864,0.13083,0.18113
494,494,2014,Direct migration background,female,Somewhat concerned,0.31326,591,16864,0.28461,0.34908
495,495,2014,Direct migration background,female,Not concerned at all,0.53195,782,16864,0.48398,0.59431
496,496,2014,Indirect migration background,male,Very concerned,0.11751,73,16864,0.08855,0.14823
497,497,2014,Indirect migration background,male,Somewhat concerned,0.35108,190,16864,0.28859,0.41162
498,498,2014,Indirect migration background,male,Not concerned at all,0.5314,321,16864,0.46391,0.60371
499,499,2014,Indirect migration background,female,Very concerned,0.10873,75,16864,0.08104,0.13395
500,500,2014,Indirect migration background,female,Somewhat concerned,0.29632,179,16864,0.24885,0.34461
501,501,2014,Indirect migration background,female,Not concerned at all,0.59495,329,16864,0.51508,0.67058
502,502,2015,No migration background,male,Very concerned,0.07091,387,16588,0.06334,0.08243
503,503,2015,No migration background,male,Somewhat concerned,0.31237,1739,16588,0.29578,0.32859
504,504,2015,No migration background,male,Not concerned at all,0.61672,3480,16588,0.59001,0.63821
505,505,2015,No migration background,female,Very concerned,0.06954,434,16588,0.06337,0.07728
506,506,2015,No migration background,female,Somewhat concerned,0.29909,1783,16588,0.28181,0.31446
507,507,2015,No migration background,female,Not concerned at all,0.63137,3847,16588,0.61231,0.65711
508,508,2015,Direct migration background,male,Very concerned,0.13486,318,16588,0.11961,0.15521
509,509,2015,Direct migration background,male,Somewhat concerned,0.35317,760,16588,0.31975,0.38838
510,510,2015,Direct migration background,male,Not concerned at all,0.51197,922,16588,0.46729,0.55925
511,511,2015,Direct migration background,female,Very concerned,0.12098,248,16588,0.10189,0.14627
512,512,2015,Direct migration background,female,Somewhat concerned,0.33945,659,16588,0.31091,0.37254
513,513,2015,Direct migration background,female,Not concerned at all,0.53957,916,16588,0.48894,0.59493
514,514,2015,Indirect migration background,male,Very concerned,0.11095,77,16588,0.08193,0.15384
515,515,2015,Indirect migration background,male,Somewhat concerned,0.34585,178,16588,0.29169,0.41798
516,516,2015,Indirect migration background,male,Not concerned at all,0.54321,305,16588,0.48255,0.61503
517,517,2015,Indirect migration background,female,Very concerned,0.1157,65,16588,0.08817,0.15568
518,518,2015,Indirect migration background,female,Somewhat concerned,0.32134,164,16588,0.27049,0.38568
519,519,2015,Indirect migration background,female,Not concerned at all,0.56296,306,16588,0.46924,0.653
520,520,2016,No migration background,male,Very concerned,0.06047,303,15203,0.05233,0.06878
521,521,2016,No migration background,male,Somewhat concerned,0.27495,1405,15203,0.25965,0.29179
522,522,2016,No migration background,male,Not concerned at all,0.66458,3472,15203,0.64167,0.69189
523,523,2016,No migration background,female,Very concerned,0.06225,346,15203,0.05423,0.06982
524,524,2016,No migration background,female,Somewhat concerned,0.25353,1422,15203,0.23854,0.27043
525,525,2016,No migration background,female,Not concerned at all,0.68422,3956,15203,0.65749,0.70708
526,526,2016,Direct migration background,male,Very concerned,0.13699,282,15203,0.11925,0.16113
527,527,2016,Direct migration background,male,Somewhat concerned,0.31751,564,15203,0.28009,0.34969
528,528,2016,Direct migration background,male,Not concerned at all,0.5455,793,15203,0.49779,0.61001
529,529,2016,Direct migration background,female,Very concerned,0.11804,222,15203,0.1017,0.13611
530,530,2016,Direct migration background,female,Somewhat concerned,0.29465,535,15203,0.25852,0.34306
531,531,2016,Direct migration background,female,Not concerned at all,0.58732,867,15203,0.53611,0.64503
532,532,2016,Indirect migration background,male,Very concerned,0.08187,55,15203,0.05788,0.10982
533,533,2016,Indirect migration background,male,Somewhat concerned,0.31876,157,15203,0.24283,0.38159
534,534,2016,Indirect migration background,male,Not concerned at all,0.59937,301,15203,0.52443,0.67598
535,535,2016,Indirect migration background,female,Very concerned,0.08349,50,15203,0.05348,0.11161
536,536,2016,Indirect migration background,female,Somewhat concerned,0.30714,146,15203,0.26173,0.35107
537,537,2016,Indirect migration background,female,Not concerned at all,0.60937,327,15203,0.52408,0.71494
538,538,2017,No migration background,male,Very concerned,0.06382,412,17229,0.05541,0.06991
539,539,2017,No migration background,male,Somewhat concerned,0.29452,1821,17229,0.2782,0.3093
540,540,2017,No migration background,male,Not concerned at all,0.64166,4013,17229,0.61761,0.66377
541,541,2017,No migration background,female,Very concerned,0.06792,471,17229,0.06085,0.07452
542,542,2017,No migration background,female,Somewhat concerned,0.26036,1768,17229,0.24861,0.27623
543,543,2017,No migration background,female,Not concerned at all,0.67172,4509,17229,0.65462,0.69386
544,544,2017,Direct migration background,male,Very concerned,0.16549,270,17229,0.14216,0.19133
545,545,2017,Direct migration background,male,Somewhat concerned,0.35408,597,17229,0.32005,0.39968
546,546,2017,Direct migration background,male,Not concerned at all,0.48043,659,17229,0.43071,0.53612
547,547,2017,Direct migration background,female,Very concerned,0.13467,213,17229,0.11341,0.15835
548,548,2017,Direct migration background,female,Somewhat concerned,0.31895,590,17229,0.28016,0.35823
549,549,2017,Direct migration background,female,Not concerned at all,0.54638,784,17229,0.48791,0.60306
550,550,2017,Indirect migration background,male,Very concerned,0.08929,62,17229,0.06872,0.12115
551,551,2017,Indirect migration background,male,Somewhat concerned,0.30942,169,17229,0.25787,0.36341
552,552,2017,Indirect migration background,male,Not concerned at all,0.60129,323,17229,0.5224,0.68124
553,553,2017,Indirect migration background,female,Very concerned,0.0806,52,17229,0.05972,0.10549
554,554,2017,Indirect migration background,female,Somewhat concerned,0.2818,171,17229,0.22585,0.33403
555,555,2017,Indirect migration background,female,Not concerned at all,0.6376,345,17229,0.54936,0.72737
556,556,2018,No migration background,male,Very concerned,0.03907,206,16063,0.0347,0.04589
557,557,2018,No migration background,male,Somewhat concerned,0.22207,1272,16063,0.20805,0.23694
558,558,2018,No migration background,male,Not concerned at all,0.73886,4284,16063,0.7175,0.76259
559,559,2018,No migration background,female,Very concerned,0.0423,253,16063,0.03747,0.04892
560,560,2018,No migration background,female,Somewhat concerned,0.20775,1308,16063,0.19302,0.2195
561,561,2018,No migration background,female,Not concerned at all,0.74995,4687,16063,0.72538,0.77471
562,562,2018,Direct migration background,male,Very concerned,0.10422,163,16063,0.07998,0.13278
563,563,2018,Direct migration background,male,Somewhat concerned,0.29212,496,16063,0.25466,0.33083
564,564,2018,Direct migration background,male,Not concerned at all,0.60365,793,16063,0.54399,0.66565
565,565,2018,Direct migration background,female,Very concerned,0.08008,134,16063,0.06317,0.0995
566,566,2018,Direct migration background,female,Somewhat concerned,0.29181,475,16063,0.25037,0.32875
567,567,2018,Direct migration background,female,Not concerned at all,0.62811,909,16063,0.56915,0.69413
568,568,2018,Indirect migration background,male,Somewhat concerned,0.24393,140,16063,0.19946,0.29257
569,569,2018,Indirect migration background,male,Not concerned at all,0.75607,393,16063,0.65885,0.84993
570,570,2018,Indirect migration background,female,Somewhat concerned,0.22265,130,16063,0.17932,0.26609
571,571,2018,Indirect migration background,female,Not concerned at all,0.77735,420,16063,0.68804,0.89498
572,572,2019,No migration background,male,Very concerned,0.04768,297,17332,0.04146,0.05484
573,573,2019,No migration background,male,Somewhat concerned,0.2393,1493,17332,0.22104,0.25534
574,574,2019,No migration background,male,Not concerned at all,0.71301,4978,17332,0.68768,0.74101
575,575,2019,No migration background,female,Very concerned,0.05348,330,17332,0.04662,0.06032
576,576,2019,No migration background,female,Somewhat concerned,0.20645,1394,17332,0.1913,0.21796
577,577,2019,No migration background,female,Not concerned at all,0.74007,5025,17332,0.71353,0.76462
578,578,2019,Direct migration background,male,Very concerned,0.11638,149,17332,0.08637,0.15853
579,579,2019,Direct migration background,male,Somewhat concerned,0.35315,467,17332,0.30604,0.39951
580,580,2019,Direct migration background,male,Not concerned at all,0.53047,684,17332,0.48115,0.58071
581,581,2019,Direct migration background,female,Very concerned,0.10731,136,17332,0.0833,0.13527
582,582,2019,Direct migration background,female,Somewhat concerned,0.2791,418,17332,0.23953,0.31702
583,583,2019,Direct migration background,female,Not concerned at all,0.61359,812,17332,0.55905,0.68979
584,584,2019,Indirect migration background,male,Very concerned,0.08306,50,17332,0.05477,0.1162
585,585,2019,Indirect migration background,male,Somewhat concerned,0.27265,156,17332,0.21861,0.32562
586,586,2019,Indirect migration background,male,Not concerned at all,0.64429,359,17332,0.5646,0.73679
587,587,2019,Indirect migration background,female,Very concerned,0.10994,52,17332,0.08146,0.1411
588,588,2019,Indirect migration background,female,Somewhat concerned,0.25539,144,17332,0.20566,0.30467
589,589,2019,Indirect migration background,female,Not concerned at all,0.63467,388,17332,0.54958,0.73111
590,590,2020,No migration background,male,Very concerned,0.05125,274,17149,0.04392,0.05768
591,591,2020,No migration background,male,Somewhat concerned,0.22551,1306,17149,0.20974,0.24381
592,592,2020,No migration background,male,Not concerned at all,0.72325,4369,17149,0.69925,0.74544
593,593,2020,No migration background,female,Very concerned,0.05731,321,17149,0.0503,0.06674
594,594,2020,No migration background,female,Somewhat concerned,0.22025,1261,17149,0.20674,0.23475
595,595,2020,No migration background,female,Not concerned at all,0.72244,4588,17149,0.70039,0.74371
596,596,2020,Direct migration background,male,Very concerned,0.11055,257,17149,0.08617,0.15008
597,597,2020,Direct migration background,male,Somewhat concerned,0.3818,779,17149,0.32705,0.44208
598,598,2020,Direct migration background,male,Not concerned at all,0.50764,1071,17149,0.43757,0.57328
599,599,2020,Direct migration background,female,Very concerned,0.10301,210,17149,0.07446,0.12865
600,600,2020,Direct migration background,female,Somewhat concerned,0.26087,596,17149,0.21867,0.2969
601,601,2020,Direct migration background,female,Not concerned at all,0.63612,1016,17149,0.57254,0.70967
602,602,2020,Indirect migration background,male,Very concerned,0.07301,42,17149,0.04617,0.10269
603,603,2020,Indirect migration background,male,Somewhat concerned,0.30768,156,17149,0.24206,0.37347
604,604,2020,Indirect migration background,male,Not concerned at all,0.61931,350,17149,0.5396,0.73909
605,605,2020,Indirect migration background,female,Very concerned,0.05582,39,17149,0.03197,0.08121
606,606,2020,Indirect migration background,female,Somewhat concerned,0.29471,146,17149,0.23665,0.3478
607,607,2020,Indirect migration background,female,Not concerned at all,0.64947,368,17149,0.56442,0.73646
608,608,2021,No migration background,male,Very concerned,0.04261,145,11144,0.03561,0.0516
609,609,2021,No migration background,male,Somewhat concerned,0.22894,831,11144,0.2081,0.24988
610,610,2021,No migration background,male,Not concerned at all,0.72845,3117,11144,0.6951,0.76281
611,611,2021,No migration background,female,Very concerned,0.04982,176,11144,0.04066,0.05968
612,612,2021,No migration background,female,Somewhat concerned,0.18621,784,11144,0.16724,0.20271
613,613,2021,No migration background,female,Not concerned at all,0.76397,3363,11144,0.73073,0.79774
614,614,2021,Direct migration background,male,Very concerned,0.11236,139,11144,0.07315,0.15909
615,615,2021,Direct migration background,male,Somewhat concerned,0.3485,326,11144,0.27934,0.40935
616,616,2021,Direct migration background,male,Not concerned at all,0.53914,599,11144,0.45439,0.60951
617,617,2021,Direct migration background,female,Very concerned,0.09261,120,11144,0.06664,0.12463
618,618,2021,Direct migration background,female,Somewhat concerned,0.26879,308,11144,0.22297,0.3247
619,619,2021,Direct migration background,female,Not concerned at all,0.63859,601,11144,0.55907,0.73858
620,620,2021,Indirect migration background,male,Somewhat concerned,0.29518,81,11144,0.22209,0.38754
621,621,2021,Indirect migration background,male,Not concerned at all,0.70482,221,11144,0.5911,0.846
622,622,2021,Indirect migration background,female,Somewhat concerned,0.17863,71,11144,0.13961,0.22537
623,623,2021,Indirect migration background,female,Not concerned at all,0.82137,262,11144,0.69175,0.98158
