"plh0042","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2003","2","Städtischer Raum","692","0.434872501444756","0.410995921549748","0.458749081339764"
"Einige Sorgen","2003","3","Ländlicher Raum","406","0.456006452224569","0.423155337764144","0.488857566684994"
"Einige Sorgen","2003","3","Städtischer Raum","703","0.421183274569991","0.397272302251601","0.445094246888382"
"Einige Sorgen","2003","4","Ländlicher Raum","365","0.38897810151214","0.357127488155292","0.420828714868988"
"Einige Sorgen","2003","4","Städtischer Raum","768","0.387928441644017","0.366317490580813","0.409539392707221"
"Einige Sorgen","2003","5 Einkommensstärkstes Quintil","Ländlicher Raum","229","0.365200861902591","0.328214496334073","0.402187227471109"
"Einige Sorgen","2003","5 Einkommensstärkstes Quintil","Städtischer Raum","685","0.3263838140205","0.306664638886472","0.346102989154528"
"Grosse Sorgen","2003","1 Einkommensschwächstes Quintil","Ländlicher Raum","219","0.276563772158515","0.244314223307788","0.308813321009242"
"Grosse Sorgen","2003","1 Einkommensschwächstes Quintil","Städtischer Raum","226","0.212093209080589","0.186882317334288","0.23730410082689"
"Grosse Sorgen","2003","2","Ländlicher Raum","225","0.198765130138172","0.174487883314925","0.223042376961419"
"Grosse Sorgen","2003","2","Städtischer Raum","344","0.200106578348165","0.180837334602875","0.219375822093456"
"Grosse Sorgen","2003","3","Ländlicher Raum","136","0.142625025753609","0.119560155890735","0.165689895616483"
"Grosse Sorgen","2003","3","Städtischer Raum","252","0.167737628839787","0.149643548188776","0.185831709490798"
"Grosse Sorgen","2003","4","Ländlicher Raum","130","0.148540248520509","0.125305874767275","0.171774622273743"
"Grosse Sorgen","2003","4","Städtischer Raum","261","0.142413638427791","0.126914352387916","0.157912924467666"
"Grosse Sorgen","2003","5 Einkommensstärkstes Quintil","Ländlicher Raum","44","0.0781604334081223","0.0575409040367168","0.0987799627795278"
"Grosse Sorgen","2003","5 Einkommensstärkstes Quintil","Städtischer Raum","172","0.0885144909834553","0.0765691031968033","0.100459878770107"
"Keine Sorgen","2003","1 Einkommensschwächstes Quintil","Ländlicher Raum","221","0.336481324581662","0.30241439993979","0.370548249223533"
"Keine Sorgen","2003","1 Einkommensschwächstes Quintil","Städtischer Raum","365","0.375667670018358","0.345800283165996","0.405535056870719"
"Keine Sorgen","2003","2","Ländlicher Raum","349","0.361804951560486","0.332572624940272","0.391037278180699"
"Keine Sorgen","2003","2","Städtischer Raum","620","0.365020920207079","0.341833282232752","0.388208558181406"
"Keine Sorgen","2003","3","Ländlicher Raum","341","0.401368522021823","0.369037519704412","0.433699524339233"
"Keine Sorgen","2003","3","Städtischer Raum","683","0.411079096590222","0.38725138560014","0.434906807580303"
"Keine Sorgen","2003","4","Ländlicher Raum","405","0.462481649967351","0.429907676621266","0.495055623313436"
"Keine Sorgen","2003","4","Städtischer Raum","924","0.469657919928191","0.447523617561031","0.491792222295351"
"Keine Sorgen","2003","5 Einkommensstärkstes Quintil","Ländlicher Raum","378","0.556638704689287","0.518477402507035","0.594800006871539"
"Keine Sorgen","2003","5 Einkommensstärkstes Quintil","Städtischer Raum","1315","0.585101694996044","0.564380982302981","0.605822407689108"
"Einige Sorgen","2004","1 Einkommensschwächstes Quintil","Ländlicher Raum","318","0.414616398873149","0.378755381906291","0.450477415840007"
"Einige Sorgen","2004","1 Einkommensschwächstes Quintil","Städtischer Raum","421","0.390312566797599","0.360242637832294","0.420382495762904"
"Einige Sorgen","2004","2","Ländlicher Raum","438","0.467847603929997","0.435950270368416","0.499744937491577"
"Einige Sorgen","2004","2","Städtischer Raum","676","0.406941888660008","0.382960164931644","0.430923612388373"
"Einige Sorgen","2004","3","Ländlicher Raum","390","0.429200522594083","0.396234917674246","0.46216612751392"
"Einige Sorgen","2004","3","Städtischer Raum","642","0.431383202887546","0.406090911576497","0.456675494198594"
"Einige Sorgen","2004","4","Ländlicher Raum","386","0.429943331402646","0.397046574269305","0.462840088535986"
"Einige Sorgen","2004","4","Städtischer Raum","785","0.427106312265072","0.404922487757888","0.449290136772257"
"Einige Sorgen","2004","5 Einkommensstärkstes Quintil","Ländlicher Raum","215","0.320581489991293","0.285321801775141","0.355841178207445"
"Einige Sorgen","2004","5 Einkommensstärkstes Quintil","Städtischer Raum","720","0.356065839686369","0.335886557255185","0.376245122117553"
"Grosse Sorgen","2004","1 Einkommensschwächstes Quintil","Ländlicher Raum","225","0.312538378807668","0.27879760843589","0.346279149179446"
"Grosse Sorgen","2004","1 Einkommensschwächstes Quintil","Städtischer Raum","273","0.285835330624465","0.25798504534164","0.313685615907291"
"Grosse Sorgen","2004","2","Ländlicher Raum","263","0.271843264225425","0.243401542163927","0.300284986286922"
"Grosse Sorgen","2004","2","Städtischer Raum","406","0.258781144460886","0.237401271702368","0.280161017219404"
"Grosse Sorgen","2004","3","Ländlicher Raum","182","0.206746207447086","0.179774154758265","0.233718260135907"
"Grosse Sorgen","2004","3","Städtischer Raum","280","0.207284507290349","0.186583627071344","0.227985387509354"
"Grosse Sorgen","2004","4","Ländlicher Raum","144","0.178701953894248","0.15324517150993","0.204158736278566"
"Grosse Sorgen","2004","4","Städtischer Raum","281","0.15400014356752","0.1378127429561","0.17018754417894"
"Grosse Sorgen","2004","5 Einkommensstärkstes Quintil","Ländlicher Raum","63","0.104792816715876","0.0816525641363003","0.127933069295453"
"Grosse Sorgen","2004","5 Einkommensstärkstes Quintil","Städtischer Raum","230","0.119058524651124","0.105410380267039","0.132706669035209"
"Keine Sorgen","2004","1 Einkommensschwächstes Quintil","Ländlicher Raum","182","0.272845222319183","0.240422409025775","0.30526803561259"
"Keine Sorgen","2004","1 Einkommensschwächstes Quintil","Städtischer Raum","317","0.323852102577936","0.295007356202634","0.352696848953237"
"Keine Sorgen","2004","2","Ländlicher Raum","239","0.260309131844579","0.232257767136193","0.288360496552964"
"Keine Sorgen","2004","2","Städtischer Raum","530","0.334276966879106","0.31124847006374","0.357305463694472"
"Keine Sorgen","2004","3","Ländlicher Raum","294","0.364053269958831","0.332006668274322","0.396099871643341"
"Keine Sorgen","2004","3","Städtischer Raum","551","0.361332289822105","0.336800028397657","0.385864551246554"
"Keine Sorgen","2004","4","Ländlicher Raum","340","0.391354714703107","0.358924047700164","0.423785381706049"
"Keine Sorgen","2004","4","Städtischer Raum","844","0.418893544167408","0.396767127259326","0.441019961075489"
"Keine Sorgen","2004","5 Einkommensstärkstes Quintil","Ländlicher Raum","395","0.574625693292831","0.537273276548347","0.611978110037314"
"Keine Sorgen","2004","5 Einkommensstärkstes Quintil","Städtischer Raum","1213","0.524875635662508","0.503830501976023","0.545920769348992"
"Einige Sorgen","2005","1 Einkommensschwächstes Quintil","Ländlicher Raum","278","0.41515608804407","0.377449098238941","0.452863077849199"
"Einige Sorgen","2005","1 Einkommensschwächstes Quintil","Städtischer Raum","400","0.418846684849367","0.387637288010005","0.450056081688729"
"Einige Sorgen","2005","2","Ländlicher Raum","414","0.448392065393174","0.415345016996098","0.481439113790249"
"Einige Sorgen","2005","2","Städtischer Raum","598","0.420150070803224","0.394127266588987","0.44617287501746"
"Einige Sorgen","2005","3","Ländlicher Raum","379","0.451402199154215","0.417089784855226","0.485714613453204"
"Einige Sorgen","2005","3","Städtischer Raum","663","0.471538910666673","0.445483146756726","0.49759467457662"
"Einige Sorgen","2005","4","Ländlicher Raum","345","0.395228649031524","0.361455623787662","0.429001674275386"
"Einige Sorgen","2005","4","Städtischer Raum","810","0.436707043007606","0.414087860649726","0.459326225365485"
"Einige Sorgen","2005","5 Einkommensstärkstes Quintil","Ländlicher Raum","215","0.296832178204718","0.262519112744053","0.331145243665384"
"Einige Sorgen","2005","5 Einkommensstärkstes Quintil","Städtischer Raum","740","0.366684454554556","0.346103039492112","0.387265869617"
"Grosse Sorgen","2005","1 Einkommensschwächstes Quintil","Ländlicher Raum","225","0.348161215569155","0.311706269084013","0.384616162054297"
"Grosse Sorgen","2005","1 Einkommensschwächstes Quintil","Städtischer Raum","263","0.267109171153128","0.239120871311256","0.295097470995"
"Grosse Sorgen","2005","2","Ländlicher Raum","209","0.264755512980691","0.235438018019848","0.294073007941534"
"Grosse Sorgen","2005","2","Städtischer Raum","332","0.250192558686101","0.227357289427263","0.27302782794494"
"Grosse Sorgen","2005","3","Ländlicher Raum","173","0.214804115071429","0.18648675803614","0.243121472106719"
"Grosse Sorgen","2005","3","Städtischer Raum","286","0.212478011173704","0.191126585674513","0.233829436672895"
"Grosse Sorgen","2005","4","Ländlicher Raum","139","0.198058703253524","0.170527930243051","0.225589476263998"
"Grosse Sorgen","2005","4","Städtischer Raum","281","0.165578883605974","0.148627320084211","0.182530447127736"
"Grosse Sorgen","2005","5 Einkommensstärkstes Quintil","Ländlicher Raum","59","0.110940935203996","0.0873532266253465","0.134528643782646"
"Grosse Sorgen","2005","5 Einkommensstärkstes Quintil","Städtischer Raum","174","0.0979621802035847","0.0852663676431774","0.110657992763992"
"Keine Sorgen","2005","1 Einkommensschwächstes Quintil","Ländlicher Raum","153","0.236682696386775","0.204156597409471","0.269208795364079"
"Keine Sorgen","2005","1 Einkommensschwächstes Quintil","Städtischer Raum","297","0.314044143997505","0.284684153663779","0.343404134331232"
"Keine Sorgen","2005","2","Ländlicher Raum","247","0.286852421626136","0.256798065314974","0.316906777937297"
"Keine Sorgen","2005","2","Städtischer Raum","452","0.329657370510675","0.304873228784531","0.354441512236819"
"Keine Sorgen","2005","3","Ländlicher Raum","256","0.333793685774355","0.30127852981486","0.366308841733851"
"Keine Sorgen","2005","3","Städtischer Raum","461","0.315983078159623","0.291716760953359","0.340249395365887"
"Keine Sorgen","2005","4","Ländlicher Raum","321","0.406712647714951","0.372779313471392","0.440645981958511"
"Keine Sorgen","2005","4","Städtischer Raum","756","0.39771407338642","0.375393698712128","0.420034448060713"
"Keine Sorgen","2005","5 Einkommensstärkstes Quintil","Ländlicher Raum","407","0.592226886591285","0.555318259683772","0.629135513498799"
"Keine Sorgen","2005","5 Einkommensstärkstes Quintil","Städtischer Raum","1192","0.535353365241859","0.514052336707724","0.556654393775995"
"Einige Sorgen","2006","1 Einkommensschwächstes Quintil","Ländlicher Raum","325","0.433159317549514","0.398114660239214","0.468203974859814"
"Einige Sorgen","2006","1 Einkommensschwächstes Quintil","Städtischer Raum","357","0.368775053780767","0.338013729267317","0.399536378294216"
"Einige Sorgen","2006","2","Ländlicher Raum","427","0.454422404267147","0.422107058790849","0.486737749743445"
"Einige Sorgen","2006","2","Städtischer Raum","657","0.418802272861366","0.394016227886061","0.443588317836671"
"Einige Sorgen","2006","3","Ländlicher Raum","391","0.452983899237751","0.420870322563241","0.485097475912261"
"Einige Sorgen","2006","3","Städtischer Raum","601","0.408728947415726","0.383477957373482","0.43397993745797"
"Einige Sorgen","2006","4","Ländlicher Raum","359","0.409620508898042","0.377456779453766","0.441784238342318"
"Einige Sorgen","2006","4","Städtischer Raum","800","0.407061520704624","0.385449136549138","0.42867390486011"
"Einige Sorgen","2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","246","0.348723259375849","0.313292624825717","0.384153893925982"
"Einige Sorgen","2006","5 Einkommensstärkstes Quintil","Städtischer Raum","692","0.34400573595641","0.324173341171379","0.363838130741441"
"Grosse Sorgen","2006","1 Einkommensschwächstes Quintil","Ländlicher Raum","233","0.279044305520881","0.2473224669025","0.310766144139263"
"Grosse Sorgen","2006","1 Einkommensschwächstes Quintil","Städtischer Raum","260","0.284562520460195","0.25579470526981","0.313330335650579"
"Grosse Sorgen","2006","2","Ländlicher Raum","205","0.22654929438077","0.199381877388817","0.253716711372723"
"Grosse Sorgen","2006","2","Städtischer Raum","349","0.253194107467541","0.231348132588465","0.275040082346618"
"Grosse Sorgen","2006","3","Ländlicher Raum","189","0.182722550463628","0.157792217851367","0.20765288307589"
"Grosse Sorgen","2006","3","Städtischer Raum","265","0.187020530331667","0.16699187306849","0.207049187594844"
"Grosse Sorgen","2006","4","Ländlicher Raum","136","0.175101592307286","0.150244220805989","0.199958963808583"
"Grosse Sorgen","2006","4","Städtischer Raum","275","0.145148509909466","0.129652515077785","0.160644504741147"
"Grosse Sorgen","2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","42","0.0767369608301667","0.0569481037863539","0.0965258178739794"
"Grosse Sorgen","2006","5 Einkommensstärkstes Quintil","Städtischer Raum","168","0.0722440376263197","0.0614356682560875","0.0830524069965519"
"Keine Sorgen","2006","1 Einkommensschwächstes Quintil","Ländlicher Raum","210","0.287796376929604","0.255777047567023","0.319815706292186"
"Keine Sorgen","2006","1 Einkommensschwächstes Quintil","Städtischer Raum","328","0.346662425759039","0.316319714075169","0.377005137442908"
"Keine Sorgen","2006","2","Ländlicher Raum","280","0.319028301352084","0.288777992781794","0.349278609922373"
"Keine Sorgen","2006","2","Städtischer Raum","516","0.328003619671093","0.30441711700185","0.351590122340336"
"Keine Sorgen","2006","3","Ländlicher Raum","343","0.364293550298621","0.333247862166969","0.395339238430272"
"Keine Sorgen","2006","3","Städtischer Raum","590","0.404250522252607","0.379043326529745","0.429457717975469"
"Keine Sorgen","2006","4","Ländlicher Raum","403","0.415277898794672","0.383048360305868","0.447507437283476"
"Keine Sorgen","2006","4","Städtischer Raum","910","0.44778996938591","0.42591451103017","0.46966542774165"
"Keine Sorgen","2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","407","0.574539779793984","0.537782342858","0.611297216729968"
"Keine Sorgen","2006","5 Einkommensstärkstes Quintil","Städtischer Raum","1344","0.58375022641727","0.563170820565721","0.604329632268819"
"Einige Sorgen","2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","292","0.448759063801986","0.409921215259208","0.487596912344763"
"Einige Sorgen","2007","1 Einkommensschwächstes Quintil","Städtischer Raum","332","0.377822738524513","0.344576832262269","0.411068644786758"
"Einige Sorgen","2007","2","Ländlicher Raum","415","0.421988450369593","0.390092406757114","0.453884493982073"
"Einige Sorgen","2007","2","Städtischer Raum","525","0.37860057134706","0.352812763827767","0.404388378866353"
"Einige Sorgen","2007","3","Ländlicher Raum","397","0.48087464887473","0.447617072100243","0.514132225649216"
"Einige Sorgen","2007","3","Städtischer Raum","619","0.43859575482738","0.412396222424417","0.464795287230342"
"Einige Sorgen","2007","4","Ländlicher Raum","378","0.435770921572652","0.402821687739761","0.468720155405542"
"Einige Sorgen","2007","4","Städtischer Raum","759","0.417805223104253","0.395552496828041","0.440057949380465"
"Einige Sorgen","2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","226","0.359272726678323","0.32241688555752","0.396128567799127"
"Einige Sorgen","2007","5 Einkommensstärkstes Quintil","Städtischer Raum","660","0.315766858708397","0.296155499382169","0.335378218034624"
"Grosse Sorgen","2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","179","0.28002701843631","0.244965083142149","0.31508895373047"
"Grosse Sorgen","2007","1 Einkommensschwächstes Quintil","Städtischer Raum","211","0.277163350088812","0.246471360232917","0.307855339944708"
"Grosse Sorgen","2007","2","Ländlicher Raum","173","0.203350208780293","0.177356137197601","0.229344280362985"
"Grosse Sorgen","2007","2","Städtischer Raum","286","0.232985743716831","0.210510482162433","0.255461005271228"
"Grosse Sorgen","2007","3","Ländlicher Raum","169","0.184053636731309","0.15825827933751","0.209848994125108"
"Grosse Sorgen","2007","3","Städtischer Raum","206","0.163419796912136","0.143897558732391","0.182942035091881"
"Grosse Sorgen","2007","4","Ländlicher Raum","110","0.146848239005614","0.123328311331492","0.170368166679736"
"Grosse Sorgen","2007","4","Städtischer Raum","226","0.125978358640427","0.111006655515531","0.140950061765323"
"Grosse Sorgen","2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","42","0.0672616400671225","0.0480209235011364","0.0865023566331086"
"Grosse Sorgen","2007","5 Einkommensstärkstes Quintil","Städtischer Raum","151","0.0773941270649538","0.0661199596037574","0.0886682945261503"
"Keine Sorgen","2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","159","0.271213917761705","0.23649758539603","0.305930250127379"
"Keine Sorgen","2007","1 Einkommensschwächstes Quintil","Städtischer Raum","274","0.345013911386675","0.312417378867476","0.377610443905874"
"Keine Sorgen","2007","2","Ländlicher Raum","333","0.374661340850114","0.343400881419556","0.405921800280671"
"Keine Sorgen","2007","2","Städtischer Raum","548","0.388413684936109","0.362500875356292","0.414326494515926"
"Keine Sorgen","2007","3","Ländlicher Raum","301","0.335071714393961","0.303652535566585","0.366490893221337"
"Keine Sorgen","2007","3","Städtischer Raum","553","0.397984448260485","0.372140409223862","0.423828487297107"
"Keine Sorgen","2007","4","Ländlicher Raum","382","0.417380839421734","0.384613053294102","0.450148625549365"
"Keine Sorgen","2007","4","Städtischer Raum","902","0.45621641825532","0.433743439476207","0.478689397034433"
"Keine Sorgen","2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","383","0.573465633254554","0.535473969797736","0.611457296711372"
"Keine Sorgen","2007","5 Einkommensstärkstes Quintil","Städtischer Raum","1347","0.60683901422665","0.586230611836466","0.627447416616833"
"Einige Sorgen","2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","243","0.38657049654905","0.34680251653602","0.426338476562081"
"Einige Sorgen","2008","1 Einkommensschwächstes Quintil","Städtischer Raum","277","0.352397258199277","0.318633131530394","0.38616138486816"
"Einige Sorgen","2008","2","Ländlicher Raum","359","0.437967133069104","0.403435818307207","0.472498447831001"
"Einige Sorgen","2008","2","Städtischer Raum","528","0.423207724163218","0.396013606333137","0.450401841993298"
"Einige Sorgen","2008","3","Ländlicher Raum","362","0.412945096415703","0.379469132132733","0.446421060698673"
"Einige Sorgen","2008","3","Städtischer Raum","548","0.407758171085151","0.381573322446394","0.433943019723908"
"Einige Sorgen","2008","4","Ländlicher Raum","345","0.371273420485155","0.340171581848718","0.402375259121591"
"Einige Sorgen","2008","4","Städtischer Raum","644","0.375212029203728","0.352578964656736","0.397845093750719"
"Einige Sorgen","2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","221","0.310443299263572","0.275383359240364","0.34550323928678"
"Einige Sorgen","2008","5 Einkommensstärkstes Quintil","Städtischer Raum","610","0.289515194480884","0.270335396409554","0.308694992552215"
"Grosse Sorgen","2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","167","0.31425424984264","0.276343795308457","0.352164704376823"
"Grosse Sorgen","2008","1 Einkommensschwächstes Quintil","Städtischer Raum","176","0.236563462617453","0.206527246131278","0.266599679103628"
"Grosse Sorgen","2008","2","Ländlicher Raum","147","0.193273952620081","0.165791138446542","0.22075676679362"
"Grosse Sorgen","2008","2","Städtischer Raum","198","0.17482382155007","0.153918246894421","0.195729396205719"
"Grosse Sorgen","2008","3","Ländlicher Raum","138","0.171878699145225","0.146227623228924","0.197529775061527"
"Grosse Sorgen","2008","3","Städtischer Raum","179","0.133318315217569","0.115206002389115","0.151430628046023"
"Grosse Sorgen","2008","4","Ländlicher Raum","113","0.127978666356704","0.106473610794399","0.149483721919009"
"Grosse Sorgen","2008","4","Städtischer Raum","201","0.135954943929323","0.11993340043983","0.151976487418816"
"Grosse Sorgen","2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","42","0.0805257640975984","0.0599065436584303","0.101144984536767"
"Grosse Sorgen","2008","5 Einkommensstärkstes Quintil","Städtischer Raum","121","0.0622581384314666","0.0520400261701225","0.0724762506928108"
"Keine Sorgen","2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","166","0.29917525360831","0.261781040606283","0.336569466610337"
"Keine Sorgen","2008","1 Einkommensschwächstes Quintil","Städtischer Raum","316","0.41103927918327","0.376264070119124","0.445814488247417"
"Keine Sorgen","2008","2","Ländlicher Raum","287","0.368758914310815","0.335178937626784","0.402338890994846"
"Keine Sorgen","2008","2","Städtischer Raum","542","0.401968454286712","0.374981958375707","0.428954950197717"
"Keine Sorgen","2008","3","Ländlicher Raum","331","0.415176204439072","0.381673773256194","0.448678635621949"
"Keine Sorgen","2008","3","Städtischer Raum","626","0.45892351369728","0.432371425725545","0.485475601669014"
"Keine Sorgen","2008","4","Ländlicher Raum","469","0.500747913158141","0.468561117531873","0.532934708784409"
"Keine Sorgen","2008","4","Städtischer Raum","913","0.488833026866949","0.465466168897397","0.512199884836502"
"Keine Sorgen","2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","406","0.60903093663883","0.572054427679167","0.646007445598492"
"Keine Sorgen","2008","5 Einkommensstärkstes Quintil","Städtischer Raum","1417","0.648226667087649","0.628032504156237","0.668420830019061"
"Einige Sorgen","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","207","0.399576464567482","0.356470630137793","0.442682298997172"
"Einige Sorgen","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","267","0.402931518462487","0.366011582650458","0.439851454274516"
"Einige Sorgen","2009","2","Ländlicher Raum","352","0.45760101340391","0.421608505610881","0.493593521196939"
"Einige Sorgen","2009","2","Städtischer Raum","462","0.421458065070301","0.39192622167751","0.450989908463092"
"Einige Sorgen","2009","3","Ländlicher Raum","359","0.405132667151846","0.371071828497118","0.439193505806574"
"Einige Sorgen","2009","3","Städtischer Raum","479","0.423358581661003","0.394863874424096","0.45185328889791"
"Einige Sorgen","2009","4","Ländlicher Raum","363","0.397867575854301","0.364885484484537","0.430849667224066"
"Einige Sorgen","2009","4","Städtischer Raum","713","0.392744175290136","0.369624410937894","0.415863939642379"
"Einige Sorgen","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","254","0.358725443314171","0.324168499554401","0.39328238707394"
"Einige Sorgen","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","684","0.358536792100998","0.337897421224338","0.379176162977659"
"Grosse Sorgen","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","144","0.288744336050176","0.248862342523147","0.328626329577205"
"Grosse Sorgen","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","154","0.224251144080987","0.19285609620573","0.255646191956244"
"Grosse Sorgen","2009","2","Ländlicher Raum","142","0.200874896874415","0.171929506972541","0.229820286776289"
"Grosse Sorgen","2009","2","Städtischer Raum","209","0.224138189266544","0.199198211170243","0.249078167362845"
"Grosse Sorgen","2009","3","Ländlicher Raum","122","0.182244534814668","0.155459906155367","0.20902916347397"
"Grosse Sorgen","2009","3","Städtischer Raum","187","0.195903092606424","0.173013822673881","0.218792362538967"
"Grosse Sorgen","2009","4","Ländlicher Raum","132","0.162908384402837","0.138024331047937","0.187792437757737"
"Grosse Sorgen","2009","4","Städtischer Raum","212","0.138345555351993","0.122000294567214","0.154690816136772"
"Grosse Sorgen","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","49","0.0835277972205092","0.0635932032705966","0.103462391170422"
"Grosse Sorgen","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","131","0.061920782998206","0.051548324833039","0.0722932411633729"
"Keine Sorgen","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","145","0.311679199382341","0.270917093804859","0.352441304959824"
"Keine Sorgen","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","257","0.372817337456526","0.336419270750036","0.409215404163015"
"Keine Sorgen","2009","2","Ländlicher Raum","242","0.341524089721675","0.307263897070542","0.375784282372809"
"Keine Sorgen","2009","2","Städtischer Raum","403","0.354403745663155","0.325796529147802","0.383010962178508"
"Keine Sorgen","2009","3","Ländlicher Raum","317","0.412622798033486","0.378465634556909","0.446779961510062"
"Keine Sorgen","2009","3","Städtischer Raum","489","0.380738325732573","0.352735136310385","0.40874151515476"
"Keine Sorgen","2009","4","Ländlicher Raum","351","0.439224039742862","0.405781391999933","0.472666687485791"
"Keine Sorgen","2009","4","Städtischer Raum","789","0.468910269357871","0.44528528627576","0.492535252439982"
"Keine Sorgen","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","437","0.55774675946532","0.521962974868312","0.593530544062328"
"Keine Sorgen","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","1259","0.579542424900796","0.558297880472514","0.600786969329078"
"Einige Sorgen","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","299","0.412330339324057","0.379507170948763","0.445153507699351"
"Einige Sorgen","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","414","0.366162416114217","0.338036154676657","0.394288677551777"
"Einige Sorgen","2010","2","Ländlicher Raum","532","0.414447853179929","0.387709969396654","0.441185736963203"
"Einige Sorgen","2010","2","Städtischer Raum","691","0.383732815654307","0.361494980614495","0.40597065069412"
"Einige Sorgen","2010","3","Ländlicher Raum","383","0.400970235149569","0.369821666016242","0.432118804282897"
"Einige Sorgen","2010","3","Städtischer Raum","659","0.405949420098701","0.381917217099809","0.429981623097594"
"Einige Sorgen","2010","4","Ländlicher Raum","417","0.383756202098404","0.354766801985","0.412745602211809"
"Einige Sorgen","2010","4","Städtischer Raum","751","0.392249117871138","0.371356679208161","0.413141556534114"
"Einige Sorgen","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","278","0.349970797143445","0.317325283800638","0.382616310486252"
"Einige Sorgen","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","775","0.330374989167523","0.311996399277422","0.348753579057625"
"Grosse Sorgen","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","303","0.317937368708915","0.286886472777487","0.348988264640343"
"Grosse Sorgen","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","335","0.284464707826002","0.258124702452254","0.310804713199751"
"Grosse Sorgen","2010","2","Ländlicher Raum","319","0.254193538905045","0.23056131352922","0.277825764280871"
"Grosse Sorgen","2010","2","Städtischer Raum","408","0.218201881411279","0.199314573138385","0.237089189684173"
"Grosse Sorgen","2010","3","Ländlicher Raum","151","0.173348256085255","0.149289184510832","0.197407327659678"
"Grosse Sorgen","2010","3","Städtischer Raum","242","0.166897482377639","0.148649282668657","0.185145682086622"
"Grosse Sorgen","2010","4","Ländlicher Raum","144","0.144246490819503","0.123302366036551","0.165190615602455"
"Grosse Sorgen","2010","4","Städtischer Raum","250","0.129706816361829","0.11533010545033","0.144083527273327"
"Grosse Sorgen","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","45","0.0780497378602672","0.0596894014114624","0.096410074309072"
"Grosse Sorgen","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","158","0.0716751397778776","0.0615959171632467","0.0817543623925084"
"Keine Sorgen","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","262","0.269732291967028","0.240138627903564","0.299325956030491"
"Keine Sorgen","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","378","0.34937287605978","0.321537518282717","0.377208233836843"
"Keine Sorgen","2010","2","Ländlicher Raum","453","0.331358607915026","0.305810717017939","0.356906498812113"
"Keine Sorgen","2010","2","Städtischer Raum","738","0.398065302934414","0.375680907775475","0.420449698093352"
"Keine Sorgen","2010","3","Ländlicher Raum","417","0.425681508765175","0.394256411912469","0.457106605617881"
"Keine Sorgen","2010","3","Städtischer Raum","703","0.427153097523659","0.402945205497802","0.451360989549516"
"Keine Sorgen","2010","4","Ländlicher Raum","520","0.471997307082093","0.442237982295201","0.501756631868984"
"Keine Sorgen","2010","4","Städtischer Raum","1097","0.478044065767034","0.4566695524675","0.499418579066567"
"Keine Sorgen","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","497","0.571979464996287","0.538113481984756","0.605845448007819"
"Keine Sorgen","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","1583","0.597949871054599","0.578791205164407","0.617108536944792"
"Einige Sorgen","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","348","0.382207271676194","0.350372081969744","0.414042461382643"
"Einige Sorgen","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","397","0.340531736773546","0.313047050389505","0.368016423157587"
"Einige Sorgen","2011","2","Ländlicher Raum","527","0.422001960696932","0.396066560737567","0.447937360656297"
