year,migback,sampreg,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,No migration background,East,Somewhat concerned,0.38302,1059,2796,0.36500,0.40104
2015,No migration background,East,Not concerned at all,0.51718,1470,2796,0.49865,0.53571
2015,Direct migration background,West,Very concerned,0.12754,537,3619,0.11667,0.13841
2015,Direct migration background,West,Somewhat concerned,0.34764,1341,3619,0.33212,0.36316
2015,Direct migration background,West,Not concerned at all,0.52482,1741,3619,0.50855,0.54109
2015,Direct migration background,East,Very concerned,0.13092,34,247,0.08876,0.17307
2015,Direct migration background,East,Somewhat concerned,0.31004,89,247,0.25224,0.36784
2015,Direct migration background,East,Not concerned at all,0.55905,124,247,0.49700,0.62109
2015,Indirect migration background,West,Very concerned,0.10756,126,1012,0.08846,0.12666
2015,Indirect migration background,West,Somewhat concerned,0.34240,317,1012,0.31315,0.37165
2015,Indirect migration background,West,Not concerned at all,0.55004,569,1012,0.51938,0.58071
2015,Indirect migration background,East,Not concerned at all,0.51013,31,31,0.33124,0.68901
2016,No migration background,West,Very concerned,0.05554,432,8232,0.05059,0.06049
2016,No migration background,West,Somewhat concerned,0.24661,1955,8232,0.23729,0.25592
2016,No migration background,West,Not concerned at all,0.69785,5845,8232,0.68793,0.70777
2016,No migration background,East,Very concerned,0.08418,216,2639,0.07358,0.09477
2016,No migration background,East,Somewhat concerned,0.34127,864,2639,0.32317,0.35936
2016,No migration background,East,Not concerned at all,0.57456,1559,2639,0.55569,0.59342
2016,Direct migration background,West,Very concerned,0.12799,472,3083,0.11620,0.13979
2016,Direct migration background,West,Somewhat concerned,0.30043,1015,3083,0.28424,0.31662
2016,Direct migration background,West,Not concerned at all,0.57158,1596,3083,0.55411,0.58905
2016,Direct migration background,East,Very concerned,0.13363,38,225,0.08907,0.17819
2016,Direct migration background,East,Somewhat concerned,0.42321,92,225,0.35850,0.48791
2016,Direct migration background,East,Not concerned at all,0.44316,95,225,0.37811,0.50821
2016,Indirect migration background,West,Very concerned,0.08256,96,959,0.06513,0.09999
2016,Indirect migration background,West,Somewhat concerned,0.30827,284,959,0.27903,0.33751
2016,Indirect migration background,West,Not concerned at all,0.60917,579,959,0.57827,0.64007
2016,Indirect migration background,East,Not concerned at all,0.55523,42,42,0.40311,0.70734
2017,No migration background,West,Very concerned,0.05379,547,9898,0.04934,0.05823
2017,No migration background,West,Somewhat concerned,0.25867,2505,9898,0.25005,0.26730
2017,No migration background,West,Not concerned at all,0.68754,6846,9898,0.67841,0.69667
2017,No migration background,East,Very concerned,0.11319,330,3063,0.10197,0.12441
2017,No migration background,East,Somewhat concerned,0.35897,1072,3063,0.34198,0.37596
2017,No migration background,East,Not concerned at all,0.52784,1661,3063,0.51016,0.54552
2017,Direct migration background,West,Very concerned,0.15032,443,2922,0.13736,0.16329
2017,Direct migration background,West,Somewhat concerned,0.33612,1108,2922,0.31899,0.35325
2017,Direct migration background,West,Not concerned at all,0.51355,1371,2922,0.49543,0.53168
2017,Direct migration background,East,Very concerned,0.11496,43,238,0.07435,0.15557
2017,Direct migration background,East,Somewhat concerned,0.39884,94,238,0.33649,0.46118
2017,Direct migration background,East,Not concerned at all,0.48620,101,238,0.42257,0.54984
2017,Indirect migration background,West,Very concerned,0.08668,110,1050,0.06965,0.10370
2017,Indirect migration background,West,Somewhat concerned,0.29362,319,1050,0.26606,0.32118
2017,Indirect migration background,West,Not concerned at all,0.61970,621,1050,0.59033,0.64908
2017,Indirect migration background,East,Not concerned at all,0.57994,33,33,0.40893,0.75095
2018,No migration background,West,Very concerned,0.03678,294,9068,0.03291,0.04066
2018,No migration background,West,Somewhat concerned,0.19427,1740,9068,0.18612,0.20241
2018,No migration background,West,Not concerned at all,0.76895,7034,9068,0.76027,0.77762
2018,No migration background,East,Very concerned,0.05517,162,2910,0.04687,0.06347
2018,No migration background,East,Somewhat concerned,0.29989,836,2910,0.28323,0.31654
2018,No migration background,East,Not concerned at all,0.64494,1912,2910,0.62755,0.66233
2018,Direct migration background,West,Very concerned,0.08762,262,2791,0.07713,0.09811
2018,Direct migration background,West,Somewhat concerned,0.28862,894,2791,0.27180,0.30543
2018,Direct migration background,West,Not concerned at all,0.62376,1635,2791,0.60579,0.64174
2018,Direct migration background,East,Very concerned,0.18133,38,228,0.13121,0.23145
2018,Direct migration background,East,Somewhat concerned,0.33415,85,228,0.27279,0.39551
2018,Direct migration background,East,Not concerned at all,0.48452,105,228,0.41951,0.54953
2018,Indirect migration background,West,Very concerned,0.04152,50,1043,0.02940,0.05363
2018,Indirect migration background,West,Somewhat concerned,0.22566,244,1043,0.20028,0.25104
2018,Indirect migration background,West,Not concerned at all,0.73282,749,1043,0.70595,0.75969
2018,Indirect migration background,East,Not concerned at all,0.74080,51,51,0.61934,0.86226
2019,No migration background,Does not apply,Not concerned at all,0.85222,41,41,0.74224,0.96220
2019,No migration background,West,Very concerned,0.04497,404,10220,0.04096,0.04899
2019,No migration background,West,Somewhat concerned,0.21359,2012,10220,0.20564,0.22154
2019,No migration background,West,Not concerned at all,0.74144,7804,10220,0.73295,0.74993
2019,No migration background,East,Very concerned,0.07457,222,3201,0.06547,0.08367
2019,No migration background,East,Somewhat concerned,0.26663,857,3201,0.25130,0.28195
2019,No migration background,East,Not concerned at all,0.65881,2122,3201,0.64238,0.67523
2019,Direct migration background,West,Very concerned,0.10970,259,2512,0.09748,0.12193
2019,Direct migration background,West,Somewhat concerned,0.31302,824,2512,0.29488,0.33116
2019,Direct migration background,West,Not concerned at all,0.57728,1429,2512,0.55796,0.59660
2019,Direct migration background,East,Somewhat concerned,0.30672,72,179,0.23897,0.37446
2019,Direct migration background,East,Not concerned at all,0.56132,107,179,0.48842,0.63422
2019,Indirect migration background,West,Very concerned,0.09473,97,1052,0.07702,0.11243
2019,Indirect migration background,West,Somewhat concerned,0.26608,268,1052,0.23936,0.29280
2019,Indirect migration background,West,Not concerned at all,0.63919,687,1052,0.61016,0.66823
2019,Indirect migration background,East,Not concerned at all,0.64514,53,53,0.51509,0.77519
2020,No migration background,West,Very concerned,0.05153,429,9205,0.04702,0.05605
2020,No migration background,West,Somewhat concerned,0.21332,1893,9205,0.20495,0.22169
2020,No migration background,West,Not concerned at all,0.73515,6883,9205,0.72614,0.74417
2020,No migration background,East,Very concerned,0.06404,165,2881,0.05510,0.07298
2020,No migration background,East,Somewhat concerned,0.26487,670,2881,0.24876,0.28099
2020,No migration background,East,Not concerned at all,0.67109,2046,2881,0.65393,0.68825
2020,Direct migration background,West,Very concerned,0.10507,426,3626,0.09509,0.11505
2020,Direct migration background,West,Somewhat concerned,0.32312,1263,3626,0.30789,0.33834
2020,Direct migration background,West,Not concerned at all,0.57181,1937,3626,0.55570,0.58792
2020,Direct migration background,East,Very concerned,0.08493,41,346,0.05551,0.11435
2020,Direct migration background,East,Somewhat concerned,0.34163,122,346,0.29158,0.39167
2020,Direct migration background,East,Not concerned at all,0.57344,183,346,0.52125,0.62563
2020,Indirect migration background,West,Very concerned,0.07101,79,1008,0.05514,0.08687
2020,Indirect migration background,West,Somewhat concerned,0.30884,277,1008,0.28031,0.33738
2020,Indirect migration background,West,Not concerned at all,0.62015,652,1008,0.59017,0.65013
2020,Indirect migration background,East,Not concerned at all,0.78147,62,62,0.67777,0.88518
2021,No migration background,West,Very concerned,0.04325,219,6401,0.03827,0.04824
2021,No migration background,West,Somewhat concerned,0.19704,1149,6401,0.18729,0.20678
2021,No migration background,West,Not concerned at all,0.75971,5033,6401,0.74924,0.77018
2021,No migration background,East,Very concerned,0.05718,101,1983,0.04696,0.06740
2021,No migration background,East,Somewhat concerned,0.25873,461,1983,0.23945,0.27801
2021,No migration background,East,Not concerned at all,0.68409,1421,1983,0.66363,0.70456
2021,Direct migration background,West,Very concerned,0.09831,228,1947,0.08508,0.11154
2021,Direct migration background,West,Somewhat concerned,0.28500,578,1947,0.26495,0.30506
2021,Direct migration background,West,Not concerned at all,0.61669,1141,1947,0.59509,0.63829
2021,Direct migration background,East,Very concerned,0.12689,32,191,0.07956,0.17422
2021,Direct migration background,East,Somewhat concerned,0.52536,60,191,0.45436,0.59637
2021,Direct migration background,East,Not concerned at all,0.34774,99,191,0.28002,0.41546
2021,Indirect migration background,West,Very concerned,0.09483,38,611,0.07158,0.11808
2021,Indirect migration background,West,Somewhat concerned,0.20700,139,611,0.17485,0.23915
2021,Indirect migration background,West,Not concerned at all,0.69817,434,611,0.66174,0.73460
2021,Indirect migration background,East,Not concerned at all,0.50169,36,36,0.33604,0.66733
2022,No migration background,West,Very concerned,0.04350,362,9516,0.03940,0.04760
2022,No migration background,West,Somewhat concerned,0.22289,2074,9516,0.21453,0.23126
2022,No migration background,West,Not concerned at all,0.73361,7080,9516,0.72473,0.74249
2022,No migration background,East,Very concerned,0.07474,206,3090,0.06547,0.08402
2022,No migration background,East,Somewhat concerned,0.28656,854,3090,0.27062,0.30251
2022,No migration background,East,Not concerned at all,0.63869,2030,3090,0.62175,0.65564
2022,Direct migration background,West,Very concerned,0.10727,701,4403,0.09813,0.11641
2022,Direct migration background,West,Somewhat concerned,0.29877,1540,4403,0.28524,0.31229
2022,Direct migration background,West,Not concerned at all,0.59397,2162,4403,0.57946,0.60847
2022,Direct migration background,East,Very concerned,0.09456,109,620,0.07150,0.11761
2022,Direct migration background,East,Somewhat concerned,0.40781,249,620,0.36910,0.44653
2022,Direct migration background,East,Not concerned at all,0.49763,262,620,0.45824,0.53702
2022,Indirect migration background,West,Very concerned,0.06367,53,969,0.04829,0.07906
2022,Indirect migration background,West,Somewhat concerned,0.26790,223,969,0.24000,0.29580
2022,Indirect migration background,West,Not concerned at all,0.66842,693,969,0.63876,0.69808
2022,Indirect migration background,East,Somewhat concerned,0.24836,35,105,0.16532,0.33139
2022,Indirect migration background,East,Not concerned at all,0.54115,70,105,0.44538,0.63692
