"plh0042","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2003","Westdeutschland, alte Bundeslaender","weiblich","563","0.139247619280829","0.129178178648081","0.149317059913578"
"Grosse Sorgen","2003","Ostdeutschland, neue Bundeslaender","maennlich","368","0.261877295335332","0.239553493306023","0.284201097364641"
"Grosse Sorgen","2003","Ostdeutschland, neue Bundeslaender","weiblich","324","0.25312891453622","0.230037356385488","0.276220472686952"
"Einige Sorgen","2003","Westdeutschland, alte Bundeslaender","maennlich","2077","0.402240833168472","0.389025822814498","0.415455843522446"
"Einige Sorgen","2003","Westdeutschland, alte Bundeslaender","weiblich","1631","0.376722853936898","0.362629189556567","0.390816518317229"
"Einige Sorgen","2003","Ostdeutschland, neue Bundeslaender","maennlich","697","0.473436556012637","0.448084615692302","0.498788496332971"
"Einige Sorgen","2003","Ostdeutschland, neue Bundeslaender","weiblich","648","0.459765202393142","0.433297340268604","0.486233064517679"
"Keine Sorgen","2003","Westdeutschland, alte Bundeslaender","maennlich","2452","0.437964779791522","0.42459381741482","0.451335742168224"
"Keine Sorgen","2003","Westdeutschland, alte Bundeslaender","weiblich","2347","0.484029526782273","0.469494337473125","0.49856471609142"
"Keine Sorgen","2003","Ostdeutschland, neue Bundeslaender","maennlich","425","0.264686148652031","0.242285688606074","0.287086608697989"
"Keine Sorgen","2003","Ostdeutschland, neue Bundeslaender","weiblich","390","0.287105883070639","0.263079239904842","0.311132526236436"
"Grosse Sorgen","2004","Westdeutschland, alte Bundeslaender","maennlich","882","0.196386055843828","0.185453101750314","0.207319009937342"
"Grosse Sorgen","2004","Westdeutschland, alte Bundeslaender","weiblich","685","0.183410250720647","0.172005038111368","0.194815463329925"
"Grosse Sorgen","2004","Ostdeutschland, neue Bundeslaender","maennlich","398","0.316145857412243","0.292088516128386","0.340203198696099"
"Grosse Sorgen","2004","Ostdeutschland, neue Bundeslaender","weiblich","388","0.33173834845124","0.306594288581053","0.356882408321427"
"Einige Sorgen","2004","Westdeutschland, alte Bundeslaender","maennlich","2048","0.418529641279003","0.404953218004071","0.432106064553936"
"Einige Sorgen","2004","Westdeutschland, alte Bundeslaender","weiblich","1683","0.391810247078549","0.377424014880638","0.406196479276461"
"Einige Sorgen","2004","Ostdeutschland, neue Bundeslaender","maennlich","659","0.432565056739773","0.406931675569187","0.458198437910359"
"Einige Sorgen","2004","Ostdeutschland, neue Bundeslaender","weiblich","610","0.42866111420981","0.402232874995882","0.455089353423739"
"Keine Sorgen","2004","Westdeutschland, alte Bundeslaender","maennlich","2142","0.385084302877169","0.371692342172869","0.398476263581468"
"Keine Sorgen","2004","Westdeutschland, alte Bundeslaender","weiblich","2055","0.424779502200804","0.410211883217326","0.439347121184282"
"Keine Sorgen","2004","Ostdeutschland, neue Bundeslaender","maennlich","378","0.251289085847985","0.228846854464859","0.27373131723111"
"Keine Sorgen","2004","Ostdeutschland, neue Bundeslaender","weiblich","349","0.23960053733895","0.216806088916722","0.262394985761177"
"Grosse Sorgen","2005","Westdeutschland, alte Bundeslaender","maennlich","825","0.209131976028477","0.197542074408634","0.220721877648321"
"Grosse Sorgen","2005","Westdeutschland, alte Bundeslaender","weiblich","616","0.172422422382614","0.161010472467234","0.183834372297994"
"Grosse Sorgen","2005","Ostdeutschland, neue Bundeslaender","maennlich","355","0.29265451385745","0.268526801423894","0.316782226291006"
"Grosse Sorgen","2005","Ostdeutschland, neue Bundeslaender","weiblich","352","0.346421824242993","0.320064742731428","0.372778905754557"
"Einige Sorgen","2005","Westdeutschland, alte Bundeslaender","maennlich","1937","0.412448551492144","0.398419595184192","0.426477507800096"
"Einige Sorgen","2005","Westdeutschland, alte Bundeslaender","weiblich","1688","0.408200234598441","0.393351732404897","0.423048736791985"
"Einige Sorgen","2005","Ostdeutschland, neue Bundeslaender","maennlich","632","0.466479923551654","0.440024507047734","0.492935340055573"
"Einige Sorgen","2005","Ostdeutschland, neue Bundeslaender","weiblich","594","0.430643029343646","0.403214851386342","0.45807120730095"
"Keine Sorgen","2005","Westdeutschland, alte Bundeslaender","maennlich","1968","0.378419472479379","0.364598043102456","0.392240901856301"
"Keine Sorgen","2005","Westdeutschland, alte Bundeslaender","weiblich","1905","0.419377343018945","0.4044697303794","0.43428495565849"
"Keine Sorgen","2005","Ostdeutschland, neue Bundeslaender","maennlich","379","0.240865562590896","0.218189406182739","0.263541718999053"
"Keine Sorgen","2005","Ostdeutschland, neue Bundeslaender","weiblich","306","0.222935146413361","0.199880215207778","0.245990077618944"
"Grosse Sorgen","2006","Westdeutschland, alte Bundeslaender","maennlich","829","0.178472153864344","0.167910260401969","0.189034047326719"
"Grosse Sorgen","2006","Westdeutschland, alte Bundeslaender","weiblich","644","0.168403126024765","0.157460756414279","0.17934549563525"
"Grosse Sorgen","2006","Ostdeutschland, neue Bundeslaender","maennlich","318","0.236471137981096","0.21430793405158","0.258634341910612"
"Grosse Sorgen","2006","Ostdeutschland, neue Bundeslaender","weiblich","336","0.26468336704235","0.241415757243393","0.287950976841307"
"Einige Sorgen","2006","Westdeutschland, alte Bundeslaender","maennlich","1919","0.398424820093002","0.384920785149379","0.411928855036624"
"Einige Sorgen","2006","Westdeutschland, alte Bundeslaender","weiblich","1652","0.373372000043456","0.359228540477668","0.387515459609244"
"Einige Sorgen","2006","Ostdeutschland, neue Bundeslaender","maennlich","661","0.482703634869506","0.456639654454026","0.508767615284985"
"Einige Sorgen","2006","Ostdeutschland, neue Bundeslaender","weiblich","631","0.464590288699025","0.438285825856808","0.490894751541241"
"Keine Sorgen","2006","Westdeutschland, alte Bundeslaender","maennlich","2301","0.423103026042655","0.409475481762885","0.436730570322425"
"Keine Sorgen","2006","Westdeutschland, alte Bundeslaender","weiblich","2197","0.458224873931779","0.443655907492947","0.472793840370612"
"Keine Sorgen","2006","Ostdeutschland, neue Bundeslaender","maennlich","433","0.280825227149398","0.25738477284897","0.304265681449827"
"Keine Sorgen","2006","Ostdeutschland, neue Bundeslaender","weiblich","414","0.270726344258626","0.24729151607055","0.294161172446702"
"Grosse Sorgen","2007","Westdeutschland, alte Bundeslaender","maennlich","658","0.159534163495563","0.149072300900651","0.169996026090476"
"Grosse Sorgen","2007","Westdeutschland, alte Bundeslaender","weiblich","544","0.159083879760667","0.148066911704823","0.170100847816511"
"Grosse Sorgen","2007","Ostdeutschland, neue Bundeslaender","maennlich","255","0.225367394933507","0.202945949584012","0.247788840283001"
"Grosse Sorgen","2007","Ostdeutschland, neue Bundeslaender","weiblich","301","0.262481780257459","0.238509082432578","0.28645447808234"
"Einige Sorgen","2007","Westdeutschland, alte Bundeslaender","maennlich","1773","0.38768951552652","0.373769170309182","0.401609860743859"
"Einige Sorgen","2007","Westdeutschland, alte Bundeslaender","weiblich","1570","0.382372237275404","0.367734321464171","0.397010153086636"
"Einige Sorgen","2007","Ostdeutschland, neue Bundeslaender","maennlich","664","0.493184497986394","0.466355785585726","0.520013210387063"
"Einige Sorgen","2007","Ostdeutschland, neue Bundeslaender","weiblich","601","0.433106659961912","0.406108817346378","0.460104502577447"
"Keine Sorgen","2007","Westdeutschland, alte Bundeslaender","maennlich","2275","0.452776320977916","0.438554787645506","0.466997854310327"
"Keine Sorgen","2007","Westdeutschland, alte Bundeslaender","weiblich","2120","0.458543882963929","0.443535125191358","0.4735526407365"
"Keine Sorgen","2007","Ostdeutschland, neue Bundeslaender","maennlich","415","0.281448107080099","0.257315823995467","0.305580390164731"
"Keine Sorgen","2007","Ostdeutschland, neue Bundeslaender","weiblich","392","0.304411559780629","0.279339633564992","0.329483485996266"
"Grosse Sorgen","2008","Westdeutschland, alte Bundeslaender","maennlich","511","0.139556010455837","0.129343672068907","0.149768348842767"
"Grosse Sorgen","2008","Westdeutschland, alte Bundeslaender","weiblich","472","0.139131395990032","0.128563695669924","0.149699096310141"
"Grosse Sorgen","2008","Ostdeutschland, neue Bundeslaender","maennlich","239","0.24007604791427","0.216830617810788","0.263321478017751"
"Grosse Sorgen","2008","Ostdeutschland, neue Bundeslaender","weiblich","262","0.244939483444588","0.221370920766503","0.268508046122673"
"Einige Sorgen","2008","Westdeutschland, alte Bundeslaender","maennlich","1598","0.368127084610119","0.353913507919116","0.382340661301122"
"Einige Sorgen","2008","Westdeutschland, alte Bundeslaender","weiblich","1388","0.352862358466924","0.33827084030026","0.367453876633587"
"Einige Sorgen","2008","Ostdeutschland, neue Bundeslaender","maennlich","591","0.444931518848217","0.417885834649647","0.471977203046786"
"Einige Sorgen","2008","Ostdeutschland, neue Bundeslaender","weiblich","569","0.415250088768849","0.388244554848626","0.442255622689071"
"Keine Sorgen","2008","Westdeutschland, alte Bundeslaender","maennlich","2314","0.492316904934044","0.477583322854691","0.507050487013397"
"Keine Sorgen","2008","Westdeutschland, alte Bundeslaender","weiblich","2260","0.508006245543044","0.492740648173299","0.523271842912788"
"Keine Sorgen","2008","Ostdeutschland, neue Bundeslaender","maennlich","467","0.314992433237513","0.289712504344456","0.340272362130571"
"Keine Sorgen","2008","Ostdeutschland, neue Bundeslaender","weiblich","448","0.339810427786563","0.313852770160576","0.365768085412551"
"Grosse Sorgen","2009","Westdeutschland, alte Bundeslaender","maennlich","563","0.158120987145078","0.146873136614704","0.169368837675452"
"Grosse Sorgen","2009","Westdeutschland, alte Bundeslaender","weiblich","462","0.155789122394042","0.144326236845284","0.167252007942801"
"Grosse Sorgen","2009","Ostdeutschland, neue Bundeslaender","maennlich","225","0.198694308326943","0.176404266075114","0.220984350578772"
"Grosse Sorgen","2009","Ostdeutschland, neue Bundeslaender","weiblich","235","0.220639641375059","0.197370567244434","0.243908715505684"
"Einige Sorgen","2009","Westdeutschland, alte Bundeslaender","maennlich","1544","0.393131050031641","0.378073092482928","0.408189007580354"
"Einige Sorgen","2009","Westdeutschland, alte Bundeslaender","weiblich","1449","0.378118317903306","0.362790947248987","0.393445688557626"
"Einige Sorgen","2009","Ostdeutschland, neue Bundeslaender","maennlich","596","0.474067235389914","0.446173662378197","0.50196080840163"
"Einige Sorgen","2009","Ostdeutschland, neue Bundeslaender","weiblich","557","0.420173942025955","0.392477014293813","0.447870869758096"
"Keine Sorgen","2009","Westdeutschland, alte Bundeslaender","maennlich","1935","0.448747962823281","0.433414992851082","0.46408093279548"
"Keine Sorgen","2009","Westdeutschland, alte Bundeslaender","weiblich","1934","0.466092559702651","0.450324836384705","0.481860283020597"
"Keine Sorgen","2009","Ostdeutschland, neue Bundeslaender","maennlich","410","0.327238456283143","0.301027563653211","0.353449348913075"
"Keine Sorgen","2009","Ostdeutschland, neue Bundeslaender","weiblich","428","0.359186416598986","0.332265243379595","0.386107589818378"
"Grosse Sorgen","2010","Westdeutschland, alte Bundeslaender","maennlich","933","0.159093001298997","0.149679880864813","0.168506121733182"
"Grosse Sorgen","2010","Westdeutschland, alte Bundeslaender","weiblich","711","0.134067822117741","0.12488869550439","0.143246948731092"
"Grosse Sorgen","2010","Ostdeutschland, neue Bundeslaender","maennlich","336","0.237465134198182","0.216402880407445","0.258527387988919"
"Grosse Sorgen","2010","Ostdeutschland, neue Bundeslaender","weiblich","375","0.249484753473824","0.228060023476588","0.270909483471061"
"Einige Sorgen","2010","Westdeutschland, alte Bundeslaender","maennlich","2108","0.375070276140697","0.362610621368445","0.387529930912948"
"Einige Sorgen","2010","Westdeutschland, alte Bundeslaender","weiblich","1811","0.367652574786454","0.354663033124158","0.380642116448749"
"Einige Sorgen","2010","Ostdeutschland, neue Bundeslaender","maennlich","665","0.421077058221089","0.396639026056774","0.445515090385403"
"Einige Sorgen","2010","Ostdeutschland, neue Bundeslaender","weiblich","623","0.382992392582283","0.358923620969121","0.407061164195444"
"Keine Sorgen","2010","Westdeutschland, alte Bundeslaender","maennlich","2759","0.465836722560306","0.45299900049653","0.478674444624082"
"Keine Sorgen","2010","Westdeutschland, alte Bundeslaender","weiblich","2771","0.498279603095805","0.484809696707349","0.511749509484262"
"Keine Sorgen","2010","Ostdeutschland, neue Bundeslaender","maennlich","567","0.341457807580729","0.31798660249668","0.364929012664779"
"Keine Sorgen","2010","Ostdeutschland, neue Bundeslaender","weiblich","569","0.367522853943893","0.343651437644968","0.391394270242818"
"Grosse Sorgen","2011","Westdeutschland, alte Bundeslaender","maennlich","592","0.0903757871606157","0.0834204999133219","0.0973310744079095"
"Grosse Sorgen","2011","Westdeutschland, alte Bundeslaender","weiblich","549","0.0918263846347708","0.0848114152527503","0.0988413540167914"
"Grosse Sorgen","2011","Ostdeutschland, neue Bundeslaender","maennlich","218","0.146642397079988","0.129816642317408","0.163468151842568"
"Grosse Sorgen","2011","Ostdeutschland, neue Bundeslaender","weiblich","250","0.150286912545509","0.133685890556455","0.166887934534563"
"Einige Sorgen","2011","Westdeutschland, alte Bundeslaender","maennlich","1981","0.31163701027226","0.300401539123808","0.322872481420712"
"Einige Sorgen","2011","Westdeutschland, alte Bundeslaender","weiblich","1879","0.297433714530399","0.286329282586934","0.308538146473864"
"Einige Sorgen","2011","Ostdeutschland, neue Bundeslaender","maennlich","675","0.407508604759711","0.384136992989275","0.430880216530148"
"Einige Sorgen","2011","Ostdeutschland, neue Bundeslaender","weiblich","699","0.400375238864697","0.377613183545353","0.423137294184041"
"Keine Sorgen","2011","Westdeutschland, alte Bundeslaender","maennlich","3955","0.597987202567124","0.586093312988606","0.609881092145642"
"Keine Sorgen","2011","Westdeutschland, alte Bundeslaender","weiblich","4082","0.61073990083483","0.598895702032289","0.622584099637372"
"Keine Sorgen","2011","Ostdeutschland, neue Bundeslaender","maennlich","805","0.445848998160301","0.422206835174144","0.469491161146457"
"Keine Sorgen","2011","Ostdeutschland, neue Bundeslaender","weiblich","831","0.449337848589794","0.426229590774034","0.472446106405555"
"Grosse Sorgen","2012","Westdeutschland, alte Bundeslaender","maennlich","659","0.11150975020217","0.103821604008093","0.119197896396247"
"Grosse Sorgen","2012","Westdeutschland, alte Bundeslaender","weiblich","626","0.112504678141029","0.104859894197569","0.120149462084489"
"Grosse Sorgen","2012","Ostdeutschland, neue Bundeslaender","maennlich","205","0.147923340089756","0.130865300541517","0.164981379637995"
"Grosse Sorgen","2012","Ostdeutschland, neue Bundeslaender","weiblich","274","0.157637548729787","0.140685263590051","0.174589833869524"
"Einige Sorgen","2012","Westdeutschland, alte Bundeslaender","maennlich","1915","0.313029981528846","0.301703350900133","0.324356612157558"
"Einige Sorgen","2012","Westdeutschland, alte Bundeslaender","weiblich","1918","0.303881060699908","0.292753744468647","0.315008376931169"
"Einige Sorgen","2012","Ostdeutschland, neue Bundeslaender","maennlich","681","0.405212113402023","0.381623973363262","0.428800253440783"
"Einige Sorgen","2012","Ostdeutschland, neue Bundeslaender","weiblich","733","0.42067608272654","0.397710178349178","0.443641987103901"
"Keine Sorgen","2012","Westdeutschland, alte Bundeslaender","maennlich","3865","0.575460268268985","0.563387531792535","0.587533004745434"
"Keine Sorgen","2012","Westdeutschland, alte Bundeslaender","weiblich","4019","0.583614261159063","0.571687905400366","0.595540616917761"
"Keine Sorgen","2012","Ostdeutschland, neue Bundeslaender","maennlich","778","0.446864546508221","0.422976802968408","0.470752290048034"
"Keine Sorgen","2012","Ostdeutschland, neue Bundeslaender","weiblich","768","0.421686368543673","0.39871296147165","0.444659775615696"
"Grosse Sorgen","2013","Westdeutschland, alte Bundeslaender","maennlich","830","0.0963176554924256","0.0898209747992413","0.10281433618561"
"Grosse Sorgen","2013","Westdeutschland, alte Bundeslaender","weiblich","754","0.0908636404288305","0.0846695340390856","0.0970577468185753"
"Grosse Sorgen","2013","Ostdeutschland, neue Bundeslaender","maennlich","202","0.13277470662672","0.116917057124556","0.148632356128883"
"Grosse Sorgen","2013","Ostdeutschland, neue Bundeslaender","weiblich","246","0.130566746132192","0.115452741851775","0.145680750412609"
"Einige Sorgen","2013","Westdeutschland, alte Bundeslaender","maennlich","2368","0.301942522787838","0.291832819644692","0.312052225930984"
"Einige Sorgen","2013","Westdeutschland, alte Bundeslaender","weiblich","2299","0.272510120620518","0.262914482158459","0.282105759082577"
"Einige Sorgen","2013","Ostdeutschland, neue Bundeslaender","maennlich","657","0.390337803274742","0.367540676652899","0.413134929896585"
"Einige Sorgen","2013","Ostdeutschland, neue Bundeslaender","weiblich","701","0.378316901324112","0.356561979396854","0.40007182325137"
"Keine Sorgen","2013","Westdeutschland, alte Bundeslaender","maennlich","4724","0.601739821719737","0.590959828432623","0.61251981500685"
"Keine Sorgen","2013","Westdeutschland, alte Bundeslaender","weiblich","5218","0.636626238950651","0.626260789696707","0.646991688204595"
"Keine Sorgen","2013","Ostdeutschland, neue Bundeslaender","maennlich","900","0.476887490098538","0.453546423955511","0.500228556241566"
"Keine Sorgen","2013","Ostdeutschland, neue Bundeslaender","weiblich","962","0.491116352543696","0.468690623424433","0.513542081662958"
"Grosse Sorgen","2014","Westdeutschland, alte Bundeslaender","maennlich","744","0.0911447792866151","0.0842582550091466","0.0980313035640836"
"Grosse Sorgen","2014","Westdeutschland, alte Bundeslaender","weiblich","666","0.0962942207098769","0.0893523601626716","0.103236081257082"
"Grosse Sorgen","2014","Ostdeutschland, neue Bundeslaender","maennlich","180","0.119399574824799","0.103395776130714","0.135403373518884"
"Grosse Sorgen","2014","Ostdeutschland, neue Bundeslaender","weiblich","240","0.156016275969825","0.138659273217391","0.17337327872226"
"Einige Sorgen","2014","Westdeutschland, alte Bundeslaender","maennlich","2118","0.307834577198539","0.296789964755367","0.31887918964171"
"Einige Sorgen","2014","Westdeutschland, alte Bundeslaender","weiblich","2057","0.280023849200173","0.269457649619029","0.290590048781318"
"Einige Sorgen","2014","Ostdeutschland, neue Bundeslaender","maennlich","636","0.399581334149934","0.37540658739765","0.423756080902218"
"Einige Sorgen","2014","Ostdeutschland, neue Bundeslaender","weiblich","626","0.364507016823164","0.341485651892746","0.387528381753582"
"Keine Sorgen","2014","Westdeutschland, alte Bundeslaender","maennlich","3848","0.601020643514846","0.589303904986657","0.612737382043036"
"Keine Sorgen","2014","Westdeutschland, alte Bundeslaender","weiblich","4214","0.62368193008995","0.612281496717039","0.63508236346286"
"Keine Sorgen","2014","Ostdeutschland, neue Bundeslaender","maennlich","761","0.481019091025267","0.45635931701979","0.505678865030744"
"Keine Sorgen","2014","Ostdeutschland, neue Bundeslaender","weiblich","813","0.479476707207011","0.455580631569841","0.50337278284418"
"Grosse Sorgen","2015","Westdeutschland, alte Bundeslaender","maennlich","642","0.0806408785848942","0.0741152826488388","0.0871664745209497"
"Grosse Sorgen","2015","Westdeutschland, alte Bundeslaender","weiblich","577","0.074249534980965","0.0680340836515246","0.0804649863104053"
"Grosse Sorgen","2015","Ostdeutschland, neue Bundeslaender","maennlich","144","0.100588906541706","0.0854128954720803","0.115764917611332"
"Grosse Sorgen","2015","Ostdeutschland, neue Bundeslaender","weiblich","172","0.104010860804489","0.0891223059384118","0.118899415670567"
"Einige Sorgen","2015","Westdeutschland, alte Bundeslaender","maennlich","2122","0.3101369602748","0.299051386906289","0.321222533643312"
"Einige Sorgen","2015","Westdeutschland, alte Bundeslaender","weiblich","2005","0.28982414789227","0.279068685998397","0.300579609786143"
"Einige Sorgen","2015","Ostdeutschland, neue Bundeslaender","maennlich","568","0.368492464637168","0.344153222832572","0.392831706441765"
"Einige Sorgen","2015","Ostdeutschland, neue Bundeslaender","weiblich","609","0.388025955113738","0.364259811476463","0.411792098751014"
"Keine Sorgen","2015","Westdeutschland, alte Bundeslaender","maennlich","3924","0.609222161140305","0.597528439041064","0.620915883239547"
"Keine Sorgen","2015","Westdeutschland, alte Bundeslaender","weiblich","4253","0.635926317126765","0.624519174435083","0.647333459818448"
"Keine Sorgen","2015","Ostdeutschland, neue Bundeslaender","maennlich","797","0.530918628821125","0.505739450928438","0.556097806713812"
"Keine Sorgen","2015","Ostdeutschland, neue Bundeslaender","weiblich","834","0.507963184081772","0.483580767570233","0.532345600593311"
"Grosse Sorgen","2016","Westdeutschland, alte Bundeslaender","maennlich","523","0.0710244554894993","0.0645124829549813","0.0775364280240172"
"Grosse Sorgen","2016","Westdeutschland, alte Bundeslaender","weiblich","477","0.0696977806764039","0.0634268707210338","0.0759686906317741"
"Grosse Sorgen","2016","Ostdeutschland, neue Bundeslaender","maennlich","117","0.0875831005716091","0.0726791676362972","0.102487033506921"
"Grosse Sorgen","2016","Ostdeutschland, neue Bundeslaender","weiblich","142","0.083728547759505","0.0699750480851359","0.0974820474338742"
"Einige Sorgen","2016","Westdeutschland, alte Bundeslaender","maennlich","1663","0.270672056868974","0.259408135727306","0.281935978010641"
"Einige Sorgen","2016","Westdeutschland, alte Bundeslaender","weiblich","1601","0.243848684627845","0.233273848986227","0.254423520269463"
"Einige Sorgen","2016","Ostdeutschland, neue Bundeslaender","maennlich","472","0.349088917578664","0.323957155867589","0.374220679289739"
"Einige Sorgen","2016","Ostdeutschland, neue Bundeslaender","weiblich","507","0.341494670570807","0.317947649272467","0.365041691869146"
"Keine Sorgen","2016","Westdeutschland, alte Bundeslaender","maennlich","3791","0.658303487641527","0.646279741064512","0.670327234218542"
"Keine Sorgen","2016","Westdeutschland, alte Bundeslaender","weiblich","4256","0.686453534695752","0.675028287928134","0.697878781463369"
"Keine Sorgen","2016","Ostdeutschland, neue Bundeslaender","maennlich","793","0.563327981849727","0.537179142719015","0.589476820980438"
"Keine Sorgen","2016","Ostdeutschland, neue Bundeslaender","weiblich","909","0.574776781669688","0.550228423137722","0.599325140201654"
"Grosse Sorgen","2017","Westdeutschland, alte Bundeslaender","maennlich","577","0.0760663480083196","0.0697368824851554","0.0823958135314838"
"Grosse Sorgen","2017","Westdeutschland, alte Bundeslaender","weiblich","526","0.0689927328537444","0.0631304863217469","0.0748549793857418"
"Grosse Sorgen","2017","Ostdeutschland, neue Bundeslaender","maennlich","172","0.10368543550254","0.0888724219778468","0.118498449027232"
"Grosse Sorgen","2017","Ostdeutschland, neue Bundeslaender","weiblich","212","0.134758354418207","0.118737084686822","0.150779624149593"
"Einige Sorgen","2017","Westdeutschland, alte Bundeslaender","maennlich","2020","0.291984384434802","0.281128840388759","0.302839928480844"
"Einige Sorgen","2017","Westdeutschland, alte Bundeslaender","weiblich","1927","0.254407124647613","0.244333137826971","0.264481111468255"
"Einige Sorgen","2017","Ostdeutschland, neue Bundeslaender","maennlich","581","0.356961805611387","0.333681773549307","0.380241837673467"
"Einige Sorgen","2017","Ostdeutschland, neue Bundeslaender","weiblich","608","0.355865387540624","0.33340167317269","0.378329101908558"
"Keine Sorgen","2017","Westdeutschland, alte Bundeslaender","maennlich","4142","0.631949267556879","0.62043476147746","0.643463773636297"
"Keine Sorgen","2017","Westdeutschland, alte Bundeslaender","weiblich","4727","0.676600142498643","0.665780277962725","0.687420007034561"
"Keine Sorgen","2017","Ostdeutschland, neue Bundeslaender","maennlich","874","0.539352758886073","0.515132710631984","0.563572807140163"
"Keine Sorgen","2017","Ostdeutschland, neue Bundeslaender","weiblich","925","0.509376258041168","0.485920795320824","0.532831720761513"
"Grosse Sorgen","2018","Westdeutschland, alte Bundeslaender","maennlich","310","0.0484050202631995","0.0430837648753494","0.0537262756510495"
"Grosse Sorgen","2018","Westdeutschland, alte Bundeslaender","weiblich","298","0.0438286122664115","0.0389238624822469","0.0487333620505761"
"Grosse Sorgen","2018","Ostdeutschland, neue Bundeslaender","maennlich","87","0.0580751852928642","0.0464316285710227","0.0697187420147057"
"Grosse Sorgen","2018","Ostdeutschland, neue Bundeslaender","weiblich","116","0.0688014792674003","0.0566544495349924","0.0809485089998082"
"Einige Sorgen","2018","Westdeutschland, alte Bundeslaender","maennlich","1452","0.219371231022591","0.209111051938709","0.229631410106473"
"Einige Sorgen","2018","Westdeutschland, alte Bundeslaender","weiblich","1433","0.204407801666257","0.19474586655388","0.214069736778634"
"Einige Sorgen","2018","Ostdeutschland, neue Bundeslaender","maennlich","461","0.296995438210287","0.274247805737418","0.319743070683156"
"Einige Sorgen","2018","Ostdeutschland, neue Bundeslaender","weiblich","486","0.305863116902694","0.283750701546699","0.32797553225869"
"Keine Sorgen","2018","Westdeutschland, alte Bundeslaender","maennlich","4487","0.732223748714209","0.721245052637926","0.743202444790493"
"Keine Sorgen","2018","Westdeutschland, alte Bundeslaender","weiblich","4961","0.751763586067332","0.74141351070608","0.762113661428583"
"Keine Sorgen","2018","Ostdeutschland, neue Bundeslaender","maennlich","1002","0.644929376496849","0.621106418059195","0.668752334934503"
"Keine Sorgen","2018","Ostdeutschland, neue Bundeslaender","weiblich","1066","0.625335403829905","0.602106543388518","0.648564264271292"
"Grosse Sorgen","2019","Westdeutschland, alte Bundeslaender","maennlich","388","0.0614474242413742","0.0557790032177348","0.0671158452650136"
"Grosse Sorgen","2019","Westdeutschland, alte Bundeslaender","weiblich","372","0.0600848230637107","0.0544897186168165","0.0656799275106049"
"Grosse Sorgen","2019","Ostdeutschland, neue Bundeslaender","maennlich","108","0.058821875324866","0.0477631863060877","0.0698805643436442"
"Grosse Sorgen","2019","Ostdeutschland, neue Bundeslaender","weiblich","147","0.0978746229037316","0.083988414715292","0.111760831092171"
"Einige Sorgen","2019","Westdeutschland, alte Bundeslaender","maennlich","1634","0.251828673865684","0.241583152227533","0.262074195503835"
"Einige Sorgen","2019","Westdeutschland, alte Bundeslaender","weiblich","1473","0.212723682521916","0.203088654353022","0.222358710690811"
"Einige Sorgen","2019","Ostdeutschland, neue Bundeslaender","maennlich","481","0.281883566797193","0.260737450728389","0.303029682865997"
"Einige Sorgen","2019","Ostdeutschland, neue Bundeslaender","weiblich","481","0.259236543608935","0.238757811860497","0.279715275357372"
"Keine Sorgen","2019","Westdeutschland, alte Bundeslaender","maennlich","4873","0.686723901892942","0.675775879727043","0.697671924058841"
"Keine Sorgen","2019","Westdeutschland, alte Bundeslaender","weiblich","5085","0.727191494414373","0.716704891525683","0.737678097303063"
"Keine Sorgen","2019","Ostdeutschland, neue Bundeslaender","maennlich","1150","0.659294557877941","0.637019051737466","0.681570064018416"
"Keine Sorgen","2019","Ostdeutschland, neue Bundeslaender","weiblich","1131","0.642888833487334","0.620497248937512","0.665280418037155"
