year,migback,quintil_oecd,pli0081,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2013,No migration background,4th Quintile,Daily,0.07330935143218183,338,25194,0.07316108547067389,0.07345761739368976
2013,No migration background,4th Quintile,At least once per week,0.3642941703144935,1682,25194,0.36402042380692345,0.3645679168220636
2013,No migration background,4th Quintile,At least once per month,0.33622138587691186,1442,25194,0.335952654316179,0.33649011743764473
2013,No migration background,4th Quintile,Seldom,0.2056636105158821,832,25194,0.20543369126457212,0.2058935297671921
2013,No migration background,4th Quintile,Never,0.020511481860530662,67,25194,0.020430852619310158,0.020592111101751166
2013,No migration background,5th Quintile,Daily,0.056463758036489724,278,25194,0.05633545125121991,0.05659206482175954
2013,No migration background,5th Quintile,At least once per week,0.3190182855939475,1635,25194,0.3187591894471611,0.31927738174073395
2013,No migration background,5th Quintile,At least once per month,0.360967572747849,1789,25194,0.3607005913616816,0.36123455413401645
2013,No migration background,5th Quintile,Seldom,0.24595437581237484,1145,25194,0.24571498276703285,0.24619376885771682
2013,No migration background,5th Quintile,Never,0.017596007809338954,68,25194,0.01752292124062137,0.017669094378056537
2013,Direct migration background,1st Quintile,Daily,0.07821373614902126,89,25194,0.07780004401211292,0.0786274282859296
2013,Direct migration background,1st Quintile,At least once per week,0.4092170211611112,426,25194,0.40845947087558643,0.40997457144663596
2013,Direct migration background,1st Quintile,At least once per month,0.19437833777898852,183,25194,0.19376864628804183,0.19498802926993522
2013,Direct migration background,1st Quintile,Seldom,0.22488385844662012,210,25194,0.2242406034523233,0.22552711344091694
2013,Direct migration background,1st Quintile,Never,0.09330704646425879,61,25194,0.09285891238105198,0.0937551805474656
2013,Direct migration background,2nd Quintile,Daily,0.10303646764701578,63,25194,0.10250182297948392,0.10357111231454764
2013,Direct migration background,2nd Quintile,At least once per week,0.45947290427977217,304,25194,0.45859646657459413,0.4603493419849502
2013,Direct migration background,2nd Quintile,At least once per month,0.24837291676936787,179,25194,0.24761305307525663,0.24913278046347911
2013,Direct migration background,2nd Quintile,Seldom,0.18911771130384414,109,25194,0.18842901559866984,0.18980640700901844
2013,Direct migration background,3rd Quintile,At least once per week,0.48253524980125595,188,25194,0.48145270870579854,0.48361779089671336
2013,Direct migration background,3rd Quintile,At least once per month,0.26841424509097933,111,25194,0.26745423701861526,0.2693742531633434
2013,Direct migration background,3rd Quintile,Seldom,0.24905050510776483,112,25194,0.24811361519621858,0.24998739501931108
2013,Direct migration background,4th Quintile,At least once per week,0.46210248463116127,134,25194,0.460877083611853,0.46332788565046956
2013,Direct migration background,4th Quintile,At least once per month,0.3675252693452623,91,25194,0.366340252543659,0.36871028614686563
2013,Direct migration background,4th Quintile,Seldom,0.17037224602357648,56,25194,0.16944818558608915,0.1712963064610638
2013,Direct migration background,5th Quintile,At least once per week,0.29906508796750103,98,25194,0.29799248371507486,0.3001376922199272
2013,Direct migration background,5th Quintile,At least once per month,0.43258264566593096,110,25194,0.431421989285528,0.43374330204633393
2013,Direct migration background,5th Quintile,Seldom,0.268352266366568,91,25194,0.2673142087501931,0.2693903239829429
2013,Indirect migration background,1st Quintile,Daily,0.10040587317110214,33,25194,0.09940377823776018,0.1014079681044441
2013,Indirect migration background,1st Quintile,At least once per week,0.3398395283645284,117,25194,0.33826021719671234,0.3414188395323445
2013,Indirect migration background,1st Quintile,At least once per month,0.3812281386568279,81,25194,0.3796087027878487,0.38284757452580714
2013,Indirect migration background,1st Quintile,Seldom,0.17852645980754148,68,25194,0.17724956803665828,0.17980335157842467
2013,Indirect migration background,2nd Quintile,Daily,0.12620141166678317,34,25194,0.12502429849127897,0.12737852484228737
2013,Indirect migration background,2nd Quintile,At least once per week,0.41903152192183085,117,25194,0.41728256111710693,0.42078048272655477
2013,Indirect migration background,2nd Quintile,At least once per month,0.24814766201622307,55,25194,0.24661656815175126,0.24967875588069488
2013,Indirect migration background,2nd Quintile,Seldom,0.20661940439516296,42,25194,0.20518422303624875,0.20805458575407718
2013,Indirect migration background,3rd Quintile,At least once per week,0.4176994478422024,84,25194,0.41613734392003776,0.4192615517643671
2013,Indirect migration background,3rd Quintile,At least once per month,0.31968795236760866,64,25194,0.3182108126107693,0.32116509212444805
2013,Indirect migration background,3rd Quintile,Seldom,0.26261259979018886,40,25194,0.2612187691505387,0.264006430429839
2013,Indirect migration background,4th Quintile,At least once per week,0.517403610307385,77,25194,0.5153656210328275,0.5194415995819426
2013,Indirect migration background,4th Quintile,At least once per month,0.48259638969261504,53,25194,0.4805584004180575,0.4846343789671726
2013,Indirect migration background,5th Quintile,At least once per week,0.3059159271604005,58,25194,0.30433237853510575,0.30749947578569525
2013,Indirect migration background,5th Quintile,At least once per month,0.3686401385125518,67,25194,0.366982216436814,0.37029806058828957
2013,Indirect migration background,5th Quintile,Seldom,0.32544393432704777,49,25194,0.323833765417813,0.32705410323628253
2019,No migration background,1st Quintile,Daily,0.07977151990703936,213,22474,0.0795824610659646,0.07996057874811412
2019,No migration background,1st Quintile,At least once per week,0.3295348090930753,885,22474,0.32920681653603256,0.32986280165011805
2019,No migration background,1st Quintile,At least once per month,0.2662778205162929,725,22474,0.265969389145964,0.2665862518866218
2019,No migration background,1st Quintile,Seldom,0.2498263154884091,671,22474,0.24952423322474568,0.2501283977520725
2019,No migration background,1st Quintile,Never,0.07458953499518328,194,22474,0.0744062059080466,0.07477286408231996
2019,No migration background,2nd Quintile,Daily,0.07343979394628106,237,22474,0.07327687862196955,0.07360270927059256
2019,No migration background,2nd Quintile,At least once per week,0.35545982220334427,1300,22474,0.35516088522022055,0.355758759186468
2019,No migration background,2nd Quintile,At least once per month,0.2846332262905174,1059,22474,0.2843514096908303,0.28491504289020453
2019,No migration background,2nd Quintile,Seldom,0.2519361898397815,773,22474,0.2516650620764622,0.2522073176031008
2019,No migration background,2nd Quintile,Never,0.034530967720075786,118,22474,0.034416934092726365,0.03464500134742521
2019,No migration background,3rd Quintile,Daily,0.061498846453053514,243,22474,0.061353820818128325,0.0616438720879787
2019,No migration background,3rd Quintile,At least once per week,0.37644869945588544,1326,22474,0.37615622840843005,0.3767411705033408
2019,No migration background,3rd Quintile,At least once per month,0.3313958458840039,1177,22474,0.3311116930769684,0.33167999869103937
2019,No migration background,3rd Quintile,Seldom,0.20242396850318348,715,22474,0.2021814131299482,0.20266652387641876
2019,No migration background,3rd Quintile,Never,0.02823263970387374,85,22474,0.028132651036064556,0.028332628371682926
2019,No migration background,4th Quintile,Daily,0.06259964806049224,219,22474,0.06246044806944246,0.06273884805154203
2019,No migration background,4th Quintile,At least once per week,0.3640179836680705,1421,22474,0.3637414967784043,0.36429447055773667
2019,No migration background,4th Quintile,At least once per month,0.3340328765108417,1223,22474,0.3337618500417307,0.33430390297995266
2019,No migration background,4th Quintile,Seldom,0.2197938923185168,707,22474,0.21955593274147708,0.2200318518955565
2019,No migration background,4th Quintile,Never,0.019555599442078818,61,22474,0.01947603156751733,0.019635167316640306
2019,No migration background,5th Quintile,Daily,0.05448898442591677,223,22474,0.05435956462128657,0.05461840423054697
2019,No migration background,5th Quintile,At least once per week,0.3496637366444897,1457,22474,0.349391837795273,0.3499356354937064
2019,No migration background,5th Quintile,At least once per month,0.3469620938204576,1466,22474,0.3466906854127269,0.34723350222818833
2019,No migration background,5th Quintile,Seldom,0.23169398113635484,935,22474,0.23145341328993668,0.231934548982773
2019,No migration background,5th Quintile,Never,0.017191203972781146,56,22474,0.01711708988788654,0.01726531805767575
2019,Direct migration background,1st Quintile,Daily,0.10620839974275828,132,22474,0.10586356662821866,0.1065532328572979
2019,Direct migration background,1st Quintile,At least once per week,0.38124166547105,485,22474,0.38069807465892974,0.3817852562831702
2019,Direct migration background,1st Quintile,At least once per month,0.18159539518148768,255,22474,0.18116392792264172,0.18202686244033364
2019,Direct migration background,1st Quintile,Seldom,0.2247333383593741,275,22474,0.22426617292312648,0.2252005037956217
2019,Direct migration background,1st Quintile,Never,0.1062212012453299,134,22474,0.10587634981934446,0.10656605267131533
2019,Direct migration background,2nd Quintile,Daily,0.08092270319546148,91,22474,0.08057823108847345,0.0812671753024495
2019,Direct migration background,2nd Quintile,At least once per week,0.37497863795337366,345,22474,0.37436714205894595,0.3755901338478014
2019,Direct migration background,2nd Quintile,At least once per month,0.23693301326080515,232,22474,0.23639593574354661,0.2374700907780637
2019,Direct migration background,2nd Quintile,Seldom,0.2563976238173585,231,22474,0.2558460924288061,0.25694915520591083
2019,Direct migration background,2nd Quintile,Never,0.05076802177300113,57,22474,0.05049073819323034,0.05104530535277192
2019,Direct migration background,3rd Quintile,Daily,0.10800773069313531,47,22474,0.10757195699571045,0.10844350439056016
2019,Direct migration background,3rd Quintile,At least once per week,0.3423902969337185,249,22474,0.34172410728840175,0.3430564865790352
2019,Direct migration background,3rd Quintile,At least once per month,0.2611363401403182,166,22474,0.2605196473694721,0.26175303291116436
2019,Direct migration background,3rd Quintile,Seldom,0.288465632232828,176,22474,0.2878295723165244,0.2891016921491316
2019,Direct migration background,4th Quintile,At least once per week,0.4061270658339227,144,22474,0.40524363090983645,0.407010500758009
2019,Direct migration background,4th Quintile,At least once per month,0.29977014033244115,117,22474,0.29894598071767947,0.3005942999472028
2019,Direct migration background,4th Quintile,Seldom,0.2941027938336362,130,22474,0.2932831651710905,0.2949224224961819
2019,Direct migration background,5th Quintile,At least once per week,0.36406542146254006,117,22474,0.3632344968609095,0.36489634606417065
2019,Direct migration background,5th Quintile,At least once per month,0.2940076954645305,117,22474,0.2932209304965102,0.29479446043255075
2019,Direct migration background,5th Quintile,Seldom,0.34192688307292946,161,22474,0.341107721860742,0.3427460442851169
2019,Indirect migration background,1st Quintile,Daily,0.08083672168868504,31,22474,0.08029258402659073,0.08138085935077935
2019,Indirect migration background,1st Quintile,At least once per week,0.473352435268532,175,22474,0.47235574445500184,0.47434912608206214
2019,Indirect migration background,1st Quintile,At least once per month,0.24901994409081415,104,22474,0.24815668854970455,0.24988319963192376
2019,Indirect migration background,1st Quintile,Seldom,0.19679089895196883,87,22474,0.19599725644089916,0.1975845414630385
2019,Indirect migration background,2nd Quintile,Daily,0.09436971490213307,36,22474,0.09370965057385905,0.09502977923040709
2019,Indirect migration background,2nd Quintile,At least once per week,0.46652598506865917,132,22474,0.46539959444380985,0.4676523756935085
2019,Indirect migration background,2nd Quintile,At least once per month,0.23608638249992403,72,22474,0.23512752942025678,0.23704523557959128
2019,Indirect migration background,2nd Quintile,Seldom,0.20301791752928364,57,22474,0.20210970824758748,0.2039261268109798
2019,Indirect migration background,3rd Quintile,At least once per week,0.4572785758041826,126,22474,0.45614053199765087,0.4584166196107143
2019,Indirect migration background,3rd Quintile,At least once per month,0.3648898352610248,86,22474,0.3637901067516196,0.36598956377043
2019,Indirect migration background,3rd Quintile,Seldom,0.1778315889347926,51,22474,0.1769580848964389,0.17870509297314627
2019,Indirect migration background,4th Quintile,At least once per week,0.35865850674348326,66,22474,0.3573830486993295,0.359933964787637
2019,Indirect migration background,4th Quintile,At least once per month,0.337237088322182,64,22474,0.33597982077972566,0.3384943558646384
2019,Indirect migration background,4th Quintile,Seldom,0.3041044049343347,45,22474,0.3028810165884095,0.30532779328025994
2019,Indirect migration background,5th Quintile,At least once per week,0.47893024896808717,81,22474,0.4777221223233719,0.4801383756128024
2019,Indirect migration background,5th Quintile,At least once per month,0.2613577247375203,68,22474,0.260295141041128,0.26242030843391256
2019,Indirect migration background,5th Quintile,Seldom,0.25971202629439255,43,22474,0.2586516139495189,0.2607724386392662
2021,No migration background,1st Quintile,Daily,0.09696684665480824,187,16891,0.09676845320291057,0.09716524010670592
2021,No migration background,1st Quintile,At least once per week,0.353437603491748,703,16891,0.35311710539978025,0.3537581015837158
2021,No migration background,1st Quintile,At least once per month,0.27204843677223767,489,16891,0.27175007841385757,0.27234679513061777
2021,No migration background,1st Quintile,Seldom,0.21150064849051517,426,16891,0.21122685673150046,0.21177444024952988
2021,No migration background,1st Quintile,Never,0.06604646459069083,126,16891,0.06587995039158472,0.06621297878979694
2021,No migration background,2nd Quintile,Daily,0.09893760078956469,225,16891,0.09875731849643724,0.09911788308269215
2021,No migration background,2nd Quintile,At least once per week,0.3765917331269358,999,16891,0.37629917199864926,0.3768842942552223
2021,No migration background,2nd Quintile,At least once per month,0.2677398070712926,665,16891,0.26747245463964814,0.268007159502937
2021,No migration background,2nd Quintile,Seldom,0.22738350905946514,525,16891,0.2271304298777515,0.22763658824117877
2021,No migration background,2nd Quintile,Never,0.02934734995274177,69,16891,0.02924544123895648,0.029449258666527058
2021,No migration background,3rd Quintile,Daily,0.0794902255659565,196,16891,0.07932971453357912,0.07965073659833388
2021,No migration background,3rd Quintile,At least once per week,0.4257372493550626,1001,16891,0.42544384944962893,0.4260306492604962
2021,No migration background,3rd Quintile,At least once per month,0.2770137754001224,680,16891,0.27674822343746003,0.27727932736278477
2021,No migration background,3rd Quintile,Seldom,0.1825737439080623,430,16891,0.18234451083657827,0.18280297697954634
2021,No migration background,3rd Quintile,Never,0.035185005770796224,79,16891,0.035075676951842466,0.03529433458974998
2021,No migration background,4th Quintile,Daily,0.09433266855905269,217,16891,0.0941679377273751,0.09449739939073028
2021,No migration background,4th Quintile,At least once per week,0.42959048887828566,1199,16891,0.4293115043060052,0.42986947345056614
2021,No migration background,4th Quintile,At least once per month,0.30387260980087455,800,16891,0.3036134010742273,0.3041318185275218
2021,No migration background,4th Quintile,Seldom,0.17220423276178717,454,16891,0.17199144679080328,0.17241701873277107
2021,No migration background,5th Quintile,Daily,0.07292031497200915,227,16891,0.07277699265530908,0.07306363728870922
2021,No migration background,5th Quintile,At least once per week,0.4185172968703728,1569,16891,0.41824536749472957,0.41878922624601606
2021,No migration background,5th Quintile,At least once per month,0.3077396104296618,1162,16891,0.3074851867904031,0.3079940340689205
2021,No migration background,5th Quintile,Seldom,0.18612089806688992,690,16891,0.18590635793775426,0.18633543819602558
2021,No migration background,5th Quintile,Never,0.014701879661066272,46,16891,0.014635535718205224,0.01476822360392732
2021,Direct migration background,1st Quintile,Daily,0.10832625884074254,85,16891,0.10797366578677745,0.10867885189470763
2021,Direct migration background,1st Quintile,At least once per week,0.34129388626306556,337,16891,0.34075597084430237,0.34183180168182875
2021,Direct migration background,1st Quintile,At least once per month,0.2251491020823441,222,16891,0.22467524424117316,0.22562295992351503
2021,Direct migration background,1st Quintile,Seldom,0.2755732776408817,279,16891,0.27506638069633155,0.2760801745854318
2021,Direct migration background,1st Quintile,Never,0.04965747517296609,91,16891,0.04941102093525827,0.04990392941067392
2021,Direct migration background,2nd Quintile,Daily,0.06644644416187706,41,16891,0.06611093761577629,0.06678195070797784
2021,Direct migration background,2nd Quintile,At least once per week,0.31345130195761994,224,16891,0.3128263937627288,0.3140762101525111
2021,Direct migration background,2nd Quintile,At least once per month,0.31544959074470486,153,16891,0.3148236067801218,0.31607557470928793
2021,Direct migration background,2nd Quintile,Seldom,0.26172912825581046,230,16891,0.26113698143329206,0.26232127507832886
2021,Direct migration background,2nd Quintile,Never,0.0429235348799877,60,16891,0.04265050098443319,0.04319656877554221
2021,Direct migration background,3rd Quintile,Daily,0.09351410151764353,37,16891,0.09308222218467507,0.09394598085061198
2021,Direct migration background,3rd Quintile,At least once per week,0.34183104333452585,136,16891,0.34112745636058645,0.34253463030846526
2021,Direct migration background,3rd Quintile,At least once per month,0.29047249918580387,105,16891,0.28979908777652874,0.291145910595079
2021,Direct migration background,3rd Quintile,Seldom,0.2741823559620267,151,16891,0.2735206320089201,0.2748440799151334
2021,Direct migration background,4th Quintile,At least once per week,0.4437356076726737,127,16891,0.44293450681882307,0.4445367085265244
2021,Direct migration background,4th Quintile,At least once per month,0.2004974952620506,93,16891,0.19985191712500766,0.20114307339909354
2021,Direct migration background,4th Quintile,Seldom,0.35576689706527564,141,16891,0.35499494788482666,0.3565388462457246
2021,Direct migration background,5th Quintile,At least once per week,0.31456490099106954,115,16891,0.3137645580694023,0.3153652439127368
2021,Direct migration background,5th Quintile,At least once per month,0.28465559259064066,92,16891,0.2838778152961291,0.2854333698851522
2021,Direct migration background,5th Quintile,Seldom,0.327725040921593,161,16891,0.3269160081985712,0.3285340736446148
2021,Direct migration background,5th Quintile,Never,0.07305446549669688,31,16891,0.07260593879831993,0.07350299219507382
2021,Indirect migration background,1st Quintile,At least once per week,0.4824275449049673,92,16891,0.4813609865586825,0.48349410325125214
2021,Indirect migration background,1st Quintile,At least once per month,0.30567473383099025,61,16891,0.3046914152434101,0.3066580524185704
2021,Indirect migration background,1st Quintile,Seldom,0.2118977212640425,55,16891,0.21102547839528346,0.21276996413280153
2021,Indirect migration background,2nd Quintile,At least once per week,0.4495755876504261,83,16891,0.44843979373044246,0.45071138157040974
2021,Indirect migration background,2nd Quintile,At least once per month,0.3352761077449605,54,16891,0.3341982255873446,0.3363539899025765
2021,Indirect migration background,2nd Quintile,Seldom,0.21514830460461337,43,16891,0.21421006858907474,0.216086540620152
2021,Indirect migration background,3rd Quintile,At least once per week,0.5143182064322135,60,16891,0.513150200190641,0.515486212673786
2021,Indirect migration background,3rd Quintile,At least once per month,0.2645044646674035,51,16891,0.2634736992805122,0.26553523005429486
2021,Indirect migration background,3rd Quintile,Seldom,0.22117732890038305,36,16891,0.22020739330069028,0.22214726450007583
2021,Indirect migration background,4th Quintile,At least once per week,0.5658559912827669,70,16891,0.5642752758557329,0.5674367067098008
2021,Indirect migration background,4th Quintile,At least once per month,0.434144008717233,38,16891,0.43256329329019905,0.435724724144267
2021,Indirect migration background,5th Quintile,At least once per week,0.44456161055775295,77,16891,0.4433276553084875,0.4457955658070184
2021,Indirect migration background,5th Quintile,At least once per month,0.32426487520332187,56,16891,0.32310248033016853,0.3254272700764752
2021,Indirect migration background,5th Quintile,Seldom,0.2311735142389252,40,16891,0.23012662993022126,0.23222039854762916
