year,age_gr,quintil_oecd,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,30-45 y.,1st Quintile,Daily,0.11510,82,705,0.09153,0.13868
2008,30-45 y.,1st Quintile,At least once per week,0.40546,303,705,0.36920,0.44173
2008,30-45 y.,1st Quintile,At least once per month,0.22753,179,705,0.19656,0.25850
2008,30-45 y.,1st Quintile,Seldom,0.21162,141,705,0.18145,0.24179
2008,30-45 y.,2nd Quintile,Daily,0.07836,83,898,0.06077,0.09595
2008,30-45 y.,2nd Quintile,At least once per week,0.46012,435,898,0.42750,0.49273
2008,30-45 y.,2nd Quintile,At least once per month,0.25775,240,898,0.22913,0.28638
2008,30-45 y.,2nd Quintile,Seldom,0.17837,140,898,0.15332,0.20343
2008,30-45 y.,3rd Quintile,Daily,0.06819,86,1071,0.05309,0.08329
2008,30-45 y.,3rd Quintile,At least once per week,0.43085,442,1071,0.40118,0.46052
2008,30-45 y.,3rd Quintile,At least once per month,0.29963,336,1071,0.27218,0.32708
2008,30-45 y.,3rd Quintile,Seldom,0.18589,207,1071,0.16258,0.20920
2008,30-45 y.,4th Quintile,Daily,0.05298,71,1116,0.03983,0.06613
2008,30-45 y.,4th Quintile,At least once per week,0.45013,533,1116,0.42093,0.47933
2008,30-45 y.,4th Quintile,At least once per month,0.33594,353,1116,0.30821,0.36366
2008,30-45 y.,4th Quintile,Seldom,0.14313,159,1116,0.12257,0.16368
2008,30-45 y.,5th Quintile,Daily,0.04950,77,1284,0.03763,0.06137
2008,30-45 y.,5th Quintile,At least once per week,0.31058,411,1284,0.28525,0.33590
2008,30-45 y.,5th Quintile,At least once per month,0.38753,499,1284,0.36087,0.41419
2008,30-45 y.,5th Quintile,Seldom,0.23985,297,1284,0.21648,0.26321
2008,46-65 y.,1st Quintile,Daily,0.09626,79,790,0.07568,0.11684
2008,46-65 y.,1st Quintile,At least once per week,0.33851,285,790,0.30549,0.37153
2008,46-65 y.,1st Quintile,At least once per month,0.22651,187,790,0.19730,0.25571
2008,46-65 y.,1st Quintile,Seldom,0.25924,186,790,0.22866,0.28982
2008,46-65 y.,1st Quintile,Never,0.07949,53,790,0.06061,0.09836
2008,46-65 y.,2nd Quintile,Daily,0.05824,59,797,0.04197,0.07451
2008,46-65 y.,2nd Quintile,At least once per week,0.33546,274,797,0.30266,0.36826
2008,46-65 y.,2nd Quintile,At least once per month,0.28495,252,797,0.25359,0.31631
2008,46-65 y.,2nd Quintile,Seldom,0.28947,212,797,0.25796,0.32097
2008,46-65 y.,3rd Quintile,Daily,0.06898,91,1121,0.05414,0.08382
2008,46-65 y.,3rd Quintile,At least once per week,0.36032,426,1121,0.33220,0.38844
2008,46-65 y.,3rd Quintile,At least once per month,0.29694,350,1121,0.27018,0.32370
2008,46-65 y.,3rd Quintile,Seldom,0.24013,254,1121,0.21512,0.26515
2008,46-65 y.,4th Quintile,Daily,0.07096,106,1412,0.05756,0.08435
2008,46-65 y.,4th Quintile,At least once per week,0.36978,539,1412,0.34459,0.39496
2008,46-65 y.,4th Quintile,At least once per month,0.30067,446,1412,0.27675,0.32460
2008,46-65 y.,4th Quintile,Seldom,0.22899,321,1412,0.20707,0.25092
2008,46-65 y.,5th Quintile,Daily,0.04447,129,2480,0.03635,0.05258
2008,46-65 y.,5th Quintile,At least once per week,0.31938,807,2480,0.30103,0.33773
2008,46-65 y.,5th Quintile,At least once per month,0.32584,849,2480,0.30739,0.34429
2008,46-65 y.,5th Quintile,Seldom,0.27643,656,2480,0.25882,0.29403
2008,46-65 y.,5th Quintile,Never,0.02803,39,2480,0.02153,0.03453
2008,66 and older,1st Quintile,Daily,0.13326,97,650,0.10712,0.15941
2008,66 and older,1st Quintile,At least once per week,0.39510,269,650,0.35749,0.43271
2008,66 and older,1st Quintile,At least once per month,0.21538,156,650,0.18375,0.24700
2008,66 and older,1st Quintile,Seldom,0.18864,128,650,0.15854,0.21873
2008,66 and older,2nd Quintile,Daily,0.09275,95,1046,0.07516,0.11034
2008,66 and older,2nd Quintile,At least once per week,0.38514,437,1046,0.35563,0.41464
2008,66 and older,2nd Quintile,At least once per month,0.25828,272,1046,0.23174,0.28482
2008,66 and older,2nd Quintile,Seldom,0.20494,200,1046,0.18046,0.22941
2008,66 and older,2nd Quintile,Never,0.05704,42,1046,0.04298,0.07110
2008,66 and older,3rd Quintile,Daily,0.10329,98,923,0.08365,0.12294
2008,66 and older,3rd Quintile,At least once per week,0.38840,371,923,0.35694,0.41986
2008,66 and older,3rd Quintile,At least once per month,0.29386,287,923,0.26445,0.32326
2008,66 and older,3rd Quintile,Seldom,0.18093,167,923,0.15608,0.20578
2008,66 and older,4th Quintile,Daily,0.09989,75,679,0.07732,0.12246
2008,66 and older,4th Quintile,At least once per week,0.32990,243,679,0.29450,0.36529
2008,66 and older,4th Quintile,At least once per month,0.29506,227,679,0.26073,0.32939
2008,66 and older,4th Quintile,Seldom,0.22272,134,679,0.19140,0.25404
2008,66 and older,5th Quintile,Daily,0.06915,65,880,0.05238,0.08592
2008,66 and older,5th Quintile,At least once per week,0.34612,331,880,0.31467,0.37757
2008,66 and older,5th Quintile,At least once per month,0.29858,278,880,0.26832,0.32883
2008,66 and older,5th Quintile,Seldom,0.24524,206,880,0.21680,0.27368
2013,17-29 y.,1st Quintile,Daily,0.07713,129,1089,0.06128,0.09298
2013,17-29 y.,1st Quintile,At least once per week,0.28413,391,1089,0.25733,0.31093
2013,17-29 y.,1st Quintile,At least once per month,0.27146,301,1089,0.24503,0.29788
2013,17-29 y.,1st Quintile,Seldom,0.22913,232,1089,0.20416,0.25411
2013,17-29 y.,1st Quintile,Never,0.02690,36,1089,0.01729,0.03652
2013,17-29 y.,2nd Quintile,Daily,0.08003,81,786,0.06105,0.09901
2013,17-29 y.,2nd Quintile,At least once per week,0.30104,303,786,0.26895,0.33313
2013,17-29 y.,2nd Quintile,At least once per month,0.27614,248,786,0.24487,0.30742
2013,17-29 y.,2nd Quintile,Seldom,0.19912,154,786,0.17118,0.22705
2013,17-29 y.,3rd Quintile,Daily,0.05099,45,647,0.03402,0.06795
2013,17-29 y.,3rd Quintile,At least once per week,0.36734,263,647,0.33016,0.40451
2013,17-29 y.,3rd Quintile,At least once per month,0.27928,198,647,0.24468,0.31387
2013,17-29 y.,3rd Quintile,Seldom,0.19746,141,647,0.16676,0.22816
2013,17-29 y.,4th Quintile,Daily,0.06109,42,566,0.04134,0.08084
2013,17-29 y.,4th Quintile,At least once per week,0.34786,203,566,0.30858,0.38713
2013,17-29 y.,4th Quintile,At least once per month,0.32933,203,566,0.29057,0.36808
2013,17-29 y.,4th Quintile,Seldom,0.17945,118,566,0.14781,0.21109
2013,17-29 y.,5th Quintile,At least once per week,0.29413,147,419,0.25045,0.33782
2013,17-29 y.,5th Quintile,At least once per month,0.31859,171,419,0.27392,0.36325
2013,17-29 y.,5th Quintile,Seldom,0.19107,101,419,0.15338,0.22876
2013,30-45 y.,1st Quintile,Daily,0.07134,156,1762,0.05932,0.08336
2013,30-45 y.,1st Quintile,At least once per week,0.42541,758,1762,0.40232,0.44850
2013,30-45 y.,1st Quintile,At least once per month,0.21994,389,1762,0.20060,0.23929
2013,30-45 y.,1st Quintile,Seldom,0.21394,378,1762,0.19479,0.23310
2013,30-45 y.,1st Quintile,Never,0.04992,81,1762,0.03975,0.06009
2013,30-45 y.,2nd Quintile,Daily,0.06626,154,1799,0.05476,0.07775
2013,30-45 y.,2nd Quintile,At least once per week,0.43608,838,1799,0.41316,0.45900
2013,30-45 y.,2nd Quintile,At least once per month,0.25480,486,1799,0.23466,0.27494
2013,30-45 y.,2nd Quintile,Seldom,0.17404,278,1799,0.15652,0.19157
2013,30-45 y.,2nd Quintile,Never,0.04217,43,1799,0.03288,0.05146
2013,30-45 y.,3rd Quintile,Daily,0.08089,128,1511,0.06714,0.09465
2013,30-45 y.,3rd Quintile,At least once per week,0.39035,639,1511,0.36575,0.41496
2013,30-45 y.,3rd Quintile,At least once per month,0.31405,484,1511,0.29064,0.33747
2013,30-45 y.,3rd Quintile,Seldom,0.18320,260,1511,0.16369,0.20271
2013,30-45 y.,4th Quintile,Daily,0.08462,125,1489,0.07048,0.09876
2013,30-45 y.,4th Quintile,At least once per week,0.38066,650,1489,0.35599,0.40533
2013,30-45 y.,4th Quintile,At least once per month,0.32770,474,1489,0.30385,0.35155
2013,30-45 y.,4th Quintile,Seldom,0.18486,240,1489,0.16513,0.20458
2013,30-45 y.,5th Quintile,Daily,0.06012,88,1380,0.04757,0.07266
2013,30-45 y.,5th Quintile,At least once per week,0.30287,482,1380,0.27862,0.32712
2013,30-45 y.,5th Quintile,At least once per month,0.38520,522,1380,0.35951,0.41088
2013,30-45 y.,5th Quintile,Seldom,0.22631,288,1380,0.20422,0.24840
2013,46-65 y.,1st Quintile,Daily,0.08826,133,1428,0.07354,0.10298
2013,46-65 y.,1st Quintile,At least once per week,0.32980,501,1428,0.30541,0.35420
2013,46-65 y.,1st Quintile,At least once per month,0.22052,324,1428,0.19901,0.24203
2013,46-65 y.,1st Quintile,Seldom,0.26024,370,1428,0.23748,0.28301
2013,46-65 y.,1st Quintile,Never,0.09362,100,1428,0.07850,0.10873
2013,46-65 y.,2nd Quintile,Daily,0.07990,113,1393,0.06566,0.09415
2013,46-65 y.,2nd Quintile,At least once per week,0.32266,481,1393,0.29810,0.34722
2013,46-65 y.,2nd Quintile,At least once per month,0.28714,422,1393,0.26337,0.31090
2013,46-65 y.,2nd Quintile,Seldom,0.24523,319,1393,0.22263,0.26783
2013,46-65 y.,2nd Quintile,Never,0.05299,58,1393,0.04123,0.06476
2013,46-65 y.,3rd Quintile,Daily,0.08999,129,1614,0.07602,0.10395
2013,46-65 y.,3rd Quintile,At least once per week,0.36460,599,1614,0.34111,0.38809
2013,46-65 y.,3rd Quintile,At least once per month,0.29675,495,1614,0.27446,0.31904
2013,46-65 y.,3rd Quintile,Seldom,0.21403,359,1614,0.19402,0.23405
2013,46-65 y.,3rd Quintile,Never,0.02339,32,1614,0.01601,0.03076
2013,46-65 y.,4th Quintile,Daily,0.06753,130,1871,0.05615,0.07890
2013,46-65 y.,4th Quintile,At least once per week,0.34627,711,1871,0.32470,0.36783
2013,46-65 y.,4th Quintile,At least once per month,0.34364,623,1871,0.32211,0.36516
2013,46-65 y.,4th Quintile,Seldom,0.20545,369,1871,0.18714,0.22376
2013,46-65 y.,4th Quintile,Never,0.02423,38,1871,0.01726,0.03119
2013,46-65 y.,5th Quintile,Daily,0.04606,128,2646,0.03808,0.05405
2013,46-65 y.,5th Quintile,At least once per week,0.32790,875,2646,0.31001,0.34579
2013,46-65 y.,5th Quintile,At least once per month,0.35353,950,2646,0.33531,0.37175
2013,46-65 y.,5th Quintile,Seldom,0.24758,657,2646,0.23114,0.26403
2013,46-65 y.,5th Quintile,Never,0.01830,36,2646,0.01320,0.02341
2013,66 and older,1st Quintile,Daily,0.11215,89,819,0.09053,0.13378
2013,66 and older,1st Quintile,At least once per week,0.38913,318,819,0.35572,0.42254
2013,66 and older,1st Quintile,At least once per month,0.22630,207,819,0.19763,0.25498
2013,66 and older,1st Quintile,Seldom,0.19585,155,819,0.16865,0.22305
2013,66 and older,1st Quintile,Never,0.06636,50,819,0.04930,0.08342
2013,66 and older,2nd Quintile,Daily,0.07220,81,1201,0.05755,0.08684
2013,66 and older,2nd Quintile,At least once per week,0.37299,470,1201,0.34563,0.40035
2013,66 and older,2nd Quintile,At least once per month,0.26413,340,1201,0.23918,0.28907
2013,66 and older,2nd Quintile,Seldom,0.25219,271,1201,0.22762,0.27676
2013,66 and older,2nd Quintile,Never,0.03522,39,1201,0.02479,0.04565
2013,66 and older,3rd Quintile,Daily,0.10100,109,1055,0.08281,0.11920
2013,66 and older,3rd Quintile,At least once per week,0.37426,412,1055,0.34504,0.40347
2013,66 and older,3rd Quintile,At least once per month,0.25050,282,1055,0.22434,0.27666
2013,66 and older,3rd Quintile,Seldom,0.22354,213,1055,0.19838,0.24869
2013,66 and older,3rd Quintile,Never,0.03947,39,1055,0.02772,0.05123
2013,66 and older,4th Quintile,Daily,0.07971,71,852,0.06151,0.09791
2013,66 and older,4th Quintile,At least once per week,0.35350,312,852,0.32138,0.38562
2013,66 and older,4th Quintile,At least once per month,0.30118,279,852,0.27035,0.33200
2013,66 and older,4th Quintile,Seldom,0.22913,190,852,0.20089,0.25736
2013,66 and older,5th Quintile,Daily,0.07008,78,945,0.05380,0.08637
2013,66 and older,5th Quintile,At least once per week,0.28819,308,945,0.25929,0.31708
2013,66 and older,5th Quintile,At least once per month,0.33343,322,945,0.30336,0.36351
2013,66 and older,5th Quintile,Seldom,0.27123,237,945,0.24287,0.29959
2019,17-29 y.,1st Quintile,Daily,0.06589,91,1114,0.05132,0.08047
2019,17-29 y.,1st Quintile,At least once per week,0.31164,378,1114,0.28443,0.33885
2019,17-29 y.,1st Quintile,At least once per month,0.25620,326,1114,0.23056,0.28185
2019,17-29 y.,1st Quintile,Seldom,0.20273,255,1114,0.17911,0.22635
2019,17-29 y.,1st Quintile,Never,0.04252,64,1114,0.03067,0.05438
2019,17-29 y.,2nd Quintile,Daily,0.07570,77,825,0.05764,0.09376
2019,17-29 y.,2nd Quintile,At least once per week,0.32226,324,825,0.29035,0.35417
2019,17-29 y.,2nd Quintile,At least once per month,0.28254,241,825,0.25180,0.31328
2019,17-29 y.,2nd Quintile,Seldom,0.20140,183,825,0.17402,0.22879
2019,17-29 y.,3rd Quintile,Daily,0.03374,37,661,0.01996,0.04751
2019,17-29 y.,3rd Quintile,At least once per week,0.39930,280,661,0.36193,0.43666
2019,17-29 y.,3rd Quintile,At least once per month,0.28141,218,661,0.24711,0.31572
2019,17-29 y.,3rd Quintile,Seldom,0.17047,126,661,0.14178,0.19916
2019,17-29 y.,4th Quintile,At least once per week,0.34003,220,541,0.30007,0.37999
2019,17-29 y.,4th Quintile,At least once per month,0.32562,199,541,0.28610,0.36515
2019,17-29 y.,4th Quintile,Seldom,0.18325,122,541,0.15062,0.21588
2019,17-29 y.,5th Quintile,At least once per week,0.34068,148,392,0.29370,0.38766
2019,17-29 y.,5th Quintile,At least once per month,0.31151,157,392,0.26561,0.35741
2019,17-29 y.,5th Quintile,Seldom,0.21667,87,392,0.17583,0.25750
2019,30-45 y.,1st Quintile,Daily,0.09900,111,1229,0.08229,0.11570
2019,30-45 y.,1st Quintile,At least once per week,0.33522,459,1229,0.30882,0.36163
2019,30-45 y.,1st Quintile,At least once per month,0.21994,275,1229,0.19677,0.24311
2019,30-45 y.,1st Quintile,Seldom,0.19622,278,1229,0.17401,0.21843
2019,30-45 y.,1st Quintile,Never,0.08455,106,1229,0.06898,0.10011
2019,30-45 y.,2nd Quintile,Daily,0.07144,107,1259,0.05721,0.08567
2019,30-45 y.,2nd Quintile,At least once per week,0.37611,503,1259,0.34934,0.40287
2019,30-45 y.,2nd Quintile,At least once per month,0.27257,334,1259,0.24796,0.29718
2019,30-45 y.,2nd Quintile,Seldom,0.24483,274,1259,0.22107,0.26859
2019,30-45 y.,2nd Quintile,Never,0.03164,41,1259,0.02196,0.04131
2019,30-45 y.,3rd Quintile,Daily,0.07484,75,1185,0.05985,0.08983
2019,30-45 y.,3rd Quintile,At least once per week,0.37605,498,1185,0.34846,0.40364
2019,30-45 y.,3rd Quintile,At least once per month,0.32782,382,1185,0.30108,0.35456
2019,30-45 y.,3rd Quintile,Seldom,0.20225,230,1185,0.17937,0.22513
2019,30-45 y.,4th Quintile,Daily,0.05017,48,1011,0.03671,0.06363
2019,30-45 y.,4th Quintile,At least once per week,0.35686,400,1011,0.32732,0.38641
2019,30-45 y.,4th Quintile,At least once per month,0.38231,380,1011,0.35234,0.41228
2019,30-45 y.,4th Quintile,Seldom,0.19741,183,1011,0.17286,0.22196
2019,30-45 y.,5th Quintile,Daily,0.04513,46,927,0.03176,0.05850
2019,30-45 y.,5th Quintile,At least once per week,0.37449,331,927,0.34331,0.40566
2019,30-45 y.,5th Quintile,At least once per month,0.34734,329,927,0.31668,0.37801
2019,30-45 y.,5th Quintile,Seldom,0.21990,221,927,0.19323,0.24658
2019,46-65 y.,1st Quintile,Daily,0.06618,100,1337,0.05285,0.07951
2019,46-65 y.,1st Quintile,At least once per week,0.31907,434,1337,0.29407,0.34406
2019,46-65 y.,1st Quintile,At least once per month,0.21016,321,1337,0.18832,0.23201
2019,46-65 y.,1st Quintile,Seldom,0.26625,345,1337,0.24255,0.28995
2019,46-65 y.,1st Quintile,Never,0.11805,137,1337,0.10075,0.13535
2019,46-65 y.,2nd Quintile,Daily,0.06741,96,1457,0.05454,0.08029
2019,46-65 y.,2nd Quintile,At least once per week,0.34732,516,1457,0.32286,0.37177
2019,46-65 y.,2nd Quintile,At least once per month,0.28034,432,1457,0.25726,0.30341
2019,46-65 y.,2nd Quintile,Seldom,0.23999,346,1457,0.21805,0.26193
2019,46-65 y.,2nd Quintile,Never,0.05222,67,1457,0.04079,0.06365
2019,46-65 y.,3rd Quintile,Daily,0.06060,113,1583,0.04884,0.07235
2019,46-65 y.,3rd Quintile,At least once per week,0.37513,580,1583,0.35127,0.39899
2019,46-65 y.,3rd Quintile,At least once per month,0.29362,497,1583,0.27118,0.31606
2019,46-65 y.,3rd Quintile,Seldom,0.23700,347,1583,0.21604,0.25795
2019,46-65 y.,3rd Quintile,Never,0.02731,46,1583,0.01928,0.03535
2019,46-65 y.,4th Quintile,Daily,0.05576,106,1772,0.04507,0.06645
2019,46-65 y.,4th Quintile,At least once per week,0.34589,668,1772,0.32374,0.36804
2019,46-65 y.,4th Quintile,At least once per month,0.34135,610,1772,0.31927,0.36344
2019,46-65 y.,4th Quintile,Seldom,0.23968,388,1772,0.21980,0.25957
2019,46-65 y.,5th Quintile,Daily,0.05021,123,2504,0.04166,0.05877
2019,46-65 y.,5th Quintile,At least once per week,0.35611,868,2504,0.33735,0.37487
2019,46-65 y.,5th Quintile,At least once per month,0.32855,864,2504,0.31015,0.34695
2019,46-65 y.,5th Quintile,Seldom,0.24058,616,2504,0.22383,0.25732
2019,46-65 y.,5th Quintile,Never,0.01848,33,2504,0.01320,0.02376
2019,66 and older,1st Quintile,Daily,0.11704,86,755,0.09409,0.13999
2019,66 and older,1st Quintile,At least once per week,0.37135,276,755,0.33686,0.40584
2019,66 and older,1st Quintile,At least once per month,0.21689,190,755,0.18747,0.24631
2019,66 and older,1st Quintile,Seldom,0.21940,152,755,0.18986,0.24894
2019,66 and older,1st Quintile,Never,0.07094,51,755,0.05261,0.08926
2019,66 and older,2nd Quintile,Daily,0.06634,76,1184,0.05215,0.08052
2019,66 and older,2nd Quintile,At least once per week,0.37299,443,1184,0.34544,0.40055
2019,66 and older,2nd Quintile,At least once per month,0.26150,344,1184,0.23646,0.28655
2019,66 and older,2nd Quintile,Seldom,0.26405,280,1184,0.23893,0.28917
2019,66 and older,2nd Quintile,Never,0.03150,41,1184,0.02155,0.04145
2019,66 and older,3rd Quintile,Daily,0.08014,74,944,0.06281,0.09747
2019,66 and older,3rd Quintile,At least once per week,0.31205,333,944,0.28248,0.34162
2019,66 and older,3rd Quintile,At least once per month,0.32437,288,944,0.29449,0.35425
2019,66 and older,3rd Quintile,Seldom,0.22467,208,944,0.19803,0.25131
2019,66 and older,3rd Quintile,Never,0.05456,41,944,0.04006,0.06906
2019,66 and older,4th Quintile,Daily,0.09368,67,862,0.07421,0.11314
2019,66 and older,4th Quintile,At least once per week,0.34787,311,862,0.31605,0.37968
2019,66 and older,4th Quintile,At least once per month,0.24583,249,862,0.21707,0.27459
2019,66 and older,4th Quintile,Seldom,0.26050,201,862,0.23118,0.28982
2019,66 and older,4th Quintile,Never,0.04920,34,862,0.03475,0.06364
2019,66 and older,5th Quintile,Daily,0.05396,57,906,0.03924,0.06868
2019,66 and older,5th Quintile,At least once per week,0.36023,339,906,0.32895,0.39151
2019,66 and older,5th Quintile,At least once per month,0.30665,295,906,0.27661,0.33669
2019,66 and older,5th Quintile,Seldom,0.24492,215,906,0.21690,0.27293
2021,17-29 y.,1st Quintile,Daily,0.05700,61,856,0.04146,0.07254
2021,17-29 y.,1st Quintile,At least once per week,0.32011,281,856,0.28884,0.35138
2021,17-29 y.,1st Quintile,At least once per month,0.33638,254,856,0.30471,0.36805
2021,17-29 y.,1st Quintile,Seldom,0.14777,212,856,0.12398,0.17155
2021,17-29 y.,1st Quintile,Never,0.02315,48,856,0.01307,0.03323
2021,17-29 y.,2nd Quintile,Daily,0.06443,51,555,0.04398,0.08487
2021,17-29 y.,2nd Quintile,At least once per week,0.41093,224,555,0.36996,0.45190
2021,17-29 y.,2nd Quintile,At least once per month,0.23795,161,555,0.20249,0.27341
2021,17-29 y.,2nd Quintile,Seldom,0.17816,119,555,0.14629,0.21002
2021,17-29 y.,3rd Quintile,Daily,0.05922,39,470,0.03786,0.08058
2021,17-29 y.,3rd Quintile,At least once per week,0.44264,184,470,0.39769,0.48759
2021,17-29 y.,3rd Quintile,At least once per month,0.28953,158,470,0.24848,0.33057
2021,17-29 y.,3rd Quintile,Seldom,0.13059,89,470,0.10009,0.16108
2021,17-29 y.,4th Quintile,At least once per week,0.42084,188,399,0.37234,0.46934
2021,17-29 y.,4th Quintile,At least once per month,0.29184,128,399,0.24718,0.33650
2021,17-29 y.,4th Quintile,Seldom,0.18315,83,399,0.14515,0.22115
2021,17-29 y.,5th Quintile,At least once per week,0.37670,133,310,0.32268,0.43073
2021,17-29 y.,5th Quintile,At least once per month,0.32060,112,310,0.26856,0.37263
2021,17-29 y.,5th Quintile,Seldom,0.14256,65,310,0.10357,0.18154
2021,30-45 y.,1st Quintile,Daily,0.09637,68,827,0.07625,0.11649
2021,30-45 y.,1st Quintile,At least once per week,0.32350,304,827,0.29160,0.35540
2021,30-45 y.,1st Quintile,At least once per month,0.22992,185,827,0.20122,0.25861
2021,30-45 y.,1st Quintile,Seldom,0.22753,203,827,0.19894,0.25612
2021,30-45 y.,1st Quintile,Never,0.05467,67,827,0.03917,0.07018
2021,30-45 y.,2nd Quintile,Daily,0.07767,68,888,0.06006,0.09529
2021,30-45 y.,2nd Quintile,At least once per week,0.44180,348,888,0.40912,0.47449
2021,30-45 y.,2nd Quintile,At least once per month,0.26454,221,888,0.23551,0.29357
2021,30-45 y.,2nd Quintile,Seldom,0.19072,211,888,0.16487,0.21658
2021,30-45 y.,2nd Quintile,Never,0.01664,40,888,0.00823,0.02506
2021,30-45 y.,3rd Quintile,Daily,0.09835,72,798,0.07768,0.11903
2021,30-45 y.,3rd Quintile,At least once per week,0.44895,340,798,0.41442,0.48349
2021,30-45 y.,3rd Quintile,At least once per month,0.25715,206,798,0.22681,0.28750
2021,30-45 y.,3rd Quintile,Seldom,0.17307,180,798,0.14681,0.19934
2021,30-45 y.,4th Quintile,Daily,0.07262,40,758,0.05413,0.09111
2021,30-45 y.,4th Quintile,At least once per week,0.43925,325,758,0.40390,0.47461
2021,30-45 y.,4th Quintile,At least once per month,0.28900,235,758,0.25671,0.32129
2021,30-45 y.,4th Quintile,Seldom,0.18700,158,758,0.15922,0.21477
2021,30-45 y.,5th Quintile,Daily,0.04941,41,807,0.03445,0.06437
2021,30-45 y.,5th Quintile,At least once per week,0.41204,319,807,0.37806,0.44602
2021,30-45 y.,5th Quintile,At least once per month,0.35413,258,807,0.32111,0.38715
2021,30-45 y.,5th Quintile,Seldom,0.17338,189,807,0.14725,0.19952
2021,46-65 y.,1st Quintile,Daily,0.07004,80,907,0.05342,0.08666
2021,46-65 y.,1st Quintile,At least once per week,0.32509,320,907,0.29459,0.35559
2021,46-65 y.,1st Quintile,At least once per month,0.27148,209,907,0.24252,0.30043
2021,46-65 y.,1st Quintile,Seldom,0.24266,222,907,0.21474,0.27057
2021,46-65 y.,1st Quintile,Never,0.07571,76,907,0.05848,0.09293
2021,46-65 y.,2nd Quintile,Daily,0.07294,83,1075,0.05738,0.08849
2021,46-65 y.,2nd Quintile,At least once per week,0.37535,420,1075,0.34639,0.40431
2021,46-65 y.,2nd Quintile,At least once per month,0.26444,259,1075,0.23807,0.29082
2021,46-65 y.,2nd Quintile,Seldom,0.25225,267,1075,0.22628,0.27822
2021,46-65 y.,2nd Quintile,Never,0.03237,46,1075,0.02179,0.04296
2021,46-65 y.,3rd Quintile,Daily,0.07370,102,1155,0.05862,0.08877
2021,46-65 y.,3rd Quintile,At least once per week,0.38884,455,1155,0.36072,0.41697
2021,46-65 y.,3rd Quintile,At least once per month,0.26399,333,1155,0.23856,0.28942
2021,46-65 y.,3rd Quintile,Seldom,0.23046,225,1155,0.20616,0.25476
2021,46-65 y.,3rd Quintile,Never,0.04132,40,1155,0.02984,0.05280
2021,46-65 y.,4th Quintile,Daily,0.09379,101,1336,0.07815,0.10943
2021,46-65 y.,4th Quintile,At least once per week,0.40449,581,1336,0.37816,0.43082
2021,46-65 y.,4th Quintile,At least once per month,0.31126,403,1336,0.28642,0.33610
2021,46-65 y.,4th Quintile,Seldom,0.17572,251,1336,0.15530,0.19613
2021,46-65 y.,5th Quintile,Daily,0.07677,139,2289,0.06586,0.08768
2021,46-65 y.,5th Quintile,At least once per week,0.41588,967,2289,0.39569,0.43608
2021,46-65 y.,5th Quintile,At least once per month,0.29575,697,2289,0.27705,0.31445
2021,46-65 y.,5th Quintile,Seldom,0.19772,455,2289,0.18140,0.21404
2021,46-65 y.,5th Quintile,Never,0.01188,31,2289,0.00744,0.01632
2021,66 and older,1st Quintile,Daily,0.12204,70,641,0.09668,0.14741
2021,66 and older,1st Quintile,At least once per week,0.35867,248,641,0.32151,0.39583
2021,66 and older,1st Quintile,At least once per month,0.17716,137,641,0.14758,0.20674
2021,66 and older,1st Quintile,Seldom,0.26457,145,641,0.23039,0.29874
2021,66 and older,1st Quintile,Never,0.06991,41,641,0.05016,0.08967
2021,66 and older,2nd Quintile,Daily,0.12930,83,776,0.10567,0.15292
2021,66 and older,2nd Quintile,At least once per week,0.32662,323,776,0.29360,0.35964
2021,66 and older,2nd Quintile,At least once per month,0.25015,194,776,0.21966,0.28064
2021,66 and older,2nd Quintile,Seldom,0.23715,176,776,0.20720,0.26709
2021,66 and older,3rd Quintile,Daily,0.08823,46,641,0.06626,0.11020
2021,66 and older,3rd Quintile,At least once per week,0.32617,241,641,0.28985,0.36249
2021,66 and older,3rd Quintile,At least once per month,0.30876,174,641,0.27297,0.34455
2021,66 and older,3rd Quintile,Seldom,0.21304,142,641,0.18132,0.24477
2021,66 and older,3rd Quintile,Never,0.06240,38,641,0.04366,0.08114
2021,66 and older,4th Quintile,Daily,0.11823,65,617,0.09274,0.14373
2021,66 and older,4th Quintile,At least once per week,0.39157,249,617,0.35302,0.43011
2021,66 and older,4th Quintile,At least once per month,0.24548,167,617,0.21149,0.27946
2021,66 and older,4th Quintile,Seldom,0.22443,136,617,0.19148,0.25737
2021,66 and older,5th Quintile,Daily,0.09891,63,798,0.07819,0.11964
2021,66 and older,5th Quintile,At least once per week,0.37924,342,798,0.34555,0.41292
2021,66 and older,5th Quintile,At least once per month,0.24770,231,798,0.21773,0.27767
2021,66 and older,5th Quintile,Seldom,0.22565,162,798,0.19663,0.25467
