year,quintil_oecd,sex,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,5th Quintile,male,Daily,0.05995,122,2257,0.05015,0.06974
2021,5th Quintile,male,At least once per week,0.40135,896,2257,0.38112,0.42158
2021,5th Quintile,male,At least once per month,0.33676,745,2257,0.31726,0.35626
2021,5th Quintile,male,Seldom,0.18419,451,2257,0.16820,0.20019
2021,5th Quintile,male,Never,0.01775,43,2257,0.01230,0.02320
2021,5th Quintile,female,Daily,0.09386,139,2016,0.08112,0.10659
2021,5th Quintile,female,At least once per week,0.41418,865,2016,0.39268,0.43569
2021,5th Quintile,female,At least once per month,0.26690,553,2016,0.24758,0.28621
2021,5th Quintile,female,Seldom,0.20521,420,2016,0.18757,0.22284
2021,5th Quintile,female,Never,0.01986,39,2016,0.01377,0.02595
