"pli0081","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","1995","Realschule","direkter Migrationshintergrund","34","0.246893253608435","0.179868934711966","0.313917572504905"
"Seltener","1995","Realschule","indirekter Migrationshintergrund","23","","",""
"Seltener","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","(Fach-)Abitur","kein Migrationshintergrund","168","","",""
"Seltener","1995","(Fach-)Abitur","direkter Migrationshintergrund","60","0.230684745015712","0.183940042084641","0.277429447946782"
"Seltener","1995","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"Seltener","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","AkademikerIn","kein Migrationshintergrund","346","0.248464184671041","0.226923967130335","0.270004402211748"
"Seltener","1995","AkademikerIn","direkter Migrationshintergrund","49","0.301027455441813","0.235974876298473","0.366080034585152"
"Seltener","1995","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Seltener","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","(noch) kein Abschluss","kein Migrationshintergrund","6","0.0260658276732231","0.00647143556192297","0.0456602197845232"
"Nie","1995","(noch) kein Abschluss","direkter Migrationshintergrund","52","0.1126111924779","0.0861923066311607","0.139030078324639"
"Nie","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Nie","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","Hauptschule","kein Migrationshintergrund","109","","",""
"Nie","1995","Hauptschule","direkter Migrationshintergrund","71","0.0363379222725356","0.0266083559619083","0.0460674885831629"
"Nie","1995","Hauptschule","indirekter Migrationshintergrund","12","","",""
"Nie","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","Realschule","kein Migrationshintergrund","44","0.0180092536956622","0.0131044989002359","0.0229140084910885"
"Nie","1995","Realschule","direkter Migrationshintergrund","5","0.0487286934026582","0.0152634405518437","0.0821939462534727"
"Nie","1995","Realschule","indirekter Migrationshintergrund","11","","",""
"Nie","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","(Fach-)Abitur","kein Migrationshintergrund","5","0.00867637441885322","0.00175144500524935","0.0156013038324571"
"Nie","1995","(Fach-)Abitur","direkter Migrationshintergrund","24","","",""
"Nie","1995","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Nie","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","AkademikerIn","kein Migrationshintergrund","21","","",""
"Nie","1995","AkademikerIn","direkter Migrationshintergrund","13","","",""
"Nie","1995","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Nie","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1996","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1996","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","Realschule","kein Migrationshintergrund","","","",""
"Nie","1996","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1997","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1997","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1997","Realschule","kein Migrationshintergrund","","","",""
"Nie","1997","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1998","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"Taeglich","1998","(noch) kein Abschluss","direkter Migrationshintergrund","84","0.179581019110982","0.143301465994159","0.215860572227806"
"Taeglich","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","8","0.0760748092526521","0.0186922379485454","0.133457380556759"
"Taeglich","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1998","Hauptschule","kein Migrationshintergrund","456","0.094988226367954","0.0866184220257844","0.103358030710124"
"Taeglich","1998","Hauptschule","direkter Migrationshintergrund","162","","",""
"Taeglich","1998","Hauptschule","indirekter Migrationshintergrund","56","0.251805769872541","0.194450045820591","0.309161493924492"
"Taeglich","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1998","Realschule","kein Migrationshintergrund","199","","",""
"Taeglich","1998","Realschule","direkter Migrationshintergrund","8","0.0590794146722988","0.0201629740740701","0.0979958552705276"
"Taeglich","1998","Realschule","indirekter Migrationshintergrund","18","","",""
"Taeglich","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1998","(Fach-)Abitur","kein Migrationshintergrund","38","0.0420548922539548","0.0282749353013976","0.0558348492065121"
"Taeglich","1998","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"Taeglich","1998","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.0754495514979589","0.0126744718048717","0.138224631191046"
"Taeglich","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1998","AkademikerIn","kein Migrationshintergrund","78","0.043256443523018","0.0337305830094228","0.0527823040366132"
"Taeglich","1998","AkademikerIn","direkter Migrationshintergrund","9","0.0407165864822926","0.0126150258769739","0.0688181470876114"
"Taeglich","1998","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Taeglich","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","kein Migrationshintergrund","87","0.24112754343515","0.193432125653347","0.288822961216953"
"Min 1x pro Woche","1998","(noch) kein Abschluss","direkter Migrationshintergrund","215","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","38","0.478796336794929","0.370672784882188","0.58691988870767"
"Min 1x pro Woche","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Hauptschule","kein Migrationshintergrund","1960","","",""
"Min 1x pro Woche","1998","Hauptschule","direkter Migrationshintergrund","613","0.461061231835432","0.43303214378426","0.489090319886603"
"Min 1x pro Woche","1998","Hauptschule","indirekter Migrationshintergrund","90","0.344473955761243","0.281681145191627","0.40726676633086"
"Min 1x pro Woche","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Realschule","kein Migrationshintergrund","1309","","",""
"Min 1x pro Woche","1998","Realschule","direkter Migrationshintergrund","73","0.479745568495264","0.397283938585451","0.562207198405076"
"Min 1x pro Woche","1998","Realschule","indirekter Migrationshintergrund","55","0.420230246392264","0.336967134547595","0.503493358236933"
"Min 1x pro Woche","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","kein Migrationshintergrund","315","0.388458607446763","0.354996399784483","0.421920815109042"
"Min 1x pro Woche","1998","(Fach-)Abitur","direkter Migrationshintergrund","118","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","indirekter Migrationshintergrund","27","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","AkademikerIn","kein Migrationshintergrund","568","0.305760223123531","0.284186441417236","0.327334004829825"
"Min 1x pro Woche","1998","AkademikerIn","direkter Migrationshintergrund","86","0.405190725226171","0.335385183085733","0.474996267366609"
"Min 1x pro Woche","1998","AkademikerIn","indirekter Migrationshintergrund","7","0.204098719381153","0.042851508325995","0.36534593043631"
"Min 1x pro Woche","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","kein Migrationshintergrund","116","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","direkter Migrationshintergrund","66","0.169478412459783","0.13401777654228","0.204939048377285"
"Min 1x pro Monat","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Hauptschule","kein Migrationshintergrund","1371","","",""
"Min 1x pro Monat","1998","Hauptschule","direkter Migrationshintergrund","215","","",""
"Min 1x pro Monat","1998","Hauptschule","indirekter Migrationshintergrund","39","0.211537313269075","0.157571240401338","0.265503386136812"
"Min 1x pro Monat","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Realschule","kein Migrationshintergrund","989","0.318489191093685","0.302078331189092","0.334900050998279"
"Min 1x pro Monat","1998","Realschule","direkter Migrationshintergrund","27","","",""
"Min 1x pro Monat","1998","Realschule","indirekter Migrationshintergrund","27","","",""
"Min 1x pro Monat","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","kein Migrationshintergrund","297","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","direkter Migrationshintergrund","57","0.200464766492898","0.151801725299406","0.249127807686389"
"Min 1x pro Monat","1998","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","AkademikerIn","kein Migrationshintergrund","689","0.379304790180263","0.356584472437728","0.402025107922799"
"Min 1x pro Monat","1998","AkademikerIn","direkter Migrationshintergrund","47","0.256968664214939","0.194836720689544","0.319100607740333"
"Min 1x pro Monat","1998","AkademikerIn","indirekter Migrationshintergrund","7","0.152355892339329","0.00858238367484493","0.296129401003812"
"Min 1x pro Monat","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","(noch) kein Abschluss","kein Migrationshintergrund","78","0.27908521154999","0.229072634820307","0.329097788279673"
"Seltener","1998","(noch) kein Abschluss","direkter Migrationshintergrund","47","0.126012324696181","0.0946453214252041","0.157379327967157"
"Seltener","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","17","","",""
"Seltener","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Hauptschule","kein Migrationshintergrund","850","0.192022493559738","0.180778282480973","0.203266704638504"
"Seltener","1998","Hauptschule","direkter Migrationshintergrund","190","","",""
"Seltener","1998","Hauptschule","indirekter Migrationshintergrund","32","0.175086210245807","0.124867332447613","0.225305088044"
"Seltener","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Realschule","kein Migrationshintergrund","565","0.19014778585454","0.176324982226458","0.203970589482621"
"Seltener","1998","Realschule","direkter Migrationshintergrund","32","0.241699931674616","0.171036073453065","0.312363789896168"
"Seltener","1998","Realschule","indirekter Migrationshintergrund","29","","",""
"Seltener","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","(Fach-)Abitur","kein Migrationshintergrund","161","","",""
"Seltener","1998","(Fach-)Abitur","direkter Migrationshintergrund","46","0.227637651813837","0.176670071885009","0.278605231742666"
"Seltener","1998","(Fach-)Abitur","indirekter Migrationshintergrund","10","","",""
"Seltener","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","AkademikerIn","kein Migrationshintergrund","395","0.251689336991911","0.231367899985118","0.272010773998703"
"Seltener","1998","AkademikerIn","direkter Migrationshintergrund","39","0.241023225522813","0.180207627633822","0.301838823411803"
"Seltener","1998","AkademikerIn","indirekter Migrationshintergrund","7","0.59959068598681","0.403560932084321","0.795620439889299"
"Seltener","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","(noch) kein Abschluss","kein Migrationshintergrund","8","0.0212376606408105","0.0051622966664736","0.0373130246151473"
"Nie","1998","(noch) kein Abschluss","direkter Migrationshintergrund","18","","",""
"Nie","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Nie","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Hauptschule","kein Migrationshintergrund","77","0.0197440473204385","0.0157726701248912","0.0237154245159859"
"Nie","1998","Hauptschule","direkter Migrationshintergrund","35","0.0308747027735906","0.0211483210531323","0.0406010844940489"
"Nie","1998","Hauptschule","indirekter Migrationshintergrund","3","","",""
"Nie","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Realschule","kein Migrationshintergrund","34","0.0154134960990097","0.0110741415815599","0.0197528506164595"
