"pli0081","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","1998","Berlin","indirekter Migrationshintergrund","4","","",""
"Täglich","1998","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1998","Brandenburg","kein Migrationshintergrund","41","0.0755280703863088","0.0543494064916207","0.0967067342809969"
"Täglich","1998","Brandenburg","direkter Migrationshintergrund","2","","",""
"Täglich","1998","Brandenburg","indirekter Migrationshintergrund","","","",""
"Täglich","1998","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1998","Mecklenburg-Vorpommern","kein Migrationshintergrund","37","0.111018310823609","0.0800374658468128","0.141999155800406"
"Täglich","1998","Mecklenburg-Vorpommern","direkter Migrationshintergrund","3","","",""
"Täglich","1998","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Täglich","1998","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1998","Sachsen","kein Migrationshintergrund","60","0.0498283443229096","0.0371696350959087","0.0624870535499104"
"Täglich","1998","Sachsen","direkter Migrationshintergrund","2","","",""
"Täglich","1998","Sachsen","indirekter Migrationshintergrund","","","",""
"Täglich","1998","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1998","Sachsen-Anhalt","kein Migrationshintergrund","52","0.0732892626655078","0.0532699173664946","0.093308607964521"
"Täglich","1998","Sachsen-Anhalt","direkter Migrationshintergrund","4","","",""
"Täglich","1998","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Täglich","1998","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1998","Thüringen","kein Migrationshintergrund","75","0.11127397935538","0.0880608180002669","0.134487140710493"
"Täglich","1998","Thüringen","direkter Migrationshintergrund","","","",""
"Täglich","1998","Thüringen","indirekter Migrationshintergrund","","","",""
"Täglich","1998","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Schleswig-Holstein","kein Migrationshintergrund","116","0.380440125681153","0.326220372968282","0.434659878394023"
"Min 1x pro Woche","1998","Schleswig-Holstein","direkter Migrationshintergrund","9","","",""
"Min 1x pro Woche","1998","Schleswig-Holstein","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Woche","1998","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Hamburg","kein Migrationshintergrund","37","0.274769418120857","0.195557518696213","0.353981317545501"
"Min 1x pro Woche","1998","Hamburg","direkter Migrationshintergrund","10","","",""
"Min 1x pro Woche","1998","Hamburg","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1998","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Niedersachsen","kein Migrationshintergrund","347","0.34152435315135","0.31152629297269","0.371522413330009"
"Min 1x pro Woche","1998","Niedersachsen","direkter Migrationshintergrund","92","0.484691456387764","0.412480094916138","0.55690281785939"
"Min 1x pro Woche","1998","Niedersachsen","indirekter Migrationshintergrund","12","","",""
"Min 1x pro Woche","1998","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Bremen","kein Migrationshintergrund","28","","",""
"Min 1x pro Woche","1998","Bremen","direkter Migrationshintergrund","7","","",""
"Min 1x pro Woche","1998","Bremen","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1998","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Nordrhein-Westfalen","kein Migrationshintergrund","902","0.432883433923566","0.411429903936546","0.454336963910585"
"Min 1x pro Woche","1998","Nordrhein-Westfalen","direkter Migrationshintergrund","283","0.435872063365307","0.396227907415939","0.475516219314675"
"Min 1x pro Woche","1998","Nordrhein-Westfalen","indirekter Migrationshintergrund","74","0.413578149897706","0.339108842433144","0.488047457362268"
"Min 1x pro Woche","1998","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Hessen","kein Migrationshintergrund","220","0.347033980824641","0.309411985545513","0.384655976103769"
"Min 1x pro Woche","1998","Hessen","direkter Migrationshintergrund","127","0.450269939033823","0.390368621627006","0.51017125644064"
"Min 1x pro Woche","1998","Hessen","indirekter Migrationshintergrund","25","","",""
"Min 1x pro Woche","1998","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","266","0.414463502984003","0.375434045757635","0.45349296021037"
"Min 1x pro Woche","1998","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","91","0.515642397773778","0.44073798463825","0.590546810909306"
"Min 1x pro Woche","1998","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","8","","",""
"Min 1x pro Woche","1998","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Baden-Württemberg","kein Migrationshintergrund","443","0.404389143968302","0.374886393550097","0.433891894386507"
"Min 1x pro Woche","1998","Baden-Württemberg","direkter Migrationshintergrund","293","0.486431254671997","0.445894246151335","0.526968263192659"
"Min 1x pro Woche","1998","Baden-Württemberg","indirekter Migrationshintergrund","63","0.324139284211826","0.249731095401651","0.398547473022001"
"Min 1x pro Woche","1998","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Bayern","kein Migrationshintergrund","566","0.388202461588333","0.362934804073389","0.413470119103278"
"Min 1x pro Woche","1998","Bayern","direkter Migrationshintergrund","184","0.475686781753381","0.4231408256438","0.528232737862962"
"Min 1x pro Woche","1998","Bayern","indirekter Migrationshintergrund","32","0.357463641073852","0.254360039498858","0.460567242648845"
"Min 1x pro Woche","1998","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Saarland","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1998","Saarland","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1998","Saarland","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1998","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Berlin","kein Migrationshintergrund","134","0.28303806713593","0.241555133320449","0.324521000951411"
"Min 1x pro Woche","1998","Berlin","direkter Migrationshintergrund","24","","",""
"Min 1x pro Woche","1998","Berlin","indirekter Migrationshintergrund","8","","",""
"Min 1x pro Woche","1998","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Brandenburg","kein Migrationshintergrund","238","0.417536477750937","0.378010822646311","0.457062132855563"
"Min 1x pro Woche","1998","Brandenburg","direkter Migrationshintergrund","5","","",""
"Min 1x pro Woche","1998","Brandenburg","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1998","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Mecklenburg-Vorpommern","kein Migrationshintergrund","152","0.361368890332458","0.313993809985447","0.408743970679469"
"Min 1x pro Woche","1998","Mecklenburg-Vorpommern","direkter Migrationshintergrund","3","","",""
"Min 1x pro Woche","1998","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1998","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Sachsen","kein Migrationshintergrund","410","0.376358447613226","0.348173416636104","0.404543478590348"
"Min 1x pro Woche","1998","Sachsen","direkter Migrationshintergrund","10","","",""
"Min 1x pro Woche","1998","Sachsen","indirekter Migrationshintergrund","5","","",""
"Min 1x pro Woche","1998","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Sachsen-Anhalt","kein Migrationshintergrund","279","0.451647437087724","0.413418932422331","0.489875941753116"
"Min 1x pro Woche","1998","Sachsen-Anhalt","direkter Migrationshintergrund","14","","",""
"Min 1x pro Woche","1998","Sachsen-Anhalt","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1998","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Thüringen","kein Migrationshintergrund","291","0.433596606884391","0.397015285140692","0.470177928628089"
"Min 1x pro Woche","1998","Thüringen","direkter Migrationshintergrund","10","","",""
"Min 1x pro Woche","1998","Thüringen","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Woche","1998","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Schleswig-Holstein","kein Migrationshintergrund","112","0.371260075299187","0.317303127309731","0.425217023288643"
"Min 1x pro Monat","1998","Schleswig-Holstein","direkter Migrationshintergrund","9","","",""
"Min 1x pro Monat","1998","Schleswig-Holstein","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Monat","1998","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Hamburg","kein Migrationshintergrund","37","0.306334894285654","0.224537148644849","0.388132639926459"
"Min 1x pro Monat","1998","Hamburg","direkter Migrationshintergrund","3","","",""
"Min 1x pro Monat","1998","Hamburg","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Monat","1998","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Niedersachsen","kein Migrationshintergrund","312","0.329511563343726","0.299778240223258","0.359244886464193"
"Min 1x pro Monat","1998","Niedersachsen","direkter Migrationshintergrund","40","0.267150948620417","0.203217989684686","0.331083907556148"
"Min 1x pro Monat","1998","Niedersachsen","indirekter Migrationshintergrund","15","","",""
"Min 1x pro Monat","1998","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Bremen","kein Migrationshintergrund","27","","",""
"Min 1x pro Monat","1998","Bremen","direkter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1998","Bremen","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1998","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Nordrhein-Westfalen","kein Migrationshintergrund","615","0.295916988279605","0.276153027026445","0.315680949532764"
"Min 1x pro Monat","1998","Nordrhein-Westfalen","direkter Migrationshintergrund","115","0.206693606108526","0.174319718587354","0.239067493629698"
"Min 1x pro Monat","1998","Nordrhein-Westfalen","indirekter Migrationshintergrund","16","","",""
"Min 1x pro Monat","1998","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Hessen","kein Migrationshintergrund","188","0.308127155712405","0.271635912190874","0.344618399233936"
"Min 1x pro Monat","1998","Hessen","direkter Migrationshintergrund","45","0.16542811542555","0.12069164772317","0.210164583127931"
"Min 1x pro Monat","1998","Hessen","indirekter Migrationshintergrund","15","","",""
"Min 1x pro Monat","1998","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","154","0.255386006114798","0.220836923096014","0.289935089133581"
"Min 1x pro Monat","1998","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","42","0.235568539046289","0.171965486964368","0.29917159112821"
"Min 1x pro Monat","1998","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1998","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Baden-Württemberg","kein Migrationshintergrund","296","0.288679154526123","0.261438223968835","0.315920085083412"
"Min 1x pro Monat","1998","Baden-Württemberg","direkter Migrationshintergrund","85","0.177870005117456","0.146855613031299","0.208884397203613"
"Min 1x pro Monat","1998","Baden-Württemberg","indirekter Migrationshintergrund","31","0.281324467653499","0.209842503135433","0.352806432171566"
"Min 1x pro Monat","1998","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Bayern","kein Migrationshintergrund","422","0.285978167514795","0.26254914542936","0.30940718960023"
"Min 1x pro Monat","1998","Bayern","direkter Migrationshintergrund","64","0.216073022896006","0.172769679145402","0.259376366646611"
"Min 1x pro Monat","1998","Bayern","indirekter Migrationshintergrund","17","","",""
"Min 1x pro Monat","1998","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Saarland","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1998","Saarland","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1998","Saarland","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1998","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Berlin","kein Migrationshintergrund","182","0.389856557497137","0.344944041403594","0.43476907359068"
"Min 1x pro Monat","1998","Berlin","direkter Migrationshintergrund","10","","",""
"Min 1x pro Monat","1998","Berlin","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Monat","1998","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Brandenburg","kein Migrationshintergrund","219","0.344648153706599","0.306557121560676","0.382739185852522"
"Min 1x pro Monat","1998","Brandenburg","direkter Migrationshintergrund","7","","",""
"Min 1x pro Monat","1998","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1998","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Mecklenburg-Vorpommern","kein Migrationshintergrund","139","0.359131960574898","0.31182109669499","0.406442824454807"
"Min 1x pro Monat","1998","Mecklenburg-Vorpommern","direkter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1998","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1998","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Sachsen","kein Migrationshintergrund","461","0.382252141345215","0.353981819806131","0.410522462884298"
"Min 1x pro Monat","1998","Sachsen","direkter Migrationshintergrund","9","","",""
"Min 1x pro Monat","1998","Sachsen","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Monat","1998","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Sachsen-Anhalt","kein Migrationshintergrund","218","0.32851957368596","0.292440539703984","0.364598607667936"
"Min 1x pro Monat","1998","Sachsen-Anhalt","direkter Migrationshintergrund","8","","",""
"Min 1x pro Monat","1998","Sachsen-Anhalt","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1998","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Thüringen","kein Migrationshintergrund","219","0.29611765674347","0.262417205183558","0.329818108303381"
"Min 1x pro Monat","1998","Thüringen","direkter Migrationshintergrund","4","","",""
"Min 1x pro Monat","1998","Thüringen","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1998","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Schleswig-Holstein","kein Migrationshintergrund","58","0.176533969797005","0.13395357138852","0.21911436820549"
"Seltener","1998","Schleswig-Holstein","direkter Migrationshintergrund","6","","",""
"Seltener","1998","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Seltener","1998","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Hamburg","kein Migrationshintergrund","42","0.366196710776128","0.280709206280137","0.451684215272119"
"Seltener","1998","Hamburg","direkter Migrationshintergrund","5","","",""
"Seltener","1998","Hamburg","indirekter Migrationshintergrund","2","","",""
"Seltener","1998","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Niedersachsen","kein Migrationshintergrund","219","0.244558992459077","0.217369282760284","0.271748702157871"
"Seltener","1998","Niedersachsen","direkter Migrationshintergrund","37","0.172486021666281","0.117897189737697","0.227074853594865"
"Seltener","1998","Niedersachsen","indirekter Migrationshintergrund","14","","",""
"Seltener","1998","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Bremen","kein Migrationshintergrund","16","","",""
"Seltener","1998","Bremen","direkter Migrationshintergrund","5","","",""
"Seltener","1998","Bremen","indirekter Migrationshintergrund","1","","",""
"Seltener","1998","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Nordrhein-Westfalen","kein Migrationshintergrund","337","0.169998223261734","0.15373379452226","0.186262652001207"
"Seltener","1998","Nordrhein-Westfalen","direkter Migrationshintergrund","82","0.177791332391507","0.147224025819944","0.208358638963069"
"Seltener","1998","Nordrhein-Westfalen","indirekter Migrationshintergrund","31","0.237977639051182","0.173583641943669","0.302371636158696"
"Seltener","1998","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Hessen","kein Migrationshintergrund","144","0.23762929195955","0.20399024982661","0.27126833409249"
"Seltener","1998","Hessen","direkter Migrationshintergrund","47","0.193220656398655","0.145683925090411","0.240757387706899"
"Seltener","1998","Hessen","indirekter Migrationshintergrund","11","","",""
"Seltener","1998","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","117","0.213736331686628","0.18125785439338","0.246214808979876"
"Seltener","1998","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","27","","",""
"Seltener","1998","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","3","","",""
"Seltener","1998","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Baden-Württemberg","kein Migrationshintergrund","207","0.196559237954815","0.172669844711066","0.220448631198564"
"Seltener","1998","Baden-Württemberg","direkter Migrationshintergrund","58","0.145298381734928","0.116717256739728","0.173879506730127"
"Seltener","1998","Baden-Württemberg","indirekter Migrationshintergrund","16","","",""
"Seltener","1998","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Bayern","kein Migrationshintergrund","343","0.250456370268578","0.227991884766156","0.272920855771"
"Seltener","1998","Bayern","direkter Migrationshintergrund","69","0.239754160098745","0.194833776571237","0.284674543626252"
"Seltener","1998","Bayern","indirekter Migrationshintergrund","24","","",""
"Seltener","1998","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Saarland","kein Migrationshintergrund","","","",""
"Seltener","1998","Saarland","direkter Migrationshintergrund","","","",""
"Seltener","1998","Saarland","indirekter Migrationshintergrund","","","",""
"Seltener","1998","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Berlin","kein Migrationshintergrund","103","0.234708642988991","0.195680585545068","0.273736700432913"
"Seltener","1998","Berlin","direkter Migrationshintergrund","12","","",""
"Seltener","1998","Berlin","indirekter Migrationshintergrund","3","","",""
"Seltener","1998","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Brandenburg","kein Migrationshintergrund","91","0.139379706400284","0.111620754585985","0.167138658214583"
"Seltener","1998","Brandenburg","direkter Migrationshintergrund","2","","",""
"Seltener","1998","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Seltener","1998","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Mecklenburg-Vorpommern","kein Migrationshintergrund","63","0.15365822429844","0.118095064811571","0.189221383785308"
"Seltener","1998","Mecklenburg-Vorpommern","direkter Migrationshintergrund","2","","",""
"Seltener","1998","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Seltener","1998","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Sachsen","kein Migrationshintergrund","191","0.1780969645942","0.155838832716848","0.200355096471552"
"Seltener","1998","Sachsen","direkter Migrationshintergrund","13","","",""
"Seltener","1998","Sachsen","indirekter Migrationshintergrund","","","",""
"Seltener","1998","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Sachsen-Anhalt","kein Migrationshintergrund","99","0.143023352238542","0.116129961174099","0.169916743302985"
"Seltener","1998","Sachsen-Anhalt","direkter Migrationshintergrund","4","","",""
"Seltener","1998","Sachsen-Anhalt","indirekter Migrationshintergrund","1","","",""
"Seltener","1998","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Thüringen","kein Migrationshintergrund","120","0.15901175701676","0.132018013758862","0.186005500274658"
"Seltener","1998","Thüringen","direkter Migrationshintergrund","8","","",""
"Seltener","1998","Thüringen","indirekter Migrationshintergrund","","","",""
"Seltener","1998","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Schleswig-Holstein","kein Migrationshintergrund","4","","",""
"Nie","1998","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Nie","1998","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Nie","1998","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Hamburg","kein Migrationshintergrund","1","","",""
"Nie","1998","Hamburg","direkter Migrationshintergrund","1","","",""
"Nie","1998","Hamburg","indirekter Migrationshintergrund","","","",""
"Nie","1998","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Niedersachsen","kein Migrationshintergrund","17","","",""
"Nie","1998","Niedersachsen","direkter Migrationshintergrund","8","","",""
"Nie","1998","Niedersachsen","indirekter Migrationshintergrund","2","","",""
"Nie","1998","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Bremen","kein Migrationshintergrund","4","","",""
"Nie","1998","Bremen","direkter Migrationshintergrund","2","","",""
"Nie","1998","Bremen","indirekter Migrationshintergrund","","","",""
"Nie","1998","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Nordrhein-Westfalen","kein Migrationshintergrund","31","0.0195389711728381","0.0135459870663274","0.0255319552793488"
"Nie","1998","Nordrhein-Westfalen","direkter Migrationshintergrund","27","","",""
"Nie","1998","Nordrhein-Westfalen","indirekter Migrationshintergrund","5","","",""
"Nie","1998","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Hessen","kein Migrationshintergrund","13","","",""
"Nie","1998","Hessen","direkter Migrationshintergrund","19","","",""
"Nie","1998","Hessen","indirekter Migrationshintergrund","1","","",""
"Nie","1998","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","6","","",""
"Nie","1998","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","3","","",""
"Nie","1998","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","3","","",""
"Nie","1998","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Baden-Württemberg","kein Migrationshintergrund","16","","",""
"Nie","1998","Baden-Württemberg","direkter Migrationshintergrund","11","","",""
"Nie","1998","Baden-Württemberg","indirekter Migrationshintergrund","2","","",""
"Nie","1998","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Bayern","kein Migrationshintergrund","13","","",""
"Nie","1998","Bayern","direkter Migrationshintergrund","4","","",""
"Nie","1998","Bayern","indirekter Migrationshintergrund","1","","",""
"Nie","1998","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Saarland","kein Migrationshintergrund","","","",""
"Nie","1998","Saarland","direkter Migrationshintergrund","","","",""
"Nie","1998","Saarland","indirekter Migrationshintergrund","","","",""
"Nie","1998","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Berlin","kein Migrationshintergrund","19","","",""
"Nie","1998","Berlin","direkter Migrationshintergrund","2","","",""
"Nie","1998","Berlin","indirekter Migrationshintergrund","","","",""
"Nie","1998","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Brandenburg","kein Migrationshintergrund","9","","",""
"Nie","1998","Brandenburg","direkter Migrationshintergrund","","","",""
"Nie","1998","Brandenburg","indirekter Migrationshintergrund","","","",""
"Nie","1998","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Mecklenburg-Vorpommern","kein Migrationshintergrund","4","","",""
"Nie","1998","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Nie","1998","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Nie","1998","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Sachsen","kein Migrationshintergrund","13","","",""
"Nie","1998","Sachsen","direkter Migrationshintergrund","","","",""
"Nie","1998","Sachsen","indirekter Migrationshintergrund","","","",""
"Nie","1998","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Sachsen-Anhalt","kein Migrationshintergrund","3","","",""
"Nie","1998","Sachsen-Anhalt","direkter Migrationshintergrund","1","","",""
"Nie","1998","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Nie","1998","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","Thüringen","kein Migrationshintergrund","","","",""
"Nie","1998","Thüringen","direkter Migrationshintergrund","1","","",""
"Nie","1998","Thüringen","indirekter Migrationshintergrund","","","",""
"Nie","1998","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1999","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Täglich","1999","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Täglich","1999","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Täglich","1999","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1999","Hamburg","kein Migrationshintergrund","","","",""
"Täglich","1999","Hamburg","direkter Migrationshintergrund","","","",""
"Täglich","1999","Hamburg","indirekter Migrationshintergrund","","","",""
"Täglich","1999","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1999","Niedersachsen","kein Migrationshintergrund","","","",""
"Täglich","1999","Niedersachsen","direkter Migrationshintergrund","","","",""
"Täglich","1999","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Täglich","1999","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1999","Bremen","kein Migrationshintergrund","","","",""
"Täglich","1999","Bremen","direkter Migrationshintergrund","","","",""
"Täglich","1999","Bremen","indirekter Migrationshintergrund","","","",""
"Täglich","1999","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1999","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Täglich","1999","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Täglich","1999","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Täglich","1999","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1999","Hessen","kein Migrationshintergrund","","","",""
"Täglich","1999","Hessen","direkter Migrationshintergrund","","","",""
"Täglich","1999","Hessen","indirekter Migrationshintergrund","","","",""
"Täglich","1999","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1999","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Täglich","1999","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Täglich","1999","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Täglich","1999","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1999","Baden-Württemberg","kein Migrationshintergrund","","","",""
"Täglich","1999","Baden-Württemberg","direkter Migrationshintergrund","","","",""
