year,hhtyp,quintil_oecd_hh,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Single parent,1st Quintile,Yes,0.60538,70,122,0.51829,0.69247
1994,Single parent,1st Quintile,No,0.35057,52,122,0.26555,0.43559
1994,Single parent,2nd Quintile,Yes,0.68012,54,88,0.58211,0.77813
1994,Single parent,2nd Quintile,No,0.27008,34,88,0.17678,0.36338
1994,Single parent,4th Quintile,Yes,0.67710,35,35,0.51993,0.83427
1994,Couple with children,1st Quintile,Yes,0.51711,222,466,0.47169,0.56253
1994,Couple with children,1st Quintile,No,0.44213,244,466,0.39699,0.48728
1994,Couple with children,2nd Quintile,Yes,0.66465,406,665,0.62874,0.70056
1994,Couple with children,2nd Quintile,No,0.30656,259,665,0.27149,0.34164
1994,Couple with children,3rd Quintile,Yes,0.69311,420,646,0.65752,0.72870
1994,Couple with children,3rd Quintile,No,0.27352,226,646,0.23912,0.30792
1994,Couple with children,4th Quintile,Yes,0.80625,364,489,0.77118,0.84131
1994,Couple with children,4th Quintile,No,0.14690,125,489,0.11549,0.17831
1994,Couple with children,5th Quintile,Yes,0.89274,312,363,0.86086,0.92462
1994,Couple with children,5th Quintile,No,0.10502,51,363,0.07344,0.13661
1995,Single-person household,1st Quintile,Yes,0.42857,162,373,0.37828,0.47886
1995,Single-person household,1st Quintile,No,0.50249,211,373,0.45168,0.55330
1995,Single-person household,2nd Quintile,Yes,0.53951,140,276,0.48060,0.59842
1995,Single-person household,2nd Quintile,No,0.42021,136,276,0.36188,0.47855
1995,Single-person household,3rd Quintile,Yes,0.62023,158,274,0.56265,0.67780
1995,Single-person household,3rd Quintile,No,0.34440,116,274,0.28803,0.40077
1995,Single-person household,4th Quintile,Yes,0.67805,148,221,0.61631,0.73979
1995,Single-person household,4th Quintile,No,0.26896,73,221,0.21036,0.32755
1995,Single-person household,5th Quintile,Yes,0.66862,129,182,0.60004,0.73719
1995,Single-person household,5th Quintile,No,0.28190,53,182,0.21635,0.34745
1995,Couple without children,1st Quintile,Yes,0.50747,103,220,0.44126,0.57369
1995,Couple without children,1st Quintile,No,0.47729,117,220,0.41113,0.54344
1995,Couple without children,2nd Quintile,Yes,0.56434,172,317,0.50967,0.61901
1995,Couple without children,2nd Quintile,No,0.37315,145,317,0.31983,0.42648
1995,Couple without children,3rd Quintile,Yes,0.66363,221,343,0.61356,0.71371
1995,Couple without children,3rd Quintile,No,0.29476,122,343,0.24644,0.34309
1995,Couple without children,4th Quintile,Yes,0.70426,275,393,0.65908,0.74944
1995,Couple without children,4th Quintile,No,0.23872,118,393,0.19652,0.28092
1995,Couple without children,5th Quintile,Yes,0.82306,393,482,0.78896,0.85717
1995,Couple without children,5th Quintile,No,0.13180,89,482,0.10156,0.16203
1995,Single parent,1st Quintile,Yes,0.64425,87,141,0.56494,0.72355
1995,Single parent,1st Quintile,No,0.29296,54,141,0.21757,0.36835
1995,Single parent,2nd Quintile,Yes,0.69314,56,56,0.57125,0.81502
1995,Single parent,4th Quintile,Yes,0.65527,32,32,0.48796,0.82258
1995,Couple with children,1st Quintile,Yes,0.53043,276,552,0.48876,0.57211
1995,Couple with children,1st Quintile,No,0.44387,276,552,0.40238,0.48536
1995,Couple with children,2nd Quintile,Yes,0.68483,414,675,0.64975,0.71990
1995,Couple with children,2nd Quintile,No,0.29229,261,675,0.25795,0.32663
1995,Couple with children,3rd Quintile,Yes,0.70258,425,627,0.66677,0.73839
1995,Couple with children,3rd Quintile,No,0.24434,202,627,0.21067,0.27800
1995,Couple with children,4th Quintile,Yes,0.81183,383,497,0.77743,0.84623
1995,Couple with children,4th Quintile,No,0.14382,114,497,0.11294,0.17470
1995,Couple with children,5th Quintile,Yes,0.90455,316,357,0.87403,0.93507
1995,Couple with children,5th Quintile,No,0.07521,41,357,0.04782,0.10261
1996,Single-person household,1st Quintile,Yes,0.48307,185,394,0.43367,0.53248
1996,Single-person household,1st Quintile,No,0.45134,209,394,0.40214,0.50054
1996,Single-person household,2nd Quintile,Yes,0.58608,153,280,0.52828,0.64387
1996,Single-person household,2nd Quintile,No,0.37350,127,280,0.31673,0.43026
1996,Single-person household,3rd Quintile,Yes,0.60367,152,261,0.54421,0.66313
1996,Single-person household,3rd Quintile,No,0.35050,109,261,0.29250,0.40850
1996,Single-person household,4th Quintile,Yes,0.60066,143,237,0.53817,0.66314
1996,Single-person household,4th Quintile,No,0.34515,94,237,0.28449,0.40580
1996,Single-person household,5th Quintile,Yes,0.69405,138,182,0.62692,0.76118
1996,Single-person household,5th Quintile,No,0.25699,44,182,0.19333,0.32065
1996,Couple without children,1st Quintile,Yes,0.55602,116,220,0.49021,0.62182
1996,Couple without children,1st Quintile,No,0.42095,104,220,0.35556,0.48634
1996,Couple without children,2nd Quintile,Yes,0.59983,167,306,0.54485,0.65482
1996,Couple without children,2nd Quintile,No,0.37028,139,306,0.31609,0.42447
1996,Couple without children,3rd Quintile,Yes,0.71139,247,374,0.66541,0.75738
1996,Couple without children,3rd Quintile,No,0.26256,127,374,0.21790,0.30721
1996,Couple without children,4th Quintile,Yes,0.68490,280,414,0.64009,0.72970
1996,Couple without children,4th Quintile,No,0.27813,134,414,0.23491,0.32134
1996,Couple without children,5th Quintile,Yes,0.85512,384,465,0.82309,0.88715
1996,Couple without children,5th Quintile,No,0.11321,81,465,0.08438,0.14205
1996,Single parent,1st Quintile,Yes,0.61523,94,156,0.53863,0.69183
1996,Single parent,1st Quintile,No,0.33022,62,156,0.25618,0.40426
1996,Single parent,2nd Quintile,Yes,0.66955,52,52,0.54045,0.79864
1996,Single parent,4th Quintile,Yes,0.71856,35,35,0.56740,0.86972
1996,Couple with children,1st Quintile,Yes,0.58122,282,521,0.53882,0.62363
1996,Couple with children,1st Quintile,No,0.37009,239,521,0.32859,0.41159
1996,Couple with children,2nd Quintile,Yes,0.63604,398,641,0.59877,0.67332
1996,Couple with children,2nd Quintile,No,0.32758,243,641,0.29122,0.36394
1996,Couple with children,3rd Quintile,Yes,0.77860,430,593,0.74516,0.81205
1996,Couple with children,3rd Quintile,No,0.18670,163,593,0.15531,0.21809
1996,Couple with children,4th Quintile,Yes,0.81599,375,489,0.78161,0.85037
1996,Couple with children,4th Quintile,No,0.15019,114,489,0.11849,0.18189
1996,Couple with children,5th Quintile,Yes,0.89963,320,365,0.86876,0.93050
1996,Couple with children,5th Quintile,No,0.09545,45,365,0.06526,0.12563
1997,Single-person household,1st Quintile,Yes,0.46978,171,383,0.41973,0.51983
1997,Single-person household,1st Quintile,No,0.46952,212,383,0.41947,0.51957
1997,Single-person household,2nd Quintile,Yes,0.59142,171,295,0.53523,0.64761
1997,Single-person household,2nd Quintile,No,0.35720,124,295,0.30243,0.41198
1997,Single-person household,3rd Quintile,Yes,0.63059,149,252,0.57088,0.69030
1997,Single-person household,3rd Quintile,No,0.32763,103,252,0.26956,0.38570
1997,Single-person household,4th Quintile,Yes,0.59026,138,216,0.52452,0.65600
1997,Single-person household,4th Quintile,No,0.34032,78,216,0.27698,0.40365
1997,Single-person household,5th Quintile,Yes,0.73917,137,183,0.67538,0.80297
1997,Single-person household,5th Quintile,No,0.22483,46,183,0.16418,0.28548
1997,Couple without children,1st Quintile,Yes,0.56461,118,218,0.49864,0.63058
1997,Couple without children,1st Quintile,No,0.37715,100,218,0.31267,0.44164
1997,Couple without children,2nd Quintile,Yes,0.60540,171,305,0.55046,0.66034
1997,Couple without children,2nd Quintile,No,0.35308,134,305,0.29936,0.40681
1997,Couple without children,3rd Quintile,Yes,0.68382,240,371,0.63644,0.73120
1997,Couple without children,3rd Quintile,No,0.28685,131,371,0.24077,0.33294
1997,Couple without children,4th Quintile,Yes,0.70845,289,427,0.66529,0.75161
1997,Couple without children,4th Quintile,No,0.24335,138,427,0.20261,0.28410
1997,Couple without children,5th Quintile,Yes,0.82459,410,492,0.79095,0.85823
1997,Couple without children,5th Quintile,No,0.13469,82,492,0.10449,0.16489
1997,Single parent,1st Quintile,Yes,0.68452,90,139,0.60699,0.76206
1997,Single parent,1st Quintile,No,0.28749,49,139,0.21197,0.36300
1997,Single parent,2nd Quintile,Yes,0.67315,54,89,0.57514,0.77115
1997,Single parent,2nd Quintile,No,0.27371,35,89,0.18056,0.36687
1997,Single parent,3rd Quintile,Yes,0.76491,54,54,0.65074,0.87907
1997,Couple with children,1st Quintile,Yes,0.58257,284,492,0.53895,0.62618
1997,Couple with children,1st Quintile,No,0.38237,208,492,0.33938,0.42535
1997,Couple with children,2nd Quintile,Yes,0.70563,406,615,0.66958,0.74168
1997,Couple with children,2nd Quintile,No,0.26342,209,615,0.22857,0.29826
1997,Couple with children,3rd Quintile,Yes,0.76014,417,583,0.72545,0.79483
1997,Couple with children,3rd Quintile,No,0.19636,166,583,0.16409,0.22864
1997,Couple with children,4th Quintile,Yes,0.83224,395,497,0.79936,0.86513
1997,Couple with children,4th Quintile,No,0.13878,102,497,0.10835,0.16920
1997,Couple with children,5th Quintile,Yes,0.89306,292,333,0.85982,0.92630
1997,Couple with children,5th Quintile,No,0.08703,41,333,0.05671,0.11735
1998,Single-person household,1st Quintile,Yes,0.46440,217,471,0.41932,0.50949
1998,Single-person household,1st Quintile,No,0.51326,254,471,0.46807,0.55845
1998,Single-person household,2nd Quintile,Yes,0.59889,204,359,0.54812,0.64966
1998,Single-person household,2nd Quintile,No,0.39243,155,359,0.34185,0.44301
1998,Single-person household,3rd Quintile,Yes,0.62607,197,331,0.57386,0.67827
1998,Single-person household,3rd Quintile,No,0.36371,134,331,0.31181,0.41562
1998,Single-person household,4th Quintile,Yes,0.69839,186,278,0.64434,0.75244
1998,Single-person household,4th Quintile,No,0.29739,92,278,0.24356,0.35122
1998,Single-person household,5th Quintile,Yes,0.77469,183,241,0.72183,0.82755
1998,Single-person household,5th Quintile,No,0.21725,58,241,0.16507,0.26942
1998,Couple without children,1st Quintile,Yes,0.60019,151,274,0.54208,0.65830
1998,Couple without children,1st Quintile,No,0.39049,123,274,0.33262,0.44837
1998,Couple without children,2nd Quintile,Yes,0.65122,193,324,0.59925,0.70320
1998,Couple without children,2nd Quintile,No,0.34298,131,324,0.29121,0.39475
1998,Couple without children,3rd Quintile,Yes,0.71494,296,439,0.67266,0.75722
1998,Couple without children,3rd Quintile,No,0.26777,143,439,0.22630,0.30924
1998,Couple without children,4th Quintile,Yes,0.75586,395,550,0.71993,0.79180
1998,Couple without children,4th Quintile,No,0.24037,155,550,0.20462,0.27611
1998,Couple without children,5th Quintile,Yes,0.86368,494,576,0.83564,0.89173
1998,Couple without children,5th Quintile,No,0.12792,82,576,0.10062,0.15522
1998,Single parent,1st Quintile,Yes,0.74056,130,184,0.67706,0.80407
1998,Single parent,1st Quintile,No,0.25819,54,184,0.19478,0.32160
1998,Single parent,2nd Quintile,Yes,0.70706,68,109,0.62122,0.79289
1998,Single parent,2nd Quintile,No,0.28580,41,109,0.20059,0.37101
1998,Single parent,3rd Quintile,Yes,0.67544,44,44,0.53549,0.81538
1998,Single parent,4th Quintile,Yes,0.76170,34,34,0.61633,0.90706
1998,Couple with children,1st Quintile,Yes,0.66293,324,521,0.62230,0.70356
1998,Couple with children,1st Quintile,No,0.33055,197,521,0.29011,0.37098
1998,Couple with children,2nd Quintile,Yes,0.73014,501,712,0.69751,0.76277
1998,Couple with children,2nd Quintile,No,0.26018,211,712,0.22794,0.29243
1998,Couple with children,3rd Quintile,Yes,0.78553,471,624,0.75330,0.81776
1998,Couple with children,3rd Quintile,No,0.20959,153,624,0.17763,0.24155
1998,Couple with children,4th Quintile,Yes,0.84219,432,547,0.81161,0.87277
1998,Couple with children,4th Quintile,No,0.15781,115,547,0.12723,0.18839
1998,Couple with children,5th Quintile,Yes,0.93255,357,400,0.90794,0.95716
1998,Couple with children,5th Quintile,No,0.06745,43,400,0.04284,0.09206
1998,Other Combinations,4th Quintile,Yes,0.73150,35,35,0.58253,0.88047
1999,Single-person household,1st Quintile,Yes,0.45738,209,468,0.41220,0.50257
1999,Single-person household,1st Quintile,No,0.51940,259,468,0.47408,0.56471
1999,Single-person household,2nd Quintile,Yes,0.59311,199,361,0.54236,0.64386
1999,Single-person household,2nd Quintile,No,0.39428,162,361,0.34379,0.44476
1999,Single-person household,3rd Quintile,Yes,0.67350,198,304,0.62070,0.72630
1999,Single-person household,3rd Quintile,No,0.31173,106,304,0.25957,0.36388
1999,Single-person household,4th Quintile,Yes,0.69788,170,254,0.64130,0.75446
1999,Single-person household,4th Quintile,No,0.29356,84,254,0.23744,0.34968
1999,Single-person household,5th Quintile,Yes,0.78203,176,222,0.72759,0.83646
1999,Single-person household,5th Quintile,No,0.20875,46,222,0.15516,0.26233
1999,Couple without children,1st Quintile,Yes,0.63321,147,252,0.57358,0.69283
1999,Couple without children,1st Quintile,No,0.36337,105,252,0.30386,0.42287
1999,Couple without children,2nd Quintile,Yes,0.64177,212,351,0.59154,0.69200
1999,Couple without children,2nd Quintile,No,0.33341,139,351,0.28402,0.38280
1999,Couple without children,3rd Quintile,Yes,0.72778,294,439,0.68610,0.76947
1999,Couple without children,3rd Quintile,No,0.25367,145,439,0.21292,0.29442
1999,Couple without children,4th Quintile,Yes,0.74766,374,519,0.71025,0.78506
1999,Couple without children,4th Quintile,No,0.24161,145,519,0.20474,0.27847
1999,Couple without children,5th Quintile,Yes,0.87968,497,573,0.85302,0.90635
1999,Couple without children,5th Quintile,No,0.11578,76,573,0.08956,0.14200
1999,Single parent,1st Quintile,Yes,0.71409,137,198,0.65100,0.77719
1999,Single parent,1st Quintile,No,0.25918,61,198,0.19799,0.32037
1999,Single parent,2nd Quintile,Yes,0.63065,50,86,0.52805,0.73326
1999,Single parent,2nd Quintile,No,0.34547,36,86,0.24438,0.44656
1999,Single parent,3rd Quintile,Yes,0.78146,53,53,0.66914,0.89378
1999,Single parent,4th Quintile,Yes,0.82451,40,40,0.70512,0.94389
1999,Couple with children,1st Quintile,Yes,0.66213,339,538,0.62213,0.70214
1999,Couple with children,1st Quintile,No,0.32623,199,538,0.28658,0.36589
1999,Couple with children,2nd Quintile,Yes,0.75145,471,658,0.71840,0.78449
1999,Couple with children,2nd Quintile,No,0.23999,187,658,0.20733,0.27264
1999,Couple with children,3rd Quintile,Yes,0.80579,481,620,0.77463,0.83695
1999,Couple with children,3rd Quintile,No,0.18157,139,620,0.15120,0.21194
1999,Couple with children,4th Quintile,Yes,0.83542,414,509,0.80318,0.86767
1999,Couple with children,4th Quintile,No,0.15920,95,509,0.12739,0.19102
1999,Couple with children,5th Quintile,Yes,0.89669,343,382,0.86613,0.92726
1999,Couple with children,5th Quintile,No,0.07492,39,382,0.04849,0.10136
2000,Single-person household,1st Quintile,Yes,0.49344,447,915,0.46103,0.52585
2000,Single-person household,1st Quintile,No,0.48249,468,915,0.45010,0.51489
2000,Single-person household,2nd Quintile,Yes,0.55425,361,675,0.51672,0.59177
2000,Single-person household,2nd Quintile,No,0.42330,314,675,0.38600,0.46060
2000,Single-person household,3rd Quintile,Yes,0.58009,348,588,0.54016,0.62002
2000,Single-person household,3rd Quintile,No,0.40612,240,588,0.36639,0.44585
2000,Single-person household,4th Quintile,Yes,0.70961,365,524,0.67070,0.74851
2000,Single-person household,4th Quintile,No,0.28195,159,524,0.24338,0.32051
2000,Single-person household,5th Quintile,Yes,0.80559,405,495,0.77069,0.84049
2000,Single-person household,5th Quintile,No,0.18029,90,495,0.14639,0.21419
2000,Couple without children,1st Quintile,Yes,0.61120,287,490,0.56800,0.65441
2000,Couple without children,1st Quintile,No,0.37731,203,490,0.33434,0.42027
2000,Couple without children,2nd Quintile,Yes,0.67657,438,663,0.64093,0.71220
2000,Couple without children,2nd Quintile,No,0.30262,225,663,0.26762,0.33761
2000,Couple without children,3rd Quintile,Yes,0.71971,553,786,0.68829,0.75113
2000,Couple without children,3rd Quintile,No,0.27179,233,786,0.24067,0.30291
2000,Couple without children,4th Quintile,Yes,0.77840,712,916,0.75149,0.80531
2000,Couple without children,4th Quintile,No,0.20765,204,916,0.18137,0.23394
2000,Couple without children,5th Quintile,Yes,0.90834,970,1072,0.89106,0.92562
2000,Couple without children,5th Quintile,No,0.08387,102,1072,0.06726,0.10047
2000,Single parent,1st Quintile,Yes,0.64213,200,311,0.58876,0.69549
2000,Single parent,1st Quintile,No,0.31867,111,311,0.26680,0.37054
2000,Single parent,2nd Quintile,Yes,0.67019,97,153,0.59545,0.74493
2000,Single parent,2nd Quintile,No,0.28565,56,153,0.21384,0.35746
2000,Single parent,3rd Quintile,Yes,0.77842,89,120,0.70380,0.85304
2000,Single parent,3rd Quintile,No,0.21108,31,120,0.13776,0.28440
2000,Single parent,4th Quintile,Yes,0.82586,87,87,0.74571,0.90601
2000,Single parent,5th Quintile,Yes,0.82369,46,46,0.71235,0.93504
2000,Couple with children,1st Quintile,Yes,0.65410,477,741,0.61983,0.68837
2000,Couple with children,1st Quintile,No,0.31997,264,741,0.28636,0.35358
2000,Couple with children,2nd Quintile,Yes,0.71779,780,1098,0.69115,0.74442
2000,Couple with children,2nd Quintile,No,0.26898,318,1098,0.24274,0.29522
2000,Couple with children,3rd Quintile,Yes,0.79576,847,1059,0.77147,0.82005
2000,Couple with children,3rd Quintile,No,0.19452,212,1059,0.17067,0.21837
2000,Couple with children,4th Quintile,Yes,0.86197,818,962,0.84016,0.88378
2000,Couple with children,4th Quintile,No,0.12881,144,962,0.10763,0.14999
2000,Couple with children,5th Quintile,Yes,0.90561,656,720,0.88424,0.92698
2000,Couple with children,5th Quintile,No,0.07523,64,720,0.05595,0.09451
2000,Multi-generational household,4th Quintile,Yes,0.90359,37,37,0.80718,1.00001
2001,Single-person household,1st Quintile,Yes,0.47486,381,810,0.44044,0.50927
2001,Single-person household,1st Quintile,No,0.50291,429,810,0.46845,0.53736
2001,Single-person household,2nd Quintile,Yes,0.57423,332,588,0.53423,0.61423
2001,Single-person household,2nd Quintile,No,0.40191,256,588,0.36225,0.44158
2001,Single-person household,3rd Quintile,Yes,0.64762,339,536,0.60714,0.68810
2001,Single-person household,3rd Quintile,No,0.33658,197,536,0.29654,0.37662
2001,Single-person household,4th Quintile,Yes,0.72924,355,486,0.68969,0.76878
2001,Single-person household,4th Quintile,No,0.25015,131,486,0.21160,0.28869
2001,Single-person household,5th Quintile,Yes,0.77803,356,444,0.73933,0.81673
2001,Single-person household,5th Quintile,No,0.19890,88,444,0.16173,0.23607
2001,Couple without children,1st Quintile,Yes,0.63801,246,398,0.59074,0.68529
2001,Couple without children,1st Quintile,No,0.33031,152,398,0.28404,0.37658
2001,Couple without children,2nd Quintile,Yes,0.67199,404,616,0.63489,0.70910
2001,Couple without children,2nd Quintile,No,0.31331,212,616,0.27665,0.34997
2001,Couple without children,3rd Quintile,Yes,0.74268,525,719,0.71070,0.77465
2001,Couple without children,3rd Quintile,No,0.23698,194,719,0.20587,0.26808
2001,Couple without children,4th Quintile,Yes,0.77357,646,838,0.74521,0.80192
2001,Couple without children,4th Quintile,No,0.21722,192,838,0.18929,0.24516
2001,Couple without children,5th Quintile,Yes,0.90115,871,972,0.88238,0.91993
2001,Couple without children,5th Quintile,No,0.09185,101,972,0.07368,0.11001
2001,Single parent,1st Quintile,Yes,0.59432,184,286,0.53732,0.65133
2001,Single parent,1st Quintile,No,0.34707,102,286,0.29180,0.40234
2001,Single parent,2nd Quintile,Yes,0.65717,102,170,0.58561,0.72873
2001,Single parent,2nd Quintile,No,0.32307,68,170,0.25257,0.39358
2001,Single parent,3rd Quintile,Yes,0.77966,86,86,0.69155,0.86778
2001,Single parent,4th Quintile,Yes,0.80261,59,59,0.70017,0.90505
2001,Single parent,5th Quintile,Yes,0.86020,40,40,0.75136,0.96904
2001,Couple with children,1st Quintile,Yes,0.64594,399,626,0.60844,0.68343
2001,Couple with children,1st Quintile,No,0.31750,227,626,0.28101,0.35400
2001,Couple with children,2nd Quintile,Yes,0.75201,730,983,0.72500,0.77903
2001,Couple with children,2nd Quintile,No,0.23711,253,983,0.21051,0.26371
2001,Couple with children,3rd Quintile,Yes,0.79292,783,979,0.76752,0.81832
2001,Couple with children,3rd Quintile,No,0.18590,196,979,0.16152,0.21028
2001,Couple with children,4th Quintile,Yes,0.87916,766,891,0.85775,0.90057
2001,Couple with children,4th Quintile,No,0.11590,125,891,0.09487,0.13693
2001,Couple with children,5th Quintile,Yes,0.90452,585,637,0.88168,0.92736
2001,Couple with children,5th Quintile,No,0.07786,52,637,0.05703,0.09868
2001,Multi-generational household,2nd Quintile,Yes,0.77684,32,32,0.63027,0.92341
2001,Multi-generational household,4th Quintile,Yes,0.86149,31,31,0.73788,0.98510
2002,Single-person household,1st Quintile,Yes,0.50566,383,768,0.47028,0.54105
2002,Single-person household,1st Quintile,No,0.46235,385,768,0.42707,0.49764
2002,Single-person household,2nd Quintile,Yes,0.58346,324,559,0.54256,0.62437
2002,Single-person household,2nd Quintile,No,0.39773,235,559,0.35712,0.43834
2002,Single-person household,3rd Quintile,Yes,0.61139,309,501,0.56866,0.65411
2002,Single-person household,3rd Quintile,No,0.35241,192,501,0.31053,0.39428
2002,Single-person household,4th Quintile,Yes,0.70347,360,513,0.66391,0.74303
2002,Single-person household,4th Quintile,No,0.28560,153,513,0.24647,0.32473
2002,Single-person household,5th Quintile,Yes,0.79334,418,519,0.75847,0.82821
2002,Single-person household,5th Quintile,No,0.18609,101,519,0.15258,0.21961
2002,Couple without children,1st Quintile,Yes,0.58374,233,403,0.53555,0.63192
2002,Couple without children,1st Quintile,No,0.39062,170,403,0.34293,0.43832
2002,Couple without children,2nd Quintile,Yes,0.71001,408,586,0.67324,0.74678
2002,Couple without children,2nd Quintile,No,0.25512,178,586,0.21979,0.29044
2002,Couple without children,3rd Quintile,Yes,0.77685,487,645,0.74470,0.80901
2002,Couple without children,3rd Quintile,No,0.20047,158,645,0.16955,0.23139
2002,Couple without children,4th Quintile,Yes,0.75471,591,782,0.72454,0.78489
2002,Couple without children,4th Quintile,No,0.22985,191,782,0.20034,0.25936
2002,Couple without children,5th Quintile,Yes,0.90458,1299,1422,0.88930,0.91985
2002,Couple without children,5th Quintile,No,0.08318,123,1422,0.06882,0.09754
2002,Single parent,1st Quintile,Yes,0.53848,161,267,0.47857,0.59839
2002,Single parent,1st Quintile,No,0.36679,106,267,0.30888,0.42471
2002,Single parent,2nd Quintile,Yes,0.67561,95,142,0.59834,0.75288
2002,Single parent,2nd Quintile,No,0.28916,47,142,0.21432,0.36399
2002,Single parent,3rd Quintile,Yes,0.72708,81,113,0.64458,0.80958
2002,Single parent,3rd Quintile,No,0.21729,32,113,0.14091,0.29366
2002,Single parent,4th Quintile,Yes,0.84367,72,72,0.75919,0.92814
2002,Single parent,5th Quintile,Yes,0.96562,63,63,0.92026,1.01097
2002,Couple with children,1st Quintile,Yes,0.65799,339,538,0.61787,0.69812
2002,Couple with children,1st Quintile,No,0.30293,199,538,0.26406,0.34179
2002,Couple with children,2nd Quintile,Yes,0.75564,640,846,0.72667,0.78461
2002,Couple with children,2nd Quintile,No,0.23113,206,846,0.20271,0.25956
2002,Couple with children,3rd Quintile,Yes,0.83019,747,914,0.80583,0.85454
2002,Couple with children,3rd Quintile,No,0.15971,167,914,0.13595,0.18347
2002,Couple with children,4th Quintile,Yes,0.85312,773,906,0.83006,0.87618
2002,Couple with children,4th Quintile,No,0.13571,133,906,0.11340,0.15802
2002,Couple with children,5th Quintile,Yes,0.90869,1032,1110,0.89173,0.92564
2002,Couple with children,5th Quintile,No,0.06595,78,1110,0.05134,0.08055
2003,Single-person household,1st Quintile,Yes,0.49366,376,768,0.45828,0.52905
2003,Single-person household,1st Quintile,No,0.47156,392,768,0.43623,0.50689
2003,Single-person household,2nd Quintile,Yes,0.58672,317,540,0.54514,0.62829
2003,Single-person household,2nd Quintile,No,0.38807,223,540,0.34693,0.42921
2003,Single-person household,3rd Quintile,Yes,0.65319,358,530,0.61263,0.69375
2003,Single-person household,3rd Quintile,No,0.30902,172,530,0.26964,0.34840
2003,Single-person household,4th Quintile,Yes,0.68802,334,482,0.64661,0.72942
2003,Single-person household,4th Quintile,No,0.29100,148,482,0.25041,0.33159
2003,Single-person household,5th Quintile,Yes,0.81751,424,504,0.78375,0.85126
2003,Single-person household,5th Quintile,No,0.16809,80,504,0.13541,0.20077
2003,Couple without children,1st Quintile,Yes,0.59904,252,417,0.55194,0.64614
2003,Couple without children,1st Quintile,No,0.36964,165,417,0.32326,0.41603
2003,Couple without children,2nd Quintile,Yes,0.71313,421,610,0.67721,0.74906
2003,Couple without children,2nd Quintile,No,0.25565,189,610,0.22101,0.29030
2003,Couple without children,3rd Quintile,Yes,0.74880,472,638,0.71512,0.78248
2003,Couple without children,3rd Quintile,No,0.23510,166,638,0.20216,0.26803
2003,Couple without children,4th Quintile,Yes,0.77703,599,758,0.74738,0.80668
2003,Couple without children,4th Quintile,No,0.19827,159,758,0.16986,0.22667
2003,Couple without children,5th Quintile,Yes,0.89539,1211,1331,0.87894,0.91184
2003,Couple without children,5th Quintile,No,0.09292,120,1331,0.07732,0.10853
2003,Single parent,1st Quintile,Yes,0.61601,187,286,0.55955,0.67248
2003,Single parent,1st Quintile,No,0.32805,99,286,0.27354,0.38256
2003,Single parent,2nd Quintile,Yes,0.64773,90,145,0.56971,0.72575
2003,Single parent,2nd Quintile,No,0.31048,55,145,0.23491,0.38605
2003,Single parent,3rd Quintile,Yes,0.70745,72,72,0.60163,0.81327
2003,Single parent,4th Quintile,Yes,0.85216,71,71,0.76901,0.93531
2003,Single parent,5th Quintile,Yes,0.90611,56,56,0.82903,0.98320
2003,Couple with children,1st Quintile,Yes,0.69391,325,479,0.65259,0.73522
2003,Couple with children,1st Quintile,No,0.27051,154,479,0.23069,0.31034
2003,Couple with children,2nd Quintile,Yes,0.74808,599,812,0.71820,0.77796
2003,Couple with children,2nd Quintile,No,0.23534,213,812,0.20614,0.26454
2003,Couple with children,3rd Quintile,Yes,0.81264,699,870,0.78669,0.83858
2003,Couple with children,3rd Quintile,No,0.16791,171,870,0.14306,0.19276
2003,Couple with children,4th Quintile,Yes,0.87396,743,850,0.85163,0.89628
2003,Couple with children,4th Quintile,No,0.11115,107,850,0.09001,0.13229
2003,Couple with children,5th Quintile,Yes,0.91414,979,1050,0.89719,0.93109
2003,Couple with children,5th Quintile,No,0.07113,71,1050,0.05558,0.08669
2004,Single-person household,1st Quintile,Yes,0.51854,396,759,0.48297,0.55411
2004,Single-person household,1st Quintile,No,0.44569,363,759,0.41031,0.48108
2004,Single-person household,2nd Quintile,Yes,0.59213,328,538,0.55057,0.63370
2004,Single-person household,2nd Quintile,No,0.38272,210,538,0.34161,0.42383
2004,Single-person household,3rd Quintile,Yes,0.65580,336,513,0.61464,0.69695
2004,Single-person household,3rd Quintile,No,0.32376,177,513,0.28323,0.36429
2004,Single-person household,4th Quintile,Yes,0.69439,317,445,0.65154,0.73724
2004,Single-person household,4th Quintile,No,0.27803,128,445,0.23636,0.31971
2004,Single-person household,5th Quintile,Yes,0.80291,422,507,0.76825,0.83757
2004,Single-person household,5th Quintile,No,0.15803,85,507,0.12624,0.18981
2004,Couple without children,1st Quintile,Yes,0.60894,215,357,0.55825,0.65963
2004,Couple without children,1st Quintile,No,0.36858,142,357,0.31847,0.41870
2004,Couple without children,2nd Quintile,Yes,0.68748,409,600,0.65036,0.72460
2004,Couple without children,2nd Quintile,No,0.28267,191,600,0.24661,0.31873
2004,Couple without children,3rd Quintile,Yes,0.76686,519,681,0.73508,0.79864
2004,Couple without children,3rd Quintile,No,0.20984,162,681,0.17924,0.24045
2004,Couple without children,4th Quintile,Yes,0.79009,625,782,0.76152,0.81865
2004,Couple without children,4th Quintile,No,0.19173,157,782,0.16412,0.21934
2004,Couple without children,5th Quintile,Yes,0.90766,1228,1331,0.89210,0.92322
