"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2020","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","kein Migrationshintergrund","5.77","5.5","353","4","5","7","7","7","5.64","5.9","1","7","6","6"
"2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","AkademikerIn","indirekter Migrationshintergrund","5.71","5.5","352","4","5","6","7","7","5.59","5.83","2","7","6","6"
"2020","AkademikerIn","kein Migrationshintergrund","5.76","5.5","5291","4","5","7","7","7","5.73","5.79","1","7","6","6"
"2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","Hauptschule","indirekter Migrationshintergrund","5.86","5.5","331","4","5","7","7","7","5.7","6.02","1","7","6","7"
"2020","Hauptschule","kein Migrationshintergrund","5.86","5.5","4197","4","5","7","7","7","5.82","5.9","1","7","6","6"
"2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Realschule","direkter Migrationshintergrund","6.01","5.5","305","4","6","7","7","7","5.87","6.15","1","7","6","7"
"2020","Realschule","indirekter Migrationshintergrund","5.95","5.5","379","5","5","7","7","7","5.83","6.07","1","7","6","6"
"2020","Realschule","kein Migrationshintergrund","5.83","5.5","5555","4","5","7","7","7","5.8","5.86","1","7","6","6"
"2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
