year,quintil_oecd,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2020,4. Quintil,Westdeutschland,5.85814345979047,5.84184207076988,5.874444848811059,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,4597.0
2020,4. Quintil,Ostdeutschland,5.958571972804109,5.929440042316759,5.98770390329146,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1395.0
2020,5. Quintil,Westdeutschland,5.80688837050214,5.796131264243335,5.817645476760945,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,10071.0
2020,5. Quintil,Ostdeutschland,5.917519727654293,5.895433239699366,5.93960621560922,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2058.0
2021,-6,Westdeutschland,,,,,,,,,,,,
2021,-6,Ostdeutschland,,,,,,,,,,,,
2021,1. Quintil,Westdeutschland,,,,,,,,,,,,
2021,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2021,2. Quintil,Westdeutschland,,,,,,,,,,,,
2021,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2021,3. Quintil,Westdeutschland,,,,,,,,,,,,
2021,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2021,4. Quintil,Westdeutschland,,,,,,,,,,,,
2021,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2021,5. Quintil,Westdeutschland,,,,,,,,,,,,
2021,5. Quintil,Ostdeutschland,,,,,,,,,,,,
