"plh0012_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"SPD/DVU(Rep/NPD)","1995","(noch) kein Abschluss","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1995","(noch) kein Abschluss","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1995","Hauptschulabschluss","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1995","Hauptschulabschluss","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1995","Realschulabschluss","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1995","Realschulabschluss","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1995","(Fach-)Abitur","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1995","(Fach-)Abitur","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1995","AkademikerInnen","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1995","AkademikerInnen","weiblich","","","",""
"CDU/CSU","1995","(noch) kein Abschluss","maennlich","","","",""
"CDU/CSU","1995","(noch) kein Abschluss","weiblich","","","",""
"CDU/CSU","1995","Hauptschulabschluss","maennlich","","","",""
"CDU/CSU","1995","Hauptschulabschluss","weiblich","","","",""
"CDU/CSU","1995","Realschulabschluss","maennlich","","","",""
"CDU/CSU","1995","Realschulabschluss","weiblich","","","",""
"CDU/CSU","1995","(Fach-)Abitur","maennlich","","","",""
"CDU/CSU","1995","(Fach-)Abitur","weiblich","","","",""
"CDU/CSU","1995","AkademikerInnen","maennlich","","","",""
"CDU/CSU","1995","AkademikerInnen","weiblich","","","",""
"CDU/FDP","1995","(noch) kein Abschluss","maennlich","","","",""
"CDU/FDP","1995","(noch) kein Abschluss","weiblich","","","",""
"CDU/FDP","1995","Hauptschulabschluss","maennlich","","","",""
"CDU/FDP","1995","Hauptschulabschluss","weiblich","","","",""
"CDU/FDP","1995","Realschulabschluss","maennlich","","","",""
"CDU/FDP","1995","Realschulabschluss","weiblich","","","",""
"CDU/FDP","1995","(Fach-)Abitur","maennlich","","","",""
"CDU/FDP","1995","(Fach-)Abitur","weiblich","","","",""
"CDU/FDP","1995","AkademikerInnen","maennlich","","","",""
"CDU/FDP","1995","AkademikerInnen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1995","(noch) kein Abschluss","maennlich","","","",""
"CDU/Buendnis90/Gruene","1995","(noch) kein Abschluss","weiblich","","","",""
"CDU/Buendnis90/Gruene","1995","Hauptschulabschluss","maennlich","","","",""
"CDU/Buendnis90/Gruene","1995","Hauptschulabschluss","weiblich","","","",""
"CDU/Buendnis90/Gruene","1995","Realschulabschluss","maennlich","","","",""
"CDU/Buendnis90/Gruene","1995","Realschulabschluss","weiblich","","","",""
"CDU/Buendnis90/Gruene","1995","(Fach-)Abitur","maennlich","","","",""
"CDU/Buendnis90/Gruene","1995","(Fach-)Abitur","weiblich","","","",""
"CDU/Buendnis90/Gruene","1995","AkademikerInnen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1995","AkademikerInnen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1995","(noch) kein Abschluss","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1995","(noch) kein Abschluss","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1995","Hauptschulabschluss","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1995","Hauptschulabschluss","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1995","Realschulabschluss","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1995","Realschulabschluss","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1995","(Fach-)Abitur","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1995","(Fach-)Abitur","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1995","AkademikerInnen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1995","AkademikerInnen","weiblich","","","",""
"SPD/Die Linke","1995","(noch) kein Abschluss","maennlich","","","",""
"SPD/Die Linke","1995","(noch) kein Abschluss","weiblich","","","",""
"SPD/Die Linke","1995","Hauptschulabschluss","maennlich","","","",""
"SPD/Die Linke","1995","Hauptschulabschluss","weiblich","","","",""
"SPD/Die Linke","1995","Realschulabschluss","maennlich","","","",""
"SPD/Die Linke","1995","Realschulabschluss","weiblich","","","",""
"SPD/Die Linke","1995","(Fach-)Abitur","maennlich","","","",""
"SPD/Die Linke","1995","(Fach-)Abitur","weiblich","","","",""
"SPD/Die Linke","1995","AkademikerInnen","maennlich","","","",""
"SPD/Die Linke","1995","AkademikerInnen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1995","(noch) kein Abschluss","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1995","(noch) kein Abschluss","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1995","Hauptschulabschluss","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1995","Hauptschulabschluss","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1995","Realschulabschluss","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1995","Realschulabschluss","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1995","(Fach-)Abitur","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1995","(Fach-)Abitur","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1995","AkademikerInnen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1995","AkademikerInnen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1995","(noch) kein Abschluss","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1995","(noch) kein Abschluss","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1995","Hauptschulabschluss","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1995","Hauptschulabschluss","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1995","Realschulabschluss","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1995","Realschulabschluss","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1995","(Fach-)Abitur","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1995","(Fach-)Abitur","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1995","AkademikerInnen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1995","AkademikerInnen","weiblich","","","",""
"CDU/Die Linke","1995","(noch) kein Abschluss","maennlich","","","",""
"CDU/Die Linke","1995","(noch) kein Abschluss","weiblich","","","",""
"CDU/Die Linke","1995","Hauptschulabschluss","maennlich","","","",""
"CDU/Die Linke","1995","Hauptschulabschluss","weiblich","","","",""
"CDU/Die Linke","1995","Realschulabschluss","maennlich","","","",""
"CDU/Die Linke","1995","Realschulabschluss","weiblich","","","",""
"CDU/Die Linke","1995","(Fach-)Abitur","maennlich","","","",""
"CDU/Die Linke","1995","(Fach-)Abitur","weiblich","","","",""
"CDU/Die Linke","1995","AkademikerInnen","maennlich","","","",""
"CDU/Die Linke","1995","AkademikerInnen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1995","(noch) kein Abschluss","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1995","(noch) kein Abschluss","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1995","Hauptschulabschluss","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1995","Hauptschulabschluss","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1995","Realschulabschluss","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1995","Realschulabschluss","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1995","(Fach-)Abitur","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1995","(Fach-)Abitur","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1995","AkademikerInnen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1995","AkademikerInnen","weiblich","","","",""
"CSU/FDP","1995","(noch) kein Abschluss","maennlich","","","",""
"CSU/FDP","1995","(noch) kein Abschluss","weiblich","","","",""
"CSU/FDP","1995","Hauptschulabschluss","maennlich","","","",""
"CSU/FDP","1995","Hauptschulabschluss","weiblich","","","",""
"CSU/FDP","1995","Realschulabschluss","maennlich","","","",""
"CSU/FDP","1995","Realschulabschluss","weiblich","","","",""
"CSU/FDP","1995","(Fach-)Abitur","maennlich","","","",""
"CSU/FDP","1995","(Fach-)Abitur","weiblich","","","",""
"CSU/FDP","1995","AkademikerInnen","maennlich","","","",""
"CSU/FDP","1995","AkademikerInnen","weiblich","","","",""
"Gruene/FDP","1995","(noch) kein Abschluss","maennlich","","","",""
"Gruene/FDP","1995","(noch) kein Abschluss","weiblich","","","",""
"Gruene/FDP","1995","Hauptschulabschluss","maennlich","","","",""
"Gruene/FDP","1995","Hauptschulabschluss","weiblich","","","",""
"Gruene/FDP","1995","Realschulabschluss","maennlich","","","",""
"Gruene/FDP","1995","Realschulabschluss","weiblich","","","",""
"Gruene/FDP","1995","(Fach-)Abitur","maennlich","","","",""
"Gruene/FDP","1995","(Fach-)Abitur","weiblich","","","",""
"Gruene/FDP","1995","AkademikerInnen","maennlich","","","",""
"Gruene/FDP","1995","AkademikerInnen","weiblich","","","",""
"FDP/Die Linke","1995","(noch) kein Abschluss","maennlich","","","",""
"FDP/Die Linke","1995","(noch) kein Abschluss","weiblich","","","",""
"FDP/Die Linke","1995","Hauptschulabschluss","maennlich","","","",""
"FDP/Die Linke","1995","Hauptschulabschluss","weiblich","","","",""
"FDP/Die Linke","1995","Realschulabschluss","maennlich","","","",""
"FDP/Die Linke","1995","Realschulabschluss","weiblich","","","",""
"FDP/Die Linke","1995","(Fach-)Abitur","maennlich","","","",""
"FDP/Die Linke","1995","(Fach-)Abitur","weiblich","","","",""
"FDP/Die Linke","1995","AkademikerInnen","maennlich","","","",""
"FDP/Die Linke","1995","AkademikerInnen","weiblich","","","",""
"FDP/NPD","1995","(noch) kein Abschluss","maennlich","","","",""
"FDP/NPD","1995","(noch) kein Abschluss","weiblich","","","",""
"FDP/NPD","1995","Hauptschulabschluss","maennlich","","","",""
"FDP/NPD","1995","Hauptschulabschluss","weiblich","","","",""
"FDP/NPD","1995","Realschulabschluss","maennlich","","","",""
"FDP/NPD","1995","Realschulabschluss","weiblich","","","",""
"FDP/NPD","1995","(Fach-)Abitur","maennlich","","","",""
"FDP/NPD","1995","(Fach-)Abitur","weiblich","","","",""
"FDP/NPD","1995","AkademikerInnen","maennlich","","","",""
"FDP/NPD","1995","AkademikerInnen","weiblich","","","",""
"Piratenpartei","1995","(noch) kein Abschluss","maennlich","","","",""
"Piratenpartei","1995","(noch) kein Abschluss","weiblich","","","",""
"Piratenpartei","1995","Hauptschulabschluss","maennlich","","","",""
"Piratenpartei","1995","Hauptschulabschluss","weiblich","","","",""
"Piratenpartei","1995","Realschulabschluss","maennlich","","","",""
"Piratenpartei","1995","Realschulabschluss","weiblich","","","",""
"Piratenpartei","1995","(Fach-)Abitur","maennlich","","","",""
"Piratenpartei","1995","(Fach-)Abitur","weiblich","","","",""
"Piratenpartei","1995","AkademikerInnen","maennlich","","","",""
"Piratenpartei","1995","AkademikerInnen","weiblich","","","",""
"AfD","1995","(noch) kein Abschluss","maennlich","","","",""
"AfD","1995","(noch) kein Abschluss","weiblich","","","",""
"AfD","1995","Hauptschulabschluss","maennlich","","","",""
"AfD","1995","Hauptschulabschluss","weiblich","","","",""
"AfD","1995","Realschulabschluss","maennlich","","","",""
"AfD","1995","Realschulabschluss","weiblich","","","",""
"AfD","1995","(Fach-)Abitur","maennlich","","","",""
"AfD","1995","(Fach-)Abitur","weiblich","","","",""
"AfD","1995","AkademikerInnen","maennlich","","","",""
"AfD","1995","AkademikerInnen","weiblich","","","",""
"CDU+/oder CSU/AfD","1995","(noch) kein Abschluss","maennlich","","","",""
"CDU+/oder CSU/AfD","1995","(noch) kein Abschluss","weiblich","","","",""
"CDU+/oder CSU/AfD","1995","Hauptschulabschluss","maennlich","","","",""
"CDU+/oder CSU/AfD","1995","Hauptschulabschluss","weiblich","","","",""
"CDU+/oder CSU/AfD","1995","Realschulabschluss","maennlich","","","",""
"CDU+/oder CSU/AfD","1995","Realschulabschluss","weiblich","","","",""
"CDU+/oder CSU/AfD","1995","(Fach-)Abitur","maennlich","","","",""
"CDU+/oder CSU/AfD","1995","(Fach-)Abitur","weiblich","","","",""
"CDU+/oder CSU/AfD","1995","AkademikerInnen","maennlich","","","",""
"CDU+/oder CSU/AfD","1995","AkademikerInnen","weiblich","","","",""
"SPD/AfD","1995","(noch) kein Abschluss","maennlich","","","",""
"SPD/AfD","1995","(noch) kein Abschluss","weiblich","","","",""
"SPD/AfD","1995","Hauptschulabschluss","maennlich","","","",""
"SPD/AfD","1995","Hauptschulabschluss","weiblich","","","",""
"SPD/AfD","1995","Realschulabschluss","maennlich","","","",""
"SPD/AfD","1995","Realschulabschluss","weiblich","","","",""
"SPD/AfD","1995","(Fach-)Abitur","maennlich","","","",""
"SPD/AfD","1995","(Fach-)Abitur","weiblich","","","",""
"SPD/AfD","1995","AkademikerInnen","maennlich","","","",""
"SPD/AfD","1995","AkademikerInnen","weiblich","","","",""
"SPD","1996","(noch) kein Abschluss","maennlich","58","0.409730553666701","0.318243228803861","0.501217878529541"
"SPD","1996","(noch) kein Abschluss","weiblich","37","0.296806776304233","0.196065188893058","0.397548363715408"
"SPD","1996","Hauptschulabschluss","maennlich","630","0.481166954541797","0.454161783895863","0.50817212518773"
"SPD","1996","Hauptschulabschluss","weiblich","494","0.418121261298591","0.389845897216992","0.446396625380189"
"SPD","1996","Realschulabschluss","maennlich","203","0.342356820747487","0.304389747663633","0.380323893831342"
"SPD","1996","Realschulabschluss","weiblich","227","0.334247688573724","0.297586201159142","0.370909175988305"
"SPD","1996","(Fach-)Abitur","maennlich","103","0.321954796673725","0.267130538581763","0.376779054765687"
"SPD","1996","(Fach-)Abitur","weiblich","58","0.292265792648461","0.227934605758448","0.356596979538474"
"SPD","1996","AkademikerInnen","maennlich","172","0.295244437972424","0.257992663265139","0.332496212679709"
"SPD","1996","AkademikerInnen","weiblich","115","0.2755116340931","0.231892077435128","0.319131190751071"
"CDU","1996","(noch) kein Abschluss","maennlich","","","",""
"CDU","1996","(noch) kein Abschluss","weiblich","","","",""
"CDU","1996","Hauptschulabschluss","maennlich","441","0.337372721796496","0.311817782583357","0.362927661009636"
"CDU","1996","Hauptschulabschluss","weiblich","470","0.408616859538447","0.380437348968875","0.43679637010802"
"CDU","1996","Realschulabschluss","maennlich","238","0.415169126113635","0.375741544761142","0.454596707466128"
"CDU","1996","Realschulabschluss","weiblich","229","0.385904539071026","0.348070960643258","0.423738117498795"
"CDU","1996","(Fach-)Abitur","maennlich","80","0.286339217069495","0.233295698828899","0.339382735310092"
"CDU","1996","(Fach-)Abitur","weiblich","48","0.238743049654011","0.178441498932683","0.299044600375338"
"CDU","1996","AkademikerInnen","maennlich","182","0.330386359432993","0.291974967117532","0.368797751748454"
"CDU","1996","AkademikerInnen","weiblich","104","0.266293164950839","0.22313759466038","0.309448735241297"
"CSU","1996","(noch) kein Abschluss","maennlich","","","",""
"CSU","1996","(noch) kein Abschluss","weiblich","","","",""
"CSU","1996","Hauptschulabschluss","maennlich","114","0.0864378703585633","0.0712496710398951","0.101626069677231"
"CSU","1996","Hauptschulabschluss","weiblich","79","0.07191145957584","0.0571021574807356","0.0867207616709444"
"CSU","1996","Realschulabschluss","maennlich","39","0.0721939122445508","0.0514852824987393","0.0929025419903624"
"CSU","1996","Realschulabschluss","weiblich","43","0.0932201568488213","0.0706244788761574","0.115815834821485"
"CSU","1996","(Fach-)Abitur","maennlich","","","",""
"CSU","1996","(Fach-)Abitur","weiblich","","","",""
"CSU","1996","AkademikerInnen","maennlich","32","0.0649158456863514","0.0447954017970969","0.0850362895756059"
"CSU","1996","AkademikerInnen","weiblich","","","",""
"FDP","1996","(noch) kein Abschluss","maennlich","","","",""
"FDP","1996","(noch) kein Abschluss","weiblich","","","",""
"FDP","1996","Hauptschulabschluss","maennlich","","","",""
"FDP","1996","Hauptschulabschluss","weiblich","","","",""
"FDP","1996","Realschulabschluss","maennlich","","","",""
"FDP","1996","Realschulabschluss","weiblich","","","",""
"FDP","1996","(Fach-)Abitur","maennlich","","","",""
"FDP","1996","(Fach-)Abitur","weiblich","","","",""
"FDP","1996","AkademikerInnen","maennlich","","","",""
"FDP","1996","AkademikerInnen","weiblich","","","",""
"Buendnis90/Gruene","1996","(noch) kein Abschluss","maennlich","","","",""
"Buendnis90/Gruene","1996","(noch) kein Abschluss","weiblich","","","",""
"Buendnis90/Gruene","1996","Hauptschulabschluss","maennlich","49","0.0322152495308818","0.0226718006467765","0.0417586984149871"
"Buendnis90/Gruene","1996","Hauptschulabschluss","weiblich","45","0.0346199622248911","0.0241401551579644","0.0450997692918178"
"Buendnis90/Gruene","1996","Realschulabschluss","maennlich","49","0.0624206736085061","0.0430635553799336","0.0817777918370786"
"Buendnis90/Gruene","1996","Realschulabschluss","weiblich","85","0.111952170030669","0.0874472116092637","0.136457128452075"
"Buendnis90/Gruene","1996","(Fach-)Abitur","maennlich","54","0.225402518476636","0.176372347038303","0.274432689914969"
"Buendnis90/Gruene","1996","(Fach-)Abitur","weiblich","64","0.338828143335923","0.271879097118469","0.405777189553376"
"Buendnis90/Gruene","1996","AkademikerInnen","maennlich","92","0.171789376893826","0.140985498524869","0.202593255262782"
"Buendnis90/Gruene","1996","AkademikerInnen","weiblich","97","0.264115934962517","0.221073426898064","0.307158443026971"
"Die Linke","1996","(noch) kein Abschluss","maennlich","","","",""
"Die Linke","1996","(noch) kein Abschluss","weiblich","","","",""
"Die Linke","1996","Hauptschulabschluss","maennlich","","","",""
"Die Linke","1996","Hauptschulabschluss","weiblich","45","0.0281308515076171","0.0186524266272705","0.0376092763879637"
"Die Linke","1996","Realschulabschluss","maennlich","31","0.0464300219670737","0.0295936622886319","0.0632663816455155"
"Die Linke","1996","Realschulabschluss","weiblich","","","",""
"Die Linke","1996","(Fach-)Abitur","maennlich","","","",""
"Die Linke","1996","(Fach-)Abitur","weiblich","","","",""
"Die Linke","1996","AkademikerInnen","maennlich","65","0.0733990505874554","0.0521015597083751","0.0946965414665358"
"Die Linke","1996","AkademikerInnen","weiblich","61","0.0999246010988447","0.0706445907849495","0.12920461141274"
"NPD/Republikaner/Die Rechte","1996","(noch) kein Abschluss","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1996","(noch) kein Abschluss","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1996","Hauptschulabschluss","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1996","Hauptschulabschluss","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1996","Realschulabschluss","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1996","Realschulabschluss","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1996","(Fach-)Abitur","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1996","(Fach-)Abitur","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1996","AkademikerInnen","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1996","AkademikerInnen","weiblich","","","",""
"Andere","1996","(noch) kein Abschluss","maennlich","","","",""
"Andere","1996","(noch) kein Abschluss","weiblich","","","",""
"Andere","1996","Hauptschulabschluss","maennlich","","","",""
"Andere","1996","Hauptschulabschluss","weiblich","","","",""
"Andere","1996","Realschulabschluss","maennlich","","","",""
"Andere","1996","Realschulabschluss","weiblich","","","",""
"Andere","1996","(Fach-)Abitur","maennlich","","","",""
"Andere","1996","(Fach-)Abitur","weiblich","","","",""
"Andere","1996","AkademikerInnen","maennlich","","","",""
"Andere","1996","AkademikerInnen","weiblich","","","",""
"SPD/Buendnis90/Gruene","1996","(noch) kein Abschluss","maennlich","","","",""
"SPD/Buendnis90/Gruene","1996","(noch) kein Abschluss","weiblich","","","",""
"SPD/Buendnis90/Gruene","1996","Hauptschulabschluss","maennlich","","","",""
"SPD/Buendnis90/Gruene","1996","Hauptschulabschluss","weiblich","","","",""
"SPD/Buendnis90/Gruene","1996","Realschulabschluss","maennlich","","","",""
"SPD/Buendnis90/Gruene","1996","Realschulabschluss","weiblich","","","",""
"SPD/Buendnis90/Gruene","1996","(Fach-)Abitur","maennlich","","","",""
"SPD/Buendnis90/Gruene","1996","(Fach-)Abitur","weiblich","","","",""
"SPD/Buendnis90/Gruene","1996","AkademikerInnen","maennlich","","","",""
"SPD/Buendnis90/Gruene","1996","AkademikerInnen","weiblich","","","",""
"SPD/CDU","1996","(noch) kein Abschluss","maennlich","","","",""
"SPD/CDU","1996","(noch) kein Abschluss","weiblich","","","",""
"SPD/CDU","1996","Hauptschulabschluss","maennlich","","","",""
"SPD/CDU","1996","Hauptschulabschluss","weiblich","","","",""
"SPD/CDU","1996","Realschulabschluss","maennlich","","","",""
"SPD/CDU","1996","Realschulabschluss","weiblich","","","",""
"SPD/CDU","1996","(Fach-)Abitur","maennlich","","","",""
"SPD/CDU","1996","(Fach-)Abitur","weiblich","","","",""
"SPD/CDU","1996","AkademikerInnen","maennlich","","","",""
"SPD/CDU","1996","AkademikerInnen","weiblich","","","",""
"SPD/FDP","1996","(noch) kein Abschluss","maennlich","","","",""
"SPD/FDP","1996","(noch) kein Abschluss","weiblich","","","",""
"SPD/FDP","1996","Hauptschulabschluss","maennlich","","","",""
"SPD/FDP","1996","Hauptschulabschluss","weiblich","","","",""
"SPD/FDP","1996","Realschulabschluss","maennlich","","","",""
"SPD/FDP","1996","Realschulabschluss","weiblich","","","",""
"SPD/FDP","1996","(Fach-)Abitur","maennlich","","","",""
"SPD/FDP","1996","(Fach-)Abitur","weiblich","","","",""
"SPD/FDP","1996","AkademikerInnen","maennlich","","","",""
"SPD/FDP","1996","AkademikerInnen","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1996","(noch) kein Abschluss","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1996","(noch) kein Abschluss","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1996","Hauptschulabschluss","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1996","Hauptschulabschluss","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1996","Realschulabschluss","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1996","Realschulabschluss","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1996","(Fach-)Abitur","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1996","(Fach-)Abitur","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1996","AkademikerInnen","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1996","AkademikerInnen","weiblich","","","",""
"CDU/CSU","1996","(noch) kein Abschluss","maennlich","","","",""
"CDU/CSU","1996","(noch) kein Abschluss","weiblich","","","",""
"CDU/CSU","1996","Hauptschulabschluss","maennlich","","","",""
"CDU/CSU","1996","Hauptschulabschluss","weiblich","","","",""
"CDU/CSU","1996","Realschulabschluss","maennlich","","","",""
"CDU/CSU","1996","Realschulabschluss","weiblich","","","",""
"CDU/CSU","1996","(Fach-)Abitur","maennlich","","","",""
"CDU/CSU","1996","(Fach-)Abitur","weiblich","","","",""
"CDU/CSU","1996","AkademikerInnen","maennlich","","","",""
"CDU/CSU","1996","AkademikerInnen","weiblich","","","",""
"CDU/FDP","1996","(noch) kein Abschluss","maennlich","","","",""
"CDU/FDP","1996","(noch) kein Abschluss","weiblich","","","",""
"CDU/FDP","1996","Hauptschulabschluss","maennlich","","","",""
"CDU/FDP","1996","Hauptschulabschluss","weiblich","","","",""
"CDU/FDP","1996","Realschulabschluss","maennlich","","","",""
"CDU/FDP","1996","Realschulabschluss","weiblich","","","",""
"CDU/FDP","1996","(Fach-)Abitur","maennlich","","","",""
"CDU/FDP","1996","(Fach-)Abitur","weiblich","","","",""
"CDU/FDP","1996","AkademikerInnen","maennlich","","","",""
"CDU/FDP","1996","AkademikerInnen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1996","(noch) kein Abschluss","maennlich","","","",""
"CDU/Buendnis90/Gruene","1996","(noch) kein Abschluss","weiblich","","","",""
"CDU/Buendnis90/Gruene","1996","Hauptschulabschluss","maennlich","","","",""
"CDU/Buendnis90/Gruene","1996","Hauptschulabschluss","weiblich","","","",""
"CDU/Buendnis90/Gruene","1996","Realschulabschluss","maennlich","","","",""
"CDU/Buendnis90/Gruene","1996","Realschulabschluss","weiblich","","","",""
"CDU/Buendnis90/Gruene","1996","(Fach-)Abitur","maennlich","","","",""
"CDU/Buendnis90/Gruene","1996","(Fach-)Abitur","weiblich","","","",""
"CDU/Buendnis90/Gruene","1996","AkademikerInnen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1996","AkademikerInnen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1996","(noch) kein Abschluss","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1996","(noch) kein Abschluss","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1996","Hauptschulabschluss","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1996","Hauptschulabschluss","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1996","Realschulabschluss","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1996","Realschulabschluss","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1996","(Fach-)Abitur","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1996","(Fach-)Abitur","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1996","AkademikerInnen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1996","AkademikerInnen","weiblich","","","",""
"SPD/Die Linke","1996","(noch) kein Abschluss","maennlich","","","",""
"SPD/Die Linke","1996","(noch) kein Abschluss","weiblich","","","",""
"SPD/Die Linke","1996","Hauptschulabschluss","maennlich","","","",""
"SPD/Die Linke","1996","Hauptschulabschluss","weiblich","","","",""
"SPD/Die Linke","1996","Realschulabschluss","maennlich","","","",""
"SPD/Die Linke","1996","Realschulabschluss","weiblich","","","",""
"SPD/Die Linke","1996","(Fach-)Abitur","maennlich","","","",""
"SPD/Die Linke","1996","(Fach-)Abitur","weiblich","","","",""
"SPD/Die Linke","1996","AkademikerInnen","maennlich","","","",""
"SPD/Die Linke","1996","AkademikerInnen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1996","(noch) kein Abschluss","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1996","(noch) kein Abschluss","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1996","Hauptschulabschluss","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1996","Hauptschulabschluss","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1996","Realschulabschluss","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1996","Realschulabschluss","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1996","(Fach-)Abitur","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1996","(Fach-)Abitur","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1996","AkademikerInnen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1996","AkademikerInnen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","(noch) kein Abschluss","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","(noch) kein Abschluss","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","Hauptschulabschluss","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","Hauptschulabschluss","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","Realschulabschluss","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","Realschulabschluss","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","(Fach-)Abitur","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","(Fach-)Abitur","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","AkademikerInnen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","AkademikerInnen","weiblich","","","",""
