"plh0012_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1987","66 und älter","kein Migrationshintergrund","49","0.0733638940009141","0.0535321983967671","0.0931955896050612"
"CDU/CSU","1987","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/CSU","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/FDP","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/FDP","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/FDP","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/FDP","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1987","66 und älter","kein Migrationshintergrund","","","",""
"CDU/FDP","1987","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/FDP","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1987","66 und älter","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1987","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1987","66 und älter","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1987","66 und älter","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1987","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1987","66 und älter","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1987","66 und älter","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/Die Linke","1987","66 und älter","kein Migrationshintergrund","","","",""
"CDU/Die Linke","1987","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/Die Linke","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1987","66 und älter","kein Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1987","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/DVU(Rep/NPD)","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"CSU/FDP","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CSU/FDP","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CSU/FDP","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CSU/FDP","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CSU/FDP","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CSU/FDP","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CSU/FDP","1987","66 und älter","kein Migrationshintergrund","","","",""
"CSU/FDP","1987","66 und älter","direkter Migrationshintergrund","","","",""
"CSU/FDP","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Gruene/FDP","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gruene/FDP","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gruene/FDP","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gruene/FDP","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gruene/FDP","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gruene/FDP","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gruene/FDP","1987","66 und älter","kein Migrationshintergrund","","","",""
"Gruene/FDP","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Gruene/FDP","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"FDP/Die Linke","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FDP/Die Linke","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP/Die Linke","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP/Die Linke","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FDP/Die Linke","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP/Die Linke","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP/Die Linke","1987","66 und älter","kein Migrationshintergrund","","","",""
"FDP/Die Linke","1987","66 und älter","direkter Migrationshintergrund","","","",""
"FDP/Die Linke","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"FDP/NPD","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FDP/NPD","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP/NPD","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP/NPD","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FDP/NPD","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP/NPD","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP/NPD","1987","66 und älter","kein Migrationshintergrund","","","",""
"FDP/NPD","1987","66 und älter","direkter Migrationshintergrund","","","",""
"FDP/NPD","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Piratenpartei","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Piratenpartei","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Piratenpartei","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Piratenpartei","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Piratenpartei","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Piratenpartei","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Piratenpartei","1987","66 und älter","kein Migrationshintergrund","","","",""
"Piratenpartei","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Piratenpartei","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"AfD","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"AfD","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"AfD","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"AfD","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"AfD","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"AfD","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"AfD","1987","66 und älter","kein Migrationshintergrund","","","",""
"AfD","1987","66 und älter","direkter Migrationshintergrund","","","",""
"AfD","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1987","66 und älter","kein Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1987","66 und älter","direkter Migrationshintergrund","","","",""
"CDU+/oder CSU/AfD","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/AfD","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/AfD","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/AfD","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/AfD","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/AfD","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/AfD","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/AfD","1987","66 und älter","kein Migrationshintergrund","","","",""
"SPD/AfD","1987","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/AfD","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD","1988","16-34 Jahre alt","kein Migrationshintergrund","604","0.458035608313383","0.43098289184635","0.485088324780415"
"SPD","1988","16-34 Jahre alt","direkter Migrationshintergrund","200","0.547593588099071","0.49200747769969","0.603179698498452"
"SPD","1988","16-34 Jahre alt","indirekter Migrationshintergrund","47","0.652714112136061","0.533236029986249","0.772192194285872"
"SPD","1988","35-65 Jahre alt","kein Migrationshintergrund","1124","0.473545230360593","0.453443419437721","0.493647041283465"
"SPD","1988","35-65 Jahre alt","direkter Migrationshintergrund","341","0.541526391479936","0.497851677162474","0.585201105797398"
"SPD","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD","1988","66 und älter","kein Migrationshintergrund","263","0.43127368308971","0.392352947470412","0.470194418709008"
"SPD","1988","66 und älter","direkter Migrationshintergrund","","","",""
"SPD","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU","1988","16-34 Jahre alt","kein Migrationshintergrund","280","0.204961642466608","0.183043375085729","0.226879909847487"
"CDU","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU","1988","35-65 Jahre alt","kein Migrationshintergrund","704","0.295010126584066","0.276649655523964","0.313370597644168"
"CDU","1988","35-65 Jahre alt","direkter Migrationshintergrund","48","0.230032534283436","0.193143786898949","0.266921281667924"
"CDU","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU","1988","66 und älter","kein Migrationshintergrund","232","0.359138615817283","0.321436475740767","0.396840755893799"
"CDU","1988","66 und älter","direkter Migrationshintergrund","","","",""
"CDU","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"CSU","1988","16-34 Jahre alt","kein Migrationshintergrund","51","0.040067032598832","0.0294184960366334","0.0507155691610306"
"CSU","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CSU","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CSU","1988","35-65 Jahre alt","kein Migrationshintergrund","142","0.0603980224079392","0.0508071693199734","0.0699888754959051"
"CSU","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CSU","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CSU","1988","66 und älter","kein Migrationshintergrund","46","0.072254589324063","0.0519076062179041","0.092601572430222"
"CSU","1988","66 und älter","direkter Migrationshintergrund","","","",""
"CSU","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"FDP","1988","16-34 Jahre alt","kein Migrationshintergrund","45","0.0375194307254275","0.0272013246426388","0.0478375368082161"
"FDP","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP","1988","35-65 Jahre alt","kein Migrationshintergrund","117","0.0479638563592488","0.039360702634735","0.0565670100837627"
"FDP","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FDP","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FDP","1988","66 und älter","kein Migrationshintergrund","36","0.0605355846772859","0.0417943397388542","0.0792768296157175"
"FDP","1988","66 und älter","direkter Migrationshintergrund","","","",""
"FDP","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1988","16-34 Jahre alt","kein Migrationshintergrund","180","0.149224377256831","0.129877837973254","0.168570916540408"
"Buendnis90/Gruene","1988","16-34 Jahre alt","direkter Migrationshintergrund","49","0.157686211299877","0.116985073776687","0.198387348823067"
"Buendnis90/Gruene","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1988","35-65 Jahre alt","kein Migrationshintergrund","76","0.0310599814460278","0.0240756802389823","0.0380442826530733"
"Buendnis90/Gruene","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1988","66 und älter","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Die Linke","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Die Linke","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Die Linke","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Die Linke","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Die Linke","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Die Linke","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Die Linke","1988","66 und älter","kein Migrationshintergrund","","","",""
"Die Linke","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Die Linke","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1988","66 und älter","kein Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1988","66 und älter","direkter Migrationshintergrund","","","",""
"NPD/Republikaner/Die Rechte","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere","1988","66 und älter","kein Migrationshintergrund","","","",""
"Andere","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Andere","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1988","66 und älter","kein Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1988","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/Buendnis90/Gruene","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/CDU","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/CDU","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/CDU","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/CDU","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/CDU","1988","66 und älter","kein Migrationshintergrund","","","",""
"SPD/CDU","1988","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/CDU","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/FDP","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/FDP","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/FDP","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/FDP","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/FDP","1988","66 und älter","kein Migrationshintergrund","","","",""
"SPD/FDP","1988","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/FDP","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1988","66 und älter","kein Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1988","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/DVU(Rep/NPD)","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1988","16-34 Jahre alt","kein Migrationshintergrund","130","0.100507968078447","0.0841821561184099","0.116833780038484"
"CDU/CSU","1988","16-34 Jahre alt","direkter Migrationshintergrund","31","0.0834652488101318","0.0525765191970115","0.114353978423252"
"CDU/CSU","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1988","35-65 Jahre alt","kein Migrationshintergrund","188","0.0827374594305466","0.0716464305136552","0.0938284883474381"
"CDU/CSU","1988","35-65 Jahre alt","direkter Migrationshintergrund","67","0.128765977008776","0.0994076660592448","0.158124287958307"
"CDU/CSU","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1988","66 und älter","kein Migrationshintergrund","35","0.0595518226380251","0.0409537533131301","0.0781498919629201"
"CDU/CSU","1988","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/CSU","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/FDP","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/FDP","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/FDP","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/FDP","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/FDP","1988","66 und älter","kein Migrationshintergrund","","","",""
"CDU/FDP","1988","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/FDP","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1988","66 und älter","kein Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1988","66 und älter","direkter Migrationshintergrund","","","",""
"CDU/Buendnis90/Gruene","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1988","66 und älter","kein Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Buendnis90/Gruene/Die Linke","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"SPD/Die Linke","1988","66 und älter","kein Migrationshintergrund","","","",""
"SPD/Die Linke","1988","66 und älter","direkter Migrationshintergrund","","","",""
"SPD/Die Linke","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1988","66 und älter","kein Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Gruene/DVU(Rep/NPD)","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Die Linke /DVU(Rep/NPD)","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
