"plh0012_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"SPD/DVU(Rep/NPD)","1990","Sachsen-Anhalt","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1990","Sachsen-Anhalt","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1990","Thueringen","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1990","Thueringen","weiblich","","","",""
"CDU/CSU","1990","Schleswig-Holstein","maennlich","","","",""
"CDU/CSU","1990","Schleswig-Holstein","weiblich","","","",""
"CDU/CSU","1990","Hamburg","maennlich","","","",""
"CDU/CSU","1990","Hamburg","weiblich","","","",""
"CDU/CSU","1990","Niedersachsen","maennlich","","","",""
"CDU/CSU","1990","Niedersachsen","weiblich","","","",""
"CDU/CSU","1990","Bremen","maennlich","","","",""
"CDU/CSU","1990","Bremen","weiblich","","","",""
"CDU/CSU","1990","Nordrhein-Westfalen","maennlich","73","0.0866426419722136","0.0670509605821033","0.106234323362324"
"CDU/CSU","1990","Nordrhein-Westfalen","weiblich","","","",""
"CDU/CSU","1990","Hessen","maennlich","","","",""
"CDU/CSU","1990","Hessen","weiblich","","","",""
"CDU/CSU","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/CSU","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/CSU","1990","Baden-Wuerttemberg","maennlich","42","0.109169189770007","0.0804516885554208","0.137886690984593"
"CDU/CSU","1990","Baden-Wuerttemberg","weiblich","","","",""
"CDU/CSU","1990","Bayern","maennlich","94","0.19843144115559","0.161376710078878","0.235486172232303"
"CDU/CSU","1990","Bayern","weiblich","82","0.199041086259663","0.158521018665183","0.239561153854143"
"CDU/CSU","1990","Saarland","maennlich","","","",""
"CDU/CSU","1990","Saarland","weiblich","","","",""
"CDU/CSU","1990","Berlin","maennlich","","","",""
"CDU/CSU","1990","Berlin","weiblich","","","",""
"CDU/CSU","1990","Brandenburg","maennlich","","","",""
"CDU/CSU","1990","Brandenburg","weiblich","","","",""
"CDU/CSU","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/CSU","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/CSU","1990","Sachsen","maennlich","","","",""
"CDU/CSU","1990","Sachsen","weiblich","","","",""
"CDU/CSU","1990","Sachsen-Anhalt","maennlich","","","",""
"CDU/CSU","1990","Sachsen-Anhalt","weiblich","","","",""
"CDU/CSU","1990","Thueringen","maennlich","","","",""
"CDU/CSU","1990","Thueringen","weiblich","","","",""
"CDU/FDP","1990","Schleswig-Holstein","maennlich","","","",""
"CDU/FDP","1990","Schleswig-Holstein","weiblich","","","",""
"CDU/FDP","1990","Hamburg","maennlich","","","",""
"CDU/FDP","1990","Hamburg","weiblich","","","",""
"CDU/FDP","1990","Niedersachsen","maennlich","","","",""
"CDU/FDP","1990","Niedersachsen","weiblich","","","",""
"CDU/FDP","1990","Bremen","maennlich","","","",""
"CDU/FDP","1990","Bremen","weiblich","","","",""
"CDU/FDP","1990","Nordrhein-Westfalen","maennlich","","","",""
"CDU/FDP","1990","Nordrhein-Westfalen","weiblich","","","",""
"CDU/FDP","1990","Hessen","maennlich","","","",""
"CDU/FDP","1990","Hessen","weiblich","","","",""
"CDU/FDP","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/FDP","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/FDP","1990","Baden-Wuerttemberg","maennlich","","","",""
"CDU/FDP","1990","Baden-Wuerttemberg","weiblich","","","",""
"CDU/FDP","1990","Bayern","maennlich","","","",""
"CDU/FDP","1990","Bayern","weiblich","","","",""
"CDU/FDP","1990","Saarland","maennlich","","","",""
"CDU/FDP","1990","Saarland","weiblich","","","",""
"CDU/FDP","1990","Berlin","maennlich","","","",""
"CDU/FDP","1990","Berlin","weiblich","","","",""
"CDU/FDP","1990","Brandenburg","maennlich","","","",""
"CDU/FDP","1990","Brandenburg","weiblich","","","",""
"CDU/FDP","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/FDP","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/FDP","1990","Sachsen","maennlich","","","",""
"CDU/FDP","1990","Sachsen","weiblich","","","",""
"CDU/FDP","1990","Sachsen-Anhalt","maennlich","","","",""
"CDU/FDP","1990","Sachsen-Anhalt","weiblich","","","",""
"CDU/FDP","1990","Thueringen","maennlich","","","",""
"CDU/FDP","1990","Thueringen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Schleswig-Holstein","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Schleswig-Holstein","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Hamburg","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Hamburg","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Niedersachsen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Niedersachsen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Bremen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Bremen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Nordrhein-Westfalen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Nordrhein-Westfalen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Hessen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Hessen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Baden-Wuerttemberg","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Baden-Wuerttemberg","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Bayern","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Bayern","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Saarland","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Saarland","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Berlin","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Berlin","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Brandenburg","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Brandenburg","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Sachsen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Sachsen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Sachsen-Anhalt","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Sachsen-Anhalt","weiblich","","","",""
"CDU/Buendnis90/Gruene","1990","Thueringen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1990","Thueringen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Schleswig-Holstein","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Schleswig-Holstein","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Hamburg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Hamburg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Niedersachsen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Niedersachsen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Bremen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Bremen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Nordrhein-Westfalen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Nordrhein-Westfalen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Hessen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Hessen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Baden-Wuerttemberg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Baden-Wuerttemberg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Bayern","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Bayern","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Saarland","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Saarland","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Berlin","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Berlin","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Brandenburg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Brandenburg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Sachsen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Sachsen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Sachsen-Anhalt","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Sachsen-Anhalt","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Thueringen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1990","Thueringen","weiblich","","","",""
"SPD/Die Linke","1990","Schleswig-Holstein","maennlich","","","",""
"SPD/Die Linke","1990","Schleswig-Holstein","weiblich","","","",""
"SPD/Die Linke","1990","Hamburg","maennlich","","","",""
"SPD/Die Linke","1990","Hamburg","weiblich","","","",""
"SPD/Die Linke","1990","Niedersachsen","maennlich","","","",""
"SPD/Die Linke","1990","Niedersachsen","weiblich","","","",""
"SPD/Die Linke","1990","Bremen","maennlich","","","",""
"SPD/Die Linke","1990","Bremen","weiblich","","","",""
"SPD/Die Linke","1990","Nordrhein-Westfalen","maennlich","","","",""
"SPD/Die Linke","1990","Nordrhein-Westfalen","weiblich","","","",""
"SPD/Die Linke","1990","Hessen","maennlich","","","",""
"SPD/Die Linke","1990","Hessen","weiblich","","","",""
"SPD/Die Linke","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/Die Linke","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/Die Linke","1990","Baden-Wuerttemberg","maennlich","","","",""
"SPD/Die Linke","1990","Baden-Wuerttemberg","weiblich","","","",""
"SPD/Die Linke","1990","Bayern","maennlich","","","",""
"SPD/Die Linke","1990","Bayern","weiblich","","","",""
"SPD/Die Linke","1990","Saarland","maennlich","","","",""
"SPD/Die Linke","1990","Saarland","weiblich","","","",""
"SPD/Die Linke","1990","Berlin","maennlich","","","",""
"SPD/Die Linke","1990","Berlin","weiblich","","","",""
"SPD/Die Linke","1990","Brandenburg","maennlich","","","",""
"SPD/Die Linke","1990","Brandenburg","weiblich","","","",""
"SPD/Die Linke","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/Die Linke","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/Die Linke","1990","Sachsen","maennlich","","","",""
"SPD/Die Linke","1990","Sachsen","weiblich","","","",""
"SPD/Die Linke","1990","Sachsen-Anhalt","maennlich","","","",""
"SPD/Die Linke","1990","Sachsen-Anhalt","weiblich","","","",""
"SPD/Die Linke","1990","Thueringen","maennlich","","","",""
"SPD/Die Linke","1990","Thueringen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Schleswig-Holstein","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Schleswig-Holstein","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Hamburg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Hamburg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Niedersachsen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Niedersachsen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Bremen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Bremen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Nordrhein-Westfalen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Nordrhein-Westfalen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Hessen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Hessen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Baden-Wuerttemberg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Baden-Wuerttemberg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Bayern","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Bayern","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Saarland","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Saarland","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Berlin","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Berlin","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Brandenburg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Brandenburg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Sachsen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Sachsen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Sachsen-Anhalt","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Sachsen-Anhalt","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Thueringen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1990","Thueringen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Schleswig-Holstein","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Schleswig-Holstein","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Hamburg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Hamburg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Niedersachsen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Niedersachsen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Bremen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Bremen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Nordrhein-Westfalen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Nordrhein-Westfalen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Hessen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Hessen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Baden-Wuerttemberg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Baden-Wuerttemberg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Bayern","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Bayern","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Saarland","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Saarland","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Berlin","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Berlin","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Brandenburg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Brandenburg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Sachsen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Sachsen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Sachsen-Anhalt","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Sachsen-Anhalt","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Thueringen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Thueringen","weiblich","","","",""
"CDU/Die Linke","1990","Schleswig-Holstein","maennlich","","","",""
"CDU/Die Linke","1990","Schleswig-Holstein","weiblich","","","",""
"CDU/Die Linke","1990","Hamburg","maennlich","","","",""
"CDU/Die Linke","1990","Hamburg","weiblich","","","",""
"CDU/Die Linke","1990","Niedersachsen","maennlich","","","",""
"CDU/Die Linke","1990","Niedersachsen","weiblich","","","",""
"CDU/Die Linke","1990","Bremen","maennlich","","","",""
"CDU/Die Linke","1990","Bremen","weiblich","","","",""
"CDU/Die Linke","1990","Nordrhein-Westfalen","maennlich","","","",""
"CDU/Die Linke","1990","Nordrhein-Westfalen","weiblich","","","",""
"CDU/Die Linke","1990","Hessen","maennlich","","","",""
"CDU/Die Linke","1990","Hessen","weiblich","","","",""
"CDU/Die Linke","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/Die Linke","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/Die Linke","1990","Baden-Wuerttemberg","maennlich","","","",""
"CDU/Die Linke","1990","Baden-Wuerttemberg","weiblich","","","",""
"CDU/Die Linke","1990","Bayern","maennlich","","","",""
"CDU/Die Linke","1990","Bayern","weiblich","","","",""
"CDU/Die Linke","1990","Saarland","maennlich","","","",""
"CDU/Die Linke","1990","Saarland","weiblich","","","",""
"CDU/Die Linke","1990","Berlin","maennlich","","","",""
"CDU/Die Linke","1990","Berlin","weiblich","","","",""
"CDU/Die Linke","1990","Brandenburg","maennlich","","","",""
"CDU/Die Linke","1990","Brandenburg","weiblich","","","",""
"CDU/Die Linke","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/Die Linke","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/Die Linke","1990","Sachsen","maennlich","","","",""
"CDU/Die Linke","1990","Sachsen","weiblich","","","",""
"CDU/Die Linke","1990","Sachsen-Anhalt","maennlich","","","",""
"CDU/Die Linke","1990","Sachsen-Anhalt","weiblich","","","",""
"CDU/Die Linke","1990","Thueringen","maennlich","","","",""
"CDU/Die Linke","1990","Thueringen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Schleswig-Holstein","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Schleswig-Holstein","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Hamburg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Hamburg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Niedersachsen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Niedersachsen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Bremen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Bremen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Nordrhein-Westfalen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Nordrhein-Westfalen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Hessen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Hessen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Baden-Wuerttemberg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Baden-Wuerttemberg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Bayern","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Bayern","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Saarland","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Saarland","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Berlin","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Berlin","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Brandenburg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Brandenburg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Sachsen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Sachsen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Sachsen-Anhalt","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Sachsen-Anhalt","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1990","Thueringen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1990","Thueringen","weiblich","","","",""
"CSU/FDP","1990","Schleswig-Holstein","maennlich","","","",""
"CSU/FDP","1990","Schleswig-Holstein","weiblich","","","",""
"CSU/FDP","1990","Hamburg","maennlich","","","",""
"CSU/FDP","1990","Hamburg","weiblich","","","",""
"CSU/FDP","1990","Niedersachsen","maennlich","","","",""
"CSU/FDP","1990","Niedersachsen","weiblich","","","",""
"CSU/FDP","1990","Bremen","maennlich","","","",""
"CSU/FDP","1990","Bremen","weiblich","","","",""
"CSU/FDP","1990","Nordrhein-Westfalen","maennlich","","","",""
"CSU/FDP","1990","Nordrhein-Westfalen","weiblich","","","",""
"CSU/FDP","1990","Hessen","maennlich","","","",""
"CSU/FDP","1990","Hessen","weiblich","","","",""
"CSU/FDP","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CSU/FDP","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CSU/FDP","1990","Baden-Wuerttemberg","maennlich","","","",""
"CSU/FDP","1990","Baden-Wuerttemberg","weiblich","","","",""
"CSU/FDP","1990","Bayern","maennlich","","","",""
"CSU/FDP","1990","Bayern","weiblich","","","",""
"CSU/FDP","1990","Saarland","maennlich","","","",""
"CSU/FDP","1990","Saarland","weiblich","","","",""
"CSU/FDP","1990","Berlin","maennlich","","","",""
"CSU/FDP","1990","Berlin","weiblich","","","",""
"CSU/FDP","1990","Brandenburg","maennlich","","","",""
"CSU/FDP","1990","Brandenburg","weiblich","","","",""
"CSU/FDP","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"CSU/FDP","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"CSU/FDP","1990","Sachsen","maennlich","","","",""
"CSU/FDP","1990","Sachsen","weiblich","","","",""
"CSU/FDP","1990","Sachsen-Anhalt","maennlich","","","",""
"CSU/FDP","1990","Sachsen-Anhalt","weiblich","","","",""
"CSU/FDP","1990","Thueringen","maennlich","","","",""
"CSU/FDP","1990","Thueringen","weiblich","","","",""
"Gruene/FDP","1990","Schleswig-Holstein","maennlich","","","",""
"Gruene/FDP","1990","Schleswig-Holstein","weiblich","","","",""
"Gruene/FDP","1990","Hamburg","maennlich","","","",""
"Gruene/FDP","1990","Hamburg","weiblich","","","",""
"Gruene/FDP","1990","Niedersachsen","maennlich","","","",""
"Gruene/FDP","1990","Niedersachsen","weiblich","","","",""
"Gruene/FDP","1990","Bremen","maennlich","","","",""
"Gruene/FDP","1990","Bremen","weiblich","","","",""
"Gruene/FDP","1990","Nordrhein-Westfalen","maennlich","","","",""
"Gruene/FDP","1990","Nordrhein-Westfalen","weiblich","","","",""
"Gruene/FDP","1990","Hessen","maennlich","","","",""
"Gruene/FDP","1990","Hessen","weiblich","","","",""
"Gruene/FDP","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Gruene/FDP","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Gruene/FDP","1990","Baden-Wuerttemberg","maennlich","","","",""
"Gruene/FDP","1990","Baden-Wuerttemberg","weiblich","","","",""
"Gruene/FDP","1990","Bayern","maennlich","","","",""
"Gruene/FDP","1990","Bayern","weiblich","","","",""
"Gruene/FDP","1990","Saarland","maennlich","","","",""
"Gruene/FDP","1990","Saarland","weiblich","","","",""
"Gruene/FDP","1990","Berlin","maennlich","","","",""
"Gruene/FDP","1990","Berlin","weiblich","","","",""
"Gruene/FDP","1990","Brandenburg","maennlich","","","",""
"Gruene/FDP","1990","Brandenburg","weiblich","","","",""
"Gruene/FDP","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"Gruene/FDP","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"Gruene/FDP","1990","Sachsen","maennlich","","","",""
"Gruene/FDP","1990","Sachsen","weiblich","","","",""
"Gruene/FDP","1990","Sachsen-Anhalt","maennlich","","","",""
"Gruene/FDP","1990","Sachsen-Anhalt","weiblich","","","",""
"Gruene/FDP","1990","Thueringen","maennlich","","","",""
"Gruene/FDP","1990","Thueringen","weiblich","","","",""
"FDP/Die Linke","1990","Schleswig-Holstein","maennlich","","","",""
"FDP/Die Linke","1990","Schleswig-Holstein","weiblich","","","",""
"FDP/Die Linke","1990","Hamburg","maennlich","","","",""
"FDP/Die Linke","1990","Hamburg","weiblich","","","",""
"FDP/Die Linke","1990","Niedersachsen","maennlich","","","",""
"FDP/Die Linke","1990","Niedersachsen","weiblich","","","",""
"FDP/Die Linke","1990","Bremen","maennlich","","","",""
"FDP/Die Linke","1990","Bremen","weiblich","","","",""
"FDP/Die Linke","1990","Nordrhein-Westfalen","maennlich","","","",""
"FDP/Die Linke","1990","Nordrhein-Westfalen","weiblich","","","",""
"FDP/Die Linke","1990","Hessen","maennlich","","","",""
"FDP/Die Linke","1990","Hessen","weiblich","","","",""
"FDP/Die Linke","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"FDP/Die Linke","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"FDP/Die Linke","1990","Baden-Wuerttemberg","maennlich","","","",""
"FDP/Die Linke","1990","Baden-Wuerttemberg","weiblich","","","",""
"FDP/Die Linke","1990","Bayern","maennlich","","","",""
"FDP/Die Linke","1990","Bayern","weiblich","","","",""
"FDP/Die Linke","1990","Saarland","maennlich","","","",""
"FDP/Die Linke","1990","Saarland","weiblich","","","",""
"FDP/Die Linke","1990","Berlin","maennlich","","","",""
"FDP/Die Linke","1990","Berlin","weiblich","","","",""
"FDP/Die Linke","1990","Brandenburg","maennlich","","","",""
"FDP/Die Linke","1990","Brandenburg","weiblich","","","",""
"FDP/Die Linke","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"FDP/Die Linke","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"FDP/Die Linke","1990","Sachsen","maennlich","","","",""
"FDP/Die Linke","1990","Sachsen","weiblich","","","",""
"FDP/Die Linke","1990","Sachsen-Anhalt","maennlich","","","",""
"FDP/Die Linke","1990","Sachsen-Anhalt","weiblich","","","",""
"FDP/Die Linke","1990","Thueringen","maennlich","","","",""
"FDP/Die Linke","1990","Thueringen","weiblich","","","",""
"FDP/NPD","1990","Schleswig-Holstein","maennlich","","","",""
"FDP/NPD","1990","Schleswig-Holstein","weiblich","","","",""
"FDP/NPD","1990","Hamburg","maennlich","","","",""
"FDP/NPD","1990","Hamburg","weiblich","","","",""
"FDP/NPD","1990","Niedersachsen","maennlich","","","",""
