"plh0012_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"CSU","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","65","0.0227254919275331","0.0172940657835068","0.0281569180715594"
"FDP","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","48","0.0578778320016839","0.0428700554280694","0.0728856085752985"
"FDP","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","30","0.0889754215200721","0.0622818031889382","0.115669039851206"
"FDP","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","46","0.0887821958116224","0.0637510176022361","0.113813374021009"
"FDP","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","90","0.0241954381426843","0.0185953209665758","0.0297955553187927"
"Buendnis90/Gruene","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","55","0.0497609888401443","0.0357854826878059","0.0637364949924826"
"Buendnis90/Gruene","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","65","0.159386514111222","0.125067774049734","0.193705254172711"
"Buendnis90/Gruene","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","65","0.120275737401882","0.0916491517597997","0.148902323043964"
"Buendnis90/Gruene","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","48","0.0147219204436719","0.0103324655522586","0.0191113753350853"
"NPD/Republikaner/Die Rechte","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","214","0.0701469070635561","0.0608388212161574","0.0794549929109547"
"CDU/CSU","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","88","0.0902495278747418","0.0718337430928077","0.108665312656676"
"CDU/CSU","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","38","0.0885811289870461","0.0619409593272164","0.115221298646876"
"CDU/CSU","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","42","0.0842057678897511","0.0597671227629397","0.108644413016563"
"CDU/CSU","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1990","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1990","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1990","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1990","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1990","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1990","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","31","0.485599988000184","0.36409860219328","0.607101373807088"
"SPD","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1161","0.50338040180519","0.483052614506059","0.523708189104322"
"SPD","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","379","0.401029074016177","0.368866080387335","0.433192067645018"
"SPD","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","135","0.352732236379361","0.303097278576872","0.40236719418185"
"SPD","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","165","0.322144638227156","0.28012084434314","0.364168432111173"
"SPD","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
