"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2013","1-Pers.- Haushalt","3","293.55","245","642","281.5","305.6"
"2013","1-Pers.- Haushalt","4","300","245","849","288.47","311.53"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","339.85","295","750","323.81","355.89"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","370.61","322.5","878","353.37","387.85"
"2013","Alleinerziehende","2","428.54","395","635","408.46","448.62"
"2013","Alleinerziehende","3","452.36","395","408","430.79","473.93"
"2013","Alleinerziehende","4","485.43","416.67","309","456.92","513.94"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","542.88","475","190","500.01","585.75"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","549.49","490","2876","537.85","561.13"
"2013","Paar mit Kind(ern)","2","545.59","490","2984","535.59","555.59"
"2013","Paar mit Kind(ern)","3","594.49","510","3113","583.42","605.56"
"2013","Paar mit Kind(ern)","4","604.19","545.83","3572","594.38","614"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","730.1","628.33","2882","713.88","746.32"
"2013","Sonstige","1 Einkommensschwächstes Quintil","471.26","375","526","438.47","504.05"
"2013","Sonstige","2","547.39","475","358","508.78","586"
"2013","Sonstige","3","575.84","475","257","520.06","631.62"
"2013","Sonstige","4","582.22","488.33","334","542.04","622.4"
"2013","Sonstige","5 Einkommensstärkstes Quintil","534.65","625","108","491.87","577.43"
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2014","1-Pers.- Haushalt","2","","","","",""
"2014","1-Pers.- Haushalt","3","","","","",""
"2014","1-Pers.- Haushalt","4","","","","",""
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2014","Alleinerziehende","2","","","","",""
"2014","Alleinerziehende","3","","","","",""
"2014","Alleinerziehende","4","","","","",""
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2014","Paar mit Kind(ern)","2","","","","",""
"2014","Paar mit Kind(ern)","3","","","","",""
"2014","Paar mit Kind(ern)","4","","","","",""
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2014","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2014","Sonstige","2","","","","",""
"2014","Sonstige","3","","","","",""
"2014","Sonstige","4","","","","",""
"2014","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2015","1-Pers.- Haushalt","2","","","","",""
"2015","1-Pers.- Haushalt","3","","","","",""
"2015","1-Pers.- Haushalt","4","","","","",""
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2015","Alleinerziehende","2","","","","",""
"2015","Alleinerziehende","3","","","","",""
"2015","Alleinerziehende","4","","","","",""
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2015","Paar mit Kind(ern)","2","","","","",""
"2015","Paar mit Kind(ern)","3","","","","",""
"2015","Paar mit Kind(ern)","4","","","","",""
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2015","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2015","Sonstige","2","","","","",""
"2015","Sonstige","3","","","","",""
"2015","Sonstige","4","","","","",""
"2015","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","365.58","314.17","488","346.7","384.46"
"2016","(Ehe-)Paar ohne Kind(er)","2","383.51","355","718","372.61","394.41"
"2016","(Ehe-)Paar ohne Kind(er)","3","446.47","395","1370","434.69","458.25"
"2016","(Ehe-)Paar ohne Kind(er)","4","476.14","429.17","2194","466.78","485.5"
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","537.43","426.67","3306","526.24","548.62"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","189.05","177.5","581","181.74","196.36"
"2016","1-Pers.- Haushalt","2","245.28","208.33","480","230.57","259.99"
"2016","1-Pers.- Haushalt","3","274.13","208.33","591","262.65","285.61"
"2016","1-Pers.- Haushalt","4","315","275.83","902","303.9","326.1"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","338.73","290.83","787","325.76","351.7"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","386.9","348.33","1034","373.46","400.34"
"2016","Alleinerziehende","2","414.17","348.33","1154","399.35","428.99"
"2016","Alleinerziehende","3","405.31","395","729","392.41","418.21"
"2016","Alleinerziehende","4","465.34","426.67","660","445.95","484.73"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","567.78","488.33","309","536.75","598.81"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","566.65","488.33","2418","555.05","578.25"
"2016","Paar mit Kind(ern)","2","590.16","510","3537","581.35","598.97"
"2016","Paar mit Kind(ern)","3","570.41","510","3850","561.89","578.93"
"2016","Paar mit Kind(ern)","4","620.8","510","5246","612.41","629.19"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","675","581.67","4935","664.62","685.38"
"2016","Sonstige","1 Einkommensschwächstes Quintil","518.85","416.67","369","483.29","554.41"
"2016","Sonstige","2","614.67","628.33","215","576.53","652.81"
"2016","Sonstige","3","457.63","391.67","186","405.59","509.67"
"2016","Sonstige","4","637.95","560","177","595.23","680.67"
"2016","Sonstige","5 Einkommensstärkstes Quintil","647.81","625","121","565.6","730.02"
"2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2017","1-Pers.- Haushalt","2","","","","",""
"2017","1-Pers.- Haushalt","3","","","","",""
"2017","1-Pers.- Haushalt","4","","","","",""
"2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2017","Alleinerziehende","2","","","","",""
"2017","Alleinerziehende","3","","","","",""
"2017","Alleinerziehende","4","","","","",""
"2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2017","Paar mit Kind(ern)","2","","","","",""
"2017","Paar mit Kind(ern)","3","","","","",""
"2017","Paar mit Kind(ern)","4","","","","",""
"2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2017","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2017","Sonstige","2","","","","",""
"2017","Sonstige","3","","","","",""
"2017","Sonstige","4","","","","",""
"2017","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","351.99","301.67","640","333.14","370.84"
"2018","(Ehe-)Paar ohne Kind(er)","2","413.56","395","590","398.2","428.92"
"2018","(Ehe-)Paar ohne Kind(er)","3","445.79","416.67","1355","435.36","456.22"
"2018","(Ehe-)Paar ohne Kind(er)","4","494.75","426.67","2328","485.65","503.85"
"2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","537.19","441.67","4260","528.68","545.7"
"2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","209.37","197.5","864","201.04","217.7"
"2018","1-Pers.- Haushalt","2","232.84","208.33","627","224.23","241.45"
"2018","1-Pers.- Haushalt","3","283.56","245","653","271.38","295.74"
"2018","1-Pers.- Haushalt","4","297.08","257.5","1119","288.39","305.77"
"2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","357.98","290.83","1114","344.19","371.77"
"2018","Alleinerziehende","1 Einkommensschwächstes Quintil","383.31","335.83","1451","369.55","397.07"
"2018","Alleinerziehende","2","420.78","395","1075","404.73","436.83"
"2018","Alleinerziehende","3","435.37","395","774","416.17","454.57"
"2018","Alleinerziehende","4","512.99","416.67","840","494.69","531.29"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","497.54","416.67","425","471.21","523.87"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","632.09","561.67","6991","619.11","645.07"
"2018","Paar mit Kind(ern)","2","573.56","488.33","3546","561.1","586.02"
"2018","Paar mit Kind(ern)","3","599.46","510","3940","590.81","608.11"
"2018","Paar mit Kind(ern)","4","606.86","592.5","5736","599.52","614.2"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","671.94","628.33","5951","663.63","680.25"
"2018","Sonstige","1 Einkommensschwächstes Quintil","590.6","510","1009","556.62","624.58"
"2018","Sonstige","2","519.88","581.67","291","481.93","557.83"
"2018","Sonstige","3","587.65","426.67","261","521.32","653.98"
"2018","Sonstige","4","533.72","475","259","504.37","563.07"
"2018","Sonstige","5 Einkommensstärkstes Quintil","626.13","581.67","218","584.35","667.91"
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2019","1-Pers.- Haushalt","2","","","","",""
"2019","1-Pers.- Haushalt","3","","","","",""
"2019","1-Pers.- Haushalt","4","","","","",""
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2019","Alleinerziehende","2","","","","",""
"2019","Alleinerziehende","3","","","","",""
"2019","Alleinerziehende","4","","","","",""
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2019","Paar mit Kind(ern)","2","","","","",""
"2019","Paar mit Kind(ern)","3","","","","",""
"2019","Paar mit Kind(ern)","4","","","","",""
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2019","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2019","Sonstige","2","","","","",""
"2019","Sonstige","3","","","","",""
"2019","Sonstige","4","","","","",""
"2019","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","371.29","311.67","552","351.9","390.68"
"2020","(Ehe-)Paar ohne Kind(er)","2","453.16","348.33","636","432.1","474.22"
"2020","(Ehe-)Paar ohne Kind(er)","3","447.88","422.5","1099","429.52","466.24"
"2020","(Ehe-)Paar ohne Kind(er)","4","481.71","426.67","2436","471.74","491.68"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","548.56","441.67","5430","539.29","557.83"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","199.67","197.5","863","190.41","208.93"
"2020","1-Pers.- Haushalt","2","241.41","213.33","715","230.55","252.27"
"2020","1-Pers.- Haushalt","3","271.86","208.33","753","259.49","284.23"
"2020","1-Pers.- Haushalt","4","321.89","257.5","1311","309.86","333.92"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","351.54","290.83","1624","339.22","363.86"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","421.1","395","1023","401","441.2"
"2020","Alleinerziehende","2","453.17","416.67","865","424.96","481.38"
"2020","Alleinerziehende","3","427.2","395","748","407.79","446.61"
"2020","Alleinerziehende","4","487.51","416.67","861","469.88","505.14"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","523.9","416.67","651","499.55","548.25"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","682.41","592.5","5588","672.13","692.69"
"2020","Paar mit Kind(ern)","2","701.97","581.67","4438","687.87","716.07"
"2020","Paar mit Kind(ern)","3","630.34","510","3433","616.34","644.34"
"2020","Paar mit Kind(ern)","4","614.43","581.67","5357","606.2","622.66"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","705.75","640","7493","695.32","716.18"
"2020","Sonstige","1 Einkommensschwächstes Quintil","566.79","416.67","868","535.19","598.39"
"2020","Sonstige","2","541.4","416.67","345","494.3","588.5"
"2020","Sonstige","3","671.56","510","324","622.16","720.96"
"2020","Sonstige","4","496.19","416.67","348","466.87","525.51"
"2020","Sonstige","5 Einkommensstärkstes Quintil","726.02","628.33","292","678.5","773.54"
