"year","bula_h","hhtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1992","Sachsen","Sonstige","1797.49","337.5","121","1330.77","2264.21"
"1992","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","640.24","0","184","456.05","824.43"
"1992","Sachsen-Anhalt","1-Pers.- Haushalt","218.7","0","58","36.04","401.36"
"1992","Sachsen-Anhalt","Alleinerziehende","1707.51","698","49","1061.35","2353.67"
"1992","Sachsen-Anhalt","Paar mit Kind(ern)","2385.05","1056.5","658","2189.95","2580.15"
"1992","Sachsen-Anhalt","Sonstige","2574.81","2327.5","66","2046.53","3103.09"
"1992","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","349.25","0","84","30.72","667.78"
"1992","Schleswig-Holstein","1-Pers.- Haushalt","713.86","0","36","38.36","1389.36"
"1992","Schleswig-Holstein","Alleinerziehende","","","","",""
"1992","Schleswig-Holstein","Paar mit Kind(ern)","2512.4","1368.5","230","2139.4","2885.4"
"1992","Schleswig-Holstein","Sonstige","","","","",""
"1992","Thüringen","(Ehe-)Paar ohne Kind(er)","367.37","0","138","164.26","570.48"
"1992","Thüringen","1-Pers.- Haushalt","304.48","90.5","49","114.04","494.92"
"1992","Thüringen","Alleinerziehende","2416.25","1860","52","1960.58","2871.92"
"1992","Thüringen","Paar mit Kind(ern)","2873.4","1779.5","643","2659.92","3086.88"
"1992","Thüringen","Sonstige","1767.96","751.5","68","1300.21","2235.71"
"1993","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","415.92","0","394","255.07","576.77"
"1993","Baden-Württemberg","1-Pers.- Haushalt","142.2","0","161","-39.42","323.82"
"1993","Baden-Württemberg","Alleinerziehende","2596.82","0","127","1843.9","3349.74"
"1993","Baden-Württemberg","Paar mit Kind(ern)","1466.58","813","1536","1335.14","1598.02"
"1993","Baden-Württemberg","Sonstige","1627.92","398.5","198","1255.12","2000.72"
"1993","Bayern","(Ehe-)Paar ohne Kind(er)","438.09","0","414","244.12","632.06"
"1993","Bayern","1-Pers.- Haushalt","398.99","0","198","183.24","614.74"
"1993","Bayern","Alleinerziehende","1312.44","368","107","806.68","1818.2"
"1993","Bayern","Paar mit Kind(ern)","1780.09","836","1263","1641.09","1919.09"
"1993","Bayern","Sonstige","693.34","411","150","402.01","984.67"
"1993","Berlin","(Ehe-)Paar ohne Kind(er)","560.82","0","144","90.95","1030.69"
"1993","Berlin","1-Pers.- Haushalt","364.09","0","90","80.58","647.6"
"1993","Berlin","Alleinerziehende","2466.4","613.5","74","1653.49","3279.31"
"1993","Berlin","Paar mit Kind(ern)","2834.47","1196.5","429","2512.7","3156.24"
"1993","Berlin","Sonstige","6395.52","3689","37","3392.64","9398.4"
"1993","Brandenburg","(Ehe-)Paar ohne Kind(er)","978.44","0","164","621.48","1335.4"
"1993","Brandenburg","1-Pers.- Haushalt","377.78","0","50","149.64","605.92"
"1993","Brandenburg","Alleinerziehende","3118.14","1316","56","2146.74","4089.54"
"1993","Brandenburg","Paar mit Kind(ern)","3321.02","1658.5","532","2991.08","3650.96"
"1993","Brandenburg","Sonstige","1416.33","0","34","172.17","2660.49"
"1993","Bremen","(Ehe-)Paar ohne Kind(er)","185.22","0","40","-24.86","395.3"
"1993","Bremen","1-Pers.- Haushalt","","","","",""
"1993","Bremen","Alleinerziehende","","","","",""
"1993","Bremen","Paar mit Kind(ern)","1655.96","444.5","32","-392.13","3704.05"
"1993","Bremen","Sonstige","","","","",""
"1993","Hamburg","(Ehe-)Paar ohne Kind(er)","193.55","0","54","-349.84","736.94"
"1993","Hamburg","1-Pers.- Haushalt","451.01","0","41","-25.12","927.14"
"1993","Hamburg","Alleinerziehende","","","","",""
"1993","Hamburg","Paar mit Kind(ern)","1127.23","797.5","69","825.65","1428.81"
"1993","Hamburg","Sonstige","","","","",""
"1993","Hessen","(Ehe-)Paar ohne Kind(er)","345.17","0","296","142.61","547.73"
"1993","Hessen","1-Pers.- Haushalt","216.11","0","88","71.43","360.79"
"1993","Hessen","Alleinerziehende","1014.14","368","42","499.72","1528.56"
"1993","Hessen","Paar mit Kind(ern)","1371.2","767","698","1215.53","1526.87"
"1993","Hessen","Sonstige","2074.52","828","106","1638.29","2510.75"
"1993","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1160.5","0","98","767.11","1553.89"
"1993","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1993","Mecklenburg-Vorpommern","Alleinerziehende","5787.63","4332.5","42","4708.76","6866.5"
"1993","Mecklenburg-Vorpommern","Paar mit Kind(ern)","3165.89","2405","365","2859.2","3472.58"
"1993","Mecklenburg-Vorpommern","Sonstige","4404.08","5763.5","40","3271.85","5536.31"
"1993","Niedersachsen","(Ehe-)Paar ohne Kind(er)","98.82","0","296","18.06","179.58"
"1993","Niedersachsen","1-Pers.- Haushalt","399.61","0","114","200.17","599.05"
"1993","Niedersachsen","Alleinerziehende","3498.64","466","61","1959.35","5037.93"
"1993","Niedersachsen","Paar mit Kind(ern)","2055","930.5","683","1784.7","2325.3"
"1993","Niedersachsen","Sonstige","2182.86","1340.5","131","1721.85","2643.87"
"1993","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","391.34","0","652","242.79","539.89"
"1993","Nordrhein-Westfalen","1-Pers.- Haushalt","418.3","0","277","238.88","597.72"
"1993","Nordrhein-Westfalen","Alleinerziehende","2112.45","782","160","1740.68","2484.22"
"1993","Nordrhein-Westfalen","Paar mit Kind(ern)","1991.81","854.5","2082","1872.42","2111.2"
"1993","Nordrhein-Westfalen","Sonstige","1466.13","889.5","205","1017.55","1914.71"
"1993","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","491.16","0","170","159.97","822.35"
"1993","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","224.37","0","61","-16.15","464.89"
"1993","Rheinland-Pfalz,Saarland","Alleinerziehende","1677.89","435.5","48","256.68","3099.1"
"1993","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1678.72","797.5","484","1466.83","1890.61"
"1993","Rheinland-Pfalz,Saarland","Sonstige","794.76","153.5","79","441.81","1147.71"
"1993","Sachsen","(Ehe-)Paar ohne Kind(er)","1190.97","0","312","825.81","1556.13"
"1993","Sachsen","1-Pers.- Haushalt","499.17","181","79","310.77","687.57"
"1993","Sachsen","Alleinerziehende","2781.82","1728.5","75","2207.35","3356.29"
"1993","Sachsen","Paar mit Kind(ern)","3401.74","2170","932","3169.26","3634.22"
"1993","Sachsen","Sonstige","3327.46","409","101","2284.66","4370.26"
"1993","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1169.39","0","178","797.87","1540.91"
"1993","Sachsen-Anhalt","1-Pers.- Haushalt","661.77","272","55","330.6","992.94"
"1993","Sachsen-Anhalt","Alleinerziehende","2773.1","616.5","55","1737.15","3809.05"
"1993","Sachsen-Anhalt","Paar mit Kind(ern)","3545.67","2061","635","3258.32","3833.02"
"1993","Sachsen-Anhalt","Sonstige","3930.45","2990","58","2856.29","5004.61"
"1993","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","322.67","0","96","-7.81","653.15"
"1993","Schleswig-Holstein","1-Pers.- Haushalt","642.59","0","44","65.98","1219.2"
"1993","Schleswig-Holstein","Alleinerziehende","","","","",""
"1993","Schleswig-Holstein","Paar mit Kind(ern)","2603.28","1733.5","224","2244.67","2961.89"
"1993","Schleswig-Holstein","Sonstige","","","","",""
"1993","Thüringen","(Ehe-)Paar ohne Kind(er)","782.55","0","140","440.61","1124.49"
"1993","Thüringen","1-Pers.- Haushalt","1020.94","30.5","55","324.66","1717.22"
"1993","Thüringen","Alleinerziehende","2900.36","3617","37","2143.86","3656.86"
"1993","Thüringen","Paar mit Kind(ern)","4044.05","2531.5","601","3748.96","4339.14"
"1993","Thüringen","Sonstige","3135.68","1079.5","70","2027.71","4243.65"
"1994","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","520.45","0","414","312.99","727.91"
"1994","Baden-Württemberg","1-Pers.- Haushalt","151.17","0","151","-23.24","325.58"
"1994","Baden-Württemberg","Alleinerziehende","2323.79","368","109","1638.65","3008.93"
"1994","Baden-Württemberg","Paar mit Kind(ern)","2079.83","813","1486","1895.7","2263.96"
"1994","Baden-Württemberg","Sonstige","1320.82","342.5","208","1066.81","1574.83"
"1994","Bayern","(Ehe-)Paar ohne Kind(er)","336.67","0","452","222.6","450.74"
"1994","Bayern","1-Pers.- Haushalt","386.56","0","197","187.55","585.57"
"1994","Bayern","Alleinerziehende","1597.98","444.5","103","1025.35","2170.61"
"1994","Bayern","Paar mit Kind(ern)","1899.09","1165.5","1244","1766.92","2031.26"
"1994","Bayern","Sonstige","1134.14","153.5","134","656.72","1611.56"
"1994","Berlin","(Ehe-)Paar ohne Kind(er)","468.5","0","136","170.53","766.47"
"1994","Berlin","1-Pers.- Haushalt","719.75","0","90","280.94","1158.56"
"1994","Berlin","Alleinerziehende","2723.51","1043","70","1369.53","4077.49"
"1994","Berlin","Paar mit Kind(ern)","3054.28","981.5","410","2688.5","3420.06"
"1994","Berlin","Sonstige","1794.51","521.5","42","657.27","2931.75"
"1994","Brandenburg","(Ehe-)Paar ohne Kind(er)","1009.16","0","168","563.21","1455.11"
"1994","Brandenburg","1-Pers.- Haushalt","361.11","0","50","127.49","594.73"
"1994","Brandenburg","Alleinerziehende","2274.15","337","54","1041.51","3506.79"
"1994","Brandenburg","Paar mit Kind(ern)","3280.76","1449.5","482","2928.02","3633.5"
"1994","Brandenburg","Sonstige","2784.56","0","44","790","4779.12"
"1994","Bremen","(Ehe-)Paar ohne Kind(er)","192.93","0","36","-338.5","724.36"
"1994","Bremen","1-Pers.- Haushalt","","","","",""
"1994","Bremen","Alleinerziehende","","","","",""
"1994","Bremen","Paar mit Kind(ern)","1271.75","368","35","519.55","2023.95"
"1994","Bremen","Sonstige","","","","",""
"1994","Hamburg","(Ehe-)Paar ohne Kind(er)","335.37","0","50","-569.29","1240.03"
"1994","Hamburg","1-Pers.- Haushalt","259.23","0","40","-12.31","530.77"
"1994","Hamburg","Alleinerziehende","","","","",""
"1994","Hamburg","Paar mit Kind(ern)","1900.45","644","76","1526.01","2274.89"
"1994","Hamburg","Sonstige","","","","",""
"1994","Hessen","(Ehe-)Paar ohne Kind(er)","397.64","0","284","166.73","628.55"
"1994","Hessen","1-Pers.- Haushalt","591.59","0","102","170.69","1012.49"
"1994","Hessen","Alleinerziehende","1653.08","521.5","52","1101.65","2204.51"
"1994","Hessen","Paar mit Kind(ern)","1947.62","889.5","663","1732.53","2162.71"
"1994","Hessen","Sonstige","4149.9","1932.5","79","2831.68","5468.12"
"1994","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1466.64","0","100","878.81","2054.47"
"1994","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1994","Mecklenburg-Vorpommern","Alleinerziehende","4982.13","3912.5","31","3436.76","6527.5"
"1994","Mecklenburg-Vorpommern","Paar mit Kind(ern)","4482.3","2577","369","4010.54","4954.06"
"1994","Mecklenburg-Vorpommern","Sonstige","4162.33","3098.5","35","3118.33","5206.33"
"1994","Niedersachsen","(Ehe-)Paar ohne Kind(er)","265.82","0","306","114.79","416.85"
"1994","Niedersachsen","1-Pers.- Haushalt","439.13","0","114","149.6","728.66"
"1994","Niedersachsen","Alleinerziehende","2976.92","214.5","73","2201.82","3752.02"
"1994","Niedersachsen","Paar mit Kind(ern)","1989.17","838.5","659","1642.34","2336"
"1994","Niedersachsen","Sonstige","2129.76","1334","115","1744.88","2514.64"
"1994","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","423.77","0","654","264.49","583.05"
"1994","Nordrhein-Westfalen","1-Pers.- Haushalt","302.5","0","271","117.53","487.47"
"1994","Nordrhein-Westfalen","Alleinerziehende","2393.17","797.5","168","1915.47","2870.87"
"1994","Nordrhein-Westfalen","Paar mit Kind(ern)","2051.42","889.5","1963","1919.28","2183.56"
"1994","Nordrhein-Westfalen","Sonstige","1846.28","368","196","1297.2","2395.36"
"1994","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","617.51","0","186","252.29","982.73"
"1994","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","636.79","0","59","9.89","1263.69"
"1994","Rheinland-Pfalz,Saarland","Alleinerziehende","2517.77","214.5","45","110.99","4924.55"
"1994","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1862.29","797.5","483","1660.82","2063.76"
"1994","Rheinland-Pfalz,Saarland","Sonstige","1488.81","260.5","69","962.75","2014.87"
"1994","Sachsen","(Ehe-)Paar ohne Kind(er)","1922.38","0","318","1331.45","2513.31"
"1994","Sachsen","1-Pers.- Haushalt","650.85","0","88","240.3","1061.4"
"1994","Sachsen","Alleinerziehende","3621.68","2900.5","71","2768.31","4475.05"
"1994","Sachsen","Paar mit Kind(ern)","3773.72","2253.5","915","3515.53","4031.91"
"1994","Sachsen","Sonstige","3202.76","380","92","2470.18","3935.34"
"1994","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1675.36","0","194","1223.04","2127.68"
"1994","Sachsen-Anhalt","1-Pers.- Haushalt","864.76","0","53","264.39","1465.13"
"1994","Sachsen-Anhalt","Alleinerziehende","3143.78","1865.5","44","2234.56","4053"
"1994","Sachsen-Anhalt","Paar mit Kind(ern)","3609.91","2515.5","574","3308.55","3911.27"
"1994","Sachsen-Anhalt","Sonstige","2482.42","475.5","61","1474.95","3489.89"
"1994","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","637.37","0","94","250.8","1023.94"
"1994","Schleswig-Holstein","1-Pers.- Haushalt","831.28","0","38","245.38","1417.18"
"1994","Schleswig-Holstein","Alleinerziehende","","","","",""
"1994","Schleswig-Holstein","Paar mit Kind(ern)","3226.8","1150.5","221","2686.93","3766.67"
"1994","Schleswig-Holstein","Sonstige","","","","",""
"1994","Thüringen","(Ehe-)Paar ohne Kind(er)","881.95","0","146","421","1342.9"
"1994","Thüringen","1-Pers.- Haushalt","1191.23","0","61","403.08","1979.38"
"1994","Thüringen","Alleinerziehende","7752.83","6743","36","5968.61","9537.05"
"1994","Thüringen","Paar mit Kind(ern)","4064.48","2093.5","586","3739.37","4389.59"
"1994","Thüringen","Sonstige","1745.85","406.5","76","885.78","2605.92"
"1995","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","428","0","428","210.96","645.04"
"1995","Baden-Württemberg","1-Pers.- Haushalt","360.68","0","172","111.75","609.61"
"1995","Baden-Württemberg","Alleinerziehende","2924.25","214.5","118","2195.32","3653.18"
"1995","Baden-Württemberg","Paar mit Kind(ern)","2093.5","1064.5","1499","1930.46","2256.54"
"1995","Baden-Württemberg","Sonstige","2854.05","828.5","210","2406.81","3301.29"
"1995","Bayern","(Ehe-)Paar ohne Kind(er)","635.39","0","458","448.77","822.01"
"1995","Bayern","1-Pers.- Haushalt","416.21","0","198","235.31","597.11"
"1995","Bayern","Alleinerziehende","1227.26","368","120","702.05","1752.47"
"1995","Bayern","Paar mit Kind(ern)","2041.44","908","1336","1886.46","2196.42"
"1995","Bayern","Sonstige","1668.05","368","151","1232.86","2103.24"
"1995","Berlin","(Ehe-)Paar ohne Kind(er)","369.13","0","148","129.14","609.12"
"1995","Berlin","1-Pers.- Haushalt","666.66","0","95","303.54","1029.78"
"1995","Berlin","Alleinerziehende","3346","1613.5","65","2042.64","4649.36"
"1995","Berlin","Paar mit Kind(ern)","2176.02","736.5","395","1862.14","2489.9"
"1995","Berlin","Sonstige","3580.89","2492","53","2784.9","4376.88"
"1995","Brandenburg","(Ehe-)Paar ohne Kind(er)","359.72","0","158","102.03","617.41"
"1995","Brandenburg","1-Pers.- Haushalt","349.8","0","46","21.28","678.32"
"1995","Brandenburg","Alleinerziehende","3359.15","828","67","2256.45","4461.85"
"1995","Brandenburg","Paar mit Kind(ern)","3253.81","1320","447","2918.86","3588.76"
"1995","Brandenburg","Sonstige","5074.46","2155.5","49","3607.31","6541.61"
"1995","Bremen","(Ehe-)Paar ohne Kind(er)","526.15","0","38","4.91","1047.39"
"1995","Bremen","1-Pers.- Haushalt","","","","",""
"1995","Bremen","Alleinerziehende","","","","",""
"1995","Bremen","Paar mit Kind(ern)","732.15","0","37","272.87","1191.43"
"1995","Bremen","Sonstige","","","","",""
"1995","Hamburg","(Ehe-)Paar ohne Kind(er)","188.45","0","40","-209.62","586.52"
"1995","Hamburg","1-Pers.- Haushalt","359.1","0","40","-92.09","810.29"
"1995","Hamburg","Alleinerziehende","","","","",""
"1995","Hamburg","Paar mit Kind(ern)","1660.73","1135","68","1172.39","2149.07"
"1995","Hamburg","Sonstige","","","","",""
"1995","Hessen","(Ehe-)Paar ohne Kind(er)","250.63","0","314","115.89","385.37"
"1995","Hessen","1-Pers.- Haushalt","297.55","0","99","91.24","503.86"
"1995","Hessen","Alleinerziehende","2703.73","153.5","51","1700.23","3707.23"
"1995","Hessen","Paar mit Kind(ern)","2278.02","837","703","2017.62","2538.42"
"1995","Hessen","Sonstige","3853.84","1871","74","2553.59","5154.09"
"1995","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1155.79","0","108","653.29","1658.29"
"1995","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1880.95","0","34","687.06","3074.84"
"1995","Mecklenburg-Vorpommern","Alleinerziehende","5528.5","3656","31","3896.11","7160.89"
"1995","Mecklenburg-Vorpommern","Paar mit Kind(ern)","3732.61","1452","359","3262.25","4202.97"
"1995","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1995","Niedersachsen","(Ehe-)Paar ohne Kind(er)","391.1","0","308","204","578.2"
"1995","Niedersachsen","1-Pers.- Haushalt","758.44","0","111","403.9","1112.98"
"1995","Niedersachsen","Alleinerziehende","1969.46","214.5","80","1179.57","2759.35"
"1995","Niedersachsen","Paar mit Kind(ern)","2301.01","1150.5","791","2020.66","2581.36"
"1995","Niedersachsen","Sonstige","4588.83","1779.5","119","3635.82","5541.84"
"1995","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","579.47","0","696","376.3","782.64"
"1995","Nordrhein-Westfalen","1-Pers.- Haushalt","349.12","0","284","144.07","554.17"
"1995","Nordrhein-Westfalen","Alleinerziehende","1924.21","819.5","178","1402.32","2446.1"
"1995","Nordrhein-Westfalen","Paar mit Kind(ern)","2168.51","910","2120","2028.29","2308.73"
"1995","Nordrhein-Westfalen","Sonstige","2666.61","214.5","181","2017.74","3315.48"
"1995","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","547.82","0","196","250.34","845.3"
"1995","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","550.39","0","60","85.79","1014.99"
"1995","Rheinland-Pfalz,Saarland","Alleinerziehende","3759.23","726","50","2287.23","5231.23"
"1995","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","2304.92","889.5","562","2029.54","2580.3"
"1995","Rheinland-Pfalz,Saarland","Sonstige","2528.27","368","95","1558.6","3497.94"
"1995","Sachsen","(Ehe-)Paar ohne Kind(er)","1375.35","0","328","942.95","1807.75"
"1995","Sachsen","1-Pers.- Haushalt","481.39","0","89","203.24","759.54"
"1995","Sachsen","Alleinerziehende","2604.21","828.5","75","1860.36","3348.06"
"1995","Sachsen","Paar mit Kind(ern)","3725.98","2350","858","3462.75","3989.21"
"1995","Sachsen","Sonstige","2955.7","1135","79","2098.08","3813.32"
"1995","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1565.68","0","194","1087.26","2044.1"
"1995","Sachsen-Anhalt","1-Pers.- Haushalt","335.37","0","60","-5.4","676.14"
"1995","Sachsen-Anhalt","Alleinerziehende","2698.04","1223","39","1725.82","3670.26"
"1995","Sachsen-Anhalt","Paar mit Kind(ern)","4124.48","1932.5","556","3746.15","4502.81"
"1995","Sachsen-Anhalt","Sonstige","3106.85","383","44","1796.32","4417.38"
"1995","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","804.93","0","92","313.93","1295.93"
"1995","Schleswig-Holstein","1-Pers.- Haushalt","462.22","0","34","56","868.44"
"1995","Schleswig-Holstein","Alleinerziehende","","","","",""
"1995","Schleswig-Holstein","Paar mit Kind(ern)","3285.67","1830","232","2815.86","3755.48"
"1995","Schleswig-Holstein","Sonstige","","","","",""
"1995","Thüringen","(Ehe-)Paar ohne Kind(er)","1006.32","0","148","501.4","1511.24"
"1995","Thüringen","1-Pers.- Haushalt","830.06","0","61","328.28","1331.84"
"1995","Thüringen","Alleinerziehende","7306.81","4908.5","41","5604.16","9009.46"
"1995","Thüringen","Paar mit Kind(ern)","3497.56","1311.5","560","3116.86","3878.26"
"1995","Thüringen","Sonstige","1870.73","214.5","66","892.71","2848.75"
"1996","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","546.62","0","426","333.84","759.4"
"1996","Baden-Württemberg","1-Pers.- Haushalt","241.48","0","171","73.87","409.09"
"1996","Baden-Württemberg","Alleinerziehende","2162.76","214.5","116","1491.98","2833.54"
"1996","Baden-Württemberg","Paar mit Kind(ern)","2534.04","1150.5","1434","2342.97","2725.11"
"1996","Baden-Württemberg","Sonstige","3176.19","1135","192","2569.09","3783.29"
"1996","Bayern","(Ehe-)Paar ohne Kind(er)","588.83","0","464","381.58","796.08"
"1996","Bayern","1-Pers.- Haushalt","305.78","0","196","149.99","461.57"
"1996","Bayern","Alleinerziehende","1497.43","883.5","120","1086.52","1908.34"
"1996","Bayern","Paar mit Kind(ern)","2145.89","1186","1324","1972.4","2319.38"
"1996","Bayern","Sonstige","2812.65","368","126","2090.48","3534.82"
"1996","Berlin","(Ehe-)Paar ohne Kind(er)","1145.47","0","156","534.36","1756.58"
"1996","Berlin","1-Pers.- Haushalt","496.46","0","92","78.52","914.4"
"1996","Berlin","Alleinerziehende","3081.04","1380.5","65","1956.51","4205.57"
"1996","Berlin","Paar mit Kind(ern)","3010.91","1109.5","378","2595.4","3426.42"
"1996","Berlin","Sonstige","1417.69","828","31","904.74","1930.64"
"1996","Brandenburg","(Ehe-)Paar ohne Kind(er)","1667.41","0","172","1082.45","2252.37"
"1996","Brandenburg","1-Pers.- Haushalt","630.45","0","60","92.12","1168.78"
"1996","Brandenburg","Alleinerziehende","3009.7","828","65","2067.77","3951.63"
"1996","Brandenburg","Paar mit Kind(ern)","3171.8","2198.5","425","2808.12","3535.48"
"1996","Brandenburg","Sonstige","5497.37","2945","49","3915.24","7079.5"
"1996","Bremen","(Ehe-)Paar ohne Kind(er)","500.24","0","36","-29.74","1030.22"
"1996","Bremen","1-Pers.- Haushalt","","","","",""
"1996","Bremen","Alleinerziehende","","","","",""
"1996","Bremen","Paar mit Kind(ern)","2166.17","736.5","41","821.24","3511.1"
"1996","Bremen","Sonstige","","","","",""
"1996","Hamburg","(Ehe-)Paar ohne Kind(er)","28.14","0","30","-60.25","116.53"
"1996","Hamburg","1-Pers.- Haushalt","1222.38","0","43","303.18","2141.58"
"1996","Hamburg","Alleinerziehende","","","","",""
"1996","Hamburg","Paar mit Kind(ern)","1276.28","644","68","752","1800.56"
"1996","Hamburg","Sonstige","","","","",""
"1996","Hessen","(Ehe-)Paar ohne Kind(er)","486.89","0","294","186.72","787.06"
"1996","Hessen","1-Pers.- Haushalt","222.75","0","99","-37.71","483.21"
"1996","Hessen","Alleinerziehende","4096.59","1472.5","49","2870.14","5323.04"
"1996","Hessen","Paar mit Kind(ern)","1776.22","828.5","685","1578.24","1974.2"
"1996","Hessen","Sonstige","3410.18","675","70","2272.14","4548.22"
"1996","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","3061.23","0","118","2180.59","3941.87"
"1996","Mecklenburg-Vorpommern","1-Pers.- Haushalt","2235.2","0","36","1023.89","3446.51"
"1996","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1996","Mecklenburg-Vorpommern","Paar mit Kind(ern)","4041.35","1186","326","3444.58","4638.12"
"1996","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1996","Niedersachsen","(Ehe-)Paar ohne Kind(er)","767.76","0","314","475.89","1059.63"
"1996","Niedersachsen","1-Pers.- Haushalt","690.73","0","114","263.77","1117.69"
"1996","Niedersachsen","Alleinerziehende","2967.23","1223","82","2098.62","3835.84"
"1996","Niedersachsen","Paar mit Kind(ern)","2648.79","1196.5","771","2347.39","2950.19"
"1996","Niedersachsen","Sonstige","5137.7","4131","115","4142.12","6133.28"
"1996","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1097.64","0","670","859.83","1335.45"
"1996","Nordrhein-Westfalen","1-Pers.- Haushalt","308.43","0","290","110.67","506.19"
"1996","Nordrhein-Westfalen","Alleinerziehende","1994.03","736.5","195","1519.47","2468.59"
"1996","Nordrhein-Westfalen","Paar mit Kind(ern)","2176.85","1201","2066","2044.05","2309.65"
"1996","Nordrhein-Westfalen","Sonstige","4457.06","663","176","3603.29","5310.83"
"1996","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","717.97","0","202","350.92","1085.02"
"1996","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1077.7","0","63","441.07","1714.33"
"1996","Rheinland-Pfalz,Saarland","Alleinerziehende","2847.03","828","59","1471.23","4222.83"
"1996","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","2058.92","797.5","528","1770.32","2347.52"
"1996","Rheinland-Pfalz,Saarland","Sonstige","3082.39","644","75","2028.2","4136.58"
"1996","Sachsen","(Ehe-)Paar ohne Kind(er)","2397.37","0","334","1920.36","2874.38"
"1996","Sachsen","1-Pers.- Haushalt","499.61","0","93","-12.15","1011.37"
"1996","Sachsen","Alleinerziehende","2906.83","1186","69","2121.14","3692.52"
"1996","Sachsen","Paar mit Kind(ern)","3985.5","2575.5","841","3712.21","4258.79"
"1996","Sachsen","Sonstige","3589.93","1414","94","2815.11","4364.75"
"1996","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","2564.1","0","206","1637.61","3490.59"
"1996","Sachsen-Anhalt","1-Pers.- Haushalt","415.39","0","59","-137.55","968.33"
"1996","Sachsen-Anhalt","Alleinerziehende","742.45","755","32","507.75","977.15"
"1996","Sachsen-Anhalt","Paar mit Kind(ern)","4557.15","2638.5","532","4151.34","4962.96"
"1996","Sachsen-Anhalt","Sonstige","6917.59","1388.5","37","4111.93","9723.25"
"1996","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1420.58","0","86","681.45","2159.71"
"1996","Schleswig-Holstein","1-Pers.- Haushalt","783.43","0","38","167.35","1399.51"
"1996","Schleswig-Holstein","Alleinerziehende","","","","",""
"1996","Schleswig-Holstein","Paar mit Kind(ern)","2904.01","2413","221","2548.8","3259.22"
"1996","Schleswig-Holstein","Sonstige","7243.22","2331.5","31","3366.11","11120.33"
"1996","Thüringen","(Ehe-)Paar ohne Kind(er)","1721.17","0","174","1133.8","2308.54"
"1996","Thüringen","1-Pers.- Haushalt","684.28","0","60","223.31","1145.25"
"1996","Thüringen","Alleinerziehende","2519.61","457","46","1499.53","3539.69"
"1996","Thüringen","Paar mit Kind(ern)","3679.21","1738.5","517","3269.05","4089.37"
"1996","Thüringen","Sonstige","5046.75","5598.5","75","3740.93","6352.57"
"1997","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","515.55","0","420","300.69","730.41"
"1997","Baden-Württemberg","1-Pers.- Haushalt","271.88","0","166","29.23","514.53"
"1997","Baden-Württemberg","Alleinerziehende","3448.07","2224","119","2798.18","4097.96"
"1997","Baden-Württemberg","Paar mit Kind(ern)","3356.96","2353","1442","3146.56","3567.36"
"1997","Baden-Württemberg","Sonstige","5500.85","3190.5","194","4734.2","6267.5"
