year,pgisced97,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Pre-primary Level,Very good,0.34618,229,621,0.30873,0.38363
2005,Pre-primary Level,Good,0.42107,294,621,0.38221,0.45994
2005,Pre-primary Level,Satisfactory,0.18104,98,621,0.15073,0.21135
2005,Primary Level,Good,0.28672,70,202,0.22420,0.34924
2005,Primary Level,Satisfactory,0.41321,90,202,0.34513,0.48128
2005,Primary Level,Poor,0.16369,42,202,0.11254,0.21484
2005,Lower Secondary Level,Very good,0.08007,220,2385,0.06918,0.09097
2005,Lower Secondary Level,Good,0.30021,778,2385,0.28181,0.31861
2005,Lower Secondary Level,Satisfactory,0.32897,765,2385,0.31011,0.34784
2005,Lower Secondary Level,Poor,0.20566,456,2385,0.18943,0.22188
2005,Lower Secondary Level,Bad,0.07982,166,2385,0.06894,0.09070
2005,Upper Secondary Level,Very good,0.07313,776,10206,0.06808,0.07818
2005,Upper Secondary Level,Good,0.36902,4029,10206,0.35966,0.37838
2005,Upper Secondary Level,Satisfactory,0.34994,3504,10206,0.34069,0.35919
2005,Upper Secondary Level,Poor,0.15796,1502,10206,0.15088,0.16503
2005,Upper Secondary Level,Bad,0.04343,395,10206,0.03948,0.04739
2005,Post-secondary Non-tertiary Level,Very good,0.10522,119,1128,0.08730,0.12313
2005,Post-secondary Non-tertiary Level,Good,0.44946,515,1128,0.42042,0.47850
2005,Post-secondary Non-tertiary Level,Satisfactory,0.28408,342,1128,0.25775,0.31041
2005,Post-secondary Non-tertiary Level,Poor,0.12490,118,1128,0.10559,0.14420
2005,Post-secondary Non-tertiary Level,Bad,0.03424,34,1128,0.02363,0.04486
2005,First Stage of Tertiary Education,Very good,0.06241,96,1556,0.05039,0.07444
2005,First Stage of Tertiary Education,Good,0.35644,603,1556,0.33263,0.38024
2005,First Stage of Tertiary Education,Satisfactory,0.37813,579,1556,0.35403,0.40224
2005,First Stage of Tertiary Education,Poor,0.15360,223,1556,0.13568,0.17152
2005,First Stage of Tertiary Education,Bad,0.04572,55,1556,0.03534,0.05610
2005,Second Stage of Tertiary Education,Very good,0.09727,416,4153,0.08826,0.10628
2005,Second Stage of Tertiary Education,Good,0.43525,1875,4153,0.42017,0.45033
2005,Second Stage of Tertiary Education,Satisfactory,0.31090,1324,4153,0.29682,0.32498
2005,Second Stage of Tertiary Education,Poor,0.12116,445,4153,0.11123,0.13108
2005,Second Stage of Tertiary Education,Bad,0.02871,93,4153,0.02363,0.03379
2006,Pre-primary Level,Very good,0.36461,231,622,0.32676,0.40247
2006,Pre-primary Level,Good,0.48959,320,622,0.45028,0.52891
2006,Pre-primary Level,Satisfactory,0.11531,71,622,0.09019,0.14043
2006,Primary Level,Good,0.21002,58,198,0.15314,0.26690
2006,Primary Level,Satisfactory,0.38326,88,198,0.31537,0.45115
2006,Primary Level,Poor,0.23110,52,198,0.17223,0.28996
2006,Lower Secondary Level,Very good,0.09229,239,2530,0.08101,0.10357
2006,Lower Secondary Level,Good,0.30730,823,2530,0.28932,0.32528
2006,Lower Secondary Level,Satisfactory,0.32418,813,2530,0.30594,0.34243
2006,Lower Secondary Level,Poor,0.18673,462,2530,0.17154,0.20192
2006,Lower Secondary Level,Bad,0.08592,193,2530,0.07499,0.09684
2006,Upper Secondary Level,Very good,0.07973,860,11069,0.07468,0.08478
2006,Upper Secondary Level,Good,0.36854,4312,11069,0.35955,0.37752
2006,Upper Secondary Level,Satisfactory,0.35464,3870,11069,0.34572,0.36355
2006,Upper Secondary Level,Poor,0.14639,1556,11069,0.13980,0.15298
2006,Upper Secondary Level,Bad,0.04835,471,11069,0.04435,0.05235
2006,Post-secondary Non-tertiary Level,Very good,0.10927,122,1186,0.09151,0.12704
2006,Post-secondary Non-tertiary Level,Good,0.42959,569,1186,0.40141,0.45778
2006,Post-secondary Non-tertiary Level,Satisfactory,0.30507,369,1186,0.27885,0.33128
2006,Post-secondary Non-tertiary Level,Poor,0.12788,126,1186,0.10887,0.14690
2006,First Stage of Tertiary Education,Very good,0.06202,93,1647,0.05037,0.07368
2006,First Stage of Tertiary Education,Good,0.38509,666,1647,0.36158,0.40860
2006,First Stage of Tertiary Education,Satisfactory,0.37199,608,1647,0.34864,0.39534
2006,First Stage of Tertiary Education,Poor,0.13314,220,1647,0.11673,0.14955
2006,First Stage of Tertiary Education,Bad,0.04381,60,1647,0.03392,0.05369
2006,Second Stage of Tertiary Education,Very good,0.10436,476,4574,0.09550,0.11322
2006,Second Stage of Tertiary Education,Good,0.43042,2066,4574,0.41606,0.44477
2006,Second Stage of Tertiary Education,Satisfactory,0.31404,1425,4574,0.30059,0.32749
2006,Second Stage of Tertiary Education,Poor,0.11919,494,4574,0.10980,0.12858
2006,Second Stage of Tertiary Education,Bad,0.03143,113,4574,0.02637,0.03648
2007,Pre-primary Level,Very good,0.37369,230,606,0.33514,0.41224
2007,Pre-primary Level,Good,0.45791,296,606,0.41821,0.49761
2007,Pre-primary Level,Satisfactory,0.13130,80,606,0.10439,0.15821
2007,Primary Level,Good,0.26400,59,186,0.20048,0.32752
2007,Primary Level,Satisfactory,0.35577,76,186,0.28678,0.42476
2007,Primary Level,Poor,0.23631,51,186,0.17509,0.29753
2007,Lower Secondary Level,Very good,0.08782,203,2249,0.07612,0.09952
2007,Lower Secondary Level,Good,0.28999,705,2249,0.27124,0.30875
2007,Lower Secondary Level,Satisfactory,0.33030,747,2249,0.31086,0.34974
2007,Lower Secondary Level,Poor,0.20872,432,2249,0.19192,0.22552
2007,Lower Secondary Level,Bad,0.07880,162,2249,0.06766,0.08994
2007,Upper Secondary Level,Very good,0.06927,738,10296,0.06437,0.07418
2007,Upper Secondary Level,Good,0.37068,4058,10296,0.36135,0.38001
2007,Upper Secondary Level,Satisfactory,0.36459,3610,10296,0.35529,0.37388
2007,Upper Secondary Level,Poor,0.15030,1479,10296,0.14340,0.15720
2007,Upper Secondary Level,Bad,0.04196,411,10296,0.03809,0.04583
2007,Post-secondary Non-tertiary Level,Very good,0.11134,120,1145,0.09311,0.12957
2007,Post-secondary Non-tertiary Level,Good,0.46493,562,1145,0.43602,0.49383
2007,Post-secondary Non-tertiary Level,Satisfactory,0.27680,334,1145,0.25088,0.30273
2007,Post-secondary Non-tertiary Level,Poor,0.12832,129,1145,0.10894,0.14770
2007,First Stage of Tertiary Education,Very good,0.06623,88,1530,0.05376,0.07869
2007,First Stage of Tertiary Education,Good,0.34578,576,1530,0.32194,0.36962
2007,First Stage of Tertiary Education,Satisfactory,0.39124,583,1530,0.36678,0.41570
2007,First Stage of Tertiary Education,Poor,0.15323,231,1530,0.13518,0.17129
2007,First Stage of Tertiary Education,Bad,0.03772,52,1530,0.02817,0.04726
2007,Second Stage of Tertiary Education,Very good,0.09160,410,4383,0.08305,0.10014
2007,Second Stage of Tertiary Education,Good,0.45323,2017,4383,0.43849,0.46797
2007,Second Stage of Tertiary Education,Satisfactory,0.30471,1375,4383,0.29108,0.31834
2007,Second Stage of Tertiary Education,Poor,0.11857,481,4383,0.10900,0.12814
2007,Second Stage of Tertiary Education,Bad,0.03090,100,4383,0.02578,0.03603
2008,Pre-primary Level,Very good,0.33474,185,524,0.29430,0.37519
2008,Pre-primary Level,Good,0.50115,270,524,0.45829,0.54400
2008,Pre-primary Level,Satisfactory,0.12488,69,524,0.09654,0.15321
2008,Primary Level,Good,0.23001,43,157,0.16397,0.29606
2008,Primary Level,Satisfactory,0.33694,62,157,0.26277,0.41111
2008,Primary Level,Poor,0.30365,52,157,0.23149,0.37581
2008,Lower Secondary Level,Very good,0.10096,198,2061,0.08795,0.11397
2008,Lower Secondary Level,Good,0.28960,651,2061,0.27002,0.30919
2008,Lower Secondary Level,Satisfactory,0.33175,665,2061,0.31142,0.35209
2008,Lower Secondary Level,Poor,0.19777,398,2061,0.18057,0.21497
2008,Lower Secondary Level,Bad,0.07651,149,2061,0.06503,0.08798
2008,Upper Secondary Level,Very good,0.07218,706,9714,0.06703,0.07732
2008,Upper Secondary Level,Good,0.37126,3759,9714,0.36166,0.38087
2008,Upper Secondary Level,Satisfactory,0.35432,3356,9714,0.34481,0.36383
2008,Upper Secondary Level,Poor,0.15471,1484,9714,0.14752,0.16190
2008,Upper Secondary Level,Bad,0.04432,409,9714,0.04022,0.04841
2008,Post-secondary Non-tertiary Level,Very good,0.11154,119,1070,0.09267,0.13041
2008,Post-secondary Non-tertiary Level,Good,0.44032,508,1070,0.41056,0.47008
2008,Post-secondary Non-tertiary Level,Satisfactory,0.28043,307,1070,0.25351,0.30736
2008,Post-secondary Non-tertiary Level,Poor,0.14698,136,1070,0.12575,0.16821
2008,First Stage of Tertiary Education,Very good,0.05344,64,1415,0.04172,0.06516
2008,First Stage of Tertiary Education,Good,0.39656,549,1415,0.37106,0.42206
2008,First Stage of Tertiary Education,Satisfactory,0.37423,555,1415,0.34901,0.39946
2008,First Stage of Tertiary Education,Poor,0.13488,194,1415,0.11708,0.15269
2008,First Stage of Tertiary Education,Bad,0.03966,53,1415,0.02948,0.04983
2008,Second Stage of Tertiary Education,Very good,0.10265,416,4190,0.09346,0.11185
2008,Second Stage of Tertiary Education,Good,0.43586,1896,4190,0.42084,0.45087
2008,Second Stage of Tertiary Education,Satisfactory,0.32465,1341,4190,0.31047,0.33883
2008,Second Stage of Tertiary Education,Poor,0.11370,459,4190,0.10408,0.12331
2008,Second Stage of Tertiary Education,Bad,0.02267,78,4190,0.01816,0.02718
2009,Pre-primary Level,Very good,0.31647,169,489,0.27520,0.35773
2009,Pre-primary Level,Good,0.50919,249,489,0.46484,0.55355
2009,Pre-primary Level,Satisfactory,0.13872,71,489,0.10805,0.16939
2009,Primary Level,Good,0.20316,40,136,0.13529,0.27104
2009,Primary Level,Satisfactory,0.34684,55,136,0.26655,0.42714
2009,Primary Level,Poor,0.29664,41,136,0.21958,0.37369
2009,Lower Secondary Level,Very good,0.08451,150,1827,0.07175,0.09726
2009,Lower Secondary Level,Good,0.27961,554,1827,0.25902,0.30019
2009,Lower Secondary Level,Satisfactory,0.37082,643,1827,0.34867,0.39298
2009,Lower Secondary Level,Poor,0.19238,357,1827,0.17430,0.21046
2009,Lower Secondary Level,Bad,0.07131,123,1827,0.05951,0.08311
2009,Upper Secondary Level,Very good,0.07170,616,9046,0.06639,0.07702
2009,Upper Secondary Level,Good,0.35047,3386,9046,0.34064,0.36030
2009,Upper Secondary Level,Satisfactory,0.37652,3288,9046,0.36654,0.38651
2009,Upper Secondary Level,Poor,0.15498,1378,9046,0.14752,0.16244
2009,Upper Secondary Level,Bad,0.04383,378,9046,0.03962,0.04805
2009,Post-secondary Non-tertiary Level,Very good,0.09309,92,974,0.07483,0.11134
2009,Post-secondary Non-tertiary Level,Good,0.42697,453,974,0.39589,0.45805
2009,Post-secondary Non-tertiary Level,Satisfactory,0.34367,321,974,0.31382,0.37351
2009,Post-secondary Non-tertiary Level,Poor,0.11142,108,974,0.09165,0.13119
2009,First Stage of Tertiary Education,Very good,0.04196,66,1324,0.03116,0.05276
2009,First Stage of Tertiary Education,Good,0.38257,485,1324,0.35638,0.40875
2009,First Stage of Tertiary Education,Satisfactory,0.37762,527,1324,0.35150,0.40375
2009,First Stage of Tertiary Education,Poor,0.15827,198,1324,0.13860,0.17794
2009,First Stage of Tertiary Education,Bad,0.03107,48,1324,0.02172,0.04042
2009,Second Stage of Tertiary Education,Very good,0.10292,391,4024,0.09353,0.11231
2009,Second Stage of Tertiary Education,Good,0.44155,1803,4024,0.42621,0.45690
2009,Second Stage of Tertiary Education,Satisfactory,0.31194,1303,4024,0.29762,0.32625
2009,Second Stage of Tertiary Education,Poor,0.11414,436,4024,0.10432,0.12397
2009,Second Stage of Tertiary Education,Bad,0.02580,91,4024,0.02090,0.03070
2010,Pre-primary Level,Very good,0.33708,262,704,0.30213,0.37202
2010,Pre-primary Level,Good,0.48210,313,704,0.44517,0.51904
2010,Pre-primary Level,Satisfactory,0.14553,98,704,0.11946,0.17160
2010,Pre-primary Level,Poor,0.03045,31,704,0.01775,0.04316
2010,Primary Level,Very good,0.09705,40,315,0.06431,0.12980
2010,Primary Level,Good,0.24018,104,315,0.19292,0.28743
2010,Primary Level,Satisfactory,0.27057,108,315,0.22143,0.31971
2010,Primary Level,Poor,0.27825,63,315,0.22868,0.32782
2010,Lower Secondary Level,Very good,0.09085,291,2506,0.07959,0.10210
2010,Lower Secondary Level,Good,0.29104,849,2506,0.27325,0.30883
2010,Lower Secondary Level,Satisfactory,0.33484,789,2506,0.31635,0.35332
2010,Lower Secondary Level,Poor,0.19315,425,2506,0.17769,0.20861
2010,Lower Secondary Level,Bad,0.08707,152,2506,0.07603,0.09811
2010,Upper Secondary Level,Very good,0.07833,1142,11739,0.07347,0.08319
2010,Upper Secondary Level,Good,0.35478,4639,11739,0.34613,0.36344
2010,Upper Secondary Level,Satisfactory,0.35844,3849,11739,0.34977,0.36712
2010,Upper Secondary Level,Poor,0.16279,1660,11739,0.15611,0.16947
2010,Upper Secondary Level,Bad,0.04421,449,11739,0.04049,0.04793
2010,Post-secondary Non-tertiary Level,Very good,0.10981,244,1709,0.09498,0.12464
2010,Post-secondary Non-tertiary Level,Good,0.42316,791,1709,0.39973,0.44659
2010,Post-secondary Non-tertiary Level,Satisfactory,0.31864,474,1709,0.29654,0.34074
2010,Post-secondary Non-tertiary Level,Poor,0.10588,160,1709,0.09129,0.12047
2010,Post-secondary Non-tertiary Level,Bad,0.03517,40,1709,0.02644,0.04391
2010,First Stage of Tertiary Education,Very good,0.05080,124,1612,0.04008,0.06153
2010,First Stage of Tertiary Education,Good,0.35937,639,1612,0.33594,0.38280
2010,First Stage of Tertiary Education,Satisfactory,0.39453,578,1612,0.37066,0.41840
2010,First Stage of Tertiary Education,Poor,0.14864,220,1612,0.13127,0.16602
2010,First Stage of Tertiary Education,Bad,0.03880,51,1612,0.02937,0.04823
2010,Second Stage of Tertiary Education,Very good,0.12020,810,5375,0.11150,0.12889
2010,Second Stage of Tertiary Education,Good,0.43819,2429,5375,0.42493,0.45146
2010,Second Stage of Tertiary Education,Satisfactory,0.29358,1492,5375,0.28140,0.30576
2010,Second Stage of Tertiary Education,Poor,0.11992,545,5375,0.11123,0.12861
2010,Second Stage of Tertiary Education,Bad,0.02661,99,5375,0.02231,0.03092
2011,Pre-primary Level,Very good,0.39337,343,862,0.36074,0.42600
2011,Pre-primary Level,Good,0.44627,420,862,0.41306,0.47947
2011,Pre-primary Level,Satisfactory,0.11027,99,862,0.08935,0.13119
2011,Primary Level,Very good,0.05720,34,385,0.03397,0.08043
2011,Primary Level,Good,0.28264,126,385,0.23761,0.32768
2011,Primary Level,Satisfactory,0.33673,127,385,0.28946,0.38400
2011,Primary Level,Poor,0.26428,98,385,0.22018,0.30839
2011,Lower Secondary Level,Very good,0.08093,306,3044,0.07124,0.09062
2011,Lower Secondary Level,Good,0.29690,1023,3044,0.28066,0.31313
2011,Lower Secondary Level,Satisfactory,0.33745,998,3044,0.32065,0.35425
2011,Lower Secondary Level,Poor,0.20920,530,3044,0.19475,0.22365
2011,Lower Secondary Level,Bad,0.07244,187,3044,0.06323,0.08165
2011,Upper Secondary Level,Very good,0.08648,1272,13891,0.08181,0.09116
2011,Upper Secondary Level,Good,0.35881,5385,13891,0.35083,0.36679
2011,Upper Secondary Level,Satisfactory,0.34743,4606,13891,0.33951,0.35535
2011,Upper Secondary Level,Poor,0.16032,2061,13891,0.15422,0.16643
2011,Upper Secondary Level,Bad,0.04576,567,13891,0.04229,0.04924
2011,Post-secondary Non-tertiary Level,Very good,0.13083,264,2001,0.11605,0.14561
2011,Post-secondary Non-tertiary Level,Good,0.44395,938,2001,0.42217,0.46572
2011,Post-secondary Non-tertiary Level,Satisfactory,0.28860,543,2001,0.26874,0.30846
2011,Post-secondary Non-tertiary Level,Poor,0.10587,204,2001,0.09238,0.11935
2011,Post-secondary Non-tertiary Level,Bad,0.03065,52,2001,0.02310,0.03820
2011,First Stage of Tertiary Education,Very good,0.06116,136,1850,0.05024,0.07209
2011,First Stage of Tertiary Education,Good,0.38145,755,1850,0.35931,0.40359
2011,First Stage of Tertiary Education,Satisfactory,0.36848,649,1850,0.34650,0.39047
2011,First Stage of Tertiary Education,Poor,0.14118,250,1850,0.12530,0.15705
2011,First Stage of Tertiary Education,Bad,0.03843,60,1850,0.02967,0.04720
2011,Second Stage of Tertiary Education,Very good,0.13013,840,6207,0.12176,0.13851
2011,Second Stage of Tertiary Education,Good,0.44224,2861,6207,0.42988,0.45459
2011,Second Stage of Tertiary Education,Satisfactory,0.28263,1731,6207,0.27142,0.29383
2011,Second Stage of Tertiary Education,Poor,0.11826,641,6207,0.11023,0.12630
2011,Second Stage of Tertiary Education,Bad,0.02611,134,6207,0.02215,0.03008
2012,Pre-primary Level,Very good,0.37569,345,900,0.34403,0.40734
2012,Pre-primary Level,Good,0.44170,406,900,0.40924,0.47416
2012,Pre-primary Level,Satisfactory,0.13533,113,900,0.11297,0.15769
2012,Pre-primary Level,Poor,0.03999,36,900,0.02718,0.05280
2012,Primary Level,Very good,0.07247,39,358,0.04557,0.09936
2012,Primary Level,Good,0.21711,101,358,0.17434,0.25987
2012,Primary Level,Satisfactory,0.35190,130,358,0.30236,0.40144
2012,Primary Level,Poor,0.27758,88,358,0.23113,0.32403
2012,Lower Secondary Level,Very good,0.08551,322,2985,0.07547,0.09554
2012,Lower Secondary Level,Good,0.31310,995,2985,0.29646,0.32974
2012,Lower Secondary Level,Satisfactory,0.35232,987,2985,0.33518,0.36946
2012,Lower Secondary Level,Poor,0.19817,539,2985,0.18386,0.21247
2012,Lower Secondary Level,Bad,0.05044,142,2985,0.04258,0.05829
2012,Upper Secondary Level,Very good,0.08298,1141,13534,0.07833,0.08763
2012,Upper Secondary Level,Good,0.36090,5331,13534,0.35281,0.36899
2012,Upper Secondary Level,Satisfactory,0.35847,4641,13534,0.35039,0.36655
2012,Upper Secondary Level,Poor,0.14977,1875,13534,0.14376,0.15578
2012,Upper Secondary Level,Bad,0.04585,546,13534,0.04233,0.04937
2012,Post-secondary Non-tertiary Level,Very good,0.11513,215,1963,0.10100,0.12925
2012,Post-secondary Non-tertiary Level,Good,0.44558,966,1963,0.42359,0.46758
2012,Post-secondary Non-tertiary Level,Satisfactory,0.29844,523,1963,0.27820,0.31869
2012,Post-secondary Non-tertiary Level,Poor,0.12192,216,1963,0.10744,0.13640
2012,Post-secondary Non-tertiary Level,Bad,0.01885,43,1963,0.01283,0.02487
2012,First Stage of Tertiary Education,Very good,0.06390,139,1803,0.05260,0.07519
2012,First Stage of Tertiary Education,Good,0.39020,752,1803,0.36767,0.41272
2012,First Stage of Tertiary Education,Satisfactory,0.37174,633,1803,0.34942,0.39405
2012,First Stage of Tertiary Education,Poor,0.13502,229,1803,0.11924,0.15080
2012,First Stage of Tertiary Education,Bad,0.03367,50,1803,0.02534,0.04199
2012,Second Stage of Tertiary Education,Very good,0.12859,758,6143,0.12022,0.13696
2012,Second Stage of Tertiary Education,Good,0.45820,2926,6143,0.44574,0.47066
2012,Second Stage of Tertiary Education,Satisfactory,0.28424,1723,6143,0.27296,0.29552
2012,Second Stage of Tertiary Education,Poor,0.10598,611,6143,0.09828,0.11368
2012,Second Stage of Tertiary Education,Bad,0.02260,125,6143,0.01888,0.02632
2013,Pre-primary Level,Very good,0.41389,456,1068,0.38433,0.44344
2013,Pre-primary Level,Good,0.42201,436,1068,0.39237,0.45164
2013,Pre-primary Level,Satisfactory,0.12198,135,1068,0.10235,0.14162
2013,Pre-primary Level,Poor,0.03762,41,1068,0.02620,0.04904
2013,Primary Level,Very good,0.08024,58,631,0.05903,0.10145
2013,Primary Level,Good,0.30646,200,631,0.27046,0.34246
2013,Primary Level,Satisfactory,0.26347,175,631,0.22907,0.29787
2013,Primary Level,Poor,0.25344,141,631,0.21947,0.28741
2013,Primary Level,Bad,0.09640,57,631,0.07335,0.11944
2013,Lower Secondary Level,Very good,0.10206,530,3801,0.09243,0.11168
2013,Lower Secondary Level,Good,0.29605,1322,3801,0.28154,0.31057
2013,Lower Secondary Level,Satisfactory,0.32828,1110,3801,0.31335,0.34321
2013,Lower Secondary Level,Poor,0.20480,639,3801,0.19197,0.21763
2013,Lower Secondary Level,Bad,0.06684,200,3801,0.05890,0.07478
2013,Upper Secondary Level,Very good,0.08561,1397,14155,0.08100,0.09022
2013,Upper Secondary Level,Good,0.35377,5440,14155,0.34589,0.36165
2013,Upper Secondary Level,Satisfactory,0.35742,4724,14155,0.34952,0.36531
2013,Upper Secondary Level,Poor,0.15497,2052,14155,0.14901,0.16093
2013,Upper Secondary Level,Bad,0.04733,542,14155,0.04383,0.05083
2013,Post-secondary Non-tertiary Level,Very good,0.10965,299,2362,0.09705,0.12226
2013,Post-secondary Non-tertiary Level,Good,0.45424,1099,2362,0.43416,0.47432
2013,Post-secondary Non-tertiary Level,Satisfactory,0.29082,636,2362,0.27250,0.30914
2013,Post-secondary Non-tertiary Level,Poor,0.11914,265,2362,0.10607,0.13220
2013,Post-secondary Non-tertiary Level,Bad,0.02457,63,2362,0.01833,0.03082
2013,First Stage of Tertiary Education,Very good,0.06691,131,1723,0.05511,0.07871
2013,First Stage of Tertiary Education,Good,0.38459,689,1723,0.36161,0.40756
2013,First Stage of Tertiary Education,Satisfactory,0.37122,624,1723,0.34840,0.39404
2013,First Stage of Tertiary Education,Poor,0.13276,223,1723,0.11674,0.14879
2013,First Stage of Tertiary Education,Bad,0.03952,56,1723,0.03032,0.04872
2013,Second Stage of Tertiary Education,Very good,0.13706,1006,6859,0.12892,0.14520
2013,Second Stage of Tertiary Education,Good,0.42818,3064,6859,0.41647,0.43989
2013,Second Stage of Tertiary Education,Satisfactory,0.28577,1914,6859,0.27508,0.29646
2013,Second Stage of Tertiary Education,Poor,0.12109,726,6859,0.11337,0.12882
2013,Second Stage of Tertiary Education,Bad,0.02696,149,6859,0.02312,0.03079
2014,Pre-primary Level,Very good,0.39606,354,850,0.36316,0.42896
2014,Pre-primary Level,Good,0.42758,377,850,0.39431,0.46086
2014,Pre-primary Level,Satisfactory,0.14747,119,850,0.12362,0.17132
2014,Primary Level,Very good,0.07531,42,503,0.05223,0.09840
2014,Primary Level,Good,0.30783,157,503,0.26745,0.34821
2014,Primary Level,Satisfactory,0.24437,147,503,0.20678,0.28196
2014,Primary Level,Poor,0.26176,111,503,0.22330,0.30021
2014,Primary Level,Bad,0.10933,46,503,0.08203,0.13663
2014,Lower Secondary Level,Very good,0.11095,404,3228,0.10011,0.12179
2014,Lower Secondary Level,Good,0.28093,1090,3228,0.26542,0.29643
2014,Lower Secondary Level,Satisfactory,0.34079,992,3228,0.32444,0.35715
2014,Lower Secondary Level,Poor,0.20501,574,3228,0.19108,0.21894
2014,Lower Secondary Level,Bad,0.06181,168,3228,0.05350,0.07012
2014,Upper Secondary Level,Very good,0.07766,1019,12534,0.07297,0.08234
2014,Upper Secondary Level,Good,0.35458,4760,12534,0.34620,0.36295
2014,Upper Secondary Level,Satisfactory,0.35265,4332,12534,0.34428,0.36101
2014,Upper Secondary Level,Poor,0.17009,1927,12534,0.16352,0.17667
2014,Upper Secondary Level,Bad,0.04404,496,12534,0.04044,0.04763
2014,Post-secondary Non-tertiary Level,Very good,0.12563,234,2046,0.11126,0.13999
2014,Post-secondary Non-tertiary Level,Good,0.43251,919,2046,0.41104,0.45398
2014,Post-secondary Non-tertiary Level,Satisfactory,0.30770,615,2046,0.28770,0.32771
2014,Post-secondary Non-tertiary Level,Poor,0.10645,230,2046,0.09309,0.11982
2014,Post-secondary Non-tertiary Level,Bad,0.02477,48,2046,0.01804,0.03151
2014,First Stage of Tertiary Education,Very good,0.05605,101,1595,0.04475,0.06734
2014,First Stage of Tertiary Education,Good,0.40113,654,1595,0.37707,0.42519
2014,First Stage of Tertiary Education,Satisfactory,0.36530,585,1595,0.34166,0.38894
2014,First Stage of Tertiary Education,Poor,0.14797,214,1595,0.13054,0.16540
2014,First Stage of Tertiary Education,Bad,0.02783,41,1595,0.01975,0.03590
2014,Second Stage of Tertiary Education,Very good,0.12922,771,6221,0.12088,0.13756
2014,Second Stage of Tertiary Education,Good,0.43449,2891,6221,0.42217,0.44681
2014,Second Stage of Tertiary Education,Satisfactory,0.29133,1748,6221,0.28004,0.30262
2014,Second Stage of Tertiary Education,Poor,0.11845,683,6221,0.11042,0.12648
2014,Second Stage of Tertiary Education,Bad,0.02508,128,6221,0.02119,0.02896
2015,Pre-primary Level,Very good,0.41329,288,742,0.37783,0.44874
2015,Pre-primary Level,Good,0.44297,358,742,0.40721,0.47874
2015,Pre-primary Level,Satisfactory,0.09953,96,742,0.07797,0.12108
2015,Primary Level,Very good,0.09098,69,532,0.06652,0.11544
2015,Primary Level,Good,0.25836,169,532,0.22113,0.29559
2015,Primary Level,Satisfactory,0.28266,132,532,0.24436,0.32096
2015,Primary Level,Poor,0.24685,125,532,0.21018,0.28353
2015,Primary Level,Bad,0.11975,37,532,0.09213,0.14736
2015,Lower Secondary Level,Very good,0.09473,394,3096,0.08441,0.10505
2015,Lower Secondary Level,Good,0.32786,1107,3096,0.31132,0.34439
2015,Lower Secondary Level,Satisfactory,0.32232,934,3096,0.30585,0.33879
2015,Lower Secondary Level,Poor,0.18987,515,3096,0.17605,0.20368
2015,Lower Secondary Level,Bad,0.06280,146,3096,0.05425,0.07135
2015,Upper Secondary Level,Very good,0.07802,1081,12162,0.07325,0.08278
2015,Upper Secondary Level,Good,0.35242,4575,12162,0.34393,0.36092
2015,Upper Secondary Level,Satisfactory,0.35087,4171,12162,0.34239,0.35935
2015,Upper Secondary Level,Poor,0.17174,1876,12162,0.16504,0.17844
2015,Upper Secondary Level,Bad,0.04505,459,12162,0.04136,0.04873
2015,Post-secondary Non-tertiary Level,Very good,0.12864,269,2155,0.11450,0.14278
2015,Post-secondary Non-tertiary Level,Good,0.42110,976,2155,0.40025,0.44196
2015,Post-secondary Non-tertiary Level,Satisfactory,0.31709,635,2155,0.29744,0.33674
2015,Post-secondary Non-tertiary Level,Poor,0.10744,232,2155,0.09436,0.12051
2015,Post-secondary Non-tertiary Level,Bad,0.02314,43,2155,0.01679,0.02949
2015,First Stage of Tertiary Education,Very good,0.05349,85,1528,0.04220,0.06477
2015,First Stage of Tertiary Education,Good,0.37269,608,1528,0.34844,0.39694
2015,First Stage of Tertiary Education,Satisfactory,0.37954,569,1528,0.35520,0.40388
2015,First Stage of Tertiary Education,Poor,0.13821,210,1528,0.12090,0.15552
2015,First Stage of Tertiary Education,Bad,0.05195,56,1528,0.04082,0.06308
2015,Second Stage of Tertiary Education,Very good,0.13738,901,6411,0.12895,0.14581
2015,Second Stage of Tertiary Education,Good,0.43584,2935,6411,0.42370,0.44798
2015,Second Stage of Tertiary Education,Satisfactory,0.29001,1788,6411,0.27891,0.30112
2015,Second Stage of Tertiary Education,Poor,0.11163,664,6411,0.10393,0.11934
2015,Second Stage of Tertiary Education,Bad,0.02399,123,6411,0.02025,0.02774
2016,Pre-primary Level,Very good,0.37262,272,701,0.33680,0.40844
2016,Pre-primary Level,Good,0.45638,341,701,0.41948,0.49328
2016,Pre-primary Level,Satisfactory,0.10340,88,701,0.08084,0.12596
2016,Primary Level,Very good,0.10095,399,1440,0.08539,0.11652
2016,Primary Level,Good,0.27881,449,1440,0.25564,0.30197
2016,Primary Level,Satisfactory,0.30492,294,1440,0.28113,0.32870
2016,Primary Level,Poor,0.25186,220,1440,0.22943,0.27428
2016,Primary Level,Bad,0.06198,78,1440,0.04952,0.07444
2016,Lower Secondary Level,Very good,0.09572,574,3281,0.08565,0.10579
2016,Lower Secondary Level,Good,0.32165,1125,3281,0.30567,0.33764
2016,Lower Secondary Level,Satisfactory,0.31859,897,3281,0.30264,0.33454
