year,age_gr,pgisced97,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,30-45 y.,Second Stage of Tertiary Education,Very good,0.17584,225,1486,0.15648,0.19520
2001,30-45 y.,Second Stage of Tertiary Education,Good,0.52377,817,1486,0.49836,0.54917
2001,30-45 y.,Second Stage of Tertiary Education,Satisfactory,0.23391,359,1486,0.21238,0.25544
2001,30-45 y.,Second Stage of Tertiary Education,Poor,0.05730,85,1486,0.04548,0.06913
2001,46-65 y.,Primary Level,Satisfactory,0.42718,47,90,0.32441,0.52996
2001,46-65 y.,Primary Level,Poor,0.30102,43,90,0.20572,0.39632
2001,46-65 y.,Lower Secondary Level,Good,0.25113,209,794,0.22095,0.28132
2001,46-65 y.,Lower Secondary Level,Satisfactory,0.42123,340,794,0.38687,0.45560
2001,46-65 y.,Lower Secondary Level,Poor,0.22771,190,794,0.19852,0.25689
2001,46-65 y.,Lower Secondary Level,Bad,0.06582,55,794,0.04856,0.08308
2001,46-65 y.,Upper Secondary Level,Very good,0.05640,195,3947,0.04920,0.06360
2001,46-65 y.,Upper Secondary Level,Good,0.33436,1306,3947,0.31964,0.34908
2001,46-65 y.,Upper Secondary Level,Satisfactory,0.39063,1584,3947,0.37541,0.40586
2001,46-65 y.,Upper Secondary Level,Poor,0.16650,664,3947,0.15488,0.17812
2001,46-65 y.,Upper Secondary Level,Bad,0.04983,198,3947,0.04304,0.05662
2001,46-65 y.,Post-secondary Non-tertiary Level,Good,0.38968,77,177,0.31763,0.46173
2001,46-65 y.,Post-secondary Non-tertiary Level,Satisfactory,0.34504,69,177,0.27481,0.41528
2001,46-65 y.,Post-secondary Non-tertiary Level,Poor,0.19190,31,177,0.13372,0.25008
2001,46-65 y.,First Stage of Tertiary Education,Good,0.32289,196,534,0.28319,0.36258
2001,46-65 y.,First Stage of Tertiary Education,Satisfactory,0.41224,251,534,0.37046,0.45403
2001,46-65 y.,First Stage of Tertiary Education,Poor,0.15704,87,534,0.12615,0.18793
2001,46-65 y.,Second Stage of Tertiary Education,Very good,0.08879,107,1400,0.07389,0.10370
2001,46-65 y.,Second Stage of Tertiary Education,Good,0.40901,575,1400,0.38324,0.43477
2001,46-65 y.,Second Stage of Tertiary Education,Satisfactory,0.33364,500,1400,0.30893,0.35834
2001,46-65 y.,Second Stage of Tertiary Education,Poor,0.13543,181,1400,0.11750,0.15336
2001,46-65 y.,Second Stage of Tertiary Education,Bad,0.02662,37,1400,0.01818,0.03505
2001,66 and older,Lower Secondary Level,Good,0.12906,113,793,0.10571,0.15241
2001,66 and older,Lower Secondary Level,Satisfactory,0.45458,365,793,0.41990,0.48926
2001,66 and older,Lower Secondary Level,Poor,0.28891,226,793,0.25734,0.32047
2001,66 and older,Lower Secondary Level,Bad,0.11102,89,793,0.08914,0.13290
2001,66 and older,Upper Secondary Level,Very good,0.01884,32,1776,0.01252,0.02517
2001,66 and older,Upper Secondary Level,Good,0.18176,327,1776,0.16382,0.19970
2001,66 and older,Upper Secondary Level,Satisfactory,0.46730,839,1776,0.44409,0.49051
2001,66 and older,Upper Secondary Level,Poor,0.23957,419,1776,0.21971,0.25943
2001,66 and older,Upper Secondary Level,Bad,0.09252,159,1776,0.07904,0.10600
2001,66 and older,Post-secondary Non-tertiary Level,Satisfactory,0.51374,50,50,0.37379,0.65369
2001,66 and older,First Stage of Tertiary Education,Good,0.18995,51,202,0.13572,0.24418
2001,66 and older,First Stage of Tertiary Education,Satisfactory,0.48260,103,202,0.41352,0.55168
2001,66 and older,First Stage of Tertiary Education,Poor,0.21073,48,202,0.15435,0.26711
2001,66 and older,Second Stage of Tertiary Education,Good,0.23224,104,407,0.19116,0.27331
2001,66 and older,Second Stage of Tertiary Education,Satisfactory,0.46856,200,407,0.42002,0.51711
2001,66 and older,Second Stage of Tertiary Education,Poor,0.18193,70,407,0.14441,0.21946
2001,66 and older,Second Stage of Tertiary Education,Bad,0.07727,33,407,0.05129,0.10324
2002,17-29 y.,Pre-primary Level,Very good,0.38592,226,594,0.34674,0.42510
2002,17-29 y.,Pre-primary Level,Good,0.43839,287,594,0.39845,0.47832
2002,17-29 y.,Pre-primary Level,Satisfactory,0.14799,81,594,0.11941,0.17657
2002,17-29 y.,Lower Secondary Level,Very good,0.24235,206,861,0.21371,0.27099
2002,17-29 y.,Lower Secondary Level,Good,0.51015,453,861,0.47674,0.54356
2002,17-29 y.,Lower Secondary Level,Satisfactory,0.18733,155,861,0.16125,0.21341
2002,17-29 y.,Lower Secondary Level,Poor,0.04779,47,861,0.03353,0.06205
2002,17-29 y.,Upper Secondary Level,Very good,0.22951,434,1826,0.21022,0.24881
2002,17-29 y.,Upper Secondary Level,Good,0.52805,978,1826,0.50515,0.55095
2002,17-29 y.,Upper Secondary Level,Satisfactory,0.19180,335,1826,0.17374,0.20986
2002,17-29 y.,Upper Secondary Level,Poor,0.03966,79,1826,0.03071,0.04862
2002,17-29 y.,Post-secondary Non-tertiary Level,Very good,0.26837,61,266,0.21502,0.32173
2002,17-29 y.,Post-secondary Non-tertiary Level,Good,0.47818,141,266,0.41804,0.53833
2002,17-29 y.,Post-secondary Non-tertiary Level,Satisfactory,0.19996,64,266,0.15180,0.24811
2002,17-29 y.,First Stage of Tertiary Education,Good,0.50029,71,71,0.38316,0.61742
2002,17-29 y.,Second Stage of Tertiary Education,Very good,0.17032,44,217,0.12019,0.22045
2002,17-29 y.,Second Stage of Tertiary Education,Good,0.62160,140,217,0.55692,0.68628
2002,17-29 y.,Second Stage of Tertiary Education,Satisfactory,0.15508,33,217,0.10680,0.20335
2002,30-45 y.,Lower Secondary Level,Very good,0.06317,31,457,0.04084,0.08550
2002,30-45 y.,Lower Secondary Level,Good,0.45169,217,457,0.40601,0.49737
2002,30-45 y.,Lower Secondary Level,Satisfactory,0.34788,149,457,0.30416,0.39160
2002,30-45 y.,Lower Secondary Level,Poor,0.11119,60,457,0.08233,0.14004
2002,30-45 y.,Upper Secondary Level,Very good,0.10419,393,3829,0.09451,0.11387
2002,30-45 y.,Upper Secondary Level,Good,0.48805,1925,3829,0.47221,0.50388
2002,30-45 y.,Upper Secondary Level,Satisfactory,0.31434,1146,3829,0.29964,0.32905
2002,30-45 y.,Upper Secondary Level,Poor,0.07706,306,3829,0.06861,0.08551
2002,30-45 y.,Upper Secondary Level,Bad,0.01445,59,3829,0.01067,0.01822
2002,30-45 y.,Post-secondary Non-tertiary Level,Very good,0.13888,72,555,0.11008,0.16768
2002,30-45 y.,Post-secondary Non-tertiary Level,Good,0.46312,292,555,0.42160,0.50464
2002,30-45 y.,Post-secondary Non-tertiary Level,Satisfactory,0.29695,149,555,0.25890,0.33500
2002,30-45 y.,Post-secondary Non-tertiary Level,Poor,0.09113,42,555,0.06717,0.11510
2002,30-45 y.,First Stage of Tertiary Education,Very good,0.08575,68,725,0.06536,0.10615
2002,30-45 y.,First Stage of Tertiary Education,Good,0.52388,373,725,0.48750,0.56026
2002,30-45 y.,First Stage of Tertiary Education,Satisfactory,0.26990,213,725,0.23757,0.30224
2002,30-45 y.,First Stage of Tertiary Education,Poor,0.10571,71,725,0.08332,0.12811
2002,30-45 y.,Second Stage of Tertiary Education,Very good,0.13422,254,1722,0.11811,0.15032
2002,30-45 y.,Second Stage of Tertiary Education,Good,0.54517,967,1722,0.52164,0.56870
2002,30-45 y.,Second Stage of Tertiary Education,Satisfactory,0.24183,402,1722,0.22160,0.26206
2002,30-45 y.,Second Stage of Tertiary Education,Poor,0.06107,99,1722,0.04976,0.07238
2002,46-65 y.,Primary Level,Satisfactory,0.42164,41,77,0.31062,0.53267
2002,46-65 y.,Primary Level,Poor,0.29370,36,77,0.19130,0.39610
2002,46-65 y.,Lower Secondary Level,Good,0.25714,189,740,0.22563,0.28865
2002,46-65 y.,Lower Secondary Level,Satisfactory,0.41044,314,740,0.37497,0.44591
2002,46-65 y.,Lower Secondary Level,Poor,0.23376,184,740,0.20324,0.26427
2002,46-65 y.,Lower Secondary Level,Bad,0.07405,53,740,0.05517,0.09293
2002,46-65 y.,Upper Secondary Level,Very good,0.04065,167,4049,0.03457,0.04674
2002,46-65 y.,Upper Secondary Level,Good,0.32787,1364,4049,0.31341,0.34233
2002,46-65 y.,Upper Secondary Level,Satisfactory,0.40756,1661,4049,0.39242,0.42270
2002,46-65 y.,Upper Secondary Level,Poor,0.17202,677,4049,0.16039,0.18364
2002,46-65 y.,Upper Secondary Level,Bad,0.05065,180,4049,0.04390,0.05741
2002,46-65 y.,Post-secondary Non-tertiary Level,Good,0.36915,87,175,0.29745,0.44086
2002,46-65 y.,Post-secondary Non-tertiary Level,Satisfactory,0.36227,88,175,0.29085,0.43369
2002,46-65 y.,First Stage of Tertiary Education,Very good,0.04487,36,625,0.02863,0.06111
2002,46-65 y.,First Stage of Tertiary Education,Good,0.31840,232,625,0.28185,0.35496
2002,46-65 y.,First Stage of Tertiary Education,Satisfactory,0.40821,255,625,0.36965,0.44678
2002,46-65 y.,First Stage of Tertiary Education,Poor,0.17577,102,625,0.14590,0.20563
2002,46-65 y.,Second Stage of Tertiary Education,Very good,0.06902,161,2048,0.05804,0.08000
2002,46-65 y.,Second Stage of Tertiary Education,Good,0.42804,925,2048,0.40661,0.44948
2002,46-65 y.,Second Stage of Tertiary Education,Satisfactory,0.36318,712,2048,0.34234,0.38401
2002,46-65 y.,Second Stage of Tertiary Education,Poor,0.11062,212,2048,0.09704,0.12421
2002,46-65 y.,Second Stage of Tertiary Education,Bad,0.02724,38,2048,0.02019,0.03429
2002,66 and older,Lower Secondary Level,Good,0.12719,105,777,0.10374,0.15063
2002,66 and older,Lower Secondary Level,Satisfactory,0.45072,349,777,0.41571,0.48572
2002,66 and older,Lower Secondary Level,Poor,0.28262,226,777,0.25094,0.31430
2002,66 and older,Lower Secondary Level,Bad,0.12052,97,777,0.09761,0.14343
2002,66 and older,Upper Secondary Level,Good,0.18130,337,1817,0.16358,0.19901
2002,66 and older,Upper Secondary Level,Satisfactory,0.45607,855,1817,0.43316,0.47897
2002,66 and older,Upper Secondary Level,Poor,0.24499,454,1817,0.22520,0.26477
2002,66 and older,Upper Secondary Level,Bad,0.09596,171,1817,0.08241,0.10950
2002,66 and older,Post-secondary Non-tertiary Level,Satisfactory,0.33570,37,37,0.18144,0.48997
2002,66 and older,First Stage of Tertiary Education,Good,0.23999,64,219,0.18329,0.29668
2002,66 and older,First Stage of Tertiary Education,Satisfactory,0.47206,110,219,0.40579,0.53833
2002,66 and older,First Stage of Tertiary Education,Poor,0.19796,45,219,0.14506,0.25085
2002,66 and older,Second Stage of Tertiary Education,Good,0.21731,139,498,0.18105,0.25357
2002,66 and older,Second Stage of Tertiary Education,Satisfactory,0.49799,260,498,0.45403,0.54195
2002,66 and older,Second Stage of Tertiary Education,Poor,0.20321,99,498,0.16784,0.23859
2003,17-29 y.,Pre-primary Level,Very good,0.35879,214,593,0.32015,0.39743
2003,17-29 y.,Pre-primary Level,Good,0.49279,292,593,0.45252,0.53307
2003,17-29 y.,Pre-primary Level,Satisfactory,0.11269,87,593,0.08721,0.13816
2003,17-29 y.,Lower Secondary Level,Very good,0.23491,182,812,0.20573,0.26409
2003,17-29 y.,Lower Secondary Level,Good,0.50329,428,812,0.46888,0.53770
2003,17-29 y.,Lower Secondary Level,Satisfactory,0.17454,152,812,0.14842,0.20067
2003,17-29 y.,Lower Secondary Level,Poor,0.07394,50,812,0.05593,0.09194
2003,17-29 y.,Upper Secondary Level,Very good,0.19343,366,1736,0.17484,0.21202
2003,17-29 y.,Upper Secondary Level,Good,0.54323,966,1736,0.51980,0.56667
2003,17-29 y.,Upper Secondary Level,Satisfactory,0.20621,318,1736,0.18717,0.22524
2003,17-29 y.,Upper Secondary Level,Poor,0.05100,86,1736,0.04064,0.06135
2003,17-29 y.,Post-secondary Non-tertiary Level,Very good,0.21144,55,260,0.16171,0.26117
2003,17-29 y.,Post-secondary Non-tertiary Level,Good,0.55587,153,260,0.49536,0.61638
2003,17-29 y.,Post-secondary Non-tertiary Level,Satisfactory,0.18496,52,260,0.13768,0.23225
2003,17-29 y.,First Stage of Tertiary Education,Good,0.51481,54,54,0.38026,0.64937
2003,17-29 y.,Second Stage of Tertiary Education,Very good,0.13901,34,164,0.08590,0.19212
2003,17-29 y.,Second Stage of Tertiary Education,Good,0.62906,130,164,0.55490,0.70322
2003,30-45 y.,Lower Secondary Level,Very good,0.09376,38,418,0.06578,0.12174
2003,30-45 y.,Lower Secondary Level,Good,0.47995,201,418,0.43200,0.52790
2003,30-45 y.,Lower Secondary Level,Satisfactory,0.29255,136,418,0.24889,0.33622
2003,30-45 y.,Lower Secondary Level,Poor,0.08935,43,418,0.06197,0.11673
2003,30-45 y.,Upper Secondary Level,Very good,0.09876,348,3575,0.08898,0.10854
2003,30-45 y.,Upper Secondary Level,Good,0.50786,1827,3575,0.49147,0.52425
2003,30-45 y.,Upper Secondary Level,Satisfactory,0.30054,1062,3575,0.28551,0.31557
2003,30-45 y.,Upper Secondary Level,Poor,0.07424,280,3575,0.06564,0.08283
2003,30-45 y.,Upper Secondary Level,Bad,0.01679,58,3575,0.01258,0.02100
2003,30-45 y.,Post-secondary Non-tertiary Level,Very good,0.12461,66,541,0.09675,0.15247
2003,30-45 y.,Post-secondary Non-tertiary Level,Good,0.50394,299,541,0.46177,0.54612
2003,30-45 y.,Post-secondary Non-tertiary Level,Satisfactory,0.27569,134,541,0.23800,0.31338
2003,30-45 y.,Post-secondary Non-tertiary Level,Poor,0.09189,42,541,0.06752,0.11625
2003,30-45 y.,First Stage of Tertiary Education,Very good,0.08514,70,686,0.06424,0.10604
2003,30-45 y.,First Stage of Tertiary Education,Good,0.51791,357,686,0.48049,0.55533
2003,30-45 y.,First Stage of Tertiary Education,Satisfactory,0.30155,208,686,0.26719,0.33592
2003,30-45 y.,First Stage of Tertiary Education,Poor,0.07928,51,686,0.05905,0.09951
2003,30-45 y.,Second Stage of Tertiary Education,Very good,0.14860,261,1562,0.13095,0.16624
2003,30-45 y.,Second Stage of Tertiary Education,Good,0.56179,892,1562,0.53717,0.58640
2003,30-45 y.,Second Stage of Tertiary Education,Satisfactory,0.21633,318,1562,0.19591,0.23676
2003,30-45 y.,Second Stage of Tertiary Education,Poor,0.05999,91,1562,0.04821,0.07177
2003,46-65 y.,Primary Level,Satisfactory,0.35504,32,68,0.24046,0.46963
2003,46-65 y.,Primary Level,Poor,0.35804,36,68,0.24324,0.47284
2003,46-65 y.,Lower Secondary Level,Good,0.23223,169,674,0.20033,0.26413
2003,46-65 y.,Lower Secondary Level,Satisfactory,0.39994,272,674,0.36293,0.43695
2003,46-65 y.,Lower Secondary Level,Poor,0.27762,189,674,0.24379,0.31146
2003,46-65 y.,Lower Secondary Level,Bad,0.06329,44,674,0.04489,0.08169
2003,46-65 y.,Upper Secondary Level,Very good,0.04671,184,3884,0.04008,0.05335
2003,46-65 y.,Upper Secondary Level,Good,0.34209,1363,3884,0.32716,0.35701
2003,46-65 y.,Upper Secondary Level,Satisfactory,0.38674,1520,3884,0.37142,0.40206
2003,46-65 y.,Upper Secondary Level,Poor,0.17377,656,3884,0.16185,0.18568
2003,46-65 y.,Upper Secondary Level,Bad,0.04848,161,3884,0.04173,0.05524
2003,46-65 y.,Post-secondary Non-tertiary Level,Good,0.38790,85,214,0.32246,0.45334
2003,46-65 y.,Post-secondary Non-tertiary Level,Satisfactory,0.40678,91,214,0.34081,0.47276
2003,46-65 y.,Post-secondary Non-tertiary Level,Poor,0.15008,38,214,0.10211,0.19804
2003,46-65 y.,First Stage of Tertiary Education,Very good,0.05997,37,647,0.04166,0.07827
2003,46-65 y.,First Stage of Tertiary Education,Good,0.32573,227,647,0.28959,0.36187
2003,46-65 y.,First Stage of Tertiary Education,Satisfactory,0.40325,272,647,0.36542,0.44108
2003,46-65 y.,First Stage of Tertiary Education,Poor,0.14376,80,647,0.11671,0.17082
2003,46-65 y.,First Stage of Tertiary Education,Bad,0.06729,31,647,0.04797,0.08661
2003,46-65 y.,Second Stage of Tertiary Education,Very good,0.08685,177,1996,0.07449,0.09920
2003,46-65 y.,Second Stage of Tertiary Education,Good,0.41889,895,1996,0.39724,0.44054
2003,46-65 y.,Second Stage of Tertiary Education,Satisfactory,0.33556,660,1996,0.31484,0.35628
2003,46-65 y.,Second Stage of Tertiary Education,Poor,0.12082,221,1996,0.10652,0.13513
2003,46-65 y.,Second Stage of Tertiary Education,Bad,0.03553,43,1996,0.02741,0.04365
2003,66 and older,Lower Secondary Level,Good,0.15879,126,774,0.13303,0.18456
2003,66 and older,Lower Secondary Level,Satisfactory,0.42236,338,774,0.38754,0.45718
2003,66 and older,Lower Secondary Level,Poor,0.28732,218,774,0.25542,0.31922
2003,66 and older,Lower Secondary Level,Bad,0.11685,92,774,0.09420,0.13950
2003,66 and older,Upper Secondary Level,Very good,0.02337,37,1883,0.01654,0.03019
2003,66 and older,Upper Secondary Level,Good,0.20209,386,1883,0.18394,0.22023
2003,66 and older,Upper Secondary Level,Satisfactory,0.42581,811,1883,0.40347,0.44815
2003,66 and older,Upper Secondary Level,Poor,0.24117,466,1883,0.22185,0.26050
2003,66 and older,Upper Secondary Level,Bad,0.10480,183,1883,0.09096,0.11864
2003,66 and older,Post-secondary Non-tertiary Level,Satisfactory,0.35405,35,35,0.19330,0.51480
2003,66 and older,First Stage of Tertiary Education,Good,0.22455,62,222,0.16954,0.27957
2003,66 and older,First Stage of Tertiary Education,Satisfactory,0.45989,110,222,0.39418,0.52560
2003,66 and older,First Stage of Tertiary Education,Poor,0.21262,50,222,0.15868,0.26657
2003,66 and older,Second Stage of Tertiary Education,Good,0.24162,160,521,0.20483,0.27841
2003,66 and older,Second Stage of Tertiary Education,Satisfactory,0.45421,250,521,0.41142,0.49701
2003,66 and older,Second Stage of Tertiary Education,Poor,0.21021,111,521,0.17519,0.24523
2004,17-29 y.,Pre-primary Level,Very good,0.34428,220,621,0.30688,0.38168
2004,17-29 y.,Pre-primary Level,Good,0.47590,318,621,0.43659,0.51521
2004,17-29 y.,Pre-primary Level,Satisfactory,0.14821,83,621,0.12024,0.17618
2004,17-29 y.,Lower Secondary Level,Very good,0.26539,192,762,0.23402,0.29676
2004,17-29 y.,Lower Secondary Level,Good,0.47750,399,762,0.44201,0.51299
2004,17-29 y.,Lower Secondary Level,Satisfactory,0.18535,128,762,0.15774,0.21295
2004,17-29 y.,Lower Secondary Level,Poor,0.05887,43,762,0.04215,0.07559
2004,17-29 y.,Upper Secondary Level,Very good,0.22634,375,1695,0.20642,0.24627
2004,17-29 y.,Upper Secondary Level,Good,0.52174,949,1695,0.49795,0.54552
2004,17-29 y.,Upper Secondary Level,Satisfactory,0.19316,296,1695,0.17436,0.21196
2004,17-29 y.,Upper Secondary Level,Poor,0.05379,75,1695,0.04305,0.06454
2004,17-29 y.,Post-secondary Non-tertiary Level,Very good,0.18626,55,264,0.13921,0.23331
2004,17-29 y.,Post-secondary Non-tertiary Level,Good,0.62516,154,264,0.56665,0.68366
2004,17-29 y.,Post-secondary Non-tertiary Level,Satisfactory,0.15021,55,264,0.10703,0.19339
2004,17-29 y.,First Stage of Tertiary Education,Good,0.56076,53,53,0.42587,0.69566
2004,17-29 y.,Second Stage of Tertiary Education,Very good,0.16528,43,189,0.11218,0.21837
2004,17-29 y.,Second Stage of Tertiary Education,Good,0.57540,112,189,0.50474,0.64606
2004,17-29 y.,Second Stage of Tertiary Education,Satisfactory,0.20038,34,189,0.14316,0.25760
2004,30-45 y.,Lower Secondary Level,Very good,0.12612,39,401,0.09358,0.15865
2004,30-45 y.,Lower Secondary Level,Good,0.40414,182,401,0.35605,0.45223
2004,30-45 y.,Lower Secondary Level,Satisfactory,0.29896,131,401,0.25410,0.34383
2004,30-45 y.,Lower Secondary Level,Poor,0.11996,49,401,0.08812,0.15180
2004,30-45 y.,Upper Secondary Level,Very good,0.11364,355,3341,0.10287,0.12440
2004,30-45 y.,Upper Secondary Level,Good,0.47687,1673,3341,0.45993,0.49381
2004,30-45 y.,Upper Secondary Level,Satisfactory,0.29291,969,3341,0.27747,0.30834
2004,30-45 y.,Upper Secondary Level,Poor,0.10120,300,3341,0.09097,0.11142
2004,30-45 y.,Upper Secondary Level,Bad,0.01365,44,3341,0.00972,0.01759
2004,30-45 y.,Post-secondary Non-tertiary Level,Very good,0.14970,73,519,0.11898,0.18043
2004,30-45 y.,Post-secondary Non-tertiary Level,Good,0.48214,281,519,0.43910,0.52517
2004,30-45 y.,Post-secondary Non-tertiary Level,Satisfactory,0.24296,121,519,0.20602,0.27989
2004,30-45 y.,Post-secondary Non-tertiary Level,Poor,0.10846,44,519,0.08168,0.13524
2004,30-45 y.,First Stage of Tertiary Education,Very good,0.09027,61,657,0.06834,0.11219
2004,30-45 y.,First Stage of Tertiary Education,Good,0.52399,353,657,0.48577,0.56221
2004,30-45 y.,First Stage of Tertiary Education,Satisfactory,0.26385,185,657,0.23013,0.29758
2004,30-45 y.,First Stage of Tertiary Education,Poor,0.10572,58,657,0.08219,0.12925
2004,30-45 y.,Second Stage of Tertiary Education,Very good,0.14394,214,1472,0.12600,0.16188
2004,30-45 y.,Second Stage of Tertiary Education,Good,0.54118,849,1472,0.51571,0.56664
2004,30-45 y.,Second Stage of Tertiary Education,Satisfactory,0.23257,313,1472,0.21098,0.25416
2004,30-45 y.,Second Stage of Tertiary Education,Poor,0.06881,96,1472,0.05587,0.08174
2004,46-65 y.,Primary Level,Satisfactory,0.43845,35,35,0.27166,0.60524
2004,46-65 y.,Lower Secondary Level,Good,0.25042,156,602,0.21578,0.28505
2004,46-65 y.,Lower Secondary Level,Satisfactory,0.39444,246,602,0.35536,0.43351
2004,46-65 y.,Lower Secondary Level,Poor,0.24889,155,602,0.21433,0.28346
2004,46-65 y.,Lower Secondary Level,Bad,0.07785,45,602,0.05643,0.09927
2004,46-65 y.,Upper Secondary Level,Very good,0.04432,175,3766,0.03774,0.05089
2004,46-65 y.,Upper Secondary Level,Good,0.34376,1307,3766,0.32859,0.35894
2004,46-65 y.,Upper Secondary Level,Satisfactory,0.38672,1493,3766,0.37117,0.40228
2004,46-65 y.,Upper Secondary Level,Poor,0.17361,623,3766,0.16151,0.18571
2004,46-65 y.,Upper Secondary Level,Bad,0.04877,168,3766,0.04189,0.05565
2004,46-65 y.,Post-secondary Non-tertiary Level,Good,0.39234,101,235,0.32978,0.45490
2004,46-65 y.,Post-secondary Non-tertiary Level,Satisfactory,0.26928,86,235,0.21245,0.32612
2004,46-65 y.,Post-secondary Non-tertiary Level,Poor,0.24734,48,235,0.19205,0.30262
2004,46-65 y.,First Stage of Tertiary Education,Very good,0.05787,36,630,0.03963,0.07612
2004,46-65 y.,First Stage of Tertiary Education,Good,0.31792,218,630,0.28152,0.35431
2004,46-65 y.,First Stage of Tertiary Education,Satisfactory,0.39373,259,630,0.35555,0.43192
2004,46-65 y.,First Stage of Tertiary Education,Poor,0.16404,85,630,0.13510,0.19298
2004,46-65 y.,First Stage of Tertiary Education,Bad,0.06644,32,630,0.04698,0.08590
2004,46-65 y.,Second Stage of Tertiary Education,Very good,0.07719,143,1989,0.06546,0.08892
2004,46-65 y.,Second Stage of Tertiary Education,Good,0.42576,925,1989,0.40403,0.44750
2004,46-65 y.,Second Stage of Tertiary Education,Satisfactory,0.34148,661,1989,0.32064,0.36233
2004,46-65 y.,Second Stage of Tertiary Education,Poor,0.12757,219,1989,0.11290,0.14223
2004,46-65 y.,Second Stage of Tertiary Education,Bad,0.02502,41,1989,0.01815,0.03189
2004,66 and older,Lower Secondary Level,Good,0.14158,109,753,0.11666,0.16649
2004,66 and older,Lower Secondary Level,Satisfactory,0.38112,307,753,0.34641,0.41583
2004,66 and older,Lower Secondary Level,Poor,0.32405,238,753,0.29060,0.35750
2004,66 and older,Lower Secondary Level,Bad,0.13933,99,753,0.11458,0.16408
2004,66 and older,Upper Secondary Level,Very good,0.02119,36,1948,0.01479,0.02759
2004,66 and older,Upper Secondary Level,Good,0.18589,368,1948,0.16861,0.20317
2004,66 and older,Upper Secondary Level,Satisfactory,0.41736,843,1948,0.39546,0.43927
2004,66 and older,Upper Secondary Level,Poor,0.25606,489,1948,0.23667,0.27544
2004,66 and older,Upper Secondary Level,Bad,0.11150,212,1948,0.09752,0.12548
2004,66 and older,Post-secondary Non-tertiary Level,Satisfactory,0.41292,40,40,0.25839,0.56745
2004,66 and older,First Stage of Tertiary Education,Good,0.20830,59,227,0.15535,0.26124
2004,66 and older,First Stage of Tertiary Education,Satisfactory,0.47351,115,227,0.40842,0.53861
2004,66 and older,First Stage of Tertiary Education,Poor,0.20243,53,227,0.15004,0.25481
2004,66 and older,Second Stage of Tertiary Education,Good,0.24356,175,594,0.20901,0.27811
2004,66 and older,Second Stage of Tertiary Education,Satisfactory,0.41039,262,594,0.37080,0.44998
2004,66 and older,Second Stage of Tertiary Education,Poor,0.23366,124,594,0.19960,0.26772
2004,66 and older,Second Stage of Tertiary Education,Bad,0.07313,33,594,0.05218,0.09409
2005,17-29 y.,Pre-primary Level,Very good,0.34662,229,621,0.30916,0.38408
2005,17-29 y.,Pre-primary Level,Good,0.42161,294,621,0.38274,0.46048
2005,17-29 y.,Pre-primary Level,Satisfactory,0.18127,98,621,0.15095,0.21160
2005,17-29 y.,Lower Secondary Level,Very good,0.22803,175,662,0.19604,0.26001
2005,17-29 y.,Lower Secondary Level,Good,0.49879,355,662,0.46067,0.53690
2005,17-29 y.,Lower Secondary Level,Satisfactory,0.19496,132,662,0.16476,0.22516
2005,17-29 y.,Upper Secondary Level,Very good,0.20112,332,1590,0.18141,0.22083
2005,17-29 y.,Upper Secondary Level,Good,0.51068,858,1590,0.48610,0.53526
2005,17-29 y.,Upper Secondary Level,Satisfactory,0.23042,324,1590,0.20971,0.25112
2005,17-29 y.,Upper Secondary Level,Poor,0.05072,76,1590,0.03993,0.06151
2005,17-29 y.,Post-secondary Non-tertiary Level,Very good,0.13772,42,265,0.09615,0.17929
2005,17-29 y.,Post-secondary Non-tertiary Level,Good,0.62559,157,265,0.56721,0.68397
2005,17-29 y.,Post-secondary Non-tertiary Level,Satisfactory,0.18223,66,265,0.13567,0.22880
2005,17-29 y.,First Stage of Tertiary Education,Good,0.55951,39,39,0.40166,0.71736
2005,17-29 y.,Second Stage of Tertiary Education,Very good,0.20981,54,176,0.14949,0.27014
2005,17-29 y.,Second Stage of Tertiary Education,Good,0.62711,122,176,0.55546,0.69876
2005,30-45 y.,Lower Secondary Level,Good,0.39321,178,374,0.34364,0.44278
2005,30-45 y.,Lower Secondary Level,Satisfactory,0.37180,139,374,0.32275,0.42085
2005,30-45 y.,Lower Secondary Level,Poor,0.13571,57,374,0.10095,0.17047
2005,30-45 y.,Upper Secondary Level,Very good,0.09558,283,3081,0.08519,0.10596
2005,30-45 y.,Upper Secondary Level,Good,0.48176,1565,3081,0.46412,0.49941
2005,30-45 y.,Upper Secondary Level,Satisfactory,0.29317,884,3081,0.27709,0.30924
2005,30-45 y.,Upper Secondary Level,Poor,0.10283,296,3081,0.09210,0.11356
2005,30-45 y.,Upper Secondary Level,Bad,0.01900,53,3081,0.01418,0.02383
2005,30-45 y.,Post-secondary Non-tertiary Level,Very good,0.12512,62,490,0.09580,0.15445
2005,30-45 y.,Post-secondary Non-tertiary Level,Good,0.46079,253,490,0.41661,0.50497
2005,30-45 y.,Post-secondary Non-tertiary Level,Satisfactory,0.27391,131,490,0.23438,0.31344
2005,30-45 y.,Post-secondary Non-tertiary Level,Poor,0.10989,44,490,0.08217,0.13761
2005,30-45 y.,First Stage of Tertiary Education,Very good,0.10402,62,611,0.07979,0.12825
2005,30-45 y.,First Stage of Tertiary Education,Good,0.47503,305,611,0.43540,0.51466
