year,age_gr,regtyp,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,46-65 y.,Rural regions,Poor,0.16729,424,2605,0.15295,0.18162
2002,46-65 y.,Rural regions,Bad,0.04660,110,2605,0.03850,0.05469
2002,66 and older,Urban regions,Very good,0.01665,48,2352,0.01148,0.02182
2002,66 and older,Urban regions,Good,0.18251,447,2352,0.16690,0.19813
2002,66 and older,Urban regions,Satisfactory,0.44974,1056,2352,0.42963,0.46985
2002,66 and older,Urban regions,Poor,0.24901,582,2352,0.23153,0.26649
2002,66 and older,Urban regions,Bad,0.09926,219,2352,0.08717,0.11134
2002,66 and older,Rural regions,Good,0.16359,226,1201,0.14266,0.18452
2002,66 and older,Rural regions,Satisfactory,0.46673,577,1201,0.43850,0.49496
2002,66 and older,Rural regions,Poor,0.25450,298,1201,0.22986,0.27915
2002,66 and older,Rural regions,Bad,0.08292,100,1201,0.06732,0.09852
2003,17-29 y.,Urban regions,Very good,0.23970,662,2595,0.22327,0.25613
2003,17-29 y.,Urban regions,Good,0.52308,1363,2595,0.50386,0.54230
2003,17-29 y.,Urban regions,Satisfactory,0.17793,443,2595,0.16321,0.19265
2003,17-29 y.,Urban regions,Poor,0.04847,127,2595,0.04021,0.05674
2003,17-29 y.,Rural regions,Very good,0.20181,276,1377,0.18060,0.22302
2003,17-29 y.,Rural regions,Good,0.53071,771,1377,0.50434,0.55708
2003,17-29 y.,Rural regions,Satisfactory,0.19899,262,1377,0.17790,0.22009
2003,17-29 y.,Rural regions,Poor,0.05869,68,1377,0.04627,0.07111
2003,30-45 y.,Urban regions,Very good,0.11471,568,4663,0.10556,0.12386
2003,30-45 y.,Urban regions,Good,0.51295,2436,4663,0.49860,0.52729
2003,30-45 y.,Urban regions,Satisfactory,0.27849,1245,4663,0.26562,0.29136
2003,30-45 y.,Urban regions,Poor,0.07449,343,4663,0.06696,0.08203
2003,30-45 y.,Urban regions,Bad,0.01682,71,4663,0.01313,0.02052
2003,30-45 y.,Rural regions,Very good,0.09754,224,2263,0.08532,0.10977
2003,30-45 y.,Rural regions,Good,0.51610,1171,2263,0.49551,0.53670
2003,30-45 y.,Rural regions,Satisfactory,0.28879,647,2263,0.27011,0.30746
2003,30-45 y.,Rural regions,Poor,0.08212,183,2263,0.07080,0.09343
2003,30-45 y.,Rural regions,Bad,0.01466,38,2263,0.00971,0.01961
2003,46-65 y.,Urban regions,Very good,0.05515,320,5042,0.04885,0.06145
2003,46-65 y.,Urban regions,Good,0.34764,1884,5042,0.33449,0.36079
2003,46-65 y.,Urban regions,Satisfactory,0.36510,1821,5042,0.35181,0.37839
2003,46-65 y.,Urban regions,Poor,0.18149,829,5042,0.17085,0.19213
2003,46-65 y.,Urban regions,Bad,0.04850,188,5042,0.04257,0.05443
2003,46-65 y.,Rural regions,Very good,0.04583,110,2520,0.03766,0.05400
2003,46-65 y.,Rural regions,Good,0.33311,882,2520,0.31470,0.35151
2003,46-65 y.,Rural regions,Satisfactory,0.41157,1030,2520,0.39235,0.43079
2003,46-65 y.,Rural regions,Poor,0.15715,391,2520,0.14294,0.17137
2003,46-65 y.,Rural regions,Bad,0.05097,107,2520,0.04238,0.05956
2003,66 and older,Urban regions,Very good,0.02463,60,2395,0.01842,0.03084
2003,66 and older,Urban regions,Good,0.19567,496,2395,0.17978,0.21156
2003,66 and older,Urban regions,Satisfactory,0.41785,1007,2395,0.39809,0.43760
2003,66 and older,Urban regions,Poor,0.25705,609,2395,0.23954,0.27456
2003,66 and older,Urban regions,Bad,0.10100,223,2395,0.08893,0.11307
2003,66 and older,Rural regions,Good,0.20341,268,1225,0.18086,0.22596
2003,66 and older,Rural regions,Satisfactory,0.45091,564,1225,0.42303,0.47878
2003,66 and older,Rural regions,Poor,0.23019,281,1225,0.20661,0.25377
2003,66 and older,Rural regions,Bad,0.09517,112,1225,0.07873,0.11161
2004,17-29 y.,Urban regions,Very good,0.25614,682,2559,0.23922,0.27305
2004,17-29 y.,Urban regions,Good,0.49768,1336,2559,0.47831,0.51706
2004,17-29 y.,Urban regions,Satisfactory,0.17666,418,2559,0.16188,0.19144
2004,17-29 y.,Urban regions,Poor,0.05420,123,2559,0.04543,0.06297
2004,17-29 y.,Rural regions,Very good,0.23024,297,1366,0.20790,0.25257
2004,17-29 y.,Rural regions,Good,0.53904,781,1366,0.51260,0.56549
2004,17-29 y.,Rural regions,Satisfactory,0.18984,243,1366,0.16903,0.21064
2004,17-29 y.,Rural regions,Poor,0.03296,45,1366,0.02349,0.04243
2004,30-45 y.,Urban regions,Very good,0.12721,543,4427,0.11739,0.13703
2004,30-45 y.,Urban regions,Good,0.48950,2310,4427,0.47477,0.50422
2004,30-45 y.,Urban regions,Satisfactory,0.26469,1138,4427,0.25169,0.27768
2004,30-45 y.,Urban regions,Poor,0.09781,369,4427,0.08906,0.10657
2004,30-45 y.,Urban regions,Bad,0.01896,67,4427,0.01494,0.02298
2004,30-45 y.,Rural regions,Very good,0.10513,209,2070,0.09191,0.11835
2004,30-45 y.,Rural regions,Good,0.48144,1055,2070,0.45991,0.50297
2004,30-45 y.,Rural regions,Satisfactory,0.29399,609,2070,0.27435,0.31362
2004,30-45 y.,Rural regions,Poor,0.10488,197,2070,0.09168,0.11808
2004,46-65 y.,Urban regions,Very good,0.05013,273,4866,0.04400,0.05627
2004,46-65 y.,Urban regions,Good,0.34227,1818,4866,0.32894,0.35561
2004,46-65 y.,Urban regions,Satisfactory,0.37379,1806,4866,0.36020,0.38739
2004,46-65 y.,Urban regions,Poor,0.18145,773,4866,0.17062,0.19228
2004,46-65 y.,Urban regions,Bad,0.05050,196,4866,0.04435,0.05665
2004,46-65 y.,Rural regions,Very good,0.05058,112,2488,0.04197,0.05919
2004,46-65 y.,Rural regions,Good,0.35618,907,2488,0.33736,0.37500
2004,46-65 y.,Rural regions,Satisfactory,0.37933,978,2488,0.36026,0.39840
2004,46-65 y.,Rural regions,Poor,0.16667,387,2488,0.15203,0.18132
2004,46-65 y.,Rural regions,Bad,0.04362,104,2488,0.03559,0.05165
2004,66 and older,Urban regions,Very good,0.02418,59,2455,0.01811,0.03026
2004,66 and older,Urban regions,Good,0.18995,502,2455,0.17443,0.20547
2004,66 and older,Urban regions,Satisfactory,0.38915,987,2455,0.36986,0.40845
2004,66 and older,Urban regions,Poor,0.26854,635,2455,0.25101,0.28608
2004,66 and older,Urban regions,Bad,0.12140,272,2455,0.10847,0.13432
2004,66 and older,Rural regions,Good,0.17515,243,1265,0.15420,0.19611
2004,66 and older,Rural regions,Satisfactory,0.46242,606,1265,0.43493,0.48991
2004,66 and older,Rural regions,Poor,0.24987,303,1265,0.22600,0.27374
2004,66 and older,Rural regions,Bad,0.09196,113,1265,0.07603,0.10789
2005,17-29 y.,Urban regions,Very good,0.22474,637,2499,0.20837,0.24111
2005,17-29 y.,Urban regions,Good,0.49520,1264,2499,0.47559,0.51480
2005,17-29 y.,Urban regions,Satisfactory,0.21007,476,2499,0.19410,0.22605
2005,17-29 y.,Urban regions,Poor,0.05774,122,2499,0.04859,0.06688
2005,17-29 y.,Rural regions,Very good,0.22886,289,1294,0.20596,0.25175
2005,17-29 y.,Rural regions,Good,0.53369,714,1294,0.50650,0.56088
2005,17-29 y.,Rural regions,Satisfactory,0.18772,243,1294,0.16643,0.20900
2005,17-29 y.,Rural regions,Poor,0.03751,48,1294,0.02715,0.04786
2005,30-45 y.,Urban regions,Very good,0.10369,430,4124,0.09439,0.11300
2005,30-45 y.,Urban regions,Good,0.49421,2158,4124,0.47895,0.50947
2005,30-45 y.,Urban regions,Satisfactory,0.28479,1115,4124,0.27102,0.29857
2005,30-45 y.,Urban regions,Poor,0.09089,347,4124,0.08212,0.09967
2005,30-45 y.,Urban regions,Bad,0.02204,74,4124,0.01756,0.02652
2005,30-45 y.,Rural regions,Very good,0.10201,203,1916,0.08845,0.11556
2005,30-45 y.,Rural regions,Good,0.46667,938,1916,0.44432,0.48901
2005,30-45 y.,Rural regions,Satisfactory,0.29299,579,1916,0.27261,0.31338
2005,30-45 y.,Rural regions,Poor,0.11544,196,1916,0.10113,0.12975
2005,46-65 y.,Urban regions,Very good,0.03999,211,4600,0.03432,0.04565
2005,46-65 y.,Urban regions,Good,0.32851,1671,4600,0.31494,0.34209
2005,46-65 y.,Urban regions,Satisfactory,0.39563,1784,4600,0.38149,0.40976
2005,46-65 y.,Urban regions,Poor,0.18631,764,4600,0.17506,0.19756
2005,46-65 y.,Urban regions,Bad,0.04374,170,4600,0.03783,0.04965
2005,46-65 y.,Rural regions,Very good,0.04851,110,2390,0.03990,0.05713
2005,46-65 y.,Rural regions,Good,0.33374,826,2390,0.31483,0.35265
2005,46-65 y.,Rural regions,Satisfactory,0.38666,955,2390,0.36713,0.40619
2005,46-65 y.,Rural regions,Poor,0.16889,383,2390,0.15387,0.18391
2005,46-65 y.,Rural regions,Bad,0.05107,116,2390,0.04225,0.05990
2005,66 and older,Urban regions,Very good,0.01824,45,2477,0.01297,0.02352
2005,66 and older,Urban regions,Good,0.17490,474,2477,0.15993,0.18986
2005,66 and older,Urban regions,Satisfactory,0.40978,1046,2477,0.39041,0.42915
2005,66 and older,Urban regions,Poor,0.27168,651,2477,0.25416,0.28920
2005,66 and older,Urban regions,Bad,0.11797,261,2477,0.10527,0.13068
2005,66 and older,Rural regions,Good,0.18837,260,1257,0.16675,0.21000
2005,66 and older,Rural regions,Satisfactory,0.44156,566,1257,0.41410,0.46903
2005,66 and older,Rural regions,Poor,0.26281,323,1257,0.23847,0.28715
2005,66 and older,Rural regions,Bad,0.08659,108,1257,0.07103,0.10214
2006,17-29 y.,Urban regions,Very good,0.23085,624,2569,0.21455,0.24715
2006,17-29 y.,Urban regions,Good,0.50479,1349,2569,0.48545,0.52413
2006,17-29 y.,Urban regions,Satisfactory,0.20633,478,2569,0.19068,0.22198
2006,17-29 y.,Urban regions,Poor,0.04804,118,2569,0.03977,0.05631
2006,17-29 y.,Rural regions,Very good,0.23820,327,1384,0.21575,0.26065
2006,17-29 y.,Rural regions,Good,0.54089,765,1384,0.51463,0.56715
2006,17-29 y.,Rural regions,Satisfactory,0.15896,239,1384,0.13969,0.17823
2006,17-29 y.,Rural regions,Poor,0.05539,53,1384,0.04334,0.06745
2006,30-45 y.,Urban regions,Very good,0.11412,459,4217,0.10452,0.12372
2006,30-45 y.,Urban regions,Good,0.47512,2168,4217,0.46004,0.49019
2006,30-45 y.,Urban regions,Satisfactory,0.29915,1186,4217,0.28533,0.31297
2006,30-45 y.,Urban regions,Poor,0.08954,341,4217,0.08092,0.09816
2006,30-45 y.,Urban regions,Bad,0.01911,63,4217,0.01498,0.02324
2006,30-45 y.,Rural regions,Very good,0.09252,198,2026,0.07990,0.10514
2006,30-45 y.,Rural regions,Good,0.46653,1020,2026,0.44480,0.48826
2006,30-45 y.,Rural regions,Satisfactory,0.33949,645,2026,0.31886,0.36011
2006,30-45 y.,Rural regions,Poor,0.07518,163,2026,0.06369,0.08666
2006,46-65 y.,Urban regions,Very good,0.05067,261,4933,0.04454,0.05679
2006,46-65 y.,Urban regions,Good,0.34622,1836,4933,0.33294,0.35950
2006,46-65 y.,Urban regions,Satisfactory,0.39038,1886,4933,0.37676,0.40399
2006,46-65 y.,Urban regions,Poor,0.16397,748,4933,0.15363,0.17430
2006,46-65 y.,Urban regions,Bad,0.04727,202,4933,0.04134,0.05319
2006,46-65 y.,Rural regions,Very good,0.05481,140,2635,0.04612,0.06351
2006,46-65 y.,Rural regions,Good,0.33107,908,2635,0.31310,0.34904
2006,46-65 y.,Rural regions,Satisfactory,0.37455,1029,2635,0.35607,0.39304
2006,46-65 y.,Rural regions,Poor,0.17845,429,2635,0.16383,0.19308
2006,46-65 y.,Rural regions,Bad,0.06006,129,2635,0.05099,0.06913
2006,66 and older,Urban regions,Very good,0.02517,81,2872,0.01944,0.03090
2006,66 and older,Urban regions,Good,0.19600,592,2872,0.18148,0.21053
2006,66 and older,Urban regions,Satisfactory,0.40369,1178,2872,0.38575,0.42164
2006,66 and older,Urban regions,Poor,0.25688,728,2872,0.24089,0.27286
2006,66 and older,Urban regions,Bad,0.11562,293,2872,0.10393,0.12732
2006,66 and older,Rural regions,Good,0.20037,334,1524,0.18027,0.22048
2006,66 and older,Rural regions,Satisfactory,0.42238,663,1524,0.39757,0.44718
2006,66 and older,Rural regions,Poor,0.24937,371,1524,0.22764,0.27110
2006,66 and older,Rural regions,Bad,0.10368,156,1524,0.08837,0.11899
2007,17-29 y.,Urban regions,Very good,0.23076,574,2414,0.21395,0.24757
2007,17-29 y.,Urban regions,Good,0.52839,1298,2414,0.50847,0.54831
2007,17-29 y.,Urban regions,Satisfactory,0.18858,443,2414,0.17298,0.20419
2007,17-29 y.,Urban regions,Poor,0.04020,99,2414,0.03236,0.04804
2007,17-29 y.,Rural regions,Very good,0.23989,320,1288,0.21656,0.26322
2007,17-29 y.,Rural regions,Good,0.49167,649,1288,0.46435,0.51898
2007,17-29 y.,Rural regions,Satisfactory,0.21659,261,1288,0.19409,0.23910
2007,17-29 y.,Rural regions,Poor,0.04145,58,1288,0.03056,0.05234
2007,30-45 y.,Urban regions,Very good,0.10544,400,3813,0.09569,0.11519
2007,30-45 y.,Urban regions,Good,0.49308,2002,3813,0.47721,0.50895
2007,30-45 y.,Urban regions,Satisfactory,0.29124,1042,3813,0.27681,0.30566
2007,30-45 y.,Urban regions,Poor,0.08933,310,3813,0.08028,0.09839
2007,30-45 y.,Urban regions,Bad,0.01847,59,3813,0.01420,0.02274
2007,30-45 y.,Rural regions,Very good,0.10024,182,1863,0.08660,0.11388
2007,30-45 y.,Rural regions,Good,0.49661,958,1863,0.47390,0.51932
2007,30-45 y.,Rural regions,Satisfactory,0.29135,554,1863,0.27071,0.31199
2007,30-45 y.,Rural regions,Poor,0.09639,169,1863,0.08299,0.10980
2007,46-65 y.,Urban regions,Very good,0.03854,215,4560,0.03295,0.04413
2007,46-65 y.,Urban regions,Good,0.33035,1698,4560,0.31669,0.34400
2007,46-65 y.,Urban regions,Satisfactory,0.39868,1741,4560,0.38446,0.41289
2007,46-65 y.,Urban regions,Poor,0.17675,719,4560,0.16568,0.18782
2007,46-65 y.,Urban regions,Bad,0.05262,187,4560,0.04613,0.05910
2007,46-65 y.,Rural regions,Very good,0.03369,96,2486,0.02659,0.04078
2007,46-65 y.,Rural regions,Good,0.34799,903,2486,0.32926,0.36672
2007,46-65 y.,Rural regions,Satisfactory,0.38991,993,2486,0.37073,0.40908
2007,46-65 y.,Rural regions,Poor,0.18305,380,2486,0.16785,0.19826
2007,46-65 y.,Rural regions,Bad,0.04281,114,2486,0.03485,0.05077
2007,66 and older,Urban regions,Very good,0.02244,64,2823,0.01698,0.02791
2007,66 and older,Urban regions,Good,0.19904,619,2823,0.18431,0.21378
2007,66 and older,Urban regions,Satisfactory,0.41842,1157,2823,0.40022,0.43662
2007,66 and older,Urban regions,Poor,0.26226,726,2823,0.24603,0.27849
2007,66 and older,Urban regions,Bad,0.09620,257,2823,0.08532,0.10708
2007,66 and older,Rural regions,Good,0.18559,304,1483,0.16580,0.20539
2007,66 and older,Rural regions,Satisfactory,0.44441,678,1483,0.41911,0.46971
2007,66 and older,Rural regions,Poor,0.26092,386,1483,0.23857,0.28328
2007,66 and older,Rural regions,Bad,0.08545,115,1483,0.07122,0.09969
2008,17-29 y.,Urban regions,Very good,0.24782,574,2242,0.22994,0.26569
2008,17-29 y.,Urban regions,Good,0.52218,1146,2242,0.50150,0.54286
2008,17-29 y.,Urban regions,Satisfactory,0.16828,385,2242,0.15279,0.18377
2008,17-29 y.,Urban regions,Poor,0.05649,137,2242,0.04693,0.06605
2008,17-29 y.,Rural regions,Very good,0.24605,269,1144,0.22108,0.27102
2008,17-29 y.,Rural regions,Good,0.50868,608,1144,0.47969,0.53766
2008,17-29 y.,Rural regions,Satisfactory,0.17784,199,1144,0.15567,0.20001
2008,17-29 y.,Rural regions,Poor,0.05472,68,1144,0.04153,0.06790
2008,30-45 y.,Urban regions,Very good,0.10903,377,3446,0.09862,0.11944
2008,30-45 y.,Urban regions,Good,0.50549,1800,3446,0.48879,0.52218
2008,30-45 y.,Urban regions,Satisfactory,0.27208,902,3446,0.25722,0.28694
2008,30-45 y.,Urban regions,Poor,0.09986,324,3446,0.08985,0.10987
2008,30-45 y.,Urban regions,Bad,0.01342,43,3446,0.00957,0.01726
2008,30-45 y.,Rural regions,Very good,0.09731,161,1722,0.08331,0.11131
2008,30-45 y.,Rural regions,Good,0.46280,833,1722,0.43924,0.48636
2008,30-45 y.,Rural regions,Satisfactory,0.32461,556,1722,0.30249,0.34673
2008,30-45 y.,Rural regions,Poor,0.09072,136,1722,0.07715,0.10429
2008,30-45 y.,Rural regions,Bad,0.02286,36,1722,0.01580,0.02992
2008,46-65 y.,Urban regions,Very good,0.04745,229,4322,0.04111,0.05379
2008,46-65 y.,Urban regions,Good,0.33396,1632,4322,0.31990,0.34803
2008,46-65 y.,Urban regions,Satisfactory,0.39311,1607,4322,0.37854,0.40767
2008,46-65 y.,Urban regions,Poor,0.17529,686,4322,0.16395,0.18663
2008,46-65 y.,Urban regions,Bad,0.04776,168,4322,0.04140,0.05412
2008,46-65 y.,Rural regions,Very good,0.04038,107,2362,0.03244,0.04832
2008,46-65 y.,Rural regions,Good,0.36125,870,2362,0.34187,0.38063
2008,46-65 y.,Rural regions,Satisfactory,0.36788,886,2362,0.34843,0.38733
2008,46-65 y.,Rural regions,Poor,0.17736,391,2362,0.16195,0.19277
2008,46-65 y.,Rural regions,Bad,0.05151,108,2362,0.04259,0.06042
2008,66 and older,Urban regions,Very good,0.02121,60,2792,0.01586,0.02655
2008,66 and older,Urban regions,Good,0.19094,605,2792,0.17636,0.20552
2008,66 and older,Urban regions,Satisfactory,0.43419,1192,2792,0.41580,0.45258
2008,66 and older,Urban regions,Poor,0.25355,697,2792,0.23741,0.26969
2008,66 and older,Urban regions,Bad,0.09645,238,2792,0.08550,0.10741
2008,66 and older,Rural regions,Good,0.21168,341,1476,0.19084,0.23253
2008,66 and older,Rural regions,Satisfactory,0.46535,678,1476,0.43989,0.49080
2008,66 and older,Rural regions,Poor,0.22760,339,1476,0.20621,0.24900
2008,66 and older,Rural regions,Bad,0.07515,118,1476,0.06169,0.08860
2009,17-29 y.,Urban regions,Very good,0.23218,494,2027,0.21380,0.25057
2009,17-29 y.,Urban regions,Good,0.51763,1062,2027,0.49587,0.53939
2009,17-29 y.,Urban regions,Satisfactory,0.18914,365,2027,0.17209,0.20619
2009,17-29 y.,Urban regions,Poor,0.05320,106,2027,0.04343,0.06298
2009,17-29 y.,Rural regions,Very good,0.19813,231,1039,0.17388,0.22238
2009,17-29 y.,Rural regions,Good,0.54434,569,1039,0.51404,0.57464
2009,17-29 y.,Rural regions,Satisfactory,0.18496,188,1039,0.16134,0.20858
2009,17-29 y.,Rural regions,Poor,0.05040,51,1039,0.03709,0.06370
2009,30-45 y.,Urban regions,Very good,0.11013,320,3069,0.09905,0.12120
2009,30-45 y.,Urban regions,Good,0.47503,1588,3069,0.45736,0.49270
2009,30-45 y.,Urban regions,Satisfactory,0.30925,873,3069,0.29289,0.32560
2009,30-45 y.,Urban regions,Poor,0.09040,252,3069,0.08025,0.10055
2009,30-45 y.,Urban regions,Bad,0.01333,36,3069,0.00927,0.01739
2009,30-45 y.,Rural regions,Very good,0.08923,126,1578,0.07516,0.10330
2009,30-45 y.,Rural regions,Good,0.49191,807,1578,0.46724,0.51659
2009,30-45 y.,Rural regions,Satisfactory,0.31960,516,1578,0.29658,0.34262
2009,30-45 y.,Rural regions,Poor,0.08748,129,1578,0.07353,0.10142
2009,46-65 y.,Urban regions,Very good,0.04770,206,4026,0.04112,0.05428
2009,46-65 y.,Urban regions,Good,0.32854,1478,4026,0.31403,0.34305
2009,46-65 y.,Urban regions,Satisfactory,0.39663,1532,4026,0.38152,0.41174
2009,46-65 y.,Urban regions,Poor,0.17857,650,4026,0.16673,0.19040
2009,46-65 y.,Urban regions,Bad,0.04619,160,4026,0.03971,0.05268
2009,46-65 y.,Rural regions,Very good,0.04220,94,2284,0.03396,0.05045
2009,46-65 y.,Rural regions,Good,0.31165,775,2284,0.29265,0.33065
2009,46-65 y.,Rural regions,Satisfactory,0.42143,944,2284,0.40117,0.44169
2009,46-65 y.,Rural regions,Poor,0.16920,376,2284,0.15382,0.18458
2009,46-65 y.,Rural regions,Bad,0.05212,95,2284,0.04300,0.06124
2009,66 and older,Urban regions,Very good,0.01619,61,2689,0.01142,0.02096
2009,66 and older,Urban regions,Good,0.19887,584,2689,0.18378,0.21395
2009,66 and older,Urban regions,Satisfactory,0.43510,1149,2689,0.41636,0.45384
2009,66 and older,Urban regions,Poor,0.24860,649,2689,0.23226,0.26493
2009,66 and older,Urban regions,Bad,0.09601,246,2689,0.08487,0.10715
2009,66 and older,Rural regions,Good,0.18411,283,1431,0.16402,0.20420
2009,66 and older,Rural regions,Satisfactory,0.47074,695,1431,0.44487,0.49661
2009,66 and older,Rural regions,Poor,0.23630,340,1431,0.21428,0.25832
2009,66 and older,Rural regions,Bad,0.07891,113,1431,0.06494,0.09289
2010,17-29 y.,Urban regions,Very good,0.25043,755,2778,0.23431,0.26654
2010,17-29 y.,Urban regions,Good,0.49651,1311,2778,0.47791,0.51510
2010,17-29 y.,Urban regions,Satisfactory,0.19741,545,2778,0.18260,0.21221
2010,17-29 y.,Urban regions,Poor,0.04742,167,2778,0.03952,0.05533
2010,17-29 y.,Rural regions,Very good,0.23864,340,1459,0.21676,0.26052
2010,17-29 y.,Rural regions,Good,0.49979,744,1459,0.47412,0.52546
2010,17-29 y.,Rural regions,Satisfactory,0.19983,285,1459,0.17931,0.22036
2010,17-29 y.,Rural regions,Poor,0.05625,90,1459,0.04442,0.06808
2010,30-45 y.,Urban regions,Very good,0.13845,961,5964,0.12968,0.14721
2010,30-45 y.,Urban regions,Good,0.45992,2854,5964,0.44727,0.47257
2010,30-45 y.,Urban regions,Satisfactory,0.28069,1496,5964,0.26929,0.29210
2010,30-45 y.,Urban regions,Poor,0.09924,549,5964,0.09165,0.10683
2010,30-45 y.,Urban regions,Bad,0.01924,104,5964,0.01575,0.02272
2010,30-45 y.,Rural regions,Very good,0.10287,421,3103,0.09218,0.11356
2010,30-45 y.,Rural regions,Good,0.47643,1534,3103,0.45886,0.49401
2010,30-45 y.,Rural regions,Satisfactory,0.31161,835,3103,0.29532,0.32791
2010,30-45 y.,Rural regions,Poor,0.09152,263,3103,0.08138,0.10167
2010,30-45 y.,Rural regions,Bad,0.01714,50,3103,0.01257,0.02171
2010,46-65 y.,Urban regions,Very good,0.05276,279,4458,0.04619,0.05932
2010,46-65 y.,Urban regions,Good,0.34889,1695,4458,0.33490,0.36289
2010,46-65 y.,Urban regions,Satisfactory,0.36513,1575,4458,0.35100,0.37927
2010,46-65 y.,Urban regions,Poor,0.17625,727,4458,0.16506,0.18743
2010,46-65 y.,Urban regions,Bad,0.05488,182,4458,0.04819,0.06157
2010,46-65 y.,Rural regions,Very good,0.03437,125,2485,0.02721,0.04154
2010,46-65 y.,Rural regions,Good,0.35553,914,2485,0.33671,0.37436
2010,46-65 y.,Rural regions,Satisfactory,0.37983,953,2485,0.36075,0.39892
2010,46-65 y.,Rural regions,Poor,0.17099,372,2485,0.15618,0.18580
2010,46-65 y.,Rural regions,Bad,0.05450,121,2485,0.04558,0.06343
2010,66 and older,Urban regions,Very good,0.02510,65,2613,0.01910,0.03110
2010,66 and older,Urban regions,Good,0.20185,589,2613,0.18646,0.21724
2010,66 and older,Urban regions,Satisfactory,0.42004,1103,2613,0.40111,0.43897
2010,66 and older,Urban regions,Poor,0.25809,635,2613,0.24131,0.27488
2010,66 and older,Urban regions,Bad,0.08984,221,2613,0.07887,0.10081
2010,66 and older,Rural regions,Good,0.18954,287,1377,0.16883,0.21025
2010,66 and older,Rural regions,Satisfactory,0.46730,658,1377,0.44094,0.49367
2010,66 and older,Rural regions,Poor,0.23660,321,1377,0.21415,0.25906
2010,66 and older,Rural regions,Bad,0.08341,111,1377,0.06880,0.09802
2011,17-29 y.,Urban regions,Very good,0.26814,792,2983,0.25224,0.28404
2011,17-29 y.,Urban regions,Good,0.48998,1474,2983,0.47204,0.50792
2011,17-29 y.,Urban regions,Satisfactory,0.17825,541,2983,0.16451,0.19199
2011,17-29 y.,Urban regions,Poor,0.05466,176,2983,0.04650,0.06282
2011,17-29 y.,Rural regions,Very good,0.25285,442,1669,0.23199,0.27371
2011,17-29 y.,Rural regions,Good,0.46196,800,1669,0.43804,0.48589
2011,17-29 y.,Rural regions,Satisfactory,0.22802,335,1669,0.20788,0.24815
2011,17-29 y.,Rural regions,Poor,0.04775,92,1669,0.03752,0.05799
2011,30-45 y.,Urban regions,Very good,0.15052,942,6442,0.14178,0.15925
2011,30-45 y.,Urban regions,Good,0.48469,3127,6442,0.47248,0.49689
2011,30-45 y.,Urban regions,Satisfactory,0.25375,1632,6442,0.24313,0.26438
2011,30-45 y.,Urban regions,Poor,0.08970,617,6442,0.08272,0.09667
2011,30-45 y.,Urban regions,Bad,0.02042,124,6442,0.01697,0.02388
2011,30-45 y.,Rural regions,Very good,0.10474,412,3481,0.09457,0.11492
2011,30-45 y.,Rural regions,Good,0.47839,1732,3481,0.46179,0.49498
2011,30-45 y.,Rural regions,Satisfactory,0.29808,924,3481,0.28288,0.31327
2011,30-45 y.,Rural regions,Poor,0.09583,341,3481,0.08605,0.10561
2011,30-45 y.,Rural regions,Bad,0.02297,72,3481,0.01799,0.02794
2011,46-65 y.,Urban regions,Very good,0.05954,398,5704,0.05340,0.06568
2011,46-65 y.,Urban regions,Good,0.35017,2125,5704,0.33779,0.36255
2011,46-65 y.,Urban regions,Satisfactory,0.36821,2040,5704,0.35569,0.38073
2011,46-65 y.,Urban regions,Poor,0.17634,899,5704,0.16645,0.18623
2011,46-65 y.,Urban regions,Bad,0.04434,242,5704,0.03900,0.04968
2011,46-65 y.,Rural regions,Very good,0.03953,172,3415,0.03300,0.04607
2011,46-65 y.,Rural regions,Good,0.34604,1254,3415,0.33008,0.36200
2011,46-65 y.,Rural regions,Satisfactory,0.38525,1280,3415,0.36893,0.40158
2011,46-65 y.,Rural regions,Poor,0.17669,547,3415,0.16390,0.18949
2011,46-65 y.,Rural regions,Bad,0.05131,162,3415,0.04391,0.05871
2011,66 and older,Urban regions,Very good,0.02763,120,3310,0.02204,0.03321
2011,66 and older,Urban regions,Good,0.23872,857,3310,0.22420,0.25325
2011,66 and older,Urban regions,Satisfactory,0.38167,1292,3310,0.36512,0.39822
2011,66 and older,Urban regions,Poor,0.25633,770,3310,0.24145,0.27121
2011,66 and older,Urban regions,Bad,0.09112,271,3310,0.08131,0.10092
2011,66 and older,Rural regions,Good,0.21475,422,1792,0.19573,0.23377
2011,66 and older,Rural regions,Satisfactory,0.46215,833,1792,0.43906,0.48524
2011,66 and older,Rural regions,Poor,0.22867,409,1792,0.20922,0.24812
2011,66 and older,Rural regions,Bad,0.07567,128,1792,0.06342,0.08792
2012,17-29 y.,Urban regions,Very good,0.25446,795,2887,0.23857,0.27035
2012,17-29 y.,Urban regions,Good,0.48567,1394,2887,0.46743,0.50390
2012,17-29 y.,Urban regions,Satisfactory,0.19432,527,2887,0.17988,0.20875
2012,17-29 y.,Urban regions,Poor,0.05744,171,2887,0.04895,0.06593
2012,17-29 y.,Rural regions,Very good,0.27152,405,1572,0.24953,0.29352
2012,17-29 y.,Rural regions,Good,0.45362,757,1572,0.42900,0.47824
2012,17-29 y.,Rural regions,Satisfactory,0.18807,304,1572,0.16874,0.20739
2012,17-29 y.,Rural regions,Poor,0.06805,106,1572,0.05560,0.08050
