year,age_gr,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,17-29 y.,Good,0.47349,2307,4859,0.45945,0.48753
2014,17-29 y.,Satisfactory,0.18460,918,4859,0.17369,0.19551
2014,17-29 y.,Poor,0.06507,286,4859,0.05813,0.07201
2014,17-29 y.,Bad,0.00788,44,4859,0.00539,0.01036
2014,30-45 y.,Very good,0.13270,1063,8515,0.12550,0.13991
2014,30-45 y.,Good,0.48127,4123,8515,0.47066,0.49189
2014,30-45 y.,Satisfactory,0.26949,2295,8515,0.26006,0.27891
2014,30-45 y.,Poor,0.09419,862,8515,0.08799,0.10040
2014,30-45 y.,Bad,0.02203,172,8515,0.01891,0.02514
2014,46-65 y.,Very good,0.05364,527,9306,0.04906,0.05822
2014,46-65 y.,Good,0.35106,3438,9306,0.34136,0.36075
2014,46-65 y.,Satisfactory,0.37009,3406,9306,0.36028,0.37990
2014,46-65 y.,Poor,0.18091,1546,9306,0.17309,0.18873
2014,46-65 y.,Bad,0.04323,389,9306,0.03910,0.04737
2014,66 and older,Very good,0.02929,146,4947,0.02459,0.03399
2014,66 and older,Good,0.22871,1249,4947,0.21701,0.24042
2014,66 and older,Satisfactory,0.42743,2069,4947,0.41364,0.44122
2014,66 and older,Poor,0.24031,1147,4947,0.22840,0.25222
2014,66 and older,Bad,0.07297,336,4947,0.06572,0.08022
2015,17-29 y.,Very good,0.26577,1382,5011,0.25354,0.27801
2015,17-29 y.,Good,0.47863,2364,5011,0.46480,0.49247
2015,17-29 y.,Satisfactory,0.18087,916,5011,0.17022,0.19153
2015,17-29 y.,Poor,0.06580,312,5011,0.05894,0.07267
2015,17-29 y.,Bad,0.00841,37,5011,0.00588,0.01094
2015,30-45 y.,Very good,0.13789,1163,8276,0.13046,0.14532
2015,30-45 y.,Good,0.48016,4006,8276,0.46940,0.49093
2015,30-45 y.,Satisfactory,0.26421,2146,8276,0.25471,0.27371
2015,30-45 y.,Poor,0.09179,802,8276,0.08557,0.09801
2015,30-45 y.,Bad,0.02490,159,8276,0.02154,0.02825
2015,46-65 y.,Very good,0.05846,563,9131,0.05364,0.06327
2015,46-65 y.,Good,0.34466,3393,9131,0.33491,0.35441
2015,46-65 y.,Satisfactory,0.37994,3322,9131,0.36998,0.38990
2015,46-65 y.,Poor,0.17136,1483,9131,0.16363,0.17909
2015,46-65 y.,Bad,0.04503,370,9131,0.04077,0.04928
2015,66 and older,Very good,0.02510,120,4886,0.02071,0.02949
2015,66 and older,Good,0.24823,1253,4886,0.23612,0.26035
2015,66 and older,Satisfactory,0.40677,2075,4886,0.39299,0.42054
2015,66 and older,Poor,0.23954,1120,4886,0.22757,0.25151
2015,66 and older,Bad,0.07464,318,4886,0.06727,0.08201
2016,17-29 y.,Very good,0.25548,1689,5382,0.24383,0.26714
2016,17-29 y.,Good,0.48995,2408,5382,0.47659,0.50331
2016,17-29 y.,Satisfactory,0.17343,876,5382,0.16331,0.18354
2016,17-29 y.,Poor,0.06418,347,5382,0.05763,0.07072
2016,17-29 y.,Bad,0.01079,62,5382,0.00803,0.01355
2016,30-45 y.,Very good,0.12651,1495,8615,0.11949,0.13353
2016,30-45 y.,Good,0.48719,3927,8615,0.47664,0.49775
2016,30-45 y.,Satisfactory,0.25516,2080,8615,0.24595,0.26436
2016,30-45 y.,Poor,0.10953,906,8615,0.10294,0.11613
2016,30-45 y.,Bad,0.02017,207,8615,0.01720,0.02314
2016,46-65 y.,Very good,0.04856,552,9029,0.04413,0.05300
2016,46-65 y.,Good,0.35041,3325,9029,0.34057,0.36025
2016,46-65 y.,Satisfactory,0.38201,3280,9029,0.37199,0.39203
2016,46-65 y.,Poor,0.17520,1480,9029,0.16736,0.18304
2016,46-65 y.,Bad,0.04293,392,9029,0.03875,0.04711
2016,66 and older,Very good,0.02426,123,4732,0.01988,0.02865
2016,66 and older,Good,0.25012,1230,4732,0.23777,0.26246
2016,66 and older,Satisfactory,0.41762,2036,4732,0.40357,0.43167
2016,66 and older,Poor,0.22907,1032,4732,0.21710,0.24105
2016,66 and older,Bad,0.07644,311,4732,0.06887,0.08401
2017,17-29 y.,Very good,0.26134,2129,6419,0.25059,0.27209
2017,17-29 y.,Good,0.46323,2790,6419,0.45103,0.47542
2017,17-29 y.,Satisfactory,0.18675,1028,6419,0.17722,0.19629
2017,17-29 y.,Poor,0.07667,424,6419,0.07016,0.08318
2017,17-29 y.,Bad,0.00619,48,6419,0.00427,0.00811
2017,30-45 y.,Very good,0.13660,1580,9123,0.12955,0.14365
2017,30-45 y.,Good,0.48693,4182,9123,0.47667,0.49718
2017,30-45 y.,Satisfactory,0.26149,2313,9123,0.25247,0.27050
2017,30-45 y.,Poor,0.09560,876,9123,0.08957,0.10164
2017,30-45 y.,Bad,0.01904,172,9123,0.01624,0.02184
2017,46-65 y.,Very good,0.05622,734,10572,0.05182,0.06061
2017,46-65 y.,Good,0.34710,3909,10572,0.33803,0.35618
2017,46-65 y.,Satisfactory,0.37860,3757,10572,0.36935,0.38785
2017,46-65 y.,Poor,0.17231,1722,10572,0.16511,0.17951
2017,46-65 y.,Bad,0.04464,450,10572,0.04071,0.04858
2017,66 and older,Very good,0.02905,144,4984,0.02438,0.03371
2017,66 and older,Good,0.24787,1344,4984,0.23589,0.25986
2017,66 and older,Satisfactory,0.42768,2170,4984,0.41394,0.44142
2017,66 and older,Poor,0.22894,1026,4984,0.21727,0.24060
2017,66 and older,Bad,0.06415,300,4984,0.05735,0.07096
2018,17-29 y.,Very good,0.27181,2089,6046,0.26060,0.28303
2018,17-29 y.,Good,0.45951,2516,6046,0.44695,0.47207
2018,17-29 y.,Satisfactory,0.17775,1022,6046,0.16811,0.18738
2018,17-29 y.,Poor,0.07369,361,6046,0.06710,0.08027
2018,17-29 y.,Bad,0.01326,58,6046,0.01038,0.01614
2018,30-45 y.,Very good,0.14899,1584,8435,0.14139,0.15659
2018,30-45 y.,Good,0.46802,3779,8435,0.45737,0.47867
2018,30-45 y.,Satisfactory,0.26935,2121,8435,0.25989,0.27882
2018,30-45 y.,Poor,0.09598,794,8435,0.08969,0.10227
2018,30-45 y.,Bad,0.01666,157,8435,0.01393,0.01939
2018,46-65 y.,Very good,0.05449,732,10255,0.05009,0.05888
2018,46-65 y.,Good,0.36520,3846,10255,0.35588,0.37452
2018,46-65 y.,Satisfactory,0.37159,3630,10255,0.36224,0.38095
2018,46-65 y.,Poor,0.16285,1591,10255,0.15570,0.17000
2018,46-65 y.,Bad,0.04548,456,10255,0.04145,0.04952
2018,66 and older,Very good,0.02893,149,5013,0.02429,0.03357
2018,66 and older,Good,0.25307,1368,5013,0.24103,0.26510
2018,66 and older,Satisfactory,0.43881,2147,5013,0.42507,0.45255
2018,66 and older,Poor,0.21690,1054,5013,0.20549,0.22831
2018,66 and older,Bad,0.06063,295,5013,0.05403,0.06724
2019,17-29 y.,Very good,0.23122,1663,5322,0.21989,0.24255
2019,17-29 y.,Good,0.49772,2393,5322,0.48428,0.51115
2019,17-29 y.,Satisfactory,0.18093,892,5322,0.17059,0.19128
2019,17-29 y.,Poor,0.05939,315,5322,0.05304,0.06574
2019,17-29 y.,Bad,0.01487,59,5322,0.01162,0.01812
2019,30-45 y.,Very good,0.15170,1471,7962,0.14382,0.15958
2019,30-45 y.,Good,0.47835,3640,7962,0.46737,0.48932
2019,30-45 y.,Satisfactory,0.25499,1937,7962,0.24542,0.26457
2019,30-45 y.,Poor,0.09778,763,7962,0.09125,0.10430
2019,30-45 y.,Bad,0.01717,151,7962,0.01432,0.02003
2019,46-65 y.,Very good,0.06290,1033,11053,0.05837,0.06743
2019,46-65 y.,Good,0.36610,4404,11053,0.35712,0.37508
2019,46-65 y.,Satisfactory,0.35568,3625,11053,0.34676,0.36461
2019,46-65 y.,Poor,0.17455,1608,11053,0.16747,0.18162
2019,46-65 y.,Bad,0.03955,383,11053,0.03592,0.04319
2019,66 and older,Very good,0.02964,218,5200,0.02503,0.03425
2019,66 and older,Good,0.25680,1491,5200,0.24493,0.26868
2019,66 and older,Satisfactory,0.43466,2187,5200,0.42118,0.44813
2019,66 and older,Poor,0.21589,1011,5200,0.20471,0.22707
2019,66 and older,Bad,0.06091,293,5200,0.05441,0.06741
2020,17-29 y.,Very good,0.26879,2084,5937,0.25751,0.28007
2020,17-29 y.,Good,0.47166,2622,5937,0.45896,0.48436
2020,17-29 y.,Satisfactory,0.19116,886,5937,0.18115,0.20116
2020,17-29 y.,Poor,0.05666,293,5937,0.05078,0.06254
2020,17-29 y.,Bad,0.00887,52,5937,0.00648,0.01125
2020,30-45 y.,Very good,0.16559,1952,8490,0.15768,0.17349
2020,30-45 y.,Good,0.48740,3933,8490,0.47677,0.49804
2020,30-45 y.,Satisfactory,0.24593,1815,8490,0.23677,0.25509
2020,30-45 y.,Poor,0.08578,656,8490,0.07982,0.09173
2020,30-45 y.,Bad,0.01441,134,8490,0.01187,0.01694
2020,46-65 y.,Very good,0.06299,959,10513,0.05835,0.06764
2020,46-65 y.,Good,0.36715,4293,10513,0.35794,0.37637
2020,46-65 y.,Satisfactory,0.35841,3383,10513,0.34924,0.36757
2020,46-65 y.,Poor,0.17152,1512,10513,0.16431,0.17873
2020,46-65 y.,Bad,0.03930,366,10513,0.03559,0.04302
2020,66 and older,Very good,0.03168,179,4915,0.02678,0.03658
2020,66 and older,Good,0.24835,1402,4915,0.23627,0.26043
2020,66 and older,Satisfactory,0.43598,2065,4915,0.42212,0.44985
2020,66 and older,Poor,0.21613,995,4915,0.20462,0.22764
2020,66 and older,Bad,0.06540,274,4915,0.05848,0.07231
2021,17-29 y.,Very good,0.27611,1186,3640,0.26158,0.29063
2021,17-29 y.,Good,0.43223,1533,3640,0.41614,0.44833
2021,17-29 y.,Satisfactory,0.19327,643,3640,0.18045,0.20610
2021,17-29 y.,Poor,0.08849,242,3640,0.07926,0.09771
2021,17-29 y.,Bad,0.00918,36,3640,0.00608,0.01227
2021,30-45 y.,Very good,0.16704,1053,5349,0.15704,0.17703
2021,30-45 y.,Good,0.46940,2449,5349,0.45603,0.48278
2021,30-45 y.,Satisfactory,0.23294,1195,5349,0.22161,0.24427
2021,30-45 y.,Poor,0.10150,527,5349,0.09340,0.10959
2021,30-45 y.,Bad,0.02758,125,5349,0.02319,0.03197
2021,46-65 y.,Very good,0.08091,781,7332,0.07467,0.08716
2021,46-65 y.,Good,0.36793,2897,7332,0.35689,0.37897
2021,46-65 y.,Satisfactory,0.35170,2288,7332,0.34077,0.36263
2021,46-65 y.,Poor,0.15601,1066,7332,0.14771,0.16432
2021,46-65 y.,Bad,0.04333,300,7332,0.03867,0.04799
2021,66 and older,Very good,0.04392,199,3590,0.03722,0.05063
2021,66 and older,Good,0.24349,1053,3590,0.22945,0.25753
2021,66 and older,Satisfactory,0.41896,1402,3590,0.40282,0.43510
2021,66 and older,Poor,0.22516,713,3590,0.21150,0.23883
2021,66 and older,Bad,0.06679,223,3590,0.05862,0.07495
