year,age_gr,sampreg,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,17-29 y.,West,Satisfactory,0.17892,462,2862,0.16488,0.19297
2004,17-29 y.,West,Poor,0.04482,116,2862,0.03723,0.05240
2004,17-29 y.,East,Very good,0.18211,201,1063,0.15890,0.20533
2004,17-29 y.,East,Good,0.55104,611,1063,0.52113,0.58096
2004,17-29 y.,East,Satisfactory,0.18891,199,1063,0.16537,0.21245
2004,17-29 y.,East,Poor,0.05654,52,1063,0.04265,0.07044
2004,30-45 y.,West,Very good,0.12681,637,5151,0.11772,0.13590
2004,30-45 y.,West,Good,0.48283,2639,5151,0.46918,0.49648
2004,30-45 y.,West,Satisfactory,0.27271,1357,5151,0.26055,0.28488
2004,30-45 y.,West,Poor,0.09850,440,5151,0.09036,0.10664
2004,30-45 y.,West,Bad,0.01798,78,5151,0.01436,0.02161
2004,30-45 y.,East,Very good,0.08883,115,1357,0.07369,0.10398
2004,30-45 y.,East,Good,0.50895,726,1357,0.48234,0.53556
2004,30-45 y.,East,Satisfactory,0.27714,390,1357,0.25332,0.30097
2004,30-45 y.,East,Poor,0.10722,126,1357,0.09076,0.12369
2004,46-65 y.,West,Very good,0.05647,337,5533,0.05039,0.06255
2004,46-65 y.,West,Good,0.34820,2082,5533,0.33564,0.36075
2004,46-65 y.,West,Satisfactory,0.36792,2022,5533,0.35521,0.38063
2004,46-65 y.,West,Poor,0.17837,876,5533,0.16828,0.18846
2004,46-65 y.,West,Bad,0.04706,216,5533,0.04148,0.05264
2004,46-65 y.,East,Very good,0.02360,48,1821,0.01663,0.03058
2004,46-65 y.,East,Good,0.34064,643,1821,0.31887,0.36242
2004,46-65 y.,East,Satisfactory,0.40858,762,1821,0.38600,0.43116
2004,46-65 y.,East,Poor,0.16937,284,1821,0.15214,0.18661
2004,46-65 y.,East,Bad,0.05349,84,1821,0.04315,0.06383
2004,66 and older,West,Very good,0.02293,71,2796,0.01738,0.02848
2004,66 and older,West,Good,0.19244,583,2796,0.17782,0.20705
2004,66 and older,West,Satisfactory,0.40415,1162,2796,0.38596,0.42235
2004,66 and older,West,Poor,0.26024,688,2796,0.24398,0.27651
2004,66 and older,West,Bad,0.11414,292,2796,0.10235,0.12593
2004,66 and older,East,Good,0.15613,162,936,0.13287,0.17940
2004,66 and older,East,Satisfactory,0.44738,431,936,0.41551,0.47925
2004,66 and older,East,Poor,0.27161,250,936,0.24310,0.30012
2004,66 and older,East,Bad,0.10293,93,936,0.08345,0.12240
2005,17-29 y.,West,Very good,0.23372,706,2790,0.21802,0.24943
2005,17-29 y.,West,Good,0.49532,1425,2790,0.47677,0.51388
2005,17-29 y.,West,Satisfactory,0.20678,526,2790,0.19174,0.22181
2005,17-29 y.,West,Poor,0.05418,133,2790,0.04578,0.06258
2005,17-29 y.,East,Very good,0.19570,220,1003,0.17113,0.22026
2005,17-29 y.,East,Good,0.55661,553,1003,0.52585,0.58737
2005,17-29 y.,East,Satisfactory,0.18720,193,1003,0.16305,0.21136
2005,17-29 y.,East,Poor,0.03931,37,1003,0.02728,0.05135
2005,30-45 y.,West,Very good,0.10679,521,4781,0.09804,0.11555
2005,30-45 y.,West,Good,0.48528,2437,4781,0.47111,0.49945
2005,30-45 y.,West,Satisfactory,0.28772,1312,4781,0.27488,0.30055
2005,30-45 y.,West,Poor,0.09718,430,4781,0.08878,0.10558
2005,30-45 y.,West,Bad,0.01975,81,4781,0.01580,0.02369
2005,30-45 y.,East,Very good,0.08472,112,1266,0.06938,0.10007
2005,30-45 y.,East,Good,0.48908,659,1266,0.46153,0.51663
2005,30-45 y.,East,Satisfactory,0.28496,382,1266,0.26009,0.30984
2005,30-45 y.,East,Poor,0.10401,113,1266,0.08718,0.12083
2005,46-65 y.,West,Very good,0.04791,279,5233,0.04212,0.05370
2005,46-65 y.,West,Good,0.33225,1897,5233,0.31948,0.34501
2005,46-65 y.,West,Satisfactory,0.39133,2008,5233,0.37810,0.40455
2005,46-65 y.,West,Poor,0.17968,845,5233,0.16927,0.19008
2005,46-65 y.,West,Bad,0.04330,204,5233,0.03778,0.04881
2005,46-65 y.,East,Very good,0.02085,42,1757,0.01417,0.02754
2005,46-65 y.,East,Good,0.32157,600,1757,0.29973,0.34342
2005,46-65 y.,East,Satisfactory,0.39854,731,1757,0.37564,0.42144
2005,46-65 y.,East,Poor,0.18466,302,1757,0.16651,0.20281
2005,46-65 y.,East,Bad,0.05823,82,1757,0.04727,0.06918
2005,66 and older,West,Very good,0.01899,54,2797,0.01393,0.02405
2005,66 and older,West,Good,0.17978,556,2797,0.16555,0.19402
2005,66 and older,West,Satisfactory,0.41605,1185,2797,0.39778,0.43432
2005,66 and older,West,Poor,0.26599,718,2797,0.24961,0.28236
2005,66 and older,West,Bad,0.11181,284,2797,0.10013,0.12349
2005,66 and older,East,Good,0.17685,178,946,0.15252,0.20117
2005,66 and older,East,Satisfactory,0.43523,427,946,0.40362,0.46684
2005,66 and older,East,Poor,0.28022,256,946,0.25158,0.30885
2005,66 and older,East,Bad,0.09272,85,946,0.07422,0.11121
2006,17-29 y.,West,Very good,0.23805,732,2904,0.22256,0.25354
2006,17-29 y.,West,Good,0.50829,1510,2904,0.49010,0.52648
2006,17-29 y.,West,Satisfactory,0.19484,533,2904,0.18043,0.20924
2006,17-29 y.,West,Poor,0.04877,129,2904,0.04093,0.05660
2006,17-29 y.,East,Very good,0.21474,219,1049,0.18988,0.23961
2006,17-29 y.,East,Good,0.54859,604,1049,0.51846,0.57871
2006,17-29 y.,East,Satisfactory,0.17545,184,1049,0.15242,0.19848
2006,17-29 y.,East,Poor,0.05692,42,1049,0.04289,0.07095
2006,30-45 y.,West,Very good,0.10900,534,4959,0.10033,0.11767
2006,30-45 y.,West,Good,0.46711,2489,4959,0.45322,0.48100
2006,30-45 y.,West,Satisfactory,0.31564,1452,4959,0.30270,0.32858
2006,30-45 y.,West,Poor,0.08515,404,4959,0.07738,0.09292
2006,30-45 y.,West,Bad,0.02206,80,4959,0.01797,0.02615
2006,30-45 y.,East,Very good,0.09993,123,1301,0.08363,0.11623
2006,30-45 y.,East,Good,0.50046,699,1301,0.47328,0.52764
2006,30-45 y.,East,Satisfactory,0.28971,379,1301,0.26505,0.31437
2006,30-45 y.,East,Poor,0.08521,100,1301,0.07003,0.10039
2006,46-65 y.,West,Very good,0.05430,331,5702,0.04841,0.06018
2006,46-65 y.,West,Good,0.34463,2073,5702,0.33229,0.35696
2006,46-65 y.,West,Satisfactory,0.38384,2187,5702,0.37122,0.39647
2006,46-65 y.,West,Poor,0.16678,867,5702,0.15710,0.17646
2006,46-65 y.,West,Bad,0.04911,244,5702,0.04350,0.05472
2006,46-65 y.,East,Very good,0.04261,70,1866,0.03345,0.05178
2006,46-65 y.,East,Good,0.32682,671,1866,0.30553,0.34811
2006,46-65 y.,East,Satisfactory,0.39050,728,1866,0.36836,0.41264
2006,46-65 y.,East,Poor,0.17712,310,1866,0.15980,0.19445
2006,46-65 y.,East,Bad,0.06157,87,1866,0.05067,0.07248
2006,66 and older,West,Very good,0.02514,95,3296,0.01980,0.03049
2006,66 and older,West,Good,0.20352,715,3296,0.18977,0.21727
2006,66 and older,West,Satisfactory,0.40680,1350,3296,0.39003,0.42358
2006,66 and older,West,Poor,0.25284,814,3296,0.23800,0.26768
2006,66 and older,West,Bad,0.10725,322,3296,0.09668,0.11782
2006,66 and older,East,Good,0.17373,211,1114,0.15148,0.19599
2006,66 and older,East,Satisfactory,0.42153,491,1114,0.39252,0.45054
2006,66 and older,East,Poor,0.26058,285,1114,0.23479,0.28637
2006,66 and older,East,Bad,0.12909,127,1114,0.10939,0.14879
2007,17-29 y.,West,Very good,0.23883,675,2734,0.22285,0.25482
2007,17-29 y.,West,Good,0.50903,1429,2734,0.49029,0.52777
2007,17-29 y.,West,Satisfactory,0.20075,519,2734,0.18573,0.21577
2007,17-29 y.,West,Poor,0.03905,111,2734,0.03179,0.04631
2007,17-29 y.,East,Very good,0.21444,219,968,0.18857,0.24031
2007,17-29 y.,East,Good,0.54398,518,968,0.51258,0.57537
2007,17-29 y.,East,Satisfactory,0.18662,185,968,0.16206,0.21117
2007,17-29 y.,East,Poor,0.04658,46,968,0.03329,0.05986
2007,30-45 y.,West,Very good,0.10534,479,4482,0.09635,0.11433
2007,30-45 y.,West,Good,0.48513,2292,4482,0.47049,0.49976
2007,30-45 y.,West,Satisfactory,0.29876,1257,4482,0.28536,0.31216
2007,30-45 y.,West,Poor,0.09215,385,4482,0.08368,0.10062
2007,30-45 y.,West,Bad,0.01691,69,4482,0.01313,0.02068
2007,30-45 y.,East,Very good,0.09622,103,1204,0.07955,0.11288
2007,30-45 y.,East,Good,0.54058,668,1204,0.51241,0.56874
2007,30-45 y.,East,Satisfactory,0.25273,339,1204,0.22818,0.27729
2007,30-45 y.,East,Poor,0.08802,94,1204,0.07201,0.10403
2007,46-65 y.,West,Very good,0.03909,260,5279,0.03386,0.04432
2007,46-65 y.,West,Good,0.33287,1957,5279,0.32016,0.34559
2007,46-65 y.,West,Satisfactory,0.39572,2001,5279,0.38253,0.40892
2007,46-65 y.,West,Poor,0.18212,843,5279,0.17171,0.19253
2007,46-65 y.,West,Bad,0.04681,218,5279,0.04111,0.05251
2007,46-65 y.,East,Very good,0.02782,51,1767,0.02015,0.03549
2007,46-65 y.,East,Good,0.35049,644,1767,0.32824,0.37275
2007,46-65 y.,East,Satisfactory,0.39571,733,1767,0.37290,0.41852
2007,46-65 y.,East,Poor,0.16537,256,1767,0.14805,0.18270
2007,46-65 y.,East,Bad,0.05970,83,1767,0.04865,0.07076
2007,66 and older,West,Very good,0.02181,74,3211,0.01676,0.02687
2007,66 and older,West,Good,0.20062,716,3211,0.18676,0.21447
2007,66 and older,West,Satisfactory,0.42164,1322,3211,0.40455,0.43872
2007,66 and older,West,Poor,0.26018,824,3211,0.24501,0.27536
2007,66 and older,West,Bad,0.09189,275,3211,0.08190,0.10188
2007,66 and older,East,Good,0.17119,207,1105,0.14897,0.19341
2007,66 and older,East,Satisfactory,0.44762,513,1105,0.41828,0.47695
2007,66 and older,East,Poor,0.26828,288,1105,0.24215,0.29442
2007,66 and older,East,Bad,0.09584,97,1105,0.07847,0.11320
2008,17-29 y.,West,Very good,0.24809,650,2531,0.23126,0.26492
2008,17-29 y.,West,Good,0.52113,1304,2531,0.50167,0.54060
2008,17-29 y.,West,Satisfactory,0.16816,426,2531,0.15358,0.18273
2008,17-29 y.,West,Poor,0.05455,151,2531,0.04570,0.06340
2008,17-29 y.,East,Very good,0.24365,193,855,0.21486,0.27244
2008,17-29 y.,East,Good,0.50339,450,855,0.46986,0.53693
2008,17-29 y.,East,Satisfactory,0.18523,158,855,0.15917,0.21128
2008,17-29 y.,East,Poor,0.06166,54,855,0.04553,0.07780
2008,30-45 y.,West,Very good,0.10786,434,4020,0.09827,0.11745
2008,30-45 y.,West,Good,0.48543,2026,4020,0.46998,0.50088
2008,30-45 y.,West,Satisfactory,0.29129,1116,4020,0.27724,0.30534
2008,30-45 y.,West,Poor,0.09951,380,4020,0.09026,0.10877
2008,30-45 y.,West,Bad,0.01518,64,4020,0.01140,0.01896
2008,30-45 y.,East,Very good,0.09369,104,1133,0.07671,0.11066
2008,30-45 y.,East,Good,0.52885,607,1133,0.49978,0.55793
2008,30-45 y.,East,Satisfactory,0.27075,342,1133,0.24486,0.29663
2008,30-45 y.,East,Poor,0.08505,80,1133,0.06880,0.10130
2008,46-65 y.,West,Very good,0.04788,277,5005,0.04196,0.05379
2008,46-65 y.,West,Good,0.33652,1872,5005,0.32342,0.34961
2008,46-65 y.,West,Satisfactory,0.39052,1851,5005,0.37700,0.40403
2008,46-65 y.,West,Poor,0.17305,797,5005,0.16257,0.18353
2008,46-65 y.,West,Bad,0.04975,208,5005,0.04372,0.05577
2008,46-65 y.,East,Very good,0.03311,59,1679,0.02455,0.04167
2008,46-65 y.,East,Good,0.37121,630,1679,0.34810,0.39433
2008,46-65 y.,East,Satisfactory,0.35968,642,1679,0.33671,0.38264
2008,46-65 y.,East,Poor,0.18860,280,1679,0.16988,0.20732
2008,46-65 y.,East,Bad,0.04582,68,1679,0.03582,0.05583
2008,66 and older,West,Very good,0.02075,64,3170,0.01579,0.02571
2008,66 and older,West,Good,0.20318,735,3170,0.18917,0.21719
2008,66 and older,West,Satisfactory,0.43759,1350,3170,0.42032,0.45486
2008,66 and older,West,Poor,0.24362,761,3170,0.22867,0.25856
2008,66 and older,West,Bad,0.09023,260,3170,0.08025,0.10020
2008,66 and older,East,Good,0.17554,211,1102,0.15307,0.19801
2008,66 and older,East,Satisfactory,0.47137,520,1102,0.44188,0.50086
2008,66 and older,East,Poor,0.25117,275,1102,0.22555,0.27678
2008,66 and older,East,Bad,0.08672,96,1102,0.07010,0.10335
2009,17-29 y.,West,Very good,0.22650,576,2320,0.20946,0.24353
2009,17-29 y.,West,Good,0.52706,1220,2320,0.50674,0.54738
2009,17-29 y.,West,Satisfactory,0.18860,409,2320,0.17268,0.20452
2009,17-29 y.,West,Poor,0.04624,115,2320,0.03770,0.05479
2009,17-29 y.,East,Very good,0.19849,149,746,0.16985,0.22714
2009,17-29 y.,East,Good,0.52240,411,746,0.48653,0.55826
2009,17-29 y.,East,Satisfactory,0.18431,144,746,0.15647,0.21215
2009,17-29 y.,East,Poor,0.07871,42,746,0.05938,0.09805
2009,30-45 y.,West,Very good,0.10957,368,3605,0.09937,0.11977
2009,30-45 y.,West,Good,0.46576,1800,3605,0.44947,0.48204
2009,30-45 y.,West,Satisfactory,0.31952,1085,3605,0.30430,0.33475
2009,30-45 y.,West,Poor,0.09100,306,3605,0.08161,0.10039
2009,30-45 y.,West,Bad,0.01258,46,3605,0.00894,0.01622
2009,30-45 y.,East,Very good,0.07486,78,1052,0.05895,0.09077
2009,30-45 y.,East,Good,0.55125,595,1052,0.52118,0.58132
2009,30-45 y.,East,Satisfactory,0.27763,304,1052,0.25056,0.30471
2009,30-45 y.,East,Poor,0.08216,75,1052,0.06555,0.09876
2009,46-65 y.,West,Very good,0.04978,250,4677,0.04355,0.05602
2009,46-65 y.,West,Good,0.31804,1669,4677,0.30469,0.33139
2009,46-65 y.,West,Satisfactory,0.40662,1819,4677,0.39254,0.42070
2009,46-65 y.,West,Poor,0.17615,750,4677,0.16524,0.18707
2009,46-65 y.,West,Bad,0.04707,189,4677,0.04100,0.05314
2009,46-65 y.,East,Very good,0.02908,50,1633,0.02093,0.03723
2009,46-65 y.,East,Good,0.34305,584,1633,0.32001,0.36608
2009,46-65 y.,East,Satisfactory,0.39839,657,1633,0.37464,0.42214
2009,46-65 y.,East,Poor,0.17212,276,1633,0.15381,0.19044
2009,46-65 y.,East,Bad,0.05303,66,1633,0.04216,0.06390
2009,66 and older,West,Very good,0.02000,77,3034,0.01501,0.02498
2009,66 and older,West,Good,0.20149,669,3034,0.18722,0.21577
2009,66 and older,West,Satisfactory,0.44416,1328,3034,0.42647,0.46184
2009,66 and older,West,Poor,0.23815,699,3034,0.22299,0.25331
2009,66 and older,West,Bad,0.08997,261,3034,0.07979,0.10016
2009,66 and older,East,Good,0.16466,198,1102,0.14275,0.18657
2009,66 and older,East,Satisfactory,0.45673,516,1102,0.42730,0.48615
2009,66 and older,East,Poor,0.27014,290,1102,0.24391,0.29636
2009,66 and older,East,Bad,0.09233,98,1102,0.07523,0.10943
2010,17-29 y.,West,Very good,0.24907,866,3272,0.23425,0.26390
2010,17-29 y.,West,Good,0.49517,1559,3272,0.47804,0.51230
2010,17-29 y.,West,Satisfactory,0.19955,652,3272,0.18585,0.21324
2010,17-29 y.,West,Poor,0.04942,195,3272,0.04200,0.05685
2010,17-29 y.,East,Very good,0.23636,229,965,0.20954,0.26318
2010,17-29 y.,East,Good,0.50787,496,965,0.47631,0.53943
2010,17-29 y.,East,Satisfactory,0.19221,178,965,0.16733,0.21708
2010,17-29 y.,East,Poor,0.05366,62,965,0.03943,0.06788
2010,30-45 y.,West,Very good,0.13362,1155,7273,0.12580,0.14144
2010,30-45 y.,West,Good,0.45418,3442,7273,0.44274,0.46563
2010,30-45 y.,West,Satisfactory,0.29596,1891,7273,0.28547,0.30646
2010,30-45 y.,West,Poor,0.09567,659,7273,0.08891,0.10243
2010,30-45 y.,West,Bad,0.01849,126,7273,0.01539,0.02158
2010,30-45 y.,East,Very good,0.09838,227,1766,0.08449,0.11228
2010,30-45 y.,East,Good,0.52168,946,1766,0.49837,0.54498
2010,30-45 y.,East,Satisfactory,0.25554,440,1766,0.23519,0.27589
2010,30-45 y.,East,Poor,0.10421,153,1766,0.08996,0.11847
2010,46-65 y.,West,Very good,0.05231,353,5258,0.04629,0.05833
2010,46-65 y.,West,Good,0.34286,1948,5258,0.33003,0.35570
2010,46-65 y.,West,Satisfactory,0.36995,1896,5258,0.35690,0.38300
2010,46-65 y.,West,Poor,0.17586,844,5258,0.16557,0.18615
2010,46-65 y.,West,Bad,0.05534,217,5258,0.04916,0.06152
2010,46-65 y.,East,Very good,0.02231,51,1685,0.01526,0.02936
2010,46-65 y.,East,Good,0.38577,661,1685,0.36252,0.40902
2010,46-65 y.,East,Satisfactory,0.37081,632,1685,0.34774,0.39388
2010,46-65 y.,East,Poor,0.16864,255,1685,0.15076,0.18653
2010,46-65 y.,East,Bad,0.05229,86,1685,0.04166,0.06292
2010,66 and older,West,Very good,0.02699,80,2960,0.02115,0.03282
2010,66 and older,West,Good,0.20807,685,2960,0.19344,0.22269
2010,66 and older,West,Satisfactory,0.42841,1272,2960,0.41058,0.44624
2010,66 and older,West,Poor,0.24237,682,2960,0.22693,0.25781
2010,66 and older,West,Bad,0.08919,241,2960,0.07892,0.09946
2010,66 and older,East,Good,0.15536,191,1045,0.13338,0.17733
2010,66 and older,East,Satisfactory,0.46453,489,1045,0.43427,0.49478
2010,66 and older,East,Poor,0.28742,274,1045,0.25996,0.31487
2010,66 and older,East,Bad,0.08173,91,1045,0.06511,0.09835
2011,17-29 y.,West,Very good,0.26023,991,3687,0.24606,0.27439
2011,17-29 y.,West,Good,0.48580,1778,3687,0.46966,0.50193
2011,17-29 y.,West,Satisfactory,0.18980,666,3687,0.17714,0.20246
2011,17-29 y.,West,Poor,0.05406,217,3687,0.04676,0.06136
2011,17-29 y.,West,Bad,0.00735,35,3687,0.00459,0.01011
2011,17-29 y.,East,Very good,0.27736,243,1000,0.24960,0.30512
2011,17-29 y.,East,Good,0.45858,496,1000,0.42768,0.48948
2011,17-29 y.,East,Satisfactory,0.21471,210,1000,0.18924,0.24017
2011,17-29 y.,East,Poor,0.04490,51,1000,0.03206,0.05774
2011,30-45 y.,West,Very good,0.13876,1113,7916,0.13115,0.14638
2011,30-45 y.,West,Good,0.48781,3830,7916,0.47680,0.49882
2011,30-45 y.,West,Satisfactory,0.25988,2042,7916,0.25022,0.26955
2011,30-45 y.,West,Poor,0.09118,775,7916,0.08484,0.09752
2011,30-45 y.,West,Bad,0.02159,156,7916,0.01839,0.02479
2011,30-45 y.,East,Very good,0.12662,241,2007,0.11207,0.14117
2011,30-45 y.,East,Good,0.45713,1029,2007,0.43533,0.47893
2011,30-45 y.,East,Satisfactory,0.30377,514,2007,0.28364,0.32390
2011,30-45 y.,East,Poor,0.09335,183,2007,0.08062,0.10608
2011,30-45 y.,East,Bad,0.01913,40,2007,0.01314,0.02512
2011,46-65 y.,West,Very good,0.05722,492,7023,0.05178,0.06265
2011,46-65 y.,West,Good,0.35128,2617,7023,0.34011,0.36245
2011,46-65 y.,West,Satisfactory,0.36555,2512,7023,0.35428,0.37681
2011,46-65 y.,West,Poor,0.18044,1114,7023,0.17144,0.18943
2011,46-65 y.,West,Bad,0.04440,288,7023,0.03958,0.04922
2011,46-65 y.,East,Very good,0.03276,78,2096,0.02514,0.04038
2011,46-65 y.,East,Good,0.33801,762,2096,0.31775,0.35826
2011,46-65 y.,East,Satisfactory,0.41042,808,2096,0.38936,0.43149
2011,46-65 y.,East,Poor,0.15988,332,2096,0.14419,0.17557
2011,46-65 y.,East,Bad,0.05680,116,2096,0.04689,0.06671
2011,66 and older,West,Very good,0.02757,136,3860,0.02241,0.03274
2011,66 and older,West,Good,0.24103,1013,3860,0.22753,0.25452
2011,66 and older,West,Satisfactory,0.39661,1549,3860,0.38118,0.41204
2011,66 and older,West,Poor,0.24158,861,3860,0.22807,0.25508
2011,66 and older,West,Bad,0.08882,301,3860,0.07985,0.09780
2011,66 and older,East,Good,0.18750,266,1258,0.16593,0.20908
2011,66 and older,East,Satisfactory,0.45587,576,1258,0.42833,0.48340
2011,66 and older,East,Poor,0.27229,318,1258,0.24768,0.29690
2011,66 and older,East,Bad,0.07442,98,1258,0.05991,0.08893
2012,17-29 y.,West,Very good,0.26539,995,3603,0.25097,0.27981
2012,17-29 y.,West,Good,0.47419,1697,3603,0.45789,0.49050
2012,17-29 y.,West,Satisfactory,0.19053,661,3603,0.17771,0.20336
2012,17-29 y.,West,Poor,0.05936,216,3603,0.05164,0.06708
2012,17-29 y.,West,Bad,0.00835,34,3603,0.00538,0.01132
2012,17-29 y.,East,Very good,0.23157,205,890,0.20384,0.25930
2012,17-29 y.,East,Good,0.48175,454,890,0.44890,0.51460
2012,17-29 y.,East,Satisfactory,0.20156,170,890,0.17519,0.22793
2012,17-29 y.,East,Poor,0.06848,61,890,0.05188,0.08509
2012,30-45 y.,West,Very good,0.13233,937,7197,0.12450,0.14016
2012,30-45 y.,West,Good,0.48559,3536,7197,0.47404,0.49714
2012,30-45 y.,West,Satisfactory,0.27247,1907,7197,0.26219,0.28276
2012,30-45 y.,West,Poor,0.08828,664,7197,0.08173,0.09484
2012,30-45 y.,West,Bad,0.01997,153,7197,0.01674,0.02320
2012,30-45 y.,East,Very good,0.11377,200,1844,0.09927,0.12827
2012,30-45 y.,East,Good,0.52183,1003,1844,0.49903,0.54464
2012,30-45 y.,East,Satisfactory,0.27597,491,1844,0.25557,0.29638
2012,30-45 y.,East,Poor,0.07247,150,1844,0.06064,0.08431
2012,46-65 y.,West,Very good,0.05863,492,7183,0.05319,0.06406
2012,46-65 y.,West,Good,0.36085,2783,7183,0.34974,0.37196
2012,46-65 y.,West,Satisfactory,0.38043,2589,7183,0.36920,0.39166
2012,46-65 y.,West,Poor,0.15664,1038,7183,0.14823,0.16504
2012,46-65 y.,West,Bad,0.04157,281,7183,0.03696,0.04619
2012,46-65 y.,East,Very good,0.02961,70,2184,0.02250,0.03672
2012,46-65 y.,East,Good,0.35941,840,2184,0.33928,0.37953
2012,46-65 y.,East,Satisfactory,0.39653,825,2184,0.37601,0.41706
2012,46-65 y.,East,Poor,0.16187,346,2184,0.14642,0.17732
2012,46-65 y.,East,Bad,0.05253,103,2184,0.04318,0.06189
2012,66 and older,West,Very good,0.03556,148,3918,0.02976,0.04136
2012,66 and older,West,Good,0.24363,1042,3918,0.23019,0.25708
2012,66 and older,West,Satisfactory,0.41628,1637,3918,0.40085,0.43172
2012,66 and older,West,Poor,0.23066,839,3918,0.21747,0.24385
2012,66 and older,West,Bad,0.07236,252,3918,0.06425,0.08048
2012,66 and older,East,Good,0.19382,296,1267,0.17204,0.21559
2012,66 and older,East,Satisfactory,0.44991,566,1267,0.42250,0.47731
2012,66 and older,East,Poor,0.26929,314,1267,0.24486,0.29373
2012,66 and older,East,Bad,0.07477,91,1267,0.06028,0.08926
2013,17-29 y.,West,Very good,0.28690,1450,4684,0.27394,0.29985
2013,17-29 y.,West,Good,0.46279,2098,4684,0.44850,0.47707
2013,17-29 y.,West,Satisfactory,0.18590,821,4684,0.17476,0.19705
2013,17-29 y.,West,Poor,0.05452,269,4684,0.04802,0.06103
2013,17-29 y.,West,Bad,0.00807,46,4684,0.00551,0.01063
2013,17-29 y.,East,Very good,0.23399,220,882,0.20603,0.26194
2013,17-29 y.,East,Good,0.50928,448,882,0.47627,0.54229
2013,17-29 y.,East,Satisfactory,0.19396,166,882,0.16785,0.22007
2013,17-29 y.,East,Poor,0.04389,48,882,0.03036,0.05742
2013,30-45 y.,West,Very good,0.14333,1289,8472,0.13587,0.15079
2013,30-45 y.,West,Good,0.47758,4012,8472,0.46694,0.48822
2013,30-45 y.,West,Satisfactory,0.25556,2137,8472,0.24627,0.26485
2013,30-45 y.,West,Poor,0.09820,857,8472,0.09186,0.10453
2013,30-45 y.,West,Bad,0.02308,177,8472,0.01988,0.02628
2013,30-45 y.,East,Very good,0.13987,220,1884,0.12420,0.15553
2013,30-45 y.,East,Good,0.47749,930,1884,0.45493,0.50005
2013,30-45 y.,East,Satisfactory,0.28036,523,1884,0.26007,0.30065
2013,30-45 y.,East,Poor,0.07836,176,1884,0.06622,0.09050
2013,30-45 y.,East,Bad,0.02392,35,1884,0.01702,0.03083
2013,46-65 y.,West,Very good,0.06280,578,7990,0.05748,0.06812
2013,46-65 y.,West,Good,0.34080,2940,7990,0.33041,0.35119
2013,46-65 y.,West,Satisfactory,0.37411,2820,7990,0.36349,0.38472
2013,46-65 y.,West,Poor,0.17566,1295,7990,0.16731,0.18400
2013,46-65 y.,West,Bad,0.04585,357,7990,0.04126,0.05044
2013,46-65 y.,East,Very good,0.02857,80,2193,0.02160,0.03555
2013,46-65 y.,East,Good,0.33386,765,2193,0.31411,0.35360
2013,46-65 y.,East,Satisfactory,0.40754,848,2193,0.38697,0.42811
2013,46-65 y.,East,Poor,0.17076,386,2193,0.15501,0.18651
2013,46-65 y.,East,Bad,0.05886,114,2193,0.04901,0.06872
2013,66 and older,West,Very good,0.03181,131,3810,0.02624,0.03739
2013,66 and older,West,Good,0.25018,1023,3810,0.23643,0.26393
2013,66 and older,West,Satisfactory,0.41433,1571,3810,0.39868,0.42997
2013,66 and older,West,Poor,0.22272,819,3810,0.20951,0.23594
2013,66 and older,West,Bad,0.07917,266,3810,0.07059,0.08774
2013,66 and older,East,Good,0.19918,270,1212,0.17669,0.22168
2013,66 and older,East,Satisfactory,0.44596,564,1212,0.41796,0.47395
2013,66 and older,East,Poor,0.26131,291,1212,0.23656,0.28605
2013,66 and older,East,Bad,0.07833,87,1212,0.06320,0.09346
2014,17-29 y.,West,Very good,0.27060,1117,4067,0.25694,0.28426
2014,17-29 y.,West,Good,0.46780,1905,4067,0.45246,0.48314
2014,17-29 y.,West,Satisfactory,0.18790,770,4067,0.17589,0.19991
2014,17-29 y.,West,Poor,0.06498,240,4067,0.05741,0.07256
2014,17-29 y.,West,Bad,0.00587,35,4067,0.00352,0.00822
2014,17-29 y.,East,Very good,0.24152,187,783,0.21152,0.27152
2014,17-29 y.,East,Good,0.50562,402,783,0.47058,0.54067
2014,17-29 y.,East,Satisfactory,0.16593,148,783,0.13986,0.19200
2014,17-29 y.,East,Poor,0.06556,46,783,0.04821,0.08290
2014,30-45 y.,West,Very good,0.13565,892,6890,0.12756,0.14373
2014,30-45 y.,West,Good,0.47771,3266,6890,0.46592,0.48951
2014,30-45 y.,West,Satisfactory,0.26706,1858,6890,0.25661,0.27750
2014,30-45 y.,West,Poor,0.09569,721,6890,0.08874,0.10264
2014,30-45 y.,West,Bad,0.02364,153,6890,0.02006,0.02723
2014,30-45 y.,East,Very good,0.11804,171,1606,0.10226,0.13383
2014,30-45 y.,East,Good,0.49900,857,1606,0.47454,0.52346
2014,30-45 y.,East,Satisfactory,0.28159,437,1606,0.25959,0.30360
2014,30-45 y.,East,Poor,0.08673,141,1606,0.07296,0.10050
2014,46-65 y.,West,Very good,0.05785,441,7284,0.05249,0.06322
2014,46-65 y.,West,Good,0.35261,2712,7284,0.34163,0.36358
2014,46-65 y.,West,Satisfactory,0.36573,2632,7284,0.35467,0.37679
2014,46-65 y.,West,Poor,0.18145,1201,7284,0.17260,0.19030
2014,46-65 y.,West,Bad,0.04148,298,7284,0.03690,0.04605
