year,bula_h,regtyp,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Thuringa,Urban regions,Full-Time Employment,0.47944,93,159,0.40154,0.55734
1993,Thuringa,Urban regions,Not Employed,0.40555,66,159,0.32899,0.48211
1993,Thuringa,Rural regions,Full-Time Employment,0.39577,227,434,0.34971,0.44184
1993,Thuringa,Rural regions,Not Employed,0.50879,207,434,0.46170,0.55587
1994,Schleswig-Holstein,Urban regions,Full-Time Employment,0.40850,59,117,0.31904,0.49795
1994,Schleswig-Holstein,Urban regions,Not Employed,0.41237,58,117,0.32279,0.50195
1994,Schleswig-Holstein,Rural regions,Full-Time Employment,0.37075,61,120,0.28397,0.45753
1994,Schleswig-Holstein,Rural regions,Not Employed,0.45321,59,120,0.36377,0.54266
1994,Hamburg,Urban regions,Full-Time Employment,0.44817,62,124,0.36028,0.53605
1994,Hamburg,Urban regions,Not Employed,0.44405,62,124,0.35624,0.53186
1994,Lower Saxony,Urban regions,Full-Time Employment,0.44397,219,458,0.39841,0.48952
1994,Lower Saxony,Urban regions,Regular Part-Time Employment,0.07445,38,458,0.05038,0.09852
1994,Lower Saxony,Urban regions,Not Employed,0.45246,201,458,0.40682,0.49809
1994,Lower Saxony,Rural regions,Full-Time Employment,0.37402,205,460,0.32975,0.41829
1994,Lower Saxony,Rural regions,Regular Part-Time Employment,0.11608,56,460,0.08677,0.14538
1994,Lower Saxony,Rural regions,Not Employed,0.44907,199,460,0.40357,0.49458
1994,Bremen,Urban regions,Full-Time Employment,0.28510,31,82,0.18678,0.38342
1994,Bremen,Urban regions,Not Employed,0.64703,51,82,0.54295,0.75110
1994,North Rhine-Westphalia,Urban regions,Full-Time Employment,0.42457,1068,2386,0.40473,0.44440
1994,North Rhine-Westphalia,Urban regions,Regular Part-Time Employment,0.07654,172,2386,0.06587,0.08721
1994,North Rhine-Westphalia,Urban regions,Vocational Training,0.02683,75,2386,0.02034,0.03331
1994,North Rhine-Westphalia,Urban regions,"Marginal, Irregular Part-Time Employment",0.02156,59,2386,0.01573,0.02739
1994,North Rhine-Westphalia,Urban regions,Not Employed,0.45051,1012,2386,0.43054,0.47047
1994,North Rhine-Westphalia,Rural regions,Full-Time Employment,0.45769,31,31,0.27941,0.63597
1994,Hesse,Urban regions,Full-Time Employment,0.40871,378,755,0.37362,0.44380
1994,Hesse,Urban regions,Regular Part-Time Employment,0.06635,58,755,0.04858,0.08411
1994,Hesse,Urban regions,Not Employed,0.47164,319,755,0.43600,0.50727
1994,Hesse,Rural regions,Full-Time Employment,0.38704,57,111,0.29602,0.47806
1994,Hesse,Rural regions,Not Employed,0.54283,54,111,0.44973,0.63592
1994,"Rhineland-Palatinate, Saarland",Urban regions,Full-Time Employment,0.41171,221,494,0.36827,0.45516
1994,"Rhineland-Palatinate, Saarland",Urban regions,Regular Part-Time Employment,0.07351,39,494,0.05048,0.09655
1994,"Rhineland-Palatinate, Saarland",Urban regions,Not Employed,0.47410,234,494,0.43002,0.51818
1994,"Rhineland-Palatinate, Saarland",Rural regions,Full-Time Employment,0.42411,48,100,0.32676,0.52147
1994,"Rhineland-Palatinate, Saarland",Rural regions,Not Employed,0.49518,52,100,0.39669,0.59367
1994,Baden-Wuerttemberg,Urban regions,Full-Time Employment,0.43567,720,1515,0.41069,0.46065
1994,Baden-Wuerttemberg,Urban regions,Regular Part-Time Employment,0.07785,114,1515,0.06435,0.09134
1994,Baden-Wuerttemberg,Urban regions,Vocational Training,0.01922,48,1515,0.01231,0.02614
1994,Baden-Wuerttemberg,Urban regions,"Marginal, Irregular Part-Time Employment",0.03032,37,1515,0.02168,0.03896
1994,Baden-Wuerttemberg,Urban regions,Not Employed,0.43694,596,1515,0.41196,0.46193
1994,Baden-Wuerttemberg,Rural regions,Full-Time Employment,0.38351,97,194,0.31491,0.45211
1994,Baden-Wuerttemberg,Rural regions,Not Employed,0.49216,97,194,0.42163,0.56269
1994,Bavaria,Urban regions,Full-Time Employment,0.43193,389,775,0.39703,0.46682
1994,Bavaria,Urban regions,Regular Part-Time Employment,0.07596,61,775,0.05730,0.09463
1994,Bavaria,Urban regions,Not Employed,0.45637,325,775,0.42128,0.49146
1994,Bavaria,Rural regions,Full-Time Employment,0.41059,365,759,0.37557,0.44561
1994,Bavaria,Rural regions,Regular Part-Time Employment,0.08101,64,759,0.06158,0.10043
1994,Bavaria,Rural regions,Vocational Training,0.03672,37,759,0.02333,0.05010
1994,Bavaria,Rural regions,Not Employed,0.44148,293,759,0.40613,0.47683
1994,Berlin,Urban regions,Full-Time Employment,0.48150,278,525,0.43871,0.52428
1994,Berlin,Urban regions,Regular Part-Time Employment,0.05078,33,525,0.03198,0.06957
1994,Berlin,Urban regions,Not Employed,0.42414,214,525,0.38182,0.46645
1994,Brandenburg,Urban regions,Full-Time Employment,0.68451,40,40,0.53866,0.83036
1994,Brandenburg,Rural regions,Full-Time Employment,0.43337,258,527,0.39102,0.47571
1994,Brandenburg,Rural regions,Vocational Training,0.05287,34,527,0.03375,0.07200
1994,Brandenburg,Rural regions,Not Employed,0.47549,235,527,0.43281,0.51816
1994,Mecklenburg-Western Pomerania,Rural regions,Full-Time Employment,0.42857,173,322,0.37443,0.48270
1994,Mecklenburg-Western Pomerania,Rural regions,Not Employed,0.48781,149,322,0.43313,0.54249
1994,Saxony,Urban regions,Full-Time Employment,0.44202,283,537,0.39998,0.48407
1994,Saxony,Urban regions,Not Employed,0.49413,254,537,0.45180,0.53645
1994,Saxony,Rural regions,Full-Time Employment,0.40865,256,490,0.36508,0.45222
1994,Saxony,Rural regions,Not Employed,0.51615,234,490,0.47186,0.56044
1994,Saxony-Anhalt,Urban regions,Full-Time Employment,0.46914,83,149,0.38874,0.54954
1994,Saxony-Anhalt,Urban regions,Not Employed,0.49647,66,149,0.41592,0.57703
1994,Saxony-Anhalt,Rural regions,Full-Time Employment,0.44204,277,496,0.39829,0.48579
1994,Saxony-Anhalt,Rural regions,Not Employed,0.49348,219,496,0.44943,0.53752
1994,Thuringa,Urban regions,Full-Time Employment,0.47663,97,166,0.40042,0.55284
1994,Thuringa,Urban regions,Not Employed,0.41232,69,166,0.33721,0.48743
1994,Thuringa,Rural regions,Full-Time Employment,0.35215,203,442,0.30757,0.39673
1994,Thuringa,Rural regions,Vocational Training,0.05252,31,442,0.03170,0.07335
1994,Thuringa,Rural regions,Not Employed,0.53715,208,442,0.49061,0.58369
1995,Schleswig-Holstein,Urban regions,Full-Time Employment,0.39214,60,119,0.30405,0.48023
1995,Schleswig-Holstein,Urban regions,Not Employed,0.45003,59,119,0.36026,0.53979
1995,Schleswig-Holstein,Rural regions,Full-Time Employment,0.34541,56,118,0.25925,0.43157
1995,Schleswig-Holstein,Rural regions,Not Employed,0.50909,62,118,0.41850,0.59967
1995,Hamburg,Urban regions,Full-Time Employment,0.39096,57,113,0.30059,0.48134
1995,Hamburg,Urban regions,Not Employed,0.42176,56,113,0.33030,0.51322
1995,Lower Saxony,Urban regions,Full-Time Employment,0.42919,229,500,0.38577,0.47262
1995,Lower Saxony,Urban regions,Regular Part-Time Employment,0.06596,37,500,0.04418,0.08774
1995,Lower Saxony,Urban regions,Not Employed,0.47745,234,500,0.43362,0.52127
1995,Lower Saxony,Rural regions,Full-Time Employment,0.39395,225,487,0.35051,0.43739
1995,Lower Saxony,Rural regions,Regular Part-Time Employment,0.09496,54,487,0.06890,0.12103
1995,Lower Saxony,Rural regions,Not Employed,0.44725,208,487,0.40304,0.49145
1995,Bremen,Urban regions,Full-Time Employment,0.26841,33,86,0.17420,0.36261
1995,Bremen,Urban regions,Not Employed,0.67017,53,86,0.57022,0.77012
1995,North Rhine-Westphalia,Urban regions,Full-Time Employment,0.42344,1133,2512,0.40412,0.44277
1995,North Rhine-Westphalia,Urban regions,Regular Part-Time Employment,0.07788,191,2512,0.06740,0.08836
1995,North Rhine-Westphalia,Urban regions,Vocational Training,0.02693,85,2512,0.02060,0.03326
1995,North Rhine-Westphalia,Urban regions,"Marginal, Irregular Part-Time Employment",0.02601,62,2512,0.01979,0.03224
1995,North Rhine-Westphalia,Urban regions,Not Employed,0.44573,1041,2512,0.42629,0.46517
1995,North Rhine-Westphalia,Rural regions,Full-Time Employment,0.40608,33,33,0.23592,0.57623
1995,Hesse,Urban regions,Full-Time Employment,0.39904,368,763,0.36427,0.43381
1995,Hesse,Urban regions,Regular Part-Time Employment,0.07962,75,763,0.06040,0.09884
1995,Hesse,Urban regions,Not Employed,0.47379,320,763,0.43834,0.50924
1995,Hesse,Rural regions,Full-Time Employment,0.36327,61,124,0.27828,0.44827
1995,Hesse,Rural regions,Not Employed,0.53404,63,124,0.44588,0.62220
1995,"Rhineland-Palatinate, Saarland",Urban regions,Full-Time Employment,0.38261,239,547,0.34184,0.42338
1995,"Rhineland-Palatinate, Saarland",Urban regions,Regular Part-Time Employment,0.07305,44,547,0.05123,0.09488
1995,"Rhineland-Palatinate, Saarland",Urban regions,Not Employed,0.50171,264,547,0.45977,0.54365
1995,"Rhineland-Palatinate, Saarland",Rural regions,Full-Time Employment,0.39184,54,114,0.30184,0.48185
1995,"Rhineland-Palatinate, Saarland",Rural regions,Not Employed,0.49864,60,114,0.40645,0.59083
1995,Baden-Wuerttemberg,Urban regions,Full-Time Employment,0.42888,740,1567,0.40437,0.45340
1995,Baden-Wuerttemberg,Urban regions,Regular Part-Time Employment,0.07195,113,1567,0.05915,0.08475
1995,Baden-Wuerttemberg,Urban regions,Vocational Training,0.02502,50,1567,0.01728,0.03276
1995,Baden-Wuerttemberg,Urban regions,"Marginal, Irregular Part-Time Employment",0.03731,50,1567,0.02793,0.04670
1995,Baden-Wuerttemberg,Urban regions,Not Employed,0.43683,614,1567,0.41226,0.46140
1995,Baden-Wuerttemberg,Rural regions,Full-Time Employment,0.33993,93,187,0.27185,0.40800
1995,Baden-Wuerttemberg,Rural regions,Not Employed,0.49626,94,187,0.42441,0.56812
1995,Bavaria,Urban regions,Full-Time Employment,0.43364,410,809,0.39947,0.46781
1995,Bavaria,Urban regions,Regular Part-Time Employment,0.07465,63,809,0.05653,0.09277
1995,Bavaria,Urban regions,Not Employed,0.45000,336,809,0.41569,0.48430
1995,Bavaria,Rural regions,Full-Time Employment,0.42091,395,817,0.38704,0.45479
1995,Bavaria,Rural regions,Regular Part-Time Employment,0.08094,64,817,0.06223,0.09966
1995,Bavaria,Rural regions,Vocational Training,0.04188,41,817,0.02813,0.05562
1995,Bavaria,Rural regions,Not Employed,0.43345,317,817,0.39944,0.46745
1995,Berlin,Urban regions,Full-Time Employment,0.44995,274,547,0.40822,0.49168
1995,Berlin,Urban regions,Regular Part-Time Employment,0.06480,40,547,0.04415,0.08545
1995,Berlin,Urban regions,Not Employed,0.45362,233,547,0.41186,0.49538
1995,Brandenburg,Rural regions,Full-Time Employment,0.45108,279,540,0.40907,0.49308
1995,Brandenburg,Rural regions,Vocational Training,0.04462,32,540,0.02719,0.06205
1995,Brandenburg,Rural regions,Not Employed,0.45797,229,540,0.41591,0.50003
1995,Mecklenburg-Western Pomerania,Rural regions,Full-Time Employment,0.46428,189,326,0.41006,0.51850
1995,Mecklenburg-Western Pomerania,Rural regions,Not Employed,0.44585,137,326,0.39181,0.49989
1995,Saxony,Urban regions,Full-Time Employment,0.41671,268,546,0.37531,0.45810
1995,Saxony,Urban regions,Regular Part-Time Employment,0.04424,37,546,0.02698,0.06151
1995,Saxony,Urban regions,Not Employed,0.49359,241,546,0.45162,0.53557
1995,Saxony,Rural regions,Full-Time Employment,0.44134,256,471,0.39644,0.48623
1995,Saxony,Rural regions,Not Employed,0.48542,215,471,0.44024,0.53061
1995,Saxony-Anhalt,Urban regions,Full-Time Employment,0.43360,62,118,0.34380,0.52340
1995,Saxony-Anhalt,Urban regions,Not Employed,0.52183,56,118,0.43131,0.61234
1995,Saxony-Anhalt,Rural regions,Full-Time Employment,0.43932,272,526,0.39687,0.48177
1995,Saxony-Anhalt,Rural regions,Vocational Training,0.04153,31,526,0.02447,0.05860
1995,Saxony-Anhalt,Rural regions,Not Employed,0.46506,223,526,0.42240,0.50773
1995,Thuringa,Urban regions,Full-Time Employment,0.47767,97,163,0.40075,0.55459
1995,Thuringa,Urban regions,Not Employed,0.39538,66,163,0.32009,0.47068
1995,Thuringa,Rural regions,Full-Time Employment,0.37618,213,409,0.32917,0.42318
1995,Thuringa,Rural regions,Not Employed,0.52171,196,409,0.47324,0.57018
1996,Schleswig-Holstein,Urban regions,Full-Time Employment,0.38635,58,120,0.29886,0.47383
1996,Schleswig-Holstein,Urban regions,Not Employed,0.46539,62,120,0.37576,0.55501
1996,Schleswig-Holstein,Rural regions,Full-Time Employment,0.41544,62,112,0.32376,0.50712
1996,Schleswig-Holstein,Rural regions,Not Employed,0.38914,50,112,0.29844,0.47985
1996,Hamburg,Urban regions,Full-Time Employment,0.37441,54,106,0.28183,0.46698
1996,Hamburg,Urban regions,Not Employed,0.46577,52,106,0.37036,0.56119
1996,Lower Saxony,Urban regions,Full-Time Employment,0.42633,228,497,0.38281,0.46986
1996,Lower Saxony,Urban regions,Regular Part-Time Employment,0.08289,48,497,0.05863,0.10716
1996,Lower Saxony,Urban regions,Not Employed,0.46159,221,497,0.41772,0.50546
1996,Lower Saxony,Rural regions,Full-Time Employment,0.39110,228,492,0.34793,0.43426
1996,Lower Saxony,Rural regions,Regular Part-Time Employment,0.10098,51,492,0.07433,0.12763
1996,Lower Saxony,Rural regions,Not Employed,0.45368,213,492,0.40964,0.49772
1996,Bremen,Urban regions,Full-Time Employment,0.29282,33,86,0.19608,0.38956
1996,Bremen,Urban regions,Not Employed,0.63084,53,86,0.52825,0.73343
1996,North Rhine-Westphalia,Urban regions,Full-Time Employment,0.41107,1086,2491,0.39174,0.43039
1996,North Rhine-Westphalia,Urban regions,Regular Part-Time Employment,0.08319,218,2491,0.07234,0.09404
1996,North Rhine-Westphalia,Urban regions,Vocational Training,0.02932,85,2491,0.02269,0.03594
1996,North Rhine-Westphalia,Urban regions,"Marginal, Irregular Part-Time Employment",0.02358,57,2491,0.01762,0.02954
1996,North Rhine-Westphalia,Urban regions,Not Employed,0.45284,1045,2491,0.43329,0.47239
1996,Hesse,Urban regions,Full-Time Employment,0.39481,339,732,0.35938,0.43025
1996,Hesse,Urban regions,Regular Part-Time Employment,0.10085,83,732,0.07902,0.12268
1996,Hesse,Urban regions,Not Employed,0.46378,310,732,0.42763,0.49993
1996,Hesse,Rural regions,Full-Time Employment,0.38253,62,125,0.29699,0.46808
1996,Hesse,Rural regions,Not Employed,0.55192,63,125,0.46439,0.63946
1996,"Rhineland-Palatinate, Saarland",Urban regions,Full-Time Employment,0.39820,237,524,0.35624,0.44015
1996,"Rhineland-Palatinate, Saarland",Urban regions,Regular Part-Time Employment,0.07634,45,524,0.05358,0.09910
1996,"Rhineland-Palatinate, Saarland",Urban regions,Not Employed,0.47966,242,524,0.43684,0.52247
1996,"Rhineland-Palatinate, Saarland",Rural regions,Full-Time Employment,0.43028,62,118,0.34056,0.51999
1996,"Rhineland-Palatinate, Saarland",Rural regions,Not Employed,0.45618,56,118,0.36593,0.54643
1996,Baden-Wuerttemberg,Urban regions,Full-Time Employment,0.42101,692,1485,0.39589,0.44613
1996,Baden-Wuerttemberg,Urban regions,Regular Part-Time Employment,0.07509,116,1485,0.06168,0.08850
1996,Baden-Wuerttemberg,Urban regions,Vocational Training,0.02316,39,1485,0.01551,0.03082
1996,Baden-Wuerttemberg,Urban regions,"Marginal, Irregular Part-Time Employment",0.03943,50,1485,0.02952,0.04933
1996,Baden-Wuerttemberg,Urban regions,Not Employed,0.44131,588,1485,0.41605,0.46658
1996,Baden-Wuerttemberg,Rural regions,Full-Time Employment,0.35781,91,189,0.28928,0.42633
1996,Baden-Wuerttemberg,Rural regions,Not Employed,0.51150,98,189,0.44004,0.58295
1996,Bavaria,Urban regions,Full-Time Employment,0.42559,389,791,0.39111,0.46006
1996,Bavaria,Urban regions,Regular Part-Time Employment,0.09308,78,791,0.07281,0.11334
1996,Bavaria,Urban regions,Not Employed,0.44058,324,791,0.40596,0.47520
1996,Bavaria,Rural regions,Full-Time Employment,0.38531,377,775,0.35102,0.41959
1996,Bavaria,Rural regions,Regular Part-Time Employment,0.09227,76,775,0.07188,0.11266
1996,Bavaria,Rural regions,Not Employed,0.45436,322,775,0.41928,0.48944
1996,Berlin,Urban regions,Full-Time Employment,0.44605,257,520,0.40328,0.48881
1996,Berlin,Urban regions,Regular Part-Time Employment,0.06172,37,520,0.04102,0.08243
1996,Berlin,Urban regions,Not Employed,0.45901,226,520,0.41613,0.50188
1996,Brandenburg,Rural regions,Full-Time Employment,0.41802,260,511,0.37521,0.46082
1996,Brandenburg,Rural regions,Not Employed,0.50162,251,511,0.45822,0.54501
1996,Mecklenburg-Western Pomerania,Rural regions,Full-Time Employment,0.41078,157,305,0.35548,0.46609
1996,Mecklenburg-Western Pomerania,Rural regions,Not Employed,0.48934,148,305,0.43315,0.54554
1996,Saxony,Urban regions,Full-Time Employment,0.40247,262,535,0.36088,0.44406
1996,Saxony,Urban regions,Regular Part-Time Employment,0.05037,36,535,0.03182,0.06892
1996,Saxony,Urban regions,Not Employed,0.49544,237,535,0.45303,0.53784
1996,Saxony,Rural regions,Full-Time Employment,0.43125,268,488,0.38727,0.47524
1996,Saxony,Rural regions,Not Employed,0.48743,220,488,0.44303,0.53182
1996,Saxony-Anhalt,Urban regions,Full-Time Employment,0.41040,69,134,0.32680,0.49400
1996,Saxony-Anhalt,Urban regions,Not Employed,0.50107,65,134,0.41609,0.58604
1996,Saxony-Anhalt,Rural regions,Full-Time Employment,0.41066,245,468,0.36604,0.45528
1996,Saxony-Anhalt,Rural regions,Not Employed,0.50877,223,468,0.46343,0.55411
1996,Thuringa,Urban regions,Full-Time Employment,0.42616,88,164,0.35024,0.50208
1996,Thuringa,Urban regions,Not Employed,0.42538,76,164,0.34948,0.50128
1996,Thuringa,Rural regions,Full-Time Employment,0.39416,217,415,0.34709,0.44124
1996,Thuringa,Rural regions,Not Employed,0.51695,198,415,0.46881,0.56509
1997,Schleswig-Holstein,Urban regions,Full-Time Employment,0.39829,54,111,0.30680,0.48978
1997,Schleswig-Holstein,Urban regions,Not Employed,0.46002,57,111,0.36688,0.55316
1997,Schleswig-Holstein,Rural regions,Full-Time Employment,0.42701,65,117,0.33700,0.51703
1997,Schleswig-Holstein,Rural regions,Not Employed,0.40904,52,117,0.31957,0.49851
1997,Hamburg,Urban regions,Full-Time Employment,0.40585,51,106,0.31192,0.49978
1997,Hamburg,Urban regions,Not Employed,0.46607,55,106,0.37065,0.56148
1997,Lower Saxony,Urban regions,Full-Time Employment,0.39642,223,491,0.35311,0.43973
1997,Lower Saxony,Urban regions,Regular Part-Time Employment,0.08195,45,491,0.05767,0.10624
1997,Lower Saxony,Urban regions,Not Employed,0.48174,223,491,0.43750,0.52598
1997,Lower Saxony,Rural regions,Full-Time Employment,0.38400,226,494,0.34107,0.42693
1997,Lower Saxony,Rural regions,Regular Part-Time Employment,0.09726,57,494,0.07111,0.12342
1997,Lower Saxony,Rural regions,Not Employed,0.47873,211,494,0.43463,0.52283
1997,Bremen,Urban regions,Full-Time Employment,0.31220,34,86,0.21369,0.41071
1997,Bremen,Urban regions,Not Employed,0.61878,52,86,0.51552,0.72203
1997,North Rhine-Westphalia,Urban regions,Full-Time Employment,0.41338,1058,2439,0.39384,0.43293
1997,North Rhine-Westphalia,Urban regions,Regular Part-Time Employment,0.09129,225,2439,0.07986,0.10273
1997,North Rhine-Westphalia,Urban regions,Vocational Training,0.02739,84,2439,0.02091,0.03386
1997,North Rhine-Westphalia,Urban regions,"Marginal, Irregular Part-Time Employment",0.02012,57,2439,0.01455,0.02569
1997,North Rhine-Westphalia,Urban regions,Not Employed,0.44782,1015,2439,0.42808,0.46756
1997,Hesse,Urban regions,Full-Time Employment,0.37210,309,683,0.33583,0.40838
1997,Hesse,Urban regions,Regular Part-Time Employment,0.10506,78,683,0.08205,0.12808
1997,Hesse,Urban regions,Not Employed,0.47762,296,683,0.44013,0.51511
1997,Hesse,Rural regions,Full-Time Employment,0.36310,56,118,0.27596,0.45024
1997,Hesse,Rural regions,Not Employed,0.56889,62,118,0.47915,0.65863
1997,"Rhineland-Palatinate, Saarland",Urban regions,Full-Time Employment,0.36645,231,542,0.32585,0.40705
1997,"Rhineland-Palatinate, Saarland",Urban regions,Regular Part-Time Employment,0.06876,43,542,0.04743,0.09008
1997,"Rhineland-Palatinate, Saarland",Urban regions,Not Employed,0.52637,268,542,0.48429,0.56844
1997,"Rhineland-Palatinate, Saarland",Rural regions,Full-Time Employment,0.42533,63,123,0.33760,0.51306
1997,"Rhineland-Palatinate, Saarland",Rural regions,Not Employed,0.46213,60,123,0.37366,0.55060
1997,Baden-Wuerttemberg,Urban regions,Full-Time Employment,0.41745,683,1499,0.39247,0.44242
1997,Baden-Wuerttemberg,Urban regions,Regular Part-Time Employment,0.07618,115,1499,0.06274,0.08961
1997,Baden-Wuerttemberg,Urban regions,Vocational Training,0.02864,47,1499,0.02019,0.03708
1997,Baden-Wuerttemberg,Urban regions,"Marginal, Irregular Part-Time Employment",0.02581,34,1499,0.01778,0.03384
1997,Baden-Wuerttemberg,Urban regions,Not Employed,0.45193,620,1499,0.42673,0.47714
1997,Baden-Wuerttemberg,Rural regions,Full-Time Employment,0.33323,80,177,0.26359,0.40287
1997,Baden-Wuerttemberg,Rural regions,Not Employed,0.51554,97,177,0.44171,0.58938
1997,Bavaria,Urban regions,Full-Time Employment,0.41788,367,769,0.38300,0.45277
1997,Bavaria,Urban regions,Regular Part-Time Employment,0.09382,67,769,0.07320,0.11445
1997,Bavaria,Urban regions,Not Employed,0.44401,335,769,0.40887,0.47915
1997,Bavaria,Rural regions,Full-Time Employment,0.41103,383,763,0.37610,0.44597
1997,Bavaria,Rural regions,Regular Part-Time Employment,0.07435,64,763,0.05572,0.09297
1997,Bavaria,Rural regions,Not Employed,0.46978,316,763,0.43434,0.50521
1997,Berlin,Urban regions,Full-Time Employment,0.43870,241,489,0.39468,0.48273
1997,Berlin,Urban regions,Regular Part-Time Employment,0.06399,33,489,0.04228,0.08570
1997,Berlin,Urban regions,Not Employed,0.46955,215,489,0.42527,0.51383
1997,Brandenburg,Rural regions,Full-Time Employment,0.40677,258,505,0.36388,0.44966
1997,Brandenburg,Rural regions,Not Employed,0.49929,247,505,0.45564,0.54295
1997,Mecklenburg-Western Pomerania,Rural regions,Full-Time Employment,0.40447,157,299,0.34875,0.46019
1997,Mecklenburg-Western Pomerania,Rural regions,Not Employed,0.50863,142,299,0.45187,0.56539
1997,Saxony,Urban regions,Full-Time Employment,0.40418,260,499,0.36108,0.44728
1997,Saxony,Urban regions,Not Employed,0.51256,239,499,0.46866,0.55646
1997,Saxony,Rural regions,Full-Time Employment,0.42074,253,472,0.37615,0.46532
1997,Saxony,Rural regions,Not Employed,0.48188,219,472,0.43675,0.52700
1997,Saxony-Anhalt,Urban regions,Full-Time Employment,0.36970,60,127,0.28541,0.45399
1997,Saxony-Anhalt,Urban regions,Not Employed,0.53689,67,127,0.44983,0.62396
1997,Saxony-Anhalt,Rural regions,Full-Time Employment,0.39915,245,475,0.35506,0.44324
1997,Saxony-Anhalt,Rural regions,Not Employed,0.52838,230,475,0.48344,0.57332
1997,Thuringa,Urban regions,Full-Time Employment,0.39677,86,172,0.32344,0.47010
1997,Thuringa,Urban regions,Not Employed,0.49231,86,172,0.41737,0.56724
1997,Thuringa,Rural regions,Full-Time Employment,0.39188,214,421,0.34519,0.43857
1997,Thuringa,Rural regions,Not Employed,0.52632,207,421,0.47856,0.57407
1998,Schleswig-Holstein,Urban regions,Full-Time Employment,0.38252,80,157,0.30626,0.45879
1998,Schleswig-Holstein,Urban regions,Not Employed,0.46110,77,157,0.38287,0.53932
1998,Schleswig-Holstein,Rural regions,Full-Time Employment,0.43962,75,139,0.35681,0.52243
1998,Schleswig-Holstein,Rural regions,Not Employed,0.43256,64,139,0.34990,0.51522
1998,Hamburg,Urban regions,Full-Time Employment,0.38966,63,132,0.30615,0.47317
1998,Hamburg,Urban regions,Not Employed,0.47094,69,132,0.38547,0.55642
1998,Lower Saxony,Urban regions,Full-Time Employment,0.43103,260,548,0.38953,0.47253
1998,Lower Saxony,Urban regions,Regular Part-Time Employment,0.08819,54,548,0.06442,0.11195
1998,Lower Saxony,Urban regions,Not Employed,0.43768,234,548,0.39610,0.47925
1998,Lower Saxony,Rural regions,Full-Time Employment,0.36007,255,568,0.32056,0.39959
1998,Lower Saxony,Rural regions,Regular Part-Time Employment,0.09348,60,568,0.06951,0.11744
1998,Lower Saxony,Rural regions,Not Employed,0.47815,253,568,0.43704,0.51927
1998,Bremen,Urban regions,Full-Time Employment,0.30765,40,91,0.21230,0.40301
1998,Bremen,Urban regions,Not Employed,0.62694,51,91,0.52703,0.72686
1998,North Rhine-Westphalia,Urban regions,Full-Time Employment,0.41436,1193,2773,0.39602,0.43270
1998,North Rhine-Westphalia,Urban regions,Regular Part-Time Employment,0.08557,244,2773,0.07516,0.09598
1998,North Rhine-Westphalia,Urban regions,Vocational Training,0.01897,70,2773,0.01390,0.02405
1998,North Rhine-Westphalia,Urban regions,"Marginal, Irregular Part-Time Employment",0.01856,58,2773,0.01354,0.02359
1998,North Rhine-Westphalia,Urban regions,Not Employed,0.46153,1208,2773,0.44297,0.48009
1998,Hesse,Urban regions,Full-Time Employment,0.38109,340,751,0.34633,0.41585
1998,Hesse,Urban regions,Regular Part-Time Employment,0.10603,80,751,0.08400,0.12807
1998,Hesse,Urban regions,Not Employed,0.46084,331,751,0.42517,0.49652
1998,Hesse,Rural regions,Full-Time Employment,0.36365,66,133,0.28158,0.44571
1998,Hesse,Rural regions,Not Employed,0.54432,67,133,0.45936,0.62929
1998,"Rhineland-Palatinate, Saarland",Urban regions,Full-Time Employment,0.35232,248,587,0.31364,0.39099
1998,"Rhineland-Palatinate, Saarland",Urban regions,Regular Part-Time Employment,0.07796,43,587,0.05626,0.09967
1998,"Rhineland-Palatinate, Saarland",Urban regions,Not Employed,0.52274,296,587,0.48230,0.56318
1998,"Rhineland-Palatinate, Saarland",Rural regions,Full-Time Employment,0.42312,82,156,0.34534,0.50090
1998,"Rhineland-Palatinate, Saarland",Rural regions,Not Employed,0.43495,74,156,0.35690,0.51300
1998,Baden-Wuerttemberg,Urban regions,Full-Time Employment,0.41599,717,1604,0.39186,0.44011
1998,Baden-Wuerttemberg,Urban regions,Regular Part-Time Employment,0.09285,145,1604,0.07864,0.10705
1998,Baden-Wuerttemberg,Urban regions,Vocational Training,0.02895,52,1604,0.02074,0.03716
1998,Baden-Wuerttemberg,Urban regions,"Marginal, Irregular Part-Time Employment",0.02644,36,1604,0.01858,0.03429
1998,Baden-Wuerttemberg,Urban regions,Not Employed,0.43320,654,1604,0.40894,0.45746
1998,Baden-Wuerttemberg,Rural regions,Full-Time Employment,0.35660,78,177,0.28583,0.42737
1998,Baden-Wuerttemberg,Rural regions,Not Employed,0.50796,99,177,0.43410,0.58182
1998,Bavaria,Urban regions,Full-Time Employment,0.41460,407,869,0.38182,0.44737
1998,Bavaria,Urban regions,Regular Part-Time Employment,0.08741,79,869,0.06862,0.10619
1998,Bavaria,Urban regions,Not Employed,0.45546,383,869,0.42233,0.48859
1998,Bavaria,Rural regions,Full-Time Employment,0.39060,418,925,0.35914,0.42206
1998,Bavaria,Rural regions,Regular Part-Time Employment,0.07310,76,925,0.05631,0.08988
1998,Bavaria,Rural regions,"Marginal, Irregular Part-Time Employment",0.02960,33,925,0.01867,0.04053
1998,Bavaria,Rural regions,Not Employed,0.48020,398,925,0.44799,0.51242
1998,Berlin,Urban regions,Full-Time Employment,0.43814,251,506,0.39487,0.48142
