year,quintil_oecd,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,3rd Quintile,female,Vocational Training,0.02187,46,1341,0.01404,0.02971
1993,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.02045,32,1341,0.01287,0.02803
1993,3rd Quintile,female,Not Employed,0.44215,610,1341,0.41556,0.46874
1993,4th Quintile,male,Full-Time Employment,0.58391,965,1300,0.55710,0.61071
1993,4th Quintile,male,Vocational Training,0.02769,47,1300,0.01876,0.03661
1993,4th Quintile,male,Not Employed,0.22320,288,1300,0.20055,0.24584
1993,4th Quintile,female,Full-Time Employment,0.30475,528,1281,0.27953,0.32997
1993,4th Quintile,female,Regular Part-Time Employment,0.12924,186,1281,0.11087,0.14762
1993,4th Quintile,female,Vocational Training,0.02159,37,1281,0.01362,0.02955
1993,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.02746,35,1281,0.01850,0.03641
1993,4th Quintile,female,Not Employed,0.37522,495,1281,0.34870,0.40175
1993,5th Quintile,male,Full-Time Employment,0.70306,998,1230,0.67751,0.72860
1993,5th Quintile,male,Not Employed,0.18211,232,1230,0.16053,0.20369
1993,5th Quintile,female,Full-Time Employment,0.39581,538,1091,0.36677,0.42484
1993,5th Quintile,female,Regular Part-Time Employment,0.16515,189,1091,0.14310,0.18719
1993,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.02460,31,1091,0.01540,0.03379
1993,5th Quintile,female,Not Employed,0.28597,333,1091,0.25915,0.31280
1994,1st Quintile,male,Full-Time Employment,0.24960,453,1047,0.22337,0.27583
1994,1st Quintile,male,Vocational Training,0.03656,62,1047,0.02518,0.04793
1994,1st Quintile,male,Not Employed,0.41042,532,1047,0.38061,0.44023
1994,1st Quintile,female,Full-Time Employment,0.06925,157,1444,0.05615,0.08235
1994,1st Quintile,female,Regular Part-Time Employment,0.04630,110,1444,0.03545,0.05714
1994,1st Quintile,female,Vocational Training,0.02286,60,1444,0.01515,0.03057
1994,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.01862,33,1444,0.01165,0.02560
1994,1st Quintile,female,Not Employed,0.64591,1084,1444,0.62123,0.67058
1994,2nd Quintile,male,Full-Time Employment,0.38481,738,1227,0.35757,0.41205
1994,2nd Quintile,male,Vocational Training,0.03040,52,1227,0.02079,0.04002
1994,2nd Quintile,male,Not Employed,0.31235,437,1227,0.28641,0.33829
1994,2nd Quintile,female,Full-Time Employment,0.13658,319,1418,0.11870,0.15446
1994,2nd Quintile,female,Regular Part-Time Employment,0.08651,165,1418,0.07187,0.10115
1994,2nd Quintile,female,Vocational Training,0.02477,59,1418,0.01668,0.03287
1994,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.02041,36,1418,0.01305,0.02777
1994,2nd Quintile,female,Not Employed,0.53545,839,1418,0.50948,0.56142
1994,3rd Quintile,male,Full-Time Employment,0.47928,869,1300,0.45211,0.50645
1994,3rd Quintile,male,Vocational Training,0.02864,50,1300,0.01957,0.03771
1994,3rd Quintile,male,Not Employed,0.28881,381,1300,0.26417,0.31346
1994,3rd Quintile,female,Full-Time Employment,0.21331,465,1386,0.19173,0.23488
1994,3rd Quintile,female,Regular Part-Time Employment,0.12032,201,1386,0.10319,0.13746
1994,3rd Quintile,female,Vocational Training,0.02376,63,1386,0.01574,0.03178
1994,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.02322,36,1386,0.01529,0.03115
1994,3rd Quintile,female,Not Employed,0.43752,621,1386,0.41139,0.46365
1994,4th Quintile,male,Full-Time Employment,0.57081,915,1262,0.54349,0.59813
1994,4th Quintile,male,Vocational Training,0.02475,42,1262,0.01618,0.03333
1994,4th Quintile,male,Not Employed,0.22972,305,1262,0.20651,0.25294
1994,4th Quintile,female,Full-Time Employment,0.31698,521,1261,0.29128,0.34267
1994,4th Quintile,female,Regular Part-Time Employment,0.13169,178,1261,0.11302,0.15036
1994,4th Quintile,female,Vocational Training,0.01837,36,1261,0.01096,0.02579
1994,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.02214,32,1261,0.01402,0.03027
1994,4th Quintile,female,Not Employed,0.36928,494,1261,0.34263,0.39593
1994,5th Quintile,male,Full-Time Employment,0.69542,998,1240,0.66979,0.72104
1994,5th Quintile,male,Not Employed,0.18449,242,1240,0.16289,0.20609
1994,5th Quintile,female,Full-Time Employment,0.37726,547,1133,0.34902,0.40550
1994,5th Quintile,female,Regular Part-Time Employment,0.14606,170,1133,0.12548,0.16663
1994,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.03355,40,1133,0.02306,0.04404
1994,5th Quintile,female,Not Employed,0.33046,376,1133,0.30306,0.35786
1995,1st Quintile,male,Full-Time Employment,0.26754,506,1072,0.24103,0.29405
1995,1st Quintile,male,Vocational Training,0.03277,56,1072,0.02211,0.04343
1995,1st Quintile,male,Not Employed,0.36917,510,1072,0.34027,0.39808
1995,1st Quintile,female,Full-Time Employment,0.08120,176,1430,0.06704,0.09536
1995,1st Quintile,female,Regular Part-Time Employment,0.05550,113,1430,0.04363,0.06737
1995,1st Quintile,female,Vocational Training,0.01846,49,1430,0.01148,0.02544
1995,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.02166,39,1430,0.01411,0.02921
1995,1st Quintile,female,Not Employed,0.59815,1053,1430,0.57272,0.62357
1995,2nd Quintile,male,Full-Time Employment,0.37070,768,1318,0.34462,0.39679
1995,2nd Quintile,male,Vocational Training,0.02880,63,1318,0.01977,0.03784
1995,2nd Quintile,male,Not Employed,0.34229,487,1318,0.31667,0.36792
1995,2nd Quintile,female,Full-Time Employment,0.12361,325,1535,0.10713,0.14008
1995,2nd Quintile,female,Regular Part-Time Employment,0.08562,188,1535,0.07162,0.09962
1995,2nd Quintile,female,Vocational Training,0.02199,57,1535,0.01465,0.02933
1995,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.02772,52,1535,0.01950,0.03593
1995,2nd Quintile,female,Not Employed,0.54860,913,1535,0.52370,0.57350
1995,3rd Quintile,male,Full-Time Employment,0.49975,886,1309,0.47266,0.52685
1995,3rd Quintile,male,Vocational Training,0.02883,58,1309,0.01976,0.03790
1995,3rd Quintile,male,Not Employed,0.26996,365,1309,0.24590,0.29402
1995,3rd Quintile,female,Full-Time Employment,0.19753,445,1387,0.17657,0.21849
1995,3rd Quintile,female,Regular Part-Time Employment,0.11278,208,1387,0.09613,0.12944
1995,3rd Quintile,female,Vocational Training,0.01691,44,1387,0.01012,0.02370
1995,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.03306,56,1387,0.02365,0.04248
1995,3rd Quintile,female,Not Employed,0.45449,634,1387,0.42828,0.48071
1995,4th Quintile,male,Full-Time Employment,0.55504,957,1321,0.52823,0.58185
1995,4th Quintile,male,Vocational Training,0.02433,45,1321,0.01602,0.03264
1995,4th Quintile,male,Not Employed,0.24741,319,1321,0.22413,0.27069
1995,4th Quintile,female,Full-Time Employment,0.30224,544,1311,0.27737,0.32710
1995,4th Quintile,female,Regular Part-Time Employment,0.14287,210,1311,0.12392,0.16183
1995,4th Quintile,female,Vocational Training,0.02309,43,1311,0.01496,0.03122
1995,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.02812,37,1311,0.01917,0.03707
1995,4th Quintile,female,Not Employed,0.37739,477,1311,0.35114,0.40364
1995,5th Quintile,male,Full-Time Employment,0.67358,972,1222,0.64728,0.69988
1995,5th Quintile,male,Not Employed,0.18932,250,1222,0.16734,0.21129
1995,5th Quintile,female,Full-Time Employment,0.37385,552,1187,0.34632,0.40139
1995,5th Quintile,female,Regular Part-Time Employment,0.13796,183,1187,0.11833,0.15758
1995,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.02836,33,1187,0.01891,0.03780
1995,5th Quintile,female,Not Employed,0.35262,419,1187,0.32543,0.37981
1996,1st Quintile,male,Full-Time Employment,0.26567,494,1075,0.23925,0.29208
1996,1st Quintile,male,Vocational Training,0.04031,66,1075,0.02855,0.05207
1996,1st Quintile,male,Not Employed,0.36744,515,1075,0.33861,0.39627
1996,1st Quintile,female,Full-Time Employment,0.07290,172,1454,0.05954,0.08627
1996,1st Quintile,female,Regular Part-Time Employment,0.07346,136,1454,0.06005,0.08687
1996,1st Quintile,female,Vocational Training,0.02204,56,1454,0.01449,0.02959
1996,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.02383,44,1454,0.01599,0.03168
1996,1st Quintile,female,Not Employed,0.60221,1046,1454,0.57705,0.62738
1996,2nd Quintile,male,Full-Time Employment,0.38525,712,1180,0.35747,0.41303
1996,2nd Quintile,male,Vocational Training,0.02680,53,1180,0.01758,0.03602
1996,2nd Quintile,male,Not Employed,0.29972,415,1180,0.27357,0.32587
1996,2nd Quintile,female,Full-Time Employment,0.13051,291,1423,0.11300,0.14802
1996,2nd Quintile,female,Regular Part-Time Employment,0.09441,203,1423,0.07921,0.10961
1996,2nd Quintile,female,Vocational Training,0.01963,57,1423,0.01242,0.02684
1996,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.02102,40,1423,0.01357,0.02848
1996,2nd Quintile,female,Not Employed,0.54643,832,1423,0.52055,0.57230
1996,3rd Quintile,male,Full-Time Employment,0.46406,835,1288,0.43681,0.49131
1996,3rd Quintile,male,Vocational Training,0.02635,51,1288,0.01759,0.03510
1996,3rd Quintile,male,Not Employed,0.30537,402,1288,0.28021,0.33053
1996,3rd Quintile,female,Full-Time Employment,0.19812,435,1365,0.17696,0.21927
1996,3rd Quintile,female,Regular Part-Time Employment,0.11773,205,1365,0.10062,0.13483
1996,3rd Quintile,female,Vocational Training,0.01679,39,1365,0.00997,0.02361
1996,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.03228,49,1365,0.02290,0.04166
1996,3rd Quintile,female,Not Employed,0.45260,637,1365,0.42618,0.47902
1996,4th Quintile,male,Full-Time Employment,0.56535,954,1347,0.53887,0.59184
1996,4th Quintile,male,Vocational Training,0.01727,38,1347,0.01031,0.02423
1996,4th Quintile,male,Not Employed,0.25322,355,1347,0.22998,0.27645
1996,4th Quintile,female,Full-Time Employment,0.28403,526,1335,0.25983,0.30823
1996,4th Quintile,female,Regular Part-Time Employment,0.14679,213,1335,0.12779,0.16578
1996,4th Quintile,female,Vocational Training,0.01626,31,1335,0.00947,0.02304
1996,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.02712,42,1335,0.01841,0.03584
1996,4th Quintile,female,Not Employed,0.37852,523,1335,0.35249,0.40455
1996,5th Quintile,male,Full-Time Employment,0.65421,948,1209,0.62739,0.68103
1996,5th Quintile,male,Not Employed,0.21115,261,1209,0.18813,0.23416
1996,5th Quintile,female,Full-Time Employment,0.36398,528,1156,0.33623,0.39173
1996,5th Quintile,female,Regular Part-Time Employment,0.15083,194,1156,0.13019,0.17147
1996,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.03098,33,1156,0.02099,0.04098
1996,5th Quintile,female,Not Employed,0.34881,401,1156,0.32132,0.37629
1997,1st Quintile,male,Full-Time Employment,0.24883,430,999,0.22201,0.27566
1997,1st Quintile,male,Vocational Training,0.02980,51,999,0.01925,0.04035
1997,1st Quintile,male,Not Employed,0.39729,518,999,0.36693,0.42765
1997,1st Quintile,female,Full-Time Employment,0.06639,145,1354,0.05312,0.07966
1997,1st Quintile,female,Regular Part-Time Employment,0.06650,122,1354,0.05322,0.07977
1997,1st Quintile,female,Vocational Training,0.01849,51,1354,0.01131,0.02567
1997,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.02054,35,1354,0.01298,0.02810
1997,1st Quintile,female,Not Employed,0.62373,1001,1354,0.59792,0.64954
1997,2nd Quintile,male,Full-Time Employment,0.38373,715,1260,0.35686,0.41059
1997,2nd Quintile,male,Vocational Training,0.02856,58,1260,0.01936,0.03776
1997,2nd Quintile,male,Not Employed,0.33587,487,1260,0.30978,0.36196
1997,2nd Quintile,female,Full-Time Employment,0.13110,311,1453,0.11374,0.14846
1997,2nd Quintile,female,Regular Part-Time Employment,0.09595,173,1453,0.08080,0.11110
1997,2nd Quintile,female,Vocational Training,0.02406,62,1453,0.01618,0.03194
1997,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.02450,47,1453,0.01655,0.03246
1997,2nd Quintile,female,Not Employed,0.52412,860,1453,0.49843,0.54981
1997,3rd Quintile,male,Full-Time Employment,0.42423,780,1250,0.39682,0.45164
1997,3rd Quintile,male,Vocational Training,0.02920,55,1250,0.01986,0.03853
1997,3rd Quintile,male,Not Employed,0.32138,415,1250,0.29548,0.34728
1997,3rd Quintile,female,Full-Time Employment,0.19237,408,1343,0.17128,0.21346
1997,3rd Quintile,female,Regular Part-Time Employment,0.11628,199,1343,0.09913,0.13343
1997,3rd Quintile,female,Vocational Training,0.01318,32,1343,0.00708,0.01929
1997,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.03207,50,1343,0.02264,0.04149
1997,3rd Quintile,female,Not Employed,0.47510,654,1343,0.44838,0.50181
1997,4th Quintile,male,Full-Time Employment,0.56988,945,1322,0.54318,0.59658
1997,4th Quintile,male,Vocational Training,0.01854,47,1322,0.01127,0.02581
1997,4th Quintile,male,Not Employed,0.24685,330,1322,0.22360,0.27011
1997,4th Quintile,female,Full-Time Employment,0.30589,517,1312,0.28095,0.33084
1997,4th Quintile,female,Regular Part-Time Employment,0.15086,232,1312,0.13149,0.17024
1997,4th Quintile,female,Vocational Training,0.01838,35,1312,0.01111,0.02566
1997,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.02044,33,1312,0.01278,0.02810
1997,4th Quintile,female,Not Employed,0.37195,495,1312,0.34579,0.39811
1997,5th Quintile,male,Full-Time Employment,0.65764,943,1204,0.63082,0.68445
1997,5th Quintile,male,Not Employed,0.21059,261,1204,0.18755,0.23363
1997,5th Quintile,female,Full-Time Employment,0.35521,528,1146,0.32749,0.38293
1997,5th Quintile,female,Regular Part-Time Employment,0.14044,173,1146,0.12032,0.16057
1997,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.02681,35,1146,0.01745,0.03616
1997,5th Quintile,female,Not Employed,0.36648,410,1146,0.33857,0.39439
1998,1st Quintile,male,Full-Time Employment,0.24453,419,999,0.21786,0.27119
1998,1st Quintile,male,Vocational Training,0.03853,60,999,0.02659,0.05047
1998,1st Quintile,male,Not Employed,0.39983,520,999,0.36943,0.43022
1998,1st Quintile,female,Full-Time Employment,0.07539,156,1304,0.06106,0.08973
1998,1st Quintile,female,Regular Part-Time Employment,0.07720,121,1304,0.06271,0.09169
1998,1st Quintile,female,Vocational Training,0.02304,55,1304,0.01490,0.03119
1998,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.01438,34,1304,0.00792,0.02085
1998,1st Quintile,female,Not Employed,0.58570,938,1304,0.55896,0.61245
1998,2nd Quintile,male,Full-Time Employment,0.38465,665,1150,0.35652,0.41278
1998,2nd Quintile,male,Vocational Training,0.02790,61,1150,0.01838,0.03742
1998,2nd Quintile,male,Not Employed,0.31179,424,1150,0.28501,0.33858
1998,2nd Quintile,female,Full-Time Employment,0.13481,269,1324,0.11641,0.15322
1998,2nd Quintile,female,Regular Part-Time Employment,0.09175,168,1324,0.07620,0.10731
1998,2nd Quintile,female,Vocational Training,0.01937,49,1324,0.01194,0.02680
1998,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.02565,48,1324,0.01713,0.03417
1998,2nd Quintile,female,Not Employed,0.52869,790,1324,0.50179,0.55558
1998,3rd Quintile,male,Full-Time Employment,0.44518,736,1210,0.41716,0.47319
1998,3rd Quintile,male,Vocational Training,0.02978,56,1210,0.02020,0.03936
1998,3rd Quintile,male,Not Employed,0.32117,418,1210,0.29485,0.34749
1998,3rd Quintile,female,Full-Time Employment,0.18599,394,1338,0.16513,0.20684
1998,3rd Quintile,female,Regular Part-Time Employment,0.11238,196,1338,0.09545,0.12931
1998,3rd Quintile,female,Vocational Training,0.01917,40,1338,0.01182,0.02652
1998,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.02937,50,1338,0.02032,0.03842
1998,3rd Quintile,female,Not Employed,0.49163,658,1338,0.46484,0.51843
1998,4th Quintile,male,Full-Time Employment,0.55968,900,1284,0.53252,0.58684
1998,4th Quintile,male,Vocational Training,0.02479,42,1284,0.01628,0.03330
1998,4th Quintile,male,Not Employed,0.26745,342,1284,0.24323,0.29167
1998,4th Quintile,female,Full-Time Employment,0.31404,525,1288,0.28869,0.33940
1998,4th Quintile,female,Regular Part-Time Employment,0.12299,195,1288,0.10505,0.14093
1998,4th Quintile,female,Vocational Training,0.01505,34,1288,0.00840,0.02170
1998,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.01883,31,1288,0.01141,0.02626
1998,4th Quintile,female,Not Employed,0.39369,503,1288,0.36700,0.42038
1998,5th Quintile,male,Full-Time Employment,0.62944,881,1126,0.60121,0.65766
1998,5th Quintile,male,Not Employed,0.21756,245,1126,0.19345,0.24167
1998,5th Quintile,female,Full-Time Employment,0.32794,496,1102,0.30021,0.35567
1998,5th Quintile,female,Regular Part-Time Employment,0.16429,177,1102,0.14240,0.18618
1998,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.02442,34,1102,0.01530,0.03354
1998,5th Quintile,female,Not Employed,0.37389,395,1102,0.34531,0.40247
1999,1st Quintile,male,Full-Time Employment,0.25842,468,1139,0.23298,0.28385
1999,1st Quintile,male,Regular Part-Time Employment,0.02740,32,1139,0.01791,0.03688
1999,1st Quintile,male,Vocational Training,0.03482,68,1139,0.02417,0.04547
1999,1st Quintile,male,"Marginal, Irregular Part-Time Employment",0.02475,31,1139,0.01572,0.03377
1999,1st Quintile,male,Not Employed,0.37355,540,1139,0.34544,0.40165
1999,1st Quintile,female,Full-Time Employment,0.07990,171,1455,0.06596,0.09384
1999,1st Quintile,female,Regular Part-Time Employment,0.06770,139,1455,0.05479,0.08062
1999,1st Quintile,female,Vocational Training,0.03002,68,1455,0.02125,0.03879
1999,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.04144,82,1455,0.03120,0.05169
1999,1st Quintile,female,Not Employed,0.55899,995,1455,0.53346,0.58451
1999,2nd Quintile,male,Full-Time Employment,0.40800,774,1336,0.38163,0.43436
1999,2nd Quintile,male,Vocational Training,0.03233,67,1336,0.02284,0.04182
1999,2nd Quintile,male,Not Employed,0.32018,495,1336,0.29515,0.34521
1999,2nd Quintile,female,Full-Time Employment,0.13599,312,1492,0.11859,0.15338
1999,2nd Quintile,female,Regular Part-Time Employment,0.08672,186,1492,0.07244,0.10101
1999,2nd Quintile,female,Vocational Training,0.01623,44,1492,0.00982,0.02265
1999,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.04619,86,1492,0.03554,0.05685
1999,2nd Quintile,female,Not Employed,0.53396,864,1492,0.50864,0.55928
1999,3rd Quintile,male,Full-Time Employment,0.45498,826,1325,0.42815,0.48180
1999,3rd Quintile,male,Vocational Training,0.03053,53,1325,0.02126,0.03979
1999,3rd Quintile,male,Not Employed,0.30933,446,1325,0.28443,0.33422
1999,3rd Quintile,female,Full-Time Employment,0.19918,440,1458,0.17867,0.21968
1999,3rd Quintile,female,Regular Part-Time Employment,0.11896,218,1458,0.10234,0.13558
1999,3rd Quintile,female,Vocational Training,0.02006,44,1458,0.01286,0.02726
1999,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.03507,61,1458,0.02562,0.04451
1999,3rd Quintile,female,Not Employed,0.45103,695,1458,0.42548,0.47658
1999,4th Quintile,male,Full-Time Employment,0.55499,954,1335,0.52832,0.58166
1999,4th Quintile,male,Vocational Training,0.01762,36,1335,0.01056,0.02468
1999,4th Quintile,male,Not Employed,0.25539,345,1335,0.23199,0.27879
1999,4th Quintile,female,Full-Time Employment,0.31166,539,1359,0.28702,0.33629
1999,4th Quintile,female,Regular Part-Time Employment,0.13833,244,1359,0.11997,0.15669
1999,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.03149,46,1359,0.02220,0.04078
1999,4th Quintile,female,Not Employed,0.36513,530,1359,0.33953,0.39074
1999,5th Quintile,male,Full-Time Employment,0.64099,1006,1277,0.61467,0.66732
1999,5th Quintile,male,Not Employed,0.21053,271,1277,0.18816,0.23290
1999,5th Quintile,female,Full-Time Employment,0.33197,553,1252,0.30587,0.35806
1999,5th Quintile,female,Regular Part-Time Employment,0.15789,215,1252,0.13769,0.17810
1999,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.04376,49,1252,0.03242,0.05510
1999,5th Quintile,female,Not Employed,0.36109,435,1252,0.33447,0.38770
2000,1st Quintile,male,Full-Time Employment,0.24398,431,1075,0.21829,0.26966
2000,1st Quintile,male,Vocational Training,0.03228,59,1075,0.02171,0.04285
2000,1st Quintile,male,Not Employed,0.40378,585,1075,0.37443,0.43312
2000,1st Quintile,female,Full-Time Employment,0.07983,162,1454,0.06589,0.09376
2000,1st Quintile,female,Regular Part-Time Employment,0.07715,150,1454,0.06343,0.09088
2000,1st Quintile,female,Vocational Training,0.02060,52,1454,0.01330,0.02790
2000,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.03264,70,1454,0.02351,0.04178
2000,1st Quintile,female,Not Employed,0.58664,1020,1454,0.56132,0.61197
2000,2nd Quintile,male,Full-Time Employment,0.39289,726,1246,0.36576,0.42002
2000,2nd Quintile,male,Vocational Training,0.02861,59,1246,0.01935,0.03787
2000,2nd Quintile,male,Not Employed,0.31078,461,1246,0.28507,0.33649
2000,2nd Quintile,female,Full-Time Employment,0.13574,292,1442,0.11805,0.15342
2000,2nd Quintile,female,Regular Part-Time Employment,0.09346,203,1442,0.07843,0.10849
2000,2nd Quintile,female,Vocational Training,0.01595,40,1442,0.00948,0.02242
2000,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.03769,65,1442,0.02786,0.04752
2000,2nd Quintile,female,Not Employed,0.52335,842,1442,0.49756,0.54914
2000,3rd Quintile,male,Full-Time Employment,0.46662,819,1310,0.43959,0.49364
2000,3rd Quintile,male,Vocational Training,0.03015,64,1310,0.02088,0.03941
2000,3rd Quintile,male,Not Employed,0.30498,427,1310,0.28004,0.32992
2000,3rd Quintile,female,Full-Time Employment,0.21569,405,1381,0.19399,0.23739
2000,3rd Quintile,female,Regular Part-Time Employment,0.12109,215,1381,0.10388,0.13831
2000,3rd Quintile,female,Vocational Training,0.01513,36,1381,0.00869,0.02157
2000,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.03681,68,1381,0.02688,0.04675
2000,3rd Quintile,female,Not Employed,0.42978,657,1381,0.40366,0.45590
2000,4th Quintile,male,Full-Time Employment,0.53810,922,1313,0.51112,0.56507
2000,4th Quintile,male,Vocational Training,0.02191,41,1313,0.01399,0.02983
2000,4th Quintile,male,Not Employed,0.25594,350,1313,0.23233,0.27956
2000,4th Quintile,female,Full-Time Employment,0.31154,525,1305,0.28640,0.33668
2000,4th Quintile,female,Regular Part-Time Employment,0.14533,243,1305,0.12620,0.16445
2000,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.03366,50,1305,0.02387,0.04345
2000,4th Quintile,female,Not Employed,0.36171,487,1305,0.33563,0.38779
2000,5th Quintile,male,Full-Time Employment,0.62666,967,1246,0.59979,0.65353
2000,5th Quintile,male,Not Employed,0.21654,279,1246,0.19366,0.23941
2000,5th Quintile,female,Full-Time Employment,0.34299,532,1218,0.31631,0.36966
2000,5th Quintile,female,Regular Part-Time Employment,0.15901,227,1218,0.13847,0.17956
2000,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.03438,47,1218,0.02414,0.04461
2000,5th Quintile,female,Not Employed,0.35366,412,1218,0.32680,0.38052
2001,1st Quintile,male,Full-Time Employment,0.23995,585,1646,0.21931,0.26059
2001,1st Quintile,male,Regular Part-Time Employment,0.02268,37,1646,0.01549,0.02988
2001,1st Quintile,male,Vocational Training,0.03648,90,1646,0.02742,0.04554
2001,1st Quintile,male,"Marginal, Irregular Part-Time Employment",0.02919,45,1646,0.02106,0.03733
2001,1st Quintile,male,Not Employed,0.40642,889,1646,0.38268,0.43015
2001,1st Quintile,female,Full-Time Employment,0.07643,245,2221,0.06538,0.08748
2001,1st Quintile,female,Regular Part-Time Employment,0.08872,255,2221,0.07689,0.10055
2001,1st Quintile,female,Vocational Training,0.03280,101,2221,0.02539,0.04021
2001,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.03727,112,2221,0.02939,0.04515
2001,1st Quintile,female,Not Employed,0.55475,1508,2221,0.53407,0.57542
2001,2nd Quintile,male,Full-Time Employment,0.39819,1083,1976,0.37660,0.41978
2001,2nd Quintile,male,Vocational Training,0.02823,90,1976,0.02092,0.03553
2001,2nd Quintile,male,Not Employed,0.32172,803,1976,0.30112,0.34232
2001,2nd Quintile,female,Full-Time Employment,0.14075,417,2313,0.12657,0.15492
2001,2nd Quintile,female,Regular Part-Time Employment,0.09866,329,2313,0.08651,0.11082
2001,2nd Quintile,female,Vocational Training,0.02037,76,2313,0.01461,0.02613
2001,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.04762,145,2313,0.03894,0.05630
2001,2nd Quintile,female,Not Employed,0.49719,1346,2313,0.47681,0.51758
2001,3rd Quintile,male,Full-Time Employment,0.46758,1294,2203,0.44674,0.48842
2001,3rd Quintile,male,Regular Part-Time Employment,0.01911,41,2203,0.01339,0.02482
2001,3rd Quintile,male,Vocational Training,0.02384,80,2203,0.01747,0.03022
2001,3rd Quintile,male,"Marginal, Irregular Part-Time Employment",0.01488,41,2203,0.00982,0.01993
2001,3rd Quintile,male,Not Employed,0.30062,747,2203,0.28146,0.31977
2001,3rd Quintile,female,Full-Time Employment,0.19543,597,2331,0.17933,0.21153
2001,3rd Quintile,female,Regular Part-Time Employment,0.14295,428,2331,0.12874,0.15717
2001,3rd Quintile,female,Vocational Training,0.02504,75,2331,0.01869,0.03138
2001,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.03720,110,2331,0.02952,0.04489
2001,3rd Quintile,female,Not Employed,0.43177,1121,2331,0.41166,0.45189
2001,4th Quintile,male,Full-Time Employment,0.54777,1503,2303,0.52744,0.56810
2001,4th Quintile,male,Regular Part-Time Employment,0.01684,43,2303,0.01158,0.02209
2001,4th Quintile,male,Vocational Training,0.01941,61,2303,0.01377,0.02504
2001,4th Quintile,male,"Marginal, Irregular Part-Time Employment",0.01661,43,2303,0.01139,0.02183
2001,4th Quintile,male,Not Employed,0.25113,653,2303,0.23341,0.26884
2001,4th Quintile,female,Full-Time Employment,0.28209,781,2311,0.26374,0.30044
2001,4th Quintile,female,Regular Part-Time Employment,0.16489,456,2311,0.14976,0.18003
2001,4th Quintile,female,Vocational Training,0.02133,59,2311,0.01544,0.02722
2001,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.03099,89,2311,0.02393,0.03806
2001,4th Quintile,female,Not Employed,0.36325,926,2311,0.34363,0.38286
2001,5th Quintile,male,Full-Time Employment,0.63250,1671,2328,0.61291,0.65209
2001,5th Quintile,male,Regular Part-Time Employment,0.01882,46,2328,0.01330,0.02434
2001,5th Quintile,male,Vocational Training,0.01131,36,2328,0.00701,0.01561
2001,5th Quintile,male,"Marginal, Irregular Part-Time Employment",0.01746,45,2328,0.01214,0.02278
2001,5th Quintile,male,Not Employed,0.21670,530,2328,0.19996,0.23344
2001,5th Quintile,female,Full-Time Employment,0.34205,883,2193,0.32219,0.36191
2001,5th Quintile,female,Regular Part-Time Employment,0.15886,399,2193,0.14356,0.17417
2001,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.03443,90,2193,0.02679,0.04206
2001,5th Quintile,female,Not Employed,0.36227,821,2193,0.34215,0.38239
2002,1st Quintile,male,Full-Time Employment,0.21985,457,1473,0.19870,0.24101
