year,age_gr,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,46-65 y.,male,Not Employed,0.35467,779,2137,0.33438,0.37496
1998,46-65 y.,female,Full-Time Employment,0.25596,583,2202,0.23773,0.27419
1998,46-65 y.,female,Regular Part-Time Employment,0.17445,382,2202,0.15859,0.19030
1998,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.02403,63,2202,0.01763,0.03043
1998,46-65 y.,female,Not Employed,0.54483,1174,2202,0.52402,0.56563
1998,66 and older,male,Not Employed,0.96744,731,731,0.95456,0.98031
1998,66 and older,female,Not Employed,0.98840,1083,1083,0.98202,0.99478
1999,17-29 y.,male,Full-Time Employment,0.43742,647,1448,0.41186,0.46298
1999,17-29 y.,male,Regular Part-Time Employment,0.02993,38,1448,0.02115,0.03872
1999,17-29 y.,male,Vocational Training,0.16033,243,1448,0.14142,0.17923
1999,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.04739,58,1448,0.03644,0.05833
1999,17-29 y.,male,Not Employed,0.32342,462,1448,0.29932,0.34752
1999,17-29 y.,female,Full-Time Employment,0.33180,522,1521,0.30813,0.35547
1999,17-29 y.,female,Regular Part-Time Employment,0.06168,95,1521,0.04958,0.07377
1999,17-29 y.,female,Vocational Training,0.11322,174,1521,0.09729,0.12915
1999,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.05173,68,1521,0.04060,0.06286
1999,17-29 y.,female,Not Employed,0.44010,662,1521,0.41514,0.46505
1999,30-45 y.,male,Full-Time Employment,0.88639,2086,2303,0.87342,0.89935
1999,30-45 y.,male,Regular Part-Time Employment,0.02217,37,2303,0.01615,0.02818
1999,30-45 y.,male,Not Employed,0.07878,180,2303,0.06778,0.08979
1999,30-45 y.,female,Full-Time Employment,0.37173,916,2359,0.35222,0.39123
1999,30-45 y.,female,Regular Part-Time Employment,0.23717,542,2359,0.22000,0.25433
1999,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.08157,168,2359,0.07053,0.09262
1999,30-45 y.,female,Not Employed,0.30059,733,2359,0.28208,0.31910
1999,46-65 y.,male,Full-Time Employment,0.62062,1283,2051,0.59962,0.64163
1999,46-65 y.,male,Regular Part-Time Employment,0.01915,32,2051,0.01322,0.02508
1999,46-65 y.,male,Not Employed,0.34519,736,2051,0.32461,0.36577
1999,46-65 y.,female,Full-Time Employment,0.26688,574,2105,0.24798,0.28578
1999,46-65 y.,female,Regular Part-Time Employment,0.17223,360,2105,0.15610,0.18836
1999,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.04295,82,2105,0.03428,0.05161
1999,46-65 y.,female,Not Employed,0.51636,1089,2105,0.49501,0.53771
1999,66 and older,male,Not Employed,0.96033,719,719,0.94606,0.97461
1999,66 and older,female,Not Employed,0.98344,1035,1035,0.97566,0.99122
2000,17-29 y.,male,Full-Time Employment,0.44653,934,2219,0.42584,0.46722
2000,17-29 y.,male,Regular Part-Time Employment,0.02909,58,2219,0.02210,0.03608
2000,17-29 y.,male,Vocational Training,0.15289,382,2219,0.13791,0.16787
2000,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.04233,83,2219,0.03395,0.05071
2000,17-29 y.,male,Not Employed,0.32469,762,2219,0.30520,0.34417
2000,17-29 y.,female,Full-Time Employment,0.33288,726,2348,0.31381,0.35194
2000,17-29 y.,female,Regular Part-Time Employment,0.07447,173,2348,0.06385,0.08510
2000,17-29 y.,female,Vocational Training,0.11176,287,2348,0.09902,0.12451
2000,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.05693,120,2348,0.04755,0.06630
2000,17-29 y.,female,Not Employed,0.42090,1042,2348,0.40093,0.44088
2000,30-45 y.,male,Full-Time Employment,0.88905,3554,3974,0.87929,0.89882
2000,30-45 y.,male,Regular Part-Time Employment,0.02062,62,3974,0.01620,0.02504
2000,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01151,35,3974,0.00819,0.01483
2000,30-45 y.,male,Not Employed,0.07471,323,3974,0.06653,0.08288
2000,30-45 y.,female,Full-Time Employment,0.35930,1470,4156,0.34471,0.37389
2000,30-45 y.,female,Regular Part-Time Employment,0.27218,1104,4156,0.25864,0.28571
2000,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.06685,276,4156,0.05925,0.07444
2000,30-45 y.,female,Not Employed,0.29798,1306,4156,0.28407,0.31189
2000,46-65 y.,male,Full-Time Employment,0.62090,2348,3825,0.60552,0.63628
2000,46-65 y.,male,Regular Part-Time Employment,0.02288,71,3825,0.01814,0.02762
2000,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.01537,52,3825,0.01147,0.01927
2000,46-65 y.,male,Not Employed,0.33871,1354,3825,0.32371,0.35371
2000,46-65 y.,female,Full-Time Employment,0.25559,996,3932,0.24195,0.26922
2000,46-65 y.,female,Regular Part-Time Employment,0.19154,737,3932,0.17924,0.20384
2000,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.04954,168,3932,0.04276,0.05632
2000,46-65 y.,female,Not Employed,0.50256,2031,3932,0.48693,0.51819
2000,66 and older,male,Not Employed,0.95170,1473,1473,0.94075,0.96265
2000,66 and older,female,Not Employed,0.98464,2033,2033,0.97929,0.98999
2001,17-29 y.,male,Full-Time Employment,0.43749,805,1976,0.41561,0.45937
2001,17-29 y.,male,Regular Part-Time Employment,0.02551,44,1976,0.01855,0.03246
2001,17-29 y.,male,Vocational Training,0.15352,343,1976,0.13762,0.16942
2001,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.04891,91,1976,0.03939,0.05842
2001,17-29 y.,male,Not Employed,0.33247,693,1976,0.31169,0.35325
2001,17-29 y.,female,Full-Time Employment,0.30396,613,2112,0.28434,0.32358
2001,17-29 y.,female,Regular Part-Time Employment,0.06571,134,2112,0.05514,0.07627
2001,17-29 y.,female,Vocational Training,0.14873,300,2112,0.13355,0.16390
2001,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.06481,127,2112,0.05431,0.07531
2001,17-29 y.,female,Not Employed,0.41457,938,2112,0.39356,0.43559
2001,30-45 y.,male,Full-Time Employment,0.87886,3139,3496,0.86805,0.88968
2001,30-45 y.,male,Regular Part-Time Employment,0.02340,62,3496,0.01838,0.02841
2001,30-45 y.,male,Not Employed,0.08274,295,3496,0.07361,0.09187
2001,30-45 y.,female,Full-Time Employment,0.37301,1360,3761,0.35755,0.38847
2001,30-45 y.,female,Regular Part-Time Employment,0.27107,1026,3761,0.25686,0.28528
2001,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.06923,255,3761,0.06111,0.07734
2001,30-45 y.,female,Not Employed,0.28015,1120,3761,0.26579,0.29450
2001,46-65 y.,male,Full-Time Employment,0.61270,2167,3517,0.59659,0.62880
2001,46-65 y.,male,Regular Part-Time Employment,0.02299,71,3517,0.01804,0.02795
2001,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.01735,55,3517,0.01303,0.02166
2001,46-65 y.,male,Not Employed,0.34306,1224,3517,0.32737,0.35875
2001,46-65 y.,female,Full-Time Employment,0.26524,946,3565,0.25075,0.27974
2001,46-65 y.,female,Regular Part-Time Employment,0.20308,700,3565,0.18987,0.21629
2001,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.04151,150,3565,0.03496,0.04806
2001,46-65 y.,female,Not Employed,0.48886,1769,3565,0.47245,0.50528
2001,66 and older,male,Not Employed,0.95130,1411,1411,0.94007,0.96253
2001,66 and older,female,Not Employed,0.98780,1897,1897,0.98286,0.99274
2002,17-29 y.,male,Full-Time Employment,0.38888,714,2009,0.36755,0.41020
2002,17-29 y.,male,Regular Part-Time Employment,0.02543,44,2009,0.01854,0.03231
2002,17-29 y.,male,Vocational Training,0.16662,354,2009,0.15032,0.18292
2002,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.05047,101,2009,0.04089,0.06004
2002,17-29 y.,male,Not Employed,0.36428,796,2009,0.34324,0.38533
2002,17-29 y.,female,Full-Time Employment,0.28305,589,2120,0.26387,0.30223
2002,17-29 y.,female,Regular Part-Time Employment,0.07763,148,2120,0.06623,0.08902
2002,17-29 y.,female,Vocational Training,0.15267,294,2120,0.13735,0.16798
2002,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.05046,124,2120,0.04114,0.05978
2002,17-29 y.,female,Not Employed,0.43389,965,2120,0.41279,0.45499
2002,30-45 y.,male,Full-Time Employment,0.86711,3139,3519,0.85589,0.87832
2002,30-45 y.,male,Regular Part-Time Employment,0.01940,54,3519,0.01484,0.02396
2002,30-45 y.,male,Not Employed,0.09806,326,3519,0.08823,0.10789
2002,30-45 y.,female,Full-Time Employment,0.34593,1376,3853,0.33091,0.36095
2002,30-45 y.,female,Regular Part-Time Employment,0.27121,1094,3853,0.25717,0.28525
2002,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.07764,277,3853,0.06919,0.08609
2002,30-45 y.,female,Not Employed,0.29875,1106,3853,0.28429,0.31320
2002,46-65 y.,male,Full-Time Employment,0.60418,2577,3923,0.58887,0.61948
2002,46-65 y.,male,Regular Part-Time Employment,0.02240,77,3923,0.01777,0.02704
2002,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.01612,53,3923,0.01217,0.02006
2002,46-65 y.,male,Not Employed,0.35393,1216,3923,0.33896,0.36890
2002,46-65 y.,female,Full-Time Employment,0.26681,1119,3921,0.25297,0.28066
2002,46-65 y.,female,Regular Part-Time Employment,0.20461,828,3921,0.19198,0.21724
2002,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.05299,200,3921,0.04598,0.06001
2002,46-65 y.,female,Not Employed,0.47446,1774,3921,0.45883,0.49009
2002,66 and older,male,Full-Time Employment,0.01309,34,1564,0.00745,0.01872
2002,66 and older,male,Not Employed,0.95963,1530,1564,0.94987,0.96939
2002,66 and older,female,Not Employed,0.98430,1942,1942,0.97877,0.98983
2003,17-29 y.,male,Full-Time Employment,0.37552,653,1926,0.35389,0.39716
2003,17-29 y.,male,Regular Part-Time Employment,0.03125,44,1926,0.02348,0.03903
2003,17-29 y.,male,Vocational Training,0.14717,317,1926,0.13135,0.16300
2003,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.04908,107,1926,0.03943,0.05873
2003,17-29 y.,male,Not Employed,0.39319,805,1926,0.37137,0.41501
2003,17-29 y.,female,Full-Time Employment,0.27979,558,2068,0.26044,0.29915
2003,17-29 y.,female,Regular Part-Time Employment,0.08633,150,2068,0.07422,0.09844
2003,17-29 y.,female,Vocational Training,0.12114,253,2068,0.10707,0.13520
2003,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.06879,153,2068,0.05788,0.07970
2003,17-29 y.,female,Not Employed,0.44045,954,2068,0.41905,0.46185
2003,30-45 y.,male,Full-Time Employment,0.84413,2859,3282,0.83172,0.85655
2003,30-45 y.,male,Regular Part-Time Employment,0.02493,66,3282,0.01959,0.03026
2003,30-45 y.,male,Not Employed,0.11355,357,3282,0.10269,0.12440
2003,30-45 y.,female,Full-Time Employment,0.34006,1239,3585,0.32455,0.35557
2003,30-45 y.,female,Regular Part-Time Employment,0.28545,1079,3585,0.27066,0.30023
2003,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.07425,254,3585,0.06567,0.08284
2003,30-45 y.,female,Not Employed,0.29318,1013,3585,0.27828,0.30808
2003,46-65 y.,male,Full-Time Employment,0.60673,2436,3746,0.59109,0.62238
2003,46-65 y.,male,Regular Part-Time Employment,0.02289,81,3746,0.01810,0.02768
2003,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.01752,66,3746,0.01332,0.02172
2003,46-65 y.,male,Not Employed,0.34910,1163,3746,0.33383,0.36436
2003,46-65 y.,female,Full-Time Employment,0.26535,1072,3812,0.25134,0.27937
2003,46-65 y.,female,Regular Part-Time Employment,0.19801,814,3812,0.18535,0.21066
2003,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.05762,194,3812,0.05023,0.06502
2003,46-65 y.,female,Not Employed,0.47779,1732,3812,0.46193,0.49365
2003,66 and older,male,Full-Time Employment,0.01557,33,1638,0.00957,0.02157
2003,66 and older,male,"Marginal, Irregular Part-Time Employment",0.02207,36,1638,0.01496,0.02919
2003,66 and older,male,Not Employed,0.95186,1569,1638,0.94149,0.96223
2003,66 and older,female,Not Employed,0.98028,1952,1952,0.97411,0.98645
2004,17-29 y.,male,Full-Time Employment,0.34216,618,1906,0.32086,0.36347
2004,17-29 y.,male,Regular Part-Time Employment,0.03212,57,1906,0.02420,0.04004
2004,17-29 y.,male,Vocational Training,0.15105,303,1906,0.13497,0.16713
2004,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.04779,102,1906,0.03821,0.05737
2004,17-29 y.,male,Not Employed,0.42374,826,1906,0.40155,0.44593
2004,17-29 y.,female,Full-Time Employment,0.29111,547,2041,0.27140,0.31082
2004,17-29 y.,female,Regular Part-Time Employment,0.07548,143,2041,0.06401,0.08694
2004,17-29 y.,female,Vocational Training,0.13490,255,2041,0.12008,0.14973
2004,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.06706,141,2041,0.05621,0.07792
2004,17-29 y.,female,Not Employed,0.42731,955,2041,0.40584,0.44877
2004,30-45 y.,male,Full-Time Employment,0.85593,2717,3114,0.84360,0.86827
2004,30-45 y.,male,Regular Part-Time Employment,0.01873,51,3114,0.01396,0.02349
2004,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01453,38,3114,0.01033,0.01874
2004,30-45 y.,male,Not Employed,0.10840,308,3114,0.09748,0.11932
2004,30-45 y.,female,Full-Time Employment,0.32941,1147,3386,0.31358,0.34525
2004,30-45 y.,female,Regular Part-Time Employment,0.28355,997,3386,0.26837,0.29873
2004,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.08016,273,3386,0.07101,0.08931
2004,30-45 y.,female,Not Employed,0.29973,969,3386,0.28430,0.31517
2004,46-65 y.,male,Full-Time Employment,0.61022,2380,3623,0.59434,0.62611
2004,46-65 y.,male,Regular Part-Time Employment,0.02642,78,3623,0.02120,0.03165
2004,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.01796,66,3623,0.01364,0.02229
2004,46-65 y.,male,Not Employed,0.34357,1099,3623,0.32810,0.35903
2004,46-65 y.,female,Full-Time Employment,0.26763,1066,3732,0.25343,0.28184
2004,46-65 y.,female,Regular Part-Time Employment,0.20166,820,3732,0.18879,0.21454
2004,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.06938,230,3732,0.06122,0.07753
2004,46-65 y.,female,Not Employed,0.45997,1616,3732,0.44398,0.47596
2004,66 and older,male,Full-Time Employment,0.01811,39,1690,0.01175,0.02447
2004,66 and older,male,"Marginal, Irregular Part-Time Employment",0.02140,42,1690,0.01450,0.02830
2004,66 and older,male,Not Employed,0.94716,1609,1690,0.93649,0.95783
2004,66 and older,female,Not Employed,0.98055,2000,2000,0.97450,0.98661
2005,17-29 y.,male,Full-Time Employment,0.34219,573,1824,0.32041,0.36397
2005,17-29 y.,male,Regular Part-Time Employment,0.02885,53,1824,0.02117,0.03653
2005,17-29 y.,male,Vocational Training,0.14807,276,1824,0.13177,0.16438
2005,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.05766,104,1824,0.04696,0.06836
2005,17-29 y.,male,Not Employed,0.42050,818,1824,0.39784,0.44316
2005,17-29 y.,female,Full-Time Employment,0.27042,527,1993,0.25091,0.28993
2005,17-29 y.,female,Regular Part-Time Employment,0.07997,127,1993,0.06806,0.09188
2005,17-29 y.,female,Vocational Training,0.11440,219,1993,0.10043,0.12838
2005,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.06885,157,1993,0.05773,0.07997
2005,17-29 y.,female,Not Employed,0.46225,963,1993,0.44036,0.48415
2005,30-45 y.,male,Full-Time Employment,0.83909,2498,2862,0.82563,0.85255
2005,30-45 y.,male,Regular Part-Time Employment,0.02828,59,2862,0.02221,0.03436
2005,30-45 y.,male,Not Employed,0.11795,305,2862,0.10613,0.12977
2005,30-45 y.,female,Full-Time Employment,0.33169,1069,3169,0.31530,0.34809
2005,30-45 y.,female,Regular Part-Time Employment,0.28053,913,3169,0.26488,0.29617
2005,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.09623,296,3169,0.08596,0.10650
2005,30-45 y.,female,Not Employed,0.28432,891,3169,0.26861,0.30003
2005,46-65 y.,male,Full-Time Employment,0.62826,2280,3428,0.61208,0.64444
2005,46-65 y.,male,Regular Part-Time Employment,0.02627,77,3428,0.02091,0.03162
2005,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02635,72,3428,0.02099,0.03171
2005,46-65 y.,male,Not Employed,0.31613,999,3428,0.30056,0.33169
2005,46-65 y.,female,Full-Time Employment,0.26815,1005,3580,0.25364,0.28267
2005,46-65 y.,female,Regular Part-Time Employment,0.20818,816,3580,0.19488,0.22148
2005,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.07217,238,3580,0.06369,0.08065
2005,46-65 y.,female,Not Employed,0.45045,1521,3580,0.43415,0.46675
2005,66 and older,male,"Marginal, Irregular Part-Time Employment",0.01840,39,1681,0.01198,0.02483
2005,66 and older,male,Not Employed,0.95367,1642,1681,0.94361,0.96372
2005,66 and older,female,Not Employed,0.97733,1986,1986,0.97078,0.98388
2006,17-29 y.,male,Full-Time Employment,0.35340,614,1913,0.33197,0.37482
2006,17-29 y.,male,Regular Part-Time Employment,0.03226,54,1913,0.02434,0.04018
2006,17-29 y.,male,Vocational Training,0.13674,276,1913,0.12134,0.15214
2006,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.08047,158,1913,0.06828,0.09266
2006,17-29 y.,male,Not Employed,0.39039,811,1913,0.36852,0.41226
2006,17-29 y.,female,Full-Time Employment,0.26488,515,2055,0.24580,0.28396
2006,17-29 y.,female,Regular Part-Time Employment,0.07138,135,2055,0.06025,0.08251
2006,17-29 y.,female,Vocational Training,0.11891,230,2055,0.10491,0.13290
2006,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.08308,199,2055,0.07114,0.09501
2006,17-29 y.,female,Not Employed,0.45656,976,2055,0.43502,0.47810
2006,30-45 y.,male,Full-Time Employment,0.84187,2551,2965,0.82873,0.85500
2006,30-45 y.,male,Regular Part-Time Employment,0.03059,74,2965,0.02439,0.03679
2006,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01756,48,2965,0.01283,0.02229
2006,30-45 y.,male,Not Employed,0.10613,292,2965,0.09504,0.11722
2006,30-45 y.,female,Full-Time Employment,0.32151,1064,3294,0.30555,0.33746
2006,30-45 y.,female,Regular Part-Time Employment,0.28242,989,3294,0.26705,0.29780
2006,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.09398,300,3294,0.08402,0.10395
2006,30-45 y.,female,Not Employed,0.29720,941,3294,0.28159,0.31281
2006,46-65 y.,male,Full-Time Employment,0.62968,2395,3650,0.61402,0.64535
2006,46-65 y.,male,Regular Part-Time Employment,0.02411,91,3650,0.01913,0.02908
2006,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02501,81,3650,0.01994,0.03007
2006,46-65 y.,male,Not Employed,0.31871,1083,3650,0.30359,0.33383
2006,46-65 y.,female,Full-Time Employment,0.27647,1122,3916,0.26246,0.29048
2006,46-65 y.,female,Regular Part-Time Employment,0.20839,914,3916,0.19566,0.22111
2006,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.07704,275,3916,0.06868,0.08539
2006,46-65 y.,female,Not Employed,0.43597,1605,3916,0.42044,0.45150
2006,66 and older,male,Full-Time Employment,0.02215,46,2053,0.01578,0.02852
2006,66 and older,male,"Marginal, Irregular Part-Time Employment",0.01927,52,2053,0.01332,0.02521
2006,66 and older,male,Not Employed,0.94581,1955,2053,0.93601,0.95561
2006,66 and older,female,Not Employed,0.97366,2287,2287,0.96709,0.98022
2007,17-29 y.,male,Full-Time Employment,0.35980,598,1803,0.33764,0.38196
2007,17-29 y.,male,Regular Part-Time Employment,0.04005,58,1803,0.03099,0.04910
2007,17-29 y.,male,Vocational Training,0.13549,262,1803,0.11969,0.15129
2007,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.07029,129,1803,0.05849,0.08210
2007,17-29 y.,male,Not Employed,0.39199,756,1803,0.36945,0.41453
2007,17-29 y.,female,Full-Time Employment,0.26396,464,1928,0.24428,0.28364
2007,17-29 y.,female,Regular Part-Time Employment,0.08237,147,1928,0.07010,0.09465
2007,17-29 y.,female,Vocational Training,0.11018,192,1928,0.09620,0.12416
2007,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.09943,203,1928,0.08607,0.11279
2007,17-29 y.,female,Not Employed,0.44274,922,1928,0.42056,0.46491
2007,30-45 y.,male,Full-Time Employment,0.85299,2371,2697,0.83963,0.86636
2007,30-45 y.,male,Regular Part-Time Employment,0.03475,73,2697,0.02784,0.04167
2007,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.02027,46,2697,0.01495,0.02559
2007,30-45 y.,male,Not Employed,0.08697,207,2697,0.07634,0.09761
2007,30-45 y.,female,Full-Time Employment,0.33316,1004,2990,0.31627,0.35006
2007,30-45 y.,female,Regular Part-Time Employment,0.30722,972,2990,0.29068,0.32376
2007,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.09678,271,2990,0.08618,0.10738
2007,30-45 y.,female,Not Employed,0.25716,743,2990,0.24149,0.27282
2007,46-65 y.,male,Full-Time Employment,0.65654,2318,3392,0.64056,0.67253
2007,46-65 y.,male,Regular Part-Time Employment,0.02513,78,3392,0.01987,0.03040
2007,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02417,75,3392,0.01900,0.02934
2007,46-65 y.,male,Not Employed,0.29176,921,3392,0.27646,0.30706
2007,46-65 y.,female,Full-Time Employment,0.28064,1066,3655,0.26607,0.29521
2007,46-65 y.,female,Regular Part-Time Employment,0.22322,911,3655,0.20972,0.23672
2007,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.07171,250,3655,0.06335,0.08008
2007,46-65 y.,female,Not Employed,0.42193,1428,3655,0.40591,0.43794
2007,66 and older,male,Full-Time Employment,0.01617,40,2014,0.01066,0.02168
2007,66 and older,male,"Marginal, Irregular Part-Time Employment",0.02751,58,2014,0.02037,0.03466
2007,66 and older,male,Not Employed,0.94636,1916,2014,0.93651,0.95620
2007,66 and older,female,Not Employed,0.97180,2244,2244,0.96495,0.97865
2008,17-29 y.,male,Full-Time Employment,0.37234,561,1639,0.34893,0.39575
2008,17-29 y.,male,Regular Part-Time Employment,0.03681,54,1639,0.02769,0.04593
2008,17-29 y.,male,Vocational Training,0.14373,242,1639,0.12674,0.16071
2008,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.08400,140,1639,0.07056,0.09743
2008,17-29 y.,male,Not Employed,0.36082,642,1639,0.33756,0.38408
2008,17-29 y.,female,Full-Time Employment,0.28174,468,1766,0.26075,0.30273
2008,17-29 y.,female,Regular Part-Time Employment,0.07746,120,1766,0.06499,0.08993
2008,17-29 y.,female,Vocational Training,0.10827,183,1766,0.09378,0.12277
2008,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.11006,188,1766,0.09546,0.12466
2008,17-29 y.,female,Not Employed,0.42131,807,1766,0.39828,0.44435
2008,30-45 y.,male,Full-Time Employment,0.87236,2176,2448,0.85914,0.88558
2008,30-45 y.,male,Regular Part-Time Employment,0.02593,53,2448,0.01963,0.03223
2008,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.02373,43,2448,0.01770,0.02976
2008,30-45 y.,male,Not Employed,0.07174,176,2448,0.06151,0.08196
2008,30-45 y.,female,Full-Time Employment,0.36032,952,2696,0.34220,0.37845
2008,30-45 y.,female,Regular Part-Time Employment,0.29557,849,2696,0.27834,0.31279
2008,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.09986,261,2696,0.08854,0.11118
2008,30-45 y.,female,Not Employed,0.24001,634,2696,0.22388,0.25613
2008,46-65 y.,male,Full-Time Employment,0.67252,2221,3190,0.65623,0.68881
2008,46-65 y.,male,Regular Part-Time Employment,0.02736,86,3190,0.02169,0.03302
2008,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02120,69,3190,0.01620,0.02620
2008,46-65 y.,male,Not Employed,0.27576,814,3190,0.26025,0.29127
2008,46-65 y.,female,Full-Time Employment,0.29374,1082,3490,0.27862,0.30885
2008,46-65 y.,female,Regular Part-Time Employment,0.23963,914,3490,0.22546,0.25379
2008,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.08235,249,3490,0.07323,0.09147
2008,46-65 y.,female,Not Employed,0.38100,1245,3490,0.36488,0.39711
2008,66 and older,male,Full-Time Employment,0.01870,44,2011,0.01277,0.02462
2008,66 and older,male,"Marginal, Irregular Part-Time Employment",0.03002,60,2011,0.02256,0.03748
2008,66 and older,male,Not Employed,0.94181,1907,2011,0.93158,0.95205
2008,66 and older,female,"Marginal, Irregular Part-Time Employment",0.01928,35,2225,0.01357,0.02500
2008,66 and older,female,Not Employed,0.96576,2190,2225,0.95820,0.97332
2009,17-29 y.,male,Full-Time Employment,0.34566,480,1522,0.32176,0.36956
2009,17-29 y.,male,Regular Part-Time Employment,0.03292,45,1522,0.02395,0.04188
2009,17-29 y.,male,Vocational Training,0.14947,238,1522,0.13155,0.16739
2009,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.06218,101,1522,0.05005,0.07432
2009,17-29 y.,male,Not Employed,0.40675,658,1522,0.38206,0.43143
2009,17-29 y.,female,Full-Time Employment,0.29947,426,1559,0.27672,0.32221
2009,17-29 y.,female,Regular Part-Time Employment,0.08066,108,1559,0.06714,0.09418
2009,17-29 y.,female,Vocational Training,0.11546,176,1559,0.09959,0.13133
2009,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.13124,190,1559,0.11448,0.14801
2009,17-29 y.,female,Not Employed,0.37184,659,1559,0.34784,0.39584
2009,30-45 y.,male,Full-Time Employment,0.85908,1922,2196,0.84453,0.87364
2009,30-45 y.,male,Regular Part-Time Employment,0.02955,60,2196,0.02246,0.03663
2009,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01863,33,2196,0.01298,0.02429
2009,30-45 y.,male,Not Employed,0.08695,181,2196,0.07516,0.09873
2009,30-45 y.,female,Full-Time Employment,0.36945,879,2463,0.35038,0.38852
2009,30-45 y.,female,Regular Part-Time Employment,0.29023,780,2463,0.27230,0.30816
2009,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.09763,236,2463,0.08591,0.10936
2009,30-45 y.,female,Not Employed,0.24081,568,2463,0.22392,0.25770
2009,46-65 y.,male,Full-Time Employment,0.68252,2152,3012,0.66589,0.69914
2009,46-65 y.,male,Regular Part-Time Employment,0.02921,80,3012,0.02320,0.03523
2009,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02712,54,3012,0.02132,0.03292
2009,46-65 y.,male,Not Employed,0.25905,726,3012,0.24341,0.27470
2009,46-65 y.,female,Full-Time Employment,0.30562,1058,3302,0.28990,0.32133
2009,46-65 y.,female,Regular Part-Time Employment,0.23850,856,3302,0.22396,0.25303
2009,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.08524,249,3302,0.07572,0.09477
2009,46-65 y.,female,Not Employed,0.36754,1139,3302,0.35109,0.38398
2009,66 and older,male,Full-Time Employment,0.02269,53,1980,0.01613,0.02925
2009,66 and older,male,Regular Part-Time Employment,0.01318,33,1980,0.00816,0.01820
2009,66 and older,male,"Marginal, Irregular Part-Time Employment",0.03789,64,1980,0.02948,0.04630
2009,66 and older,male,Not Employed,0.92624,1830,1980,0.91473,0.93776
2009,66 and older,female,"Marginal, Irregular Part-Time Employment",0.01899,45,2149,0.01322,0.02476
