year,regtyp,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Urban regions,West,Not Employed,0.37917,5177,12061,0.37051,0.38783
2005,Urban regions,East,Full-Time Employment,0.30946,667,1702,0.28749,0.33143
2005,Urban regions,East,Regular Part-Time Employment,0.05996,126,1702,0.04867,0.07124
2005,Urban regions,East,Vocational Training,0.02605,50,1702,0.01848,0.03362
2005,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.02345,60,1702,0.01626,0.03064
2005,Urban regions,East,Not Employed,0.45703,799,1702,0.43335,0.48070
2005,Rural regions,West,Full-Time Employment,0.31183,1386,3575,0.29665,0.32702
2005,Rural regions,West,Regular Part-Time Employment,0.07813,382,3575,0.06933,0.08693
2005,Rural regions,West,Vocational Training,0.02168,92,3575,0.01691,0.02645
2005,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.04260,210,3575,0.03598,0.04923
2005,Rural regions,West,Not Employed,0.37105,1505,3575,0.35521,0.38688
2005,Rural regions,East,Full-Time Employment,0.28779,1234,3329,0.27241,0.30317
2005,Rural regions,East,Regular Part-Time Employment,0.06416,266,3329,0.05584,0.07249
2005,Rural regions,East,Vocational Training,0.02678,102,3329,0.02130,0.03227
2005,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.02148,83,3329,0.01656,0.02641
2005,Rural regions,East,Not Employed,0.47062,1644,3329,0.45366,0.48758
2006,Urban regions,West,Full-Time Employment,0.31130,4880,12883,0.30330,0.31929
2006,Urban regions,West,Regular Part-Time Employment,0.08430,1455,12883,0.07950,0.08910
2006,Urban regions,West,Vocational Training,0.01819,248,12883,0.01588,0.02050
2006,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.04182,673,12883,0.03837,0.04528
2006,Urban regions,West,Not Employed,0.38166,5627,12883,0.37328,0.39005
2006,Urban regions,East,Full-Time Employment,0.29812,672,1771,0.27681,0.31943
2006,Urban regions,East,Regular Part-Time Employment,0.05733,124,1771,0.04650,0.06816
2006,Urban regions,East,Vocational Training,0.02474,51,1771,0.01750,0.03198
2006,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.04693,87,1771,0.03708,0.05679
2006,Urban regions,East,Not Employed,0.45187,837,1771,0.42869,0.47506
2006,Rural regions,West,Full-Time Employment,0.30905,1487,3993,0.29471,0.32338
2006,Rural regions,West,Regular Part-Time Employment,0.07485,432,3993,0.06668,0.08301
2006,Rural regions,West,Vocational Training,0.02160,105,3993,0.01709,0.02611
2006,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.04834,260,3993,0.04169,0.05500
2006,Rural regions,West,Not Employed,0.36703,1709,3993,0.35208,0.38198
2006,Rural regions,East,Full-Time Employment,0.29517,1277,3588,0.28025,0.31010
2006,Rural regions,East,Regular Part-Time Employment,0.06149,298,3588,0.05363,0.06936
2006,Rural regions,East,Vocational Training,0.02533,114,3588,0.02019,0.03047
2006,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.02984,122,3588,0.02428,0.03541
2006,Rural regions,East,Not Employed,0.46795,1777,3588,0.45162,0.48428
2007,Urban regions,West,Full-Time Employment,0.31490,4560,11994,0.30658,0.32321
2007,Urban regions,West,Regular Part-Time Employment,0.08845,1428,11994,0.08337,0.09353
2007,Urban regions,West,Vocational Training,0.01656,214,11994,0.01428,0.01884
2007,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.04343,639,11994,0.03978,0.04708
2007,Urban regions,West,Not Employed,0.37463,5153,11994,0.36597,0.38329
2007,Urban regions,East,Full-Time Employment,0.29879,630,1691,0.27697,0.32061
2007,Urban regions,East,Regular Part-Time Employment,0.07611,140,1691,0.06347,0.08875
2007,Urban regions,East,Vocational Training,0.01932,42,1691,0.01276,0.02589
2007,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.04261,85,1691,0.03298,0.05224
2007,Urban regions,East,Not Employed,0.45587,794,1691,0.43212,0.47962
2007,Rural regions,West,Full-Time Employment,0.31631,1414,3744,0.30141,0.33121
2007,Rural regions,West,Regular Part-Time Employment,0.08429,428,3744,0.07539,0.09319
2007,Rural regions,West,Vocational Training,0.02300,99,3744,0.01820,0.02781
2007,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.05126,237,3744,0.04419,0.05832
2007,Rural regions,West,Not Employed,0.36019,1566,3744,0.34481,0.37556
2007,Rural regions,East,Full-Time Employment,0.31787,1269,3392,0.30220,0.33354
2007,Rural regions,East,Regular Part-Time Employment,0.06689,294,3392,0.05849,0.07530
2007,Rural regions,East,Vocational Training,0.02984,113,3392,0.02411,0.03556
2007,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.02602,92,3392,0.02067,0.03138
2007,Rural regions,East,Not Employed,0.44426,1624,3392,0.42753,0.46098
2008,Urban regions,West,Full-Time Employment,0.32649,4321,11230,0.31782,0.33516
2008,Urban regions,West,Regular Part-Time Employment,0.08746,1326,11230,0.08224,0.09269
2008,Urban regions,West,Vocational Training,0.01975,228,11230,0.01718,0.02233
2008,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.04851,640,11230,0.04454,0.05249
2008,Urban regions,West,Not Employed,0.36044,4715,11230,0.35156,0.36932
2008,Urban regions,East,Full-Time Employment,0.33151,647,1627,0.30863,0.35440
2008,Urban regions,East,Regular Part-Time Employment,0.05756,119,1627,0.04624,0.06888
2008,Urban regions,East,Vocational Training,0.01741,38,1627,0.01105,0.02376
2008,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.05014,76,1627,0.03953,0.06075
2008,Urban regions,East,Not Employed,0.43095,747,1627,0.40688,0.45502
2008,Rural regions,West,Full-Time Employment,0.31665,1312,3514,0.30127,0.33204
2008,Rural regions,West,Regular Part-Time Employment,0.08980,421,3514,0.08035,0.09926
2008,Rural regions,West,Vocational Training,0.02063,83,3514,0.01593,0.02534
2008,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.05614,233,3514,0.04853,0.06376
2008,Rural regions,West,Not Employed,0.36091,1465,3514,0.34502,0.37679
2008,Rural regions,East,Full-Time Employment,0.33111,1232,3175,0.31473,0.34748
2008,Rural regions,East,Regular Part-Time Employment,0.06720,262,3175,0.05849,0.07591
2008,Rural regions,East,Vocational Training,0.02595,97,3175,0.02042,0.03149
2008,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.02789,96,3175,0.02216,0.03361
2008,Rural regions,East,Not Employed,0.42740,1488,3175,0.41019,0.44461
2009,Urban regions,West,Full-Time Employment,0.32547,3945,10335,0.31644,0.33451
2009,Urban regions,West,Regular Part-Time Employment,0.08717,1192,10335,0.08173,0.09260
2009,Urban regions,West,Vocational Training,0.02105,228,10335,0.01829,0.02382
2009,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.05015,617,10335,0.04594,0.05436
2009,Urban regions,West,Not Employed,0.36360,4353,10335,0.35433,0.37288
2009,Urban regions,East,Full-Time Employment,0.33946,590,1537,0.31577,0.36314
2009,Urban regions,East,Regular Part-Time Employment,0.06859,139,1537,0.05595,0.08124
2009,Urban regions,East,Vocational Training,0.02265,37,1537,0.01521,0.03009
2009,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.04210,56,1537,0.03205,0.05214
2009,Urban regions,East,Not Employed,0.41639,715,1537,0.39173,0.44104
2009,Rural regions,West,Full-Time Employment,0.33152,1265,3331,0.31553,0.34751
2009,Rural regions,West,Regular Part-Time Employment,0.08568,398,3331,0.07617,0.09519
2009,Rural regions,West,Vocational Training,0.02000,80,3331,0.01525,0.02476
2009,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.05527,201,3331,0.04751,0.06303
2009,Rural regions,West,Not Employed,0.35642,1387,3331,0.34015,0.37268
2009,Rural regions,East,Full-Time Employment,0.32108,1177,3025,0.30444,0.33772
2009,Rural regions,East,Regular Part-Time Employment,0.07157,260,3025,0.06239,0.08076
2009,Rural regions,East,Vocational Training,0.02283,80,3025,0.01751,0.02816
2009,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.03305,98,3025,0.02668,0.03943
2009,Rural regions,East,Not Employed,0.41692,1410,3025,0.39935,0.43450
2010,Urban regions,West,Full-Time Employment,0.31939,5111,13986,0.31166,0.32712
2010,Urban regions,West,Regular Part-Time Employment,0.09100,1871,13986,0.08623,0.09577
2010,Urban regions,West,Vocational Training,0.02016,264,13986,0.01783,0.02249
2010,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.04976,911,13986,0.04615,0.05336
2010,Urban regions,West,Not Employed,0.36642,5829,13986,0.35843,0.37440
2010,Urban regions,East,Full-Time Employment,0.34412,737,1902,0.32276,0.36548
2010,Urban regions,East,Regular Part-Time Employment,0.06320,172,1902,0.05226,0.07414
2010,Urban regions,East,Vocational Training,0.02633,44,1902,0.01913,0.03353
2010,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.03928,90,1902,0.03054,0.04801
2010,Urban regions,East,Not Employed,0.41348,859,1902,0.39134,0.43561
2010,Rural regions,West,Full-Time Employment,0.32353,1763,4808,0.31031,0.33676
2010,Rural regions,West,Regular Part-Time Employment,0.08211,619,4808,0.07435,0.08987
2010,Rural regions,West,Vocational Training,0.02683,122,4808,0.02226,0.03140
2010,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.06055,383,4808,0.05381,0.06729
2010,Rural regions,West,Not Employed,0.35051,1921,4808,0.33702,0.36400
2010,Rural regions,East,Full-Time Employment,0.33602,1402,3607,0.32061,0.35144
2010,Rural regions,East,Regular Part-Time Employment,0.08631,390,3607,0.07715,0.09548
2010,Rural regions,East,Vocational Training,0.02009,80,3607,0.01551,0.02467
2010,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.03096,149,3607,0.02531,0.03661
2010,Rural regions,East,Not Employed,0.40584,1586,3607,0.38982,0.42187
2011,Urban regions,West,Full-Time Employment,0.32914,6028,16330,0.32193,0.33635
2011,Urban regions,West,Regular Part-Time Employment,0.08872,2369,16330,0.08436,0.09308
2011,Urban regions,West,Vocational Training,0.01648,288,16330,0.01453,0.01843
2011,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.04415,985,16330,0.04099,0.04730
2011,Urban regions,West,Not Employed,0.36511,6660,16330,0.35772,0.37249
2011,Urban regions,East,Full-Time Employment,0.34891,861,2192,0.32896,0.36887
2011,Urban regions,East,Regular Part-Time Employment,0.06971,243,2192,0.05905,0.08037
2011,Urban regions,East,Vocational Training,0.01889,32,2192,0.01319,0.02459
2011,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.04157,99,2192,0.03321,0.04993
2011,Urban regions,East,Not Employed,0.39281,957,2192,0.37236,0.41326
2011,Rural regions,West,Full-Time Employment,0.32472,2275,6161,0.31303,0.33642
2011,Rural regions,West,Regular Part-Time Employment,0.09117,882,6161,0.08398,0.09835
2011,Rural regions,West,Vocational Training,0.02773,177,6161,0.02363,0.03183
2011,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.05215,434,6161,0.04659,0.05770
2011,Rural regions,West,Not Employed,0.34361,2393,6161,0.33175,0.35547
2011,Rural regions,East,Full-Time Employment,0.35000,1649,4180,0.33554,0.36447
2011,Rural regions,East,Regular Part-Time Employment,0.07297,444,4180,0.06508,0.08085
2011,Rural regions,East,Vocational Training,0.02087,95,4180,0.01653,0.02520
2011,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.03112,160,4180,0.02586,0.03639
2011,Rural regions,East,Not Employed,0.39601,1832,4180,0.38119,0.41084
2012,Urban regions,West,Full-Time Employment,0.33201,5842,15752,0.32466,0.33937
2012,Urban regions,West,Regular Part-Time Employment,0.09030,2328,15752,0.08582,0.09477
2012,Urban regions,West,Vocational Training,0.01682,297,15752,0.01481,0.01883
2012,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.04905,1041,15752,0.04568,0.05242
2012,Urban regions,West,Not Employed,0.35574,6244,15752,0.34827,0.36322
2012,Urban regions,East,Full-Time Employment,0.35195,822,2119,0.33162,0.37229
2012,Urban regions,East,Regular Part-Time Employment,0.06854,240,2119,0.05778,0.07930
2012,Urban regions,East,Vocational Training,0.01734,41,2119,0.01178,0.02290
2012,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.04561,107,2119,0.03673,0.05450
2012,Urban regions,East,Not Employed,0.38640,909,2119,0.36566,0.40713
2012,Rural regions,West,Full-Time Employment,0.32168,2222,6151,0.31001,0.33336
2012,Rural regions,West,Regular Part-Time Employment,0.09774,915,6151,0.09032,0.10516
2012,Rural regions,West,Vocational Training,0.02408,184,6151,0.02025,0.02791
2012,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.04948,451,6151,0.04406,0.05490
2012,Rural regions,West,Not Employed,0.35279,2379,6151,0.34085,0.36473
2012,Rural regions,East,Full-Time Employment,0.33444,1601,4116,0.32002,0.34885
2012,Rural regions,East,Regular Part-Time Employment,0.07962,464,4116,0.07135,0.08789
2012,Rural regions,East,Vocational Training,0.01808,90,4116,0.01401,0.02216
2012,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.02908,152,4116,0.02394,0.03421
2012,Rural regions,East,Not Employed,0.40683,1809,4116,0.39182,0.42184
2013,Urban regions,West,Full-Time Employment,0.32442,6858,18345,0.31765,0.33120
2013,Urban regions,West,Regular Part-Time Employment,0.09296,2698,18345,0.08875,0.09716
2013,Urban regions,West,Vocational Training,0.02133,521,18345,0.01924,0.02342
2013,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.05134,1332,18345,0.04814,0.05453
2013,Urban regions,West,Not Employed,0.35311,6936,18345,0.34620,0.36003
2013,Urban regions,East,Full-Time Employment,0.35704,844,2148,0.33677,0.37731
2013,Urban regions,East,Regular Part-Time Employment,0.08435,257,2148,0.07260,0.09611
2013,Urban regions,East,Vocational Training,0.01655,51,2148,0.01115,0.02194
2013,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.04365,116,2148,0.03501,0.05230
2013,Urban regions,East,Not Employed,0.37411,880,2148,0.35364,0.39457
2013,Rural regions,West,Full-Time Employment,0.31134,2431,6615,0.30019,0.32250
2013,Rural regions,West,Regular Part-Time Employment,0.09784,985,6615,0.09068,0.10500
2013,Rural regions,West,Vocational Training,0.02128,221,6615,0.01780,0.02476
2013,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.05441,506,6615,0.04894,0.05987
2013,Rural regions,West,Not Employed,0.36552,2472,6615,0.35391,0.37712
2013,Rural regions,East,Full-Time Employment,0.33658,1530,4046,0.32202,0.35115
2013,Rural regions,East,Regular Part-Time Employment,0.09149,516,4046,0.08261,0.10038
2013,Rural regions,East,Vocational Training,0.01786,99,4046,0.01378,0.02194
2013,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.03184,160,4046,0.02643,0.03725
2013,Rural regions,East,Not Employed,0.39387,1741,4046,0.37882,0.40893
2014,Urban regions,West,Full-Time Employment,0.32148,5931,16063,0.31425,0.32870
2014,Urban regions,West,Regular Part-Time Employment,0.09766,2355,16063,0.09307,0.10225
2014,Urban regions,West,Vocational Training,0.02033,441,16063,0.01815,0.02252
2014,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.05555,1227,16063,0.05200,0.05909
2014,Urban regions,West,Not Employed,0.35082,6109,16063,0.34344,0.35820
2014,Urban regions,East,Full-Time Employment,0.35160,747,1962,0.33047,0.37273
2014,Urban regions,East,Regular Part-Time Employment,0.07869,227,1962,0.06677,0.09060
2014,Urban regions,East,Vocational Training,0.02025,42,1962,0.01401,0.02648
2014,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.03539,98,1962,0.02721,0.04357
2014,Urban regions,East,Not Employed,0.37601,848,1962,0.35457,0.39745
2014,Rural regions,West,Full-Time Employment,0.31724,2150,5898,0.30536,0.32911
2014,Rural regions,West,Regular Part-Time Employment,0.10039,875,5898,0.09272,0.10806
2014,Rural regions,West,Vocational Training,0.02424,199,5898,0.02032,0.02817
2014,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.06351,507,5898,0.05729,0.06974
2014,Rural regions,West,Not Employed,0.35056,2167,5898,0.33838,0.36274
2014,Rural regions,East,Full-Time Employment,0.32643,1398,3695,0.31131,0.34155
2014,Rural regions,East,Regular Part-Time Employment,0.09170,446,3695,0.08240,0.10101
2014,Rural regions,East,Vocational Training,0.02023,83,3695,0.01569,0.02476
2014,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.03021,153,3695,0.02469,0.03573
2014,Rural regions,East,Not Employed,0.39342,1615,3695,0.37767,0.40917
2015,Urban regions,West,Full-Time Employment,0.32131,5870,15902,0.31405,0.32857
2015,Urban regions,West,Regular Part-Time Employment,0.10143,2377,15902,0.09674,0.10613
2015,Urban regions,West,Vocational Training,0.01996,422,15902,0.01778,0.02213
2015,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.05367,1136,15902,0.05016,0.05717
2015,Urban regions,West,Not Employed,0.35239,6097,15902,0.34497,0.35982
2015,Urban regions,East,Full-Time Employment,0.35974,731,1949,0.33843,0.38105
2015,Urban regions,East,Regular Part-Time Employment,0.08998,244,1949,0.07728,0.10269
2015,Urban regions,East,Vocational Training,0.01974,45,1949,0.01356,0.02592
2015,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.04555,102,1949,0.03629,0.05480
2015,Urban regions,East,Not Employed,0.35295,827,1949,0.33173,0.37418
2015,Rural regions,West,Full-Time Employment,0.32209,2173,5923,0.31019,0.33399
2015,Rural regions,West,Regular Part-Time Employment,0.10692,909,5923,0.09905,0.11479
2015,Rural regions,West,Vocational Training,0.02741,226,5923,0.02325,0.03157
2015,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.05874,454,5923,0.05275,0.06473
2015,Rural regions,West,Not Employed,0.33704,2161,5923,0.32500,0.34908
2015,Rural regions,East,Full-Time Employment,0.32446,1322,3534,0.30902,0.33990
2015,Rural regions,East,Regular Part-Time Employment,0.09597,421,3534,0.08626,0.10568
2015,Rural regions,East,Vocational Training,0.01859,87,3534,0.01414,0.02305
2015,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.03117,143,3534,0.02544,0.03690
2015,Rural regions,East,Not Employed,0.38744,1561,3534,0.37138,0.40351
2016,Urban regions,West,Full-Time Employment,0.32857,5346,16299,0.32136,0.33578
2016,Urban regions,West,Regular Part-Time Employment,0.10155,2266,16299,0.09691,0.10619
2016,Urban regions,West,Vocational Training,0.01894,428,16299,0.01685,0.02103
2016,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.05137,1047,16299,0.04798,0.05476
2016,Urban regions,West,Not Employed,0.34602,7212,16299,0.33871,0.35332
2016,Urban regions,East,Full-Time Employment,0.35195,683,2004,0.33103,0.37286
2016,Urban regions,East,Regular Part-Time Employment,0.08916,239,2004,0.07668,0.10164
2016,Urban regions,East,Vocational Training,0.01973,47,2004,0.01364,0.02582
2016,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.03898,89,2004,0.03050,0.04745
2016,Urban regions,East,Not Employed,0.37007,946,2004,0.34893,0.39121
2016,Rural regions,West,Full-Time Employment,0.32122,1964,5956,0.30936,0.33308
2016,Rural regions,West,Regular Part-Time Employment,0.11376,884,5956,0.10570,0.12183
2016,Rural regions,West,Vocational Training,0.02764,236,5956,0.02348,0.03180
2016,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.05019,389,5956,0.04465,0.05574
2016,Rural regions,West,Not Employed,0.34022,2483,5956,0.32819,0.35225
2016,Rural regions,East,Full-Time Employment,0.32146,1258,3653,0.30631,0.33661
2016,Rural regions,East,Regular Part-Time Employment,0.10682,428,3653,0.09680,0.11684
2016,Rural regions,East,Vocational Training,0.01888,87,3653,0.01447,0.02329
2016,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.03246,142,3653,0.02671,0.03820
2016,Rural regions,East,Not Employed,0.37011,1738,3653,0.35445,0.38577
2017,Urban regions,West,Full-Time Employment,0.32474,6038,18163,0.31793,0.33155
2017,Urban regions,West,Regular Part-Time Employment,0.10383,2622,18163,0.09940,0.10827
2017,Urban regions,West,Vocational Training,0.02188,510,18163,0.01975,0.02400
2017,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.05213,1104,18163,0.04890,0.05536
2017,Urban regions,West,Not Employed,0.34238,7889,18163,0.33548,0.34928
2017,Urban regions,East,Full-Time Employment,0.35677,800,2249,0.33697,0.37658
2017,Urban regions,East,Regular Part-Time Employment,0.10435,276,2249,0.09171,0.11699
2017,Urban regions,East,Vocational Training,0.01018,40,2249,0.00603,0.01433
2017,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.03903,95,2249,0.03103,0.04704
2017,Urban regions,East,Not Employed,0.35638,1038,2249,0.33659,0.37618
2017,Rural regions,West,Full-Time Employment,0.33084,2303,6789,0.31965,0.34204
2017,Rural regions,West,Regular Part-Time Employment,0.11068,991,6789,0.10322,0.11814
2017,Rural regions,West,Vocational Training,0.02441,255,6789,0.02074,0.02808
2017,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.05997,454,6789,0.05432,0.06562
2017,Rural regions,West,Not Employed,0.32663,2786,6789,0.31548,0.33779
2017,Rural regions,East,Full-Time Employment,0.33904,1487,4017,0.32440,0.35368
2017,Rural regions,East,Regular Part-Time Employment,0.09508,444,4017,0.08601,0.10416
2017,Rural regions,East,Vocational Training,0.01511,102,4017,0.01134,0.01889
2017,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.03005,158,4017,0.02477,0.03533
2017,Rural regions,East,Not Employed,0.36183,1826,4017,0.34697,0.37669
2018,Urban regions,West,Full-Time Employment,0.32960,5857,17431,0.32262,0.33658
2018,Urban regions,West,Regular Part-Time Employment,0.11025,2619,17431,0.10560,0.11490
2018,Urban regions,West,Vocational Training,0.02106,515,17431,0.01893,0.02319
2018,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.05129,1125,17431,0.04802,0.05457
2018,Urban regions,West,Not Employed,0.33458,7315,17431,0.32757,0.34158
2018,Urban regions,East,Full-Time Employment,0.36570,804,2214,0.34563,0.38577
2018,Urban regions,East,Regular Part-Time Employment,0.09710,276,2214,0.08476,0.10944
2018,Urban regions,East,Vocational Training,0.01505,42,2214,0.00998,0.02012
2018,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.04801,106,2214,0.03910,0.05691
2018,Urban regions,East,Not Employed,0.33980,986,2214,0.32007,0.35954
2018,Rural regions,West,Full-Time Employment,0.33510,2177,6268,0.32341,0.34679
2018,Rural regions,West,Regular Part-Time Employment,0.12174,992,6268,0.11365,0.12984
2018,Rural regions,West,Vocational Training,0.02209,232,6268,0.01845,0.02573
2018,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.05020,373,6268,0.04479,0.05560
2018,Rural regions,West,Not Employed,0.32561,2494,6268,0.31400,0.33721
2018,Rural regions,East,Full-Time Employment,0.33210,1415,3901,0.31732,0.34688
2018,Rural regions,East,Regular Part-Time Employment,0.09966,475,3901,0.09026,0.10907
2018,Rural regions,East,Vocational Training,0.01199,110,3901,0.00858,0.01541
2018,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.03300,159,3901,0.02739,0.03861
2018,Rural regions,East,Not Employed,0.36779,1742,3901,0.35265,0.38292
2019,Urban regions,West,Full-Time Employment,0.33046,6291,16969,0.32338,0.33753
2019,Urban regions,West,Regular Part-Time Employment,0.11693,2659,16969,0.11209,0.12177
2019,Urban regions,West,Vocational Training,0.02060,510,16969,0.01846,0.02273
2019,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.04400,995,16969,0.04091,0.04708
2019,Urban regions,West,Not Employed,0.32889,6514,16969,0.32182,0.33596
2019,Urban regions,East,Full-Time Employment,0.38092,895,2144,0.36036,0.40148
2019,Urban regions,East,Regular Part-Time Employment,0.10132,259,2144,0.08855,0.11410
2019,Urban regions,East,Vocational Training,0.00975,39,2144,0.00559,0.01391
2019,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.03788,85,2144,0.02980,0.04596
2019,Urban regions,East,Not Employed,0.33464,866,2144,0.31466,0.35462
2019,Rural regions,West,Full-Time Employment,0.33548,2250,5999,0.32353,0.34743
2019,Rural regions,West,Regular Part-Time Employment,0.12823,970,5999,0.11977,0.13669
2019,Rural regions,West,Vocational Training,0.02003,205,5999,0.01649,0.02358
2019,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.04754,365,5999,0.04215,0.05292
2019,Rural regions,West,Not Employed,0.31529,2209,5999,0.30353,0.32705
2019,Rural regions,East,Full-Time Employment,0.32424,1533,3857,0.30946,0.33901
2019,Rural regions,East,Regular Part-Time Employment,0.10086,464,3857,0.09135,0.11036
2019,Rural regions,East,Vocational Training,0.02046,104,3857,0.01599,0.02492
2019,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.02769,157,3857,0.02251,0.03287
2019,Rural regions,East,Not Employed,0.37262,1599,3857,0.35736,0.38788
2020,Urban regions,West,Full-Time Employment,0.32935,7004,18020,0.32249,0.33622
2020,Urban regions,West,Regular Part-Time Employment,0.11855,2666,18020,0.11383,0.12327
2020,Urban regions,West,Vocational Training,0.02057,618,18020,0.01850,0.02265
2020,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.04297,923,18020,0.04001,0.04593
2020,Urban regions,West,Not Employed,0.33021,6809,18020,0.32335,0.33708
2020,Urban regions,East,Full-Time Employment,0.36450,885,2225,0.34450,0.38450
2020,Urban regions,East,Regular Part-Time Employment,0.11174,299,2225,0.09864,0.12483
2020,Urban regions,East,Vocational Training,0.01592,47,2225,0.01072,0.02112
2020,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.03265,85,2225,0.02527,0.04004
2020,Urban regions,East,Not Employed,0.33591,909,2225,0.31628,0.35554
2020,Rural regions,West,Full-Time Employment,0.33231,2321,5924,0.32031,0.34430
2020,Rural regions,West,Regular Part-Time Employment,0.12005,926,5924,0.11177,0.12833
2020,Rural regions,West,Vocational Training,0.02205,228,5924,0.01831,0.02579
2020,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.04369,319,5924,0.03849,0.04890
2020,Rural regions,West,Not Employed,0.32090,2130,5924,0.30901,0.33279
2020,Rural regions,East,Full-Time Employment,0.32936,1458,3686,0.31419,0.34454
2020,Rural regions,East,Regular Part-Time Employment,0.10602,451,3686,0.09608,0.11597
2020,Rural regions,East,Vocational Training,0.01978,91,3686,0.01528,0.02427
2020,Rural regions,East,"Marginal, Irregular Part-Time Employment",0.03625,140,3686,0.03022,0.04229
2020,Rural regions,East,Not Employed,0.35865,1546,3686,0.34316,0.37413
2021,Urban regions,West,Full-Time Employment,0.33078,4592,11935,0.32234,0.33922
2021,Urban regions,West,Regular Part-Time Employment,0.11525,1835,11935,0.10952,0.12098
2021,Urban regions,West,Vocational Training,0.01568,281,11935,0.01345,0.01791
2021,Urban regions,West,"Marginal, Irregular Part-Time Employment",0.04459,552,11935,0.04088,0.04829
2021,Urban regions,West,Not Employed,0.32112,4553,11935,0.31275,0.32950
2021,Urban regions,West,In short-time work (since 2021),0.00476,122,11935,0.00353,0.00600
2021,Urban regions,East,Full-Time Employment,0.35535,625,1534,0.33139,0.37931
2021,Urban regions,East,Regular Part-Time Employment,0.10168,211,1534,0.08655,0.11681
2021,Urban regions,East,Vocational Training,0.01846,31,1534,0.01172,0.02520
2021,Urban regions,East,"Marginal, Irregular Part-Time Employment",0.02968,57,1534,0.02118,0.03817
2021,Urban regions,East,Not Employed,0.32307,610,1534,0.29966,0.34648
2021,Rural regions,West,Full-Time Employment,0.33914,1528,3921,0.32432,0.35396
2021,Rural regions,West,Regular Part-Time Employment,0.12116,637,3921,0.11094,0.13137
2021,Rural regions,West,Vocational Training,0.01503,111,3921,0.01122,0.01884
2021,Rural regions,West,"Marginal, Irregular Part-Time Employment",0.04425,183,3921,0.03781,0.05068
2021,Rural regions,West,Not Employed,0.30685,1428,3921,0.29241,0.32129
