year,age_gr,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,4th Quintile,Not Employed,0.13001,106,811,0.10685,0.15317
1995,30-45 y.,5th Quintile,Full-Time Employment,0.76607,613,782,0.73638,0.79576
1995,30-45 y.,5th Quintile,Regular Part-Time Employment,0.12737,94,782,0.10399,0.15075
1995,30-45 y.,5th Quintile,Not Employed,0.09251,75,782,0.07219,0.11283
1995,46-65 y.,1st Quintile,Full-Time Employment,0.13210,104,571,0.10430,0.15990
1995,46-65 y.,1st Quintile,Not Employed,0.78000,467,571,0.74599,0.81400
1995,46-65 y.,2nd Quintile,Full-Time Employment,0.28593,253,731,0.25315,0.31871
1995,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.05617,44,731,0.03947,0.07287
1995,46-65 y.,2nd Quintile,Not Employed,0.64212,434,731,0.60734,0.67689
1995,46-65 y.,3rd Quintile,Full-Time Employment,0.44677,391,736,0.41083,0.48271
1995,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.06615,44,736,0.04818,0.08412
1995,46-65 y.,3rd Quintile,Not Employed,0.45481,301,736,0.41881,0.49081
1995,46-65 y.,4th Quintile,Full-Time Employment,0.53642,511,861,0.50309,0.56975
1995,46-65 y.,4th Quintile,Regular Part-Time Employment,0.11367,96,861,0.09245,0.13488
1995,46-65 y.,4th Quintile,Not Employed,0.32143,254,861,0.29021,0.35264
1995,46-65 y.,5th Quintile,Full-Time Employment,0.63430,610,940,0.60349,0.66510
1995,46-65 y.,5th Quintile,Regular Part-Time Employment,0.08356,85,940,0.06586,0.10126
1995,46-65 y.,5th Quintile,Not Employed,0.25134,245,940,0.22360,0.27909
1995,66 and older,1st Quintile,Not Employed,0.99372,292,292,0.98465,1.00280
1995,66 and older,2nd Quintile,Not Employed,0.98383,405,405,0.97153,0.99613
1995,66 and older,3rd Quintile,Not Employed,0.98151,326,326,0.96686,0.99615
1995,66 and older,4th Quintile,Not Employed,0.96732,258,258,0.94558,0.98906
1995,66 and older,5th Quintile,Not Employed,0.95491,208,208,0.92664,0.98318
1996,17-29 y.,1st Quintile,Full-Time Employment,0.22880,186,758,0.19888,0.25872
1996,17-29 y.,1st Quintile,Regular Part-Time Employment,0.05828,41,758,0.04159,0.07496
1996,17-29 y.,1st Quintile,Vocational Training,0.14813,116,758,0.12283,0.17344
1996,17-29 y.,1st Quintile,Not Employed,0.52388,415,758,0.48830,0.55945
1996,17-29 y.,2nd Quintile,Full-Time Employment,0.34453,216,627,0.30730,0.38176
1996,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.06153,36,627,0.04271,0.08036
1996,17-29 y.,2nd Quintile,Vocational Training,0.14243,102,627,0.11505,0.16981
1996,17-29 y.,2nd Quintile,Not Employed,0.42063,273,627,0.38196,0.45930
1996,17-29 y.,3rd Quintile,Full-Time Employment,0.41069,259,599,0.37126,0.45012
1996,17-29 y.,3rd Quintile,Regular Part-Time Employment,0.05544,36,599,0.03709,0.07378
1996,17-29 y.,3rd Quintile,Vocational Training,0.13324,80,599,0.10600,0.16047
1996,17-29 y.,3rd Quintile,Not Employed,0.37518,224,599,0.33637,0.41398
1996,17-29 y.,4th Quintile,Full-Time Employment,0.57503,386,626,0.53627,0.61378
1996,17-29 y.,4th Quintile,Vocational Training,0.09337,65,626,0.07056,0.11618
1996,17-29 y.,4th Quintile,Not Employed,0.25548,175,626,0.22129,0.28967
1996,17-29 y.,5th Quintile,Full-Time Employment,0.51557,251,437,0.46866,0.56248
1996,17-29 y.,5th Quintile,Vocational Training,0.08486,42,437,0.05870,0.11102
1996,17-29 y.,5th Quintile,Not Employed,0.34872,144,437,0.30399,0.39345
1996,30-45 y.,1st Quintile,Full-Time Employment,0.39495,359,816,0.36139,0.42851
1996,30-45 y.,1st Quintile,Regular Part-Time Employment,0.13029,89,816,0.10718,0.15340
1996,30-45 y.,1st Quintile,Not Employed,0.43647,368,816,0.40242,0.47052
1996,30-45 y.,2nd Quintile,Full-Time Employment,0.56203,570,946,0.53039,0.59366
1996,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.13671,132,946,0.11480,0.15861
1996,30-45 y.,2nd Quintile,Not Employed,0.26479,244,946,0.23666,0.29292
1996,30-45 y.,3rd Quintile,Full-Time Employment,0.65062,643,917,0.61974,0.68150
1996,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.15204,130,917,0.12879,0.17529
1996,30-45 y.,3rd Quintile,Not Employed,0.15827,144,917,0.13464,0.18191
1996,30-45 y.,4th Quintile,Full-Time Employment,0.70083,630,856,0.67014,0.73152
1996,30-45 y.,4th Quintile,Regular Part-Time Employment,0.13916,113,856,0.11596,0.16236
1996,30-45 y.,4th Quintile,Not Employed,0.12631,113,856,0.10404,0.14858
1996,30-45 y.,5th Quintile,Full-Time Employment,0.77371,600,768,0.74410,0.80332
1996,30-45 y.,5th Quintile,Regular Part-Time Employment,0.12422,92,768,0.10087,0.14756
1996,30-45 y.,5th Quintile,Not Employed,0.08489,76,768,0.06517,0.10462
1996,46-65 y.,1st Quintile,Full-Time Employment,0.16890,121,612,0.13919,0.19861
1996,46-65 y.,1st Quintile,Regular Part-Time Employment,0.05645,31,612,0.03815,0.07475
1996,46-65 y.,1st Quintile,Not Employed,0.74382,460,612,0.70921,0.77844
1996,46-65 y.,2nd Quintile,Full-Time Employment,0.31569,215,613,0.27886,0.35251
1996,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.06678,49,613,0.04700,0.08655
1996,46-65 y.,2nd Quintile,Not Employed,0.60485,349,613,0.56612,0.64358
1996,46-65 y.,3rd Quintile,Full-Time Employment,0.39328,367,769,0.35873,0.42783
1996,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.08559,63,769,0.06580,0.10538
1996,46-65 y.,3rd Quintile,Not Employed,0.49575,339,769,0.46039,0.53111
1996,46-65 y.,4th Quintile,Full-Time Employment,0.50160,463,858,0.46812,0.53508
1996,46-65 y.,4th Quintile,Regular Part-Time Employment,0.10830,86,858,0.08749,0.12911
1996,46-65 y.,4th Quintile,Not Employed,0.37031,309,858,0.33798,0.40264
1996,46-65 y.,5th Quintile,Full-Time Employment,0.61985,616,970,0.58928,0.65041
1996,46-65 y.,5th Quintile,Regular Part-Time Employment,0.10309,106,970,0.08394,0.12223
1996,46-65 y.,5th Quintile,Not Employed,0.25360,248,970,0.22621,0.28100
1996,66 and older,1st Quintile,Not Employed,0.98283,318,318,0.96852,0.99713
1996,66 and older,2nd Quintile,Not Employed,0.99060,381,381,0.98089,1.00030
1996,66 and older,3rd Quintile,Not Employed,0.99225,332,332,0.98280,1.00170
1996,66 and older,4th Quintile,Not Employed,0.96735,281,281,0.94653,0.98816
1996,66 and older,5th Quintile,Not Employed,0.92472,194,194,0.88749,0.96194
1997,17-29 y.,1st Quintile,Full-Time Employment,0.21391,160,647,0.18229,0.24554
1997,17-29 y.,1st Quintile,Vocational Training,0.12386,95,647,0.09845,0.14926
1997,17-29 y.,1st Quintile,Not Employed,0.56936,392,647,0.53118,0.60754
1997,17-29 y.,2nd Quintile,Full-Time Employment,0.33549,214,624,0.29841,0.37257
1997,17-29 y.,2nd Quintile,Vocational Training,0.16611,110,624,0.13689,0.19534
1997,17-29 y.,2nd Quintile,Not Employed,0.41880,300,624,0.38006,0.45754
1997,17-29 y.,3rd Quintile,Full-Time Employment,0.41100,245,581,0.37095,0.45104
1997,17-29 y.,3rd Quintile,Regular Part-Time Employment,0.05051,32,581,0.03269,0.06834
1997,17-29 y.,3rd Quintile,Vocational Training,0.12898,80,581,0.10170,0.15625
1997,17-29 y.,3rd Quintile,Not Employed,0.36807,224,581,0.32882,0.40732
1997,17-29 y.,4th Quintile,Full-Time Employment,0.54431,355,607,0.50466,0.58396
1997,17-29 y.,4th Quintile,Vocational Training,0.10674,79,607,0.08215,0.13132
1997,17-29 y.,4th Quintile,Not Employed,0.27887,173,607,0.24316,0.31457
1997,17-29 y.,5th Quintile,Full-Time Employment,0.53243,257,375,0.48186,0.58300
1997,17-29 y.,5th Quintile,Not Employed,0.32526,118,375,0.27778,0.37274
1997,30-45 y.,1st Quintile,Full-Time Employment,0.38447,316,759,0.34983,0.41910
1997,30-45 y.,1st Quintile,Regular Part-Time Employment,0.12590,87,759,0.10229,0.14952
1997,30-45 y.,1st Quintile,Not Employed,0.44849,356,759,0.41309,0.48390
1997,30-45 y.,2nd Quintile,Full-Time Employment,0.55543,576,980,0.52430,0.58656
1997,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.12852,117,980,0.10756,0.14949
1997,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03373,31,980,0.02242,0.04504
1997,30-45 y.,2nd Quintile,Not Employed,0.27442,256,980,0.24647,0.30237
1997,30-45 y.,3rd Quintile,Full-Time Employment,0.61571,614,933,0.58448,0.64694
1997,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.14075,117,933,0.11842,0.16307
1997,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03837,31,933,0.02604,0.05071
1997,30-45 y.,3rd Quintile,Not Employed,0.19985,171,933,0.17418,0.22553
1997,30-45 y.,4th Quintile,Full-Time Employment,0.71170,614,846,0.68116,0.74224
1997,30-45 y.,4th Quintile,Regular Part-Time Employment,0.14566,125,846,0.12188,0.16945
1997,30-45 y.,4th Quintile,Not Employed,0.13091,107,846,0.10817,0.15366
1997,30-45 y.,5th Quintile,Full-Time Employment,0.80284,630,778,0.77486,0.83081
1997,30-45 y.,5th Quintile,Regular Part-Time Employment,0.09678,73,778,0.07599,0.11757
1997,30-45 y.,5th Quintile,Not Employed,0.08122,75,778,0.06201,0.10043
1997,46-65 y.,1st Quintile,Full-Time Employment,0.14411,99,542,0.11452,0.17371
1997,46-65 y.,1st Quintile,Not Employed,0.79400,443,542,0.75992,0.82808
1997,46-65 y.,2nd Quintile,Full-Time Employment,0.30967,236,667,0.27456,0.34479
1997,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.09430,49,667,0.07210,0.11649
1997,46-65 y.,2nd Quintile,Not Employed,0.58001,382,667,0.54253,0.61750
1997,46-65 y.,3rd Quintile,Full-Time Employment,0.37276,329,727,0.33759,0.40793
1997,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.10028,69,727,0.07843,0.12213
1997,46-65 y.,3rd Quintile,Not Employed,0.50905,329,727,0.47269,0.54542
1997,46-65 y.,4th Quintile,Full-Time Employment,0.53170,490,875,0.49862,0.56478
1997,46-65 y.,4th Quintile,Regular Part-Time Employment,0.10657,96,875,0.08612,0.12703
1997,46-65 y.,4th Quintile,Not Employed,0.34560,289,875,0.31407,0.37713
1997,46-65 y.,5th Quintile,Full-Time Employment,0.59708,573,946,0.56581,0.62835
1997,46-65 y.,5th Quintile,Regular Part-Time Employment,0.10388,102,946,0.08443,0.12333
1997,46-65 y.,5th Quintile,Not Employed,0.28100,271,946,0.25234,0.30966
1997,66 and older,1st Quintile,Not Employed,0.98702,328,328,0.97475,0.99929
1997,66 and older,2nd Quintile,Not Employed,0.99737,409,409,0.99240,1.00234
1997,66 and older,3rd Quintile,Not Employed,0.99439,345,345,0.98650,1.00228
1997,66 and older,4th Quintile,Not Employed,0.96653,256,256,0.94446,0.98861
1997,66 and older,5th Quintile,Not Employed,0.92491,207,207,0.88892,0.96090
1998,17-29 y.,1st Quintile,Full-Time Employment,0.21555,153,690,0.18485,0.24626
1998,17-29 y.,1st Quintile,Regular Part-Time Employment,0.07437,32,690,0.05478,0.09396
1998,17-29 y.,1st Quintile,Vocational Training,0.13247,104,690,0.10716,0.15779
1998,17-29 y.,1st Quintile,Not Employed,0.54349,401,690,0.50630,0.58069
1998,17-29 y.,2nd Quintile,Full-Time Employment,0.32408,187,572,0.28569,0.36246
1998,17-29 y.,2nd Quintile,Vocational Training,0.14831,106,572,0.11916,0.17746
1998,17-29 y.,2nd Quintile,Not Employed,0.46133,279,572,0.42044,0.50222
1998,17-29 y.,3rd Quintile,Full-Time Employment,0.41445,231,524,0.37223,0.45667
1998,17-29 y.,3rd Quintile,Vocational Training,0.16780,88,524,0.13578,0.19983
1998,17-29 y.,3rd Quintile,Not Employed,0.36319,205,524,0.32198,0.40441
1998,17-29 y.,4th Quintile,Full-Time Employment,0.54058,332,568,0.49956,0.58160
1998,17-29 y.,4th Quintile,Vocational Training,0.11356,72,568,0.08745,0.13968
1998,17-29 y.,4th Quintile,Not Employed,0.29042,164,568,0.25306,0.32779
1998,17-29 y.,5th Quintile,Full-Time Employment,0.49300,214,358,0.44114,0.54486
1998,17-29 y.,5th Quintile,Vocational Training,0.08350,31,358,0.05481,0.11220
1998,17-29 y.,5th Quintile,Not Employed,0.35931,113,358,0.30954,0.40909
1998,30-45 y.,1st Quintile,Full-Time Employment,0.36042,318,745,0.32592,0.39492
1998,30-45 y.,1st Quintile,Regular Part-Time Employment,0.14454,82,745,0.11927,0.16981
1998,30-45 y.,1st Quintile,Not Employed,0.46185,345,745,0.42603,0.49768
1998,30-45 y.,2nd Quintile,Full-Time Employment,0.56158,542,940,0.52985,0.59332
1998,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.13793,118,940,0.11587,0.15998
1998,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03804,35,940,0.02580,0.05028
1998,30-45 y.,2nd Quintile,Not Employed,0.25861,245,940,0.23061,0.28662
1998,30-45 y.,3rd Quintile,Full-Time Employment,0.63008,560,866,0.59791,0.66226
1998,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.15499,127,866,0.13087,0.17911
1998,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03509,32,866,0.02283,0.04736
1998,30-45 y.,3rd Quintile,Not Employed,0.16939,147,866,0.14439,0.19439
1998,30-45 y.,4th Quintile,Full-Time Employment,0.74387,640,847,0.71446,0.77329
1998,30-45 y.,4th Quintile,Regular Part-Time Employment,0.11810,101,847,0.09636,0.13985
1998,30-45 y.,4th Quintile,Not Employed,0.12112,106,847,0.09913,0.14310
1998,30-45 y.,5th Quintile,Full-Time Employment,0.76047,606,748,0.72987,0.79108
1998,30-45 y.,5th Quintile,Regular Part-Time Employment,0.12167,70,748,0.09823,0.14512
1998,30-45 y.,5th Quintile,Not Employed,0.09503,72,748,0.07400,0.11606
1998,46-65 y.,1st Quintile,Full-Time Employment,0.16071,103,529,0.12938,0.19203
1998,46-65 y.,1st Quintile,Not Employed,0.78009,426,529,0.74476,0.81542
1998,46-65 y.,2nd Quintile,Full-Time Employment,0.32035,205,576,0.28221,0.35849
1998,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.07351,45,576,0.05218,0.09484
1998,46-65 y.,2nd Quintile,Not Employed,0.58911,326,576,0.54889,0.62932
1998,46-65 y.,3rd Quintile,Full-Time Employment,0.39870,338,761,0.36389,0.43351
1998,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.08570,65,761,0.06580,0.10560
1998,46-65 y.,3rd Quintile,Not Employed,0.49425,358,761,0.45871,0.52980
1998,46-65 y.,4th Quintile,Full-Time Employment,0.51208,451,834,0.47814,0.54603
1998,46-65 y.,4th Quintile,Regular Part-Time Employment,0.10108,88,834,0.08061,0.12155
1998,46-65 y.,4th Quintile,Not Employed,0.36532,295,834,0.33262,0.39802
1998,46-65 y.,5th Quintile,Full-Time Employment,0.58381,551,907,0.55171,0.61591
1998,46-65 y.,5th Quintile,Regular Part-Time Employment,0.12142,113,907,0.10015,0.14269
1998,46-65 y.,5th Quintile,Not Employed,0.27187,243,907,0.24290,0.30084
1998,66 and older,1st Quintile,Not Employed,0.99163,286,286,0.98106,1.00221
1998,66 and older,2nd Quintile,Not Employed,0.98722,364,364,0.97567,0.99878
1998,66 and older,3rd Quintile,Not Employed,0.98518,366,366,0.97278,0.99757
1998,66 and older,4th Quintile,Not Employed,0.98377,280,280,0.96894,0.99860
1998,66 and older,5th Quintile,Not Employed,0.94536,212,212,0.91469,0.97602
1999,17-29 y.,1st Quintile,Full-Time Employment,0.19831,152,748,0.16971,0.22690
1999,17-29 y.,1st Quintile,Regular Part-Time Employment,0.05822,38,748,0.04143,0.07501
1999,17-29 y.,1st Quintile,Vocational Training,0.15597,121,748,0.12995,0.18199
1999,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06056,41,748,0.04346,0.07767
1999,17-29 y.,1st Quintile,Not Employed,0.52249,396,748,0.48667,0.55831
1999,17-29 y.,2nd Quintile,Full-Time Employment,0.35959,215,601,0.32119,0.39799
1999,17-29 y.,2nd Quintile,Vocational Training,0.15391,108,601,0.12504,0.18279
1999,17-29 y.,2nd Quintile,Not Employed,0.40155,278,601,0.36233,0.44078
1999,17-29 y.,3rd Quintile,Full-Time Employment,0.43684,279,558,0.39565,0.47804
1999,17-29 y.,3rd Quintile,Vocational Training,0.16233,93,558,0.13171,0.19296
1999,17-29 y.,3rd Quintile,Not Employed,0.32337,186,558,0.28452,0.36221
1999,17-29 y.,4th Quintile,Full-Time Employment,0.55198,306,501,0.50839,0.59557
1999,17-29 y.,4th Quintile,Vocational Training,0.11383,62,501,0.08599,0.14167
1999,17-29 y.,4th Quintile,Not Employed,0.24283,133,501,0.20525,0.28042
1999,17-29 y.,5th Quintile,Full-Time Employment,0.46829,217,381,0.41812,0.51846
1999,17-29 y.,5th Quintile,Vocational Training,0.08229,33,381,0.05466,0.10992
1999,17-29 y.,5th Quintile,Not Employed,0.35308,131,381,0.30503,0.40113
1999,30-45 y.,1st Quintile,Full-Time Employment,0.40690,382,881,0.37445,0.43936
1999,30-45 y.,1st Quintile,Regular Part-Time Employment,0.12290,94,881,0.10121,0.14459
1999,30-45 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07158,54,881,0.05455,0.08861
1999,30-45 y.,1st Quintile,Not Employed,0.38589,351,881,0.35373,0.41805
1999,30-45 y.,2nd Quintile,Full-Time Employment,0.59325,612,1029,0.56322,0.62328
1999,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.12191,129,1029,0.10191,0.14191
1999,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06376,60,1029,0.04882,0.07870
1999,30-45 y.,2nd Quintile,Not Employed,0.21874,228,1029,0.19347,0.24402
1999,30-45 y.,3rd Quintile,Full-Time Employment,0.61728,648,997,0.58710,0.64747
1999,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.14483,139,997,0.12297,0.16668
1999,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03687,36,997,0.02517,0.04858
1999,30-45 y.,3rd Quintile,Not Employed,0.19285,174,997,0.16835,0.21735
1999,30-45 y.,4th Quintile,Full-Time Employment,0.73390,686,922,0.70536,0.76244
1999,30-45 y.,4th Quintile,Regular Part-Time Employment,0.13944,135,922,0.11707,0.16181
1999,30-45 y.,4th Quintile,Not Employed,0.09496,101,922,0.07603,0.11389
1999,30-45 y.,5th Quintile,Full-Time Employment,0.77392,674,815,0.74519,0.80266
1999,30-45 y.,5th Quintile,Regular Part-Time Employment,0.10992,82,815,0.08843,0.13141
1999,30-45 y.,5th Quintile,Not Employed,0.08192,59,815,0.06308,0.10076
1999,46-65 y.,1st Quintile,Full-Time Employment,0.16672,104,587,0.13654,0.19690
1999,46-65 y.,1st Quintile,Regular Part-Time Employment,0.05680,37,587,0.03806,0.07554
1999,46-65 y.,1st Quintile,Not Employed,0.74107,446,587,0.70560,0.77653
1999,46-65 y.,2nd Quintile,Full-Time Employment,0.31561,257,698,0.28111,0.35011
1999,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.06643,48,698,0.04795,0.08492
1999,46-65 y.,2nd Quintile,Not Employed,0.57769,393,698,0.54102,0.61436
1999,46-65 y.,3rd Quintile,Full-Time Employment,0.42117,338,782,0.38654,0.45580
1999,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.10091,75,782,0.07979,0.12204
1999,46-65 y.,3rd Quintile,Not Employed,0.45095,369,782,0.41605,0.48585
1999,46-65 y.,4th Quintile,Full-Time Employment,0.51703,498,936,0.48500,0.54906
1999,46-65 y.,4th Quintile,Regular Part-Time Employment,0.10622,101,936,0.08647,0.12597
1999,46-65 y.,4th Quintile,Not Employed,0.35367,337,936,0.32302,0.38432
1999,46-65 y.,5th Quintile,Full-Time Employment,0.59515,660,1071,0.56574,0.62456
1999,46-65 y.,5th Quintile,Regular Part-Time Employment,0.11736,131,1071,0.09808,0.13665
1999,46-65 y.,5th Quintile,Not Employed,0.25886,280,1071,0.23261,0.28510
1999,66 and older,1st Quintile,Not Employed,0.97908,342,342,0.96389,0.99427
1999,66 and older,2nd Quintile,Not Employed,0.98818,460,460,0.97830,0.99807
1999,66 and older,3rd Quintile,Not Employed,0.98321,412,412,0.97079,0.99563
1999,66 and older,4th Quintile,Not Employed,0.98293,304,304,0.96834,0.99751
1999,66 and older,5th Quintile,Not Employed,0.92431,236,236,0.89050,0.95813
2000,17-29 y.,1st Quintile,Full-Time Employment,0.20762,142,707,0.17770,0.23754
2000,17-29 y.,1st Quintile,Regular Part-Time Employment,0.06253,39,707,0.04467,0.08039
2000,17-29 y.,1st Quintile,Vocational Training,0.12778,104,707,0.10315,0.15241
2000,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05068,33,707,0.03450,0.06686
2000,17-29 y.,1st Quintile,Not Employed,0.53991,389,707,0.50314,0.57667
2000,17-29 y.,2nd Quintile,Full-Time Employment,0.37581,204,562,0.33573,0.41589
2000,17-29 y.,2nd Quintile,Vocational Training,0.14000,95,562,0.11129,0.16872
2000,17-29 y.,2nd Quintile,Not Employed,0.40834,263,562,0.36766,0.44901
2000,17-29 y.,3rd Quintile,Full-Time Employment,0.42185,237,536,0.38000,0.46370
2000,17-29 y.,3rd Quintile,Vocational Training,0.14382,97,536,0.11408,0.17355
2000,17-29 y.,3rd Quintile,Not Employed,0.33784,202,536,0.29776,0.37792
2000,17-29 y.,4th Quintile,Full-Time Employment,0.53014,270,477,0.48530,0.57497
2000,17-29 y.,4th Quintile,Vocational Training,0.13211,71,477,0.10169,0.16253
2000,17-29 y.,4th Quintile,Not Employed,0.26290,136,477,0.22336,0.30245
2000,17-29 y.,5th Quintile,Full-Time Employment,0.47515,184,310,0.41947,0.53083
2000,17-29 y.,5th Quintile,Not Employed,0.35454,126,310,0.30121,0.40788
2000,30-45 y.,1st Quintile,Full-Time Employment,0.38642,327,808,0.35283,0.42002
2000,30-45 y.,1st Quintile,Regular Part-Time Employment,0.13250,94,808,0.10911,0.15589
2000,30-45 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05714,41,808,0.04113,0.07316
2000,30-45 y.,1st Quintile,Not Employed,0.41236,346,808,0.37840,0.44632
2000,30-45 y.,2nd Quintile,Full-Time Employment,0.57016,585,995,0.53938,0.60093
2000,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.15097,142,995,0.12871,0.17323
2000,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04718,45,995,0.03400,0.06036
2000,30-45 y.,2nd Quintile,Not Employed,0.22616,223,995,0.20016,0.25217
2000,30-45 y.,3rd Quintile,Full-Time Employment,0.67332,647,951,0.64350,0.70315
2000,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.12510,116,951,0.10406,0.14614
2000,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03741,35,951,0.02534,0.04948
2000,30-45 y.,3rd Quintile,Not Employed,0.16039,153,951,0.13705,0.18373
2000,30-45 y.,4th Quintile,Full-Time Employment,0.73304,681,903,0.70417,0.76191
2000,30-45 y.,4th Quintile,Regular Part-Time Employment,0.15075,136,903,0.12740,0.17410
2000,30-45 y.,4th Quintile,Not Employed,0.08235,86,903,0.06441,0.10029
2000,30-45 y.,5th Quintile,Full-Time Employment,0.77324,677,851,0.74509,0.80139
2000,30-45 y.,5th Quintile,Regular Part-Time Employment,0.11478,100,851,0.09335,0.13620
2000,30-45 y.,5th Quintile,Not Employed,0.09053,74,851,0.07124,0.10982
2000,46-65 y.,1st Quintile,Full-Time Employment,0.18577,122,594,0.15446,0.21707
2000,46-65 y.,1st Quintile,Regular Part-Time Employment,0.05319,32,594,0.03513,0.07125
2000,46-65 y.,1st Quintile,Not Employed,0.71371,440,594,0.67733,0.75009
2000,46-65 y.,2nd Quintile,Full-Time Employment,0.30389,229,669,0.26901,0.33876
2000,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.06793,53,669,0.04885,0.08701
2000,46-65 y.,2nd Quintile,Not Employed,0.58658,387,669,0.54924,0.62393
2000,46-65 y.,3rd Quintile,Full-Time Employment,0.39853,340,778,0.36411,0.43296
2000,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.11651,89,778,0.09395,0.13907
2000,46-65 y.,3rd Quintile,Not Employed,0.45269,349,778,0.41769,0.48769
2000,46-65 y.,4th Quintile,Full-Time Employment,0.51598,495,920,0.48367,0.54829
2000,46-65 y.,4th Quintile,Regular Part-Time Employment,0.10209,103,920,0.08251,0.12166
2000,46-65 y.,4th Quintile,Not Employed,0.35260,322,920,0.32171,0.38349
2000,46-65 y.,5th Quintile,Full-Time Employment,0.57894,628,1024,0.54868,0.60919
2000,46-65 y.,5th Quintile,Regular Part-Time Employment,0.13704,131,1024,0.11597,0.15812
2000,46-65 y.,5th Quintile,Not Employed,0.26014,265,1024,0.23326,0.28703
2000,66 and older,1st Quintile,Not Employed,0.97871,430,430,0.96506,0.99237
2000,66 and older,2nd Quintile,Not Employed,0.98392,430,430,0.97202,0.99583
2000,66 and older,3rd Quintile,Not Employed,0.98783,380,380,0.97680,0.99887
2000,66 and older,4th Quintile,Not Employed,0.99153,293,293,0.98101,1.00204
2000,66 and older,5th Quintile,Not Employed,0.93934,226,226,0.90815,0.97053
2001,17-29 y.,1st Quintile,Full-Time Employment,0.20257,196,998,0.17762,0.22752
2001,17-29 y.,1st Quintile,Regular Part-Time Employment,0.06367,53,998,0.04852,0.07883
2001,17-29 y.,1st Quintile,Vocational Training,0.16633,173,998,0.14322,0.18945
2001,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07696,62,998,0.06042,0.09351
2001,17-29 y.,1st Quintile,Not Employed,0.48384,514,998,0.45282,0.51486
2001,17-29 y.,2nd Quintile,Full-Time Employment,0.35995,264,877,0.32816,0.39174
2001,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.04213,40,877,0.02883,0.05543
2001,17-29 y.,2nd Quintile,Vocational Training,0.15757,156,877,0.13344,0.18170
2001,17-29 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04923,41,877,0.03490,0.06356
2001,17-29 y.,2nd Quintile,Not Employed,0.39079,376,877,0.35848,0.42310
2001,17-29 y.,3rd Quintile,Full-Time Employment,0.42421,335,819,0.39034,0.45807
2001,17-29 y.,3rd Quintile,Vocational Training,0.16899,150,819,0.14331,0.19467
2001,17-29 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04860,42,819,0.03386,0.06333
2001,17-29 y.,3rd Quintile,Not Employed,0.31924,292,819,0.28729,0.35119
2001,17-29 y.,4th Quintile,Full-Time Employment,0.45031,359,811,0.41605,0.48457
2001,17-29 y.,4th Quintile,Regular Part-Time Employment,0.04261,37,811,0.02870,0.05652
2001,17-29 y.,4th Quintile,Vocational Training,0.15138,117,811,0.12670,0.17606
2001,17-29 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04926,37,811,0.03436,0.06417
2001,17-29 y.,4th Quintile,Not Employed,0.30563,261,811,0.27390,0.33735
2001,17-29 y.,5th Quintile,Full-Time Employment,0.52812,264,535,0.48578,0.57046
2001,17-29 y.,5th Quintile,Vocational Training,0.08544,47,535,0.06173,0.10915
