year,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Baden-Wuerttemberg,Vocational Training,0.02400,67,1730,0.01678,0.03121
1992,Baden-Wuerttemberg,Not Employed,0.31977,612,1730,0.29779,0.34175
1992,Bavaria,Full-Time Employment,0.36243,817,1640,0.33915,0.38570
1992,Bavaria,Regular Part-Time Employment,0.07598,146,1640,0.06315,0.08881
1992,Bavaria,Vocational Training,0.02425,59,1640,0.01680,0.03170
1992,Bavaria,"Marginal, Irregular Part-Time Employment",0.01511,31,1640,0.00920,0.02102
1992,Bavaria,Not Employed,0.34711,587,1640,0.32407,0.37016
1992,Berlin,Full-Time Employment,0.42987,316,567,0.38909,0.47066
1992,Berlin,Regular Part-Time Employment,0.03992,31,567,0.02379,0.05604
1992,Berlin,Not Employed,0.34121,220,567,0.30215,0.38027
1992,Brandenburg,Full-Time Employment,0.40441,358,614,0.36555,0.44326
1992,Brandenburg,Not Employed,0.35372,256,614,0.31587,0.39157
1992,Mecklenburg-Western Pomerania,Full-Time Employment,0.37458,217,378,0.32572,0.42344
1992,Mecklenburg-Western Pomerania,Not Employed,0.37324,161,378,0.32442,0.42206
1992,Saxony,Full-Time Employment,0.37021,596,1154,0.34234,0.39808
1992,Saxony,Regular Part-Time Employment,0.02393,41,1154,0.01511,0.03275
1992,Saxony,Vocational Training,0.02454,43,1154,0.01561,0.03347
1992,Saxony,Not Employed,0.39112,474,1154,0.36295,0.41929
1992,Saxony-Anhalt,Full-Time Employment,0.40710,413,741,0.37170,0.44249
1992,Saxony-Anhalt,Regular Part-Time Employment,0.03241,38,741,0.01965,0.04517
1992,Saxony-Anhalt,Not Employed,0.37616,290,741,0.34126,0.41107
1992,Thuringa,Full-Time Employment,0.36181,352,657,0.32504,0.39858
1992,Thuringa,Regular Part-Time Employment,0.03391,35,657,0.02006,0.04776
1992,Thuringa,Not Employed,0.37239,270,657,0.33539,0.40939
1993,Schleswig-Holstein,Full-Time Employment,0.31326,123,274,0.25824,0.36828
1993,Schleswig-Holstein,Regular Part-Time Employment,0.09791,35,274,0.06265,0.13316
1993,Schleswig-Holstein,Not Employed,0.36666,116,274,0.30949,0.42382
1993,Hamburg,Full-Time Employment,0.41420,67,129,0.32886,0.49953
1993,Hamburg,Not Employed,0.40876,62,129,0.32359,0.49392
1993,Lower Saxony,Full-Time Employment,0.34303,430,951,0.31284,0.37322
1993,Lower Saxony,Regular Part-Time Employment,0.07381,83,951,0.05718,0.09043
1993,Lower Saxony,Vocational Training,0.02500,37,951,0.01507,0.03492
1993,Lower Saxony,Not Employed,0.35885,401,951,0.32835,0.38935
1993,Bremen,Full-Time Employment,0.27023,34,85,0.17526,0.36520
1993,Bremen,Not Employed,0.58047,51,85,0.47493,0.68600
1993,North Rhine-Westphalia,Full-Time Employment,0.35355,1148,2500,0.33481,0.37230
1993,North Rhine-Westphalia,Regular Part-Time Employment,0.06478,201,2500,0.05513,0.07443
1993,North Rhine-Westphalia,Vocational Training,0.02241,87,2500,0.01661,0.02821
1993,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.01385,39,2500,0.00927,0.01843
1993,North Rhine-Westphalia,Not Employed,0.35853,1025,2500,0.33972,0.37733
1993,Hesse,Full-Time Employment,0.35097,441,915,0.32003,0.38191
1993,Hesse,Regular Part-Time Employment,0.07112,84,915,0.05445,0.08778
1993,Hesse,Vocational Training,0.02820,36,915,0.01747,0.03893
1993,Hesse,Not Employed,0.37871,354,915,0.34726,0.41015
1993,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32281,266,602,0.28543,0.36020
1993,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.05902,45,602,0.04017,0.07786
1993,"Rhineland-Palatinate, Saarland",Not Employed,0.41291,291,602,0.37354,0.45227
1993,Baden-Wuerttemberg,Full-Time Employment,0.36725,882,1779,0.34484,0.38965
1993,Baden-Wuerttemberg,Regular Part-Time Employment,0.06571,139,1779,0.05419,0.07723
1993,Baden-Wuerttemberg,Vocational Training,0.02922,72,1779,0.02139,0.03705
1993,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02349,43,1779,0.01645,0.03054
1993,Baden-Wuerttemberg,Not Employed,0.32374,643,1779,0.30199,0.34549
1993,Bavaria,Full-Time Employment,0.37183,806,1595,0.34811,0.39556
1993,Bavaria,Regular Part-Time Employment,0.07004,137,1595,0.05751,0.08257
1993,Bavaria,Vocational Training,0.02619,61,1595,0.01835,0.03403
1993,Bavaria,Not Employed,0.35096,591,1595,0.32753,0.37439
1993,Berlin,Full-Time Employment,0.41098,299,553,0.36994,0.45203
1993,Berlin,Regular Part-Time Employment,0.05491,39,553,0.03591,0.07391
1993,Berlin,Not Employed,0.33288,215,553,0.29357,0.37219
1993,Brandenburg,Full-Time Employment,0.38428,323,602,0.34539,0.42317
1993,Brandenburg,Vocational Training,0.03729,31,602,0.02214,0.05244
1993,Brandenburg,Not Employed,0.36539,248,602,0.32689,0.40389
1993,Mecklenburg-Western Pomerania,Full-Time Employment,0.32031,188,367,0.27250,0.36811
1993,Mecklenburg-Western Pomerania,Not Employed,0.40225,179,367,0.35201,0.45249
1993,Saxony,Full-Time Employment,0.36326,560,1115,0.33501,0.39150
1993,Saxony,Regular Part-Time Employment,0.02411,39,1115,0.01510,0.03311
1993,Saxony,Vocational Training,0.03093,54,1115,0.02076,0.04110
1993,Saxony,Not Employed,0.39995,462,1115,0.37118,0.42871
1993,Saxony-Anhalt,Full-Time Employment,0.37557,374,709,0.33989,0.41124
1993,Saxony-Anhalt,Regular Part-Time Employment,0.02647,31,709,0.01464,0.03829
1993,Saxony-Anhalt,Not Employed,0.40307,304,709,0.36694,0.43920
1993,Thuringa,Full-Time Employment,0.33759,320,628,0.30057,0.37460
1993,Thuringa,Vocational Training,0.04379,35,628,0.02777,0.05981
1993,Thuringa,Not Employed,0.38562,273,628,0.34752,0.42372
1994,Schleswig-Holstein,Full-Time Employment,0.31569,120,271,0.26025,0.37113
1994,Schleswig-Holstein,Regular Part-Time Employment,0.09244,34,271,0.05789,0.12698
1994,Schleswig-Holstein,Not Employed,0.35555,117,271,0.29845,0.41265
1994,Hamburg,Full-Time Employment,0.39502,62,124,0.30862,0.48141
1994,Hamburg,Not Employed,0.39139,62,124,0.30513,0.47764
1994,Lower Saxony,Full-Time Employment,0.33735,424,952,0.30730,0.36740
1994,Lower Saxony,Regular Part-Time Employment,0.07922,94,952,0.06205,0.09639
1994,Lower Saxony,Vocational Training,0.02461,34,952,0.01476,0.03445
1994,Lower Saxony,Not Employed,0.37262,400,952,0.34189,0.40335
1994,Bremen,Full-Time Employment,0.25680,31,82,0.16166,0.35194
1994,Bremen,Not Employed,0.58279,51,82,0.47541,0.69018
1994,North Rhine-Westphalia,Full-Time Employment,0.34625,1099,2448,0.32740,0.36510
1994,North Rhine-Westphalia,Regular Part-Time Employment,0.06283,178,2448,0.05322,0.07245
1994,North Rhine-Westphalia,Vocational Training,0.02280,78,2448,0.01689,0.02872
1994,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.01745,60,2448,0.01226,0.02263
1994,North Rhine-Westphalia,Not Employed,0.36439,1033,2448,0.34533,0.38346
1994,Hesse,Full-Time Employment,0.34630,435,874,0.31474,0.37787
1994,Hesse,Regular Part-Time Employment,0.05517,66,874,0.04002,0.07031
1994,Hesse,Not Employed,0.41188,373,874,0.37923,0.44453
1994,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.34098,269,600,0.30302,0.37894
1994,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.05587,45,600,0.03748,0.07426
1994,"Rhineland-Palatinate, Saarland",Not Employed,0.39360,286,600,0.35447,0.43272
1994,Baden-Wuerttemberg,Full-Time Employment,0.34677,817,1732,0.32435,0.36919
1994,Baden-Wuerttemberg,Regular Part-Time Employment,0.06426,130,1732,0.05270,0.07581
1994,Baden-Wuerttemberg,Vocational Training,0.01652,53,1732,0.01052,0.02253
1994,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02198,39,1732,0.01507,0.02888
1994,Baden-Wuerttemberg,Not Employed,0.35976,693,1732,0.33715,0.38237
1994,Bavaria,Full-Time Employment,0.34598,754,1587,0.32257,0.36939
1994,Bavaria,Regular Part-Time Employment,0.06446,125,1587,0.05237,0.07655
1994,Bavaria,Vocational Training,0.01977,51,1587,0.01292,0.02662
1994,Bavaria,"Marginal, Irregular Part-Time Employment",0.02240,39,1587,0.01512,0.02969
1994,Bavaria,Not Employed,0.36870,618,1587,0.34496,0.39245
1994,Berlin,Full-Time Employment,0.39757,278,525,0.35566,0.43947
1994,Berlin,Regular Part-Time Employment,0.04192,33,525,0.02476,0.05909
1994,Berlin,Not Employed,0.35021,214,525,0.30936,0.39105
1994,Brandenburg,Full-Time Employment,0.38298,298,579,0.34334,0.42261
1994,Brandenburg,Vocational Training,0.04154,37,579,0.02527,0.05781
1994,Brandenburg,Not Employed,0.36429,244,579,0.32506,0.40353
1994,Mecklenburg-Western Pomerania,Full-Time Employment,0.32905,197,373,0.28130,0.37680
1994,Mecklenburg-Western Pomerania,Not Employed,0.39164,176,373,0.34204,0.44125
1994,Saxony,Full-Time Employment,0.35168,539,1120,0.32371,0.37966
1994,Saxony,Regular Part-Time Employment,0.02910,50,1120,0.01925,0.03895
1994,Saxony,Vocational Training,0.02372,43,1120,0.01481,0.03264
1994,Saxony,Not Employed,0.41702,488,1120,0.38813,0.44591
1994,Saxony-Anhalt,Full-Time Employment,0.37582,360,645,0.33841,0.41323
1994,Saxony-Anhalt,Not Employed,0.41451,285,645,0.37646,0.45256
1994,Thuringa,Full-Time Employment,0.31504,300,658,0.27952,0.35057
1994,Thuringa,Regular Part-Time Employment,0.04675,41,658,0.03061,0.06289
1994,Thuringa,Vocational Training,0.03890,40,658,0.02411,0.05369
1994,Thuringa,Not Employed,0.40066,277,658,0.36318,0.43813
1995,Schleswig-Holstein,Full-Time Employment,0.28998,116,269,0.23565,0.34430
1995,Schleswig-Holstein,Regular Part-Time Employment,0.08424,32,269,0.05099,0.11750
1995,Schleswig-Holstein,Not Employed,0.38407,121,269,0.32584,0.44230
1995,Hamburg,Full-Time Employment,0.34622,57,113,0.25811,0.43433
1995,Hamburg,Not Employed,0.37349,56,113,0.28390,0.46308
1995,Lower Saxony,Full-Time Employment,0.33310,454,987,0.30368,0.36251
1995,Lower Saxony,Regular Part-Time Employment,0.06500,91,987,0.04961,0.08039
1995,Lower Saxony,Not Employed,0.37416,442,987,0.34395,0.40436
1995,Bremen,Full-Time Employment,0.25004,33,86,0.15798,0.34210
1995,Bremen,Not Employed,0.62431,53,86,0.52135,0.72727
1995,North Rhine-Westphalia,Full-Time Employment,0.34628,1166,2582,0.32793,0.36464
1995,North Rhine-Westphalia,Regular Part-Time Employment,0.06521,199,2582,0.05569,0.07474
1995,North Rhine-Westphalia,Vocational Training,0.02260,87,2582,0.01686,0.02833
1995,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02214,65,2582,0.01646,0.02781
1995,North Rhine-Westphalia,Not Employed,0.36260,1065,2582,0.34405,0.38114
1995,Hesse,Full-Time Employment,0.33231,429,896,0.30144,0.36317
1995,Hesse,Regular Part-Time Employment,0.06535,84,896,0.04916,0.08155
1995,Hesse,Not Employed,0.40878,383,896,0.37657,0.44098
1995,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30947,293,673,0.27452,0.34442
1995,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.05908,56,673,0.04125,0.07690
1995,"Rhineland-Palatinate, Saarland",Not Employed,0.40359,324,673,0.36650,0.44069
1995,Baden-Wuerttemberg,Full-Time Employment,0.33703,833,1790,0.31513,0.35894
1995,Baden-Wuerttemberg,Regular Part-Time Employment,0.06043,132,1790,0.04939,0.07147
1995,Baden-Wuerttemberg,Vocational Training,0.02181,59,1790,0.01504,0.02857
1995,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02974,58,1790,0.02187,0.03761
1995,Baden-Wuerttemberg,Not Employed,0.36014,708,1790,0.33789,0.38238
1995,Bavaria,Full-Time Employment,0.35184,805,1689,0.32906,0.37462
1995,Bavaria,Regular Part-Time Employment,0.06407,127,1689,0.05239,0.07575
1995,Bavaria,Vocational Training,0.02352,59,1689,0.01629,0.03075
1995,Bavaria,"Marginal, Irregular Part-Time Employment",0.02032,45,1689,0.01359,0.02705
1995,Bavaria,Not Employed,0.36373,653,1689,0.34079,0.38668
1995,Berlin,Full-Time Employment,0.37524,274,547,0.33463,0.41586
1995,Berlin,Regular Part-Time Employment,0.05404,40,547,0.03508,0.07301
1995,Berlin,Not Employed,0.37831,233,547,0.33763,0.41899
1995,Brandenburg,Full-Time Employment,0.38301,292,555,0.34253,0.42349
1995,Brandenburg,Vocational Training,0.03664,33,555,0.02099,0.05228
1995,Brandenburg,Not Employed,0.36647,230,555,0.32635,0.40660
1995,Mecklenburg-Western Pomerania,Full-Time Employment,0.36595,212,377,0.31726,0.41464
1995,Mecklenburg-Western Pomerania,Not Employed,0.37638,165,377,0.32741,0.42535
1995,Saxony,Full-Time Employment,0.35407,524,1088,0.32564,0.38250
1995,Saxony,Regular Part-Time Employment,0.03718,63,1088,0.02594,0.04843
1995,Saxony,Vocational Training,0.02433,45,1088,0.01517,0.03349
1995,Saxony,Not Employed,0.40438,456,1088,0.37521,0.43356
1995,Saxony-Anhalt,Full-Time Employment,0.37216,334,683,0.33588,0.40843
1995,Saxony-Anhalt,Regular Part-Time Employment,0.03372,36,683,0.02017,0.04727
1995,Saxony-Anhalt,Vocational Training,0.03077,34,683,0.01781,0.04373
1995,Saxony-Anhalt,Not Employed,0.40416,279,683,0.36733,0.44099
1995,Thuringa,Full-Time Employment,0.33134,310,649,0.29509,0.36758
1995,Thuringa,Regular Part-Time Employment,0.04485,44,649,0.02892,0.06079
1995,Thuringa,Vocational Training,0.03915,33,649,0.02422,0.05408
1995,Thuringa,Not Employed,0.38853,262,649,0.35100,0.42606
1996,Schleswig-Holstein,Full-Time Employment,0.32023,120,264,0.26384,0.37662
1996,Schleswig-Holstein,Regular Part-Time Employment,0.09390,32,264,0.05865,0.12916
1996,Schleswig-Holstein,Not Employed,0.33540,112,264,0.27834,0.39246
1996,Hamburg,Full-Time Employment,0.33050,54,106,0.24052,0.42047
1996,Hamburg,Not Employed,0.41115,52,106,0.31703,0.50527
1996,Lower Saxony,Full-Time Employment,0.33337,456,989,0.30397,0.36276
1996,Lower Saxony,Regular Part-Time Employment,0.07478,99,989,0.05838,0.09119
1996,Lower Saxony,Not Employed,0.37302,434,989,0.34287,0.40318
1996,Bremen,Full-Time Employment,0.26744,33,86,0.17334,0.36154
1996,Bremen,Not Employed,0.57615,53,86,0.47110,0.68121
1996,North Rhine-Westphalia,Full-Time Employment,0.33817,1116,2554,0.31982,0.35652
1996,North Rhine-Westphalia,Regular Part-Time Employment,0.07176,229,2554,0.06175,0.08177
1996,North Rhine-Westphalia,Vocational Training,0.02377,86,2554,0.01786,0.02968
1996,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.01919,58,2554,0.01387,0.02451
1996,North Rhine-Westphalia,Not Employed,0.37003,1065,2554,0.35130,0.38876
1996,Hesse,Full-Time Employment,0.32970,401,867,0.29839,0.36101
1996,Hesse,Regular Part-Time Employment,0.07672,93,867,0.05899,0.09444
1996,Hesse,Not Employed,0.40219,373,867,0.36953,0.43484
1996,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32524,299,654,0.28931,0.36117
1996,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06277,57,654,0.04416,0.08137
1996,"Rhineland-Palatinate, Saarland",Not Employed,0.38262,298,654,0.34534,0.41990
1996,Baden-Wuerttemberg,Full-Time Employment,0.33197,783,1704,0.30960,0.35434
1996,Baden-Wuerttemberg,Regular Part-Time Employment,0.06372,135,1704,0.05212,0.07532
1996,Baden-Wuerttemberg,Vocational Training,0.01746,45,1704,0.01124,0.02368
1996,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02898,55,1704,0.02102,0.03695
1996,Baden-Wuerttemberg,Not Employed,0.36396,686,1704,0.34110,0.38681
1996,Bavaria,Full-Time Employment,0.33463,766,1660,0.31192,0.35733
1996,Bavaria,Regular Part-Time Employment,0.07649,154,1660,0.06370,0.08928
1996,Bavaria,Vocational Training,0.01950,49,1660,0.01284,0.02615
1996,Bavaria,"Marginal, Irregular Part-Time Employment",0.02544,45,1660,0.01786,0.03302
1996,Bavaria,Not Employed,0.36936,646,1660,0.34614,0.39259
1996,Berlin,Full-Time Employment,0.37017,257,520,0.32863,0.41171
1996,Berlin,Regular Part-Time Employment,0.05122,37,520,0.03226,0.07019
1996,Berlin,Not Employed,0.38092,226,520,0.33914,0.42270
1996,Brandenburg,Full-Time Employment,0.36128,281,568,0.32174,0.40082
1996,Brandenburg,Vocational Training,0.03495,31,568,0.01983,0.05007
1996,Brandenburg,Not Employed,0.39632,256,568,0.35606,0.43658
1996,Mecklenburg-Western Pomerania,Full-Time Employment,0.33946,180,353,0.28999,0.38893
1996,Mecklenburg-Western Pomerania,Not Employed,0.40598,173,353,0.35468,0.45729
1996,Saxony,Full-Time Employment,0.34526,530,1098,0.31713,0.37340
1996,Saxony,Regular Part-Time Employment,0.04116,63,1098,0.02940,0.05291
1996,Saxony,Vocational Training,0.02855,48,1098,0.01869,0.03840
1996,Saxony,Not Employed,0.40724,457,1098,0.37816,0.43631
1996,Saxony-Anhalt,Full-Time Employment,0.34843,314,640,0.31149,0.38538
1996,Saxony-Anhalt,Regular Part-Time Employment,0.03851,38,640,0.02359,0.05343
1996,Saxony-Anhalt,Not Employed,0.43024,288,640,0.39185,0.46863
1996,Thuringa,Full-Time Employment,0.32905,305,658,0.29312,0.36498
1996,Thuringa,Regular Part-Time Employment,0.05176,43,658,0.03482,0.06870
1996,Thuringa,Vocational Training,0.03221,36,658,0.01871,0.04571
1996,Thuringa,Not Employed,0.39713,274,658,0.35971,0.43454
1997,Schleswig-Holstein,Full-Time Employment,0.32884,119,228,0.26773,0.38996
1997,Schleswig-Holstein,Not Employed,0.34255,109,228,0.28081,0.40429
1997,Hamburg,Full-Time Employment,0.36372,51,106,0.27170,0.45574
1997,Hamburg,Not Employed,0.41769,55,106,0.32335,0.51202
1997,Lower Saxony,Full-Time Employment,0.31853,449,985,0.28942,0.34764
1997,Lower Saxony,Regular Part-Time Employment,0.07314,102,985,0.05687,0.08941
1997,Lower Saxony,Not Employed,0.39201,434,985,0.36151,0.42252
1997,Bremen,Full-Time Employment,0.28339,34,86,0.18759,0.37919
1997,Bremen,Not Employed,0.56167,52,86,0.45619,0.66716
1997,North Rhine-Westphalia,Full-Time Employment,0.33927,1086,2507,0.32073,0.35780
1997,North Rhine-Westphalia,Regular Part-Time Employment,0.07586,232,2507,0.06549,0.08622
1997,North Rhine-Westphalia,Vocational Training,0.02217,85,2507,0.01641,0.02793
1997,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.01834,62,2507,0.01309,0.02359
1997,North Rhine-Westphalia,Not Employed,0.36899,1042,2507,0.35010,0.38788
1997,Hesse,Full-Time Employment,0.31127,365,806,0.27928,0.34325
1997,Hesse,Regular Part-Time Employment,0.07779,83,806,0.05929,0.09629
1997,Hesse,Not Employed,0.41366,358,806,0.37964,0.44768
1997,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30859,294,674,0.27369,0.34349
1997,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.05511,52,674,0.03787,0.07235
1997,"Rhineland-Palatinate, Saarland",Not Employed,0.41979,328,674,0.38250,0.45708
1997,Baden-Wuerttemberg,Full-Time Employment,0.32564,763,1706,0.30339,0.34788
1997,Baden-Wuerttemberg,Regular Part-Time Employment,0.06390,131,1706,0.05229,0.07551
1997,Baden-Wuerttemberg,Vocational Training,0.02187,54,1706,0.01493,0.02881
1997,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02148,41,1706,0.01460,0.02836
1997,Baden-Wuerttemberg,Not Employed,0.37020,717,1706,0.34728,0.39312
1997,Bavaria,Full-Time Employment,0.34027,750,1623,0.31721,0.36333
1997,Bavaria,Regular Part-Time Employment,0.06922,131,1623,0.05687,0.08158
1997,Bavaria,Vocational Training,0.01481,40,1623,0.00894,0.02069
1997,Bavaria,"Marginal, Irregular Part-Time Employment",0.02176,51,1623,0.01466,0.02886
1997,Bavaria,Not Employed,0.37476,651,1623,0.35120,0.39832
1997,Berlin,Full-Time Employment,0.36217,241,489,0.31952,0.40481
1997,Berlin,Regular Part-Time Employment,0.05283,33,489,0.03298,0.07267
1997,Berlin,Not Employed,0.38763,215,489,0.34441,0.43086
1997,Brandenburg,Full-Time Employment,0.35749,276,561,0.31780,0.39719
1997,Brandenburg,Regular Part-Time Employment,0.04509,33,561,0.02790,0.06228
1997,Brandenburg,Not Employed,0.40206,252,561,0.36145,0.44267
1997,Mecklenburg-Western Pomerania,Full-Time Employment,0.33418,177,346,0.28440,0.38395
1997,Mecklenburg-Western Pomerania,Not Employed,0.43021,169,346,0.37796,0.48245
1997,Saxony,Full-Time Employment,0.34448,513,1074,0.31605,0.37292
1997,Saxony,Regular Part-Time Employment,0.04189,56,1074,0.02991,0.05388
1997,Saxony,Vocational Training,0.02469,47,1074,0.01541,0.03398
1997,Saxony,Not Employed,0.41519,458,1074,0.38570,0.44467
1997,Saxony-Anhalt,Full-Time Employment,0.33983,305,633,0.30290,0.37675
1997,Saxony-Anhalt,Regular Part-Time Employment,0.03104,31,633,0.01752,0.04456
1997,Saxony-Anhalt,Not Employed,0.45854,297,633,0.41969,0.49739
1997,Thuringa,Full-Time Employment,0.31558,300,629,0.27923,0.35193
1997,Thuringa,Regular Part-Time Employment,0.04775,36,629,0.03107,0.06443
1997,Thuringa,Not Employed,0.41342,293,629,0.37491,0.45194
1998,Schleswig-Holstein,Full-Time Employment,0.33368,155,332,0.28288,0.38448
1998,Schleswig-Holstein,Regular Part-Time Employment,0.08202,36,332,0.05246,0.11158
1998,Schleswig-Holstein,Not Employed,0.36136,141,332,0.30961,0.41312
1998,Hamburg,Full-Time Employment,0.34345,63,132,0.26213,0.42477
1998,Hamburg,Not Employed,0.41509,69,132,0.33071,0.49947
1998,Lower Saxony,Full-Time Employment,0.32037,515,1196,0.29391,0.34682
1998,Lower Saxony,Regular Part-Time Employment,0.07366,114,1196,0.05885,0.08847
1998,Lower Saxony,Vocational Training,0.02148,42,1196,0.01326,0.02970
1998,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.02378,38,1196,0.01514,0.03242
1998,Lower Saxony,Not Employed,0.37140,487,1196,0.34400,0.39879
1998,Bremen,Full-Time Employment,0.28039,40,91,0.18759,0.37319
1998,Bremen,Not Employed,0.57138,51,91,0.46914,0.67362
1998,North Rhine-Westphalia,Full-Time Employment,0.33976,1220,2837,0.32233,0.35719
1998,North Rhine-Westphalia,Regular Part-Time Employment,0.07297,255,2837,0.06340,0.08255
1998,North Rhine-Westphalia,Vocational Training,0.01548,71,2837,0.01094,0.02003
1998,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.01526,60,2837,0.01075,0.01977
1998,North Rhine-Westphalia,Not Employed,0.37841,1231,2837,0.36056,0.39626
1998,Hesse,Full-Time Employment,0.31418,406,893,0.28371,0.34464
1998,Hesse,Regular Part-Time Employment,0.08191,89,893,0.06392,0.09991
1998,Hesse,Not Employed,0.39329,398,893,0.36124,0.42535
1998,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30329,330,790,0.27122,0.33537
1998,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06168,56,790,0.04490,0.07847
1998,"Rhineland-Palatinate, Saarland",Vocational Training,0.02821,34,790,0.01666,0.03976
1998,"Rhineland-Palatinate, Saarland",Not Employed,0.41426,370,790,0.37989,0.44863
1998,Baden-Wuerttemberg,Full-Time Employment,0.33258,795,1812,0.31089,0.35428
1998,Baden-Wuerttemberg,Regular Part-Time Employment,0.07579,162,1812,0.06360,0.08798
1998,Baden-Wuerttemberg,Vocational Training,0.02227,60,1812,0.01547,0.02906
1998,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02136,42,1812,0.01470,0.02802
1998,Baden-Wuerttemberg,Not Employed,0.36106,753,1812,0.33894,0.38318
1998,Bavaria,Full-Time Employment,0.33316,825,1870,0.31179,0.35453
1998,Bavaria,Regular Part-Time Employment,0.06649,155,1870,0.05520,0.07779
1998,Bavaria,Vocational Training,0.01767,47,1870,0.01170,0.02364
1998,Bavaria,"Marginal, Irregular Part-Time Employment",0.02263,62,1870,0.01589,0.02937
1998,Bavaria,Not Employed,0.38667,781,1870,0.36459,0.40874
1998,Berlin,Full-Time Employment,0.36490,251,506,0.32291,0.40689
1998,Berlin,Regular Part-Time Employment,0.05643,34,506,0.03631,0.07656
1998,Berlin,Not Employed,0.38522,221,506,0.34277,0.42766
1998,Brandenburg,Full-Time Employment,0.33858,269,583,0.30013,0.37703
1998,Brandenburg,Regular Part-Time Employment,0.05376,34,583,0.03543,0.07208
1998,Brandenburg,Not Employed,0.41223,280,583,0.37224,0.45223
1998,Mecklenburg-Western Pomerania,Full-Time Employment,0.31911,178,359,0.27082,0.36740
1998,Mecklenburg-Western Pomerania,Not Employed,0.41709,181,359,0.36601,0.46817
1998,Saxony,Full-Time Employment,0.35343,554,1168,0.32601,0.38086
1998,Saxony,Regular Part-Time Employment,0.04080,64,1168,0.02945,0.05215
1998,Saxony,Vocational Training,0.03054,54,1168,0.02066,0.04041
1998,Saxony,Not Employed,0.40211,496,1168,0.37398,0.43024
1998,Saxony-Anhalt,Full-Time Employment,0.31597,301,652,0.28026,0.35168
1998,Saxony-Anhalt,Vocational Training,0.03026,32,652,0.01710,0.04342
1998,Saxony-Anhalt,Not Employed,0.48549,319,652,0.44710,0.52388
1998,Thuringa,Full-Time Employment,0.30892,321,725,0.27526,0.34257
1998,Thuringa,Regular Part-Time Employment,0.04144,37,725,0.02692,0.05596
1998,Thuringa,Vocational Training,0.02960,36,725,0.01725,0.04194
1998,Thuringa,Not Employed,0.42703,331,725,0.39099,0.46306
1999,Schleswig-Holstein,Full-Time Employment,0.34455,143,307,0.29130,0.39779
1999,Schleswig-Holstein,Regular Part-Time Employment,0.08527,38,307,0.05398,0.11657
1999,Schleswig-Holstein,Not Employed,0.34172,126,307,0.28858,0.39487
1999,Hamburg,Full-Time Employment,0.37981,61,114,0.29032,0.46930
1999,Hamburg,Not Employed,0.33783,53,114,0.25062,0.42503
1999,Lower Saxony,Full-Time Employment,0.32325,500,1165,0.29638,0.35012
1999,Lower Saxony,Regular Part-Time Employment,0.08049,116,1165,0.06486,0.09612
1999,Lower Saxony,Vocational Training,0.02230,42,1165,0.01381,0.03078
1999,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03045,47,1165,0.02058,0.04032
1999,Lower Saxony,Not Employed,0.36086,460,1165,0.33327,0.38845
1999,Bremen,Full-Time Employment,0.26734,31,79,0.16913,0.36556
1999,Bremen,Not Employed,0.55417,48,79,0.44386,0.66448
1999,North Rhine-Westphalia,Full-Time Employment,0.34918,1188,2693,0.33117,0.36719
1999,North Rhine-Westphalia,Regular Part-Time Employment,0.07147,244,2693,0.06174,0.08120
1999,North Rhine-Westphalia,Vocational Training,0.01354,59,2693,0.00917,0.01790
1999,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03084,98,2693,0.02431,0.03738
1999,North Rhine-Westphalia,Not Employed,0.35777,1104,2693,0.33966,0.37588
1999,Hesse,Full-Time Employment,0.30522,369,895,0.27503,0.33541
1999,Hesse,Regular Part-Time Employment,0.08099,89,895,0.06310,0.09887
