year,bula_h,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Saxony,West,Vocational Training,0.02984,33,955,0.01904,0.04064
1992,Lower Saxony,West,Not Employed,0.46425,418,955,0.43260,0.49589
1992,Bremen,West,Full-Time Employment,0.31557,35,85,0.21618,0.41495
1992,Bremen,West,Not Employed,0.62094,50,85,0.51719,0.72469
1992,North Rhine-Westphalia,West,Full-Time Employment,0.43095,1149,2522,0.41162,0.45028
1992,North Rhine-Westphalia,West,Regular Part-Time Employment,0.08260,212,2522,0.07185,0.09335
1992,North Rhine-Westphalia,West,Vocational Training,0.02807,93,2522,0.02162,0.03452
1992,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.01810,47,2522,0.01290,0.02331
1992,North Rhine-Westphalia,West,Not Employed,0.44028,1021,2522,0.42090,0.45966
1992,Hesse,West,Full-Time Employment,0.40088,446,934,0.36943,0.43232
1992,Hesse,West,Regular Part-Time Employment,0.08167,84,934,0.06410,0.09925
1992,Hesse,West,Vocational Training,0.03277,32,934,0.02135,0.04420
1992,Hesse,West,Not Employed,0.46224,372,934,0.43025,0.49423
1992,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.41592,290,631,0.37743,0.45440
1992,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.06831,44,631,0.04861,0.08801
1992,"Rhineland-Palatinate, Saarland",West,Not Employed,0.47898,297,631,0.43997,0.51799
1992,Baden-Wuerttemberg,West,Full-Time Employment,0.46080,894,1730,0.43730,0.48429
1992,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.09392,157,1730,0.08017,0.10767
1992,Baden-Wuerttemberg,West,Vocational Training,0.02968,67,1730,0.02168,0.03768
1992,Baden-Wuerttemberg,West,Not Employed,0.39557,612,1730,0.37252,0.41862
1992,Bavaria,West,Full-Time Employment,0.43937,817,1640,0.41534,0.46339
1992,Bavaria,West,Regular Part-Time Employment,0.09211,146,1640,0.07811,0.10611
1992,Bavaria,West,Vocational Training,0.02940,59,1640,0.02122,0.03758
1992,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.01832,31,1640,0.01183,0.02481
1992,Bavaria,West,Not Employed,0.42080,587,1640,0.39690,0.44470
1992,Berlin,West,Full-Time Employment,0.46821,147,277,0.40934,0.52708
1992,Berlin,West,Not Employed,0.43020,130,277,0.37179,0.48861
1992,Berlin,East,Full-Time Employment,0.57550,169,259,0.51519,0.63581
1992,Berlin,East,Not Employed,0.36132,90,259,0.30270,0.41993
1992,Brandenburg,East,Full-Time Employment,0.49568,358,614,0.45610,0.53526
1992,Brandenburg,East,Not Employed,0.43356,256,614,0.39433,0.47279
1992,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.46580,217,378,0.41545,0.51616
1992,Mecklenburg-Western Pomerania,East,Not Employed,0.46414,161,378,0.41379,0.51448
1992,Saxony,East,Full-Time Employment,0.45357,596,1154,0.42483,0.48231
1992,Saxony,East,Regular Part-Time Employment,0.02932,41,1154,0.01958,0.03905
1992,Saxony,East,Vocational Training,0.03006,43,1154,0.02021,0.03992
1992,Saxony,East,Not Employed,0.47918,474,1154,0.45035,0.50802
1992,Saxony-Anhalt,East,Full-Time Employment,0.48344,413,741,0.44743,0.51944
1992,Saxony-Anhalt,East,Regular Part-Time Employment,0.03849,38,741,0.02463,0.05235
1992,Saxony-Anhalt,East,Not Employed,0.44670,290,741,0.41088,0.48252
1992,Thuringa,East,Full-Time Employment,0.45585,352,657,0.41773,0.49396
1992,Thuringa,East,Regular Part-Time Employment,0.04272,35,657,0.02725,0.05820
1992,Thuringa,East,Not Employed,0.46917,270,657,0.43098,0.50736
1993,Schleswig-Holstein,West,Full-Time Employment,0.38695,123,274,0.32917,0.44472
1993,Schleswig-Holstein,West,Regular Part-Time Employment,0.12094,35,274,0.08226,0.15961
1993,Schleswig-Holstein,West,Not Employed,0.45290,116,274,0.39385,0.51195
1993,Hamburg,West,Full-Time Employment,0.45823,67,129,0.37191,0.54455
1993,Hamburg,West,Not Employed,0.45221,62,129,0.36598,0.53843
1993,Lower Saxony,West,Full-Time Employment,0.41467,430,951,0.38334,0.44599
1993,Lower Saxony,West,Regular Part-Time Employment,0.08922,83,951,0.07109,0.10735
1993,Lower Saxony,West,Vocational Training,0.03022,37,951,0.01933,0.04110
1993,Lower Saxony,West,Not Employed,0.43379,401,951,0.40227,0.46530
1993,Bremen,West,Full-Time Employment,0.29897,34,85,0.20107,0.39688
1993,Bremen,West,Not Employed,0.64222,51,85,0.53971,0.74473
1993,North Rhine-Westphalia,West,Full-Time Employment,0.43481,1148,2500,0.41538,0.45425
1993,North Rhine-Westphalia,West,Regular Part-Time Employment,0.07967,201,2500,0.06905,0.09028
1993,North Rhine-Westphalia,West,Vocational Training,0.02756,87,2500,0.02114,0.03398
1993,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.01703,39,2500,0.01196,0.02210
1993,North Rhine-Westphalia,West,Not Employed,0.44093,1025,2500,0.42146,0.46040
1993,Hesse,West,Full-Time Employment,0.41462,441,915,0.38268,0.44656
1993,Hesse,West,Regular Part-Time Employment,0.08401,84,915,0.06603,0.10200
1993,Hesse,West,Vocational Training,0.03331,36,915,0.02168,0.04494
1993,Hesse,West,Not Employed,0.44738,354,915,0.41515,0.47962
1993,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.38700,266,602,0.34806,0.42594
1993,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.07075,45,602,0.05025,0.09125
1993,"Rhineland-Palatinate, Saarland",West,Not Employed,0.49500,291,602,0.45503,0.53497
1993,Baden-Wuerttemberg,West,Full-Time Employment,0.45372,882,1779,0.43058,0.47686
1993,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.08118,139,1779,0.06849,0.09388
1993,Baden-Wuerttemberg,West,Vocational Training,0.03610,72,1779,0.02743,0.04477
1993,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.02903,43,1779,0.02122,0.03683
1993,Baden-Wuerttemberg,West,Not Employed,0.39997,643,1779,0.37720,0.42274
1993,Bavaria,West,Full-Time Employment,0.44732,806,1595,0.42291,0.47173
1993,Bavaria,West,Regular Part-Time Employment,0.08426,137,1595,0.07062,0.09789
1993,Bavaria,West,Vocational Training,0.03150,61,1595,0.02293,0.04008
1993,Bavaria,West,Not Employed,0.42221,591,1595,0.39796,0.44645
1993,Berlin,West,Full-Time Employment,0.46375,141,265,0.40359,0.52391
1993,Berlin,West,Not Employed,0.42987,124,265,0.37015,0.48958
1993,Berlin,East,Full-Time Employment,0.54632,158,249,0.48435,0.60828
1993,Berlin,East,Not Employed,0.35823,91,249,0.29855,0.41790
1993,Brandenburg,East,Full-Time Employment,0.46661,323,602,0.42673,0.50650
1993,Brandenburg,East,Vocational Training,0.04528,31,602,0.02866,0.06191
1993,Brandenburg,East,Not Employed,0.44367,248,602,0.40395,0.48339
1993,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.40756,188,367,0.35721,0.45790
1993,Mecklenburg-Western Pomerania,East,Not Employed,0.51182,179,367,0.46061,0.56303
1993,Saxony,East,Full-Time Employment,0.44259,560,1115,0.41343,0.47176
1993,Saxony,East,Regular Part-Time Employment,0.02937,39,1115,0.01946,0.03929
1993,Saxony,East,Vocational Training,0.03769,54,1115,0.02650,0.04887
1993,Saxony,East,Not Employed,0.48730,462,1115,0.45794,0.51665
1993,Saxony-Anhalt,East,Full-Time Employment,0.45179,374,709,0.41513,0.48845
1993,Saxony-Anhalt,East,Regular Part-Time Employment,0.03184,31,709,0.01891,0.04477
1993,Saxony-Anhalt,East,Not Employed,0.48488,304,709,0.44807,0.52169
1993,Thuringa,East,Full-Time Employment,0.41964,320,628,0.38101,0.45827
1993,Thuringa,East,Vocational Training,0.05443,35,628,0.03667,0.07219
1993,Thuringa,East,Not Employed,0.47934,273,628,0.44024,0.51844
1994,Schleswig-Holstein,West,Full-Time Employment,0.38690,120,271,0.32880,0.44499
1994,Schleswig-Holstein,West,Regular Part-Time Employment,0.11328,34,271,0.07548,0.15109
1994,Schleswig-Holstein,West,Not Employed,0.43574,117,271,0.37660,0.49489
1994,Hamburg,West,Full-Time Employment,0.44817,62,124,0.36028,0.53605
1994,Hamburg,West,Not Employed,0.44405,62,124,0.35624,0.53186
1994,Lower Saxony,West,Full-Time Employment,0.40805,424,952,0.37682,0.43929
1994,Lower Saxony,West,Regular Part-Time Employment,0.09582,94,952,0.07712,0.11453
1994,Lower Saxony,West,Vocational Training,0.02977,34,952,0.01896,0.04057
1994,Lower Saxony,West,Not Employed,0.45072,400,952,0.41909,0.48234
1994,Bremen,West,Full-Time Employment,0.28510,31,82,0.18678,0.38342
1994,Bremen,West,Not Employed,0.64703,51,82,0.54295,0.75110
1994,North Rhine-Westphalia,West,Full-Time Employment,0.42551,1099,2448,0.40592,0.44510
1994,North Rhine-Westphalia,West,Regular Part-Time Employment,0.07722,178,2448,0.06664,0.08779
1994,North Rhine-Westphalia,West,Vocational Training,0.02802,78,2448,0.02148,0.03456
1994,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.02144,60,2448,0.01570,0.02718
1994,North Rhine-Westphalia,West,Not Employed,0.44781,1033,2448,0.42811,0.46751
1994,Hesse,West,Full-Time Employment,0.40547,435,874,0.37290,0.43804
1994,Hesse,West,Regular Part-Time Employment,0.06460,66,874,0.04829,0.08090
1994,Hesse,West,Not Employed,0.48226,373,874,0.44911,0.51540
1994,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.41381,269,600,0.37437,0.45325
1994,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.06780,45,600,0.04767,0.08794
1994,"Rhineland-Palatinate, Saarland",West,Not Employed,0.47766,286,600,0.43766,0.51766
1994,Baden-Wuerttemberg,West,Full-Time Employment,0.42849,817,1732,0.40518,0.45180
1994,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.07940,130,1732,0.06666,0.09213
1994,Baden-Wuerttemberg,West,Vocational Training,0.02041,53,1732,0.01375,0.02708
1994,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.02716,39,1732,0.01950,0.03481
1994,Baden-Wuerttemberg,West,Not Employed,0.44454,693,1732,0.42113,0.46795
1994,Bavaria,West,Full-Time Employment,0.42125,754,1587,0.39695,0.44555
1994,Bavaria,West,Regular Part-Time Employment,0.07848,125,1587,0.06525,0.09172
1994,Bavaria,West,Vocational Training,0.02407,51,1587,0.01653,0.03161
1994,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.02728,39,1587,0.01926,0.03529
1994,Bavaria,West,Not Employed,0.44892,618,1587,0.42444,0.47340
1994,Berlin,West,Full-Time Employment,0.44766,131,258,0.38687,0.50846
1994,Berlin,West,Not Employed,0.46105,127,258,0.40011,0.52200
1994,Berlin,East,Full-Time Employment,0.53715,147,234,0.47312,0.60117
1994,Berlin,East,Not Employed,0.36342,87,234,0.30166,0.42518
1994,Brandenburg,East,Full-Time Employment,0.46340,298,579,0.42275,0.50406
1994,Brandenburg,East,Vocational Training,0.05026,37,579,0.03245,0.06807
1994,Brandenburg,East,Not Employed,0.44080,244,579,0.40032,0.48127
1994,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.41731,197,373,0.36720,0.46742
1994,Mecklenburg-Western Pomerania,East,Not Employed,0.49669,176,373,0.44588,0.54750
1994,Saxony,East,Full-Time Employment,0.42576,539,1120,0.39679,0.45473
1994,Saxony,East,Regular Part-Time Employment,0.03523,50,1120,0.02443,0.04603
1994,Saxony,East,Vocational Training,0.02872,43,1120,0.01893,0.03851
1994,Saxony,East,Not Employed,0.50486,488,1120,0.47557,0.53416
1994,Saxony-Anhalt,East,Full-Time Employment,0.44802,360,645,0.40961,0.48642
1994,Saxony-Anhalt,East,Not Employed,0.49414,285,645,0.45552,0.53275
1994,Thuringa,East,Full-Time Employment,0.39141,300,658,0.35409,0.42873
1994,Thuringa,East,Regular Part-Time Employment,0.05808,41,658,0.04019,0.07596
1994,Thuringa,East,Vocational Training,0.04833,40,658,0.03193,0.06473
1994,Thuringa,East,Not Employed,0.49777,277,658,0.45954,0.53601
1995,Schleswig-Holstein,West,Full-Time Employment,0.36534,116,269,0.30769,0.42300
1995,Schleswig-Holstein,West,Regular Part-Time Employment,0.10614,32,269,0.06926,0.14301
1995,Schleswig-Holstein,West,Not Employed,0.48389,121,269,0.42406,0.54373
1995,Hamburg,West,Full-Time Employment,0.39096,57,113,0.30059,0.48134
1995,Hamburg,West,Not Employed,0.42176,56,113,0.33030,0.51322
1995,Lower Saxony,West,Full-Time Employment,0.41172,454,987,0.38100,0.44244
1995,Lower Saxony,West,Regular Part-Time Employment,0.08034,91,987,0.06337,0.09731
1995,Lower Saxony,West,Not Employed,0.46247,442,987,0.43135,0.49360
1995,Bremen,West,Full-Time Employment,0.26841,33,86,0.17420,0.36261
1995,Bremen,West,Not Employed,0.67017,53,86,0.57022,0.77012
1995,North Rhine-Westphalia,West,Full-Time Employment,0.42290,1166,2582,0.40384,0.44196
1995,North Rhine-Westphalia,West,Regular Part-Time Employment,0.07964,199,2582,0.06920,0.09009
1995,North Rhine-Westphalia,West,Vocational Training,0.02760,87,2582,0.02128,0.03392
1995,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.02703,65,2582,0.02078,0.03329
1995,North Rhine-Westphalia,West,Not Employed,0.44283,1065,2582,0.42366,0.46199
1995,Hesse,West,Full-Time Employment,0.39318,429,896,0.36118,0.42518
1995,Hesse,West,Regular Part-Time Employment,0.07733,84,896,0.05983,0.09483
1995,Hesse,West,Not Employed,0.48366,383,896,0.45092,0.51640
1995,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.38428,293,673,0.34750,0.42106
1995,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.07336,56,673,0.05364,0.09307
1995,"Rhineland-Palatinate, Saarland",West,Not Employed,0.50115,324,673,0.46335,0.53896
1995,Baden-Wuerttemberg,West,Full-Time Employment,0.41653,833,1790,0.39369,0.43937
1995,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.07468,132,1790,0.06250,0.08686
1995,Baden-Wuerttemberg,West,Vocational Training,0.02695,59,1790,0.01945,0.03445
1995,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.03675,58,1790,0.02803,0.04547
1995,Baden-Wuerttemberg,West,Not Employed,0.44508,708,1790,0.42205,0.46811
1995,Bavaria,West,Full-Time Employment,0.42726,805,1689,0.40366,0.45086
1995,Bavaria,West,Regular Part-Time Employment,0.07780,127,1689,0.06503,0.09058
1995,Bavaria,West,Vocational Training,0.02856,59,1689,0.02061,0.03651
1995,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.02467,45,1689,0.01727,0.03208
1995,Bavaria,West,Not Employed,0.44170,653,1689,0.41801,0.46539
1995,Berlin,West,Full-Time Employment,0.42519,142,287,0.36790,0.48249
1995,Berlin,West,Not Employed,0.48381,145,287,0.42590,0.54173
1995,Berlin,East,Full-Time Employment,0.49660,132,220,0.43038,0.56282
1995,Berlin,East,Not Employed,0.39675,88,220,0.33195,0.46154
1995,Brandenburg,East,Full-Time Employment,0.46163,292,555,0.42012,0.50314
1995,Brandenburg,East,Vocational Training,0.04416,33,555,0.02705,0.06127
1995,Brandenburg,East,Not Employed,0.44170,230,555,0.40034,0.48305
1995,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.44852,212,377,0.39825,0.49879
1995,Mecklenburg-Western Pomerania,East,Not Employed,0.46131,165,377,0.41092,0.51170
1995,Saxony,East,Full-Time Employment,0.42870,524,1088,0.39928,0.45812
1995,Saxony,East,Regular Part-Time Employment,0.04502,63,1088,0.03269,0.05735
1995,Saxony,East,Vocational Training,0.02946,45,1088,0.01940,0.03951
1995,Saxony,East,Not Employed,0.48962,456,1088,0.45990,0.51933
1995,Saxony-Anhalt,East,Full-Time Employment,0.43823,334,683,0.40099,0.47546
1995,Saxony-Anhalt,East,Regular Part-Time Employment,0.03971,36,683,0.02505,0.05436
1995,Saxony-Anhalt,East,Vocational Training,0.03623,34,683,0.02220,0.05025
1995,Saxony-Anhalt,East,Not Employed,0.47591,279,683,0.43843,0.51339
1995,Thuringa,East,Full-Time Employment,0.40952,310,649,0.37166,0.44738
1995,Thuringa,East,Regular Part-Time Employment,0.05544,44,649,0.03782,0.07306
1995,Thuringa,East,Vocational Training,0.04839,33,649,0.03187,0.06491
1995,Thuringa,East,Not Employed,0.48021,262,649,0.44174,0.51867
1996,Schleswig-Holstein,West,Full-Time Employment,0.40291,120,264,0.34363,0.46219
1996,Schleswig-Holstein,West,Regular Part-Time Employment,0.11815,32,264,0.07914,0.15716
1996,Schleswig-Holstein,West,Not Employed,0.42199,112,264,0.36230,0.48168
1996,Hamburg,West,Full-Time Employment,0.37441,54,106,0.28183,0.46698
1996,Hamburg,West,Not Employed,0.46577,52,106,0.37036,0.56119
1996,Lower Saxony,West,Full-Time Employment,0.40905,456,989,0.37840,0.43971
1996,Lower Saxony,West,Regular Part-Time Employment,0.09176,99,989,0.07376,0.10976
1996,Lower Saxony,West,Not Employed,0.45771,434,989,0.42664,0.48878
1996,Bremen,West,Full-Time Employment,0.29282,33,86,0.19608,0.38956
1996,Bremen,West,Not Employed,0.63084,53,86,0.52825,0.73343
1996,North Rhine-Westphalia,West,Full-Time Employment,0.41094,1116,2554,0.39185,0.43003
1996,North Rhine-Westphalia,West,Regular Part-Time Employment,0.08720,229,2554,0.07626,0.09815
1996,North Rhine-Westphalia,West,Vocational Training,0.02889,86,2554,0.02239,0.03538
1996,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.02332,58,2554,0.01746,0.02917
1996,North Rhine-Westphalia,West,Not Employed,0.44965,1065,2554,0.43036,0.46895
1996,Hesse,West,Full-Time Employment,0.39269,401,867,0.36017,0.42522
1996,Hesse,West,Regular Part-Time Employment,0.09138,93,867,0.07218,0.11057
1996,Hesse,West,Not Employed,0.47903,373,867,0.44575,0.51230
1996,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.40407,299,654,0.36643,0.44171
1996,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.07798,57,654,0.05741,0.09854
1996,"Rhineland-Palatinate, Saarland",West,Not Employed,0.47536,298,654,0.43705,0.51366
1996,Baden-Wuerttemberg,West,Full-Time Employment,0.41183,783,1704,0.38845,0.43520
1996,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.07904,135,1704,0.06623,0.09186
1996,Baden-Wuerttemberg,West,Vocational Training,0.02166,45,1704,0.01475,0.02858
1996,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.03596,55,1704,0.02711,0.04480
1996,Baden-Wuerttemberg,West,Not Employed,0.45151,686,1704,0.42787,0.47514
1996,Bavaria,West,Full-Time Employment,0.40540,766,1660,0.38178,0.42903
1996,Bavaria,West,Regular Part-Time Employment,0.09267,154,1660,0.07872,0.10663
1996,Bavaria,West,Vocational Training,0.02362,49,1660,0.01631,0.03093
1996,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.03082,45,1660,0.02250,0.03914
1996,Bavaria,West,Not Employed,0.44749,646,1660,0.42356,0.47141
1996,Berlin,West,Full-Time Employment,0.42354,134,266,0.36405,0.48303
1996,Berlin,West,Not Employed,0.47777,132,266,0.41763,0.53791
1996,Berlin,East,Full-Time Employment,0.48748,123,217,0.42082,0.55414
1996,Berlin,East,Not Employed,0.42447,94,217,0.35855,0.49038
1996,Brandenburg,East,Full-Time Employment,0.43460,281,568,0.39380,0.47540
1996,Brandenburg,East,Vocational Training,0.04205,31,568,0.02553,0.05856
1996,Brandenburg,East,Not Employed,0.47675,256,568,0.43564,0.51787
1996,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.41057,180,353,0.35918,0.46196
1996,Mecklenburg-Western Pomerania,East,Not Employed,0.49103,173,353,0.43880,0.54325
1996,Saxony,East,Full-Time Employment,0.41668,530,1098,0.38751,0.44586
1996,Saxony,East,Regular Part-Time Employment,0.04967,63,1098,0.03681,0.06253
1996,Saxony,East,Vocational Training,0.03445,48,1098,0.02366,0.04525
1996,Saxony,East,Not Employed,0.49148,457,1098,0.46190,0.52106
1996,Saxony-Anhalt,East,Full-Time Employment,0.41060,314,640,0.37246,0.44875
1996,Saxony-Anhalt,East,Regular Part-Time Employment,0.04538,38,640,0.02925,0.06152
1996,Saxony-Anhalt,East,Not Employed,0.50701,288,640,0.46824,0.54577
1996,Thuringa,East,Full-Time Employment,0.40430,305,658,0.36677,0.44183
1996,Thuringa,East,Regular Part-Time Employment,0.06359,43,658,0.04493,0.08225
1996,Thuringa,East,Vocational Training,0.03958,36,658,0.02467,0.05448
1996,Thuringa,East,Not Employed,0.48794,274,658,0.44972,0.52616
1997,Schleswig-Holstein,West,Full-Time Employment,0.41431,119,228,0.35023,0.47839
1997,Schleswig-Holstein,West,Not Employed,0.43158,109,228,0.36715,0.49602
1997,Hamburg,West,Full-Time Employment,0.40585,51,106,0.31192,0.49978
1997,Hamburg,West,Not Employed,0.46607,55,106,0.37065,0.56148
1997,Lower Saxony,West,Full-Time Employment,0.39022,449,985,0.35974,0.42070
1997,Lower Saxony,West,Regular Part-Time Employment,0.08960,102,985,0.07175,0.10745
1997,Lower Saxony,West,Not Employed,0.48024,434,985,0.44902,0.51145
1997,Bremen,West,Full-Time Employment,0.31220,34,86,0.21369,0.41071
1997,Bremen,West,Not Employed,0.61878,52,86,0.51552,0.72203
1997,North Rhine-Westphalia,West,Full-Time Employment,0.41142,1086,2507,0.39215,0.43069
1997,North Rhine-Westphalia,West,Regular Part-Time Employment,0.09199,232,2507,0.08067,0.10331
1997,North Rhine-Westphalia,West,Vocational Training,0.02688,85,2507,0.02055,0.03322
1997,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.02224,62,2507,0.01647,0.02801
1997,North Rhine-Westphalia,West,Not Employed,0.44747,1042,2507,0.42800,0.46693
1997,Hesse,West,Full-Time Employment,0.37063,365,806,0.33727,0.40399
1997,Hesse,West,Regular Part-Time Employment,0.09262,83,806,0.07260,0.11265
1997,Hesse,West,Not Employed,0.49255,358,806,0.45802,0.52709
1997,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.37782,294,674,0.34119,0.41445
1997,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.06747,52,674,0.04852,0.08642
1997,"Rhineland-Palatinate, Saarland",West,Not Employed,0.51396,328,674,0.47620,0.55173
1997,Baden-Wuerttemberg,West,Full-Time Employment,0.40548,763,1706,0.38218,0.42879
1997,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.07956,131,1706,0.06672,0.09241
1997,Baden-Wuerttemberg,West,Vocational Training,0.02724,54,1706,0.01951,0.03496
1997,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.02675,41,1706,0.01909,0.03441
1997,Baden-Wuerttemberg,West,Not Employed,0.46097,717,1706,0.43731,0.48463
1997,Bavaria,West,Full-Time Employment,0.41454,750,1623,0.39057,0.43852
1997,Bavaria,West,Regular Part-Time Employment,0.08433,131,1623,0.07081,0.09786
1997,Bavaria,West,Vocational Training,0.01805,40,1623,0.01157,0.02453
1997,Bavaria,West,"Marginal, Irregular Part-Time Employment",0.02651,51,1623,0.01869,0.03432
1997,Bavaria,West,Not Employed,0.45657,651,1623,0.43232,0.48081
1997,Berlin,West,Full-Time Employment,0.42344,124,245,0.36144,0.48544
1997,Berlin,West,Not Employed,0.47780,121,245,0.41512,0.54048
1997,Berlin,East,Full-Time Employment,0.46552,117,211,0.39806,0.53299
1997,Berlin,East,Not Employed,0.45506,94,211,0.38771,0.52242
1997,Brandenburg,East,Full-Time Employment,0.42318,276,561,0.38226,0.46411
1997,Brandenburg,East,Regular Part-Time Employment,0.05337,33,561,0.03476,0.07199
1997,Brandenburg,East,Not Employed,0.47594,252,561,0.43457,0.51730
1997,Mecklenburg-Western Pomerania,East,Full-Time Employment,0.39595,177,346,0.34434,0.44755
1997,Mecklenburg-Western Pomerania,East,Not Employed,0.50973,169,346,0.45698,0.56248
1997,Saxony,East,Full-Time Employment,0.41249,513,1074,0.38304,0.44195
1997,Saxony,East,Regular Part-Time Employment,0.05016,56,1074,0.03710,0.06322
1997,Saxony,East,Vocational Training,0.02957,47,1074,0.01943,0.03970
1997,Saxony,East,Not Employed,0.49716,458,1074,0.46724,0.52707
1997,Saxony-Anhalt,East,Full-Time Employment,0.39292,305,633,0.35484,0.43100
1997,Saxony-Anhalt,East,Regular Part-Time Employment,0.03589,31,633,0.02139,0.05039
1997,Saxony-Anhalt,East,Not Employed,0.53018,297,633,0.49127,0.56909
1997,Thuringa,East,Full-Time Employment,0.39344,300,629,0.35524,0.43165
1997,Thuringa,East,Regular Part-Time Employment,0.05953,36,629,0.04103,0.07804
1997,Thuringa,East,Not Employed,0.51543,293,629,0.47634,0.55452
1998,Schleswig-Holstein,West,Full-Time Employment,0.41212,155,332,0.35909,0.46514
1998,Schleswig-Holstein,West,Regular Part-Time Employment,0.10130,36,332,0.06879,0.13380
1998,Schleswig-Holstein,West,Not Employed,0.44631,141,332,0.39275,0.49986
1998,Hamburg,West,Full-Time Employment,0.38966,63,132,0.30615,0.47317
1998,Hamburg,West,Not Employed,0.47094,69,132,0.38547,0.55642
1998,Lower Saxony,West,Full-Time Employment,0.39518,515,1196,0.36746,0.42290
1998,Lower Saxony,West,Regular Part-Time Employment,0.09086,114,1196,0.07456,0.10715
1998,Lower Saxony,West,Vocational Training,0.02649,42,1196,0.01739,0.03560
1998,Lower Saxony,West,"Marginal, Irregular Part-Time Employment",0.02934,38,1196,0.01977,0.03891
1998,Lower Saxony,West,Not Employed,0.45813,487,1196,0.42988,0.48638
1998,Bremen,West,Full-Time Employment,0.30765,40,91,0.21230,0.40301
1998,Bremen,West,Not Employed,0.62694,51,91,0.52703,0.72686
1998,North Rhine-Westphalia,West,Full-Time Employment,0.41298,1220,2837,0.39486,0.43110
1998,North Rhine-Westphalia,West,Regular Part-Time Employment,0.08870,255,2837,0.07824,0.09917
1998,North Rhine-Westphalia,West,Vocational Training,0.01882,71,2837,0.01382,0.02382
1998,North Rhine-Westphalia,West,"Marginal, Irregular Part-Time Employment",0.01855,60,2837,0.01358,0.02352
1998,North Rhine-Westphalia,West,Not Employed,0.45996,1231,2837,0.44162,0.47831
1998,Hesse,West,Full-Time Employment,0.37841,406,893,0.34658,0.41023
1998,Hesse,West,Regular Part-Time Employment,0.09866,89,893,0.07909,0.11823
1998,Hesse,West,Not Employed,0.47370,398,893,0.44093,0.50646
1998,"Rhineland-Palatinate, Saarland",West,Full-Time Employment,0.36825,330,790,0.33459,0.40191
1998,"Rhineland-Palatinate, Saarland",West,Regular Part-Time Employment,0.07489,56,790,0.05653,0.09326
1998,"Rhineland-Palatinate, Saarland",West,Vocational Training,0.03425,34,790,0.02156,0.04694
1998,"Rhineland-Palatinate, Saarland",West,Not Employed,0.50298,370,790,0.46809,0.53787
1998,Baden-Wuerttemberg,West,Full-Time Employment,0.40814,795,1812,0.38550,0.43077
1998,Baden-Wuerttemberg,West,Regular Part-Time Employment,0.09300,162,1812,0.07963,0.10638
1998,Baden-Wuerttemberg,West,Vocational Training,0.02733,60,1812,0.01982,0.03483
1998,Baden-Wuerttemberg,West,"Marginal, Irregular Part-Time Employment",0.02621,42,1812,0.01885,0.03357
1998,Baden-Wuerttemberg,West,Not Employed,0.44308,753,1812,0.42020,0.46596
1998,Bavaria,West,Full-Time Employment,0.40286,825,1870,0.38062,0.42510
1998,Bavaria,West,Regular Part-Time Employment,0.08041,155,1870,0.06808,0.09273
1998,Bavaria,West,Vocational Training,0.02136,47,1870,0.01481,0.02792
