year,age_gr,regtyp,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,17-29 y.,Rural regions,Full-Time Employment,0.42040,447,1033,0.39028,0.45052
1997,17-29 y.,Rural regions,Regular Part-Time Employment,0.05204,35,1033,0.03848,0.06559
1997,17-29 y.,Rural regions,Vocational Training,0.12224,153,1033,0.10225,0.14222
1997,17-29 y.,Rural regions,Not Employed,0.38362,398,1033,0.35395,0.41328
1997,30-45 y.,Urban regions,Full-Time Employment,0.62820,1798,2868,0.61051,0.64589
1997,30-45 y.,Urban regions,Regular Part-Time Employment,0.13113,361,2868,0.11878,0.14349
1997,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.02755,79,2868,0.02156,0.03354
1997,30-45 y.,Urban regions,Not Employed,0.20902,630,2868,0.19414,0.22391
1997,30-45 y.,Rural regions,Full-Time Employment,0.62284,952,1445,0.59784,0.64784
1997,30-45 y.,Rural regions,Regular Part-Time Employment,0.11842,158,1445,0.10175,0.13508
1997,30-45 y.,Rural regions,Not Employed,0.23030,335,1445,0.20859,0.25202
1997,46-65 y.,Urban regions,Full-Time Employment,0.43893,1100,2472,0.41936,0.45849
1997,46-65 y.,Urban regions,Regular Part-Time Employment,0.10204,239,2472,0.09010,0.11397
1997,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.01413,38,2472,0.00948,0.01879
1997,46-65 y.,Urban regions,Not Employed,0.44468,1095,2472,0.42509,0.46428
1997,46-65 y.,Rural regions,Full-Time Employment,0.41492,627,1349,0.38862,0.44122
1997,46-65 y.,Rural regions,Regular Part-Time Employment,0.07555,103,1349,0.06145,0.08966
1997,46-65 y.,Rural regions,Not Employed,0.48668,619,1349,0.46000,0.51337
1997,66 and older,Urban regions,Not Employed,0.97347,1027,1027,0.96364,0.98330
1997,66 and older,Rural regions,Not Employed,0.98970,518,518,0.98099,0.99840
1998,17-29 y.,Urban regions,Full-Time Employment,0.38873,802,2054,0.36764,0.40981
1998,17-29 y.,Urban regions,Regular Part-Time Employment,0.04202,81,2054,0.03334,0.05070
1998,17-29 y.,Urban regions,Vocational Training,0.12391,260,2054,0.10966,0.13816
1998,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.02789,47,2054,0.02077,0.03501
1998,17-29 y.,Urban regions,Not Employed,0.41518,864,2054,0.39386,0.43649
1998,17-29 y.,Rural regions,Full-Time Employment,0.37880,437,1078,0.34983,0.40777
1998,17-29 y.,Rural regions,Regular Part-Time Employment,0.04396,34,1078,0.03171,0.05620
1998,17-29 y.,Rural regions,Vocational Training,0.15268,188,1078,0.13120,0.17416
1998,17-29 y.,Rural regions,Not Employed,0.39173,419,1078,0.36258,0.42088
1998,30-45 y.,Urban regions,Full-Time Employment,0.62676,2004,3160,0.60989,0.64363
1998,30-45 y.,Urban regions,Regular Part-Time Employment,0.14114,403,3160,0.12900,0.15328
1998,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.02383,87,3160,0.01852,0.02915
1998,30-45 y.,Urban regions,Not Employed,0.20194,666,3160,0.18794,0.21594
1998,30-45 y.,Rural regions,Full-Time Employment,0.60731,1028,1630,0.58360,0.63103
1998,30-45 y.,Rural regions,Regular Part-Time Employment,0.11733,170,1630,0.10171,0.13296
1998,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.02521,39,1630,0.01760,0.03282
1998,30-45 y.,Rural regions,Not Employed,0.24004,393,1630,0.21930,0.26078
1998,46-65 y.,Urban regions,Full-Time Employment,0.45007,1249,2807,0.43166,0.46847
1998,46-65 y.,Urban regions,Regular Part-Time Employment,0.09952,277,2807,0.08844,0.11059
1998,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.01624,50,2807,0.01156,0.02092
1998,46-65 y.,Urban regions,Not Employed,0.43282,1231,2807,0.41449,0.45115
1998,46-65 y.,Rural regions,Full-Time Employment,0.40897,692,1583,0.38474,0.43320
1998,46-65 y.,Rural regions,Regular Part-Time Employment,0.08152,131,1583,0.06804,0.09501
1998,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.02495,38,1583,0.01727,0.03264
1998,46-65 y.,Rural regions,Not Employed,0.48456,722,1583,0.45993,0.50918
1998,66 and older,Urban regions,Not Employed,0.97618,1209,1209,0.96758,0.98478
1998,66 and older,Rural regions,Not Employed,0.98961,605,605,0.98152,0.99769
1999,17-29 y.,Urban regions,Full-Time Employment,0.38156,760,1925,0.35985,0.40327
1999,17-29 y.,Urban regions,Regular Part-Time Employment,0.04255,85,1925,0.03353,0.05157
1999,17-29 y.,Urban regions,Vocational Training,0.13113,245,1925,0.11604,0.14621
1999,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05419,89,1925,0.04407,0.06430
1999,17-29 y.,Urban regions,Not Employed,0.38931,746,1925,0.36752,0.41109
1999,17-29 y.,Rural regions,Full-Time Employment,0.39687,409,1044,0.36717,0.42656
1999,17-29 y.,Rural regions,Regular Part-Time Employment,0.05150,48,1044,0.03809,0.06492
1999,17-29 y.,Rural regions,Vocational Training,0.15187,172,1044,0.13009,0.17365
1999,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03893,37,1044,0.02719,0.05067
1999,17-29 y.,Rural regions,Not Employed,0.35883,378,1044,0.32972,0.38794
1999,30-45 y.,Urban regions,Full-Time Employment,0.63769,1974,3080,0.62071,0.65466
1999,30-45 y.,Urban regions,Regular Part-Time Employment,0.13200,390,3080,0.12004,0.14395
1999,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04692,128,3080,0.03945,0.05439
1999,30-45 y.,Urban regions,Not Employed,0.17781,588,3080,0.16431,0.19132
1999,30-45 y.,Rural regions,Full-Time Employment,0.62166,1028,1599,0.59789,0.64544
1999,30-45 y.,Rural regions,Regular Part-Time Employment,0.11920,189,1599,0.10331,0.13509
1999,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03948,57,1599,0.02993,0.04902
1999,30-45 y.,Rural regions,Not Employed,0.21151,325,1599,0.19148,0.23153
1999,46-65 y.,Urban regions,Full-Time Employment,0.45710,1195,2676,0.43822,0.47598
1999,46-65 y.,Urban regions,Regular Part-Time Employment,0.09672,257,2676,0.08551,0.10792
1999,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.02556,66,2676,0.01958,0.03154
1999,46-65 y.,Urban regions,Not Employed,0.41840,1158,2676,0.39970,0.43709
1999,46-65 y.,Rural regions,Full-Time Employment,0.41493,662,1505,0.39003,0.43983
1999,46-65 y.,Rural regions,Regular Part-Time Employment,0.09336,135,1505,0.07866,0.10807
1999,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03074,41,1505,0.02202,0.03947
1999,46-65 y.,Rural regions,Not Employed,0.45760,667,1505,0.43243,0.48278
1999,66 and older,Urban regions,Not Employed,0.97052,1154,1154,0.96075,0.98028
1999,66 and older,Rural regions,Not Employed,0.98270,600,600,0.97225,0.99314
2000,17-29 y.,Urban regions,Full-Time Employment,0.38225,1039,2910,0.36460,0.39991
2000,17-29 y.,Urban regions,Regular Part-Time Employment,0.05855,166,2910,0.05002,0.06709
2000,17-29 y.,Urban regions,Vocational Training,0.12144,379,2910,0.10957,0.13331
2000,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05598,145,2910,0.04763,0.06433
2000,17-29 y.,Urban regions,Not Employed,0.37904,1181,2910,0.36141,0.39667
2000,17-29 y.,Rural regions,Full-Time Employment,0.40873,621,1657,0.38505,0.43241
2000,17-29 y.,Rural regions,Regular Part-Time Employment,0.03657,65,1657,0.02753,0.04561
2000,17-29 y.,Rural regions,Vocational Training,0.15564,290,1657,0.13818,0.17310
2000,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03637,58,1657,0.02735,0.04538
2000,17-29 y.,Rural regions,Not Employed,0.35682,623,1657,0.33374,0.37989
2000,30-45 y.,Urban regions,Full-Time Employment,0.63308,3320,5380,0.62020,0.64596
2000,30-45 y.,Urban regions,Regular Part-Time Employment,0.14735,798,5380,0.13788,0.15682
2000,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04048,211,5380,0.03521,0.04575
2000,30-45 y.,Urban regions,Not Employed,0.17629,1051,5380,0.16610,0.18647
2000,30-45 y.,Rural regions,Full-Time Employment,0.62026,1704,2750,0.60211,0.63840
2000,30-45 y.,Rural regions,Regular Part-Time Employment,0.13656,368,2750,0.12373,0.14940
2000,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03455,100,2750,0.02772,0.04138
2000,30-45 y.,Rural regions,Not Employed,0.20222,578,2750,0.18720,0.21723
2000,46-65 y.,Urban regions,Full-Time Employment,0.44159,2197,5084,0.42794,0.45525
2000,46-65 y.,Urban regions,Regular Part-Time Employment,0.11199,557,5084,0.10332,0.12066
2000,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.03244,142,5084,0.02757,0.03731
2000,46-65 y.,Urban regions,Not Employed,0.41270,2188,5084,0.39917,0.42624
2000,46-65 y.,Rural regions,Full-Time Employment,0.42764,1147,2673,0.40888,0.44639
2000,46-65 y.,Rural regions,Regular Part-Time Employment,0.09825,251,2673,0.08697,0.10954
2000,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03280,78,2673,0.02605,0.03956
2000,46-65 y.,Rural regions,Not Employed,0.43947,1197,2673,0.42065,0.45829
2000,66 and older,Urban regions,Not Employed,0.97069,2282,2282,0.96377,0.97761
2000,66 and older,Rural regions,Not Employed,0.97341,1224,1224,0.96439,0.98242
2001,17-29 y.,Urban regions,Full-Time Employment,0.36281,910,2618,0.34438,0.38123
2001,17-29 y.,Urban regions,Regular Part-Time Employment,0.04951,121,2618,0.04119,0.05782
2001,17-29 y.,Urban regions,Vocational Training,0.14143,375,2618,0.12807,0.15478
2001,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.06626,157,2618,0.05673,0.07579
2001,17-29 y.,Urban regions,Not Employed,0.37794,1055,2618,0.35937,0.39652
2001,17-29 y.,Rural regions,Full-Time Employment,0.39148,508,1470,0.36652,0.41644
2001,17-29 y.,Rural regions,Regular Part-Time Employment,0.03625,57,1470,0.02669,0.04580
2001,17-29 y.,Rural regions,Vocational Training,0.17119,268,1470,0.15193,0.19045
2001,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03702,61,1470,0.02736,0.04668
2001,17-29 y.,Rural regions,Not Employed,0.36168,576,1470,0.33711,0.38625
2001,30-45 y.,Urban regions,Full-Time Employment,0.63678,2986,4850,0.62324,0.65032
2001,30-45 y.,Urban regions,Regular Part-Time Employment,0.14791,756,4850,0.13792,0.15790
2001,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04136,196,4850,0.03576,0.04697
2001,30-45 y.,Urban regions,Not Employed,0.17063,912,4850,0.16005,0.18122
2001,30-45 y.,Rural regions,Full-Time Employment,0.61719,1513,2437,0.59789,0.63650
2001,30-45 y.,Rural regions,Regular Part-Time Employment,0.13794,332,2437,0.12425,0.15163
2001,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03552,89,2437,0.02817,0.04287
2001,30-45 y.,Rural regions,Not Employed,0.19978,503,2437,0.18390,0.21565
2001,46-65 y.,Urban regions,Full-Time Employment,0.44549,2054,4625,0.43117,0.45982
2001,46-65 y.,Urban regions,Regular Part-Time Employment,0.11756,531,4625,0.10828,0.12684
2001,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.03129,142,4625,0.02627,0.03631
2001,46-65 y.,Urban regions,Not Employed,0.40331,1898,4625,0.38917,0.41744
2001,46-65 y.,Rural regions,Full-Time Employment,0.42421,1059,2457,0.40466,0.44376
2001,46-65 y.,Rural regions,Regular Part-Time Employment,0.10334,240,2457,0.09130,0.11537
2001,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.02538,63,2457,0.01916,0.03160
2001,46-65 y.,Rural regions,Not Employed,0.44393,1095,2457,0.42428,0.46358
2001,66 and older,Urban regions,Not Employed,0.97284,2157,2157,0.96597,0.97970
2001,66 and older,Rural regions,Not Employed,0.97369,1151,1151,0.96444,0.98294
2002,17-29 y.,Urban regions,Full-Time Employment,0.33177,833,2661,0.31388,0.34967
2002,17-29 y.,Urban regions,Regular Part-Time Employment,0.05672,136,2661,0.04793,0.06551
2002,17-29 y.,Urban regions,Vocational Training,0.14817,380,2661,0.13467,0.16167
2002,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05991,167,2661,0.05089,0.06893
2002,17-29 y.,Urban regions,Not Employed,0.40008,1145,2661,0.38147,0.41870
2002,17-29 y.,Rural regions,Full-Time Employment,0.34791,470,1468,0.32354,0.37229
2002,17-29 y.,Rural regions,Regular Part-Time Employment,0.03937,56,1468,0.02942,0.04932
2002,17-29 y.,Rural regions,Vocational Training,0.18309,268,1468,0.16330,0.20288
2002,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03156,58,1468,0.02261,0.04050
2002,17-29 y.,Rural regions,Not Employed,0.39475,616,1468,0.36974,0.41976
2002,30-45 y.,Urban regions,Full-Time Employment,0.61592,3051,5002,0.60244,0.62940
2002,30-45 y.,Urban regions,Regular Part-Time Employment,0.14609,813,5002,0.13630,0.15588
2002,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04571,217,5002,0.03992,0.05150
2002,30-45 y.,Urban regions,Not Employed,0.18790,921,5002,0.17708,0.19873
2002,30-45 y.,Rural regions,Full-Time Employment,0.59934,1464,2400,0.57973,0.61895
2002,30-45 y.,Rural regions,Regular Part-Time Employment,0.13717,335,2400,0.12340,0.15094
2002,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03886,90,2400,0.03113,0.04659
2002,30-45 y.,Rural regions,Not Employed,0.21614,511,2400,0.19967,0.23261
2002,46-65 y.,Urban regions,Full-Time Employment,0.44222,2506,5247,0.42878,0.45566
2002,46-65 y.,Urban regions,Regular Part-Time Employment,0.11652,625,5247,0.10784,0.12520
2002,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.03482,171,5247,0.02986,0.03978
2002,46-65 y.,Urban regions,Not Employed,0.40447,1945,5247,0.39119,0.41775
2002,46-65 y.,Rural regions,Full-Time Employment,0.41899,1190,2597,0.40001,0.43797
2002,46-65 y.,Rural regions,Regular Part-Time Employment,0.10788,280,2597,0.09594,0.11981
2002,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03418,82,2597,0.02719,0.04117
2002,46-65 y.,Rural regions,Not Employed,0.43611,1045,2597,0.41703,0.45519
2002,66 and older,Urban regions,Not Employed,0.97298,2280,2280,0.96633,0.97964
2002,66 and older,Rural regions,Not Employed,0.97676,1192,1192,0.96820,0.98532
2003,17-29 y.,Urban regions,Full-Time Employment,0.31295,768,2613,0.29516,0.33073
2003,17-29 y.,Urban regions,Regular Part-Time Employment,0.06499,142,2613,0.05554,0.07444
2003,17-29 y.,Urban regions,Vocational Training,0.12570,343,2613,0.11298,0.13841
2003,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.06490,190,2613,0.05545,0.07435
2003,17-29 y.,Urban regions,Not Employed,0.42738,1170,2613,0.40841,0.44636
2003,17-29 y.,Rural regions,Full-Time Employment,0.36214,443,1381,0.33678,0.38749
2003,17-29 y.,Rural regions,Regular Part-Time Employment,0.04384,52,1381,0.03304,0.05464
2003,17-29 y.,Rural regions,Vocational Training,0.15313,227,1381,0.13413,0.17213
2003,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04552,70,1381,0.03452,0.05652
2003,17-29 y.,Rural regions,Not Employed,0.39269,589,1381,0.36692,0.41845
2003,30-45 y.,Urban regions,Full-Time Employment,0.60506,2765,4666,0.59103,0.61909
2003,30-45 y.,Urban regions,Regular Part-Time Employment,0.15436,806,4666,0.14399,0.16473
2003,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04424,191,4666,0.03834,0.05014
2003,30-45 y.,Urban regions,Not Employed,0.19236,904,4666,0.18105,0.20367
2003,30-45 y.,Rural regions,Full-Time Employment,0.58148,1333,2228,0.56100,0.60197
2003,30-45 y.,Rural regions,Regular Part-Time Employment,0.14762,339,2228,0.13289,0.16235
2003,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03687,90,2228,0.02904,0.04470
2003,30-45 y.,Rural regions,Not Employed,0.22134,466,2228,0.20409,0.23858
2003,46-65 y.,Urban regions,Full-Time Employment,0.44755,2391,5047,0.43383,0.46127
2003,46-65 y.,Urban regions,Regular Part-Time Employment,0.10846,604,5047,0.09988,0.11704
2003,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.03660,172,5047,0.03142,0.04178
2003,46-65 y.,Urban regions,Not Employed,0.40491,1880,5047,0.39136,0.41845
2003,46-65 y.,Rural regions,Full-Time Employment,0.40774,1117,2511,0.38851,0.42696
2003,46-65 y.,Rural regions,Regular Part-Time Employment,0.11654,291,2511,0.10398,0.12909
2003,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04008,88,2511,0.03240,0.04775
2003,46-65 y.,Rural regions,Not Employed,0.43313,1015,2511,0.41375,0.45252
2003,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.01537,36,2355,0.01040,0.02034
2003,66 and older,Urban regions,Not Employed,0.96904,2319,2355,0.96205,0.97604
2003,66 and older,Rural regions,Not Employed,0.96725,1202,1202,0.95719,0.97732
2004,17-29 y.,Urban regions,Full-Time Employment,0.30944,750,2580,0.29160,0.32728
2004,17-29 y.,Urban regions,Regular Part-Time Employment,0.05374,130,2580,0.04504,0.06245
2004,17-29 y.,Urban regions,Vocational Training,0.13846,337,2580,0.12513,0.15179
2004,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.06544,179,2580,0.05589,0.07498
2004,17-29 y.,Urban regions,Not Employed,0.42903,1184,2580,0.40993,0.44814
2004,17-29 y.,Rural regions,Full-Time Employment,0.33316,415,1367,0.30817,0.35816
2004,17-29 y.,Rural regions,Regular Part-Time Employment,0.05251,70,1367,0.04068,0.06434
2004,17-29 y.,Rural regions,Vocational Training,0.15283,221,1367,0.13375,0.17191
2004,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04024,64,1367,0.02982,0.05067
2004,17-29 y.,Rural regions,Not Employed,0.41816,597,1367,0.39200,0.44431
2004,30-45 y.,Urban regions,Full-Time Employment,0.60218,2639,4427,0.58776,0.61660
2004,30-45 y.,Urban regions,Regular Part-Time Employment,0.15473,743,4427,0.14408,0.16539
2004,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04796,209,4427,0.04167,0.05426
2004,30-45 y.,Urban regions,Not Employed,0.19076,836,4427,0.17918,0.20233
2004,30-45 y.,Rural regions,Full-Time Employment,0.58547,1225,2073,0.56425,0.60668
2004,30-45 y.,Rural regions,Regular Part-Time Employment,0.13496,305,2073,0.12024,0.14967
2004,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04399,102,2073,0.03516,0.05282
2004,30-45 y.,Rural regions,Not Employed,0.22998,441,2073,0.21186,0.24810
2004,46-65 y.,Urban regions,Full-Time Employment,0.45073,2312,4872,0.43676,0.46470
2004,46-65 y.,Urban regions,Regular Part-Time Employment,0.11494,612,4872,0.10598,0.12389
2004,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04164,186,4872,0.03603,0.04725
2004,46-65 y.,Urban regions,Not Employed,0.39126,1762,4872,0.37755,0.40496
2004,46-65 y.,Rural regions,Full-Time Employment,0.41310,1134,2483,0.39373,0.43247
2004,46-65 y.,Rural regions,Regular Part-Time Employment,0.11272,286,2483,0.10028,0.12516
2004,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04809,110,2483,0.03968,0.05651
2004,46-65 y.,Rural regions,Not Employed,0.42419,953,2483,0.40474,0.44363
2004,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.02003,54,2417,0.01445,0.02562
2004,66 and older,Urban regions,Not Employed,0.96512,2363,2417,0.95780,0.97243
2004,66 and older,Rural regions,Not Employed,0.96950,1246,1246,0.95994,0.97905
2005,17-29 y.,Urban regions,Full-Time Employment,0.29891,715,2520,0.28103,0.31679
2005,17-29 y.,Urban regions,Regular Part-Time Employment,0.05514,120,2520,0.04623,0.06406
2005,17-29 y.,Urban regions,Vocational Training,0.12902,315,2520,0.11593,0.14211
2005,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.07125,192,2520,0.06120,0.08129
2005,17-29 y.,Urban regions,Not Employed,0.44234,1178,2520,0.42294,0.46173
2005,17-29 y.,Rural regions,Full-Time Employment,0.32439,385,1297,0.29890,0.34988
2005,17-29 y.,Rural regions,Regular Part-Time Employment,0.05113,60,1297,0.03914,0.06312
2005,17-29 y.,Rural regions,Vocational Training,0.13708,180,1297,0.11835,0.15580
2005,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04594,69,1297,0.03454,0.05734
2005,17-29 y.,Rural regions,Not Employed,0.43793,603,1297,0.41091,0.46494
2005,30-45 y.,Urban regions,Full-Time Employment,0.59816,2448,4130,0.58320,0.61311
2005,30-45 y.,Urban regions,Regular Part-Time Employment,0.15781,683,4130,0.14669,0.16893
2005,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05167,221,4130,0.04491,0.05842
2005,30-45 y.,Urban regions,Not Employed,0.18798,778,4130,0.17606,0.19990
2005,30-45 y.,Rural regions,Full-Time Employment,0.57023,1119,1927,0.54812,0.59233
2005,30-45 y.,Rural regions,Regular Part-Time Employment,0.13923,289,1927,0.12377,0.15469
2005,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05199,101,1927,0.04207,0.06190
2005,30-45 y.,Rural regions,Not Employed,0.22702,418,1927,0.20831,0.24572
2005,46-65 y.,Urban regions,Full-Time Employment,0.45115,2180,4617,0.43679,0.46550
2005,46-65 y.,Urban regions,Regular Part-Time Employment,0.12176,608,4617,0.11233,0.13120
2005,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04991,202,4617,0.04363,0.05619
2005,46-65 y.,Urban regions,Not Employed,0.37488,1627,4617,0.36091,0.38884
2005,46-65 y.,Rural regions,Full-Time Employment,0.43415,1105,2391,0.41428,0.45402
2005,46-65 y.,Rural regions,Regular Part-Time Employment,0.11181,285,2391,0.09918,0.12445
2005,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04892,108,2391,0.04027,0.05757
2005,46-65 y.,Rural regions,Not Employed,0.40371,893,2391,0.38404,0.42338
2005,66 and older,Urban regions,Regular Part-Time Employment,0.01060,33,2470,0.00656,0.01464
2005,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.01557,44,2470,0.01069,0.02046
2005,66 and older,Urban regions,Not Employed,0.96694,2393,2470,0.95988,0.97399
2005,66 and older,Rural regions,Not Employed,0.96811,1235,1235,0.95831,0.97792
2006,17-29 y.,Urban regions,Full-Time Employment,0.30332,744,2592,0.28562,0.32102
2006,17-29 y.,Urban regions,Regular Part-Time Employment,0.05734,135,2592,0.04838,0.06629
2006,17-29 y.,Urban regions,Vocational Training,0.12116,294,2592,0.10860,0.13373
2006,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.08621,246,2592,0.07540,0.09702
2006,17-29 y.,Urban regions,Not Employed,0.42710,1173,2592,0.40805,0.44614
2006,17-29 y.,Rural regions,Full-Time Employment,0.32596,385,1376,0.30119,0.35074
2006,17-29 y.,Rural regions,Regular Part-Time Employment,0.03820,54,1376,0.02807,0.04834
2006,17-29 y.,Rural regions,Vocational Training,0.14272,212,1376,0.12423,0.16121
2006,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.07233,111,1376,0.05864,0.08602
2006,17-29 y.,Rural regions,Not Employed,0.41242,614,1376,0.38640,0.43844
2006,30-45 y.,Urban regions,Full-Time Employment,0.58151,2440,4223,0.56663,0.59639
2006,30-45 y.,Urban regions,Regular Part-Time Employment,0.16438,745,4223,0.15320,0.17556
2006,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05473,227,4223,0.04786,0.06159
2006,30-45 y.,Urban regions,Not Employed,0.19552,811,4223,0.18356,0.20749
2006,30-45 y.,Rural regions,Full-Time Employment,0.58813,1175,2036,0.56675,0.60951
2006,30-45 y.,Rural regions,Regular Part-Time Employment,0.13548,318,2036,0.12061,0.15035
2006,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05729,121,2036,0.04719,0.06739
2006,30-45 y.,Rural regions,Not Employed,0.21357,422,2036,0.19576,0.23137
2006,46-65 y.,Urban regions,Full-Time Employment,0.46052,2330,4947,0.44662,0.47441
2006,46-65 y.,Urban regions,Regular Part-Time Employment,0.11896,668,4947,0.10994,0.12799
2006,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05129,233,4947,0.04515,0.05744
2006,46-65 y.,Urban regions,Not Employed,0.36638,1716,4947,0.35296,0.37981
2006,46-65 y.,Rural regions,Full-Time Employment,0.43510,1187,2619,0.41611,0.45409
2006,46-65 y.,Rural regions,Regular Part-Time Employment,0.11221,337,2619,0.10012,0.12431
2006,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05089,123,2619,0.04247,0.05931
2006,46-65 y.,Rural regions,Not Employed,0.40056,972,2619,0.38179,0.41933
2006,66 and older,Urban regions,Full-Time Employment,0.01177,38,2887,0.00784,0.01571
2006,66 and older,Urban regions,Regular Part-Time Employment,0.01072,31,2887,0.00696,0.01448
2006,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.01347,54,2887,0.00927,0.01768
2006,66 and older,Urban regions,Not Employed,0.96404,2764,2887,0.95724,0.97083
2006,66 and older,Rural regions,Not Employed,0.95707,1478,1478,0.94673,0.96741
2007,17-29 y.,Urban regions,Full-Time Employment,0.31186,702,2442,0.29348,0.33024
2007,17-29 y.,Urban regions,Regular Part-Time Employment,0.06533,140,2442,0.05553,0.07513
2007,17-29 y.,Urban regions,Vocational Training,0.10594,251,2442,0.09373,0.11815
2007,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.09349,244,2442,0.08194,0.10504
2007,17-29 y.,Urban regions,Not Employed,0.42165,1105,2442,0.40206,0.44124
2007,17-29 y.,Rural regions,Full-Time Employment,0.31280,360,1289,0.28748,0.33812
2007,17-29 y.,Rural regions,Regular Part-Time Employment,0.05224,65,1289,0.04009,0.06439
2007,17-29 y.,Rural regions,Vocational Training,0.15823,203,1289,0.13830,0.17816
2007,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06664,88,1289,0.05302,0.08026
2007,17-29 y.,Rural regions,Not Employed,0.40796,573,1289,0.38112,0.43480
2007,30-45 y.,Urban regions,Full-Time Employment,0.58550,2235,3822,0.56988,0.60112
2007,30-45 y.,Urban regions,Regular Part-Time Employment,0.17699,727,3822,0.16489,0.18909
2007,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.06059,216,3822,0.05302,0.06815
2007,30-45 y.,Urban regions,Not Employed,0.17129,644,3822,0.15934,0.18323
2007,30-45 y.,Rural regions,Full-Time Employment,0.62674,1140,1865,0.60479,0.64870
2007,30-45 y.,Rural regions,Regular Part-Time Employment,0.14865,318,1865,0.13250,0.16480
2007,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05139,101,1865,0.04136,0.06141
2007,30-45 y.,Rural regions,Not Employed,0.16857,306,1865,0.15158,0.18557
2007,46-65 y.,Urban regions,Full-Time Employment,0.47503,2217,4581,0.46056,0.48949
