year,bula_h,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Thuringa,1st Quintile,Not Employed,0.63993,83,133,0.55804,0.72182
1995,Thuringa,2nd Quintile,Full-Time Employment,0.29784,70,163,0.22742,0.36826
1995,Thuringa,2nd Quintile,Not Employed,0.57545,93,163,0.49934,0.65157
1995,Thuringa,3rd Quintile,Full-Time Employment,0.54042,97,153,0.46119,0.61965
1995,Thuringa,3rd Quintile,Not Employed,0.37106,56,153,0.29426,0.44786
1995,Thuringa,4th Quintile,Full-Time Employment,0.59354,70,70,0.47764,0.70943
1996,Schleswig-Holstein,1st Quintile,Not Employed,0.53051,32,32,0.35482,0.70619
1996,Lower Saxony,1st Quintile,Full-Time Employment,0.19476,36,162,0.13359,0.25594
1996,Lower Saxony,1st Quintile,Not Employed,0.71940,126,162,0.65000,0.78880
1996,Lower Saxony,2nd Quintile,Full-Time Employment,0.24331,59,147,0.17371,0.31292
1996,Lower Saxony,2nd Quintile,Not Employed,0.63632,88,147,0.55828,0.71435
1996,Lower Saxony,3rd Quintile,Full-Time Employment,0.42890,108,190,0.35834,0.49946
1996,Lower Saxony,3rd Quintile,Not Employed,0.40904,82,190,0.33895,0.47914
1996,Lower Saxony,4th Quintile,Full-Time Employment,0.47228,115,197,0.40239,0.54217
1996,Lower Saxony,4th Quintile,Not Employed,0.38688,82,197,0.31869,0.45506
1996,Lower Saxony,5th Quintile,Full-Time Employment,0.60112,138,193,0.53186,0.67038
1996,Lower Saxony,5th Quintile,Not Employed,0.25504,55,193,0.19339,0.31670
1996,North Rhine-Westphalia,1st Quintile,Full-Time Employment,0.20179,144,516,0.16713,0.23646
1996,North Rhine-Westphalia,1st Quintile,Regular Part-Time Employment,0.08552,44,516,0.06137,0.10968
1996,North Rhine-Westphalia,1st Quintile,Not Employed,0.63254,328,516,0.59090,0.67417
1996,North Rhine-Westphalia,2nd Quintile,Full-Time Employment,0.29520,186,487,0.25465,0.33575
1996,North Rhine-Westphalia,2nd Quintile,Regular Part-Time Employment,0.06901,41,487,0.04648,0.09155
1996,North Rhine-Westphalia,2nd Quintile,Not Employed,0.58139,260,487,0.53753,0.62526
1996,North Rhine-Westphalia,3rd Quintile,Full-Time Employment,0.39176,202,424,0.34524,0.43828
1996,North Rhine-Westphalia,3rd Quintile,Regular Part-Time Employment,0.07767,39,424,0.05217,0.10318
1996,North Rhine-Westphalia,3rd Quintile,Not Employed,0.47620,183,424,0.42860,0.52379
1996,North Rhine-Westphalia,4th Quintile,Full-Time Employment,0.50809,264,477,0.46318,0.55300
1996,North Rhine-Westphalia,4th Quintile,Regular Part-Time Employment,0.09648,46,477,0.06996,0.12301
1996,North Rhine-Westphalia,4th Quintile,Not Employed,0.36131,167,477,0.31815,0.40446
1996,North Rhine-Westphalia,5th Quintile,Full-Time Employment,0.58557,320,505,0.54256,0.62858
1996,North Rhine-Westphalia,5th Quintile,Regular Part-Time Employment,0.10216,59,505,0.07572,0.12860
1996,North Rhine-Westphalia,5th Quintile,Not Employed,0.26831,126,505,0.22963,0.30699
1996,Hesse,1st Quintile,Full-Time Employment,0.14342,47,179,0.09193,0.19491
1996,Hesse,1st Quintile,Not Employed,0.78429,132,179,0.72387,0.84472
1996,Hesse,2nd Quintile,Full-Time Employment,0.25966,52,121,0.18121,0.33811
1996,Hesse,2nd Quintile,Not Employed,0.57577,69,121,0.48734,0.66420
1996,Hesse,3rd Quintile,Full-Time Employment,0.42276,78,129,0.33718,0.50834
1996,Hesse,3rd Quintile,Not Employed,0.42118,51,129,0.33564,0.50672
1996,Hesse,4th Quintile,Full-Time Employment,0.49835,100,157,0.41989,0.57681
1996,Hesse,4th Quintile,Not Employed,0.40225,57,157,0.32530,0.47920
1996,Hesse,5th Quintile,Full-Time Employment,0.53126,124,188,0.45973,0.60278
1996,Hesse,5th Quintile,Not Employed,0.31999,64,188,0.25313,0.38685
1996,"Rhineland-Palatinate, Saarland",1st Quintile,Full-Time Employment,0.23962,35,116,0.16161,0.31764
1996,"Rhineland-Palatinate, Saarland",1st Quintile,Not Employed,0.62802,81,116,0.53968,0.71636
1996,"Rhineland-Palatinate, Saarland",2nd Quintile,Full-Time Employment,0.35071,44,105,0.25899,0.44242
1996,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Employed,0.52579,61,105,0.42982,0.62176
1996,"Rhineland-Palatinate, Saarland",3rd Quintile,Full-Time Employment,0.43106,55,101,0.33399,0.52812
1996,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Employed,0.43046,46,101,0.33342,0.52751
1996,"Rhineland-Palatinate, Saarland",4th Quintile,Full-Time Employment,0.42928,78,145,0.34844,0.51013
1996,"Rhineland-Palatinate, Saarland",4th Quintile,Not Employed,0.46165,67,145,0.38022,0.54308
1996,"Rhineland-Palatinate, Saarland",5th Quintile,Full-Time Employment,0.57698,87,129,0.49139,0.66257
1996,"Rhineland-Palatinate, Saarland",5th Quintile,Not Employed,0.31457,42,129,0.23413,0.39501
1996,Baden-Wuerttemberg,1st Quintile,Full-Time Employment,0.20266,86,277,0.15524,0.25009
1996,Baden-Wuerttemberg,1st Quintile,Not Employed,0.62806,191,277,0.57104,0.68508
1996,Baden-Wuerttemberg,2nd Quintile,Full-Time Employment,0.38919,139,289,0.33288,0.44551
1996,Baden-Wuerttemberg,2nd Quintile,Not Employed,0.50100,150,289,0.44325,0.55874
1996,Baden-Wuerttemberg,3rd Quintile,Full-Time Employment,0.37255,148,270,0.31478,0.43033
1996,Baden-Wuerttemberg,3rd Quintile,Not Employed,0.46918,122,270,0.40954,0.52882
1996,Baden-Wuerttemberg,4th Quintile,Full-Time Employment,0.42720,192,354,0.37560,0.47881
1996,Baden-Wuerttemberg,4th Quintile,Regular Part-Time Employment,0.11278,39,354,0.07979,0.14578
1996,Baden-Wuerttemberg,4th Quintile,Not Employed,0.39829,123,354,0.34722,0.44936
1996,Baden-Wuerttemberg,5th Quintile,Full-Time Employment,0.57335,218,318,0.51890,0.62780
1996,Baden-Wuerttemberg,5th Quintile,Not Employed,0.34405,100,318,0.29175,0.39634
1996,Bavaria,1st Quintile,Full-Time Employment,0.19247,62,215,0.13965,0.24529
1996,Bavaria,1st Quintile,Not Employed,0.65252,153,215,0.58872,0.71632
1996,Bavaria,2nd Quintile,Full-Time Employment,0.32966,105,222,0.26768,0.39164
1996,Bavaria,2nd Quintile,Not Employed,0.53705,117,222,0.47131,0.60279
1996,Bavaria,3rd Quintile,Full-Time Employment,0.33841,140,311,0.28573,0.39108
1996,Bavaria,3rd Quintile,Regular Part-Time Employment,0.11466,38,311,0.07919,0.15013
1996,Bavaria,3rd Quintile,Not Employed,0.50684,133,311,0.45118,0.56249
1996,Bavaria,4th Quintile,Full-Time Employment,0.49343,209,366,0.44214,0.54473
1996,Bavaria,4th Quintile,Regular Part-Time Employment,0.09794,32,366,0.06744,0.12843
1996,Bavaria,4th Quintile,Not Employed,0.33580,125,366,0.28735,0.38425
1996,Bavaria,5th Quintile,Full-Time Employment,0.54048,250,409,0.49212,0.58884
1996,Bavaria,5th Quintile,Regular Part-Time Employment,0.09418,41,409,0.06584,0.12253
1996,Bavaria,5th Quintile,Not Employed,0.33412,118,409,0.28835,0.37989
1996,Berlin,1st Quintile,Not Employed,0.65000,61,61,0.52931,0.77069
1996,Berlin,2nd Quintile,Not Employed,0.61359,43,43,0.46633,0.76086
1996,Berlin,3rd Quintile,Full-Time Employment,0.36910,46,91,0.26940,0.46879
1996,Berlin,3rd Quintile,Not Employed,0.50647,45,91,0.40318,0.60976
1996,Berlin,4th Quintile,Full-Time Employment,0.66688,91,123,0.58324,0.75052
1996,Berlin,4th Quintile,Not Employed,0.27585,32,123,0.19654,0.35516
1996,Berlin,5th Quintile,Full-Time Employment,0.57415,73,116,0.48377,0.66452
1996,Berlin,5th Quintile,Not Employed,0.34218,43,116,0.25547,0.42889
1996,Brandenburg,1st Quintile,Full-Time Employment,0.25683,37,96,0.16898,0.34469
1996,Brandenburg,1st Quintile,Not Employed,0.57223,59,96,0.47273,0.67172
1996,Brandenburg,2nd Quintile,Full-Time Employment,0.36284,59,139,0.28262,0.44307
1996,Brandenburg,2nd Quintile,Not Employed,0.56469,80,139,0.48197,0.64741
1996,Brandenburg,3rd Quintile,Full-Time Employment,0.50857,72,127,0.42128,0.59586
1996,Brandenburg,3rd Quintile,Not Employed,0.43744,55,127,0.35082,0.52406
1996,Brandenburg,4th Quintile,Full-Time Employment,0.50053,52,95,0.39945,0.60160
1996,Brandenburg,4th Quintile,Not Employed,0.43146,43,95,0.33134,0.53159
1996,Brandenburg,5th Quintile,Full-Time Employment,0.68979,61,61,0.57274,0.80683
1996,Mecklenburg-Western Pomerania,1st Quintile,Not Employed,0.69508,61,61,0.57859,0.81157
1996,Mecklenburg-Western Pomerania,2nd Quintile,Full-Time Employment,0.32626,33,74,0.21871,0.43382
1996,Mecklenburg-Western Pomerania,2nd Quintile,Not Employed,0.56969,41,74,0.45611,0.68327
1996,Mecklenburg-Western Pomerania,3rd Quintile,Full-Time Employment,0.45791,43,79,0.34735,0.56848
1996,Mecklenburg-Western Pomerania,3rd Quintile,Not Employed,0.43729,36,79,0.32720,0.54737
1996,Mecklenburg-Western Pomerania,4th Quintile,Full-Time Employment,0.56249,43,43,0.41246,0.71252
1996,Mecklenburg-Western Pomerania,5th Quintile,Full-Time Employment,0.67464,38,38,0.52367,0.82560
1996,Saxony,1st Quintile,Full-Time Employment,0.26588,75,214,0.20655,0.32521
1996,Saxony,1st Quintile,Not Employed,0.65587,139,214,0.59207,0.71967
1996,Saxony,2nd Quintile,Full-Time Employment,0.34888,130,262,0.29106,0.40671
1996,Saxony,2nd Quintile,Not Employed,0.52428,132,262,0.46369,0.58486
1996,Saxony,3rd Quintile,Full-Time Employment,0.44476,140,248,0.38278,0.50673
1996,Saxony,3rd Quintile,Not Employed,0.47804,108,248,0.41574,0.54033
1996,Saxony,4th Quintile,Full-Time Employment,0.61776,130,182,0.54696,0.68855
1996,Saxony,4th Quintile,Not Employed,0.28739,52,182,0.22146,0.35332
1996,Saxony,5th Quintile,Full-Time Employment,0.63296,55,55,0.50440,0.76152
1996,Saxony-Anhalt,1st Quintile,Full-Time Employment,0.22162,35,116,0.14571,0.29754
1996,Saxony-Anhalt,1st Quintile,Not Employed,0.69684,81,116,0.61284,0.78085
1996,Saxony-Anhalt,2nd Quintile,Full-Time Employment,0.35910,71,155,0.28333,0.43487
1996,Saxony-Anhalt,2nd Quintile,Not Employed,0.56990,84,155,0.49171,0.64810
1996,Saxony-Anhalt,3rd Quintile,Full-Time Employment,0.45618,89,150,0.37620,0.53615
1996,Saxony-Anhalt,3rd Quintile,Not Employed,0.43206,61,150,0.35252,0.51160
1996,Saxony-Anhalt,4th Quintile,Full-Time Employment,0.54675,80,128,0.46017,0.63333
1996,Saxony-Anhalt,4th Quintile,Not Employed,0.38181,48,128,0.29732,0.46631
1996,Saxony-Anhalt,5th Quintile,Full-Time Employment,0.64581,39,39,0.49374,0.79787
1996,Thuringa,1st Quintile,Full-Time Employment,0.20234,40,133,0.13380,0.27087
1996,Thuringa,1st Quintile,Not Employed,0.69797,93,133,0.61965,0.77630
1996,Thuringa,2nd Quintile,Full-Time Employment,0.37994,71,146,0.30094,0.45894
1996,Thuringa,2nd Quintile,Not Employed,0.49013,75,146,0.40876,0.57150
1996,Thuringa,3rd Quintile,Full-Time Employment,0.50795,103,174,0.43345,0.58245
1996,Thuringa,3rd Quintile,Not Employed,0.39868,71,174,0.32572,0.47164
1996,Thuringa,4th Quintile,Full-Time Employment,0.60557,72,72,0.49189,0.71926
1997,Schleswig-Holstein,4th Quintile,Full-Time Employment,0.45964,37,37,0.29684,0.62244
1997,Schleswig-Holstein,5th Quintile,Full-Time Employment,0.46378,32,32,0.28823,0.63934
1997,Lower Saxony,1st Quintile,Full-Time Employment,0.16491,41,178,0.11024,0.21958
1997,Lower Saxony,1st Quintile,Not Employed,0.77659,137,178,0.71523,0.83796
1997,Lower Saxony,2nd Quintile,Full-Time Employment,0.28497,63,150,0.21249,0.35746
1997,Lower Saxony,2nd Quintile,Not Employed,0.54631,87,150,0.46637,0.62625
1997,Lower Saxony,3rd Quintile,Full-Time Employment,0.37862,93,204,0.31190,0.44535
1997,Lower Saxony,3rd Quintile,Regular Part-Time Employment,0.14086,32,204,0.09301,0.18872
1997,Lower Saxony,3rd Quintile,Not Employed,0.42833,79,204,0.36025,0.49640
1997,Lower Saxony,4th Quintile,Full-Time Employment,0.47216,113,180,0.39902,0.54529
1997,Lower Saxony,4th Quintile,Not Employed,0.38695,67,180,0.31560,0.45831
1997,Lower Saxony,5th Quintile,Full-Time Employment,0.59437,139,203,0.52666,0.66209
1997,Lower Saxony,5th Quintile,Not Employed,0.31269,64,203,0.24876,0.37662
1997,North Rhine-Westphalia,1st Quintile,Full-Time Employment,0.19159,117,434,0.15452,0.22866
1997,North Rhine-Westphalia,1st Quintile,Not Employed,0.69191,317,434,0.64843,0.73540
1997,North Rhine-Westphalia,2nd Quintile,Full-Time Employment,0.28901,187,489,0.24879,0.32923
1997,North Rhine-Westphalia,2nd Quintile,Regular Part-Time Employment,0.10424,55,489,0.07713,0.13135
1997,North Rhine-Westphalia,2nd Quintile,Not Employed,0.53000,247,489,0.48572,0.57428
1997,North Rhine-Westphalia,3rd Quintile,Full-Time Employment,0.34020,184,432,0.29547,0.38493
1997,North Rhine-Westphalia,3rd Quintile,Regular Part-Time Employment,0.09503,48,432,0.06735,0.12272
1997,North Rhine-Westphalia,3rd Quintile,Not Employed,0.49748,200,432,0.45028,0.54469
1997,North Rhine-Westphalia,4th Quintile,Full-Time Employment,0.54016,262,457,0.49442,0.58591
1997,North Rhine-Westphalia,4th Quintile,Regular Part-Time Employment,0.10802,51,457,0.07953,0.13651
1997,North Rhine-Westphalia,4th Quintile,Not Employed,0.32367,144,457,0.28072,0.36661
1997,North Rhine-Westphalia,5th Quintile,Full-Time Employment,0.61415,336,518,0.57219,0.65612
1997,North Rhine-Westphalia,5th Quintile,Regular Part-Time Employment,0.09751,48,518,0.07194,0.12308
1997,North Rhine-Westphalia,5th Quintile,Not Employed,0.27005,134,518,0.23177,0.30832
1997,Hesse,1st Quintile,Full-Time Employment,0.12736,31,139,0.07174,0.18299
1997,Hesse,1st Quintile,Not Employed,0.76039,108,139,0.68917,0.83160
1997,Hesse,2nd Quintile,Full-Time Employment,0.26226,55,129,0.18606,0.33846
1997,Hesse,2nd Quintile,Not Employed,0.60887,74,129,0.52432,0.69341
1997,Hesse,3rd Quintile,Full-Time Employment,0.34022,80,142,0.26202,0.41843
1997,Hesse,3rd Quintile,Not Employed,0.50827,62,142,0.42575,0.59079
1997,Hesse,4th Quintile,Full-Time Employment,0.48544,81,131,0.39953,0.57136
1997,Hesse,4th Quintile,Not Employed,0.36055,50,131,0.27801,0.44309
1997,Hesse,5th Quintile,Full-Time Employment,0.49837,118,182,0.42553,0.57121
1997,Hesse,5th Quintile,Not Employed,0.36854,64,182,0.29826,0.43882
1997,"Rhineland-Palatinate, Saarland",1st Quintile,Full-Time Employment,0.21605,33,118,0.14147,0.29062
1997,"Rhineland-Palatinate, Saarland",1st Quintile,Not Employed,0.64917,85,118,0.56269,0.73564
1997,"Rhineland-Palatinate, Saarland",2nd Quintile,Full-Time Employment,0.34734,48,117,0.26069,0.43398
1997,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Employed,0.53938,69,117,0.44867,0.63009
1997,"Rhineland-Palatinate, Saarland",3rd Quintile,Full-Time Employment,0.38222,62,132,0.29900,0.46543
1997,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Employed,0.55279,70,132,0.46765,0.63793
1997,"Rhineland-Palatinate, Saarland",4th Quintile,Full-Time Employment,0.44477,73,129,0.35868,0.53086
1997,"Rhineland-Palatinate, Saarland",4th Quintile,Not Employed,0.41914,56,129,0.33366,0.50462
1997,"Rhineland-Palatinate, Saarland",5th Quintile,Full-Time Employment,0.49876,78,126,0.41111,0.58641
1997,"Rhineland-Palatinate, Saarland",5th Quintile,Not Employed,0.42049,48,126,0.33395,0.50702
1997,Baden-Wuerttemberg,1st Quintile,Full-Time Employment,0.23125,95,297,0.18322,0.27929
1997,Baden-Wuerttemberg,1st Quintile,Not Employed,0.62523,202,297,0.57009,0.68038
1997,Baden-Wuerttemberg,2nd Quintile,Full-Time Employment,0.31670,116,281,0.26221,0.37119
1997,Baden-Wuerttemberg,2nd Quintile,Not Employed,0.54863,165,281,0.49035,0.60692
1997,Baden-Wuerttemberg,3rd Quintile,Full-Time Employment,0.34318,143,290,0.28845,0.39792
1997,Baden-Wuerttemberg,3rd Quintile,Not Employed,0.52979,147,290,0.47225,0.58734
1997,Baden-Wuerttemberg,4th Quintile,Full-Time Employment,0.51245,210,355,0.46038,0.56452
1997,Baden-Wuerttemberg,4th Quintile,Regular Part-Time Employment,0.10269,40,355,0.07107,0.13431
1997,Baden-Wuerttemberg,4th Quintile,Not Employed,0.33391,105,355,0.28478,0.38304
1997,Baden-Wuerttemberg,5th Quintile,Full-Time Employment,0.54738,198,296,0.49058,0.60418
1997,Baden-Wuerttemberg,5th Quintile,Not Employed,0.34149,98,296,0.28738,0.39561
1997,Bavaria,1st Quintile,Full-Time Employment,0.15323,42,189,0.10174,0.20472
1997,Bavaria,1st Quintile,Not Employed,0.71079,147,189,0.64598,0.77561
1997,Bavaria,2nd Quintile,Full-Time Employment,0.32816,122,261,0.27108,0.38523
1997,Bavaria,2nd Quintile,Not Employed,0.54747,139,261,0.48696,0.60797
1997,Bavaria,3rd Quintile,Full-Time Employment,0.37906,146,270,0.32108,0.43704
1997,Bavaria,3rd Quintile,Not Employed,0.49321,124,270,0.43347,0.55296
1997,Bavaria,4th Quintile,Full-Time Employment,0.50521,193,345,0.45237,0.55805
1997,Bavaria,4th Quintile,Regular Part-Time Employment,0.08117,31,345,0.05231,0.11003
1997,Bavaria,4th Quintile,Not Employed,0.36114,121,345,0.31038,0.41190
1997,Bavaria,5th Quintile,Full-Time Employment,0.55391,247,401,0.50519,0.60262
1997,Bavaria,5th Quintile,Regular Part-Time Employment,0.08698,34,401,0.05936,0.11459
1997,Bavaria,5th Quintile,Not Employed,0.32134,120,401,0.27557,0.36710
1997,Berlin,1st Quintile,Not Employed,0.70636,64,64,0.59389,0.81882
1997,Berlin,2nd Quintile,Not Employed,0.58843,35,35,0.42301,0.75385
1997,Berlin,3rd Quintile,Full-Time Employment,0.38345,48,97,0.28618,0.48071
1997,Berlin,3rd Quintile,Not Employed,0.52338,49,97,0.42347,0.62329
1997,Berlin,4th Quintile,Full-Time Employment,0.59027,75,108,0.49708,0.68345
1997,Berlin,4th Quintile,Not Employed,0.34696,33,108,0.25677,0.43716
1997,Berlin,5th Quintile,Full-Time Employment,0.64017,77,111,0.55048,0.72987
1997,Berlin,5th Quintile,Not Employed,0.29789,34,111,0.21242,0.38336
1997,Brandenburg,1st Quintile,Full-Time Employment,0.28023,35,91,0.18744,0.37301
1997,Brandenburg,1st Quintile,Not Employed,0.60525,56,91,0.50426,0.70624
1997,Brandenburg,2nd Quintile,Full-Time Employment,0.36231,70,166,0.28896,0.43565
1997,Brandenburg,2nd Quintile,Not Employed,0.55337,96,166,0.47752,0.62923
1997,Brandenburg,3rd Quintile,Full-Time Employment,0.45487,67,115,0.36346,0.54628
1997,Brandenburg,3rd Quintile,Not Employed,0.43656,48,115,0.34551,0.52760
1997,Brandenburg,4th Quintile,Full-Time Employment,0.51562,52,84,0.40811,0.62314
1997,Brandenburg,4th Quintile,Not Employed,0.36223,32,84,0.25883,0.46564
1997,Brandenburg,5th Quintile,Full-Time Employment,0.66615,52,52,0.53672,0.79558
1997,Mecklenburg-Western Pomerania,1st Quintile,Not Employed,0.71070,47,47,0.57967,0.84174
1997,Mecklenburg-Western Pomerania,2nd Quintile,Full-Time Employment,0.34439,39,95,0.24833,0.44045
1997,Mecklenburg-Western Pomerania,2nd Quintile,Not Employed,0.58843,56,95,0.48894,0.68791
1997,Mecklenburg-Western Pomerania,3rd Quintile,Full-Time Employment,0.51469,41,41,0.35981,0.66958
1997,Mecklenburg-Western Pomerania,4th Quintile,Full-Time Employment,0.50002,45,45,0.35228,0.64776
1997,Mecklenburg-Western Pomerania,5th Quintile,Full-Time Employment,0.59470,36,36,0.43205,0.75736
1997,Saxony,1st Quintile,Full-Time Employment,0.24064,64,201,0.18139,0.29988
1997,Saxony,1st Quintile,Not Employed,0.68869,137,201,0.62452,0.75286
1997,Saxony,2nd Quintile,Full-Time Employment,0.35032,135,291,0.29541,0.40523
1997,Saxony,2nd Quintile,Not Employed,0.57931,156,291,0.52249,0.63613
1997,Saxony,3rd Quintile,Full-Time Employment,0.44568,134,233,0.38172,0.50964
1997,Saxony,3rd Quintile,Not Employed,0.44616,99,233,0.38219,0.51012
1997,Saxony,4th Quintile,Full-Time Employment,0.61702,116,165,0.54262,0.69142
1997,Saxony,4th Quintile,Not Employed,0.27567,49,165,0.20728,0.34406
1997,Saxony,5th Quintile,Full-Time Employment,0.66543,64,64,0.54891,0.78194
1997,Saxony-Anhalt,1st Quintile,Not Employed,0.70742,77,77,0.60514,0.80971
1997,Saxony-Anhalt,2nd Quintile,Full-Time Employment,0.30197,56,143,0.22645,0.37748
1997,Saxony-Anhalt,2nd Quintile,Not Employed,0.61122,87,143,0.53104,0.69140
1997,Saxony-Anhalt,3rd Quintile,Full-Time Employment,0.42092,87,150,0.34165,0.50019
1997,Saxony-Anhalt,3rd Quintile,Not Employed,0.49098,63,150,0.41070,0.57125
1997,Saxony-Anhalt,4th Quintile,Full-Time Employment,0.55354,97,152,0.47425,0.63283
1997,Saxony-Anhalt,4th Quintile,Not Employed,0.38181,55,152,0.30432,0.45930
1997,Saxony-Anhalt,5th Quintile,Full-Time Employment,0.64672,37,37,0.49057,0.80286
1997,Thuringa,1st Quintile,Full-Time Employment,0.23429,44,142,0.16437,0.30420
1997,Thuringa,1st Quintile,Not Employed,0.72353,98,142,0.64970,0.79735
1997,Thuringa,2nd Quintile,Full-Time Employment,0.39959,71,147,0.32013,0.47904
1997,Thuringa,2nd Quintile,Not Employed,0.47596,76,147,0.39495,0.55697
1997,Thuringa,3rd Quintile,Full-Time Employment,0.40801,76,145,0.32774,0.48829
1997,Thuringa,3rd Quintile,Not Employed,0.47889,69,145,0.39730,0.56049
1997,Thuringa,4th Quintile,Full-Time Employment,0.53442,79,117,0.44364,0.62519
1997,Thuringa,4th Quintile,Not Employed,0.35063,38,117,0.26380,0.43747
1998,Schleswig-Holstein,4th Quintile,Full-Time Employment,0.66566,36,36,0.50937,0.82196
1998,Schleswig-Holstein,5th Quintile,Full-Time Employment,0.40679,32,32,0.23386,0.57972
1998,Lower Saxony,1st Quintile,Full-Time Employment,0.15178,41,164,0.09669,0.20686
1998,Lower Saxony,1st Quintile,Not Employed,0.73763,123,164,0.67010,0.80517
1998,Lower Saxony,2nd Quintile,Full-Time Employment,0.21218,55,161,0.14882,0.27553
1998,Lower Saxony,2nd Quintile,Not Employed,0.63701,106,161,0.56250,0.71152
1998,Lower Saxony,3rd Quintile,Full-Time Employment,0.40627,84,141,0.32491,0.48762
1998,Lower Saxony,3rd Quintile,Not Employed,0.38205,57,141,0.30156,0.46253
1998,Lower Saxony,4th Quintile,Full-Time Employment,0.52678,120,185,0.45464,0.59892
1998,Lower Saxony,4th Quintile,Not Employed,0.35590,65,185,0.28672,0.42509
1998,Lower Saxony,5th Quintile,Full-Time Employment,0.56795,127,179,0.49518,0.64072
1998,Lower Saxony,5th Quintile,Not Employed,0.28965,52,179,0.22301,0.35629
1998,North Rhine-Westphalia,1st Quintile,Full-Time Employment,0.20058,131,507,0.16569,0.23547
1998,North Rhine-Westphalia,1st Quintile,Regular Part-Time Employment,0.06167,36,507,0.04071,0.08263
1998,North Rhine-Westphalia,1st Quintile,Not Employed,0.67244,340,507,0.63155,0.71334
1998,North Rhine-Westphalia,2nd Quintile,Full-Time Employment,0.32089,141,378,0.27377,0.36801
1998,North Rhine-Westphalia,2nd Quintile,Regular Part-Time Employment,0.11552,44,378,0.08325,0.14779
1998,North Rhine-Westphalia,2nd Quintile,Not Employed,0.52656,193,378,0.47616,0.57696
1998,North Rhine-Westphalia,3rd Quintile,Full-Time Employment,0.36464,178,420,0.31855,0.41073
1998,North Rhine-Westphalia,3rd Quintile,Regular Part-Time Employment,0.08295,44,420,0.05654,0.10936
1998,North Rhine-Westphalia,3rd Quintile,Not Employed,0.51164,198,420,0.46378,0.55951
1998,North Rhine-Westphalia,4th Quintile,Full-Time Employment,0.53069,259,446,0.48432,0.57706
1998,North Rhine-Westphalia,4th Quintile,Regular Part-Time Employment,0.07436,41,446,0.04998,0.09873
1998,North Rhine-Westphalia,4th Quintile,Not Employed,0.34878,146,446,0.30450,0.39306
1998,North Rhine-Westphalia,5th Quintile,Full-Time Employment,0.57923,339,531,0.53720,0.62127
1998,North Rhine-Westphalia,5th Quintile,Regular Part-Time Employment,0.10709,52,531,0.08077,0.13342
1998,North Rhine-Westphalia,5th Quintile,Not Employed,0.29300,140,531,0.25425,0.33175
1998,Hesse,1st Quintile,Full-Time Employment,0.19230,38,141,0.12702,0.25759
1998,Hesse,1st Quintile,Not Employed,0.69232,103,141,0.61587,0.76877
1998,Hesse,2nd Quintile,Full-Time Employment,0.32364,70,143,0.24668,0.40059
1998,Hesse,2nd Quintile,Not Employed,0.56444,73,143,0.48289,0.64599
1998,Hesse,3rd Quintile,Full-Time Employment,0.30563,51,108,0.21834,0.39292
1998,Hesse,3rd Quintile,Not Employed,0.52642,57,108,0.43181,0.62103
1998,Hesse,4th Quintile,Full-Time Employment,0.47378,93,143,0.39165,0.55590
1998,Hesse,4th Quintile,Not Employed,0.35164,50,143,0.27311,0.43018
1998,Hesse,5th Quintile,Full-Time Employment,0.48973,103,161,0.41227,0.56719
1998,Hesse,5th Quintile,Not Employed,0.35876,58,161,0.28444,0.43308
1998,"Rhineland-Palatinate, Saarland",1st Quintile,Full-Time Employment,0.22832,35,122,0.15353,0.30311
1998,"Rhineland-Palatinate, Saarland",1st Quintile,Not Employed,0.65152,87,122,0.56662,0.73642
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,Full-Time Employment,0.29343,52,128,0.21423,0.37262
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Employed,0.53276,76,128,0.44599,0.61954
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,Full-Time Employment,0.41596,61,122,0.32813,0.50378
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Employed,0.47897,61,122,0.38996,0.56799
1998,"Rhineland-Palatinate, Saarland",4th Quintile,Full-Time Employment,0.46949,81,140,0.38652,0.55246
1998,"Rhineland-Palatinate, Saarland",4th Quintile,Not Employed,0.41827,59,140,0.33627,0.50028
1998,"Rhineland-Palatinate, Saarland",5th Quintile,Full-Time Employment,0.47604,63,100,0.37766,0.57443
1998,"Rhineland-Palatinate, Saarland",5th Quintile,Not Employed,0.38717,37,100,0.29122,0.48313
1998,Baden-Wuerttemberg,1st Quintile,Full-Time Employment,0.21529,89,278,0.16688,0.26369
1998,Baden-Wuerttemberg,1st Quintile,Not Employed,0.59186,189,278,0.53398,0.64974
1998,Baden-Wuerttemberg,2nd Quintile,Full-Time Employment,0.33601,114,266,0.27913,0.39288
1998,Baden-Wuerttemberg,2nd Quintile,Not Employed,0.49745,152,266,0.43725,0.55765
1998,Baden-Wuerttemberg,3rd Quintile,Full-Time Employment,0.33862,116,277,0.28279,0.39445
1998,Baden-Wuerttemberg,3rd Quintile,Regular Part-Time Employment,0.09586,33,277,0.06113,0.13059
1998,Baden-Wuerttemberg,3rd Quintile,Not Employed,0.49173,128,277,0.43274,0.55071
