year,age_gr,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02826,74,2910,0.02224,0.03428
1995,46-65 y.,No migration background,Not Employed,0.43443,1218,2910,0.41642,0.45244
1995,46-65 y.,Direct migration background,Full-Time Employment,0.41774,479,1024,0.38752,0.44797
1995,46-65 y.,Direct migration background,Regular Part-Time Employment,0.06926,62,1024,0.05370,0.08482
1995,46-65 y.,Direct migration background,Not Employed,0.48735,483,1024,0.45672,0.51798
1995,66 and older,No migration background,Not Employed,0.97592,1276,1276,0.96751,0.98434
1995,66 and older,Direct migration background,Not Employed,0.99697,210,210,0.98951,1.00442
1996,17-29 y.,No migration background,Full-Time Employment,0.42945,937,2166,0.40860,0.45031
1996,17-29 y.,No migration background,Regular Part-Time Employment,0.05309,109,2166,0.04364,0.06253
1996,17-29 y.,No migration background,Vocational Training,0.11924,283,2166,0.10559,0.13289
1996,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03070,53,2166,0.02343,0.03797
1996,17-29 y.,No migration background,Not Employed,0.36752,784,2166,0.34721,0.38783
1996,17-29 y.,Direct migration background,Full-Time Employment,0.34210,201,495,0.30027,0.38394
1996,17-29 y.,Direct migration background,Vocational Training,0.09586,44,495,0.06990,0.12183
1996,17-29 y.,Direct migration background,Not Employed,0.47301,250,495,0.42898,0.51704
1996,17-29 y.,Indirect migration background,Full-Time Employment,0.29585,160,436,0.25296,0.33874
1996,17-29 y.,Indirect migration background,Vocational Training,0.19006,78,436,0.15319,0.22693
1996,17-29 y.,Indirect migration background,Not Employed,0.46655,198,436,0.41967,0.51343
1996,30-45 y.,No migration background,Full-Time Employment,0.63755,2269,3498,0.62162,0.65348
1996,30-45 y.,No migration background,Regular Part-Time Employment,0.13970,453,3498,0.12821,0.15119
1996,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02686,86,3498,0.02151,0.03222
1996,30-45 y.,No migration background,Not Employed,0.19017,690,3498,0.17716,0.20317
1996,30-45 y.,Direct migration background,Full-Time Employment,0.57229,499,828,0.53857,0.60601
1996,30-45 y.,Direct migration background,Regular Part-Time Employment,0.10972,93,828,0.08842,0.13102
1996,30-45 y.,Direct migration background,Not Employed,0.28329,236,828,0.25258,0.31400
1996,30-45 y.,Indirect migration background,Full-Time Employment,0.46217,34,34,0.29207,0.63228
1996,46-65 y.,No migration background,Full-Time Employment,0.44454,1340,2906,0.42647,0.46261
1996,46-65 y.,No migration background,Regular Part-Time Employment,0.09177,264,2906,0.08127,0.10226
1996,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02240,62,2906,0.01702,0.02778
1996,46-65 y.,No migration background,Not Employed,0.44077,1240,2906,0.42272,0.45883
1996,46-65 y.,Direct migration background,Full-Time Employment,0.42353,438,971,0.39243,0.45463
1996,46-65 y.,Direct migration background,Regular Part-Time Employment,0.07446,71,971,0.05794,0.09098
1996,46-65 y.,Direct migration background,Not Employed,0.48176,462,971,0.45031,0.51320
1996,66 and older,No migration background,Not Employed,0.97644,1281,1281,0.96814,0.98475
1996,66 and older,Direct migration background,Not Employed,0.98874,223,223,0.97486,1.00262
1997,17-29 y.,No migration background,Full-Time Employment,0.41699,877,2077,0.39578,0.43820
1997,17-29 y.,No migration background,Regular Part-Time Employment,0.04961,85,2077,0.04027,0.05895
1997,17-29 y.,No migration background,Vocational Training,0.11582,268,2077,0.10205,0.12958
1997,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03222,57,2077,0.02462,0.03981
1997,17-29 y.,No migration background,Not Employed,0.38536,790,2077,0.36443,0.40630
1997,17-29 y.,Direct migration background,Full-Time Employment,0.36929,193,453,0.32480,0.41378
1997,17-29 y.,Direct migration background,Vocational Training,0.08821,36,453,0.06207,0.11436
1997,17-29 y.,Direct migration background,Not Employed,0.45959,224,453,0.41365,0.50554
1997,17-29 y.,Indirect migration background,Full-Time Employment,0.30634,162,444,0.26342,0.34927
1997,17-29 y.,Indirect migration background,Vocational Training,0.21366,89,444,0.17549,0.25182
1997,17-29 y.,Indirect migration background,Not Employed,0.41602,193,444,0.37012,0.46192
1997,30-45 y.,No migration background,Full-Time Employment,0.63828,2237,3455,0.62225,0.65430
1997,30-45 y.,No migration background,Regular Part-Time Employment,0.13071,429,3455,0.11947,0.14195
1997,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02567,85,3455,0.02040,0.03094
1997,30-45 y.,No migration background,Not Employed,0.20181,704,3455,0.18842,0.21519
1997,30-45 y.,Direct migration background,Full-Time Employment,0.56825,478,796,0.53382,0.60268
1997,30-45 y.,Direct migration background,Regular Part-Time Employment,0.09631,77,796,0.07580,0.11681
1997,30-45 y.,Direct migration background,Not Employed,0.29738,241,796,0.26560,0.32915
1997,30-45 y.,Indirect migration background,Full-Time Employment,0.37881,35,35,0.21576,0.54187
1997,46-65 y.,No migration background,Full-Time Employment,0.43150,1315,2893,0.41345,0.44956
1997,46-65 y.,No migration background,Regular Part-Time Employment,0.09454,271,2893,0.08388,0.10520
1997,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.01784,55,2893,0.01301,0.02266
1997,46-65 y.,No migration background,Not Employed,0.45562,1252,2893,0.43747,0.47377
1997,46-65 y.,Direct migration background,Full-Time Employment,0.43190,405,930,0.40004,0.46375
1997,46-65 y.,Direct migration background,Regular Part-Time Employment,0.08290,66,930,0.06517,0.10063
1997,46-65 y.,Direct migration background,Not Employed,0.47419,459,930,0.44208,0.50630
1997,66 and older,No migration background,Not Employed,0.97916,1311,1311,0.97142,0.98689
1997,66 and older,Direct migration background,Not Employed,0.98552,229,229,0.97002,1.00103
1998,17-29 y.,No migration background,Full-Time Employment,0.40132,914,2245,0.38104,0.42160
1998,17-29 y.,No migration background,Regular Part-Time Employment,0.04474,85,2245,0.03619,0.05329
1998,17-29 y.,No migration background,Vocational Training,0.12893,317,2245,0.11506,0.14280
1998,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03459,65,2245,0.02703,0.04215
1998,17-29 y.,No migration background,Not Employed,0.39043,864,2245,0.37024,0.41061
1998,17-29 y.,Direct migration background,Full-Time Employment,0.36997,165,414,0.32340,0.41653
1998,17-29 y.,Direct migration background,Vocational Training,0.11601,42,414,0.08512,0.14689
1998,17-29 y.,Direct migration background,Not Employed,0.45222,207,414,0.40422,0.50022
1998,17-29 y.,Indirect migration background,Full-Time Employment,0.30076,160,461,0.25885,0.34267
1998,17-29 y.,Indirect migration background,Vocational Training,0.17963,89,461,0.14455,0.21471
1998,17-29 y.,Indirect migration background,Not Employed,0.47725,212,461,0.43160,0.52289
1998,30-45 y.,No migration background,Full-Time Employment,0.63049,2522,3924,0.61539,0.64559
1998,30-45 y.,No migration background,Regular Part-Time Employment,0.13517,482,3924,0.12447,0.14587
1998,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02432,107,3924,0.01950,0.02914
1998,30-45 y.,No migration background,Not Employed,0.20275,813,3924,0.19017,0.21533
1998,30-45 y.,Direct migration background,Full-Time Employment,0.56454,457,761,0.52928,0.59979
1998,30-45 y.,Direct migration background,Regular Part-Time Employment,0.12464,80,761,0.10116,0.14813
1998,30-45 y.,Direct migration background,Not Employed,0.27657,224,761,0.24477,0.30838
1998,30-45 y.,Indirect migration background,Full-Time Employment,0.55014,53,53,0.41492,0.68536
1998,46-65 y.,No migration background,Full-Time Employment,0.43332,1527,3442,0.41676,0.44988
1998,46-65 y.,No migration background,Regular Part-Time Employment,0.09618,337,3442,0.08633,0.10603
1998,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02104,77,3442,0.01625,0.02584
1998,46-65 y.,No migration background,Not Employed,0.44842,1501,3442,0.43181,0.46504
1998,46-65 y.,Direct migration background,Full-Time Employment,0.45921,408,920,0.42699,0.49143
1998,46-65 y.,Direct migration background,Regular Part-Time Employment,0.07323,65,920,0.05639,0.09007
1998,46-65 y.,Direct migration background,Not Employed,0.45859,447,920,0.42637,0.49081
1998,66 and older,No migration background,Not Employed,0.97943,1566,1566,0.97240,0.98646
1998,66 and older,Direct migration background,Not Employed,0.98882,244,244,0.97559,1.00204
1999,17-29 y.,No migration background,Full-Time Employment,0.39230,853,2122,0.37152,0.41308
1999,17-29 y.,No migration background,Regular Part-Time Employment,0.05027,102,2122,0.04097,0.05957
1999,17-29 y.,No migration background,Vocational Training,0.13613,298,2122,0.12153,0.15072
1999,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05246,102,2122,0.04297,0.06195
1999,17-29 y.,No migration background,Not Employed,0.36803,767,2122,0.34751,0.38856
1999,17-29 y.,Direct migration background,Full-Time Employment,0.41630,146,341,0.36390,0.46869
1999,17-29 y.,Direct migration background,Vocational Training,0.09435,34,341,0.06328,0.12542
1999,17-29 y.,Direct migration background,Not Employed,0.40290,161,341,0.35076,0.45503
1999,17-29 y.,Indirect migration background,Full-Time Employment,0.32116,170,451,0.27802,0.36431
1999,17-29 y.,Indirect migration background,Vocational Training,0.18678,85,451,0.15077,0.22279
1999,17-29 y.,Indirect migration background,Not Employed,0.43066,196,451,0.38491,0.47641
1999,30-45 y.,No migration background,Full-Time Employment,0.64570,2508,3843,0.63058,0.66083
1999,30-45 y.,No migration background,Regular Part-Time Employment,0.12767,493,3843,0.11712,0.13822
1999,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04438,153,3843,0.03786,0.05089
1999,30-45 y.,No migration background,Not Employed,0.17522,689,3843,0.16320,0.18724
1999,30-45 y.,Direct migration background,Full-Time Employment,0.55656,431,712,0.52004,0.59308
1999,30-45 y.,Direct migration background,Regular Part-Time Employment,0.12694,76,712,0.10247,0.15141
1999,30-45 y.,Direct migration background,Not Employed,0.26836,205,712,0.23579,0.30093
1999,30-45 y.,Indirect migration background,Full-Time Employment,0.54554,63,63,0.42160,0.66949
1999,46-65 y.,No migration background,Full-Time Employment,0.44062,1493,3319,0.42373,0.45752
1999,46-65 y.,No migration background,Regular Part-Time Employment,0.09818,327,3319,0.08806,0.10831
1999,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02819,91,3319,0.02256,0.03382
1999,46-65 y.,No migration background,Not Employed,0.43150,1408,3319,0.41465,0.44836
1999,46-65 y.,Direct migration background,Full-Time Employment,0.46446,358,828,0.43047,0.49846
1999,46-65 y.,Direct migration background,Regular Part-Time Employment,0.07600,60,828,0.05794,0.09406
1999,46-65 y.,Direct migration background,Not Employed,0.42852,410,828,0.39479,0.46224
1999,66 and older,No migration background,Not Employed,0.97641,1508,1508,0.96874,0.98407
1999,66 and older,Direct migration background,Not Employed,0.97234,241,241,0.95159,0.99309
2000,17-29 y.,No migration background,Full-Time Employment,0.40250,1251,3365,0.38593,0.41908
2000,17-29 y.,No migration background,Regular Part-Time Employment,0.05255,169,3365,0.04501,0.06009
2000,17-29 y.,No migration background,Vocational Training,0.13928,522,3365,0.12758,0.15098
2000,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05014,151,3365,0.04277,0.05752
2000,17-29 y.,No migration background,Not Employed,0.35343,1272,3365,0.33727,0.36958
2000,17-29 y.,Direct migration background,Full-Time Employment,0.38384,202,566,0.34374,0.42394
2000,17-29 y.,Direct migration background,Regular Part-Time Employment,0.05686,40,566,0.03776,0.07595
2000,17-29 y.,Direct migration background,Vocational Training,0.08184,54,566,0.05924,0.10444
2000,17-29 y.,Direct migration background,Not Employed,0.42829,270,566,0.38748,0.46909
2000,17-29 y.,Indirect migration background,Full-Time Employment,0.33090,207,562,0.29196,0.36984
2000,17-29 y.,Indirect migration background,Vocational Training,0.15512,93,562,0.12516,0.18508
2000,17-29 y.,Indirect migration background,Not Employed,0.42689,262,562,0.38596,0.46782
2000,30-45 y.,No migration background,Full-Time Employment,0.64259,4276,6802,0.63120,0.65398
2000,30-45 y.,No migration background,Regular Part-Time Employment,0.14428,1008,6802,0.13593,0.15264
2000,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04025,272,6802,0.03558,0.04492
2000,30-45 y.,No migration background,Not Employed,0.16914,1246,6802,0.16023,0.17805
2000,30-45 y.,Direct migration background,Full-Time Employment,0.54997,651,1169,0.52144,0.57850
2000,30-45 y.,Direct migration background,Regular Part-Time Employment,0.13844,137,1169,0.11864,0.15825
2000,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03100,35,1169,0.02106,0.04094
2000,30-45 y.,Direct migration background,Not Employed,0.27526,346,1169,0.24965,0.30088
2000,30-45 y.,Indirect migration background,Full-Time Employment,0.58931,97,134,0.50570,0.67292
2000,30-45 y.,Indirect migration background,Not Employed,0.21253,37,134,0.14300,0.28205
2000,46-65 y.,No migration background,Full-Time Employment,0.43648,2836,6546,0.42447,0.44850
2000,46-65 y.,No migration background,Regular Part-Time Employment,0.10782,693,6546,0.10031,0.11534
2000,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03125,184,6546,0.02703,0.03546
2000,46-65 y.,No migration background,Not Employed,0.42276,2833,6546,0.41079,0.43472
2000,46-65 y.,Direct migration background,Full-Time Employment,0.44752,501,1183,0.41917,0.47587
2000,46-65 y.,Direct migration background,Regular Part-Time Employment,0.10130,107,1183,0.08410,0.11850
2000,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04121,35,1183,0.02988,0.05255
2000,46-65 y.,Direct migration background,Not Employed,0.40996,540,1183,0.38192,0.43800
2000,66 and older,No migration background,Not Employed,0.97143,3142,3142,0.96560,0.97725
2000,66 and older,Direct migration background,Not Employed,0.98223,348,348,0.96832,0.99613
2001,17-29 y.,No migration background,Full-Time Employment,0.38551,1073,3048,0.36823,0.40279
2001,17-29 y.,No migration background,Regular Part-Time Employment,0.04499,131,3048,0.03763,0.05235
2001,17-29 y.,No migration background,Vocational Training,0.15141,485,3048,0.13868,0.16414
2001,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05909,174,3048,0.05071,0.06746
2001,17-29 y.,No migration background,Not Employed,0.35695,1185,3048,0.33994,0.37397
2001,17-29 y.,Direct migration background,Full-Time Employment,0.31793,162,439,0.27432,0.36154
2001,17-29 y.,Direct migration background,Vocational Training,0.13625,67,439,0.10412,0.16838
2001,17-29 y.,Direct migration background,Not Employed,0.43104,210,439,0.38466,0.47742
2001,17-29 y.,Indirect migration background,Full-Time Employment,0.35266,183,510,0.31115,0.39416
2001,17-29 y.,Indirect migration background,Vocational Training,0.16821,91,510,0.13572,0.20071
2001,17-29 y.,Indirect migration background,Not Employed,0.40236,236,510,0.35976,0.44496
2001,30-45 y.,No migration background,Full-Time Employment,0.64199,3807,6085,0.62994,0.65403
2001,30-45 y.,No migration background,Regular Part-Time Employment,0.14811,945,6085,0.13918,0.15704
2001,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04011,248,6085,0.03518,0.04505
2001,30-45 y.,No migration background,Not Employed,0.16486,1085,6085,0.15554,0.17419
2001,30-45 y.,Direct migration background,Full-Time Employment,0.55532,584,1004,0.52456,0.58607
2001,30-45 y.,Direct migration background,Regular Part-Time Employment,0.13374,130,1004,0.11267,0.15480
2001,30-45 y.,Direct migration background,Not Employed,0.26869,290,1004,0.24125,0.29612
2001,30-45 y.,Indirect migration background,Full-Time Employment,0.66743,108,148,0.59126,0.74359
2001,30-45 y.,Indirect migration background,Not Employed,0.20033,40,148,0.13563,0.26503
2001,46-65 y.,No migration background,Full-Time Employment,0.43973,2651,6008,0.42717,0.45228
2001,46-65 y.,No migration background,Regular Part-Time Employment,0.11431,665,6008,0.10627,0.12236
2001,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03150,185,6008,0.02708,0.03592
2001,46-65 y.,No migration background,Not Employed,0.41188,2507,6008,0.39943,0.42432
2001,46-65 y.,Direct migration background,Full-Time Employment,0.43810,453,1023,0.40768,0.46852
2001,46-65 y.,Direct migration background,Regular Part-Time Employment,0.09949,97,1023,0.08114,0.11784
2001,46-65 y.,Direct migration background,Not Employed,0.44247,473,1023,0.41202,0.47292
2001,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.01295,37,3003,0.00891,0.01699
2001,66 and older,No migration background,Not Employed,0.97269,2966,3003,0.96686,0.97852
2001,66 and older,Direct migration background,Not Employed,0.97757,326,326,0.96147,0.99367
2002,17-29 y.,No migration background,Full-Time Employment,0.34547,1001,3168,0.32891,0.36203
2002,17-29 y.,No migration background,Regular Part-Time Employment,0.05342,146,3168,0.04559,0.06125
2002,17-29 y.,No migration background,Vocational Training,0.16115,513,3168,0.14834,0.17396
2002,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04847,176,3168,0.04099,0.05595
2002,17-29 y.,No migration background,Not Employed,0.38822,1332,3168,0.37125,0.40519
2002,17-29 y.,Direct migration background,Full-Time Employment,0.31485,134,385,0.26840,0.36131
2002,17-29 y.,Direct migration background,Vocational Training,0.13326,55,385,0.09926,0.16725
2002,17-29 y.,Direct migration background,Not Employed,0.42782,196,385,0.37833,0.47731
2002,17-29 y.,Indirect migration background,Full-Time Employment,0.31094,168,481,0.26953,0.35235
2002,17-29 y.,Indirect migration background,Vocational Training,0.18460,80,481,0.14989,0.21931
2002,17-29 y.,Indirect migration background,Not Employed,0.42788,233,481,0.38362,0.47214
2002,30-45 y.,No migration background,Full-Time Employment,0.62251,3858,6255,0.61050,0.63453
2002,30-45 y.,No migration background,Regular Part-Time Employment,0.14641,1013,6255,0.13764,0.15517
2002,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04596,268,6255,0.04077,0.05115
2002,30-45 y.,No migration background,Not Employed,0.18061,1116,6255,0.17107,0.19014
2002,30-45 y.,Direct migration background,Full-Time Employment,0.53996,542,961,0.50843,0.57149
2002,30-45 y.,Direct migration background,Regular Part-Time Employment,0.12526,113,961,0.10432,0.14620
2002,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03282,34,961,0.02155,0.04409
2002,30-45 y.,Direct migration background,Not Employed,0.28890,272,961,0.26023,0.31757
2002,30-45 y.,Indirect migration background,Full-Time Employment,0.59751,115,159,0.52104,0.67398
2002,30-45 y.,Indirect migration background,Not Employed,0.24452,44,159,0.17750,0.31154
2002,46-65 y.,No migration background,Full-Time Employment,0.43672,3232,6764,0.42490,0.44854
2002,46-65 y.,No migration background,Regular Part-Time Employment,0.11376,792,6764,0.10619,0.12133
2002,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03588,228,6764,0.03144,0.04031
2002,46-65 y.,No migration background,Not Employed,0.41139,2512,6764,0.39966,0.42312
2002,46-65 y.,Direct migration background,Full-Time Employment,0.42839,447,1013,0.39790,0.45888
2002,46-65 y.,Direct migration background,Regular Part-Time Employment,0.10364,99,1013,0.08486,0.12242
2002,46-65 y.,Direct migration background,Not Employed,0.43768,467,1013,0.40711,0.46824
2002,66 and older,No migration background,Full-Time Employment,0.00697,37,3228,0.00410,0.00984
2002,66 and older,No migration background,Regular Part-Time Employment,0.00881,37,3228,0.00559,0.01204
2002,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.00895,33,3228,0.00570,0.01220
2002,66 and older,No migration background,Not Employed,0.97527,3121,3228,0.96991,0.98063
2002,66 and older,Direct migration background,Not Employed,0.96646,338,338,0.94723,0.98568
2003,17-29 y.,No migration background,Full-Time Employment,0.34031,952,3113,0.32366,0.35695
2003,17-29 y.,No migration background,Regular Part-Time Employment,0.05681,143,3113,0.04868,0.06494
2003,17-29 y.,No migration background,Vocational Training,0.13481,455,3113,0.12282,0.14681
2003,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05754,205,3113,0.04936,0.06573
2003,17-29 y.,No migration background,Not Employed,0.40696,1358,3113,0.38970,0.42422
2003,17-29 y.,Direct migration background,Full-Time Employment,0.26340,102,355,0.21751,0.30929
2003,17-29 y.,Direct migration background,Regular Part-Time Employment,0.09485,31,355,0.06433,0.12537
2003,17-29 y.,Direct migration background,Vocational Training,0.10897,41,355,0.07651,0.14143
2003,17-29 y.,Direct migration background,Not Employed,0.47455,181,355,0.42253,0.52657
2003,17-29 y.,Indirect migration background,Full-Time Employment,0.32602,157,484,0.28421,0.36782
2003,17-29 y.,Indirect migration background,Vocational Training,0.15936,74,484,0.12672,0.19200
2003,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.07278,33,484,0.04961,0.09595
2003,17-29 y.,Indirect migration background,Not Employed,0.41189,220,484,0.36800,0.45578
2003,30-45 y.,No migration background,Full-Time Employment,0.61117,3502,5794,0.59861,0.62372
2003,30-45 y.,No migration background,Regular Part-Time Employment,0.15699,998,5794,0.14762,0.16635
2003,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04449,244,5794,0.03918,0.04980
2003,30-45 y.,No migration background,Not Employed,0.18145,1050,5794,0.17153,0.19138
2003,30-45 y.,Direct migration background,Full-Time Employment,0.52485,476,888,0.49199,0.55772
2003,30-45 y.,Direct migration background,Regular Part-Time Employment,0.12588,116,888,0.10405,0.14771
2003,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.02844,31,888,0.01750,0.03938
2003,30-45 y.,Direct migration background,Not Employed,0.30875,265,888,0.27835,0.33915
2003,30-45 y.,Indirect migration background,Full-Time Employment,0.56050,120,206,0.49256,0.62844
2003,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.14327,31,206,0.09531,0.19123
2003,30-45 y.,Indirect migration background,Not Employed,0.26015,55,206,0.20010,0.32021
2003,46-65 y.,No migration background,Full-Time Employment,0.43959,3077,6528,0.42755,0.45163
2003,46-65 y.,No migration background,Regular Part-Time Employment,0.10990,779,6528,0.10231,0.11749
2003,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03935,234,6528,0.03463,0.04406
2003,46-65 y.,No migration background,Not Employed,0.40847,2438,6528,0.39654,0.42039
2003,46-65 y.,Direct migration background,Full-Time Employment,0.41217,415,961,0.38104,0.44331
2003,46-65 y.,Direct migration background,Regular Part-Time Employment,0.11117,105,961,0.09129,0.13106
2003,46-65 y.,Direct migration background,Not Employed,0.44629,441,961,0.41484,0.47774
2003,66 and older,No migration background,Full-Time Employment,0.00863,36,3280,0.00547,0.01180
2003,66 and older,No migration background,Regular Part-Time Employment,0.00838,33,3280,0.00526,0.01150
2003,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.01401,46,3280,0.00999,0.01803
2003,66 and older,No migration background,Not Employed,0.96897,3165,3280,0.96304,0.97491
2003,66 and older,Direct migration background,Not Employed,0.96411,344,344,0.94442,0.98380
2004,17-29 y.,No migration background,Full-Time Employment,0.33459,926,3062,0.31787,0.35130
2004,17-29 y.,No migration background,Regular Part-Time Employment,0.05199,146,3062,0.04413,0.05986
2004,17-29 y.,No migration background,Vocational Training,0.14326,444,3062,0.13085,0.15567
2004,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.06119,201,3062,0.05270,0.06968
2004,17-29 y.,No migration background,Not Employed,0.40663,1345,3062,0.38923,0.42404
2004,17-29 y.,Direct migration background,Full-Time Employment,0.28988,104,291,0.23766,0.34210
2004,17-29 y.,Direct migration background,Not Employed,0.50558,187,291,0.44803,0.56312
2004,17-29 y.,Indirect migration background,Full-Time Employment,0.25106,135,469,0.21178,0.29035
2004,17-29 y.,Indirect migration background,Vocational Training,0.19740,85,469,0.16133,0.23346
2004,17-29 y.,Indirect migration background,Not Employed,0.45724,249,469,0.41211,0.50238
2004,30-45 y.,No migration background,Full-Time Employment,0.60986,3280,5436,0.59689,0.62283
2004,30-45 y.,No migration background,Regular Part-Time Employment,0.15091,910,5436,0.14140,0.16043
2004,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04934,267,5436,0.04358,0.05510
2004,30-45 y.,No migration background,Not Employed,0.18498,979,5436,0.17466,0.19530
2004,30-45 y.,Direct migration background,Full-Time Employment,0.52440,456,844,0.49068,0.55811
2004,30-45 y.,Direct migration background,Regular Part-Time Employment,0.13198,106,844,0.10913,0.15483
2004,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03452,33,844,0.02219,0.04684
2004,30-45 y.,Direct migration background,Not Employed,0.30497,249,844,0.27389,0.33605
2004,30-45 y.,Indirect migration background,Full-Time Employment,0.59674,128,209,0.53007,0.66341
2004,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.17493,32,209,0.12330,0.22656
2004,30-45 y.,Indirect migration background,Not Employed,0.19176,49,209,0.13826,0.24526
2004,46-65 y.,No migration background,Full-Time Employment,0.44624,3043,6354,0.43402,0.45846
2004,46-65 y.,No migration background,Regular Part-Time Employment,0.11556,796,6354,0.10770,0.12342
2004,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04511,262,6354,0.04001,0.05021
2004,46-65 y.,No migration background,Not Employed,0.39121,2253,6354,0.37921,0.40322
2004,46-65 y.,Direct migration background,Full-Time Employment,0.40483,388,953,0.37365,0.43601
2004,46-65 y.,Direct migration background,Regular Part-Time Employment,0.09898,91,953,0.08001,0.11795
2004,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03684,31,953,0.02487,0.04880
2004,46-65 y.,Direct migration background,Not Employed,0.45936,443,953,0.42770,0.49102
2004,66 and older,No migration background,Full-Time Employment,0.00865,39,3386,0.00553,0.01177
2004,66 and older,No migration background,Regular Part-Time Employment,0.00768,35,3386,0.00474,0.01062
2004,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.01678,61,3386,0.01245,0.02111
2004,66 and older,No migration background,Not Employed,0.96689,3251,3386,0.96086,0.97292
2004,66 and older,Direct migration background,Not Employed,0.96179,347,347,0.94158,0.98199
2005,17-29 y.,No migration background,Full-Time Employment,0.32250,888,2982,0.30572,0.33928
2005,17-29 y.,No migration background,Regular Part-Time Employment,0.05653,140,2982,0.04824,0.06482
2005,17-29 y.,No migration background,Vocational Training,0.13335,401,2982,0.12114,0.14555
2005,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.06053,205,2982,0.05197,0.06909
2005,17-29 y.,No migration background,Not Employed,0.42356,1348,2982,0.40582,0.44130
2005,17-29 y.,Direct migration background,Full-Time Employment,0.24916,72,243,0.19467,0.30366
2005,17-29 y.,Direct migration background,Not Employed,0.51214,171,243,0.44916,0.57511
2005,17-29 y.,Indirect migration background,Full-Time Employment,0.27342,140,472,0.23317,0.31367
2005,17-29 y.,Indirect migration background,Vocational Training,0.13946,70,472,0.10818,0.17075
2005,17-29 y.,Indirect migration background,Not Employed,0.47629,262,472,0.43118,0.52139
2005,30-45 y.,No migration background,Full-Time Employment,0.60607,3023,5026,0.59256,0.61958
2005,30-45 y.,No migration background,Regular Part-Time Employment,0.15366,836,5026,0.14369,0.16363
2005,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05128,259,5026,0.04518,0.05737
2005,30-45 y.,No migration background,Not Employed,0.18240,908,5026,0.17173,0.19308
2005,30-45 y.,Direct migration background,Full-Time Employment,0.49920,408,792,0.46436,0.53405
2005,30-45 y.,Direct migration background,Regular Part-Time Employment,0.14619,104,792,0.12157,0.17081
2005,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05977,53,792,0.04325,0.07629
2005,30-45 y.,Direct migration background,Not Employed,0.28847,227,792,0.25690,0.32004
2005,30-45 y.,Indirect migration background,Full-Time Employment,0.58807,136,229,0.52418,0.65196
2005,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.14332,32,229,0.09784,0.18881
2005,30-45 y.,Indirect migration background,Not Employed,0.23512,61,229,0.18008,0.29017
2005,46-65 y.,No migration background,Full-Time Employment,0.45534,2908,6070,0.44282,0.46787
