year,regtyp,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Rural regions,male,Not Employed,0.40515,1411,3750,0.38944,0.42087
2002,Rural regions,female,Full-Time Employment,0.23044,1069,3960,0.21732,0.24356
2002,Rural regions,female,Regular Part-Time Employment,0.15203,634,3960,0.14085,0.16322
2002,Rural regions,female,Vocational Training,0.03113,126,3960,0.02572,0.03654
2002,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.04203,178,3960,0.03578,0.04828
2002,Rural regions,female,Not Employed,0.54382,1953,3960,0.52830,0.55933
2003,Urban regions,male,Full-Time Employment,0.54121,4054,7080,0.52960,0.55282
2003,Urban regions,male,Regular Part-Time Employment,0.02511,157,7080,0.02146,0.02875
2003,Urban regions,male,Vocational Training,0.02578,197,7080,0.02209,0.02947
2003,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.02078,154,7080,0.01746,0.02410
2003,Urban regions,male,Not Employed,0.38515,2518,7080,0.37381,0.39648
2003,Urban regions,female,Full-Time Employment,0.22620,1896,7664,0.21683,0.23556
2003,Urban regions,female,Regular Part-Time Employment,0.15790,1419,7664,0.14973,0.16606
2003,Urban regions,female,Vocational Training,0.01831,159,7664,0.01531,0.02131
2003,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.05634,435,7664,0.05118,0.06150
2003,Urban regions,female,Not Employed,0.53983,3755,7664,0.52867,0.55099
2003,Rural regions,male,Full-Time Employment,0.51258,1927,3580,0.49621,0.52896
2003,Rural regions,male,Regular Part-Time Employment,0.01759,56,3580,0.01329,0.02190
2003,Rural regions,male,Vocational Training,0.03153,139,3580,0.02581,0.03726
2003,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.02421,82,3580,0.01918,0.02925
2003,Rural regions,male,Not Employed,0.41192,1376,3580,0.39579,0.42804
2003,Rural regions,female,Full-Time Employment,0.22234,980,3810,0.20913,0.23554
2003,Rural regions,female,Regular Part-Time Employment,0.15872,637,3810,0.14711,0.17032
2003,Rural regions,female,Vocational Training,0.02694,113,3810,0.02179,0.03208
2003,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.04482,184,3810,0.03825,0.05139
2003,Rural regions,female,Not Employed,0.54645,1896,3810,0.53064,0.56226
2004,Urban regions,male,Full-Time Employment,0.53686,3905,6874,0.52507,0.54865
2004,Urban regions,male,Regular Part-Time Employment,0.02402,143,6874,0.02040,0.02764
2004,Urban regions,male,Vocational Training,0.02595,187,6874,0.02219,0.02971
2004,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.02298,169,6874,0.01944,0.02653
2004,Urban regions,male,Not Employed,0.38900,2470,6874,0.37747,0.40052
2004,Urban regions,female,Full-Time Employment,0.22277,1825,7485,0.21334,0.23220
2004,Urban regions,female,Regular Part-Time Employment,0.15801,1367,7485,0.14974,0.16627
2004,Urban regions,female,Vocational Training,0.02139,159,7485,0.01812,0.02467
2004,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.06141,459,7485,0.05597,0.06685
2004,Urban regions,female,Not Employed,0.53467,3675,7485,0.52337,0.54597
2004,Rural regions,male,Full-Time Employment,0.49606,1849,3495,0.47948,0.51264
2004,Rural regions,male,Regular Part-Time Employment,0.01957,70,3495,0.01497,0.02416
2004,Rural regions,male,Vocational Training,0.03005,125,3495,0.02438,0.03571
2004,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.02264,79,3495,0.01771,0.02757
2004,Rural regions,male,Not Employed,0.43021,1372,3495,0.41380,0.44663
2004,Rural regions,female,Full-Time Employment,0.22034,939,3730,0.20704,0.23364
2004,Rural regions,female,Regular Part-Time Employment,0.14830,606,3730,0.13689,0.15970
2004,Rural regions,female,Vocational Training,0.02636,109,3730,0.02122,0.03150
2004,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.05075,211,3730,0.04370,0.05779
2004,Rural regions,female,Not Employed,0.55338,1865,3730,0.53742,0.56933
2005,Urban regions,male,Full-Time Employment,0.53034,3643,6565,0.51827,0.54242
2005,Urban regions,male,Regular Part-Time Employment,0.02928,161,6565,0.02520,0.03336
2005,Urban regions,male,Vocational Training,0.02763,173,6565,0.02366,0.03159
2005,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.02611,175,6565,0.02225,0.02997
2005,Urban regions,male,Not Employed,0.38478,2413,6565,0.37301,0.39655
2005,Urban regions,female,Full-Time Employment,0.22205,1721,7198,0.21244,0.23165
2005,Urban regions,female,Regular Part-Time Employment,0.16005,1283,7198,0.15158,0.16852
2005,Urban regions,female,Vocational Training,0.01954,147,7198,0.01634,0.02274
2005,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.06636,484,7198,0.06061,0.07212
2005,Urban regions,female,Not Employed,0.52966,3563,7198,0.51813,0.54119
2005,Rural regions,male,Full-Time Employment,0.50477,1736,3321,0.48776,0.52177
2005,Rural regions,male,Regular Part-Time Employment,0.01598,54,3321,0.01171,0.02024
2005,Rural regions,male,Vocational Training,0.03350,114,3321,0.02738,0.03962
2005,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.02391,66,3321,0.01871,0.02911
2005,Rural regions,male,Not Employed,0.42006,1351,3321,0.40327,0.43685
2005,Rural regions,female,Full-Time Employment,0.22110,884,3583,0.20751,0.23469
2005,Rural regions,female,Regular Part-Time Employment,0.15305,594,3583,0.14126,0.16484
2005,Rural regions,female,Vocational Training,0.02273,80,3583,0.01785,0.02761
2005,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.05741,227,3583,0.04979,0.06503
2005,Rural regions,female,Not Employed,0.54458,1798,3583,0.52827,0.56089
2006,Urban regions,male,Full-Time Employment,0.52553,3774,6979,0.51381,0.53725
2006,Urban regions,male,Regular Part-Time Employment,0.03025,176,6979,0.02623,0.03426
2006,Urban regions,male,Vocational Training,0.02402,154,6979,0.02043,0.02762
2006,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03286,229,6979,0.02867,0.03704
2006,Urban regions,male,Not Employed,0.38563,2646,6979,0.37421,0.39705
2006,Urban regions,female,Full-Time Employment,0.21774,1778,7675,0.20850,0.22697
2006,Urban regions,female,Regular Part-Time Employment,0.16082,1403,7675,0.15260,0.16904
2006,Urban regions,female,Vocational Training,0.02063,145,7675,0.01745,0.02381
2006,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.06666,531,7675,0.06108,0.07224
2006,Urban regions,female,Not Employed,0.53154,3818,7675,0.52037,0.54270
2006,Rural regions,male,Full-Time Employment,0.50842,1832,3635,0.49217,0.52468
2006,Rural regions,male,Regular Part-Time Employment,0.01490,70,3635,0.01096,0.01884
2006,Rural regions,male,Vocational Training,0.03327,128,3635,0.02744,0.03911
2006,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03116,110,3635,0.02551,0.03681
2006,Rural regions,male,Not Employed,0.40927,1495,3635,0.39328,0.42525
2006,Rural regions,female,Full-Time Employment,0.22020,932,3946,0.20727,0.23313
2006,Rural regions,female,Regular Part-Time Employment,0.14643,660,3946,0.13539,0.15746
2006,Rural regions,female,Vocational Training,0.02153,91,3946,0.01700,0.02606
2006,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.06588,272,3946,0.05814,0.07363
2006,Rural regions,female,Not Employed,0.54486,1991,3946,0.52932,0.56040
2007,Urban regions,male,Full-Time Employment,0.53039,3531,6492,0.51825,0.54253
2007,Urban regions,male,Regular Part-Time Employment,0.03318,173,6492,0.02882,0.03753
2007,Urban regions,male,Vocational Training,0.02156,144,6492,0.01802,0.02509
2007,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03295,215,6492,0.02861,0.03730
2007,Urban regions,male,Not Employed,0.38003,2429,6492,0.36822,0.39184
2007,Urban regions,female,Full-Time Employment,0.22129,1659,7193,0.21169,0.23088
2007,Urban regions,female,Regular Part-Time Employment,0.16950,1395,7193,0.16083,0.17818
2007,Urban regions,female,Vocational Training,0.01834,112,7193,0.01524,0.02144
2007,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.06863,509,7193,0.06279,0.07448
2007,Urban regions,female,Not Employed,0.52014,3518,7193,0.50859,0.53168
2007,Rural regions,male,Full-Time Employment,0.52664,1796,3447,0.50997,0.54331
2007,Rural regions,male,Regular Part-Time Employment,0.01618,61,3447,0.01197,0.02039
2007,Rural regions,male,Vocational Training,0.03638,126,3447,0.03013,0.04263
2007,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03113,93,3447,0.02533,0.03693
2007,Rural regions,male,Not Employed,0.38823,1371,3447,0.37196,0.40450
2007,Rural regions,female,Full-Time Employment,0.22111,887,3689,0.20771,0.23450
2007,Rural regions,female,Regular Part-Time Employment,0.16275,661,3689,0.15084,0.17467
2007,Rural regions,female,Vocational Training,0.02371,86,3689,0.01880,0.02862
2007,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.06591,236,3689,0.05790,0.07392
2007,Rural regions,female,Not Employed,0.52565,1819,3689,0.50954,0.54177
2008,Urban regions,male,Full-Time Employment,0.54185,3315,6093,0.52934,0.55436
2008,Urban regions,male,Regular Part-Time Employment,0.02723,157,6093,0.02314,0.03131
2008,Urban regions,male,Vocational Training,0.02977,159,6093,0.02550,0.03403
2008,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03772,219,6093,0.03293,0.04250
2008,Urban regions,male,Not Employed,0.36176,2243,6093,0.34970,0.37383
2008,Urban regions,female,Full-Time Employment,0.23748,1653,6764,0.22734,0.24762
2008,Urban regions,female,Regular Part-Time Employment,0.16884,1288,6764,0.15991,0.17776
2008,Urban regions,female,Vocational Training,0.01668,107,6764,0.01363,0.01973
2008,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.07601,497,6764,0.06969,0.08232
2008,Urban regions,female,Not Employed,0.49961,3219,6764,0.48769,0.51153
2008,Rural regions,male,Full-Time Employment,0.53145,1687,3232,0.51425,0.54866
2008,Rural regions,male,Regular Part-Time Employment,0.02041,61,3232,0.01553,0.02528
2008,Rural regions,male,Vocational Training,0.02634,95,3232,0.02081,0.03186
2008,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03088,93,3232,0.02491,0.03685
2008,Rural regions,male,Not Employed,0.38959,1296,3232,0.37278,0.40641
2008,Rural regions,female,Full-Time Employment,0.22742,857,3457,0.21345,0.24140
2008,Rural regions,female,Regular Part-Time Employment,0.16536,622,3457,0.15297,0.17774
2008,Rural regions,female,Vocational Training,0.02632,85,3457,0.02099,0.03166
2008,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.07444,236,3457,0.06569,0.08319
2008,Rural regions,female,Not Employed,0.50535,1657,3457,0.48868,0.52201
2009,Urban regions,male,Full-Time Employment,0.53085,3000,5642,0.51783,0.54387
2009,Urban regions,male,Regular Part-Time Employment,0.02979,156,5642,0.02535,0.03422
2009,Urban regions,male,Vocational Training,0.03081,157,5642,0.02630,0.03532
2009,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03318,169,5642,0.02851,0.03786
2009,Urban regions,male,Not Employed,0.37365,2160,5642,0.36103,0.38628
2009,Urban regions,female,Full-Time Employment,0.24266,1535,6230,0.23201,0.25331
2009,Urban regions,female,Regular Part-Time Employment,0.16740,1175,6230,0.15813,0.17667
2009,Urban regions,female,Vocational Training,0.01921,108,6230,0.01580,0.02262
2009,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.08158,504,6230,0.07478,0.08837
2009,Urban regions,female,Not Employed,0.48810,2908,6230,0.47568,0.50051
2009,Rural regions,male,Full-Time Employment,0.53225,1607,3072,0.51461,0.54990
2009,Rural regions,male,Regular Part-Time Employment,0.02006,62,3072,0.01510,0.02502
2009,Rural regions,male,Vocational Training,0.02527,85,3072,0.01972,0.03082
2009,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03435,83,3072,0.02790,0.04079
2009,Rural regions,male,Not Employed,0.38650,1235,3072,0.36928,0.40372
2009,Rural regions,female,Full-Time Employment,0.24094,835,3284,0.22631,0.25557
2009,Rural regions,female,Regular Part-Time Employment,0.16397,596,3284,0.15131,0.17664
2009,Rural regions,female,Vocational Training,0.02396,75,3284,0.01873,0.02919
2009,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.07437,216,3284,0.06540,0.08335
2009,Rural regions,female,Not Employed,0.49581,1562,3284,0.47871,0.51292
2010,Urban regions,male,Full-Time Employment,0.52182,4141,7199,0.51028,0.53336
2010,Urban regions,male,Regular Part-Time Employment,0.03095,241,7199,0.02695,0.03495
2010,Urban regions,male,Vocational Training,0.03111,182,7199,0.02710,0.03512
2010,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03809,259,7199,0.03367,0.04251
2010,Urban regions,male,Not Employed,0.37646,2376,7199,0.36526,0.38765
2010,Urban regions,female,Full-Time Employment,0.24163,1707,8689,0.23263,0.25063
2010,Urban regions,female,Regular Part-Time Employment,0.17295,1802,8689,0.16499,0.18090
2010,Urban regions,female,Vocational Training,0.01794,126,8689,0.01515,0.02073
2010,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.07552,742,8689,0.06997,0.08108
2010,Urban regions,female,Not Employed,0.49134,4312,8689,0.48083,0.50185
2010,Rural regions,male,Full-Time Employment,0.53085,2234,3875,0.51514,0.54657
2010,Rural regions,male,Regular Part-Time Employment,0.02663,112,3875,0.02156,0.03170
2010,Rural regions,male,Vocational Training,0.02522,95,3875,0.02028,0.03016
2010,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.02990,119,3875,0.02453,0.03526
2010,Rural regions,male,Not Employed,0.38595,1315,3875,0.37062,0.40128
2010,Rural regions,female,Full-Time Employment,0.23939,931,4540,0.22698,0.25181
2010,Rural regions,female,Regular Part-Time Employment,0.16591,897,4540,0.15508,0.17673
2010,Rural regions,female,Vocational Training,0.03157,107,4540,0.02649,0.03666
2010,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.08545,413,4540,0.07732,0.09358
2010,Rural regions,female,Not Employed,0.47639,2192,4540,0.46186,0.49092
2011,Urban regions,male,Full-Time Employment,0.53616,4739,8350,0.52547,0.54686
2011,Urban regions,male,Regular Part-Time Employment,0.03152,257,8350,0.02777,0.03527
2011,Urban regions,male,Vocational Training,0.02439,178,8350,0.02108,0.02770
2011,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03360,264,8350,0.02974,0.03747
2011,Urban regions,male,Not Employed,0.37243,2912,8350,0.36206,0.38280
2011,Urban regions,female,Full-Time Employment,0.25421,2150,10172,0.24575,0.26267
2011,Urban regions,female,Regular Part-Time Employment,0.16939,2355,10172,0.16210,0.17668
2011,Urban regions,female,Vocational Training,0.01532,142,10172,0.01294,0.01771
2011,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.06892,820,10172,0.06400,0.07385
2011,Urban regions,female,Not Employed,0.49164,4705,10172,0.48193,0.50136
2011,Rural regions,male,Full-Time Employment,0.54024,2685,4759,0.52608,0.55440
2011,Rural regions,male,Regular Part-Time Employment,0.02689,130,4759,0.02229,0.03149
2011,Rural regions,male,Vocational Training,0.03215,139,4759,0.02713,0.03716
2011,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.02774,122,4759,0.02307,0.03240
2011,Rural regions,male,Not Employed,0.37061,1683,4759,0.35688,0.38433
2011,Rural regions,female,Full-Time Employment,0.24906,1239,5582,0.23771,0.26040
2011,Rural regions,female,Regular Part-Time Employment,0.16852,1196,5582,0.15870,0.17834
2011,Rural regions,female,Vocational Training,0.02731,133,5582,0.02303,0.03159
2011,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.07599,472,5582,0.06904,0.08294
2011,Rural regions,female,Not Employed,0.47625,2542,5582,0.46315,0.48936
2012,Urban regions,male,Full-Time Employment,0.54178,4502,8066,0.53091,0.55266
2012,Urban regions,male,Regular Part-Time Employment,0.03086,282,8066,0.02709,0.03464
2012,Urban regions,male,Vocational Training,0.02350,183,8066,0.02020,0.02681
2012,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03942,319,8066,0.03517,0.04367
2012,Urban regions,male,Not Employed,0.36237,2780,8066,0.35188,0.37286
2012,Urban regions,female,Full-Time Employment,0.25496,2162,9805,0.24633,0.26359
2012,Urban regions,female,Regular Part-Time Employment,0.17323,2286,9805,0.16574,0.18072
2012,Urban regions,female,Vocational Training,0.01653,155,9805,0.01400,0.01905
2012,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.07453,829,9805,0.06933,0.07973
2012,Urban regions,female,Not Employed,0.48008,4373,9805,0.47020,0.48997
2012,Rural regions,male,Full-Time Employment,0.52377,2579,4732,0.50954,0.53800
2012,Rural regions,male,Regular Part-Time Employment,0.02959,138,4732,0.02476,0.03441
2012,Rural regions,male,Vocational Training,0.03140,156,4732,0.02643,0.03637
2012,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.02484,134,4732,0.02040,0.02927
2012,Rural regions,male,Not Employed,0.38724,1725,4732,0.37336,0.40113
2012,Rural regions,female,Full-Time Employment,0.24428,1244,5535,0.23296,0.25560
2012,Rural regions,female,Regular Part-Time Employment,0.18071,1241,5535,0.17057,0.19085
2012,Rural regions,female,Vocational Training,0.02024,118,5535,0.01653,0.02395
2012,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.07314,469,5535,0.06628,0.08000
2012,Rural regions,female,Not Employed,0.47874,2463,5535,0.46558,0.49190
2013,Urban regions,male,Full-Time Employment,0.53411,5212,9321,0.52398,0.54424
2013,Urban regions,male,Regular Part-Time Employment,0.03605,359,9321,0.03226,0.03983
2013,Urban regions,male,Vocational Training,0.02957,315,9321,0.02613,0.03300
2013,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.03724,372,9321,0.03340,0.04109
2013,Urban regions,male,Not Employed,0.36130,3063,9321,0.35155,0.37105
2013,Urban regions,female,Full-Time Employment,0.24790,2490,11172,0.23990,0.25591
2013,Urban regions,female,Regular Part-Time Employment,0.17711,2596,11172,0.17003,0.18419
2013,Urban regions,female,Vocational Training,0.02011,257,11172,0.01751,0.02271
2013,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.08097,1076,11172,0.07591,0.08602
2013,Urban regions,female,Not Employed,0.47323,4753,11172,0.46397,0.48249
2013,Rural regions,male,Full-Time Employment,0.51538,2693,4919,0.50141,0.52934
2013,Rural regions,male,Regular Part-Time Employment,0.02362,147,4919,0.01938,0.02787
2013,Rural regions,male,Vocational Training,0.03115,181,4919,0.02630,0.03601
2013,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03053,163,4919,0.02572,0.03534
2013,Rural regions,male,Not Employed,0.39618,1735,4919,0.38251,0.40985
2013,Rural regions,female,Full-Time Employment,0.23333,1268,5742,0.22239,0.24427
2013,Rural regions,female,Regular Part-Time Employment,0.19589,1354,5742,0.18562,0.20616
2013,Rural regions,female,Vocational Training,0.01572,139,5742,0.01250,0.01894
2013,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.07660,503,5742,0.06972,0.08348
2013,Rural regions,female,Not Employed,0.47545,2478,5742,0.46253,0.48837
2014,Urban regions,male,Full-Time Employment,0.52203,4474,8240,0.51124,0.53281
2014,Urban regions,male,Regular Part-Time Employment,0.04279,334,8240,0.03842,0.04716
2014,Urban regions,male,Vocational Training,0.02830,243,8240,0.02472,0.03188
2014,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.04264,376,8240,0.03828,0.04700
2014,Urban regions,male,Not Employed,0.36203,2813,8240,0.35165,0.37241
2014,Urban regions,female,Full-Time Employment,0.25067,2204,9785,0.24208,0.25926
2014,Urban regions,female,Regular Part-Time Employment,0.17901,2248,9785,0.17142,0.18661
2014,Urban regions,female,Vocational Training,0.01988,240,9785,0.01711,0.02264
2014,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.08270,949,9785,0.07724,0.08816
2014,Urban regions,female,Not Employed,0.46685,4144,9785,0.45697,0.47674
2014,Rural regions,male,Full-Time Employment,0.52300,2417,4462,0.50834,0.53766
2014,Rural regions,male,Regular Part-Time Employment,0.02601,125,4462,0.02134,0.03068
2014,Rural regions,male,Vocational Training,0.03563,168,4462,0.03019,0.04107
2014,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03685,183,4462,0.03132,0.04238
2014,Rural regions,male,Not Employed,0.37461,1569,4462,0.36040,0.38881
2014,Rural regions,female,Full-Time Employment,0.22260,1131,5131,0.21121,0.23398
2014,Rural regions,female,Regular Part-Time Employment,0.19905,1196,5131,0.18812,0.20997
2014,Rural regions,female,Vocational Training,0.01744,114,5131,0.01386,0.02103
2014,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.08304,477,5131,0.07548,0.09059
2014,Rural regions,female,Not Employed,0.47395,2213,5131,0.46029,0.48762
2015,Urban regions,male,Full-Time Employment,0.51740,4430,8177,0.50657,0.52824
2015,Urban regions,male,Regular Part-Time Employment,0.04100,359,8177,0.03670,0.04530
2015,Urban regions,male,Vocational Training,0.02764,241,8177,0.02408,0.03119
2015,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.04580,364,8177,0.04127,0.05033
2015,Urban regions,male,Not Employed,0.36523,2783,8177,0.35479,0.37567
2015,Urban regions,female,Full-Time Employment,0.25188,2171,9674,0.24323,0.26053
2015,Urban regions,female,Regular Part-Time Employment,0.19078,2262,9674,0.18295,0.19861
2015,Urban regions,female,Vocational Training,0.01937,226,9674,0.01662,0.02211
2015,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.07759,874,9674,0.07226,0.08292
2015,Urban regions,female,Not Employed,0.45962,4141,9674,0.44969,0.46955
2015,Rural regions,male,Full-Time Employment,0.53030,2374,4391,0.51553,0.54506
2015,Rural regions,male,Regular Part-Time Employment,0.02957,134,4391,0.02455,0.03458
2015,Rural regions,male,Vocational Training,0.03714,179,4391,0.03155,0.04273
2015,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03405,159,4391,0.02868,0.03941
2015,Rural regions,male,Not Employed,0.36457,1545,4391,0.35033,0.37880
2015,Rural regions,female,Full-Time Employment,0.22756,1121,5066,0.21602,0.23911
2015,Rural regions,female,Regular Part-Time Employment,0.20794,1196,5066,0.19676,0.21911
2015,Rural regions,female,Vocational Training,0.01986,134,5066,0.01602,0.02371
2015,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.07970,438,5066,0.07224,0.08716
2015,Rural regions,female,Not Employed,0.46090,2177,5066,0.44717,0.47463
2016,Urban regions,male,Full-Time Employment,0.51679,3958,8620,0.50624,0.52734
2016,Urban regions,male,Regular Part-Time Employment,0.04460,399,8620,0.04024,0.04895
2016,Urban regions,male,Vocational Training,0.02725,263,8620,0.02381,0.03068
2016,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.04415,365,8620,0.03981,0.04848
2016,Urban regions,male,Not Employed,0.36422,3635,8620,0.35406,0.37438
2016,Urban regions,female,Full-Time Employment,0.26632,2071,9683,0.25752,0.27513
2016,Urban regions,female,Regular Part-Time Employment,0.18855,2106,9683,0.18076,0.19634
2016,Urban regions,female,Vocational Training,0.01768,212,9683,0.01505,0.02030
2016,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.07342,771,9683,0.06822,0.07862
2016,Urban regions,female,Not Employed,0.45284,4523,9683,0.44293,0.46276
2016,Rural regions,male,Full-Time Employment,0.52640,2176,4576,0.51193,0.54086
2016,Rural regions,male,Regular Part-Time Employment,0.03882,149,4576,0.03322,0.04442
2016,Rural regions,male,Vocational Training,0.03567,195,4576,0.03029,0.04104
2016,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03225,147,4576,0.02713,0.03737
2016,Rural regions,male,Not Employed,0.36397,1909,4576,0.35003,0.37791
2016,Rural regions,female,Full-Time Employment,0.22968,1046,5033,0.21806,0.24130
2016,Rural regions,female,Regular Part-Time Employment,0.21880,1163,5033,0.20737,0.23022
2016,Rural regions,female,Vocational Training,0.02196,128,5033,0.01791,0.02601
2016,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.06993,384,5033,0.06288,0.07697
2016,Rural regions,female,Not Employed,0.45511,2312,5033,0.44135,0.46887
2017,Urban regions,male,Full-Time Employment,0.52394,4547,9674,0.51399,0.53390
2017,Urban regions,male,Regular Part-Time Employment,0.04285,458,9674,0.03882,0.04689
2017,Urban regions,male,Vocational Training,0.02655,312,9674,0.02335,0.02976
2017,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.04338,402,9674,0.03932,0.04744
2017,Urban regions,male,Not Employed,0.36071,3955,9674,0.35114,0.37028
2017,Urban regions,female,Full-Time Employment,0.25389,2291,10738,0.24565,0.26212
2017,Urban regions,female,Regular Part-Time Employment,0.19877,2440,10738,0.19122,0.20632
2017,Urban regions,female,Vocational Training,0.02262,238,10738,0.01981,0.02543
2017,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.07605,797,10738,0.07103,0.08106
2017,Urban regions,female,Not Employed,0.44747,4972,10738,0.43807,0.45688
2017,Rural regions,male,Full-Time Employment,0.53433,2515,5191,0.52076,0.54790
2017,Rural regions,male,Regular Part-Time Employment,0.03696,178,5191,0.03183,0.04209
2017,Rural regions,male,Vocational Training,0.03056,218,5191,0.02588,0.03524
2017,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03917,187,5191,0.03390,0.04445
2017,Rural regions,male,Not Employed,0.35535,2093,5191,0.34233,0.36837
2017,Rural regions,female,Full-Time Employment,0.25116,1275,5615,0.23982,0.26250
2017,Rural regions,female,Regular Part-Time Employment,0.20888,1257,5615,0.19824,0.21951
2017,Rural regions,female,Vocational Training,0.01917,139,5615,0.01559,0.02276
2017,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.07674,425,5615,0.06978,0.08371
2017,Rural regions,female,Not Employed,0.43992,2519,5615,0.42694,0.45291
2018,Urban regions,male,Full-Time Employment,0.52603,4400,9355,0.51591,0.53615
2018,Urban regions,male,Regular Part-Time Employment,0.05185,562,9355,0.04735,0.05634
2018,Urban regions,male,Vocational Training,0.02601,315,9355,0.02278,0.02923
2018,Urban regions,male,"Marginal, Irregular Part-Time Employment",0.04578,443,9355,0.04155,0.05002
2018,Urban regions,male,Not Employed,0.34577,3635,9355,0.33613,0.35541
2018,Urban regions,female,Full-Time Employment,0.26141,2261,10290,0.25291,0.26990
2018,Urban regions,female,Regular Part-Time Employment,0.20151,2333,10290,0.19376,0.20926
2018,Urban regions,female,Vocational Training,0.02227,242,10290,0.01942,0.02512
2018,Urban regions,female,"Marginal, Irregular Part-Time Employment",0.07351,788,10290,0.06847,0.07856
2018,Urban regions,female,Not Employed,0.43976,4666,10290,0.43017,0.44936
2018,Rural regions,male,Full-Time Employment,0.53978,2382,4859,0.52576,0.55380
2018,Rural regions,male,Regular Part-Time Employment,0.04473,203,4859,0.03892,0.05055
2018,Rural regions,male,Vocational Training,0.02715,217,4859,0.02258,0.03172
2018,Rural regions,male,"Marginal, Irregular Part-Time Employment",0.03705,180,4859,0.03174,0.04236
2018,Rural regions,male,Not Employed,0.34702,1877,4859,0.33364,0.36041
2018,Rural regions,female,Full-Time Employment,0.24583,1210,5310,0.23425,0.25742
2018,Rural regions,female,Regular Part-Time Employment,0.21968,1264,5310,0.20854,0.23082
2018,Rural regions,female,Vocational Training,0.01638,125,5310,0.01297,0.01980
2018,Rural regions,female,"Marginal, Irregular Part-Time Employment",0.06588,352,5310,0.05921,0.07256
2018,Rural regions,female,Not Employed,0.44833,2359,5310,0.43495,0.46171
2019,No answer / don't know,male,Full-Time Employment,0.42785,135,242,0.36538,0.49032
2019,No answer / don't know,male,Not Employed,0.35460,107,242,0.29420,0.41499
2019,No answer / don't know,female,Full-Time Employment,0.30427,85,225,0.24401,0.36452
2019,No answer / don't know,female,Regular Part-Time Employment,0.22225,62,225,0.16780,0.27670
2019,No answer / don't know,female,Not Employed,0.35468,78,225,0.29203,0.41733
2019,Urban regions,male,Full-Time Employment,0.53616,4860,9348,0.52605,0.54627
