year,age_gr,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.05399,171,3371,0.04636,0.06162
2000,17-29 y.,West,Not Employed,0.36491,1304,3371,0.34866,0.38117
2000,17-29 y.,East,Full-Time Employment,0.35299,401,1196,0.32590,0.38009
2000,17-29 y.,East,Regular Part-Time Employment,0.04113,41,1196,0.02987,0.05239
2000,17-29 y.,East,Vocational Training,0.16695,222,1196,0.14581,0.18810
2000,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.03127,32,1196,0.02141,0.04114
2000,17-29 y.,East,Not Employed,0.39860,500,1196,0.37084,0.42636
2000,30-45 y.,West,Full-Time Employment,0.62026,3799,6323,0.60829,0.63222
2000,30-45 y.,West,Regular Part-Time Employment,0.15175,964,6323,0.14291,0.16059
2000,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.04251,278,6323,0.03754,0.04749
2000,30-45 y.,West,Not Employed,0.18269,1282,6323,0.17316,0.19221
2000,30-45 y.,East,Full-Time Employment,0.67091,1225,1807,0.64924,0.69258
2000,30-45 y.,East,Regular Part-Time Employment,0.10780,202,1807,0.09350,0.12210
2000,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.02054,33,1807,0.01400,0.02708
2000,30-45 y.,East,Not Employed,0.19158,347,1807,0.17343,0.20973
2000,46-65 y.,West,Full-Time Employment,0.44023,2481,5809,0.42746,0.45299
2000,46-65 y.,West,Regular Part-Time Employment,0.11897,686,5809,0.11064,0.12729
2000,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.03425,185,5809,0.02957,0.03893
2000,46-65 y.,West,Not Employed,0.40509,2457,5809,0.39246,0.41771
2000,46-65 y.,East,Full-Time Employment,0.42481,863,1948,0.40285,0.44677
2000,46-65 y.,East,Regular Part-Time Employment,0.06114,122,1948,0.05050,0.07179
2000,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.02555,35,1948,0.01854,0.03256
2000,46-65 y.,East,Not Employed,0.48712,928,1948,0.46492,0.50932
2000,66 and older,West,Full-Time Employment,0.01192,31,2669,0.00780,0.01604
2000,66 and older,West,Not Employed,0.96731,2638,2669,0.96057,0.97406
2000,66 and older,East,Not Employed,0.98842,868,868,0.98130,0.99554
2001,17-29 y.,West,Full-Time Employment,0.37805,1057,2985,0.36065,0.39544
2001,17-29 y.,West,Regular Part-Time Employment,0.04883,141,2985,0.04110,0.05656
2001,17-29 y.,West,Vocational Training,0.14545,440,2985,0.13280,0.15810
2001,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.06023,176,2985,0.05169,0.06877
2001,17-29 y.,West,Not Employed,0.36520,1171,2985,0.34793,0.38248
2001,17-29 y.,East,Full-Time Employment,0.34859,361,1103,0.32045,0.37672
2001,17-29 y.,East,Regular Part-Time Employment,0.03036,37,1103,0.02023,0.04049
2001,17-29 y.,East,Vocational Training,0.17431,203,1103,0.15191,0.19671
2001,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.04235,42,1103,0.03046,0.05424
2001,17-29 y.,East,Not Employed,0.40255,460,1103,0.37359,0.43150
2001,30-45 y.,West,Full-Time Employment,0.62488,3404,5660,0.61226,0.63749
2001,30-45 y.,West,Regular Part-Time Employment,0.15193,904,5660,0.14258,0.16129
2001,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.04345,257,5660,0.03814,0.04877
2001,30-45 y.,West,Not Employed,0.17586,1095,5660,0.16594,0.18578
2001,30-45 y.,East,Full-Time Employment,0.65888,1095,1599,0.63564,0.68213
2001,30-45 y.,East,Regular Part-Time Employment,0.11121,184,1599,0.09580,0.12663
2001,30-45 y.,East,Not Employed,0.19711,320,1599,0.17761,0.21662
2001,46-65 y.,West,Full-Time Employment,0.44267,2302,5244,0.42923,0.45612
2001,46-65 y.,West,Regular Part-Time Employment,0.12218,634,5244,0.11331,0.13104
2001,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.03215,173,5244,0.02738,0.03693
2001,46-65 y.,West,Not Employed,0.40077,2135,5244,0.38751,0.41404
2001,46-65 y.,East,Full-Time Employment,0.42276,811,1838,0.40017,0.44535
2001,46-65 y.,East,Regular Part-Time Employment,0.07519,137,1838,0.06313,0.08725
2001,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.01810,32,1838,0.01201,0.02420
2001,46-65 y.,East,Not Employed,0.47978,858,1838,0.45693,0.50263
2001,66 and older,West,"Marginal, Irregular Part-Time Employment",0.01424,36,2514,0.00961,0.01887
2001,66 and older,West,Not Employed,0.96940,2478,2514,0.96266,0.97613
2001,66 and older,East,Not Employed,0.98804,830,830,0.98064,0.99544
2002,17-29 y.,West,Full-Time Employment,0.34642,985,3055,0.32954,0.36329
2002,17-29 y.,West,Regular Part-Time Employment,0.05361,156,3055,0.04562,0.06160
2002,17-29 y.,West,Vocational Training,0.15185,445,3055,0.13912,0.16458
2002,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.05281,179,3055,0.04487,0.06074
2002,17-29 y.,West,Not Employed,0.39189,1290,3055,0.37458,0.40921
2002,17-29 y.,East,Full-Time Employment,0.30033,318,1074,0.27291,0.32776
2002,17-29 y.,East,Regular Part-Time Employment,0.04034,36,1074,0.02857,0.05212
2002,17-29 y.,East,Vocational Training,0.19139,203,1074,0.16785,0.21493
2002,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.04116,46,1074,0.02928,0.05305
2002,17-29 y.,East,Not Employed,0.42379,471,1074,0.39422,0.45336
2002,30-45 y.,West,Full-Time Employment,0.60470,3467,5832,0.59215,0.61725
2002,30-45 y.,West,Regular Part-Time Employment,0.15190,972,5832,0.14269,0.16112
2002,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.04927,284,5832,0.04371,0.05483
2002,30-45 y.,West,Not Employed,0.18961,1109,5832,0.17955,0.19967
2002,30-45 y.,East,Full-Time Employment,0.63926,1048,1547,0.61532,0.66320
2002,30-45 y.,East,Regular Part-Time Employment,0.10227,176,1547,0.08717,0.11738
2002,30-45 y.,East,Not Employed,0.23096,323,1547,0.20995,0.25197
2002,46-65 y.,West,Full-Time Employment,0.44143,2818,5965,0.42883,0.45403
2002,46-65 y.,West,Regular Part-Time Employment,0.12202,766,5965,0.11371,0.13032
2002,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.03827,217,5965,0.03340,0.04314
2002,46-65 y.,West,Not Employed,0.39601,2164,5965,0.38360,0.40843
2002,46-65 y.,East,Full-Time Employment,0.40719,878,1879,0.38496,0.42941
2002,46-65 y.,East,Regular Part-Time Employment,0.07877,139,1879,0.06659,0.09096
2002,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.01903,36,1879,0.01285,0.02521
2002,46-65 y.,East,Not Employed,0.49288,826,1879,0.47027,0.51549
2002,66 and older,West,Full-Time Employment,0.00777,36,2703,0.00446,0.01108
2002,66 and older,West,Regular Part-Time Employment,0.01049,36,2703,0.00665,0.01433
2002,66 and older,West,"Marginal, Irregular Part-Time Employment",0.01174,36,2703,0.00768,0.01580
2002,66 and older,West,Not Employed,0.97001,2595,2703,0.96358,0.97644
2002,66 and older,East,Not Employed,0.99065,877,877,0.98428,0.99702
2003,17-29 y.,West,Full-Time Employment,0.34177,915,2927,0.32458,0.35895
2003,17-29 y.,West,Regular Part-Time Employment,0.06031,146,2927,0.05169,0.06894
2003,17-29 y.,West,Vocational Training,0.13314,409,2927,0.12083,0.14545
2003,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.05971,202,2927,0.05113,0.06830
2003,17-29 y.,West,Not Employed,0.40134,1255,2927,0.38358,0.41910
2003,17-29 y.,East,Full-Time Employment,0.27436,296,1067,0.24757,0.30115
2003,17-29 y.,East,Regular Part-Time Employment,0.04997,48,1067,0.03689,0.06305
2003,17-29 y.,East,Vocational Training,0.13956,161,1067,0.11876,0.16036
2003,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.05484,58,1067,0.04117,0.06851
2003,17-29 y.,East,Not Employed,0.47802,504,1067,0.44803,0.50801
2003,30-45 y.,West,Full-Time Employment,0.59416,3162,5426,0.58109,0.60722
2003,30-45 y.,West,Regular Part-Time Employment,0.16186,971,5426,0.15206,0.17166
2003,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.04584,253,5426,0.04028,0.05141
2003,30-45 y.,West,Not Employed,0.19337,1040,5426,0.18286,0.20388
2003,30-45 y.,East,Full-Time Employment,0.61514,936,1440,0.59000,0.64028
2003,30-45 y.,East,Regular Part-Time Employment,0.10582,174,1440,0.08992,0.12171
2003,30-45 y.,East,Not Employed,0.24000,330,1440,0.21793,0.26206
2003,46-65 y.,West,Full-Time Employment,0.44274,2649,5684,0.42982,0.45565
2003,46-65 y.,West,Regular Part-Time Employment,0.11611,728,5684,0.10778,0.12444
2003,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.04091,218,5684,0.03576,0.04606
2003,46-65 y.,West,Not Employed,0.39765,2089,5684,0.38493,0.41037
2003,46-65 y.,East,Full-Time Employment,0.40238,859,1874,0.38017,0.42459
2003,46-65 y.,East,Regular Part-Time Employment,0.08987,167,1874,0.07692,0.10282
2003,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.02437,42,1874,0.01739,0.03136
2003,46-65 y.,East,Not Employed,0.48133,806,1874,0.45870,0.50396
2003,66 and older,West,Full-Time Employment,0.00997,37,2741,0.00625,0.01368
2003,66 and older,West,Regular Part-Time Employment,0.00918,33,2741,0.00561,0.01276
2003,66 and older,West,"Marginal, Irregular Part-Time Employment",0.01740,46,2741,0.01250,0.02230
2003,66 and older,West,Not Employed,0.96345,2625,2741,0.95642,0.97048
2003,66 and older,East,Not Employed,0.98866,896,896,0.98172,0.99560
2004,17-29 y.,West,Full-Time Employment,0.33376,876,2877,0.31653,0.35099
2004,17-29 y.,West,Regular Part-Time Employment,0.04963,139,2877,0.04169,0.05757
2004,17-29 y.,West,Vocational Training,0.13867,396,2877,0.12604,0.15130
2004,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.05527,182,2877,0.04692,0.06363
2004,17-29 y.,West,Not Employed,0.41922,1284,2877,0.40118,0.43725
2004,17-29 y.,East,Full-Time Employment,0.25334,289,1070,0.22727,0.27941
2004,17-29 y.,East,Regular Part-Time Employment,0.06762,61,1070,0.05257,0.08267
2004,17-29 y.,East,Vocational Training,0.16037,162,1070,0.13837,0.18237
2004,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.06473,61,1070,0.04998,0.07948
2004,17-29 y.,East,Not Employed,0.44963,497,1070,0.41980,0.47945
2004,30-45 y.,West,Full-Time Employment,0.59883,3010,5134,0.58542,0.61224
2004,30-45 y.,West,Regular Part-Time Employment,0.15410,870,5134,0.14423,0.16398
2004,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.04982,280,5134,0.04387,0.05577
2004,30-45 y.,West,Not Employed,0.19296,974,5134,0.18216,0.20375
2004,30-45 y.,East,Full-Time Employment,0.58891,854,1366,0.56281,0.61501
2004,30-45 y.,East,Regular Part-Time Employment,0.12191,178,1366,0.10455,0.13926
2004,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.03118,31,1366,0.02196,0.04040
2004,30-45 y.,East,Not Employed,0.25099,303,1366,0.22799,0.27399
2004,46-65 y.,West,Full-Time Employment,0.44216,2564,5534,0.42908,0.45525
2004,46-65 y.,West,Regular Part-Time Employment,0.11970,743,5534,0.11115,0.12825
2004,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.04629,244,5534,0.04075,0.05183
2004,46-65 y.,West,Not Employed,0.39017,1983,5534,0.37731,0.40302
2004,46-65 y.,East,Full-Time Employment,0.42315,882,1821,0.40045,0.44585
2004,46-65 y.,East,Regular Part-Time Employment,0.09063,155,1821,0.07744,0.10382
2004,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.03266,52,1821,0.02450,0.04083
2004,46-65 y.,East,Not Employed,0.45237,732,1821,0.42950,0.47524
2004,66 and older,West,Full-Time Employment,0.00941,40,2809,0.00584,0.01298
2004,66 and older,West,Regular Part-Time Employment,0.00994,37,2809,0.00627,0.01361
2004,66 and older,West,"Marginal, Irregular Part-Time Employment",0.01919,58,2809,0.01412,0.02427
2004,66 and older,West,Not Employed,0.96146,2674,2809,0.95434,0.96858
2004,66 and older,East,Not Employed,0.98678,935,935,0.97946,0.99411
2005,17-29 y.,West,Full-Time Employment,0.32256,837,2804,0.30525,0.33986
2005,17-29 y.,West,Regular Part-Time Employment,0.05526,132,2804,0.04680,0.06372
2005,17-29 y.,West,Vocational Training,0.12976,351,2804,0.11732,0.14220
2005,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.06811,213,2804,0.05879,0.07744
2005,17-29 y.,West,Not Employed,0.42091,1271,2804,0.40263,0.43919
2005,17-29 y.,East,Full-Time Employment,0.24566,263,1013,0.21914,0.27218
2005,17-29 y.,East,Regular Part-Time Employment,0.04828,48,1013,0.03508,0.06149
2005,17-29 y.,East,Vocational Training,0.13893,144,1013,0.11762,0.16024
2005,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.04337,48,1013,0.03082,0.05591
2005,17-29 y.,East,Not Employed,0.52034,510,1013,0.48956,0.55112
2005,30-45 y.,West,Full-Time Employment,0.58706,2762,4770,0.57308,0.60103
2005,30-45 y.,West,Regular Part-Time Employment,0.15761,798,4770,0.14726,0.16795
2005,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.05958,304,4770,0.05286,0.06630
2005,30-45 y.,West,Not Employed,0.19057,906,4770,0.17943,0.20172
2005,30-45 y.,East,Full-Time Employment,0.60365,805,1269,0.57673,0.63057
2005,30-45 y.,East,Regular Part-Time Employment,0.12472,174,1269,0.10653,0.14290
2005,30-45 y.,East,Not Employed,0.24641,290,1269,0.22269,0.27013
2005,46-65 y.,West,Full-Time Employment,0.44943,2454,5243,0.43597,0.46290
2005,46-65 y.,West,Regular Part-Time Employment,0.12515,730,5243,0.11619,0.13411
2005,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05272,246,5243,0.04667,0.05877
2005,46-65 y.,West,Not Employed,0.37050,1813,5243,0.35743,0.38358
2005,46-65 y.,East,Full-Time Employment,0.42939,831,1765,0.40629,0.45249
2005,46-65 y.,East,Regular Part-Time Employment,0.09030,163,1765,0.07693,0.10368
2005,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.03621,64,1765,0.02750,0.04493
2005,46-65 y.,East,Not Employed,0.44285,707,1765,0.41967,0.46603
2005,66 and older,West,Regular Part-Time Employment,0.01149,40,2778,0.00753,0.01546
2005,66 and older,West,"Marginal, Irregular Part-Time Employment",0.01533,46,2778,0.01076,0.01990
2005,66 and older,West,Not Employed,0.96410,2692,2778,0.95718,0.97102
2005,66 and older,East,Not Employed,0.98003,936,936,0.97107,0.98900
2006,17-29 y.,West,Full-Time Employment,0.32039,859,2918,0.30346,0.33733
2006,17-29 y.,West,Regular Part-Time Employment,0.05363,144,2918,0.04545,0.06180
2006,17-29 y.,West,Vocational Training,0.12554,345,2918,0.11352,0.13757
2006,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.08598,283,2918,0.07580,0.09615
2006,17-29 y.,West,Not Employed,0.40871,1287,2918,0.39087,0.42655
2006,17-29 y.,East,Full-Time Employment,0.27301,270,1050,0.24605,0.29997
2006,17-29 y.,East,Regular Part-Time Employment,0.04164,45,1050,0.02955,0.05372
2006,17-29 y.,East,Vocational Training,0.13806,161,1050,0.11718,0.15893
2006,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.06535,74,1050,0.05040,0.08031
2006,17-29 y.,East,Not Employed,0.47497,500,1050,0.44476,0.50519
2006,30-45 y.,West,Full-Time Employment,0.58165,2824,4945,0.56790,0.59540
2006,30-45 y.,West,Regular Part-Time Employment,0.16169,871,4945,0.15142,0.17195
2006,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.05713,298,4945,0.05066,0.06360
2006,30-45 y.,West,Not Employed,0.19536,952,4945,0.18431,0.20642
2006,30-45 y.,East,Full-Time Employment,0.59321,791,1314,0.56664,0.61978
2006,30-45 y.,East,Regular Part-Time Employment,0.12417,192,1314,0.10633,0.14201
2006,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.04707,50,1314,0.03561,0.05852
2006,30-45 y.,East,Not Employed,0.23017,281,1314,0.20740,0.25294
2006,46-65 y.,West,Full-Time Employment,0.45668,2633,5700,0.44375,0.46961
2006,46-65 y.,West,Regular Part-Time Employment,0.12309,824,5700,0.11456,0.13162
2006,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05284,282,5700,0.04703,0.05864
2006,46-65 y.,West,Not Employed,0.36485,1961,5700,0.35236,0.37735
2006,46-65 y.,East,Full-Time Employment,0.43312,884,1866,0.41063,0.45561
2006,46-65 y.,East,Regular Part-Time Employment,0.09016,181,1866,0.07716,0.10316
2006,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.04415,74,1866,0.03483,0.05348
2006,46-65 y.,East,Not Employed,0.43120,727,1866,0.40872,0.45367
2006,66 and older,West,Full-Time Employment,0.01375,51,3305,0.00978,0.01772
2006,66 and older,West,Regular Part-Time Employment,0.01377,48,3305,0.00980,0.01774
2006,66 and older,West,"Marginal, Irregular Part-Time Employment",0.01657,70,3305,0.01222,0.02092
2006,66 and older,West,Not Employed,0.95591,3136,3305,0.94891,0.96291
2006,66 and older,East,Not Employed,0.98461,1106,1106,0.97735,0.99186
2007,17-29 y.,West,Full-Time Employment,0.32685,818,2753,0.30932,0.34437
2007,17-29 y.,West,Regular Part-Time Employment,0.05893,152,2753,0.05014,0.06773
2007,17-29 y.,West,Vocational Training,0.11707,305,2753,0.10506,0.12909
2007,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.09122,269,2753,0.08046,0.10198
2007,17-29 y.,West,Not Employed,0.40416,1209,2753,0.38583,0.42250
2007,17-29 y.,East,Full-Time Employment,0.25616,244,978,0.22878,0.28353
2007,17-29 y.,East,Regular Part-Time Employment,0.06927,53,978,0.05335,0.08520
2007,17-29 y.,East,Vocational Training,0.14517,149,978,0.12308,0.16726
2007,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.06018,63,978,0.04527,0.07509
2007,17-29 y.,East,Not Employed,0.46699,469,978,0.43571,0.49828
2007,30-45 y.,West,Full-Time Employment,0.59012,2592,4473,0.57570,0.60453
2007,30-45 y.,West,Regular Part-Time Employment,0.17469,855,4473,0.16356,0.18581
2007,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.06245,278,4473,0.05536,0.06955
2007,30-45 y.,West,Not Employed,0.16752,748,4473,0.15658,0.17847
2007,30-45 y.,East,Full-Time Employment,0.63828,783,1214,0.61124,0.66532
2007,30-45 y.,East,Regular Part-Time Employment,0.13626,190,1214,0.11696,0.15557
2007,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.03391,39,1214,0.02372,0.04409
2007,30-45 y.,East,Not Employed,0.18561,202,1214,0.16373,0.20749
2007,46-65 y.,West,Full-Time Employment,0.46990,2516,5282,0.45644,0.48336
2007,46-65 y.,West,Regular Part-Time Employment,0.13064,804,5282,0.12155,0.13972
2007,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05005,265,5282,0.04416,0.05593
2007,46-65 y.,West,Not Employed,0.34678,1697,5282,0.33394,0.35962
2007,46-65 y.,East,Full-Time Employment,0.46108,868,1765,0.43782,0.48434
2007,46-65 y.,East,Regular Part-Time Employment,0.09841,185,1765,0.08451,0.11231
2007,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.03945,60,1765,0.03037,0.04853
2007,46-65 y.,East,Not Employed,0.39939,652,1765,0.37653,0.42224
2007,66 and older,West,Full-Time Employment,0.01128,48,3222,0.00763,0.01493
2007,66 and older,West,Regular Part-Time Employment,0.01371,45,3222,0.00970,0.01773
2007,66 and older,West,"Marginal, Irregular Part-Time Employment",0.01952,64,3222,0.01475,0.02430
2007,66 and older,West,Not Employed,0.95548,3065,3222,0.94836,0.96260
2007,66 and older,East,Not Employed,0.98229,1095,1095,0.97447,0.99010
2008,17-29 y.,West,Full-Time Employment,0.33803,793,2546,0.31965,0.35640
2008,17-29 y.,West,Regular Part-Time Employment,0.05680,133,2546,0.04780,0.06579
2008,17-29 y.,West,Vocational Training,0.12428,299,2546,0.11146,0.13710
2008,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.10374,273,2546,0.09189,0.11559
2008,17-29 y.,West,Not Employed,0.37564,1048,2546,0.35683,0.39446
2008,17-29 y.,East,Full-Time Employment,0.28380,236,859,0.25364,0.31397
2008,17-29 y.,East,Regular Part-Time Employment,0.05710,41,859,0.04158,0.07263
2008,17-29 y.,East,Vocational Training,0.13456,126,859,0.11172,0.15739
2008,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.06767,55,859,0.05087,0.08448
2008,17-29 y.,East,Not Employed,0.45418,401,859,0.42086,0.48749
2008,30-45 y.,West,Full-Time Employment,0.61062,2362,4005,0.59552,0.62573
2008,30-45 y.,West,Regular Part-Time Employment,0.16634,742,4005,0.15480,0.17787
2008,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.06552,264,4005,0.05785,0.07318
2008,30-45 y.,West,Not Employed,0.15191,637,4005,0.14080,0.16303
2008,30-45 y.,East,Full-Time Employment,0.67205,766,1139,0.64477,0.69932
2008,30-45 y.,East,Regular Part-Time Employment,0.11849,160,1139,0.09971,0.13727
2008,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.03912,40,1139,0.02785,0.05038
2008,30-45 y.,East,Not Employed,0.16684,173,1139,0.14518,0.18850
2008,46-65 y.,West,Full-Time Employment,0.47893,2430,5002,0.46508,0.49277
2008,46-65 y.,West,Regular Part-Time Employment,0.14305,826,5002,0.13334,0.15275
2008,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05379,258,5002,0.04753,0.06004
2008,46-65 y.,West,Not Employed,0.32076,1488,5002,0.30782,0.33369
2008,46-65 y.,East,Full-Time Employment,0.49244,873,1678,0.46851,0.51637
2008,46-65 y.,East,Regular Part-Time Employment,0.09721,174,1678,0.08303,0.11139
2008,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.04452,60,1678,0.03465,0.05439
2008,46-65 y.,East,Not Employed,0.36370,571,1678,0.34068,0.38672
2008,66 and older,West,Full-Time Employment,0.01178,48,3179,0.00803,0.01553
2008,66 and older,West,Regular Part-Time Employment,0.01220,46,3179,0.00839,0.01602
2008,66 and older,West,"Marginal, Irregular Part-Time Employment",0.02599,78,3179,0.02046,0.03152
2008,66 and older,West,Not Employed,0.95003,3007,3179,0.94246,0.95761
2008,66 and older,East,Not Employed,0.97718,1090,1090,0.96831,0.98605
2009,17-29 y.,West,Full-Time Employment,0.33324,705,2331,0.31410,0.35238
2009,17-29 y.,West,Regular Part-Time Employment,0.06002,115,2331,0.05037,0.06966
2009,17-29 y.,West,Vocational Training,0.13022,299,2331,0.11656,0.14389
2009,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.09950,244,2331,0.08735,0.11166
2009,17-29 y.,West,Not Employed,0.37503,968,2331,0.35538,0.39469
2009,17-29 y.,East,Full-Time Employment,0.27750,201,750,0.24543,0.30957
2009,17-29 y.,East,Regular Part-Time Employment,0.04121,38,750,0.02698,0.05545
2009,17-29 y.,East,Vocational Training,0.14330,115,750,0.11821,0.16840
2009,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.08238,47,750,0.06269,0.10207
2009,17-29 y.,East,Not Employed,0.45250,349,750,0.41685,0.48814
2009,30-45 y.,West,Full-Time Employment,0.61228,2103,3599,0.59636,0.62820
2009,30-45 y.,West,Regular Part-Time Employment,0.16172,675,3599,0.14969,0.17375
2009,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.06057,234,3599,0.05278,0.06836
2009,30-45 y.,West,Not Employed,0.16128,587,3599,0.14927,0.17330
2009,30-45 y.,East,Full-Time Employment,0.66136,698,1060,0.63285,0.68986
2009,30-45 y.,East,Regular Part-Time Employment,0.13100,165,1060,0.11068,0.15133
2009,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.04015,35,1060,0.02832,0.05197
2009,30-45 y.,East,Not Employed,0.16488,162,1060,0.14253,0.18723
2009,46-65 y.,West,Full-Time Employment,0.49007,2349,4680,0.47575,0.50440
2009,46-65 y.,West,Regular Part-Time Employment,0.13782,747,4680,0.12794,0.14769
2009,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.05956,244,4680,0.05277,0.06634
2009,46-65 y.,West,Not Employed,0.30956,1340,4680,0.29631,0.32280
2009,46-65 y.,East,Full-Time Employment,0.50155,861,1634,0.47730,0.52581
2009,46-65 y.,East,Regular Part-Time Employment,0.12230,189,1634,0.10641,0.13819
2009,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.04333,59,1634,0.03346,0.05321
2009,46-65 y.,East,Not Employed,0.33189,525,1634,0.30905,0.35473
2009,66 and older,West,Full-Time Employment,0.01218,53,3047,0.00828,0.01607
2009,66 and older,West,Regular Part-Time Employment,0.01584,53,3047,0.01141,0.02028
2009,66 and older,West,"Marginal, Irregular Part-Time Employment",0.03138,96,3047,0.02519,0.03757
2009,66 and older,West,Not Employed,0.94060,2845,3047,0.93220,0.94899
2009,66 and older,East,Not Employed,0.97727,1089,1089,0.96841,0.98613
2010,17-29 y.,West,Full-Time Employment,0.30753,789,3300,0.29178,0.32328
2010,17-29 y.,West,Regular Part-Time Employment,0.05550,183,3300,0.04769,0.06332
2010,17-29 y.,West,Vocational Training,0.14388,365,3300,0.13191,0.15586
2010,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.10127,349,3300,0.09098,0.11157
2010,17-29 y.,West,Not Employed,0.39028,1614,3300,0.37363,0.40692
2010,17-29 y.,East,Full-Time Employment,0.30581,247,973,0.27684,0.33477
2010,17-29 y.,East,Regular Part-Time Employment,0.06789,54,973,0.05207,0.08370
2010,17-29 y.,East,Vocational Training,0.13588,120,973,0.11434,0.15743
2010,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.04547,53,973,0.03237,0.05857
2010,17-29 y.,East,Not Employed,0.44042,499,973,0.40922,0.47163
2010,30-45 y.,West,Full-Time Employment,0.60963,3443,7249,0.59840,0.62086
2010,30-45 y.,West,Regular Part-Time Employment,0.15908,1324,7249,0.15066,0.16750
2010,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.06446,530,7249,0.05880,0.07011
2010,30-45 y.,West,Not Employed,0.16361,1952,7249,0.15509,0.17213
2010,30-45 y.,East,Full-Time Employment,0.65671,996,1790,0.63470,0.67871
2010,30-45 y.,East,Regular Part-Time Employment,0.14482,289,1790,0.12852,0.16113
2010,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.03441,86,1790,0.02597,0.04286
2010,30-45 y.,East,Not Employed,0.15843,419,1790,0.14151,0.17535
2010,46-65 y.,West,Full-Time Employment,0.48705,2590,5258,0.47354,0.50057
2010,46-65 y.,West,Regular Part-Time Employment,0.15184,936,5258,0.14214,0.16154
2010,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.06479,325,5258,0.05813,0.07144
2010,46-65 y.,West,Not Employed,0.29389,1407,5258,0.28157,0.30620
2010,46-65 y.,East,Full-Time Employment,0.52494,891,1683,0.50108,0.54881
2010,46-65 y.,East,Regular Part-Time Employment,0.12331,212,1683,0.10760,0.13902
2010,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.05511,90,1683,0.04421,0.06602
2010,46-65 y.,East,Not Employed,0.29537,490,1683,0.27356,0.31717
2010,66 and older,West,Full-Time Employment,0.01359,52,2966,0.00942,0.01776
2010,66 and older,West,Regular Part-Time Employment,0.01405,47,2966,0.00982,0.01829
