year,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,5th Quintile,Vocational Training,0.01002,32,2413,0.00604,0.01399
1997,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02130,49,2413,0.01554,0.02707
1997,5th Quintile,Not Employed,0.31393,671,2413,0.29541,0.33245
1998,1st Quintile,Full-Time Employment,0.19913,575,2336,0.18293,0.21533
1998,1st Quintile,Regular Part-Time Employment,0.07210,141,2336,0.06161,0.08259
1998,1st Quintile,Vocational Training,0.03972,115,2336,0.03180,0.04764
1998,1st Quintile,"Marginal, Irregular Part-Time Employment",0.01596,47,2336,0.01088,0.02104
1998,1st Quintile,Not Employed,0.67118,1458,2336,0.65213,0.69024
1998,2nd Quintile,Full-Time Employment,0.32447,934,2504,0.30613,0.34282
1998,2nd Quintile,Regular Part-Time Employment,0.07278,186,2504,0.06260,0.08296
1998,2nd Quintile,Vocational Training,0.03010,110,2504,0.02340,0.03679
1998,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.02271,60,2504,0.01687,0.02854
1998,2nd Quintile,Not Employed,0.54994,1214,2504,0.53045,0.56943
1998,3rd Quintile,Full-Time Employment,0.37718,1130,2578,0.35846,0.39589
1998,3rd Quintile,Regular Part-Time Employment,0.07855,216,2578,0.06817,0.08894
1998,3rd Quintile,Vocational Training,0.02936,96,2578,0.02284,0.03588
1998,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02238,60,2578,0.01667,0.02809
1998,3rd Quintile,Not Employed,0.49123,1076,2578,0.47193,0.51054
1998,4th Quintile,Full-Time Employment,0.50460,1425,2604,0.48539,0.52381
1998,4th Quintile,Regular Part-Time Employment,0.07666,210,2604,0.06643,0.08688
1998,4th Quintile,Vocational Training,0.02299,76,2604,0.01724,0.02875
1998,4th Quintile,"Marginal, Irregular Part-Time Employment",0.01710,48,2604,0.01212,0.02208
1998,4th Quintile,Not Employed,0.37826,845,2604,0.35963,0.39689
1998,5th Quintile,Full-Time Employment,0.54532,1377,2298,0.52495,0.56568
1998,5th Quintile,Regular Part-Time Employment,0.09618,196,2298,0.08412,0.10824
1998,5th Quintile,Vocational Training,0.00985,32,2298,0.00581,0.01389
1998,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02285,53,2298,0.01674,0.02896
1998,5th Quintile,Not Employed,0.32558,640,2298,0.30642,0.34474
1999,1st Quintile,Full-Time Employment,0.21160,639,2594,0.19588,0.22732
1999,1st Quintile,Regular Part-Time Employment,0.06610,171,2594,0.05653,0.07566
1999,1st Quintile,Vocational Training,0.04271,136,2594,0.03492,0.05049
1999,1st Quintile,"Marginal, Irregular Part-Time Employment",0.04517,113,2594,0.03718,0.05317
1999,1st Quintile,Not Employed,0.63279,1535,2594,0.61423,0.65134
1999,2nd Quintile,Full-Time Employment,0.33224,1086,2869,0.31500,0.34948
1999,2nd Quintile,Regular Part-Time Employment,0.06396,209,2869,0.05501,0.07292
1999,2nd Quintile,Vocational Training,0.02984,111,2869,0.02361,0.03607
1999,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03687,104,2869,0.02997,0.04377
1999,2nd Quintile,Not Employed,0.53561,1359,2869,0.51736,0.55387
1999,3rd Quintile,Full-Time Employment,0.39418,1266,2822,0.37615,0.41221
1999,3rd Quintile,Regular Part-Time Employment,0.08312,239,2822,0.07293,0.09331
1999,3rd Quintile,Vocational Training,0.03059,97,2822,0.02424,0.03695
1999,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02706,79,2822,0.02107,0.03305
1999,3rd Quintile,Not Employed,0.46345,1141,2822,0.44505,0.48185
1999,4th Quintile,Full-Time Employment,0.50476,1493,2763,0.48612,0.52341
1999,4th Quintile,Regular Part-Time Employment,0.09076,264,2763,0.08005,0.10148
1999,4th Quintile,Vocational Training,0.01916,65,2763,0.01405,0.02427
1999,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02393,66,2763,0.01823,0.02963
1999,4th Quintile,Not Employed,0.36002,875,2763,0.34212,0.37792
1999,5th Quintile,Full-Time Employment,0.54960,1559,2610,0.53050,0.56869
1999,5th Quintile,Regular Part-Time Employment,0.09151,233,2610,0.08045,0.10258
1999,5th Quintile,Vocational Training,0.01139,38,2610,0.00732,0.01547
1999,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03331,74,2610,0.02643,0.04020
1999,5th Quintile,Not Employed,0.31399,706,2610,0.29618,0.33180
2000,1st Quintile,Full-Time Employment,0.19819,593,2573,0.18278,0.21359
2000,1st Quintile,Regular Part-Time Employment,0.06540,169,2573,0.05585,0.07496
2000,1st Quintile,Vocational Training,0.03360,111,2573,0.02664,0.04057
2000,1st Quintile,"Marginal, Irregular Part-Time Employment",0.03841,95,2573,0.03098,0.04584
2000,1st Quintile,Not Employed,0.66233,1605,2573,0.64405,0.68060
2000,2nd Quintile,Full-Time Employment,0.32556,1018,2736,0.30800,0.34312
2000,2nd Quintile,Regular Part-Time Employment,0.07349,228,2736,0.06371,0.08327
2000,2nd Quintile,Vocational Training,0.02780,99,2736,0.02164,0.03396
2000,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03286,88,2736,0.02618,0.03954
2000,2nd Quintile,Not Employed,0.53833,1303,2736,0.51965,0.55702
2000,3rd Quintile,Full-Time Employment,0.40984,1224,2727,0.39138,0.42831
2000,3rd Quintile,Regular Part-Time Employment,0.08365,235,2727,0.07325,0.09404
2000,3rd Quintile,Vocational Training,0.02722,100,2727,0.02111,0.03333
2000,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03061,84,2727,0.02415,0.03708
2000,3rd Quintile,Not Employed,0.44677,1084,2727,0.42811,0.46544
2000,4th Quintile,Full-Time Employment,0.50064,1447,2691,0.48174,0.51953
2000,4th Quintile,Regular Part-Time Employment,0.09074,264,2691,0.07988,0.10159
2000,4th Quintile,Vocational Training,0.02097,71,2691,0.01555,0.02638
2000,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02674,72,2691,0.02065,0.03284
2000,4th Quintile,Not Employed,0.36034,837,2691,0.34219,0.37848
2000,5th Quintile,Full-Time Employment,0.54754,1499,2511,0.52806,0.56701
2000,5th Quintile,Regular Part-Time Employment,0.10034,252,2511,0.08859,0.11210
2000,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02761,69,2511,0.02120,0.03402
2000,5th Quintile,Not Employed,0.31655,691,2511,0.29835,0.33474
2001,1st Quintile,Full-Time Employment,0.19298,830,3867,0.18054,0.20542
2001,1st Quintile,Regular Part-Time Employment,0.07783,292,3867,0.06939,0.08628
2001,1st Quintile,Vocational Training,0.04483,191,3867,0.03831,0.05135
2001,1st Quintile,"Marginal, Irregular Part-Time Employment",0.04393,157,3867,0.03747,0.05039
2001,1st Quintile,Not Employed,0.63783,2397,3867,0.62268,0.65298
2001,2nd Quintile,Full-Time Employment,0.33304,1500,4342,0.31902,0.34706
2001,2nd Quintile,Regular Part-Time Employment,0.07189,352,4342,0.06421,0.07957
2001,2nd Quintile,Vocational Training,0.03050,166,4342,0.02539,0.03562
2001,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03913,175,4342,0.03337,0.04490
2001,2nd Quintile,Not Employed,0.52347,2149,4342,0.50861,0.53832
2001,3rd Quintile,Full-Time Employment,0.39876,1891,4534,0.38451,0.41302
2001,3rd Quintile,Regular Part-Time Employment,0.09770,469,4534,0.08905,0.10634
2001,3rd Quintile,Vocational Training,0.02943,155,4534,0.02451,0.03434
2001,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03138,151,4534,0.02630,0.03645
2001,3rd Quintile,Not Employed,0.44100,1868,4534,0.42655,0.45546
2001,4th Quintile,Full-Time Employment,0.48604,2284,4614,0.47162,0.50046
2001,4th Quintile,Regular Part-Time Employment,0.10490,499,4614,0.09606,0.11374
2001,4th Quintile,Vocational Training,0.02375,120,4614,0.01935,0.02814
2001,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02766,132,4614,0.02293,0.03239
2001,4th Quintile,Not Employed,0.35753,1579,4614,0.34370,0.37136
2001,5th Quintile,Full-Time Employment,0.55123,2554,4532,0.53674,0.56571
2001,5th Quintile,Regular Part-Time Employment,0.09427,445,4532,0.08577,0.10278
2001,5th Quintile,Vocational Training,0.00899,47,4532,0.00624,0.01173
2001,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02830,135,4532,0.02347,0.03313
2001,5th Quintile,Not Employed,0.31721,1351,4532,0.30366,0.33077
2002,1st Quintile,Full-Time Employment,0.17251,641,3457,0.15991,0.18510
2002,1st Quintile,Regular Part-Time Employment,0.07886,260,3457,0.06988,0.08785
2002,1st Quintile,Vocational Training,0.04121,167,3457,0.03458,0.04784
2002,1st Quintile,"Marginal, Irregular Part-Time Employment",0.04607,152,3457,0.03908,0.05306
2002,1st Quintile,Not Employed,0.65810,2237,3457,0.64228,0.67391
2002,2nd Quintile,Full-Time Employment,0.29347,1234,3914,0.27920,0.30774
2002,2nd Quintile,Regular Part-Time Employment,0.08357,335,3914,0.07490,0.09224
2002,2nd Quintile,Vocational Training,0.03057,128,3914,0.02517,0.03596
2002,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03410,139,3914,0.02841,0.03979
2002,2nd Quintile,Not Employed,0.55594,2078,3914,0.54037,0.57151
2002,3rd Quintile,Full-Time Employment,0.38743,1576,4033,0.37239,0.40247
2002,3rd Quintile,Regular Part-Time Employment,0.09462,404,4033,0.08558,0.10365
2002,3rd Quintile,Vocational Training,0.03002,134,4033,0.02475,0.03529
2002,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03534,147,4033,0.02964,0.04103
2002,3rd Quintile,Not Employed,0.45107,1772,4033,0.43571,0.46642
2002,4th Quintile,Full-Time Employment,0.45892,2055,4368,0.44414,0.47369
2002,4th Quintile,Regular Part-Time Employment,0.09888,476,4368,0.09003,0.10774
2002,4th Quintile,Vocational Training,0.02852,135,4368,0.02358,0.03346
2002,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03074,146,4368,0.02562,0.03586
2002,4th Quintile,Not Employed,0.38294,1556,4368,0.36852,0.39736
2002,5th Quintile,Full-Time Employment,0.56178,2855,4997,0.54802,0.57554
2002,5th Quintile,Regular Part-Time Employment,0.08761,504,4997,0.07977,0.09545
2002,5th Quintile,Vocational Training,0.01034,76,4997,0.00753,0.01314
2002,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02772,150,4997,0.02317,0.03227
2002,5th Quintile,Not Employed,0.31184,1412,4997,0.29899,0.32468
2003,1st Quintile,Full-Time Employment,0.14619,551,3395,0.13431,0.15808
2003,1st Quintile,Regular Part-Time Employment,0.08060,274,3395,0.07145,0.08976
2003,1st Quintile,Vocational Training,0.03632,154,3395,0.03003,0.04262
2003,1st Quintile,"Marginal, Irregular Part-Time Employment",0.04775,169,3395,0.04058,0.05493
2003,1st Quintile,Not Employed,0.68486,2247,3395,0.66923,0.70049
2003,2nd Quintile,Full-Time Employment,0.28971,1156,3850,0.27537,0.30404
2003,2nd Quintile,Regular Part-Time Employment,0.08116,339,3850,0.07254,0.08979
2003,2nd Quintile,Vocational Training,0.03179,130,3850,0.02625,0.03733
2003,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03822,149,3850,0.03216,0.04428
2003,2nd Quintile,Not Employed,0.55624,2076,3850,0.54055,0.57194
2003,3rd Quintile,Full-Time Employment,0.39254,1618,4066,0.37753,0.40755
2003,3rd Quintile,Regular Part-Time Employment,0.09543,404,4066,0.08640,0.10446
2003,3rd Quintile,Vocational Training,0.02411,109,4066,0.01940,0.02883
2003,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03783,168,4066,0.03196,0.04369
2003,3rd Quintile,Not Employed,0.44950,1767,4066,0.43421,0.46480
2003,4th Quintile,Full-Time Employment,0.47177,2110,4463,0.45712,0.48642
2003,4th Quintile,Regular Part-Time Employment,0.10486,517,4463,0.09587,0.11385
2003,4th Quintile,Vocational Training,0.02020,111,4463,0.01607,0.02433
2003,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03256,149,4463,0.02736,0.03777
2003,4th Quintile,Not Employed,0.37012,1576,4463,0.35595,0.38429
2003,5th Quintile,Full-Time Employment,0.53790,3421,6356,0.52564,0.55016
2003,5th Quintile,Regular Part-Time Employment,0.09796,735,6356,0.09065,0.10527
2003,5th Quintile,Vocational Training,0.01094,104,6356,0.00838,0.01350
2003,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03347,220,6356,0.02905,0.03789
2003,5th Quintile,Not Employed,0.31955,1876,6356,0.30809,0.33102
2004,1st Quintile,Full-Time Employment,0.16069,554,3249,0.14806,0.17332
2004,1st Quintile,Regular Part-Time Employment,0.07708,263,3249,0.06791,0.08626
2004,1st Quintile,Vocational Training,0.03960,141,3249,0.03289,0.04630
2004,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05843,180,3249,0.05037,0.06650
2004,1st Quintile,Not Employed,0.65944,2111,3249,0.64314,0.67574
2004,2nd Quintile,Full-Time Employment,0.28074,1107,3776,0.26640,0.29507
2004,2nd Quintile,Regular Part-Time Employment,0.08738,338,3776,0.07838,0.09639
2004,2nd Quintile,Vocational Training,0.03379,122,3776,0.02803,0.03956
2004,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04281,179,3776,0.03635,0.04927
2004,2nd Quintile,Not Employed,0.55340,2030,3776,0.53754,0.56926
2004,3rd Quintile,Full-Time Employment,0.37157,1518,4012,0.35662,0.38653
2004,3rd Quintile,Regular Part-Time Employment,0.09192,378,4012,0.08298,0.10086
2004,3rd Quintile,Vocational Training,0.02280,109,4012,0.01818,0.02742
2004,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03873,179,4012,0.03276,0.04470
2004,3rd Quintile,Not Employed,0.47436,1828,4012,0.45891,0.48982
2004,4th Quintile,Full-Time Employment,0.45437,2004,4346,0.43956,0.46917
2004,4th Quintile,Regular Part-Time Employment,0.10181,489,4346,0.09282,0.11080
2004,4th Quintile,Vocational Training,0.01991,109,4346,0.01576,0.02407
2004,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03558,159,4346,0.03007,0.04109
2004,4th Quintile,Not Employed,0.38833,1585,4346,0.37384,0.40282
2004,5th Quintile,Full-Time Employment,0.54509,3335,6198,0.53269,0.55749
2004,5th Quintile,Regular Part-Time Employment,0.09344,718,6198,0.08620,0.10069
2004,5th Quintile,Vocational Training,0.01157,99,6198,0.00890,0.01423
2004,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03124,221,6198,0.02691,0.03557
2004,5th Quintile,Not Employed,0.31866,1825,6198,0.30706,0.33026
2005,1st Quintile,Full-Time Employment,0.15831,514,3139,0.14553,0.17108
2005,1st Quintile,Regular Part-Time Employment,0.07657,225,3139,0.06727,0.08588
2005,1st Quintile,Vocational Training,0.03924,124,3139,0.03245,0.04604
2005,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05743,183,3139,0.04929,0.06557
2005,1st Quintile,Not Employed,0.66244,2093,3139,0.64590,0.67899
2005,2nd Quintile,Full-Time Employment,0.27700,1010,3626,0.26243,0.29157
2005,2nd Quintile,Regular Part-Time Employment,0.08219,305,3626,0.07325,0.09113
2005,2nd Quintile,Vocational Training,0.02934,115,3626,0.02384,0.03483
2005,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04481,186,3626,0.03808,0.05155
2005,2nd Quintile,Not Employed,0.56518,2010,3626,0.54905,0.58132
2005,3rd Quintile,Full-Time Employment,0.37353,1400,3751,0.35804,0.38901
2005,3rd Quintile,Regular Part-Time Employment,0.10905,420,3751,0.09907,0.11903
2005,3rd Quintile,Vocational Training,0.02327,92,3751,0.01844,0.02809
2005,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03986,152,3751,0.03360,0.04612
2005,3rd Quintile,Not Employed,0.45294,1687,3751,0.43701,0.46887
2005,4th Quintile,Full-Time Employment,0.44397,1932,4301,0.42912,0.45882
2005,4th Quintile,Regular Part-Time Employment,0.10681,497,4301,0.09758,0.11604
2005,4th Quintile,Vocational Training,0.02439,110,4301,0.01978,0.02900
2005,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04596,190,4301,0.03970,0.05222
2005,4th Quintile,Not Employed,0.37782,1572,4301,0.36333,0.39231
2005,5th Quintile,Full-Time Employment,0.55467,3128,5847,0.54193,0.56741
2005,5th Quintile,Regular Part-Time Employment,0.09096,645,5847,0.08359,0.09833
2005,5th Quintile,Vocational Training,0.01026,73,5847,0.00768,0.01284
2005,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03824,241,5847,0.03333,0.04316
2005,5th Quintile,Not Employed,0.30587,1760,5847,0.29406,0.31768
2006,1st Quintile,Full-Time Employment,0.14477,436,3003,0.13218,0.15736
2006,1st Quintile,Regular Part-Time Employment,0.07367,237,3003,0.06433,0.08302
2006,1st Quintile,Vocational Training,0.04180,127,3003,0.03464,0.04896
2006,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07909,234,3003,0.06944,0.08875
2006,1st Quintile,Not Employed,0.65313,1969,3003,0.63610,0.67016
2006,2nd Quintile,Full-Time Employment,0.27827,941,3374,0.26315,0.29340
2006,2nd Quintile,Regular Part-Time Employment,0.07821,282,3374,0.06915,0.08728
2006,2nd Quintile,Vocational Training,0.03037,105,3374,0.02458,0.03616
2006,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04829,181,3374,0.04106,0.05553
2006,2nd Quintile,Not Employed,0.56171,1865,3374,0.54497,0.57846
2006,3rd Quintile,Full-Time Employment,0.38901,1371,3634,0.37316,0.40486
2006,3rd Quintile,Regular Part-Time Employment,0.10151,392,3634,0.09169,0.11133
2006,3rd Quintile,Vocational Training,0.02354,96,3634,0.01861,0.02847
2006,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04556,183,3634,0.03877,0.05234
2006,3rd Quintile,Not Employed,0.43896,1592,3634,0.42282,0.45510
2006,4th Quintile,Full-Time Employment,0.44729,1770,4032,0.43194,0.46264
2006,4th Quintile,Regular Part-Time Employment,0.10317,463,4032,0.09378,0.11256
2006,4th Quintile,Vocational Training,0.02056,92,4032,0.01618,0.02494
2006,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04807,207,4032,0.04146,0.05467
2006,4th Quintile,Not Employed,0.38090,1500,4032,0.36591,0.39590
2006,5th Quintile,Full-Time Employment,0.55274,2921,5575,0.53969,0.56580
2006,5th Quintile,Regular Part-Time Employment,0.09692,644,5575,0.08915,0.10469
2006,5th Quintile,Vocational Training,0.00946,52,5575,0.00692,0.01200
2006,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03960,239,5575,0.03448,0.04472
2006,5th Quintile,Not Employed,0.30128,1719,5575,0.28923,0.31332
2007,1st Quintile,Full-Time Employment,0.15446,524,3264,0.14206,0.16686
2007,1st Quintile,Regular Part-Time Employment,0.07643,256,3264,0.06732,0.08555
2007,1st Quintile,Vocational Training,0.03427,113,3264,0.02803,0.04051
2007,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07396,253,3264,0.06498,0.08294
2007,1st Quintile,Not Employed,0.65508,2118,3264,0.63877,0.67139
2007,2nd Quintile,Full-Time Employment,0.28655,1041,3595,0.27177,0.30133
2007,2nd Quintile,Regular Part-Time Employment,0.08911,344,3595,0.07980,0.09842
2007,2nd Quintile,Vocational Training,0.02424,104,3595,0.01921,0.02927
2007,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05722,209,3595,0.04963,0.06482
2007,2nd Quintile,Not Employed,0.54288,1897,3595,0.52659,0.55917
2007,3rd Quintile,Full-Time Employment,0.37683,1415,3922,0.36166,0.39200
2007,3rd Quintile,Regular Part-Time Employment,0.10866,455,3922,0.09892,0.11841
2007,3rd Quintile,Vocational Training,0.02327,97,3922,0.01855,0.02799
2007,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04929,190,3922,0.04251,0.05606
2007,3rd Quintile,Not Employed,0.43972,1765,3922,0.42419,0.45526
2007,4th Quintile,Full-Time Employment,0.45950,1936,4386,0.44475,0.47425
2007,4th Quintile,Regular Part-Time Employment,0.11809,553,4386,0.10853,0.12764
2007,4th Quintile,Vocational Training,0.02092,91,4386,0.01669,0.02516
2007,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04240,195,4386,0.03644,0.04837
2007,4th Quintile,Not Employed,0.35831,1611,4386,0.34412,0.37250
2007,5th Quintile,Full-Time Employment,0.55456,2957,5651,0.54160,0.56752
2007,5th Quintile,Regular Part-Time Employment,0.10321,682,5651,0.09528,0.11115
2007,5th Quintile,Vocational Training,0.01392,63,5651,0.01087,0.01698
2007,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03218,206,5651,0.02758,0.03679
2007,5th Quintile,Not Employed,0.29611,1743,5651,0.28421,0.30802
2008,1st Quintile,Full-Time Employment,0.16206,491,3027,0.14893,0.17519
2008,1st Quintile,Regular Part-Time Employment,0.08163,256,3027,0.07187,0.09138
2008,1st Quintile,Vocational Training,0.03115,103,3027,0.02496,0.03734
2008,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08210,234,3027,0.07232,0.09188
2008,1st Quintile,Not Employed,0.63773,1943,3027,0.62060,0.65485
2008,2nd Quintile,Full-Time Employment,0.29608,995,3421,0.28077,0.31138
2008,2nd Quintile,Regular Part-Time Employment,0.09005,334,3421,0.08045,0.09964
2008,2nd Quintile,Vocational Training,0.02555,92,3421,0.02026,0.03084
2008,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06717,214,3421,0.05878,0.07556
2008,2nd Quintile,Not Employed,0.52011,1786,3421,0.50336,0.53685
2008,3rd Quintile,Full-Time Employment,0.39257,1459,3864,0.37718,0.40797
2008,3rd Quintile,Regular Part-Time Employment,0.10329,427,3864,0.09369,0.11289
2008,3rd Quintile,Vocational Training,0.02855,110,3864,0.02329,0.03380
2008,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05248,213,3864,0.04545,0.05951
2008,3rd Quintile,Not Employed,0.42223,1655,3864,0.40665,0.43780
2008,4th Quintile,Full-Time Employment,0.47167,1791,3926,0.45605,0.48729
2008,4th Quintile,Regular Part-Time Employment,0.11719,491,3926,0.10712,0.12725
2008,4th Quintile,Vocational Training,0.02482,85,3926,0.01995,0.02969
2008,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04081,170,3926,0.03462,0.04700
2008,4th Quintile,Not Employed,0.34551,1389,3926,0.33063,0.36039
2008,5th Quintile,Full-Time Employment,0.56443,2776,5306,0.55109,0.57777
2008,5th Quintile,Regular Part-Time Employment,0.09846,620,5306,0.09044,0.10647
2008,5th Quintile,Vocational Training,0.01155,56,5306,0.00868,0.01443
2008,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04047,214,5306,0.03517,0.04577
2008,5th Quintile,Not Employed,0.28496,1640,5306,0.27281,0.29711
2009,1st Quintile,Full-Time Employment,0.16007,469,2899,0.14672,0.17342
2009,1st Quintile,Regular Part-Time Employment,0.07932,255,2899,0.06948,0.08916
2009,1st Quintile,Vocational Training,0.03440,108,2899,0.02777,0.04104
2009,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08164,209,2899,0.07167,0.09161
2009,1st Quintile,Not Employed,0.63912,1858,2899,0.62164,0.65661
2009,2nd Quintile,Full-Time Employment,0.27925,862,3219,0.26375,0.29475
2009,2nd Quintile,Regular Part-Time Employment,0.08579,301,3219,0.07611,0.09547
2009,2nd Quintile,Vocational Training,0.02503,80,3219,0.01963,0.03042
2009,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06720,202,3219,0.05855,0.07585
2009,2nd Quintile,Not Employed,0.54171,1774,3219,0.52450,0.55893
2009,3rd Quintile,Full-Time Employment,0.40216,1306,3447,0.38579,0.41853
2009,3rd Quintile,Regular Part-Time Employment,0.11087,422,3447,0.10038,0.12135
2009,3rd Quintile,Vocational Training,0.03096,104,3447,0.02517,0.03674
2009,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05409,187,3447,0.04654,0.06164
2009,3rd Quintile,Not Employed,0.40146,1428,3447,0.38509,0.41783
2009,4th Quintile,Full-Time Employment,0.47729,1757,3812,0.46144,0.49315
2009,4th Quintile,Regular Part-Time Employment,0.11070,470,3812,0.10074,0.12066
2009,4th Quintile,Vocational Training,0.02307,78,3812,0.01831,0.02784
2009,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04667,177,3812,0.03997,0.05336
2009,4th Quintile,Not Employed,0.34227,1330,3812,0.32720,0.35733
2009,5th Quintile,Full-Time Employment,0.57482,2582,4846,0.56090,0.58874
2009,5th Quintile,Regular Part-Time Employment,0.10335,541,4846,0.09477,0.11192
2009,5th Quintile,Vocational Training,0.01169,55,4846,0.00866,0.01471
2009,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03790,197,4846,0.03252,0.04328
2009,5th Quintile,Not Employed,0.27225,1471,4846,0.25972,0.28478
2010,1st Quintile,Full-Time Employment,0.13838,399,2618,0.12515,0.15161
2010,1st Quintile,Regular Part-Time Employment,0.07369,238,2618,0.06368,0.08370
2010,1st Quintile,Vocational Training,0.03436,95,2618,0.02738,0.04134
2010,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07881,213,2618,0.06849,0.08913
2010,1st Quintile,Not Employed,0.67134,1673,2618,0.65334,0.68933
2010,2nd Quintile,Full-Time Employment,0.26454,836,3038,0.24885,0.28023
2010,2nd Quintile,Regular Part-Time Employment,0.08284,285,3038,0.07304,0.09264
2010,2nd Quintile,Vocational Training,0.02857,80,3038,0.02264,0.03449
2010,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06777,203,3038,0.05883,0.07671
2010,2nd Quintile,Not Employed,0.55399,1634,3038,0.53631,0.57167
2010,3rd Quintile,Full-Time Employment,0.37634,1195,3241,0.35965,0.39302
2010,3rd Quintile,Regular Part-Time Employment,0.10683,379,3241,0.09619,0.11746
2010,3rd Quintile,Vocational Training,0.03512,91,3241,0.02879,0.04146
2010,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05360,177,3241,0.04585,0.06136
2010,3rd Quintile,Not Employed,0.42712,1399,3241,0.41008,0.44415
2010,4th Quintile,Full-Time Employment,0.47137,1582,3502,0.45483,0.48791
2010,4th Quintile,Regular Part-Time Employment,0.10778,441,3502,0.09751,0.11806
2010,4th Quintile,Vocational Training,0.01873,69,3502,0.01424,0.02322
2010,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04200,164,3502,0.03535,0.04864
2010,4th Quintile,Not Employed,0.36012,1246,3502,0.34422,0.37602
2010,5th Quintile,Full-Time Employment,0.58881,2319,4404,0.57428,0.60335
2010,5th Quintile,Regular Part-Time Employment,0.10241,522,4404,0.09345,0.11136
2010,5th Quintile,Vocational Training,0.01360,50,4404,0.01018,0.01703
2010,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03690,176,4404,0.03133,0.04247
2010,5th Quintile,Not Employed,0.25828,1337,4404,0.24535,0.27121
2011,1st Quintile,Full-Time Employment,0.15304,903,4704,0.14275,0.16333
2011,1st Quintile,Regular Part-Time Employment,0.08248,535,4704,0.07462,0.09034
2011,1st Quintile,Vocational Training,0.02645,143,4704,0.02186,0.03104
2011,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07967,412,4704,0.07193,0.08741
2011,1st Quintile,Not Employed,0.65405,2711,4704,0.64046,0.66765
2011,2nd Quintile,Full-Time Employment,0.29662,1447,4409,0.28314,0.31011
2011,2nd Quintile,Regular Part-Time Employment,0.09644,626,4409,0.08773,0.10515
2011,2nd Quintile,Vocational Training,0.02761,115,4409,0.02277,0.03244
2011,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05891,294,4409,0.05196,0.06587
2011,2nd Quintile,Not Employed,0.51927,1927,4409,0.50452,0.53402
