year,bula_h,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Thuringa,male,Not Employed,0.36331,105,296,0.30842,0.41819
1993,Thuringa,female,Full-Time Employment,0.29914,129,297,0.24698,0.35131
1993,Thuringa,female,Not Employed,0.58464,168,297,0.52851,0.64078
1994,Schleswig-Holstein,male,Full-Time Employment,0.58376,84,128,0.49803,0.66949
1994,Schleswig-Holstein,male,Not Employed,0.34609,44,128,0.26335,0.42883
1994,Schleswig-Holstein,female,Full-Time Employment,0.19758,36,141,0.13162,0.26354
1994,Schleswig-Holstein,female,Regular Part-Time Employment,0.20396,32,141,0.13721,0.27070
1994,Schleswig-Holstein,female,Not Employed,0.52196,73,141,0.43921,0.60470
1994,Hamburg,male,Full-Time Employment,0.56514,35,35,0.39851,0.73178
1994,Hamburg,female,Not Employed,0.51380,38,38,0.35275,0.67485
1994,Lower Saxony,male,Full-Time Employment,0.61234,304,451,0.56733,0.65736
1994,Lower Saxony,male,Not Employed,0.31976,147,451,0.27667,0.36285
1994,Lower Saxony,female,Full-Time Employment,0.21371,120,462,0.17629,0.25113
1994,Lower Saxony,female,Regular Part-Time Employment,0.17564,89,462,0.14090,0.21038
1994,Lower Saxony,female,Not Employed,0.57530,253,462,0.53018,0.62042
1994,Bremen,female,Not Employed,0.76778,32,32,0.61913,0.91642
1994,North Rhine-Westphalia,male,Full-Time Employment,0.63723,775,1157,0.60951,0.66494
1994,North Rhine-Westphalia,male,Vocational Training,0.03299,42,1157,0.02269,0.04328
1994,North Rhine-Westphalia,male,Not Employed,0.30852,340,1157,0.28190,0.33515
1994,North Rhine-Westphalia,female,Full-Time Employment,0.23414,324,1268,0.21082,0.25746
1994,North Rhine-Westphalia,female,Regular Part-Time Employment,0.13477,166,1268,0.11597,0.15358
1994,North Rhine-Westphalia,female,Vocational Training,0.02353,36,1268,0.01518,0.03188
1994,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.03384,49,1268,0.02389,0.04380
1994,North Rhine-Westphalia,female,Not Employed,0.57371,693,1268,0.54648,0.60095
1994,Hesse,male,Full-Time Employment,0.60115,302,433,0.55497,0.64733
1994,Hesse,male,Not Employed,0.35393,131,433,0.30884,0.39902
1994,Hesse,female,Full-Time Employment,0.22164,133,440,0.18279,0.26050
1994,Hesse,female,Regular Part-Time Employment,0.12295,65,440,0.09223,0.15366
1994,Hesse,female,Not Employed,0.60281,242,440,0.55704,0.64859
1994,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.60736,192,289,0.55096,0.66376
1994,"Rhineland-Palatinate, Saarland",male,Not Employed,0.35571,97,289,0.30042,0.41100
1994,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.22989,77,310,0.18298,0.27681
1994,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.12304,44,310,0.08642,0.15967
1994,"Rhineland-Palatinate, Saarland",female,Not Employed,0.59354,189,310,0.53877,0.64831
1994,Baden-Wuerttemberg,male,Full-Time Employment,0.60437,561,815,0.57078,0.63796
1994,Baden-Wuerttemberg,male,Not Employed,0.34469,254,815,0.31204,0.37734
1994,Baden-Wuerttemberg,female,Full-Time Employment,0.26354,256,817,0.23331,0.29377
1994,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.14013,122,817,0.11631,0.16395
1994,Baden-Wuerttemberg,female,Not Employed,0.53818,439,817,0.50398,0.57239
1994,Bavaria,male,Full-Time Employment,0.60656,520,725,0.57097,0.64214
1994,Bavaria,male,Not Employed,0.33795,205,725,0.30350,0.37241
1994,Bavaria,female,Full-Time Employment,0.25097,234,793,0.22078,0.28117
1994,Bavaria,female,Regular Part-Time Employment,0.13838,113,793,0.11433,0.16243
1994,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.04087,33,793,0.02708,0.05466
1994,Bavaria,female,Not Employed,0.55088,413,793,0.51624,0.58553
1994,Berlin,male,Full-Time Employment,0.60192,162,242,0.54011,0.66372
1994,Berlin,male,Not Employed,0.32974,80,242,0.27039,0.38910
1994,Berlin,female,Full-Time Employment,0.37171,116,250,0.31168,0.43173
1994,Berlin,female,Not Employed,0.51020,134,250,0.44811,0.57229
1994,Brandenburg,male,Full-Time Employment,0.58268,179,272,0.52396,0.64139
1994,Brandenburg,male,Not Employed,0.35110,93,272,0.29427,0.40793
1994,Brandenburg,female,Full-Time Employment,0.34365,119,270,0.28690,0.40041
1994,Brandenburg,female,Not Employed,0.53086,151,270,0.47122,0.59049
1994,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.54787,122,193,0.47747,0.61827
1994,Mecklenburg-Western Pomerania,male,Not Employed,0.40462,71,193,0.33519,0.47404
1994,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.29081,75,180,0.22428,0.35734
1994,Mecklenburg-Western Pomerania,female,Not Employed,0.58589,105,180,0.51373,0.65805
1994,Saxony,male,Full-Time Employment,0.54915,319,501,0.50553,0.59276
1994,Saxony,male,Not Employed,0.41018,182,501,0.36707,0.45330
1994,Saxony,female,Full-Time Employment,0.31558,220,573,0.27749,0.35366
1994,Saxony,female,Regular Part-Time Employment,0.06220,47,573,0.04240,0.08199
1994,Saxony,female,Not Employed,0.58941,306,573,0.54909,0.62972
1994,Saxony-Anhalt,male,Full-Time Employment,0.55666,210,317,0.50189,0.61143
1994,Saxony-Anhalt,male,Not Employed,0.40706,107,317,0.35290,0.46123
1994,Saxony-Anhalt,female,Full-Time Employment,0.34957,150,328,0.29789,0.40126
1994,Saxony-Anhalt,female,Not Employed,0.57304,178,328,0.51942,0.62665
1994,Thuringa,male,Full-Time Employment,0.53721,187,292,0.47992,0.59450
1994,Thuringa,male,Not Employed,0.38012,105,292,0.32434,0.43589
1994,Thuringa,female,Full-Time Employment,0.25716,113,323,0.20942,0.30490
1994,Thuringa,female,Regular Part-Time Employment,0.10061,38,323,0.06775,0.13346
1994,Thuringa,female,Not Employed,0.60611,172,323,0.55274,0.65948
1995,Schleswig-Holstein,male,Full-Time Employment,0.54986,84,126,0.46264,0.63707
1995,Schleswig-Holstein,male,Not Employed,0.39275,42,126,0.30713,0.47836
1995,Schleswig-Holstein,female,Full-Time Employment,0.18885,32,111,0.11571,0.26199
1995,Schleswig-Holstein,female,Not Employed,0.57108,79,111,0.47859,0.66357
1995,Hamburg,male,Full-Time Employment,0.51216,35,35,0.34414,0.68017
1995,Hamburg,female,Not Employed,0.49410,35,35,0.32604,0.66216
1995,Lower Saxony,male,Full-Time Employment,0.62524,335,493,0.58247,0.66801
1995,Lower Saxony,male,Not Employed,0.33071,158,493,0.28914,0.37228
1995,Lower Saxony,female,Full-Time Employment,0.20659,119,488,0.17063,0.24255
1995,Lower Saxony,female,Regular Part-Time Employment,0.14551,85,488,0.11419,0.17683
1995,Lower Saxony,female,Not Employed,0.58906,284,488,0.54536,0.63276
1995,Bremen,female,Not Employed,0.78784,34,34,0.64835,0.92734
1995,North Rhine-Westphalia,male,Full-Time Employment,0.63104,811,1212,0.60386,0.65821
1995,North Rhine-Westphalia,male,Vocational Training,0.03370,47,1212,0.02354,0.04386
1995,North Rhine-Westphalia,male,Not Employed,0.30484,354,1212,0.27891,0.33077
1995,North Rhine-Westphalia,female,Full-Time Employment,0.23876,355,1340,0.21593,0.26160
1995,North Rhine-Westphalia,female,Regular Part-Time Employment,0.13076,181,1340,0.11270,0.14881
1995,North Rhine-Westphalia,female,Vocational Training,0.02220,40,1340,0.01431,0.03009
1995,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.04338,53,1340,0.03247,0.05429
1995,North Rhine-Westphalia,female,Not Employed,0.56490,711,1340,0.53835,0.59146
1995,Hesse,male,Full-Time Employment,0.59870,302,432,0.55242,0.64497
1995,Hesse,male,Not Employed,0.35606,130,432,0.31085,0.40126
1995,Hesse,female,Full-Time Employment,0.19876,127,459,0.16221,0.23531
1995,Hesse,female,Regular Part-Time Employment,0.14177,79,459,0.10982,0.17371
1995,Hesse,female,Not Employed,0.60438,253,459,0.55960,0.64916
1995,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.55087,207,327,0.49688,0.60487
1995,"Rhineland-Palatinate, Saarland",male,Not Employed,0.40729,120,327,0.35396,0.46063
1995,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.21751,86,342,0.17372,0.26130
1995,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.13565,52,342,0.09930,0.17199
1995,"Rhineland-Palatinate, Saarland",female,Not Employed,0.59512,204,342,0.54302,0.64722
1995,Baden-Wuerttemberg,male,Full-Time Employment,0.59602,571,863,0.56327,0.62878
1995,Baden-Wuerttemberg,male,Vocational Training,0.03144,33,863,0.01979,0.04309
1995,Baden-Wuerttemberg,male,Not Employed,0.33841,259,863,0.30682,0.37000
1995,Baden-Wuerttemberg,female,Full-Time Employment,0.25318,262,884,0.22450,0.28186
1995,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.12557,122,884,0.10371,0.14743
1995,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.05622,51,884,0.04103,0.07142
1995,Baden-Wuerttemberg,female,Not Employed,0.54217,449,884,0.50930,0.57503
1995,Bavaria,male,Full-Time Employment,0.60430,551,803,0.57045,0.63814
1995,Bavaria,male,Vocational Training,0.03795,35,803,0.02473,0.05118
1995,Bavaria,male,Not Employed,0.32808,217,803,0.29558,0.36057
1995,Bavaria,female,Full-Time Employment,0.25854,254,811,0.22839,0.28869
1995,Bavaria,female,Regular Part-Time Employment,0.14244,121,811,0.11837,0.16651
1995,Bavaria,female,Not Employed,0.54998,436,811,0.51572,0.58425
1995,Berlin,male,Full-Time Employment,0.56151,159,249,0.49976,0.62327
1995,Berlin,male,Not Employed,0.36006,90,249,0.30031,0.41980
1995,Berlin,female,Full-Time Employment,0.34607,115,291,0.29132,0.40082
1995,Berlin,female,Regular Part-Time Employment,0.08950,33,291,0.05664,0.12235
1995,Berlin,female,Not Employed,0.54075,143,291,0.48339,0.59810
1995,Brandenburg,male,Full-Time Employment,0.60286,177,258,0.54304,0.66268
1995,Brandenburg,male,Not Employed,0.33333,81,258,0.27570,0.39097
1995,Brandenburg,female,Full-Time Employment,0.32406,115,264,0.26750,0.38063
1995,Brandenburg,female,Not Employed,0.54725,149,264,0.48709,0.60741
1995,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.54850,124,192,0.47792,0.61907
1995,Mecklenburg-Western Pomerania,male,Not Employed,0.39254,68,192,0.32328,0.46179
1995,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.35223,88,185,0.28321,0.42125
1995,Mecklenburg-Western Pomerania,female,Not Employed,0.52755,97,185,0.45541,0.59968
1995,Saxony,male,Full-Time Employment,0.57368,321,492,0.52994,0.61743
1995,Saxony,male,Not Employed,0.38545,171,492,0.34240,0.42850
1995,Saxony,female,Full-Time Employment,0.29844,203,548,0.26009,0.33678
1995,Saxony,female,Regular Part-Time Employment,0.08102,60,548,0.05816,0.10389
1995,Saxony,female,Not Employed,0.58320,285,548,0.54188,0.62452
1995,Saxony-Anhalt,male,Full-Time Employment,0.57158,201,303,0.51577,0.62739
1995,Saxony-Anhalt,male,Not Employed,0.37791,102,303,0.32322,0.43259
1995,Saxony-Anhalt,female,Full-Time Employment,0.32211,133,346,0.27280,0.37142
1995,Saxony-Anhalt,female,Regular Part-Time Employment,0.07428,36,346,0.04661,0.10195
1995,Saxony-Anhalt,female,Not Employed,0.56125,177,346,0.50888,0.61361
1995,Thuringa,male,Full-Time Employment,0.54478,187,286,0.48696,0.60260
1995,Thuringa,male,Not Employed,0.35879,99,286,0.30310,0.41448
1995,Thuringa,female,Full-Time Employment,0.28379,123,325,0.23470,0.33288
1995,Thuringa,female,Regular Part-Time Employment,0.09349,39,325,0.06179,0.12518
1995,Thuringa,female,Not Employed,0.59307,163,325,0.53957,0.64656
1996,Schleswig-Holstein,male,Full-Time Employment,0.57553,84,125,0.48853,0.66252
1996,Schleswig-Holstein,male,Not Employed,0.35144,41,125,0.26741,0.43547
1996,Schleswig-Holstein,female,Full-Time Employment,0.23376,36,138,0.16289,0.30463
1996,Schleswig-Holstein,female,Regular Part-Time Employment,0.22049,31,138,0.15107,0.28991
1996,Schleswig-Holstein,female,Not Employed,0.49112,71,138,0.40741,0.57484
1996,Hamburg,male,Full-Time Employment,0.57786,36,36,0.41423,0.74149
1996,Hamburg,female,Not Employed,0.57172,35,35,0.40539,0.73805
1996,Lower Saxony,male,Full-Time Employment,0.61514,327,477,0.57143,0.65885
1996,Lower Saxony,male,Not Employed,0.33022,150,477,0.28797,0.37247
1996,Lower Saxony,female,Full-Time Employment,0.21631,129,504,0.18033,0.25229
1996,Lower Saxony,female,Regular Part-Time Employment,0.16038,91,504,0.12831,0.19245
1996,Lower Saxony,female,Not Employed,0.57695,284,504,0.53377,0.62013
1996,Bremen,female,Not Employed,0.80040,33,33,0.66192,0.93889
1996,North Rhine-Westphalia,male,Full-Time Employment,0.62085,784,1178,0.59313,0.64857
1996,North Rhine-Westphalia,male,Vocational Training,0.03869,48,1178,0.02767,0.04970
1996,North Rhine-Westphalia,male,Not Employed,0.30301,346,1178,0.27675,0.32926
1996,North Rhine-Westphalia,female,Full-Time Employment,0.22682,332,1338,0.20437,0.24927
1996,North Rhine-Westphalia,female,Regular Part-Time Employment,0.14086,204,1338,0.12222,0.15951
1996,North Rhine-Westphalia,female,Vocational Training,0.02029,38,1338,0.01273,0.02785
1996,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.03375,45,1338,0.02407,0.04343
1996,North Rhine-Westphalia,female,Not Employed,0.57828,719,1338,0.55181,0.60475
1996,Hesse,male,Full-Time Employment,0.56888,274,414,0.52112,0.61664
1996,Hesse,male,Not Employed,0.37618,140,414,0.32946,0.42290
1996,Hesse,female,Full-Time Employment,0.22089,127,445,0.18230,0.25947
1996,Hesse,female,Regular Part-Time Employment,0.16174,85,445,0.12749,0.19599
1996,Hesse,female,Not Employed,0.57931,233,445,0.53339,0.62523
1996,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.59194,214,318,0.53784,0.64605
1996,"Rhineland-Palatinate, Saarland",male,Not Employed,0.35926,104,318,0.30644,0.41208
1996,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.21281,85,333,0.16878,0.25684
1996,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.14534,54,333,0.10743,0.18325
1996,"Rhineland-Palatinate, Saarland",female,Not Employed,0.59354,194,333,0.54071,0.64638
1996,Baden-Wuerttemberg,male,Full-Time Employment,0.60657,547,789,0.57246,0.64068
1996,Baden-Wuerttemberg,male,Not Employed,0.34237,242,789,0.30924,0.37550
1996,Baden-Wuerttemberg,female,Full-Time Employment,0.23610,236,844,0.20743,0.26477
1996,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.12921,117,844,0.10657,0.15185
1996,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.05806,47,844,0.04227,0.07384
1996,Baden-Wuerttemberg,female,Not Employed,0.54999,444,844,0.51640,0.58357
1996,Bavaria,male,Full-Time Employment,0.57834,534,766,0.54335,0.61333
1996,Bavaria,male,Not Employed,0.35195,232,766,0.31811,0.38579
1996,Bavaria,female,Full-Time Employment,0.23641,232,821,0.20733,0.26549
1996,Bavaria,female,Regular Part-Time Employment,0.16416,140,821,0.13881,0.18952
1996,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.04076,35,821,0.02722,0.05429
1996,Bavaria,female,Not Employed,0.54084,414,821,0.50673,0.57495
1996,Berlin,male,Full-Time Employment,0.55359,149,237,0.49016,0.61701
1996,Berlin,male,Not Employed,0.36738,88,237,0.30587,0.42889
1996,Berlin,female,Full-Time Employment,0.34781,108,278,0.29172,0.40390
1996,Berlin,female,Regular Part-Time Employment,0.08336,32,278,0.05081,0.11592
1996,Berlin,female,Not Employed,0.54271,138,278,0.48404,0.60138
1996,Brandenburg,male,Full-Time Employment,0.57492,173,267,0.51552,0.63433
1996,Brandenburg,male,Not Employed,0.36073,94,267,0.30302,0.41844
1996,Brandenburg,female,Full-Time Employment,0.29751,108,270,0.24287,0.35214
1996,Brandenburg,female,Not Employed,0.59010,162,270,0.53133,0.64887
1996,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.51432,107,183,0.44171,0.58694
1996,Mecklenburg-Western Pomerania,male,Not Employed,0.42710,76,183,0.35523,0.49896
1996,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.30862,73,170,0.23898,0.37827
1996,Mecklenburg-Western Pomerania,female,Not Employed,0.55385,97,170,0.47890,0.62880
1996,Saxony,male,Full-Time Employment,0.55609,322,494,0.51223,0.59995
1996,Saxony,male,Not Employed,0.39161,172,494,0.34852,0.43470
1996,Saxony,female,Full-Time Employment,0.28969,208,552,0.25181,0.32757
1996,Saxony,female,Regular Part-Time Employment,0.08775,59,552,0.06413,0.11138
1996,Saxony,female,Not Employed,0.58246,285,552,0.54128,0.62364
1996,Saxony-Anhalt,male,Full-Time Employment,0.51553,180,297,0.45859,0.57246
1996,Saxony-Anhalt,male,Not Employed,0.44235,117,297,0.38577,0.49893
1996,Saxony-Anhalt,female,Full-Time Employment,0.32037,134,340,0.27070,0.37004
1996,Saxony-Anhalt,female,Regular Part-Time Employment,0.07692,35,340,0.04855,0.10528
1996,Saxony-Anhalt,female,Not Employed,0.56262,171,340,0.50981,0.61543
1996,Thuringa,male,Full-Time Employment,0.54299,187,297,0.48624,0.59974
1996,Thuringa,male,Not Employed,0.39925,110,297,0.34346,0.45504
1996,Thuringa,female,Full-Time Employment,0.27794,118,321,0.22885,0.32702
1996,Thuringa,female,Regular Part-Time Employment,0.10823,39,321,0.07419,0.14227
1996,Thuringa,female,Not Employed,0.56875,164,321,0.51448,0.62301
1997,Schleswig-Holstein,male,Full-Time Employment,0.59443,85,122,0.50694,0.68191
1997,Schleswig-Holstein,male,Not Employed,0.34749,37,122,0.26265,0.43234
1997,Schleswig-Holstein,female,Full-Time Employment,0.23421,34,106,0.15321,0.31522
1997,Schleswig-Holstein,female,Not Employed,0.51567,72,106,0.42007,0.61126
1997,Hamburg,male,Full-Time Employment,0.60019,36,36,0.43790,0.76248
1997,Hamburg,female,Not Employed,0.58369,37,37,0.42266,0.74471
1997,Lower Saxony,male,Full-Time Employment,0.58502,319,473,0.54057,0.62947
1997,Lower Saxony,male,Not Employed,0.35863,154,473,0.31537,0.40190
1997,Lower Saxony,female,Full-Time Employment,0.20940,130,499,0.17366,0.24514
1997,Lower Saxony,female,Regular Part-Time Employment,0.14770,89,499,0.11654,0.17886
1997,Lower Saxony,female,Not Employed,0.59311,280,499,0.54996,0.63625
1997,Bremen,female,Not Employed,0.78139,33,33,0.63819,0.92459
1997,North Rhine-Westphalia,male,Full-Time Employment,0.61627,759,1160,0.58828,0.64427
1997,North Rhine-Westphalia,male,Vocational Training,0.03674,46,1160,0.02591,0.04757
1997,North Rhine-Westphalia,male,Not Employed,0.31184,355,1160,0.28517,0.33851
1997,North Rhine-Westphalia,female,Full-Time Employment,0.23187,327,1308,0.20899,0.25475
1997,North Rhine-Westphalia,female,Regular Part-Time Employment,0.15040,206,1308,0.13102,0.16978
1997,North Rhine-Westphalia,female,Vocational Training,0.01825,39,1308,0.01099,0.02551
1997,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.03314,49,1308,0.02344,0.04285
1997,North Rhine-Westphalia,female,Not Employed,0.56634,687,1308,0.53947,0.59320
1997,Hesse,male,Full-Time Employment,0.53506,253,390,0.48549,0.58462
1997,Hesse,male,Not Employed,0.40186,137,390,0.35313,0.45058
1997,Hesse,female,Full-Time Employment,0.21120,112,410,0.17164,0.25076
1997,Hesse,female,Regular Part-Time Employment,0.16692,77,410,0.13078,0.20306
1997,Hesse,female,Not Employed,0.58050,221,410,0.53267,0.62832
1997,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.55616,209,322,0.50181,0.61051
1997,"Rhineland-Palatinate, Saarland",male,Not Employed,0.39764,113,322,0.34410,0.45118
1997,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.20467,85,348,0.16222,0.24712
1997,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.11754,48,348,0.08365,0.15142
1997,"Rhineland-Palatinate, Saarland",female,Not Employed,0.62690,215,348,0.57602,0.67779
1997,Baden-Wuerttemberg,male,Full-Time Employment,0.59365,537,798,0.55955,0.62774
1997,Baden-Wuerttemberg,male,Not Employed,0.34783,261,798,0.31476,0.38090
1997,Baden-Wuerttemberg,female,Full-Time Employment,0.23213,226,837,0.20351,0.26075
1997,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.13163,120,837,0.10871,0.15455
1997,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.04318,35,837,0.02940,0.05696
1997,Baden-Wuerttemberg,female,Not Employed,0.56521,456,837,0.53160,0.59881
1997,Bavaria,male,Full-Time Employment,0.58683,519,754,0.55166,0.62200
1997,Bavaria,male,Not Employed,0.36294,235,754,0.32860,0.39729
1997,Bavaria,female,Full-Time Employment,0.24918,231,808,0.21934,0.27903
1997,Bavaria,female,Regular Part-Time Employment,0.14673,120,808,0.12231,0.17114
1997,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.03924,41,808,0.02584,0.05263
1997,Bavaria,female,Not Employed,0.54642,416,808,0.51208,0.58077
1997,Berlin,male,Full-Time Employment,0.54554,137,225,0.48034,0.61075
1997,Berlin,male,Not Employed,0.37910,88,225,0.31557,0.44264
1997,Berlin,female,Full-Time Employment,0.33469,104,231,0.27371,0.39568
1997,Berlin,female,Not Employed,0.55761,127,231,0.49342,0.62180
1997,Brandenburg,male,Full-Time Employment,0.55480,172,271,0.49552,0.61408
1997,Brandenburg,male,Not Employed,0.37924,99,271,0.32137,0.43712
1997,Brandenburg,female,Full-Time Employment,0.29035,104,257,0.23474,0.34595
1997,Brandenburg,female,Not Employed,0.57354,153,257,0.51295,0.63412
1997,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.51247,110,181,0.43945,0.58549
1997,Mecklenburg-Western Pomerania,male,Not Employed,0.43315,71,181,0.36076,0.50554
1997,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.27810,67,165,0.20953,0.34668
1997,Mecklenburg-Western Pomerania,female,Not Employed,0.58718,98,165,0.51182,0.66253
1997,Saxony,male,Full-Time Employment,0.53160,303,485,0.48715,0.57606
1997,Saxony,male,Not Employed,0.41568,182,485,0.37177,0.45958
1997,Saxony,female,Full-Time Employment,0.30228,210,539,0.26347,0.34108
1997,Saxony,female,Regular Part-Time Employment,0.08873,53,539,0.06470,0.11275
1997,Saxony,female,Not Employed,0.57255,276,539,0.53075,0.61436
1997,Saxony-Anhalt,male,Full-Time Employment,0.48620,168,290,0.42857,0.54382
1997,Saxony-Anhalt,male,Not Employed,0.46028,122,290,0.40281,0.51774
1997,Saxony-Anhalt,female,Full-Time Employment,0.31463,137,343,0.26541,0.36384
1997,Saxony-Anhalt,female,Regular Part-Time Employment,0.06602,31,343,0.03970,0.09233
1997,Saxony-Anhalt,female,Not Employed,0.58886,175,343,0.53671,0.64101
1997,Thuringa,male,Full-Time Employment,0.52655,179,299,0.46986,0.58324
1997,Thuringa,male,Not Employed,0.42630,120,299,0.37015,0.48245
1997,Thuringa,female,Full-Time Employment,0.27410,121,328,0.22576,0.32245
1997,Thuringa,female,Regular Part-Time Employment,0.10195,34,328,0.06916,0.13475
1997,Thuringa,female,Not Employed,0.59534,173,328,0.54214,0.64854
1998,Schleswig-Holstein,male,Full-Time Employment,0.59781,104,154,0.52011,0.67551
1998,Schleswig-Holstein,male,Not Employed,0.35872,50,154,0.28272,0.43472
1998,Schleswig-Holstein,female,Full-Time Employment,0.24101,51,177,0.17782,0.30420
1998,Schleswig-Holstein,female,Regular Part-Time Employment,0.19152,35,177,0.13338,0.24965
1998,Schleswig-Holstein,female,Not Employed,0.52701,91,177,0.45324,0.60077
1998,Hamburg,male,Full-Time Employment,0.56301,39,39,0.40530,0.72072
1998,Hamburg,female,Not Employed,0.57293,47,47,0.42998,0.71587
1998,Lower Saxony,male,Full-Time Employment,0.58319,368,545,0.54175,0.62462
1998,Lower Saxony,male,Not Employed,0.34060,177,545,0.30078,0.38043
1998,Lower Saxony,female,Full-Time Employment,0.21216,147,556,0.17814,0.24617
1998,Lower Saxony,female,Regular Part-Time Employment,0.15541,99,556,0.12527,0.18555
1998,Lower Saxony,female,Not Employed,0.57254,310,556,0.53138,0.61370
1998,Bremen,female,Not Employed,0.73298,31,31,0.57467,0.89129
1998,North Rhine-Westphalia,male,Full-Time Employment,0.61626,863,1332,0.59013,0.64239
1998,North Rhine-Westphalia,male,Vocational Training,0.02151,33,1332,0.01372,0.02930
1998,North Rhine-Westphalia,male,Not Employed,0.33343,436,1332,0.30810,0.35876
1998,North Rhine-Westphalia,female,Full-Time Employment,0.22429,357,1471,0.20297,0.24562
1998,North Rhine-Westphalia,female,Regular Part-Time Employment,0.15721,233,1471,0.13860,0.17581
1998,North Rhine-Westphalia,female,Vocational Training,0.01632,38,1471,0.00984,0.02280
1998,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.02460,48,1471,0.01669,0.03252
1998,North Rhine-Westphalia,female,Not Employed,0.57742,795,1471,0.55216,0.60267
1998,Hesse,male,Full-Time Employment,0.55280,283,430,0.50575,0.59985
1998,Hesse,male,Not Employed,0.36033,147,430,0.31490,0.40576
1998,Hesse,female,Full-Time Employment,0.20492,123,455,0.16779,0.24205
1998,Hesse,female,Regular Part-Time Employment,0.16743,81,455,0.13308,0.20177
1998,Hesse,female,Not Employed,0.58647,251,455,0.54117,0.63177
1998,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.54219,234,360,0.49065,0.59373
1998,"Rhineland-Palatinate, Saarland",male,Not Employed,0.37824,126,360,0.32807,0.42840
1998,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.20574,96,391,0.16562,0.24586
1998,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.11942,51,391,0.08723,0.15160
1998,"Rhineland-Palatinate, Saarland",female,Not Employed,0.61953,244,391,0.57135,0.66772
1998,Baden-Wuerttemberg,male,Full-Time Employment,0.59377,561,856,0.56085,0.62669
1998,Baden-Wuerttemberg,male,Vocational Training,0.03993,36,856,0.02680,0.05305
1998,Baden-Wuerttemberg,male,Not Employed,0.32031,259,856,0.28903,0.35159
1998,Baden-Wuerttemberg,female,Full-Time Employment,0.23882,234,907,0.21106,0.26659
1998,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.15025,144,907,0.12698,0.17352
1998,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.03848,35,907,0.02595,0.05100
1998,Baden-Wuerttemberg,female,Not Employed,0.55506,494,907,0.52270,0.58742
1998,Bavaria,male,Full-Time Employment,0.57082,565,852,0.53757,0.60408
1998,Bavaria,male,Not Employed,0.37451,287,852,0.34199,0.40703
1998,Bavaria,female,Full-Time Employment,0.24628,260,941,0.21874,0.27382
1998,Bavaria,female,Regular Part-Time Employment,0.14229,142,941,0.11996,0.16462
1998,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.03581,45,941,0.02393,0.04769
1998,Bavaria,female,Not Employed,0.55431,494,941,0.52253,0.58608
1998,Berlin,male,Full-Time Employment,0.53289,139,229,0.46813,0.59766
1998,Berlin,male,Not Employed,0.36686,90,229,0.30430,0.42942
1998,Berlin,female,Full-Time Employment,0.35129,112,243,0.29114,0.41143
1998,Berlin,female,Not Employed,0.55024,131,243,0.48757,0.61292
1998,Brandenburg,male,Full-Time Employment,0.51154,160,274,0.45224,0.57083
