year,migback,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,No migration background,female,Not Employed,0.54326,5274,10414,0.53369,0.55282
2000,Direct migration background,male,Full-Time Employment,0.57904,965,1568,0.55460,0.60349
2000,Direct migration background,male,Vocational Training,0.02116,36,1568,0.01403,0.02829
2000,Direct migration background,male,Not Employed,0.35652,567,1568,0.33280,0.38023
2000,Direct migration background,female,Full-Time Employment,0.24081,392,1659,0.22023,0.26140
2000,Direct migration background,female,Regular Part-Time Employment,0.16035,261,1659,0.14269,0.17801
2000,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.04602,69,1659,0.03594,0.05611
2000,Direct migration background,female,Not Employed,0.54016,937,1659,0.51617,0.56415
2000,Indirect migration background,male,Full-Time Employment,0.43851,189,382,0.38869,0.48834
2000,Indirect migration background,male,Vocational Training,0.16707,67,382,0.12961,0.20453
2000,Indirect migration background,male,Not Employed,0.33012,126,382,0.28290,0.37734
2000,Indirect migration background,female,Full-Time Employment,0.29691,123,365,0.24997,0.34385
2000,Indirect migration background,female,Regular Part-Time Employment,0.11121,41,365,0.07891,0.14351
2000,Indirect migration background,female,Not Employed,0.47824,201,365,0.42692,0.52956
2001,No migration background,male,Full-Time Employment,0.56991,5094,8714,0.55951,0.58030
2001,No migration background,male,Regular Part-Time Employment,0.02276,168,8714,0.01963,0.02589
2001,No migration background,male,Vocational Training,0.02449,261,8714,0.02124,0.02773
2001,No migration background,male,"Marginal, Irregular Part-Time Employment",0.02153,175,8714,0.01848,0.02458
2001,No migration background,male,Not Employed,0.35996,3016,8714,0.34988,0.37004
2001,No migration background,female,Full-Time Employment,0.24075,2463,9505,0.23215,0.24934
2001,No migration background,female,Regular Part-Time Employment,0.15487,1591,9505,0.14760,0.16215
2001,No migration background,female,Vocational Training,0.02311,255,9505,0.02009,0.02613
2001,No migration background,female,"Marginal, Irregular Part-Time Employment",0.04601,469,9505,0.04179,0.05022
2001,No migration background,female,Not Employed,0.53426,4727,9505,0.52423,0.54429
2001,Direct migration background,male,Full-Time Employment,0.56185,857,1386,0.53572,0.58798
2001,Direct migration background,male,Vocational Training,0.02502,33,1386,0.01679,0.03324
2001,Direct migration background,male,Not Employed,0.37247,496,1386,0.34701,0.39793
2001,Direct migration background,female,Full-Time Employment,0.22970,345,1486,0.20830,0.25109
2001,Direct migration background,female,Regular Part-Time Employment,0.16240,241,1486,0.14364,0.18115
2001,Direct migration background,female,Vocational Training,0.03107,39,1486,0.02225,0.03990
2001,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.03485,58,1486,0.02552,0.04418
2001,Direct migration background,female,Not Employed,0.54198,803,1486,0.51664,0.56733
2001,Indirect migration background,male,Full-Time Employment,0.50066,185,359,0.44886,0.55245
2001,Indirect migration background,male,Vocational Training,0.16235,63,359,0.12415,0.20055
2001,Indirect migration background,male,Not Employed,0.29797,111,359,0.25059,0.34534
2001,Indirect migration background,female,Full-Time Employment,0.30418,115,344,0.25549,0.35286
2001,Indirect migration background,female,Regular Part-Time Employment,0.09528,35,344,0.06421,0.12636
2001,Indirect migration background,female,Not Employed,0.46882,194,344,0.41600,0.52163
2002,No migration background,male,Full-Time Employment,0.54915,5482,9390,0.53909,0.55922
2002,No migration background,male,Regular Part-Time Employment,0.02065,176,9390,0.01777,0.02353
2002,No migration background,male,Vocational Training,0.02570,281,9390,0.02250,0.02890
2002,No migration background,male,"Marginal, Irregular Part-Time Employment",0.02019,183,9390,0.01735,0.02304
2002,No migration background,male,Not Employed,0.38249,3268,9390,0.37266,0.39232
2002,No migration background,female,Full-Time Employment,0.22828,2646,10048,0.22007,0.23649
2002,No migration background,female,Regular Part-Time Employment,0.15812,1812,10048,0.15099,0.16526
2002,No migration background,female,Vocational Training,0.02347,255,10048,0.02051,0.02643
2002,No migration background,female,"Marginal, Irregular Part-Time Employment",0.04843,522,10048,0.04423,0.05263
2002,No migration background,female,Not Employed,0.54078,4813,10048,0.53103,0.55052
2002,Direct migration background,male,Full-Time Employment,0.54894,797,1318,0.52206,0.57581
2002,Direct migration background,male,Vocational Training,0.02829,32,1318,0.01934,0.03725
2002,Direct migration background,male,Not Employed,0.38412,489,1318,0.35785,0.41039
2002,Direct migration background,female,Full-Time Employment,0.22129,327,1406,0.19958,0.24299
2002,Direct migration background,female,Regular Part-Time Employment,0.15494,223,1406,0.13602,0.17386
2002,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.05232,72,1406,0.04067,0.06396
2002,Direct migration background,female,Not Employed,0.54368,784,1406,0.51763,0.56972
2002,Indirect migration background,male,Full-Time Employment,0.45830,185,349,0.40595,0.51065
2002,Indirect migration background,male,Vocational Training,0.17257,53,349,0.13287,0.21228
2002,Indirect migration background,male,Not Employed,0.31807,111,349,0.26914,0.36701
2002,Indirect migration background,female,Full-Time Employment,0.28915,115,355,0.24192,0.33638
2002,Indirect migration background,female,Regular Part-Time Employment,0.12950,50,355,0.09452,0.16447
2002,Indirect migration background,female,Not Employed,0.45564,190,355,0.40376,0.50752
2003,No migration background,male,Full-Time Employment,0.53799,5103,9035,0.52771,0.54827
2003,No migration background,male,Regular Part-Time Employment,0.02220,178,9035,0.01916,0.02523
2003,No migration background,male,Vocational Training,0.02384,271,9035,0.02070,0.02699
2003,No migration background,male,"Marginal, Irregular Part-Time Employment",0.02267,204,9035,0.01960,0.02574
2003,No migration background,male,Not Employed,0.39135,3279,9035,0.38129,0.40142
2003,No migration background,female,Full-Time Employment,0.22352,2464,9712,0.21524,0.23181
2003,No migration background,female,Regular Part-Time Employment,0.15897,1775,9712,0.15170,0.16624
2003,No migration background,female,Vocational Training,0.01957,216,9712,0.01682,0.02233
2003,No migration background,female,"Marginal, Irregular Part-Time Employment",0.05200,525,9712,0.04758,0.05641
2003,No migration background,female,Not Employed,0.54475,4732,9712,0.53484,0.55465
2003,Direct migration background,male,Full-Time Employment,0.50604,692,1189,0.47761,0.53447
2003,Direct migration background,male,Not Employed,0.42286,497,1189,0.39476,0.45095
2003,Direct migration background,female,Full-Time Employment,0.22199,305,1333,0.19967,0.24431
2003,Direct migration background,female,Regular Part-Time Employment,0.16070,227,1333,0.14097,0.18042
2003,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.05167,67,1333,0.03979,0.06356
2003,Direct migration background,female,Not Employed,0.54792,734,1333,0.52119,0.57465
2003,Indirect migration background,male,Full-Time Employment,0.48055,186,343,0.42760,0.53350
2003,Indirect migration background,male,Vocational Training,0.13361,39,343,0.09755,0.16967
2003,Indirect migration background,male,Not Employed,0.33284,118,343,0.28290,0.38278
2003,Indirect migration background,female,Full-Time Employment,0.27756,107,381,0.23254,0.32259
2003,Indirect migration background,female,Regular Part-Time Employment,0.12515,54,381,0.09188,0.15842
2003,Indirect migration background,female,Vocational Training,0.07859,35,381,0.05154,0.10565
2003,Indirect migration background,female,Not Employed,0.43880,185,381,0.38891,0.48870
2004,No migration background,male,Full-Time Employment,0.53019,4902,8774,0.51975,0.54064
2004,No migration background,male,Regular Part-Time Employment,0.02261,181,8774,0.01950,0.02572
2004,No migration background,male,Vocational Training,0.02407,250,8774,0.02087,0.02728
2004,No migration background,male,"Marginal, Irregular Part-Time Employment",0.02293,216,8774,0.01980,0.02607
2004,No migration background,male,Not Employed,0.39900,3225,8774,0.38875,0.40925
2004,No migration background,female,Full-Time Employment,0.22234,2386,9484,0.21397,0.23071
2004,No migration background,female,Regular Part-Time Employment,0.15445,1706,9484,0.14717,0.16172
2004,No migration background,female,Vocational Training,0.02070,214,9484,0.01783,0.02357
2004,No migration background,female,"Marginal, Irregular Part-Time Employment",0.05988,575,9484,0.05511,0.06466
2004,No migration background,female,Not Employed,0.54113,4603,9484,0.53110,0.55116
2004,Direct migration background,male,Full-Time Employment,0.51000,669,1155,0.48116,0.53884
2004,Direct migration background,male,Not Employed,0.43215,486,1155,0.40357,0.46073
2004,Direct migration background,female,Full-Time Employment,0.21977,283,1303,0.19728,0.24226
2004,Direct migration background,female,Regular Part-Time Employment,0.16153,212,1303,0.14154,0.18152
2004,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.04559,68,1303,0.03426,0.05692
2004,Direct migration background,female,Not Employed,0.55803,740,1303,0.53105,0.58501
2004,Indirect migration background,male,Full-Time Employment,0.42651,183,360,0.37535,0.47767
2004,Indirect migration background,male,Vocational Training,0.14849,46,360,0.11170,0.18527
2004,Indirect migration background,male,Not Employed,0.36298,131,360,0.31324,0.41272
2004,Indirect migration background,female,Full-Time Employment,0.22234,95,386,0.18080,0.26387
2004,Indirect migration background,female,Regular Part-Time Employment,0.14153,55,386,0.10671,0.17635
2004,Indirect migration background,female,Vocational Training,0.11639,39,386,0.08436,0.14843
2004,Indirect migration background,female,Not Employed,0.45561,197,386,0.40586,0.50536
2005,No migration background,male,Full-Time Employment,0.53193,4602,8374,0.52124,0.54262
2005,No migration background,male,Regular Part-Time Employment,0.02453,185,8374,0.02122,0.02784
2005,No migration background,male,Vocational Training,0.02754,236,8374,0.02403,0.03104
2005,No migration background,male,"Marginal, Irregular Part-Time Employment",0.02406,199,8374,0.02078,0.02734
2005,No migration background,male,Not Employed,0.39007,3152,8374,0.37962,0.40051
2005,No migration background,female,Full-Time Employment,0.22157,2247,9108,0.21304,0.23010
2005,No migration background,female,Regular Part-Time Employment,0.15886,1626,9108,0.15135,0.16637
2005,No migration background,female,Vocational Training,0.01820,181,9108,0.01545,0.02094
2005,No migration background,female,"Marginal, Irregular Part-Time Employment",0.06282,587,9108,0.05784,0.06780
2005,No migration background,female,Not Employed,0.53649,4467,9108,0.52625,0.54673
2005,Direct migration background,male,Full-Time Employment,0.48009,584,1051,0.44987,0.51031
2005,Direct migration background,male,Not Employed,0.44374,467,1051,0.41369,0.47379
2005,Direct migration background,female,Full-Time Employment,0.21605,254,1238,0.19312,0.23899
2005,Direct migration background,female,Regular Part-Time Employment,0.16160,201,1238,0.14109,0.18211
2005,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.07057,96,1238,0.05630,0.08484
2005,Direct migration background,female,Not Employed,0.53413,687,1238,0.50633,0.56192
2005,Indirect migration background,male,Full-Time Employment,0.45712,193,375,0.40664,0.50761
2005,Indirect migration background,male,Vocational Training,0.10260,37,375,0.07185,0.13335
2005,Indirect migration background,male,Not Employed,0.36341,145,375,0.31466,0.41216
2005,Indirect migration background,female,Full-Time Employment,0.24618,104,395,0.20364,0.28872
2005,Indirect migration background,female,Regular Part-Time Employment,0.12146,50,395,0.08920,0.15372
2005,Indirect migration background,female,Vocational Training,0.08725,34,395,0.05938,0.11511
2005,Indirect migration background,female,Not Employed,0.48757,207,395,0.43821,0.53692
2006,No migration background,male,Full-Time Employment,0.52707,4838,9106,0.51681,0.53732
2006,No migration background,male,Regular Part-Time Employment,0.02418,208,9106,0.02102,0.02734
2006,No migration background,male,Vocational Training,0.02430,220,9106,0.02113,0.02746
2006,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03246,289,9106,0.02882,0.03610
2006,No migration background,male,Not Employed,0.38992,3551,9106,0.37990,0.39994
2006,No migration background,female,Full-Time Employment,0.22083,2347,9897,0.21265,0.22900
2006,No migration background,female,Regular Part-Time Employment,0.15626,1780,9897,0.14911,0.16342
2006,No migration background,female,Vocational Training,0.01851,188,9897,0.01585,0.02116
2006,No migration background,female,"Marginal, Irregular Part-Time Employment",0.06638,687,9897,0.06148,0.07129
2006,No migration background,female,Not Employed,0.53576,4895,9897,0.52593,0.54559
2006,Direct migration background,male,Full-Time Employment,0.50009,580,1054,0.46989,0.53029
2006,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.02892,36,1054,0.01880,0.03904
2006,Direct migration background,male,Not Employed,0.41476,438,1054,0.38500,0.44452
2006,Direct migration background,female,Full-Time Employment,0.19562,252,1265,0.17375,0.21749
2006,Direct migration background,female,Regular Part-Time Employment,0.15871,222,1265,0.13857,0.17886
2006,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.06608,89,1265,0.05238,0.07977
2006,Direct migration background,female,Not Employed,0.56351,702,1265,0.53616,0.59085
2006,Indirect migration background,male,Full-Time Employment,0.44551,188,379,0.39540,0.49561
2006,Indirect migration background,male,Vocational Training,0.07773,39,379,0.05074,0.10472
2006,Indirect migration background,male,Not Employed,0.39194,152,379,0.34273,0.44115
2006,Indirect migration background,female,Full-Time Employment,0.24787,111,420,0.20652,0.28921
2006,Indirect migration background,female,Regular Part-Time Employment,0.14614,61,420,0.11232,0.17996
2006,Indirect migration background,female,Vocational Training,0.09291,36,420,0.06511,0.12071
2006,Indirect migration background,female,Not Employed,0.44347,212,420,0.39590,0.49104
2007,No migration background,male,Full-Time Employment,0.53759,4611,8561,0.52702,0.54815
2007,No migration background,male,Regular Part-Time Employment,0.02611,201,8561,0.02273,0.02949
2007,No migration background,male,Vocational Training,0.02545,218,8561,0.02212,0.02879
2007,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03259,266,8561,0.02883,0.03635
2007,No migration background,male,Not Employed,0.37673,3265,8561,0.36646,0.38699
2007,No migration background,female,Full-Time Employment,0.22485,2213,9299,0.21636,0.23334
2007,No migration background,female,Regular Part-Time Employment,0.16658,1776,9299,0.15901,0.17415
2007,No migration background,female,Vocational Training,0.01860,165,9299,0.01586,0.02135
2007,No migration background,female,"Marginal, Irregular Part-Time Employment",0.06679,635,9299,0.06171,0.07186
2007,No migration background,female,Not Employed,0.52150,4510,9299,0.51135,0.53165
2007,Direct migration background,male,Full-Time Employment,0.49379,517,921,0.46148,0.52610
2007,Direct migration background,male,Not Employed,0.43477,404,921,0.40273,0.46680
2007,Direct migration background,female,Full-Time Employment,0.18155,211,1135,0.15911,0.20398
2007,Direct migration background,female,Regular Part-Time Employment,0.17042,212,1135,0.14854,0.19230
2007,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.06973,76,1135,0.05491,0.08455
2007,Direct migration background,female,Not Employed,0.56332,636,1135,0.53445,0.59218
2007,Indirect migration background,male,Full-Time Employment,0.47302,199,369,0.42201,0.52403
2007,Indirect migration background,male,Vocational Training,0.07480,39,369,0.04792,0.10168
2007,Indirect migration background,male,Not Employed,0.34970,131,369,0.30097,0.39842
2007,Indirect migration background,female,Full-Time Employment,0.27234,122,415,0.22945,0.31522
2007,Indirect migration background,female,Regular Part-Time Employment,0.17273,68,415,0.13632,0.20915
2007,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.08042,34,415,0.05423,0.10662
2007,Indirect migration background,female,Not Employed,0.40410,191,415,0.35683,0.45137
2008,No migration background,male,Full-Time Employment,0.54349,4331,8050,0.53261,0.55437
2008,No migration background,male,Regular Part-Time Employment,0.02468,186,8050,0.02129,0.02807
2008,No migration background,male,Vocational Training,0.02531,198,8050,0.02188,0.02874
2008,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03565,267,8050,0.03160,0.03970
2008,No migration background,male,Not Employed,0.36925,3068,8050,0.35870,0.37979
2008,No migration background,female,Full-Time Employment,0.23841,2197,8769,0.22949,0.24732
2008,No migration background,female,Regular Part-Time Employment,0.16840,1654,8769,0.16057,0.17623
2008,No migration background,female,Vocational Training,0.01858,152,8769,0.01576,0.02141
2008,No migration background,female,"Marginal, Irregular Part-Time Employment",0.06830,603,8769,0.06302,0.07358
2008,No migration background,female,Not Employed,0.50495,4163,8769,0.49449,0.51542
2008,Direct migration background,male,Full-Time Employment,0.51494,473,825,0.48081,0.54906
2008,Direct migration background,male,Not Employed,0.41175,352,825,0.37815,0.44536
2008,Direct migration background,female,Full-Time Employment,0.18931,203,1014,0.16518,0.21343
2008,Direct migration background,female,Regular Part-Time Employment,0.17807,195,1014,0.15451,0.20163
2008,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.10281,86,1014,0.08411,0.12152
2008,Direct migration background,female,Not Employed,0.51683,530,1014,0.48606,0.54760
2008,Indirect migration background,male,Full-Time Employment,0.51559,198,359,0.46382,0.56736
2008,Indirect migration background,male,Vocational Training,0.10031,42,359,0.06919,0.13143
2008,Indirect migration background,male,Not Employed,0.29286,119,359,0.24572,0.34000
2008,Indirect migration background,female,Full-Time Employment,0.28329,110,398,0.23897,0.32762
2008,Indirect migration background,female,Regular Part-Time Employment,0.12851,61,398,0.09559,0.16142
2008,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.12626,44,398,0.09359,0.15894
2008,Indirect migration background,female,Not Employed,0.40004,183,398,0.35184,0.44823
2009,No migration background,male,Full-Time Employment,0.53680,4030,7596,0.52559,0.54802
2009,No migration background,male,Regular Part-Time Employment,0.02406,183,7596,0.02061,0.02750
2009,No migration background,male,Vocational Training,0.02536,193,7596,0.02182,0.02890
2009,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03546,228,7596,0.03130,0.03962
2009,No migration background,male,Not Employed,0.37657,2962,7596,0.36567,0.38747
2009,No migration background,female,Full-Time Employment,0.24810,2090,8219,0.23876,0.25744
2009,No migration background,female,Regular Part-Time Employment,0.16236,1529,8219,0.15439,0.17033
2009,No migration background,female,Vocational Training,0.01972,150,8219,0.01671,0.02272
2009,No migration background,female,"Marginal, Irregular Part-Time Employment",0.07088,601,8219,0.06533,0.07643
2009,No migration background,female,Not Employed,0.49791,3849,8219,0.48710,0.50872
2009,Direct migration background,male,Full-Time Employment,0.48943,394,715,0.45276,0.52610
2009,Direct migration background,male,Not Employed,0.43317,321,715,0.39682,0.46952
2009,Direct migration background,female,Full-Time Employment,0.18722,179,896,0.16167,0.21278
2009,Direct migration background,female,Regular Part-Time Employment,0.19460,179,896,0.16866,0.22053
2009,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.12376,82,896,0.10218,0.14533
2009,Direct migration background,female,Not Employed,0.48729,456,896,0.45455,0.52004
2009,Indirect migration background,male,Full-Time Employment,0.53774,183,332,0.48403,0.59145
2009,Indirect migration background,male,Vocational Training,0.10544,37,332,0.07235,0.13853
2009,Indirect migration background,male,Not Employed,0.27266,112,332,0.22469,0.32064
2009,Indirect migration background,female,Full-Time Employment,0.27955,101,366,0.23351,0.32559
2009,Indirect migration background,female,Regular Part-Time Employment,0.16034,63,366,0.12270,0.19799
2009,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.10472,37,366,0.07331,0.13613
2009,Indirect migration background,female,Not Employed,0.38207,165,366,0.33222,0.43192
2010,No migration background,male,Full-Time Employment,0.53165,5302,9215,0.52147,0.54184
2010,No migration background,male,Regular Part-Time Employment,0.02932,295,9215,0.02588,0.03276
2010,No migration background,male,Vocational Training,0.02768,217,9215,0.02433,0.03102
2010,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03450,301,9215,0.03077,0.03823
2010,No migration background,male,Not Employed,0.37530,3100,9215,0.36541,0.38518
2010,No migration background,female,Full-Time Employment,0.25357,2328,10929,0.24541,0.26173
2010,No migration background,female,Regular Part-Time Employment,0.16855,2342,10929,0.16153,0.17556
2010,No migration background,female,Vocational Training,0.02113,192,10929,0.01843,0.02382
2010,No migration background,female,"Marginal, Irregular Part-Time Employment",0.07104,932,10929,0.06622,0.07585
2010,No migration background,female,Not Employed,0.48498,5135,10929,0.47561,0.49435
2010,Direct migration background,male,Full-Time Employment,0.49185,786,1317,0.46484,0.51886
2010,Direct migration background,male,Regular Part-Time Employment,0.03336,48,1317,0.02365,0.04306
2010,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.03742,51,1317,0.02717,0.04768
2010,Direct migration background,male,Not Employed,0.42286,432,1317,0.39617,0.44956
2010,Direct migration background,female,Full-Time Employment,0.16251,207,1648,0.14469,0.18033
2010,Direct migration background,female,Regular Part-Time Employment,0.18848,270,1648,0.16959,0.20737
2010,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.11102,154,1648,0.09585,0.12620
2010,Direct migration background,female,Not Employed,0.52429,1017,1648,0.50018,0.54841
2010,Indirect migration background,male,Full-Time Employment,0.49119,287,491,0.44693,0.53546
2010,Indirect migration background,male,Vocational Training,0.09873,45,491,0.07232,0.12514
2010,Indirect migration background,male,Not Employed,0.33373,159,491,0.29198,0.37549
2010,Indirect migration background,female,Full-Time Employment,0.25980,103,611,0.22500,0.29460
2010,Indirect migration background,female,Regular Part-Time Employment,0.15296,87,611,0.12440,0.18152
2010,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.11810,69,611,0.09249,0.14372
2010,Indirect migration background,female,Not Employed,0.39023,352,611,0.35152,0.42894
2011,No migration background,male,Full-Time Employment,0.54063,6222,11022,0.53132,0.54993
2011,No migration background,male,Regular Part-Time Employment,0.02844,323,11022,0.02533,0.03154
2011,No migration background,male,Vocational Training,0.02493,258,11022,0.02202,0.02784
2011,No migration background,male,"Marginal, Irregular Part-Time Employment",0.02946,304,11022,0.02631,0.03262
2011,No migration background,male,Not Employed,0.37428,3915,11022,0.36524,0.38331
2011,No migration background,female,Full-Time Employment,0.25963,2953,13133,0.25213,0.26712
2011,No migration background,female,Regular Part-Time Employment,0.16769,3037,13133,0.16130,0.17408
2011,No migration background,female,Vocational Training,0.01944,219,13133,0.01708,0.02180
2011,No migration background,female,"Marginal, Irregular Part-Time Employment",0.06550,1041,13133,0.06127,0.06973
2011,No migration background,female,Not Employed,0.48631,5883,13133,0.47776,0.49485
2011,Direct migration background,male,Full-Time Employment,0.53472,878,1461,0.50914,0.56031
2011,Direct migration background,male,Regular Part-Time Employment,0.03155,47,1461,0.02259,0.04052
2011,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.03482,47,1461,0.02542,0.04423
2011,Direct migration background,male,Not Employed,0.38240,489,1461,0.35747,0.40733
2011,Direct migration background,female,Full-Time Employment,0.19591,296,1871,0.17792,0.21390
2011,Direct migration background,female,Regular Part-Time Employment,0.18243,374,1871,0.16492,0.19993
2011,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.09565,177,1871,0.08232,0.10898
2011,Direct migration background,female,Not Employed,0.51727,1024,1871,0.49462,0.53992
2011,Indirect migration background,male,Full-Time Employment,0.48873,324,591,0.44839,0.52906
2011,Indirect migration background,male,Vocational Training,0.09077,41,591,0.06759,0.11396
2011,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.06309,35,591,0.04347,0.08271
2011,Indirect migration background,male,Not Employed,0.29955,191,591,0.26259,0.33651
2011,Indirect migration background,female,Full-Time Employment,0.30160,140,730,0.26829,0.33492
2011,Indirect migration background,female,Regular Part-Time Employment,0.15234,140,730,0.12626,0.17843
2011,Indirect migration background,female,Vocational Training,0.05100,36,730,0.03503,0.06697
2011,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.10402,74,730,0.08186,0.12618
2011,Indirect migration background,female,Not Employed,0.38957,340,730,0.35417,0.42497
2012,No migration background,male,Full-Time Employment,0.53108,5893,10794,0.52166,0.54049
2012,No migration background,male,Regular Part-Time Employment,0.03026,351,10794,0.02703,0.03349
2012,No migration background,male,Vocational Training,0.02372,261,10794,0.02085,0.02659
2012,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03414,377,10794,0.03071,0.03756
2012,No migration background,male,Not Employed,0.37807,3912,10794,0.36893,0.38722
2012,No migration background,female,Full-Time Employment,0.25890,2954,12836,0.25132,0.26648
2012,No migration background,female,Regular Part-Time Employment,0.16961,2989,12836,0.16311,0.17610
2012,No migration background,female,Vocational Training,0.01740,217,12836,0.01513,0.01966
2012,No migration background,female,"Marginal, Irregular Part-Time Employment",0.06917,1045,12836,0.06478,0.07356
2012,No migration background,female,Not Employed,0.48327,5631,12836,0.47462,0.49191
2012,Direct migration background,male,Full-Time Employment,0.56697,867,1392,0.54093,0.59301
2012,Direct migration background,male,Regular Part-Time Employment,0.03036,48,1392,0.02135,0.03938
2012,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.03342,46,1392,0.02398,0.04287
2012,Direct migration background,male,Not Employed,0.35240,431,1392,0.32730,0.37751
2012,Direct migration background,female,Full-Time Employment,0.20723,318,1770,0.18834,0.22612
2012,Direct migration background,female,Regular Part-Time Employment,0.20643,396,1770,0.18757,0.22529
2012,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.08679,166,1770,0.07367,0.09991
2012,Direct migration background,female,Not Employed,0.48924,890,1770,0.46595,0.51254
2012,Indirect migration background,male,Full-Time Employment,0.53109,321,539,0.48892,0.57326
2012,Indirect migration background,male,Vocational Training,0.09336,56,539,0.06877,0.11794
2012,Indirect migration background,male,Not Employed,0.29173,162,539,0.25332,0.33014
2012,Indirect migration background,female,Full-Time Employment,0.25792,134,678,0.22497,0.29088
2012,Indirect migration background,female,Regular Part-Time Employment,0.18890,142,678,0.15942,0.21839
2012,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.12659,87,678,0.10154,0.15164
2012,Indirect migration background,female,Not Employed,0.37575,315,678,0.33927,0.41223
2013,No migration background,male,Full-Time Employment,0.52056,5577,10264,0.51090,0.53023
2013,No migration background,male,Regular Part-Time Employment,0.02915,343,10264,0.02589,0.03240
2013,No migration background,male,Vocational Training,0.02820,292,10264,0.02499,0.03140
2013,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03428,385,10264,0.03076,0.03780
2013,No migration background,male,Not Employed,0.38516,3667,10264,0.37575,0.39458
2013,No migration background,female,Full-Time Employment,0.24666,2769,12173,0.23900,0.25432
2013,No migration background,female,Regular Part-Time Employment,0.18197,2975,12173,0.17511,0.18882
2013,No migration background,female,Vocational Training,0.01700,227,12173,0.01470,0.01930
2013,No migration background,female,"Marginal, Irregular Part-Time Employment",0.07186,1041,12173,0.06727,0.07644
2013,No migration background,female,Not Employed,0.48081,5161,12173,0.47193,0.48968
2013,Direct migration background,male,Full-Time Employment,0.57268,1805,2944,0.55480,0.59055
2013,Direct migration background,male,Regular Part-Time Employment,0.04520,128,2944,0.03769,0.05270
2013,Direct migration background,male,Vocational Training,0.01788,84,2944,0.01309,0.02267
2013,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.03736,104,2944,0.03050,0.04421
2013,Direct migration background,male,Not Employed,0.32689,823,2944,0.30994,0.34384
2013,Direct migration background,female,Full-Time Employment,0.21810,762,3629,0.20466,0.23153
2013,Direct migration background,female,Regular Part-Time Employment,0.19784,774,3629,0.18488,0.21081
2013,Direct migration background,female,Vocational Training,0.01545,94,3629,0.01143,0.01946
2013,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.11078,408,3629,0.10056,0.12099
2013,Direct migration background,female,Not Employed,0.45750,1591,3629,0.44129,0.47371
2013,Indirect migration background,male,Full-Time Employment,0.52249,523,1032,0.49200,0.55298
2013,Indirect migration background,male,Regular Part-Time Employment,0.03983,35,1032,0.02790,0.05177
2013,Indirect migration background,male,Vocational Training,0.09292,120,1032,0.07519,0.11064
2013,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.04035,46,1032,0.02834,0.05236
2013,Indirect migration background,male,Not Employed,0.30347,308,1032,0.27540,0.33153
2013,Indirect migration background,female,Full-Time Employment,0.25937,227,1112,0.23360,0.28515
2013,Indirect migration background,female,Regular Part-Time Employment,0.15924,201,1112,0.13773,0.18076
2013,Indirect migration background,female,Vocational Training,0.05967,75,1112,0.04574,0.07360
2013,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.12029,130,1112,0.10116,0.13942
2013,Indirect migration background,female,Not Employed,0.40142,479,1112,0.37260,0.43025
2014,No migration background,male,Full-Time Employment,0.51612,5003,9426,0.50603,0.52621
2014,No migration background,male,Regular Part-Time Employment,0.03772,330,9426,0.03387,0.04157
2014,No migration background,male,Vocational Training,0.02942,271,9426,0.02601,0.03283
2014,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03857,399,9426,0.03468,0.04246
2014,No migration background,male,Not Employed,0.37515,3423,9426,0.36538,0.38493
2014,No migration background,female,Full-Time Employment,0.24634,2541,11029,0.23830,0.25438
