year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2020,2nd Quintile,Urban regions,107,1.05248,1.00974,1.09522,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,2nd Quintile,Rural regions,76,1.10327,0.99546,1.21108,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,3rd Quintile,Urban regions,80,1.04064,0.99670,1.08458,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,3rd Quintile,Rural regions,58,1.04384,0.99001,1.09767,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,4th Quintile,Urban regions,79,1.01845,0.98831,1.04860,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,4th Quintile,Rural regions,40,1.08715,0.98824,1.18606,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,5th Quintile,Urban regions,66,1.00682,0.98659,1.02705,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,5th Quintile,Rural regions,,,,,,,,,,,,
2021,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2021,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2021,1st Quintile,No answer / don't know,,,,,,,,,,,,
2021,1st Quintile,Urban regions,176,1.10304,1.05717,1.14892,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,1st Quintile,Rural regions,72,1.11381,1.03918,1.18844,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,2nd Quintile,Urban regions,91,1.06276,1.01225,1.11327,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,2nd Quintile,Rural regions,73,1.06274,0.99949,1.12600,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,3rd Quintile,Urban regions,65,1.00480,0.98767,1.02193,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,3rd Quintile,Rural regions,44,1.01727,0.97766,1.05688,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,4th Quintile,Urban regions,56,1.10248,1.02126,1.18370,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,4th Quintile,Rural regions,30,1.05173,0.96903,1.13443,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,5th Quintile,Urban regions,52,1.01094,0.98198,1.03991,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,5th Quintile,Rural regions,,,,,,,,,,,,
2022,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
2022,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
2022,1st Quintile,Urban regions,180,1.06754,1.02554,1.10955,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,1st Quintile,Rural regions,86,1.16416,1.08474,1.24357,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,2nd Quintile,Urban regions,132,1.03498,1.00334,1.06661,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,2nd Quintile,Rural regions,80,1.06799,1.00982,1.12616,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,3rd Quintile,Urban regions,109,1.06052,1.01521,1.10584,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,3rd Quintile,Rural regions,76,1.02243,0.98782,1.05704,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,4th Quintile,Urban regions,76,1.04729,0.99879,1.09580,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,4th Quintile,Rural regions,57,1.00329,0.98243,1.02416,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,5th Quintile,Urban regions,71,1.01946,0.98676,1.05215,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,5th Quintile,Rural regions,,,,,,,,,,,,
