year,hhtyp,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2021,Other Combinations,Tenant,30,1.06481,0.97288,1.15674,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,Single-person household,Owner,42,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,Single-person household,Tenant,117,1.00153,0.99193,1.01114,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,Couple without children,Owner,134,1.07187,1.02774,1.11601,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,Couple without children,Tenant,141,1.08386,1.03673,1.13099,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,Single parent,Owner,,,,,,,,,,,,
2022,Single parent,Tenant,53,1.01610,0.98141,1.05080,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,Couple with children,Owner,97,1.08311,1.02687,1.13934,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,Couple with children,Tenant,170,1.08386,1.03396,1.13375,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,Multi-generational household,Owner,,,,,,,,,,,,
2022,Multi-generational household,Tenant,,,,,,,,,,,,
2022,Other Combinations,Owner,41,1.06596,0.98762,1.14431,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
2022,Other Combinations,Tenant,44,1.17419,1.05888,1.28950,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
