year,hhtyp,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Single-person household,1st Quintile,,,,,,,,,,,,
2000,Single-person household,2nd Quintile,,,,,,,,,,,,
2000,Single-person household,3rd Quintile,,,,,,,,,,,,
2000,Single-person household,4th Quintile,,,,,,,,,,,,
2000,Single-person household,5th Quintile,,,,,,,,,,,,
2000,Couple without children,1st Quintile,,,,,,,,,,,,
2000,Couple without children,2nd Quintile,,,,,,,,,,,,
2000,Couple without children,3rd Quintile,,,,,,,,,,,,
2000,Couple without children,4th Quintile,,,,,,,,,,,,
2000,Couple without children,5th Quintile,,,,,,,,,,,,
2000,Single parent,1st Quintile,,,,,,,,,,,,
2000,Single parent,2nd Quintile,,,,,,,,,,,,
2000,Single parent,3rd Quintile,,,,,,,,,,,,
2000,Single parent,4th Quintile,,,,,,,,,,,,
2000,Single parent,5th Quintile,,,,,,,,,,,,
2000,Couple with children,1st Quintile,,,,,,,,,,,,
2000,Couple with children,2nd Quintile,,,,,,,,,,,,
2000,Couple with children,3rd Quintile,,,,,,,,,,,,
2000,Couple with children,4th Quintile,,,,,,,,,,,,
2000,Couple with children,5th Quintile,,,,,,,,,,,,
2000,Multi-generational household,1st Quintile,,,,,,,,,,,,
2000,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2000,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2000,Multi-generational household,4th Quintile,,,,,,,,,,,,
2000,Multi-generational household,5th Quintile,,,,,,,,,,,,
2000,Other Combinations,1st Quintile,,,,,,,,,,,,
2000,Other Combinations,2nd Quintile,,,,,,,,,,,,
2000,Other Combinations,3rd Quintile,,,,,,,,,,,,
2000,Other Combinations,4th Quintile,,,,,,,,,,,,
2000,Other Combinations,5th Quintile,,,,,,,,,,,,
2001,Single-person household,1st Quintile,,,,,,,,,,,,
2001,Single-person household,2nd Quintile,,,,,,,,,,,,
2001,Single-person household,3rd Quintile,,,,,,,,,,,,
2001,Single-person household,4th Quintile,,,,,,,,,,,,
2001,Single-person household,5th Quintile,,,,,,,,,,,,
2001,Couple without children,1st Quintile,,,,,,,,,,,,
2001,Couple without children,2nd Quintile,,,,,,,,,,,,
2001,Couple without children,3rd Quintile,,,,,,,,,,,,
2001,Couple without children,4th Quintile,,,,,,,,,,,,
2001,Couple without children,5th Quintile,,,,,,,,,,,,
2001,Single parent,1st Quintile,,,,,,,,,,,,
2001,Single parent,2nd Quintile,,,,,,,,,,,,
2001,Single parent,3rd Quintile,,,,,,,,,,,,
2001,Single parent,4th Quintile,,,,,,,,,,,,
2001,Single parent,5th Quintile,,,,,,,,,,,,
2001,Couple with children,1st Quintile,,,,,,,,,,,,
2001,Couple with children,2nd Quintile,,,,,,,,,,,,
2001,Couple with children,3rd Quintile,,,,,,,,,,,,
2001,Couple with children,4th Quintile,,,,,,,,,,,,
2001,Couple with children,5th Quintile,,,,,,,,,,,,
2001,Multi-generational household,1st Quintile,,,,,,,,,,,,
2001,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2001,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2001,Multi-generational household,4th Quintile,,,,,,,,,,,,
2001,Multi-generational household,5th Quintile,,,,,,,,,,,,
2001,Other Combinations,1st Quintile,,,,,,,,,,,,
2001,Other Combinations,2nd Quintile,,,,,,,,,,,,
2001,Other Combinations,3rd Quintile,,,,,,,,,,,,
2001,Other Combinations,4th Quintile,,,,,,,,,,,,
2001,Other Combinations,5th Quintile,,,,,,,,,,,,
2002,Single-person household,1st Quintile,,,,,,,,,,,,
2002,Single-person household,2nd Quintile,,,,,,,,,,,,
2002,Single-person household,3rd Quintile,,,,,,,,,,,,
2002,Single-person household,4th Quintile,,,,,,,,,,,,
2002,Single-person household,5th Quintile,,,,,,,,,,,,
2002,Couple without children,1st Quintile,,,,,,,,,,,,
2002,Couple without children,2nd Quintile,,,,,,,,,,,,
2002,Couple without children,3rd Quintile,,,,,,,,,,,,
2002,Couple without children,4th Quintile,,,,,,,,,,,,
2002,Couple without children,5th Quintile,,,,,,,,,,,,
2002,Single parent,1st Quintile,,,,,,,,,,,,
2002,Single parent,2nd Quintile,,,,,,,,,,,,
2002,Single parent,3rd Quintile,,,,,,,,,,,,
2002,Single parent,4th Quintile,,,,,,,,,,,,
2002,Single parent,5th Quintile,,,,,,,,,,,,
2002,Couple with children,1st Quintile,,,,,,,,,,,,
2002,Couple with children,2nd Quintile,,,,,,,,,,,,
2002,Couple with children,3rd Quintile,,,,,,,,,,,,
2002,Couple with children,4th Quintile,,,,,,,,,,,,
2002,Couple with children,5th Quintile,,,,,,,,,,,,
2002,Multi-generational household,1st Quintile,,,,,,,,,,,,
2002,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2002,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2002,Multi-generational household,4th Quintile,,,,,,,,,,,,
2002,Multi-generational household,5th Quintile,,,,,,,,,,,,
2002,Other Combinations,1st Quintile,,,,,,,,,,,,
2002,Other Combinations,2nd Quintile,,,,,,,,,,,,
2002,Other Combinations,3rd Quintile,,,,,,,,,,,,
2002,Other Combinations,4th Quintile,,,,,,,,,,,,
2002,Other Combinations,5th Quintile,,,,,,,,,,,,
2003,Single-person household,1st Quintile,,,,,,,,,,,,
2003,Single-person household,2nd Quintile,,,,,,,,,,,,
2003,Single-person household,3rd Quintile,,,,,,,,,,,,
2003,Single-person household,4th Quintile,,,,,,,,,,,,
2003,Single-person household,5th Quintile,,,,,,,,,,,,
2003,Couple without children,1st Quintile,,,,,,,,,,,,
2003,Couple without children,2nd Quintile,,,,,,,,,,,,
2003,Couple without children,3rd Quintile,,,,,,,,,,,,
2003,Couple without children,4th Quintile,,,,,,,,,,,,
2003,Couple without children,5th Quintile,,,,,,,,,,,,
2003,Single parent,1st Quintile,,,,,,,,,,,,
2003,Single parent,2nd Quintile,,,,,,,,,,,,
2003,Single parent,3rd Quintile,,,,,,,,,,,,
2003,Single parent,4th Quintile,,,,,,,,,,,,
2003,Single parent,5th Quintile,,,,,,,,,,,,
2003,Couple with children,1st Quintile,,,,,,,,,,,,
2003,Couple with children,2nd Quintile,,,,,,,,,,,,
2003,Couple with children,3rd Quintile,,,,,,,,,,,,
2003,Couple with children,4th Quintile,,,,,,,,,,,,
2003,Couple with children,5th Quintile,,,,,,,,,,,,
2003,Multi-generational household,1st Quintile,,,,,,,,,,,,
2003,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2003,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2003,Multi-generational household,4th Quintile,,,,,,,,,,,,
2003,Multi-generational household,5th Quintile,,,,,,,,,,,,
2003,Other Combinations,1st Quintile,,,,,,,,,,,,
2003,Other Combinations,2nd Quintile,,,,,,,,,,,,
2003,Other Combinations,3rd Quintile,,,,,,,,,,,,
2003,Other Combinations,4th Quintile,,,,,,,,,,,,
2003,Other Combinations,5th Quintile,,,,,,,,,,,,
2004,Single-person household,1st Quintile,,,,,,,,,,,,
2004,Single-person household,2nd Quintile,,,,,,,,,,,,
2004,Single-person household,3rd Quintile,,,,,,,,,,,,
2004,Single-person household,4th Quintile,,,,,,,,,,,,
2004,Single-person household,5th Quintile,,,,,,,,,,,,
2004,Couple without children,1st Quintile,,,,,,,,,,,,
2004,Couple without children,2nd Quintile,,,,,,,,,,,,
2004,Couple without children,3rd Quintile,,,,,,,,,,,,
2004,Couple without children,4th Quintile,,,,,,,,,,,,
2004,Couple without children,5th Quintile,,,,,,,,,,,,
2004,Single parent,1st Quintile,,,,,,,,,,,,
2004,Single parent,2nd Quintile,,,,,,,,,,,,
2004,Single parent,3rd Quintile,,,,,,,,,,,,
2004,Single parent,4th Quintile,,,,,,,,,,,,
2004,Single parent,5th Quintile,,,,,,,,,,,,
2004,Couple with children,1st Quintile,,,,,,,,,,,,
2004,Couple with children,2nd Quintile,,,,,,,,,,,,
2004,Couple with children,3rd Quintile,,,,,,,,,,,,
2004,Couple with children,4th Quintile,,,,,,,,,,,,
2004,Couple with children,5th Quintile,,,,,,,,,,,,
2004,Multi-generational household,1st Quintile,,,,,,,,,,,,
2004,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2004,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2004,Multi-generational household,4th Quintile,,,,,,,,,,,,
2004,Multi-generational household,5th Quintile,,,,,,,,,,,,
2004,Other Combinations,1st Quintile,,,,,,,,,,,,
2004,Other Combinations,2nd Quintile,,,,,,,,,,,,
2004,Other Combinations,3rd Quintile,,,,,,,,,,,,
2004,Other Combinations,4th Quintile,,,,,,,,,,,,
2004,Other Combinations,5th Quintile,,,,,,,,,,,,
2005,Single-person household,1st Quintile,,,,,,,,,,,,
2005,Single-person household,2nd Quintile,,,,,,,,,,,,
2005,Single-person household,3rd Quintile,,,,,,,,,,,,
2005,Single-person household,4th Quintile,,,,,,,,,,,,
2005,Single-person household,5th Quintile,,,,,,,,,,,,
2005,Couple without children,1st Quintile,,,,,,,,,,,,
2005,Couple without children,2nd Quintile,,,,,,,,,,,,
2005,Couple without children,3rd Quintile,,,,,,,,,,,,
2005,Couple without children,4th Quintile,,,,,,,,,,,,
2005,Couple without children,5th Quintile,,,,,,,,,,,,
2005,Single parent,1st Quintile,,,,,,,,,,,,
2005,Single parent,2nd Quintile,,,,,,,,,,,,
2005,Single parent,3rd Quintile,,,,,,,,,,,,
2005,Single parent,4th Quintile,,,,,,,,,,,,
2005,Single parent,5th Quintile,,,,,,,,,,,,
2005,Couple with children,1st Quintile,,,,,,,,,,,,
2005,Couple with children,2nd Quintile,,,,,,,,,,,,
2005,Couple with children,3rd Quintile,,,,,,,,,,,,
2005,Couple with children,4th Quintile,,,,,,,,,,,,
2005,Couple with children,5th Quintile,,,,,,,,,,,,
2005,Multi-generational household,1st Quintile,,,,,,,,,,,,
2005,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2005,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2005,Multi-generational household,4th Quintile,,,,,,,,,,,,
2005,Multi-generational household,5th Quintile,,,,,,,,,,,,
2005,Other Combinations,1st Quintile,,,,,,,,,,,,
2005,Other Combinations,2nd Quintile,,,,,,,,,,,,
2005,Other Combinations,3rd Quintile,,,,,,,,,,,,
2005,Other Combinations,4th Quintile,,,,,,,,,,,,
2005,Other Combinations,5th Quintile,,,,,,,,,,,,
2006,Single-person household,1st Quintile,,,,,,,,,,,,
2006,Single-person household,2nd Quintile,,,,,,,,,,,,
2006,Single-person household,3rd Quintile,,,,,,,,,,,,
2006,Single-person household,4th Quintile,,,,,,,,,,,,
2006,Single-person household,5th Quintile,,,,,,,,,,,,
2006,Couple without children,1st Quintile,,,,,,,,,,,,
2006,Couple without children,2nd Quintile,,,,,,,,,,,,
2006,Couple without children,3rd Quintile,,,,,,,,,,,,
2006,Couple without children,4th Quintile,,,,,,,,,,,,
2006,Couple without children,5th Quintile,,,,,,,,,,,,
2006,Single parent,1st Quintile,,,,,,,,,,,,
2006,Single parent,2nd Quintile,,,,,,,,,,,,
2006,Single parent,3rd Quintile,,,,,,,,,,,,
2006,Single parent,4th Quintile,,,,,,,,,,,,
2006,Single parent,5th Quintile,,,,,,,,,,,,
2006,Couple with children,1st Quintile,,,,,,,,,,,,
2006,Couple with children,2nd Quintile,,,,,,,,,,,,
2006,Couple with children,3rd Quintile,,,,,,,,,,,,
2006,Couple with children,4th Quintile,,,,,,,,,,,,
2006,Couple with children,5th Quintile,,,,,,,,,,,,
2006,Multi-generational household,1st Quintile,,,,,,,,,,,,
2006,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2006,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2006,Multi-generational household,4th Quintile,,,,,,,,,,,,
2006,Multi-generational household,5th Quintile,,,,,,,,,,,,
2006,Other Combinations,1st Quintile,,,,,,,,,,,,
2006,Other Combinations,2nd Quintile,,,,,,,,,,,,
2006,Other Combinations,3rd Quintile,,,,,,,,,,,,
2006,Other Combinations,4th Quintile,,,,,,,,,,,,
2006,Other Combinations,5th Quintile,,,,,,,,,,,,
2007,Single-person household,1st Quintile,,,,,,,,,,,,
2007,Single-person household,2nd Quintile,,,,,,,,,,,,
2007,Single-person household,3rd Quintile,,,,,,,,,,,,
2007,Single-person household,4th Quintile,,,,,,,,,,,,
2007,Single-person household,5th Quintile,,,,,,,,,,,,
2007,Couple without children,1st Quintile,,,,,,,,,,,,
2007,Couple without children,2nd Quintile,,,,,,,,,,,,
2007,Couple without children,3rd Quintile,,,,,,,,,,,,
2007,Couple without children,4th Quintile,,,,,,,,,,,,
2007,Couple without children,5th Quintile,,,,,,,,,,,,
2007,Single parent,1st Quintile,,,,,,,,,,,,
2007,Single parent,2nd Quintile,,,,,,,,,,,,
2007,Single parent,3rd Quintile,,,,,,,,,,,,
2007,Single parent,4th Quintile,,,,,,,,,,,,
2007,Single parent,5th Quintile,,,,,,,,,,,,
2007,Couple with children,1st Quintile,,,,,,,,,,,,
2007,Couple with children,2nd Quintile,,,,,,,,,,,,
2007,Couple with children,3rd Quintile,,,,,,,,,,,,
2007,Couple with children,4th Quintile,,,,,,,,,,,,
2007,Couple with children,5th Quintile,,,,,,,,,,,,
2007,Multi-generational household,1st Quintile,,,,,,,,,,,,
2007,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2007,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2007,Multi-generational household,4th Quintile,,,,,,,,,,,,
2007,Multi-generational household,5th Quintile,,,,,,,,,,,,
2007,Other Combinations,1st Quintile,,,,,,,,,,,,
2007,Other Combinations,2nd Quintile,,,,,,,,,,,,
2007,Other Combinations,3rd Quintile,,,,,,,,,,,,
2007,Other Combinations,4th Quintile,,,,,,,,,,,,
2007,Other Combinations,5th Quintile,,,,,,,,,,,,
2008,Single-person household,1st Quintile,,,,,,,,,,,,
2008,Single-person household,2nd Quintile,,,,,,,,,,,,
2008,Single-person household,3rd Quintile,,,,,,,,,,,,
2008,Single-person household,4th Quintile,,,,,,,,,,,,
2008,Single-person household,5th Quintile,,,,,,,,,,,,
2008,Couple without children,1st Quintile,,,,,,,,,,,,
2008,Couple without children,2nd Quintile,,,,,,,,,,,,
2008,Couple without children,3rd Quintile,,,,,,,,,,,,
2008,Couple without children,4th Quintile,,,,,,,,,,,,
2008,Couple without children,5th Quintile,,,,,,,,,,,,
2008,Single parent,1st Quintile,,,,,,,,,,,,
2008,Single parent,2nd Quintile,,,,,,,,,,,,
2008,Single parent,3rd Quintile,,,,,,,,,,,,
2008,Single parent,4th Quintile,,,,,,,,,,,,
2008,Single parent,5th Quintile,,,,,,,,,,,,
2008,Couple with children,1st Quintile,,,,,,,,,,,,
2008,Couple with children,2nd Quintile,,,,,,,,,,,,
2008,Couple with children,3rd Quintile,,,,,,,,,,,,
2008,Couple with children,4th Quintile,,,,,,,,,,,,
2008,Couple with children,5th Quintile,,,,,,,,,,,,
2008,Multi-generational household,1st Quintile,,,,,,,,,,,,
2008,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2008,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2008,Multi-generational household,4th Quintile,,,,,,,,,,,,
2008,Multi-generational household,5th Quintile,,,,,,,,,,,,
2008,Other Combinations,1st Quintile,,,,,,,,,,,,
2008,Other Combinations,2nd Quintile,,,,,,,,,,,,
2008,Other Combinations,3rd Quintile,,,,,,,,,,,,
2008,Other Combinations,4th Quintile,,,,,,,,,,,,
2008,Other Combinations,5th Quintile,,,,,,,,,,,,
2009,Single-person household,1st Quintile,,,,,,,,,,,,
2009,Single-person household,2nd Quintile,,,,,,,,,,,,
2009,Single-person household,3rd Quintile,,,,,,,,,,,,
2009,Single-person household,4th Quintile,,,,,,,,,,,,
2009,Single-person household,5th Quintile,,,,,,,,,,,,
2009,Couple without children,1st Quintile,,,,,,,,,,,,
2009,Couple without children,2nd Quintile,,,,,,,,,,,,
2009,Couple without children,3rd Quintile,,,,,,,,,,,,
2009,Couple without children,4th Quintile,,,,,,,,,,,,
2009,Couple without children,5th Quintile,,,,,,,,,,,,
2009,Single parent,1st Quintile,,,,,,,,,,,,
2009,Single parent,2nd Quintile,,,,,,,,,,,,
2009,Single parent,3rd Quintile,,,,,,,,,,,,
2009,Single parent,4th Quintile,,,,,,,,,,,,
2009,Single parent,5th Quintile,,,,,,,,,,,,
2009,Couple with children,1st Quintile,,,,,,,,,,,,
2009,Couple with children,2nd Quintile,,,,,,,,,,,,
2009,Couple with children,3rd Quintile,,,,,,,,,,,,
2009,Couple with children,4th Quintile,,,,,,,,,,,,
2009,Couple with children,5th Quintile,,,,,,,,,,,,
2009,Multi-generational household,1st Quintile,,,,,,,,,,,,
2009,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2009,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2009,Multi-generational household,4th Quintile,,,,,,,,,,,,
2009,Multi-generational household,5th Quintile,,,,,,,,,,,,
2009,Other Combinations,1st Quintile,,,,,,,,,,,,
2009,Other Combinations,2nd Quintile,,,,,,,,,,,,
2009,Other Combinations,3rd Quintile,,,,,,,,,,,,
2009,Other Combinations,4th Quintile,,,,,,,,,,,,
2009,Other Combinations,5th Quintile,,,,,,,,,,,,
2010,Single-person household,1st Quintile,,,,,,,,,,,,
2010,Single-person household,2nd Quintile,,,,,,,,,,,,
2010,Single-person household,3rd Quintile,,,,,,,,,,,,
2010,Single-person household,4th Quintile,,,,,,,,,,,,
2010,Single-person household,5th Quintile,,,,,,,,,,,,
2010,Couple without children,1st Quintile,,,,,,,,,,,,
2010,Couple without children,2nd Quintile,,,,,,,,,,,,
2010,Couple without children,3rd Quintile,,,,,,,,,,,,
2010,Couple without children,4th Quintile,,,,,,,,,,,,
2010,Couple without children,5th Quintile,,,,,,,,,,,,
2010,Single parent,1st Quintile,,,,,,,,,,,,
2010,Single parent,2nd Quintile,,,,,,,,,,,,
2010,Single parent,3rd Quintile,,,,,,,,,,,,
2010,Single parent,4th Quintile,,,,,,,,,,,,
2010,Single parent,5th Quintile,,,,,,,,,,,,
2010,Couple with children,1st Quintile,,,,,,,,,,,,
2010,Couple with children,2nd Quintile,,,,,,,,,,,,
2010,Couple with children,3rd Quintile,,,,,,,,,,,,
2010,Couple with children,4th Quintile,,,,,,,,,,,,
2010,Couple with children,5th Quintile,,,,,,,,,,,,
2010,Multi-generational household,1st Quintile,,,,,,,,,,,,
2010,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2010,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2010,Multi-generational household,4th Quintile,,,,,,,,,,,,
2010,Multi-generational household,5th Quintile,,,,,,,,,,,,
2010,Other Combinations,1st Quintile,,,,,,,,,,,,
2010,Other Combinations,2nd Quintile,,,,,,,,,,,,
2010,Other Combinations,3rd Quintile,,,,,,,,,,,,
2010,Other Combinations,4th Quintile,,,,,,,,,,,,
2010,Other Combinations,5th Quintile,,,,,,,,,,,,
2011,Single-person household,1st Quintile,,,,,,,,,,,,
2011,Single-person household,2nd Quintile,,,,,,,,,,,,
2011,Single-person household,3rd Quintile,,,,,,,,,,,,
2011,Single-person household,4th Quintile,,,,,,,,,,,,
2011,Single-person household,5th Quintile,,,,,,,,,,,,
2011,Couple without children,1st Quintile,,,,,,,,,,,,
2011,Couple without children,2nd Quintile,,,,,,,,,,,,
2011,Couple without children,3rd Quintile,,,,,,,,,,,,
2011,Couple without children,4th Quintile,,,,,,,,,,,,
2011,Couple without children,5th Quintile,,,,,,,,,,,,
2011,Single parent,1st Quintile,,,,,,,,,,,,
2011,Single parent,2nd Quintile,,,,,,,,,,,,
2011,Single parent,3rd Quintile,,,,,,,,,,,,
2011,Single parent,4th Quintile,,,,,,,,,,,,
2011,Single parent,5th Quintile,,,,,,,,,,,,
2011,Couple with children,1st Quintile,,,,,,,,,,,,
2011,Couple with children,2nd Quintile,,,,,,,,,,,,
2011,Couple with children,3rd Quintile,,,,,,,,,,,,
2011,Couple with children,4th Quintile,,,,,,,,,,,,
2011,Couple with children,5th Quintile,,,,,,,,,,,,
2011,Multi-generational household,1st Quintile,,,,,,,,,,,,
2011,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2011,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2011,Multi-generational household,4th Quintile,,,,,,,,,,,,
2011,Multi-generational household,5th Quintile,,,,,,,,,,,,
2011,Other Combinations,1st Quintile,,,,,,,,,,,,
2011,Other Combinations,2nd Quintile,,,,,,,,,,,,
2011,Other Combinations,3rd Quintile,,,,,,,,,,,,
2011,Other Combinations,4th Quintile,,,,,,,,,,,,
2011,Other Combinations,5th Quintile,,,,,,,,,,,,
2012,Single-person household,1st Quintile,,,,,,,,,,,,
2012,Single-person household,2nd Quintile,,,,,,,,,,,,
2012,Single-person household,3rd Quintile,,,,,,,,,,,,
2012,Single-person household,4th Quintile,,,,,,,,,,,,
2012,Single-person household,5th Quintile,,,,,,,,,,,,
2012,Couple without children,1st Quintile,,,,,,,,,,,,
2012,Couple without children,2nd Quintile,,,,,,,,,,,,
2012,Couple without children,3rd Quintile,,,,,,,,,,,,
2012,Couple without children,4th Quintile,,,,,,,,,,,,
2012,Couple without children,5th Quintile,,,,,,,,,,,,
2012,Single parent,1st Quintile,,,,,,,,,,,,
2012,Single parent,2nd Quintile,,,,,,,,,,,,
2012,Single parent,3rd Quintile,,,,,,,,,,,,
2012,Single parent,4th Quintile,,,,,,,,,,,,
2012,Single parent,5th Quintile,,,,,,,,,,,,
2012,Couple with children,1st Quintile,,,,,,,,,,,,
2012,Couple with children,2nd Quintile,,,,,,,,,,,,
2012,Couple with children,3rd Quintile,,,,,,,,,,,,
2012,Couple with children,4th Quintile,,,,,,,,,,,,
2012,Couple with children,5th Quintile,,,,,,,,,,,,
2012,Multi-generational household,1st Quintile,,,,,,,,,,,,
2012,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2012,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2012,Multi-generational household,4th Quintile,,,,,,,,,,,,
2012,Multi-generational household,5th Quintile,,,,,,,,,,,,
2012,Other Combinations,1st Quintile,,,,,,,,,,,,
2012,Other Combinations,2nd Quintile,,,,,,,,,,,,
2012,Other Combinations,3rd Quintile,,,,,,,,,,,,
2012,Other Combinations,4th Quintile,,,,,,,,,,,,
2012,Other Combinations,5th Quintile,,,,,,,,,,,,
2013,Single-person household,1st Quintile,,,,,,,,,,,,
2013,Single-person household,2nd Quintile,,,,,,,,,,,,
2013,Single-person household,3rd Quintile,,,,,,,,,,,,
2013,Single-person household,4th Quintile,,,,,,,,,,,,
2013,Single-person household,5th Quintile,,,,,,,,,,,,
2013,Couple without children,1st Quintile,,,,,,,,,,,,
2013,Couple without children,2nd Quintile,,,,,,,,,,,,
2013,Couple without children,3rd Quintile,,,,,,,,,,,,
2013,Couple without children,4th Quintile,,,,,,,,,,,,
2013,Couple without children,5th Quintile,,,,,,,,,,,,
2013,Single parent,1st Quintile,,,,,,,,,,,,
2013,Single parent,2nd Quintile,,,,,,,,,,,,
2013,Single parent,3rd Quintile,,,,,,,,,,,,
2013,Single parent,4th Quintile,,,,,,,,,,,,
2013,Single parent,5th Quintile,,,,,,,,,,,,
2013,Couple with children,1st Quintile,,,,,,,,,,,,
2013,Couple with children,2nd Quintile,,,,,,,,,,,,
2013,Couple with children,3rd Quintile,,,,,,,,,,,,
2013,Couple with children,4th Quintile,,,,,,,,,,,,
2013,Couple with children,5th Quintile,,,,,,,,,,,,
2013,Multi-generational household,1st Quintile,,,,,,,,,,,,
2013,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2013,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2013,Multi-generational household,4th Quintile,,,,,,,,,,,,
2013,Multi-generational household,5th Quintile,,,,,,,,,,,,
2013,Other Combinations,1st Quintile,,,,,,,,,,,,
2013,Other Combinations,2nd Quintile,,,,,,,,,,,,
2013,Other Combinations,3rd Quintile,,,,,,,,,,,,
2013,Other Combinations,4th Quintile,,,,,,,,,,,,
2013,Other Combinations,5th Quintile,,,,,,,,,,,,
2014,Single-person household,1st Quintile,,,,,,,,,,,,
2014,Single-person household,2nd Quintile,,,,,,,,,,,,
2014,Single-person household,3rd Quintile,,,,,,,,,,,,
2014,Single-person household,4th Quintile,,,,,,,,,,,,
2014,Single-person household,5th Quintile,,,,,,,,,,,,
2014,Couple without children,1st Quintile,,,,,,,,,,,,
2014,Couple without children,2nd Quintile,,,,,,,,,,,,
2014,Couple without children,3rd Quintile,,,,,,,,,,,,
2014,Couple without children,4th Quintile,,,,,,,,,,,,
2014,Couple without children,5th Quintile,,,,,,,,,,,,
2014,Single parent,1st Quintile,,,,,,,,,,,,
2014,Single parent,2nd Quintile,,,,,,,,,,,,
2014,Single parent,3rd Quintile,,,,,,,,,,,,
2014,Single parent,4th Quintile,,,,,,,,,,,,
2014,Single parent,5th Quintile,,,,,,,,,,,,
2014,Couple with children,1st Quintile,,,,,,,,,,,,
2014,Couple with children,2nd Quintile,,,,,,,,,,,,
2014,Couple with children,3rd Quintile,,,,,,,,,,,,
2014,Couple with children,4th Quintile,,,,,,,,,,,,
2014,Couple with children,5th Quintile,,,,,,,,,,,,
2014,Multi-generational household,1st Quintile,,,,,,,,,,,,
2014,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2014,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2014,Multi-generational household,4th Quintile,,,,,,,,,,,,
2014,Multi-generational household,5th Quintile,,,,,,,,,,,,
2014,Other Combinations,1st Quintile,,,,,,,,,,,,
2014,Other Combinations,2nd Quintile,,,,,,,,,,,,
2014,Other Combinations,3rd Quintile,,,,,,,,,,,,
2014,Other Combinations,4th Quintile,,,,,,,,,,,,
2014,Other Combinations,5th Quintile,,,,,,,,,,,,
2015,Single-person household,1st Quintile,,,,,,,,,,,,
2015,Single-person household,2nd Quintile,,,,,,,,,,,,
2015,Single-person household,3rd Quintile,,,,,,,,,,,,
2015,Single-person household,4th Quintile,,,,,,,,,,,,
2015,Single-person household,5th Quintile,,,,,,,,,,,,
2015,Couple without children,1st Quintile,,,,,,,,,,,,
2015,Couple without children,2nd Quintile,,,,,,,,,,,,
2015,Couple without children,3rd Quintile,,,,,,,,,,,,
2015,Couple without children,4th Quintile,,,,,,,,,,,,
2015,Couple without children,5th Quintile,,,,,,,,,,,,
2015,Single parent,1st Quintile,,,,,,,,,,,,
2015,Single parent,2nd Quintile,,,,,,,,,,,,
2015,Single parent,3rd Quintile,,,,,,,,,,,,
2015,Single parent,4th Quintile,,,,,,,,,,,,
2015,Single parent,5th Quintile,,,,,,,,,,,,
2015,Couple with children,1st Quintile,,,,,,,,,,,,
2015,Couple with children,2nd Quintile,,,,,,,,,,,,
2015,Couple with children,3rd Quintile,,,,,,,,,,,,
2015,Couple with children,4th Quintile,,,,,,,,,,,,
2015,Couple with children,5th Quintile,,,,,,,,,,,,
2015,Multi-generational household,1st Quintile,,,,,,,,,,,,
2015,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2015,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2015,Multi-generational household,4th Quintile,,,,,,,,,,,,
2015,Multi-generational household,5th Quintile,,,,,,,,,,,,
2015,Other Combinations,1st Quintile,,,,,,,,,,,,
2015,Other Combinations,2nd Quintile,,,,,,,,,,,,
2015,Other Combinations,3rd Quintile,,,,,,,,,,,,
2015,Other Combinations,4th Quintile,,,,,,,,,,,,
2015,Other Combinations,5th Quintile,,,,,,,,,,,,
2016,Single-person household,1st Quintile,,,,,,,,,,,,
2016,Single-person household,2nd Quintile,36,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
