year,bula_h,hhtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Baden-Wuerttemberg,Single-person household,Yes,0.47662,66,167,0.40064,0.55260
1996,Baden-Wuerttemberg,Single-person household,No,0.49366,101,167,0.41760,0.56972
1996,Baden-Wuerttemberg,Couple without children,Yes,0.65731,120,207,0.59250,0.72212
1996,Baden-Wuerttemberg,Couple without children,No,0.29830,87,207,0.23582,0.36078
1996,Baden-Wuerttemberg,Couple with children,Yes,0.70414,213,358,0.65679,0.75148
1996,Baden-Wuerttemberg,Couple with children,No,0.25562,145,358,0.21037,0.30087
1996,Bavaria,Single-person household,Yes,0.40742,81,183,0.33603,0.47880
1996,Bavaria,Single-person household,No,0.50925,102,183,0.43662,0.58188
1996,Bavaria,Couple without children,Yes,0.62779,130,225,0.56449,0.69110
1996,Bavaria,Couple without children,No,0.34137,95,225,0.27928,0.40347
1996,Bavaria,Couple with children,Yes,0.75557,239,349,0.71042,0.80073
1996,Bavaria,Couple with children,No,0.22836,110,349,0.18426,0.27247
1996,Berlin,Single-person household,No,0.87160,79,79,0.79735,0.94584
1996,Berlin,Couple without children,No,0.73530,56,56,0.61871,0.85190
1996,Berlin,Couple with children,No,0.62111,76,76,0.51132,0.73090
1996,Brandenburg,Couple without children,Yes,0.70406,55,55,0.58231,0.82581
1996,Brandenburg,Couple with children,Yes,0.59132,66,105,0.49684,0.68580
1996,Brandenburg,Couple with children,No,0.34209,39,105,0.25091,0.43327
1996,Mecklenburg-Western Pomerania,Couple with children,Yes,0.54771,48,83,0.43998,0.65544
1996,Mecklenburg-Western Pomerania,Couple with children,No,0.41454,35,83,0.30791,0.52117
1996,Saxony,Single-person household,No,0.62667,57,57,0.49999,0.75336
1996,Saxony,Couple without children,Yes,0.44713,72,160,0.36985,0.52441
1996,Saxony,Couple without children,No,0.50012,88,160,0.42240,0.57784
1996,Saxony,Couple with children,Yes,0.52679,121,225,0.46140,0.59217
1996,Saxony,Couple with children,No,0.43760,104,225,0.37264,0.50257
1996,Saxony-Anhalt,Single-person household,No,0.54028,32,32,0.36484,0.71572
1996,Saxony-Anhalt,Couple without children,Yes,0.42471,44,96,0.32531,0.52411
1996,Saxony-Anhalt,Couple without children,No,0.46457,52,96,0.36428,0.56487
1996,Saxony-Anhalt,Couple with children,Yes,0.50016,76,138,0.41643,0.58389
1996,Saxony-Anhalt,Couple with children,No,0.45830,62,138,0.37487,0.54174
1996,Thuringa,Single-person household,No,0.56216,36,36,0.39779,0.72652
1996,Thuringa,Couple without children,Yes,0.55287,49,49,0.41221,0.69353
1996,Thuringa,Couple with children,Yes,0.55146,86,137,0.46787,0.63504
1996,Thuringa,Couple with children,No,0.43638,51,137,0.35303,0.51974
1997,Schleswig-Holstein,Couple without children,Yes,0.77493,33,33,0.63023,0.91963
1997,Schleswig-Holstein,Couple with children,Yes,0.80112,41,41,0.67742,0.92482
1997,Lower Saxony,Single-person household,Yes,0.53519,60,112,0.44240,0.62797
1997,Lower Saxony,Single-person household,No,0.45700,52,112,0.36433,0.54967
1997,Lower Saxony,Couple without children,Yes,0.68720,109,164,0.61602,0.75838
1997,Lower Saxony,Couple without children,No,0.28926,55,164,0.21965,0.35887
1997,Lower Saxony,Couple with children,Yes,0.82392,143,186,0.76903,0.87881
1997,Lower Saxony,Couple with children,No,0.12066,43,186,0.07372,0.16760
1997,North Rhine-Westphalia,Single-person household,Yes,0.39750,112,270,0.33902,0.45598
1997,North Rhine-Westphalia,Single-person household,No,0.56653,158,270,0.50731,0.62575
1997,North Rhine-Westphalia,Couple without children,Yes,0.59826,191,342,0.54622,0.65029
1997,North Rhine-Westphalia,Couple without children,No,0.36057,151,342,0.30960,0.41153
1997,North Rhine-Westphalia,Single parent,Yes,0.56672,45,82,0.45880,0.67463
1997,North Rhine-Westphalia,Single parent,No,0.39178,37,82,0.28547,0.49808
1997,North Rhine-Westphalia,Couple with children,Yes,0.71521,314,504,0.67577,0.75465
1997,North Rhine-Westphalia,Couple with children,No,0.26963,190,504,0.23085,0.30841
1997,Hesse,Single-person household,Yes,0.47756,42,88,0.37260,0.58252
1997,Hesse,Single-person household,No,0.47652,46,88,0.37157,0.58147
1997,Hesse,Couple without children,Yes,0.62451,83,138,0.54342,0.70560
1997,Hesse,Couple without children,No,0.36191,55,138,0.28144,0.44239
1997,Hesse,Couple with children,Yes,0.65945,98,172,0.58842,0.73048
1997,Hesse,Couple with children,No,0.30984,74,172,0.24053,0.37915
1997,"Rhineland-Palatinate, Saarland",Single-person household,No,0.51085,35,35,0.34282,0.67888
1997,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.67130,70,103,0.58014,0.76246
1997,"Rhineland-Palatinate, Saarland",Couple without children,No,0.31629,33,103,0.22605,0.40654
1997,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.78825,105,138,0.71984,0.85666
1997,"Rhineland-Palatinate, Saarland",Couple with children,No,0.19910,33,138,0.13223,0.26597
1997,Baden-Wuerttemberg,Single-person household,Yes,0.41305,59,160,0.33651,0.48958
1997,Baden-Wuerttemberg,Single-person household,No,0.52772,101,160,0.45012,0.60531
1997,Baden-Wuerttemberg,Couple without children,Yes,0.69149,125,205,0.62810,0.75487
1997,Baden-Wuerttemberg,Couple without children,No,0.27119,80,205,0.21018,0.33219
1997,Baden-Wuerttemberg,Couple with children,Yes,0.72332,218,362,0.67717,0.76946
1997,Baden-Wuerttemberg,Couple with children,No,0.23289,144,362,0.18929,0.27649
1997,Bavaria,Single-person household,Yes,0.43336,81,178,0.36035,0.50636
1997,Bavaria,Single-person household,No,0.50045,97,178,0.42679,0.57411
1997,Bavaria,Couple without children,Yes,0.60623,131,223,0.54196,0.67050
1997,Bavaria,Couple without children,No,0.33645,92,223,0.27430,0.39861
1997,Bavaria,Couple with children,Yes,0.81089,243,336,0.76895,0.85282
1997,Bavaria,Couple with children,No,0.18196,93,336,0.14064,0.22327
1997,Berlin,Single-person household,No,0.82721,80,80,0.74384,0.91058
1997,Berlin,Couple without children,No,0.75020,58,58,0.63781,0.86258
1997,Berlin,Couple with children,No,0.61758,68,68,0.50121,0.73395
1997,Brandenburg,Single-person household,No,0.46036,32,32,0.28491,0.63582
1997,Brandenburg,Couple without children,Yes,0.65303,54,87,0.55242,0.75363
1997,Brandenburg,Couple without children,No,0.33622,33,87,0.23638,0.43607
1997,Brandenburg,Couple with children,Yes,0.62436,71,109,0.53302,0.71570
1997,Brandenburg,Couple with children,No,0.34274,38,109,0.25323,0.43226
1997,Mecklenburg-Western Pomerania,Couple without children,Yes,0.57713,31,31,0.40035,0.75391
1997,Mecklenburg-Western Pomerania,Couple with children,Yes,0.59487,46,78,0.48522,0.70453
1997,Mecklenburg-Western Pomerania,Couple with children,No,0.40513,32,78,0.29547,0.51478
1997,Saxony,Single-person household,No,0.60202,56,56,0.47265,0.73138
1997,Saxony,Couple without children,Yes,0.42845,70,161,0.35177,0.50513
1997,Saxony,Couple without children,No,0.50062,91,161,0.42314,0.57809
1997,Saxony,Couple with children,Yes,0.52374,112,210,0.45603,0.59145
1997,Saxony,Couple with children,No,0.42029,98,210,0.35337,0.48721
1997,Saxony-Anhalt,Single-person household,No,0.61986,39,39,0.46552,0.77420
1997,Saxony-Anhalt,Couple without children,Yes,0.41786,44,99,0.32021,0.51551
1997,Saxony-Anhalt,Couple without children,No,0.48482,55,99,0.38587,0.58376
1997,Saxony-Anhalt,Couple with children,Yes,0.55705,77,128,0.47065,0.64344
1997,Saxony-Anhalt,Couple with children,No,0.41988,51,128,0.33405,0.50572
1997,Thuringa,Single-person household,No,0.54734,32,32,0.37212,0.72256
1997,Thuringa,Couple without children,Yes,0.53281,46,81,0.42348,0.64214
1997,Thuringa,Couple without children,No,0.41454,35,81,0.30659,0.52250
1997,Thuringa,Couple with children,Yes,0.55382,85,134,0.46934,0.63830
1997,Thuringa,Couple with children,No,0.41821,49,134,0.33438,0.50205
1998,Schleswig-Holstein,Couple without children,Yes,0.85167,49,49,0.75112,0.95222
1998,Schleswig-Holstein,Couple with children,Yes,0.81979,50,50,0.71217,0.92741
1998,Hamburg,Single-person household,No,0.81350,40,40,0.69126,0.93575
1998,Lower Saxony,Single-person household,Yes,0.52753,68,133,0.44236,0.61269
1998,Lower Saxony,Single-person household,No,0.46805,65,133,0.38292,0.55317
1998,Lower Saxony,Couple without children,Yes,0.72736,135,198,0.66517,0.78954
1998,Lower Saxony,Couple without children,No,0.27264,63,198,0.21046,0.33483
1998,Lower Saxony,Couple with children,Yes,0.83916,185,233,0.79188,0.88643
1998,Lower Saxony,Couple with children,No,0.15696,48,233,0.11015,0.20377
1998,North Rhine-Westphalia,Single-person household,Yes,0.36178,128,343,0.31086,0.41271
1998,North Rhine-Westphalia,Single-person household,No,0.63200,215,343,0.58088,0.68311
1998,North Rhine-Westphalia,Couple without children,Yes,0.57326,242,443,0.52714,0.61937
1998,North Rhine-Westphalia,Couple without children,No,0.41837,201,443,0.37238,0.46436
1998,North Rhine-Westphalia,Single parent,Yes,0.48363,43,89,0.37922,0.58804
1998,North Rhine-Westphalia,Single parent,No,0.51637,46,89,0.41196,0.62078
1998,North Rhine-Westphalia,Couple with children,Yes,0.70296,360,566,0.66528,0.74064
1998,North Rhine-Westphalia,Couple with children,No,0.29704,206,566,0.25936,0.33472
1998,Hesse,Single-person household,Yes,0.40706,43,105,0.31264,0.50148
1998,Hesse,Single-person household,No,0.58088,62,105,0.48605,0.67572
1998,Hesse,Couple without children,Yes,0.64197,98,157,0.56674,0.71721
1998,Hesse,Couple without children,No,0.35803,59,157,0.28279,0.43326
1998,Hesse,Couple with children,Yes,0.70413,125,195,0.63990,0.76836
1998,Hesse,Couple with children,No,0.29241,70,195,0.22840,0.35642
1998,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.43529,35,84,0.32862,0.54195
1998,"Rhineland-Palatinate, Saarland",Single-person household,No,0.54229,49,84,0.43510,0.64947
1998,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.66439,79,122,0.58025,0.74852
1998,"Rhineland-Palatinate, Saarland",Couple without children,No,0.33561,43,122,0.25148,0.41975
1998,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.73633,124,162,0.66827,0.80439
1998,"Rhineland-Palatinate, Saarland",Couple with children,No,0.26367,38,162,0.19561,0.33173
1998,Baden-Wuerttemberg,Single-person household,Yes,0.41505,78,205,0.34743,0.48266
1998,Baden-Wuerttemberg,Single-person household,No,0.57164,127,205,0.50374,0.63955
1998,Baden-Wuerttemberg,Couple without children,Yes,0.67724,142,229,0.61655,0.73793
1998,Baden-Wuerttemberg,Couple without children,No,0.30958,87,229,0.24957,0.36959
1998,Baden-Wuerttemberg,Single parent,No,0.53868,36,36,0.37352,0.70383
1998,Baden-Wuerttemberg,Couple with children,Yes,0.72141,236,385,0.67657,0.76625
1998,Baden-Wuerttemberg,Couple with children,No,0.27859,149,385,0.23375,0.32343
1998,Bavaria,Single-person household,Yes,0.44694,98,223,0.38154,0.51234
1998,Bavaria,Single-person household,No,0.54083,125,223,0.47527,0.60638
1998,Bavaria,Couple without children,Yes,0.66459,181,284,0.60958,0.71960
1998,Bavaria,Couple without children,No,0.33155,103,284,0.27670,0.38640
1998,Bavaria,Single parent,Yes,0.55575,31,31,0.37794,0.73355
1998,Bavaria,Couple with children,Yes,0.79503,275,376,0.75417,0.83589
1998,Bavaria,Couple with children,No,0.20257,101,376,0.16189,0.24325
1998,Berlin,Single-person household,No,0.88562,104,104,0.82415,0.94708
1998,Berlin,Couple without children,No,0.80257,66,66,0.70580,0.89934
1998,Berlin,Couple with children,No,0.77728,75,75,0.68248,0.87208
1998,Brandenburg,Single-person household,No,0.65272,48,48,0.51660,0.78884
1998,Brandenburg,Couple without children,Yes,0.59846,55,93,0.49829,0.69863
1998,Brandenburg,Couple without children,No,0.38597,38,93,0.28649,0.48545
1998,Brandenburg,Couple with children,Yes,0.61983,64,110,0.52870,0.71096
1998,Brandenburg,Couple with children,No,0.37606,46,110,0.28512,0.46700
1998,Mecklenburg-Western Pomerania,Single-person household,No,0.68930,32,32,0.52639,0.85221
1998,Mecklenburg-Western Pomerania,Couple without children,No,0.54832,34,34,0.37852,0.71811
1998,Mecklenburg-Western Pomerania,Couple with children,Yes,0.65246,52,87,0.55182,0.75311
1998,Mecklenburg-Western Pomerania,Couple with children,No,0.34754,35,87,0.24689,0.44818
1998,Saxony,Single-person household,Yes,0.32990,32,104,0.23910,0.42070
1998,Saxony,Single-person household,No,0.63958,72,104,0.54685,0.73230
1998,Saxony,Couple without children,Yes,0.41362,77,187,0.34285,0.48440
1998,Saxony,Couple without children,No,0.57703,110,187,0.50603,0.64803
1998,Saxony,Couple with children,Yes,0.56677,128,233,0.50300,0.63053
1998,Saxony,Couple with children,No,0.40889,105,233,0.34563,0.47215
1998,Saxony-Anhalt,Single-person household,No,0.65224,53,53,0.52279,0.78169
1998,Saxony-Anhalt,Couple without children,Yes,0.43281,52,121,0.34416,0.52146
1998,Saxony-Anhalt,Couple without children,No,0.54828,69,121,0.45924,0.63732
1998,Saxony-Anhalt,Couple with children,Yes,0.49259,68,125,0.40459,0.58059
1998,Saxony-Anhalt,Couple with children,No,0.49437,57,125,0.40637,0.58237
1998,Thuringa,Single-person household,No,0.60662,38,38,0.44921,0.76402
1998,Thuringa,Couple without children,Yes,0.54154,59,105,0.44577,0.63730
1998,Thuringa,Couple without children,No,0.45846,46,105,0.36270,0.55423
1998,Thuringa,Couple with children,Yes,0.65625,99,148,0.57947,0.73303
1998,Thuringa,Couple with children,No,0.33851,49,148,0.26201,0.41501
1999,Schleswig-Holstein,Couple without children,Yes,0.86124,44,44,0.75792,0.96457
1999,Schleswig-Holstein,Couple with children,Yes,0.85594,52,52,0.75956,0.95231
1999,Hamburg,Single-person household,No,0.83480,33,33,0.70613,0.96347
1999,Lower Saxony,Single-person household,Yes,0.52585,61,124,0.43761,0.61410
1999,Lower Saxony,Single-person household,No,0.46768,63,124,0.37950,0.55586
1999,Lower Saxony,Couple without children,Yes,0.72648,138,194,0.66359,0.78937
1999,Lower Saxony,Couple without children,No,0.26035,56,194,0.19844,0.32226
1999,Lower Saxony,Couple with children,Yes,0.81065,176,228,0.75969,0.86162
1999,Lower Saxony,Couple with children,No,0.17355,52,228,0.12429,0.22282
1999,North Rhine-Westphalia,Single-person household,Yes,0.35897,125,325,0.30673,0.41120
1999,North Rhine-Westphalia,Single-person household,No,0.63188,200,325,0.57937,0.68440
1999,North Rhine-Westphalia,Couple without children,Yes,0.55647,227,422,0.50902,0.60393
1999,North Rhine-Westphalia,Couple without children,No,0.42740,195,422,0.38014,0.47465
1999,North Rhine-Westphalia,Single parent,Yes,0.38113,32,75,0.27047,0.49178
1999,North Rhine-Westphalia,Single parent,No,0.59980,43,75,0.48817,0.71143
1999,North Rhine-Westphalia,Couple with children,Yes,0.68512,366,557,0.64652,0.72373
1999,North Rhine-Westphalia,Couple with children,No,0.29181,191,557,0.25402,0.32959
1999,Hesse,Single-person household,Yes,0.41916,39,91,0.31722,0.52110
1999,Hesse,Single-person household,No,0.58084,52,91,0.47890,0.68278
1999,Hesse,Couple without children,Yes,0.66132,108,167,0.58933,0.73332
1999,Hesse,Couple without children,No,0.33868,59,167,0.26668,0.41067
1999,Hesse,Couple with children,Yes,0.72249,117,178,0.65652,0.78846
1999,Hesse,Couple with children,No,0.27369,61,178,0.20801,0.33938
1999,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.44664,32,76,0.33413,0.55915
1999,"Rhineland-Palatinate, Saarland",Single-person household,No,0.52828,44,76,0.41530,0.64126
1999,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.71834,91,125,0.63917,0.79751
1999,"Rhineland-Palatinate, Saarland",Couple without children,No,0.28166,34,125,0.20249,0.36083
1999,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.77039,118,153,0.70353,0.83725
1999,"Rhineland-Palatinate, Saarland",Couple with children,No,0.22320,35,153,0.15700,0.28939
1999,Baden-Wuerttemberg,Single-person household,Yes,0.40199,74,204,0.33454,0.46944
1999,Baden-Wuerttemberg,Single-person household,No,0.58314,130,204,0.51532,0.65097
1999,Baden-Wuerttemberg,Couple without children,Yes,0.69072,134,216,0.62894,0.75250
1999,Baden-Wuerttemberg,Couple without children,No,0.30233,82,216,0.24094,0.36372
1999,Baden-Wuerttemberg,Single parent,No,0.45142,31,31,0.27334,0.62949
1999,Baden-Wuerttemberg,Couple with children,Yes,0.70606,224,368,0.65945,0.75267
1999,Baden-Wuerttemberg,Couple with children,No,0.27783,144,368,0.23200,0.32366
1999,Bavaria,Single-person household,Yes,0.47400,96,203,0.40514,0.54286
1999,Bavaria,Single-person household,No,0.50878,107,203,0.43984,0.57773
1999,Bavaria,Couple without children,Yes,0.63462,176,286,0.57871,0.69052
1999,Bavaria,Couple without children,No,0.36172,110,286,0.30594,0.41751
1999,Bavaria,Single parent,Yes,0.63431,33,33,0.46743,0.80118
1999,Bavaria,Couple with children,Yes,0.78639,262,362,0.74411,0.82867
1999,Bavaria,Couple with children,No,0.21141,100,362,0.16929,0.25353
1999,Berlin,Single-person household,No,0.86360,97,97,0.79495,0.93226
1999,Berlin,Couple without children,No,0.82854,67,67,0.73761,0.91948
1999,Berlin,Couple with children,No,0.70831,72,72,0.60258,0.81404
1999,Brandenburg,Single-person household,No,0.63040,42,42,0.48265,0.77816
1999,Brandenburg,Couple without children,Yes,0.61850,58,96,0.52082,0.71618
1999,Brandenburg,Couple without children,No,0.34635,38,96,0.25067,0.44204
1999,Brandenburg,Couple with children,Yes,0.63187,70,108,0.54048,0.72326
1999,Brandenburg,Couple with children,No,0.34986,38,108,0.25949,0.44023
1999,Mecklenburg-Western Pomerania,Single-person household,No,0.68666,33,33,0.52595,0.84738
1999,Mecklenburg-Western Pomerania,Couple without children,No,0.54932,35,35,0.38207,0.71657
1999,Mecklenburg-Western Pomerania,Couple with children,Yes,0.67593,48,80,0.57272,0.77914
1999,Mecklenburg-Western Pomerania,Couple with children,No,0.32407,32,80,0.22086,0.42728
1999,Saxony,Single-person household,Yes,0.36109,40,114,0.27253,0.44965
1999,Saxony,Single-person household,No,0.61942,74,114,0.52989,0.70894
1999,Saxony,Couple without children,Yes,0.43021,78,189,0.35943,0.50098
1999,Saxony,Couple without children,No,0.54746,111,189,0.47631,0.61861
1999,Saxony,Couple with children,Yes,0.56861,129,220,0.50301,0.63420
1999,Saxony,Couple with children,No,0.40498,91,220,0.33997,0.47000
1999,Saxony-Anhalt,Single-person household,No,0.66249,54,54,0.53518,0.78980
1999,Saxony-Anhalt,Couple without children,Yes,0.43481,52,120,0.34574,0.52388
1999,Saxony-Anhalt,Couple without children,No,0.54599,68,120,0.45653,0.63544
1999,Saxony-Anhalt,Couple with children,Yes,0.48360,68,120,0.39381,0.57339
1999,Saxony-Anhalt,Couple with children,No,0.50278,52,120,0.41295,0.59262
1999,Thuringa,Single-person household,No,0.57238,42,42,0.42095,0.72382
1999,Thuringa,Couple without children,Yes,0.53504,55,99,0.43629,0.63379
1999,Thuringa,Couple without children,No,0.46496,44,99,0.36621,0.56371
1999,Thuringa,Couple with children,Yes,0.64626,102,149,0.56923,0.72330
1999,Thuringa,Couple with children,No,0.35374,47,149,0.27670,0.43077
2000,Schleswig-Holstein,Single-person household,Yes,0.56838,59,107,0.47409,0.66267
2000,Schleswig-Holstein,Single-person household,No,0.42405,48,107,0.32997,0.51814
2000,Schleswig-Holstein,Couple without children,Yes,0.79904,109,142,0.73290,0.86519
2000,Schleswig-Holstein,Couple without children,No,0.20096,33,142,0.13481,0.26710
2000,Schleswig-Holstein,Couple with children,Yes,0.84822,104,104,0.77893,0.91752
2000,Hamburg,Single-person household,No,0.77936,64,64,0.67696,0.88176
2000,Lower Saxony,Single-person household,Yes,0.54466,139,250,0.48281,0.60652
2000,Lower Saxony,Single-person household,No,0.43911,111,250,0.37747,0.50075
2000,Lower Saxony,Couple without children,Yes,0.77120,268,343,0.72668,0.81572
2000,Lower Saxony,Couple without children,No,0.22483,75,343,0.18058,0.26907
2000,Lower Saxony,Single parent,Yes,0.67919,37,37,0.52670,0.83167
2000,Lower Saxony,Couple with children,Yes,0.77686,308,387,0.73532,0.81839
2000,Lower Saxony,Couple with children,No,0.19888,79,387,0.15906,0.23870
2000,Bremen,Single-person household,No,0.74946,35,35,0.60380,0.89511
2000,North Rhine-Westphalia,Single-person household,Yes,0.38145,283,685,0.34505,0.41786
2000,North Rhine-Westphalia,Single-person household,No,0.61020,402,685,0.57365,0.64675
2000,North Rhine-Westphalia,Couple without children,Yes,0.60367,542,877,0.57128,0.63606
2000,North Rhine-Westphalia,Couple without children,No,0.38538,335,877,0.35315,0.41761
2000,North Rhine-Westphalia,Single parent,Yes,0.46610,70,140,0.38317,0.54903
2000,North Rhine-Westphalia,Single parent,No,0.51899,70,140,0.43593,0.60205
2000,North Rhine-Westphalia,Couple with children,Yes,0.66526,665,982,0.63573,0.69479
2000,North Rhine-Westphalia,Couple with children,No,0.31552,317,982,0.28644,0.34460
2000,Hesse,Single-person household,Yes,0.43661,94,210,0.36937,0.50385
2000,Hesse,Single-person household,No,0.55210,116,210,0.48468,0.61952
2000,Hesse,Couple without children,Yes,0.66730,202,291,0.61307,0.72153
2000,Hesse,Couple without children,No,0.33028,89,291,0.27615,0.38441
2000,Hesse,Couple with children,Yes,0.71385,233,327,0.66479,0.76292
2000,Hesse,Couple with children,No,0.28419,94,327,0.23523,0.33315
2000,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.47896,85,179,0.40557,0.55234
2000,"Rhineland-Palatinate, Saarland",Single-person household,No,0.50682,94,179,0.43337,0.58027
2000,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.69777,162,225,0.63763,0.75791
2000,"Rhineland-Palatinate, Saarland",Couple without children,No,0.30223,63,225,0.24209,0.36237
2000,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.62236,32,32,0.45169,0.79302
2000,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.73845,225,296,0.68830,0.78860
2000,"Rhineland-Palatinate, Saarland",Couple with children,No,0.25843,71,296,0.20848,0.30839
2000,Baden-Wuerttemberg,Single-person household,Yes,0.39822,137,334,0.34565,0.45080
2000,Baden-Wuerttemberg,Single-person household,No,0.58152,197,334,0.52854,0.63451
2000,Baden-Wuerttemberg,Couple without children,Yes,0.65658,274,422,0.61122,0.70194
2000,Baden-Wuerttemberg,Couple without children,No,0.32722,148,422,0.28240,0.37204
2000,Baden-Wuerttemberg,Single parent,Yes,0.49167,43,88,0.38661,0.59672
2000,Baden-Wuerttemberg,Single parent,No,0.46538,45,88,0.36056,0.57019
2000,Baden-Wuerttemberg,Couple with children,Yes,0.71638,434,623,0.68096,0.75181
2000,Baden-Wuerttemberg,Couple with children,No,0.26359,189,623,0.22896,0.29821
2000,Bavaria,Single-person household,Yes,0.43625,203,442,0.38996,0.48253
2000,Bavaria,Single-person household,No,0.54264,239,442,0.49614,0.58913
2000,Bavaria,Couple without children,Yes,0.65577,356,531,0.61532,0.69622
2000,Bavaria,Couple without children,No,0.33029,175,531,0.29025,0.37033
2000,Bavaria,Single parent,Yes,0.63045,63,101,0.53584,0.72505
2000,Bavaria,Single parent,No,0.32604,38,101,0.23416,0.41791
2000,Bavaria,Couple with children,Yes,0.80161,518,653,0.77100,0.83223
2000,Bavaria,Couple with children,No,0.19476,135,653,0.16436,0.22515
2000,Berlin,Single-person household,No,0.86036,171,171,0.80826,0.91247
2000,Berlin,Couple without children,No,0.84256,101,101,0.77117,0.91395
2000,Berlin,Single parent,No,0.78357,43,43,0.65903,0.90812
2000,Berlin,Couple with children,No,0.78120,104,104,0.70136,0.86105
2000,Brandenburg,Single-person household,Yes,0.30557,44,132,0.22668,0.38445
2000,Brandenburg,Single-person household,No,0.66358,88,132,0.58267,0.74449
2000,Brandenburg,Couple without children,Yes,0.57236,95,163,0.49618,0.64855
2000,Brandenburg,Couple without children,No,0.40857,68,163,0.33287,0.48427
2000,Brandenburg,Couple with children,Yes,0.60769,114,181,0.53636,0.67902
2000,Brandenburg,Couple with children,No,0.38461,67,181,0.31354,0.45568
2000,Mecklenburg-Western Pomerania,Single-person household,No,0.75050,66,66,0.64530,0.85570
2000,Mecklenburg-Western Pomerania,Couple without children,Yes,0.50711,45,94,0.40549,0.60872
2000,Mecklenburg-Western Pomerania,Couple without children,No,0.49289,49,94,0.39128,0.59451
2000,Mecklenburg-Western Pomerania,Couple with children,Yes,0.68731,67,104,0.59777,0.77684
2000,Mecklenburg-Western Pomerania,Couple with children,No,0.31269,37,104,0.22316,0.40223
2000,Saxony,Single-person household,Yes,0.33333,73,213,0.26987,0.39678
2000,Saxony,Single-person household,No,0.64017,140,213,0.57557,0.70478
2000,Saxony,Couple without children,Yes,0.48979,144,295,0.43265,0.54693
2000,Saxony,Couple without children,No,0.50478,151,295,0.44763,0.56193
2000,Saxony,Couple with children,Yes,0.58313,205,330,0.52985,0.63640
2000,Saxony,Couple with children,No,0.37561,125,330,0.32328,0.42794
2000,Saxony-Anhalt,Single-person household,Yes,0.34576,41,111,0.25688,0.43464
2000,Saxony-Anhalt,Single-person household,No,0.62850,70,111,0.53820,0.71880
2000,Saxony-Anhalt,Couple without children,Yes,0.55230,108,199,0.48304,0.62156
2000,Saxony-Anhalt,Couple without children,No,0.43959,91,199,0.37046,0.50873
2000,Saxony-Anhalt,Couple with children,Yes,0.65093,122,179,0.58090,0.72096
2000,Saxony-Anhalt,Couple with children,No,0.34116,57,179,0.27151,0.41081
2000,Thuringa,Single-person household,Yes,0.38938,45,125,0.30355,0.47521
2000,Thuringa,Single-person household,No,0.59368,80,125,0.50723,0.68013
2000,Thuringa,Couple without children,Yes,0.57153,93,156,0.49362,0.64943
2000,Thuringa,Couple without children,No,0.42372,63,156,0.34592,0.50151
2000,Thuringa,Couple with children,Yes,0.67391,137,198,0.60845,0.73938
2000,Thuringa,Couple with children,No,0.32609,61,198,0.26062,0.39155
2001,Schleswig-Holstein,Single-person household,Yes,0.50344,46,93,0.40127,0.60561
2001,Schleswig-Holstein,Single-person household,No,0.47446,47,93,0.37242,0.57650
2001,Schleswig-Holstein,Couple without children,Yes,0.78282,98,98,0.70076,0.86487
2001,Schleswig-Holstein,Couple with children,Yes,0.88316,98,98,0.81923,0.94709
2001,Hamburg,Single-person household,No,0.76659,65,65,0.66296,0.87023
2001,Lower Saxony,Single-person household,Yes,0.56917,113,201,0.50053,0.63780
2001,Lower Saxony,Single-person household,No,0.42086,88,201,0.35244,0.48929
2001,Lower Saxony,Couple without children,Yes,0.76426,238,308,0.71678,0.81174
2001,Lower Saxony,Couple without children,No,0.22768,70,308,0.18077,0.27459
2001,Lower Saxony,Single parent,Yes,0.62136,31,31,0.44779,0.79494
2001,Lower Saxony,Couple with children,Yes,0.82055,295,361,0.78091,0.86019
2001,Lower Saxony,Couple with children,No,0.16348,66,361,0.12528,0.20168
2001,North Rhine-Westphalia,Single-person household,Yes,0.39883,249,594,0.35941,0.43824
2001,North Rhine-Westphalia,Single-person household,No,0.58488,345,594,0.54522,0.62454
2001,North Rhine-Westphalia,Couple without children,Yes,0.59578,480,782,0.56136,0.63020
2001,North Rhine-Westphalia,Couple without children,No,0.38409,302,782,0.34998,0.41820
2001,North Rhine-Westphalia,Single parent,Yes,0.42659,61,127,0.34023,0.51295
2001,North Rhine-Westphalia,Single parent,No,0.53737,66,127,0.45031,0.62443
2001,North Rhine-Westphalia,Couple with children,Yes,0.67785,610,878,0.64692,0.70878
2001,North Rhine-Westphalia,Couple with children,No,0.29348,268,878,0.26335,0.32362
2001,Hesse,Single-person household,Yes,0.41920,82,178,0.34651,0.49190
