year,hhtyp,regtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Couple with children,Urban regions,Yes,0.64643,1979,2842,0.62885,0.66401
2002,Couple with children,Urban regions,No,0.33075,863,2842,0.31345,0.34805
2002,Couple with children,Rural regions,Yes,0.78365,1192,1481,0.76267,0.80463
2002,Couple with children,Rural regions,No,0.21077,289,1481,0.18999,0.23155
2002,Multi-generational household,Urban regions,Yes,0.54797,56,88,0.44339,0.65256
2002,Multi-generational household,Urban regions,No,0.41085,32,88,0.30746,0.51423
2002,Multi-generational household,Rural regions,Yes,0.86985,50,50,0.77564,0.96406
2002,Other Combinations,Urban regions,Yes,0.61079,56,89,0.50892,0.71266
2002,Other Combinations,Urban regions,No,0.32210,33,89,0.22447,0.41973
2003,Single-person household,Urban regions,Yes,0.35953,756,1995,0.33847,0.38060
2003,Single-person household,Urban regions,No,0.60653,1239,1995,0.58509,0.62797
2003,Single-person household,Rural regions,Yes,0.51590,420,830,0.48188,0.54992
2003,Single-person household,Rural regions,No,0.46367,410,830,0.42973,0.49762
2003,Couple without children,Urban regions,Yes,0.57659,1517,2514,0.55727,0.59591
2003,Couple without children,Urban regions,No,0.40232,997,2514,0.38315,0.42149
2003,Couple without children,Rural regions,Yes,0.70426,877,1243,0.67888,0.72964
2003,Couple without children,Rural regions,No,0.28231,366,1243,0.25728,0.30734
2003,Single parent,Urban regions,Yes,0.39839,196,449,0.35305,0.44372
2003,Single parent,Urban regions,No,0.55331,253,449,0.50727,0.59935
2003,Single parent,Rural regions,Yes,0.64654,146,229,0.58449,0.70859
2003,Single parent,Rural regions,No,0.31989,83,229,0.25935,0.38044
2003,Couple with children,Urban regions,Yes,0.66248,1894,2685,0.64459,0.68037
2003,Couple with children,Urban regions,No,0.31283,791,2685,0.29529,0.33037
2003,Couple with children,Rural regions,Yes,0.79459,1121,1379,0.77326,0.81592
2003,Couple with children,Rural regions,No,0.19472,258,1379,0.17381,0.21563
2003,Multi-generational household,Urban regions,Yes,0.52938,45,45,0.38189,0.67686
2003,Multi-generational household,Rural regions,Yes,0.89908,39,39,0.80330,0.99485
2003,Other Combinations,Urban regions,Yes,0.59511,47,47,0.45326,0.73697
2004,Single-person household,Urban regions,Yes,0.36242,749,1929,0.34097,0.38388
2004,Single-person household,Urban regions,No,0.60070,1180,1929,0.57884,0.62256
2004,Single-person household,Rural regions,Yes,0.50877,425,830,0.47473,0.54280
2004,Single-person household,Rural regions,No,0.46185,405,830,0.42791,0.49578
2004,Couple without children,Urban regions,Yes,0.56825,1520,2526,0.54893,0.58757
2004,Couple without children,Urban regions,No,0.40908,1006,2526,0.38990,0.42826
2004,Couple without children,Rural regions,Yes,0.71295,891,1224,0.68760,0.73831
2004,Couple without children,Rural regions,No,0.27241,333,1224,0.24746,0.29737
2004,Single parent,Urban regions,Yes,0.38703,194,436,0.34126,0.43280
2004,Single parent,Urban regions,No,0.55756,242,436,0.51089,0.60424
2004,Single parent,Rural regions,Yes,0.64544,142,221,0.58223,0.70866
2004,Single parent,Rural regions,No,0.32090,79,221,0.25922,0.38259
2004,Couple with children,Urban regions,Yes,0.67105,1815,2553,0.65282,0.68928
2004,Couple with children,Urban regions,No,0.30404,738,2553,0.28620,0.32189
2004,Couple with children,Rural regions,Yes,0.79780,1087,1335,0.77625,0.81935
2004,Couple with children,Rural regions,No,0.18299,248,1335,0.16224,0.20374
2004,Multi-generational household,Urban regions,Yes,0.48622,41,41,0.33133,0.64111
2004,Multi-generational household,Rural regions,Yes,0.79024,37,37,0.65724,0.92324
2004,Other Combinations,Urban regions,Yes,0.61962,43,43,0.47280,0.76645
2005,Single-person household,Urban regions,Yes,0.35789,757,2030,0.33703,0.37875
2005,Single-person household,Urban regions,No,0.63260,1273,2030,0.61162,0.65358
2005,Single-person household,Rural regions,Yes,0.52299,433,859,0.48957,0.55641
2005,Single-person household,Rural regions,No,0.46938,426,859,0.43598,0.50277
2005,Couple without children,Urban regions,Yes,0.57355,1506,2484,0.55410,0.59301
2005,Couple without children,Urban regions,No,0.42351,978,2484,0.40407,0.44294
2005,Couple without children,Rural regions,Yes,0.74895,908,1201,0.72442,0.77348
2005,Couple without children,Rural regions,No,0.24720,293,1201,0.22279,0.27161
2005,Single parent,Urban regions,Yes,0.36034,192,450,0.31593,0.40475
2005,Single parent,Urban regions,No,0.63057,258,450,0.58593,0.67522
2005,Single parent,Rural regions,Yes,0.63339,149,240,0.57230,0.69448
2005,Single parent,Rural regions,No,0.36100,91,240,0.30011,0.42189
2005,Couple with children,Urban regions,Yes,0.68253,1719,2439,0.66405,0.70101
2005,Couple with children,Urban regions,No,0.31729,720,2439,0.29882,0.33577
2005,Couple with children,Rural regions,Yes,0.84207,1052,1262,0.82195,0.86220
2005,Couple with children,Rural regions,No,0.15793,210,1262,0.13780,0.17805
2005,Multi-generational household,Urban regions,Yes,0.51985,38,38,0.35887,0.68083
2005,Multi-generational household,Rural regions,Yes,0.90011,40,40,0.80600,0.99422
2005,Other Combinations,Urban regions,Yes,0.60279,38,69,0.48648,0.71909
2005,Other Combinations,Urban regions,No,0.39721,31,69,0.28091,0.51352
2006,Single-person household,Urban regions,Yes,0.36421,865,2250,0.34432,0.38410
2006,Single-person household,Urban regions,No,0.63084,1385,2250,0.61090,0.65079
2006,Single-person household,Rural regions,Yes,0.50200,506,1025,0.47137,0.53262
2006,Single-person household,Rural regions,No,0.49624,519,1025,0.46562,0.52687
2006,Couple without children,Urban regions,Yes,0.55258,1688,2780,0.53409,0.57106
2006,Couple without children,Urban regions,No,0.44271,1092,2780,0.42424,0.46118
2006,Couple without children,Rural regions,Yes,0.75564,1055,1369,0.73287,0.77841
2006,Couple without children,Rural regions,No,0.24391,314,1369,0.22115,0.26666
2006,Single parent,Urban regions,Yes,0.37421,217,492,0.33140,0.41701
2006,Single parent,Urban regions,No,0.61730,275,492,0.57431,0.66029
2006,Single parent,Rural regions,Yes,0.58274,162,273,0.52413,0.64134
2006,Single parent,Rural regions,No,0.39832,111,273,0.34014,0.45650
2006,Couple with children,Urban regions,Yes,0.67886,1801,2498,0.66055,0.69717
2006,Couple with children,Urban regions,No,0.32012,697,2498,0.30182,0.33842
2006,Couple with children,Rural regions,Yes,0.81991,1105,1338,0.79931,0.84051
2006,Couple with children,Rural regions,No,0.18009,233,1338,0.15949,0.20069
2006,Multi-generational household,Urban regions,Yes,0.55850,39,39,0.40062,0.71639
2006,Multi-generational household,Rural regions,Yes,0.95989,40,40,0.89831,1.02147
2006,Other Combinations,Urban regions,Yes,0.66113,42,42,0.51624,0.80601
2006,Other Combinations,Rural regions,Yes,0.76689,33,33,0.62040,0.91339
2007,Single-person household,Urban regions,Yes,0.37884,842,2111,0.35814,0.39954
2007,Single-person household,Urban regions,No,0.61499,1269,2111,0.59423,0.63575
2007,Single-person household,Rural regions,Yes,0.51832,507,981,0.48703,0.54960
2007,Single-person household,Rural regions,No,0.47447,474,981,0.44321,0.50573
2007,Couple without children,Urban regions,Yes,0.57324,1592,2568,0.55411,0.59237
2007,Couple without children,Urban regions,No,0.42193,976,2568,0.40283,0.44104
2007,Couple without children,Rural regions,Yes,0.76406,1012,1300,0.74097,0.78715
2007,Couple without children,Rural regions,No,0.23111,288,1300,0.20819,0.25404
2007,Single parent,Urban regions,Yes,0.38885,207,455,0.34401,0.43369
2007,Single parent,Urban regions,No,0.60092,248,455,0.55587,0.64597
2007,Single parent,Rural regions,Yes,0.56854,147,252,0.50727,0.62981
2007,Single parent,Rural regions,No,0.43010,105,252,0.36885,0.49135
2007,Couple with children,Urban regions,Yes,0.69726,1700,2342,0.67865,0.71588
2007,Couple with children,Urban regions,No,0.30274,642,2342,0.28412,0.32135
2007,Couple with children,Rural regions,Yes,0.82391,1026,1234,0.80265,0.84517
2007,Couple with children,Rural regions,No,0.17609,208,1234,0.15483,0.19735
2007,Multi-generational household,Urban regions,Yes,0.54814,36,36,0.38326,0.71302
2007,Multi-generational household,Rural regions,Yes,0.85595,31,31,0.73029,0.98160
2007,Other Combinations,Urban regions,Yes,0.65163,35,35,0.49147,0.81178
2008,Single-person household,Urban regions,Yes,0.38071,817,2039,0.35963,0.40179
2008,Single-person household,Urban regions,No,0.61277,1222,2039,0.59162,0.63392
2008,Single-person household,Rural regions,Yes,0.53752,498,929,0.50544,0.56960
2008,Single-person household,Rural regions,No,0.45582,431,929,0.42377,0.48786
2008,Couple without children,Urban regions,Yes,0.59499,1547,2467,0.57562,0.61437
2008,Couple without children,Urban regions,No,0.40366,920,2467,0.38429,0.42302
2008,Couple without children,Rural regions,Yes,0.75701,983,1262,0.73333,0.78068
2008,Couple without children,Rural regions,No,0.24211,279,1262,0.21847,0.26576
2008,Single parent,Urban regions,Yes,0.41845,202,433,0.37193,0.46497
2008,Single parent,Urban regions,No,0.58155,231,433,0.53503,0.62807
2008,Single parent,Rural regions,Yes,0.58094,142,249,0.51953,0.64235
2008,Single parent,Rural regions,No,0.41906,107,249,0.35765,0.48047
2008,Couple with children,Urban regions,Yes,0.70646,1564,2142,0.68718,0.72575
2008,Couple with children,Urban regions,No,0.29295,578,2142,0.27367,0.31223
2008,Couple with children,Rural regions,Yes,0.83788,938,1123,0.81631,0.85945
2008,Couple with children,Rural regions,No,0.16212,185,1123,0.14055,0.18369
2009,Single-person household,Urban regions,Yes,0.39531,811,1958,0.37365,0.41697
2009,Single-person household,Urban regions,No,0.60297,1147,1958,0.58129,0.62465
2009,Single-person household,Rural regions,Yes,0.52637,463,882,0.49339,0.55934
2009,Single-person household,Rural regions,No,0.46794,419,882,0.43499,0.50089
2009,Couple without children,Urban regions,Yes,0.59171,1447,2314,0.57168,0.61175
2009,Couple without children,Urban regions,No,0.40681,867,2314,0.38679,0.42683
2009,Couple without children,Rural regions,Yes,0.76995,952,1235,0.74647,0.79343
2009,Couple without children,Rural regions,No,0.23005,283,1235,0.20657,0.25353
2009,Single parent,Urban regions,Yes,0.43895,195,396,0.39001,0.48789
2009,Single parent,Urban regions,No,0.55409,201,396,0.50507,0.60311
2009,Single parent,Rural regions,Yes,0.57966,137,237,0.51668,0.64263
2009,Single parent,Rural regions,No,0.42034,100,237,0.35737,0.48332
2009,Couple with children,Urban regions,Yes,0.73555,1457,1944,0.71594,0.75517
2009,Couple with children,Urban regions,No,0.26418,487,1944,0.24458,0.28379
2009,Couple with children,Rural regions,Yes,0.84442,889,1064,0.82263,0.86621
2009,Couple with children,Rural regions,No,0.15558,175,1064,0.13379,0.17737
2009,Other Combinations,Urban regions,Yes,0.82420,34,34,0.69433,0.95407
2010,Single-person household,Urban regions,Yes,0.39612,764,1844,0.37379,0.41845
2010,Single-person household,Urban regions,No,0.59759,1080,1844,0.57520,0.61998
2010,Single-person household,Rural regions,Yes,0.54009,462,841,0.50638,0.57379
2010,Single-person household,Rural regions,No,0.45898,379,841,0.42528,0.49268
2010,Couple without children,Urban regions,Yes,0.60880,1403,2215,0.58847,0.62913
2010,Couple without children,Urban regions,No,0.38918,812,2215,0.36887,0.40948
2010,Couple without children,Rural regions,Yes,0.77449,902,1155,0.75037,0.79860
2010,Couple without children,Rural regions,No,0.22551,253,1155,0.20140,0.24963
2010,Single parent,Urban regions,Yes,0.43604,548,1202,0.40800,0.46409
2010,Single parent,Urban regions,No,0.56338,654,1202,0.53533,0.59143
2010,Single parent,Rural regions,Yes,0.63151,380,644,0.59422,0.66880
2010,Single parent,Rural regions,No,0.36849,264,644,0.33120,0.40578
2010,Couple with children,Urban regions,Yes,0.72594,2541,3715,0.71159,0.74028
2010,Couple with children,Urban regions,No,0.27390,1174,3715,0.25956,0.28824
2010,Couple with children,Rural regions,Yes,0.84523,1630,1995,0.82936,0.86111
2010,Couple with children,Rural regions,No,0.15477,365,1995,0.13889,0.17064
2010,Multi-generational household,Urban regions,Yes,0.77362,39,39,0.64056,0.90668
2010,Multi-generational household,Rural regions,Yes,0.89088,37,37,0.78904,0.99273
2011,Single-person household,Urban regions,Yes,0.40565,986,2402,0.38601,0.42529
2011,Single-person household,Urban regions,No,0.59278,1416,2402,0.57312,0.61243
2011,Single-person household,Rural regions,Yes,0.54689,604,1127,0.51782,0.57597
2011,Single-person household,Rural regions,No,0.45020,523,1127,0.42114,0.47926
2011,Couple without children,Urban regions,Yes,0.60231,1742,2770,0.58408,0.62054
2011,Couple without children,Urban regions,No,0.39739,1028,2770,0.37916,0.41562
2011,Couple without children,Rural regions,Yes,0.78658,1263,1601,0.76651,0.80666
2011,Couple without children,Rural regions,No,0.21342,338,1601,0.19334,0.23349
2011,Single parent,Urban regions,Yes,0.46384,710,1501,0.43861,0.48908
2011,Single parent,Urban regions,No,0.53577,791,1501,0.51053,0.56101
2011,Single parent,Rural regions,Yes,0.62779,482,804,0.59435,0.66122
2011,Single parent,Rural regions,No,0.37221,322,804,0.33878,0.40565
2011,Couple with children,Urban regions,Yes,0.71394,2826,3950,0.69984,0.72803
2011,Couple with children,Urban regions,No,0.28599,1124,3950,0.27190,0.30009
2011,Couple with children,Rural regions,Yes,0.85022,1831,2216,0.83536,0.86508
2011,Couple with children,Rural regions,No,0.14922,385,2216,0.13438,0.16406
2011,Multi-generational household,Urban regions,Yes,0.82739,52,52,0.72367,0.93111
2011,Multi-generational household,Rural regions,Yes,0.90819,47,47,0.82474,0.99163
2011,Other Combinations,Urban regions,Yes,0.59555,38,38,0.43741,0.75370
2012,Single-person household,Urban regions,Yes,0.39952,994,2466,0.38019,0.41886
2012,Single-person household,Urban regions,No,0.59915,1472,2466,0.57980,0.61849
2012,Single-person household,Rural regions,Yes,0.51333,618,1214,0.48521,0.54146
2012,Single-person household,Rural regions,No,0.48538,596,1214,0.45725,0.51351
2012,Couple without children,Urban regions,Yes,0.62150,1780,2772,0.60344,0.63956
2012,Couple without children,Urban regions,No,0.37608,992,2772,0.35805,0.39412
2012,Couple without children,Rural regions,Yes,0.79076,1301,1676,0.77128,0.81024
2012,Couple without children,Rural regions,No,0.20924,375,1676,0.18976,0.22872
2012,Single parent,Urban regions,Yes,0.44751,653,1400,0.42145,0.47356
2012,Single parent,Urban regions,No,0.55249,747,1400,0.52644,0.57855
2012,Single parent,Rural regions,Yes,0.61958,456,779,0.58546,0.65369
2012,Single parent,Rural regions,No,0.38042,323,779,0.34631,0.41454
2012,Couple with children,Urban regions,Yes,0.72685,2693,3690,0.71247,0.74123
2012,Couple with children,Urban regions,No,0.27315,997,3690,0.25877,0.28753
2012,Couple with children,Rural regions,Yes,0.84432,1766,2084,0.82875,0.85989
2012,Couple with children,Rural regions,No,0.15568,318,2084,0.14011,0.17125
2012,Multi-generational household,Urban regions,Yes,0.74140,45,45,0.61202,0.87078
2012,Multi-generational household,Rural regions,Yes,0.88012,49,49,0.78823,0.97201
2012,Other Combinations,Urban regions,Yes,0.59011,31,31,0.41412,0.76610
2013,Single-person household,Urban regions,Yes,0.42478,1045,2628,0.40588,0.44369
2013,Single-person household,Urban regions,No,0.57507,1583,2628,0.55617,0.59397
2013,Single-person household,Rural regions,Yes,0.51941,607,1215,0.49131,0.54752
2013,Single-person household,Rural regions,No,0.48059,608,1215,0.45248,0.50869
2013,Couple without children,Urban regions,Yes,0.64237,1862,2970,0.62513,0.65961
2013,Couple without children,Urban regions,No,0.35763,1108,2970,0.34039,0.37487
2013,Couple without children,Rural regions,Yes,0.79477,1286,1669,0.77539,0.81415
2013,Couple without children,Rural regions,No,0.20523,383,1669,0.18585,0.22461
2013,Single parent,Urban regions,Yes,0.45624,681,1479,0.43085,0.48164
2013,Single parent,Urban regions,No,0.54296,798,1479,0.51756,0.56836
2013,Single parent,Rural regions,Yes,0.60863,442,764,0.57400,0.64326
2013,Single parent,Rural regions,No,0.38469,322,764,0.35017,0.41921
2013,Couple with children,Urban regions,Yes,0.71171,2927,4433,0.69838,0.72505
2013,Couple with children,Urban regions,No,0.28801,1506,4433,0.27467,0.30134
2013,Couple with children,Rural regions,Yes,0.82988,1777,2207,0.81420,0.84556
2013,Couple with children,Rural regions,No,0.17012,430,2207,0.15444,0.18580
2013,Multi-generational household,Urban regions,Yes,0.57589,47,47,0.43308,0.71871
2013,Multi-generational household,Rural regions,Yes,0.81886,52,52,0.71316,0.92456
2013,Other Combinations,Urban regions,Yes,0.44612,112,261,0.38569,0.50654
2013,Other Combinations,Urban regions,No,0.55388,149,261,0.49346,0.61431
2013,Other Combinations,Rural regions,Yes,0.61715,49,95,0.51889,0.71542
2013,Other Combinations,Rural regions,No,0.38285,46,95,0.28458,0.48111
2014,Single-person household,Urban regions,Yes,0.42812,988,2420,0.40840,0.44784
2014,Single-person household,Urban regions,No,0.56950,1432,2420,0.54977,0.58924
2014,Single-person household,Rural regions,Yes,0.53809,592,1139,0.50912,0.56705
2014,Single-person household,Rural regions,No,0.46068,547,1139,0.43171,0.48964
2014,Couple without children,Urban regions,Yes,0.64620,1737,2750,0.62833,0.66408
2014,Couple without children,Urban regions,No,0.35213,1013,2750,0.33427,0.36998
2014,Couple without children,Rural regions,Yes,0.78513,1238,1612,0.76507,0.80519
2014,Couple without children,Rural regions,No,0.21487,374,1612,0.19481,0.23493
2014,Single parent,Urban regions,Yes,0.45503,538,1183,0.42664,0.48342
2014,Single parent,Urban regions,No,0.54497,645,1183,0.51658,0.57336
2014,Single parent,Rural regions,Yes,0.61489,352,632,0.57692,0.65286
2014,Single parent,Rural regions,No,0.38511,280,632,0.34714,0.42308
2014,Couple with children,Urban regions,Yes,0.73119,2626,3783,0.71706,0.74532
2014,Couple with children,Urban regions,No,0.26881,1157,3783,0.25468,0.28294
2014,Couple with children,Rural regions,Yes,0.82467,1572,1917,0.80764,0.84169
2014,Couple with children,Rural regions,No,0.17533,345,1917,0.15831,0.19236
2014,Multi-generational household,Urban regions,Yes,0.70404,44,44,0.56760,0.84048
2014,Multi-generational household,Rural regions,Yes,0.86578,46,46,0.76618,0.96538
2014,Other Combinations,Urban regions,Yes,0.47626,87,189,0.40487,0.54766
2014,Other Combinations,Urban regions,No,0.52374,102,189,0.45234,0.59513
2014,Other Combinations,Rural regions,Yes,0.65231,41,72,0.54153,0.76308
2014,Other Combinations,Rural regions,No,0.34769,31,72,0.23692,0.45847
2015,Single-person household,Urban regions,Yes,0.40352,929,2454,0.38410,0.42293
2015,Single-person household,Urban regions,No,0.59390,1525,2454,0.57447,0.61334
2015,Single-person household,Rural regions,Yes,0.52075,589,1167,0.49207,0.54942
2015,Single-person household,Rural regions,No,0.47801,578,1167,0.44934,0.50669
2015,Couple without children,Urban regions,Yes,0.63450,1666,2780,0.61659,0.65240
2015,Couple without children,Urban regions,No,0.36385,1114,2780,0.34596,0.38173
2015,Couple without children,Rural regions,Yes,0.78039,1184,1594,0.76006,0.80072
2015,Couple without children,Rural regions,No,0.21961,410,1594,0.19928,0.23994
2015,Single parent,Urban regions,Yes,0.44712,484,1124,0.41804,0.47620
2015,Single parent,Urban regions,No,0.55288,640,1124,0.52380,0.58196
2015,Single parent,Rural regions,Yes,0.57087,336,586,0.53076,0.61098
2015,Single parent,Rural regions,No,0.42859,250,586,0.38848,0.46869
2015,Couple with children,Urban regions,Yes,0.72886,2450,3751,0.71463,0.74309
2015,Couple with children,Urban regions,No,0.27002,1301,3751,0.25581,0.28423
2015,Couple with children,Rural regions,Yes,0.81194,1510,1907,0.79439,0.82948
2015,Couple with children,Rural regions,No,0.18806,397,1907,0.17052,0.20561
2015,Multi-generational household,Urban regions,Yes,0.70412,50,81,0.60410,0.80414
2015,Multi-generational household,Urban regions,No,0.29588,31,81,0.19586,0.39590
2015,Multi-generational household,Rural regions,Yes,0.87131,42,42,0.76881,0.97381
2015,Other Combinations,Urban regions,Yes,0.45388,78,186,0.38213,0.52562
2015,Other Combinations,Urban regions,No,0.54612,108,186,0.47438,0.61787
2015,Other Combinations,Rural regions,Yes,0.71229,40,40,0.57021,0.85437
2016,Single-person household,Urban regions,Yes,0.40290,941,2603,0.38406,0.42175
2016,Single-person household,Urban regions,No,0.59517,1662,2603,0.57631,0.61403
2016,Single-person household,Rural regions,Yes,0.51685,562,1194,0.48849,0.54521
2016,Single-person household,Rural regions,No,0.47992,632,1194,0.45157,0.50827
2016,Couple without children,Urban regions,Yes,0.62450,1547,2611,0.60592,0.64308
2016,Couple without children,Urban regions,No,0.37352,1064,2611,0.35496,0.39208
2016,Couple without children,Rural regions,Yes,0.80077,1153,1546,0.78086,0.82069
2016,Couple without children,Rural regions,No,0.19923,393,1546,0.17931,0.21914
2016,Single parent,Urban regions,Yes,0.45407,449,1118,0.42487,0.48327
2016,Single parent,Urban regions,No,0.54593,669,1118,0.51673,0.57513
2016,Single parent,Rural regions,Yes,0.60650,317,589,0.56701,0.64599
2016,Single parent,Rural regions,No,0.39350,272,589,0.35401,0.43299
2016,Couple with children,Urban regions,Yes,0.71061,2424,4128,0.69678,0.72445
2016,Couple with children,Urban regions,No,0.28934,1704,4128,0.27551,0.30318
2016,Couple with children,Rural regions,Yes,0.81956,1466,2076,0.80301,0.83611
2016,Couple with children,Rural regions,No,0.18044,610,2076,0.16389,0.19699
2016,Multi-generational household,Urban regions,Yes,0.69899,49,90,0.60369,0.79429
2016,Multi-generational household,Urban regions,No,0.30101,41,90,0.20571,0.39631
2016,Multi-generational household,Rural regions,Yes,0.88740,39,39,0.78690,0.98791
2016,Other Combinations,Urban regions,Yes,0.36758,70,270,0.30996,0.42519
2016,Other Combinations,Urban regions,No,0.63181,200,270,0.57417,0.68945
2016,Other Combinations,Rural regions,Yes,0.71848,52,114,0.63556,0.80141
2016,Other Combinations,Rural regions,No,0.28152,62,114,0.19859,0.36444
2017,Single-person household,Urban regions,Yes,0.40989,1049,2904,0.39200,0.42778
2017,Single-person household,Urban regions,No,0.59011,1855,2904,0.57222,0.60800
2017,Single-person household,Rural regions,Yes,0.52214,656,1388,0.49585,0.54843
2017,Single-person household,Rural regions,No,0.47279,732,1388,0.44651,0.49906
2017,Couple without children,Urban regions,Yes,0.63494,1794,2965,0.61760,0.65227
2017,Couple without children,Urban regions,No,0.36343,1171,2965,0.34612,0.38075
2017,Couple without children,Rural regions,Yes,0.81022,1320,1743,0.79180,0.82863
2017,Couple without children,Rural regions,No,0.18952,423,1743,0.17112,0.20793
2017,Single parent,Urban regions,Yes,0.47315,484,1162,0.44443,0.50187
2017,Single parent,Urban regions,No,0.52660,678,1162,0.49788,0.55532
2017,Single parent,Rural regions,Yes,0.62298,343,598,0.58410,0.66186
2017,Single parent,Rural regions,No,0.37645,255,598,0.33759,0.41532
2017,Couple with children,Urban regions,Yes,0.70843,2686,4528,0.69519,0.72167
2017,Couple with children,Urban regions,No,0.29155,1842,4528,0.27831,0.30478
2017,Couple with children,Rural regions,Yes,0.82298,1647,2301,0.80738,0.83858
2017,Couple with children,Rural regions,No,0.17702,654,2301,0.16142,0.19262
2017,Multi-generational household,Urban regions,Yes,0.69157,52,106,0.60323,0.77991
2017,Multi-generational household,Urban regions,No,0.30655,54,106,0.21836,0.39474
2017,Multi-generational household,Rural regions,Yes,0.89912,35,35,0.79789,1.00035
2017,Other Combinations,Urban regions,Yes,0.50557,134,358,0.45370,0.55743
2017,Other Combinations,Urban regions,No,0.48639,224,358,0.43455,0.53824
2017,Other Combinations,Rural regions,Yes,0.81050,90,158,0.74920,0.87181
2017,Other Combinations,Rural regions,No,0.18950,68,158,0.12819,0.25080
2018,Single-person household,Urban regions,Yes,0.41323,1052,3053,0.39576,0.43070
2018,Single-person household,Urban regions,No,0.58428,2001,3053,0.56679,0.60176
2018,Single-person household,Rural regions,Yes,0.50880,604,1365,0.48227,0.53533
2018,Single-person household,Rural regions,No,0.48754,761,1365,0.46101,0.51406
2018,Couple without children,Urban regions,Yes,0.64056,1754,2921,0.62315,0.65796
2018,Couple without children,Urban regions,No,0.35853,1167,2921,0.34114,0.37593
2018,Couple without children,Rural regions,Yes,0.80031,1265,1704,0.78132,0.81930
2018,Couple without children,Rural regions,No,0.19704,439,1704,0.17815,0.21593
2018,Single parent,Urban regions,Yes,0.50302,476,1169,0.47435,0.53170
2018,Single parent,Urban regions,No,0.49520,693,1169,0.46653,0.52387
2018,Single parent,Rural regions,Yes,0.63601,316,554,0.59591,0.67612
2018,Single parent,Rural regions,No,0.36293,238,554,0.32285,0.40301
2018,Couple with children,Urban regions,Yes,0.68957,2475,4261,0.67567,0.70346
2018,Couple with children,Urban regions,No,0.30804,1786,4261,0.29417,0.32190
2018,Couple with children,Rural regions,Yes,0.83819,1521,2113,0.82248,0.85390
2018,Couple with children,Rural regions,No,0.16106,592,2113,0.14538,0.17673
2018,Multi-generational household,Urban regions,Yes,0.68525,58,108,0.59725,0.77325
2018,Multi-generational household,Urban regions,No,0.31292,50,108,0.22506,0.40078
2018,Other Combinations,Urban regions,Yes,0.50005,111,281,0.44149,0.55862
2018,Other Combinations,Urban regions,No,0.49667,170,281,0.43810,0.55523
2018,Other Combinations,Rural regions,Yes,0.85347,68,115,0.78856,0.91839
2018,Other Combinations,Rural regions,No,0.14457,47,115,0.08001,0.20912
2019,Single-person household,Urban regions,Yes,0.39787,921,2544,0.37885,0.41690
2019,Single-person household,Urban regions,No,0.51924,1623,2544,0.49982,0.53866
2019,Single-person household,Rural regions,Yes,0.48963,541,1171,0.46099,0.51828
2019,Single-person household,Rural regions,No,0.43806,630,1171,0.40963,0.46649
2019,Couple without children,Urban regions,Yes,0.59218,1530,2468,0.57279,0.61157
2019,Couple without children,Urban regions,No,0.31771,938,2468,0.29934,0.33608
2019,Couple without children,Rural regions,Yes,0.76384,1123,1472,0.74213,0.78554
2019,Couple without children,Rural regions,No,0.16432,349,1472,0.14538,0.18325
2019,Single parent,Urban regions,Yes,0.43556,384,981,0.40451,0.46660
2019,Single parent,Urban regions,No,0.49635,597,981,0.46505,0.52766
2019,Single parent,Rural regions,Yes,0.57962,267,456,0.53426,0.62497
2019,Single parent,Rural regions,No,0.28903,189,456,0.24738,0.33068
2019,Couple with children,Urban regions,Yes,0.62939,2094,3608,0.61362,0.64515
2019,Couple with children,Urban regions,No,0.27755,1514,3608,0.26294,0.29217
2019,Couple with children,Rural regions,Yes,0.77252,1291,1778,0.75303,0.79201
2019,Couple with children,Rural regions,No,0.13082,487,1778,0.11514,0.14650
2019,Multi-generational household,Urban regions,Yes,0.56993,38,82,0.46211,0.67775
2019,Multi-generational household,Urban regions,No,0.39898,44,82,0.29234,0.50563
2019,Other Combinations,Urban regions,Yes,0.58182,89,220,0.51649,0.64715
2019,Other Combinations,Urban regions,No,0.36850,131,220,0.30461,0.43239
2019,Other Combinations,Rural regions,Yes,0.79885,55,90,0.71557,0.88213
2019,Other Combinations,Rural regions,No,0.13394,35,90,0.06318,0.20470
2020,Single-person household,Urban regions,Yes,0.41545,1281,3866,0.39991,0.43099
2020,Single-person household,Urban regions,No,0.58182,2585,3866,0.56626,0.59737
2020,Single-person household,Rural regions,Yes,0.52637,686,1474,0.50087,0.55187
2020,Single-person household,Rural regions,No,0.47269,788,1474,0.44719,0.49818
2020,Couple without children,Urban regions,Yes,0.64641,2002,3408,0.63036,0.66246
2020,Couple without children,Urban regions,No,0.35306,1406,3408,0.33701,0.36910
2020,Couple without children,Rural regions,Yes,0.80991,1322,1761,0.79158,0.82824
2020,Couple without children,Rural regions,No,0.18973,439,1761,0.17142,0.20805
2020,Single parent,Urban regions,Yes,0.48217,442,1111,0.45278,0.51157
2020,Single parent,Urban regions,No,0.51716,669,1111,0.48776,0.54656
2020,Single parent,Rural regions,Yes,0.67036,289,487,0.62857,0.71216
2020,Single parent,Rural regions,No,0.32920,198,487,0.28742,0.37098
2020,Couple with children,Urban regions,Yes,0.71894,2540,4540,0.70586,0.73202
2020,Couple with children,Urban regions,No,0.28099,2000,4540,0.26791,0.29406
