year,hhtyp,sampreg,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Couple with children,East,Yes,0.67448,548,783,0.64164,0.70732
2007,Couple with children,East,No,0.32552,235,783,0.29268,0.35836
2007,Multi-generational household,West,Yes,0.71567,52,52,0.59187,0.83948
2007,Other Combinations,West,Yes,0.75033,50,50,0.62914,0.87152
2008,Single-person household,West,Yes,0.44356,1044,2224,0.42290,0.46421
2008,Single-person household,West,No,0.54927,1180,2224,0.52859,0.56996
2008,Single-person household,East,Yes,0.34522,271,744,0.31104,0.37941
2008,Single-person household,East,No,0.65082,473,744,0.61654,0.68509
2008,Couple without children,West,Yes,0.67473,1945,2752,0.65723,0.69224
2008,Couple without children,West,No,0.32434,807,2752,0.30684,0.34183
2008,Couple without children,East,Yes,0.54709,585,977,0.51586,0.57832
2008,Couple without children,East,No,0.45069,392,977,0.41947,0.48190
2008,Single parent,West,Yes,0.51883,281,507,0.47530,0.56237
2008,Single parent,West,No,0.48117,226,507,0.43763,0.52470
2008,Single parent,East,Yes,0.28997,63,175,0.22255,0.35739
2008,Single parent,East,No,0.71003,112,175,0.64261,0.77745
2008,Couple with children,West,Yes,0.76175,2005,2547,0.74520,0.77830
2008,Couple with children,West,No,0.23778,542,2547,0.22124,0.25432
2008,Couple with children,East,Yes,0.68171,497,718,0.64762,0.71581
2008,Couple with children,East,No,0.31829,221,718,0.28419,0.35238
2008,Multi-generational household,West,Yes,0.76786,46,46,0.64450,0.89122
2008,Other Combinations,West,Yes,0.73012,42,42,0.59424,0.86599
2009,Single-person household,West,Yes,0.45072,1005,2119,0.42953,0.47191
2009,Single-person household,West,No,0.54774,1114,2119,0.52655,0.56894
2009,Single-person household,East,Yes,0.35046,269,721,0.31561,0.38531
2009,Single-person household,East,No,0.64106,452,721,0.60602,0.67610
2009,Couple without children,West,Yes,0.67506,1827,2598,0.65705,0.69307
2009,Couple without children,West,No,0.32372,771,2598,0.30572,0.34171
2009,Couple without children,East,Yes,0.56070,572,951,0.52914,0.59226
2009,Couple without children,East,No,0.43930,379,951,0.40774,0.47086
2009,Single parent,West,Yes,0.54770,270,461,0.50222,0.59319
2009,Single parent,West,No,0.44643,191,461,0.40100,0.49186
2009,Single parent,East,Yes,0.27522,62,172,0.20828,0.34217
2009,Single parent,East,No,0.72478,110,172,0.65783,0.79172
2009,Couple with children,West,Yes,0.78030,1858,2332,0.76349,0.79711
2009,Couple with children,West,No,0.21949,474,2332,0.20269,0.23629
2009,Couple with children,East,Yes,0.72586,488,676,0.69221,0.75952
2009,Couple with children,East,No,0.27414,188,676,0.24048,0.30779
2009,Multi-generational household,West,Yes,0.83381,42,42,0.71987,0.94776
2009,Other Combinations,West,Yes,0.80952,45,45,0.69348,0.92555
2010,Single-person household,West,Yes,0.45652,963,2006,0.43472,0.47832
2010,Single-person household,West,No,0.53829,1043,2006,0.51647,0.56011
2010,Single-person household,East,Yes,0.35419,263,679,0.31819,0.39019
2010,Single-person household,East,No,0.64284,416,679,0.60677,0.67890
2010,Couple without children,West,Yes,0.68209,1753,2472,0.66373,0.70045
2010,Couple without children,West,No,0.31623,719,2472,0.29789,0.33456
2010,Couple without children,East,Yes,0.59293,552,898,0.56078,0.62508
2010,Couple without children,East,No,0.40707,346,898,0.37492,0.43922
2010,Single parent,West,Yes,0.52529,776,1435,0.49944,0.55114
2010,Single parent,West,No,0.47422,659,1435,0.44837,0.50006
2010,Single parent,East,Yes,0.35668,152,411,0.31031,0.40305
2010,Single parent,East,No,0.64332,259,411,0.59695,0.68969
2010,Couple with children,West,Yes,0.77668,3406,4576,0.76461,0.78875
2010,Couple with children,West,No,0.22319,1170,4576,0.21112,0.23525
2010,Couple with children,East,Yes,0.69984,765,1134,0.67315,0.72653
2010,Couple with children,East,No,0.30016,369,1134,0.27347,0.32685
2010,Multi-generational household,West,Yes,0.85855,61,61,0.77037,0.94673
2010,Other Combinations,West,Yes,0.63329,36,36,0.47363,0.79294
2011,Single-person household,West,Yes,0.47044,1274,2639,0.45139,0.48948
2011,Single-person household,West,No,0.52736,1365,2639,0.50831,0.54642
2011,Single-person household,East,Yes,0.34447,316,890,0.31323,0.37571
2011,Single-person household,East,No,0.65460,574,890,0.62334,0.68585
2011,Couple without children,West,Yes,0.67452,2320,3281,0.65848,0.69055
2011,Couple without children,West,No,0.32525,961,3281,0.30921,0.34128
2011,Couple without children,East,Yes,0.62929,685,1090,0.60060,0.65797
2011,Couple without children,East,No,0.37071,405,1090,0.34203,0.39940
2011,Single parent,West,Yes,0.55552,1011,1779,0.53243,0.57862
2011,Single parent,West,No,0.44415,768,1779,0.42105,0.46724
2011,Single parent,East,Yes,0.34883,181,526,0.30806,0.38960
2011,Single parent,East,No,0.65117,345,526,0.61040,0.69194
2011,Couple with children,West,Yes,0.76370,3832,4980,0.75190,0.77550
2011,Couple with children,West,No,0.23624,1148,4980,0.22444,0.24804
2011,Couple with children,East,Yes,0.73082,825,1186,0.70557,0.75607
2011,Couple with children,East,No,0.26797,361,1186,0.24275,0.29319
2011,Multi-generational household,West,Yes,0.91121,79,79,0.84809,0.97434
2011,Other Combinations,West,Yes,0.60050,48,79,0.49180,0.70920
2011,Other Combinations,West,No,0.39950,31,79,0.29080,0.50820
2012,Single-person household,West,Yes,0.46249,1298,2744,0.44383,0.48115
2012,Single-person household,West,No,0.53587,1446,2744,0.51721,0.55453
2012,Single-person household,East,Yes,0.31135,314,936,0.28167,0.34103
2012,Single-person household,East,No,0.68865,622,936,0.65897,0.71833
2012,Couple without children,West,Yes,0.69747,2407,3328,0.68186,0.71308
2012,Couple without children,West,No,0.30057,921,3328,0.28499,0.31615
2012,Couple without children,East,Yes,0.60550,674,1120,0.57686,0.63413
2012,Couple without children,East,No,0.39450,446,1120,0.36587,0.42314
2012,Single parent,West,Yes,0.53642,938,1675,0.51253,0.56031
2012,Single parent,West,No,0.46358,737,1675,0.43969,0.48747
2012,Single parent,East,Yes,0.38495,171,504,0.34242,0.42747
2012,Single parent,East,No,0.61505,333,504,0.57253,0.65758
2012,Couple with children,West,Yes,0.76717,3675,4673,0.75506,0.77929
2012,Couple with children,West,No,0.23283,998,4673,0.22071,0.24494
2012,Couple with children,East,Yes,0.74701,784,1101,0.72132,0.77270
2012,Couple with children,East,No,0.25299,317,1101,0.22730,0.27868
2012,Multi-generational household,West,Yes,0.86448,74,74,0.78596,0.94300
2012,Other Combinations,West,Yes,0.58604,45,76,0.47457,0.69751
2012,Other Combinations,West,No,0.41396,31,76,0.30249,0.52543
2013,Single-person household,West,Yes,0.48011,1340,2940,0.46205,0.49818
2013,Single-person household,West,No,0.51976,1600,2940,0.50170,0.53782
2013,Single-person household,East,Yes,0.33772,312,903,0.30686,0.36858
2013,Single-person household,East,No,0.66228,591,903,0.63142,0.69314
2013,Couple without children,West,Yes,0.70921,2461,3528,0.69422,0.72420
2013,Couple without children,West,No,0.29079,1067,3528,0.27580,0.30578
2013,Couple without children,East,Yes,0.63747,687,1111,0.60919,0.66575
2013,Couple without children,East,No,0.36253,424,1111,0.33425,0.39081
2013,Single parent,West,Yes,0.54446,964,1766,0.52123,0.56770
2013,Single parent,West,No,0.45203,802,1766,0.42881,0.47525
2013,Single parent,East,Yes,0.35449,159,477,0.31151,0.39746
2013,Single parent,East,No,0.64551,318,477,0.60254,0.68849
2013,Couple with children,West,Yes,0.75532,3968,5542,0.74400,0.76664
2013,Couple with children,West,No,0.24468,1574,5542,0.23336,0.25600
2013,Couple with children,East,Yes,0.71625,736,1098,0.68957,0.74292
2013,Couple with children,East,No,0.28244,362,1098,0.25580,0.30908
2013,Multi-generational household,West,Yes,0.73202,79,112,0.64962,0.81442
2013,Multi-generational household,West,No,0.26798,33,112,0.18558,0.35038
2013,Other Combinations,West,Yes,0.45332,144,322,0.39887,0.50778
2013,Other Combinations,West,No,0.54668,178,322,0.49222,0.60113
2014,Single-person household,West,Yes,0.48994,1264,2679,0.47101,0.50888
2014,Single-person household,West,No,0.50795,1415,2679,0.48902,0.52689
2014,Single-person household,East,Yes,0.34479,316,880,0.31337,0.37622
2014,Single-person household,East,No,0.65346,564,880,0.62201,0.68492
2014,Couple without children,West,Yes,0.71312,2311,3279,0.69764,0.72861
2014,Couple without children,West,No,0.28553,968,3279,0.27007,0.30099
2014,Couple without children,East,Yes,0.61324,664,1083,0.58422,0.64226
2014,Couple without children,East,No,0.38676,419,1083,0.35774,0.41578
2014,Single parent,West,Yes,0.54631,760,1424,0.52044,0.57218
2014,Single parent,West,No,0.45369,664,1424,0.42782,0.47956
2014,Single parent,East,Yes,0.34346,130,391,0.29633,0.39059
2014,Single parent,East,No,0.65654,261,391,0.60941,0.70367
2014,Couple with children,West,Yes,0.76994,3539,4727,0.75794,0.78194
2014,Couple with children,West,No,0.23006,1188,4727,0.21806,0.24206
2014,Couple with children,East,Yes,0.70522,659,973,0.67655,0.73388
2014,Couple with children,East,No,0.29478,314,973,0.26612,0.32345
2014,Multi-generational household,West,Yes,0.78107,74,74,0.68620,0.87593
2014,Other Combinations,West,Yes,0.51007,117,232,0.44561,0.57454
2014,Other Combinations,West,No,0.48993,115,232,0.42546,0.55439
2015,Single-person household,West,Yes,0.46399,1215,2750,0.44535,0.48263
2015,Single-person household,West,No,0.53378,1535,2750,0.51513,0.55243
2015,Single-person household,East,Yes,0.33913,303,871,0.30767,0.37059
2015,Single-person household,East,No,0.65896,568,871,0.62746,0.69046
2015,Couple without children,West,Yes,0.70107,2211,3308,0.68546,0.71667
2015,Couple without children,West,No,0.29799,1097,3308,0.28240,0.31358
2015,Couple without children,East,Yes,0.61026,639,1066,0.58097,0.63955
2015,Couple without children,East,No,0.38800,427,1066,0.35873,0.41726
2015,Single parent,West,Yes,0.51812,696,1348,0.49143,0.54480
2015,Single parent,West,No,0.48188,652,1348,0.45520,0.50857
2015,Single parent,East,Yes,0.33948,124,362,0.29063,0.38833
2015,Single parent,East,No,0.65943,238,362,0.61055,0.70832
2015,Couple with children,West,Yes,0.76393,3345,4740,0.75184,0.77602
2015,Couple with children,West,No,0.23517,1395,4740,0.22309,0.24724
2015,Couple with children,East,Yes,0.70601,615,918,0.67652,0.73550
2015,Couple with children,East,No,0.29399,303,918,0.26450,0.32348
2015,Multi-generational household,West,Yes,0.78103,77,114,0.70478,0.85728
2015,Multi-generational household,West,No,0.21897,37,114,0.14272,0.29522
2015,Other Combinations,West,Yes,0.48501,101,216,0.41820,0.55181
2015,Other Combinations,West,No,0.51499,115,216,0.44819,0.58180
2016,Single-person household,West,Yes,0.46367,1209,2863,0.44540,0.48194
2016,Single-person household,West,No,0.53465,1654,2863,0.51637,0.55292
2016,Single-person household,East,Yes,0.32636,294,934,0.29627,0.35644
2016,Single-person household,East,No,0.66881,640,934,0.63861,0.69901
2016,Couple without children,West,Yes,0.70154,2087,3133,0.68551,0.71756
2016,Couple without children,West,No,0.29689,1046,3133,0.28089,0.31289
2016,Couple without children,East,Yes,0.61386,613,1024,0.58402,0.64369
2016,Couple without children,East,No,0.38614,411,1024,0.35631,0.41598
2016,Single parent,West,Yes,0.53555,634,1324,0.50868,0.56243
2016,Single parent,West,No,0.46445,690,1324,0.43757,0.49132
2016,Single parent,East,Yes,0.37615,132,383,0.32757,0.42473
2016,Single parent,East,No,0.62385,251,383,0.57527,0.67243
2016,Couple with children,West,Yes,0.75249,3327,5172,0.74073,0.76425
2016,Couple with children,West,No,0.24747,1845,5172,0.23571,0.25923
2016,Couple with children,East,Yes,0.69678,563,1032,0.66872,0.72483
2016,Couple with children,East,No,0.30322,469,1032,0.27517,0.33128
2016,Multi-generational household,West,Yes,0.75530,69,114,0.67604,0.83457
2016,Multi-generational household,West,No,0.24470,45,114,0.16543,0.32396
2016,Other Combinations,West,Yes,0.43852,106,329,0.38482,0.49223
2016,Other Combinations,West,No,0.56094,223,329,0.50723,0.61465
2016,Other Combinations,East,No,0.45002,39,39,0.29184,0.60821
2017,Single-person household,West,Yes,0.46848,1358,3240,0.45129,0.48567
2017,Single-person household,West,No,0.53053,1882,3240,0.51334,0.54772
2017,Single-person household,East,Yes,0.33747,347,1052,0.30888,0.36606
2017,Single-person household,East,No,0.65900,705,1052,0.63034,0.68766
2017,Couple without children,West,Yes,0.70659,2415,3567,0.69165,0.72154
2017,Couple without children,West,No,0.29208,1152,3567,0.27715,0.30700
2017,Couple without children,East,Yes,0.63012,699,1141,0.60209,0.65814
2017,Couple without children,East,No,0.36944,442,1141,0.34142,0.39745
2017,Single parent,West,Yes,0.54296,689,1384,0.51670,0.56921
2017,Single parent,West,No,0.45684,695,1384,0.43059,0.48309
2017,Single parent,East,Yes,0.42605,138,376,0.37600,0.47610
2017,Single parent,East,No,0.57288,238,376,0.52282,0.62295
2017,Couple with children,West,Yes,0.74818,3689,5690,0.73690,0.75946
2017,Couple with children,West,No,0.25180,2001,5690,0.24053,0.26308
2017,Couple with children,East,Yes,0.71394,644,1139,0.68768,0.74020
2017,Couple with children,East,No,0.28606,495,1139,0.25980,0.31232
2017,Multi-generational household,West,Yes,0.79459,71,134,0.72593,0.86325
2017,Multi-generational household,West,No,0.20398,63,134,0.13549,0.27246
2017,Other Combinations,West,Yes,0.57761,197,454,0.53213,0.62310
2017,Other Combinations,West,No,0.41584,257,454,0.37045,0.46123
2017,Other Combinations,East,No,0.35630,35,35,0.19532,0.51728
2018,Single-person household,West,Yes,0.46726,1340,3338,0.45033,0.48419
2018,Single-person household,West,No,0.53048,1998,3338,0.51355,0.54741
2018,Single-person household,East,Yes,0.33247,316,1080,0.30436,0.36058
2018,Single-person household,East,No,0.66225,764,1080,0.63403,0.69047
2018,Couple without children,West,Yes,0.70992,2342,3485,0.69485,0.72499
2018,Couple without children,West,No,0.28850,1143,3485,0.27346,0.30355
2018,Couple without children,East,Yes,0.61959,677,1140,0.59139,0.64778
2018,Couple without children,East,No,0.37933,463,1140,0.35115,0.40751
2018,Single parent,West,Yes,0.56687,657,1348,0.54041,0.59334
2018,Single parent,West,No,0.43125,691,1348,0.40480,0.45770
2018,Single parent,East,Yes,0.44491,135,375,0.39454,0.49528
2018,Single parent,East,No,0.55509,240,375,0.50472,0.60546
2018,Couple with children,West,Yes,0.73720,3392,5294,0.72534,0.74906
2018,Couple with children,West,No,0.26077,1902,5294,0.24894,0.27259
2018,Couple with children,East,Yes,0.72176,604,1080,0.69502,0.74850
2018,Couple with children,East,No,0.27712,476,1080,0.25042,0.30383
2018,Multi-generational household,West,Yes,0.73432,72,129,0.65780,0.81084
2018,Multi-generational household,West,No,0.26401,57,129,0.18764,0.34037
2018,Other Combinations,West,Yes,0.59850,160,347,0.54685,0.65016
2018,Other Combinations,West,No,0.39832,187,347,0.34673,0.44990
2019,Single-person household,West,Yes,0.44048,1184,2823,0.42217,0.45880
2019,Single-person household,West,No,0.45707,1639,2823,0.43869,0.47545
2019,Single-person household,East,Yes,0.31293,278,892,0.28248,0.34338
2019,Single-person household,East,No,0.59787,614,892,0.56568,0.63007
2019,Couple without children,West,Yes,0.65059,2042,2952,0.63339,0.66779
2019,Couple without children,West,No,0.25315,910,2952,0.23746,0.26884
2019,Couple without children,East,Yes,0.60087,611,988,0.57031,0.63142
2019,Couple without children,East,No,0.31019,377,988,0.28133,0.33905
2019,Single parent,West,Yes,0.49484,536,1123,0.46559,0.52410
2019,Single parent,West,No,0.41091,587,1123,0.38212,0.43970
2019,Single parent,East,Yes,0.41690,115,314,0.36227,0.47152
2019,Single parent,East,No,0.48504,199,314,0.42967,0.54041
2019,Couple with children,West,Yes,0.66677,2864,4479,0.65296,0.68058
2019,Couple with children,West,No,0.22944,1615,4479,0.21713,0.24176
2019,Couple with children,East,Yes,0.65935,521,907,0.62849,0.69021
2019,Couple with children,East,No,0.24131,386,907,0.21345,0.26917
2019,Multi-generational household,West,Yes,0.62126,52,100,0.52571,0.71681
2019,Multi-generational household,West,No,0.34497,48,100,0.25133,0.43861
2019,Other Combinations,West,Yes,0.55781,128,268,0.49824,0.61738
2019,Other Combinations,West,No,0.26731,140,268,0.21422,0.32039
2020,Single-person household,West,Yes,0.47783,1618,4206,0.46273,0.49293
2020,Single-person household,West,No,0.52003,2588,4206,0.50492,0.53513
2020,Single-person household,East,Yes,0.32722,349,1134,0.29989,0.35454
2020,Single-person household,East,No,0.67034,785,1134,0.64296,0.69771
2020,Couple without children,West,Yes,0.71145,2589,3978,0.69737,0.72553
2020,Couple without children,West,No,0.28808,1389,3978,0.27400,0.30215
2020,Couple without children,East,Yes,0.64800,735,1191,0.62087,0.67514
2020,Couple without children,East,No,0.35152,456,1191,0.32439,0.37865
2020,Single parent,West,Yes,0.55392,601,1250,0.52635,0.58148
2020,Single parent,West,No,0.44608,649,1250,0.41852,0.47365
2020,Single parent,East,Yes,0.50005,130,348,0.44745,0.55266
2020,Single parent,East,No,0.49654,218,348,0.44394,0.54915
2020,Couple with children,West,Yes,0.76900,3402,5488,0.75785,0.78016
2020,Couple with children,West,No,0.23094,2086,5488,0.21979,0.24209
2020,Couple with children,East,Yes,0.72151,622,1077,0.69472,0.74829
2020,Couple with children,East,No,0.27849,455,1077,0.25171,0.30528
2020,Multi-generational household,West,Yes,0.62777,68,120,0.54092,0.71462
2020,Multi-generational household,West,No,0.37223,52,120,0.28538,0.45908
2020,Other Combinations,West,Yes,0.63812,185,425,0.59238,0.68386
2020,Other Combinations,West,No,0.36018,240,425,0.31448,0.40587
2020,Other Combinations,East,No,0.39187,33,33,0.22273,0.56101
2021,Single-person household,West,Yes,0.44400,1047,2416,0.42418,0.46381
2021,Single-person household,West,No,0.45212,1369,2416,0.43227,0.47197
2021,Single-person household,East,Yes,0.28959,220,675,0.25535,0.32384
2021,Single-person household,East,No,0.58963,455,675,0.55249,0.62677
2021,Couple without children,West,Yes,0.65304,1644,2410,0.63403,0.67205
2021,Couple without children,West,No,0.26450,766,2410,0.24688,0.28211
2021,Couple without children,East,Yes,0.61678,487,764,0.58228,0.65128
2021,Couple without children,East,No,0.31313,277,764,0.28022,0.34604
2021,Single parent,West,Yes,0.50141,369,685,0.46394,0.53888
2021,Single parent,West,No,0.39919,316,685,0.36249,0.43589
2021,Single parent,East,Yes,0.51019,93,241,0.44695,0.57344
2021,Single parent,East,No,0.43290,148,241,0.37022,0.49559
2021,Couple with children,West,Yes,0.67190,1984,2974,0.65503,0.68878
2021,Couple with children,West,No,0.20821,990,2974,0.19361,0.22280
2021,Couple with children,East,Yes,0.66415,364,599,0.62630,0.70201
2021,Couple with children,East,No,0.22009,235,599,0.18689,0.25330
2021,Multi-generational household,West,Yes,0.43680,36,36,0.27248,0.60112
2021,Other Combinations,West,Yes,0.51595,130,252,0.45412,0.57778
2021,Other Combinations,West,No,0.32717,122,252,0.26913,0.38522
2022,Single-person household,West,Yes,0.50854,1871,4436,0.49382,0.52325
2022,Single-person household,West,No,0.48690,2565,4436,0.47219,0.50161
2022,Single-person household,East,Yes,0.38803,465,1316,0.36169,0.41437
2022,Single-person household,East,No,0.60826,851,1316,0.58187,0.63464
2022,Couple without children,West,Yes,0.71582,2893,4502,0.70264,0.72899
2022,Couple without children,West,No,0.28188,1609,4502,0.26874,0.29502
2022,Couple without children,East,Yes,0.63132,790,1261,0.60468,0.65795
2022,Couple without children,East,No,0.36803,471,1261,0.34140,0.39466
2022,Single parent,West,Yes,0.56593,491,891,0.53337,0.59849
2022,Single parent,West,No,0.43112,400,891,0.39858,0.46365
2022,Single parent,East,Yes,0.54346,137,318,0.48862,0.59829
2022,Single parent,East,No,0.45321,181,318,0.39841,0.50801
2022,Couple with children,West,Yes,0.76397,3283,4525,0.75159,0.77634
2022,Couple with children,West,No,0.22843,1242,4525,0.21620,0.24067
2022,Couple with children,East,Yes,0.71987,733,1091,0.69321,0.74652
2022,Couple with children,East,No,0.27502,358,1091,0.24851,0.30153
2022,Multi-generational household,West,Yes,0.83617,54,54,0.73652,0.93581
2022,Other Combinations,West,Yes,0.62469,589,935,0.59363,0.65574
2022,Other Combinations,West,No,0.36974,346,935,0.33878,0.40070
2022,Other Combinations,East,Yes,0.55958,129,231,0.49542,0.62374
2022,Other Combinations,East,No,0.43804,102,231,0.37392,0.50216
