"pgoeffd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"nein","1991","Saarland","kein Migrationshintergrund","","","",""
"nein","1991","Saarland","direkter Migrationshintergrund","","","",""
"nein","1991","Saarland","indirekter Migrationshintergrund","","","",""
"nein","1991","Berlin","kein Migrationshintergrund","191","0.592833742591737","0.539336926762493","0.64633055842098"
"nein","1991","Berlin","direkter Migrationshintergrund","50","0.761292880218116","0.658447522360854","0.864138238075379"
"nein","1991","Berlin","indirekter Migrationshintergrund","","","",""
"nein","1991","Brandenburg","kein Migrationshintergrund","293","0.672554632096008","0.628805427046268","0.716303837145748"
"nein","1991","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","1991","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","1991","Mecklenburg-Vorpommern","kein Migrationshintergrund","204","0.658011299765992","0.605374030811682","0.710648568720302"
"nein","1991","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","1991","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","1991","Sachsen","kein Migrationshintergrund","564","0.709906740763718","0.678654939760657","0.74115854176678"
"nein","1991","Sachsen","direkter Migrationshintergrund","","","",""
"nein","1991","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","1991","Sachsen-Anhalt","kein Migrationshintergrund","368","0.674381905750882","0.634747881763087","0.714015929738678"
"nein","1991","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","1991","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","1991","Thueringen","kein Migrationshintergrund","334","0.698088376240671","0.656180780232627","0.739995972248714"
"nein","1991","Thueringen","direkter Migrationshintergrund","","","",""
"nein","1991","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","1992","Schleswig-Holstein","kein Migrationshintergrund","42","0.303412023780435","0.22642949234733","0.38039455521354"
"ja","1992","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","1992","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","1992","Hamburg","kein Migrationshintergrund","","","",""
"ja","1992","Hamburg","direkter Migrationshintergrund","","","",""
"ja","1992","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","1992","Niedersachsen","kein Migrationshintergrund","135","0.299609987565559","0.257472534665884","0.341747440465234"
"ja","1992","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","1992","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","1992","Bremen","kein Migrationshintergrund","","","",""
"ja","1992","Bremen","direkter Migrationshintergrund","","","",""
"ja","1992","Bremen","indirekter Migrationshintergrund","","","",""
"ja","1992","Nordrhein-Westfalen","kein Migrationshintergrund","296","0.284825787263048","0.257342809287189","0.312308765238906"
"ja","1992","Nordrhein-Westfalen","direkter Migrationshintergrund","54","0.171949510090911","0.134257733620475","0.209641286561347"
"ja","1992","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","1992","Hessen","kein Migrationshintergrund","107","0.316696845275837","0.267609773568156","0.365783916983519"
"ja","1992","Hessen","direkter Migrationshintergrund","30","0.17046292579672","0.11935958492537","0.22156626666807"
"ja","1992","Hessen","indirekter Migrationshintergrund","","","",""
"ja","1992","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","71","0.264191689578633","0.212548745133832","0.315834634023433"
"ja","1992","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","1992","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","1992","Baden-Wuerttemberg","kein Migrationshintergrund","154","0.246240755830106","0.212492042664101","0.279989468996112"
"ja","1992","Baden-Wuerttemberg","direkter Migrationshintergrund","47","0.159673300140592","0.125829270542937","0.193517329738247"
"ja","1992","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","1992","Bayern","kein Migrationshintergrund","186","0.264997035968003","0.233306104225663","0.296687967710342"
"ja","1992","Bayern","direkter Migrationshintergrund","","","",""
"ja","1992","Bayern","indirekter Migrationshintergrund","","","",""
"ja","1992","Saarland","kein Migrationshintergrund","","","",""
"ja","1992","Saarland","direkter Migrationshintergrund","","","",""
"ja","1992","Saarland","indirekter Migrationshintergrund","","","",""
"ja","1992","Berlin","kein Migrationshintergrund","120","0.386119343780017","0.331835373335615","0.440403314224418"
"ja","1992","Berlin","direkter Migrationshintergrund","","","",""
"ja","1992","Berlin","indirekter Migrationshintergrund","","","",""
"ja","1992","Brandenburg","kein Migrationshintergrund","145","0.367370899735663","0.319948907383326","0.414792892088"
"ja","1992","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","1992","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","1992","Mecklenburg-Vorpommern","kein Migrationshintergrund","103","0.392090869920164","0.331081964214505","0.453099775625823"
"ja","1992","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","1992","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","1992","Sachsen","kein Migrationshintergrund","230","0.334119523438956","0.298296680915084","0.369942365962828"
"ja","1992","Sachsen","direkter Migrationshintergrund","","","",""
"ja","1992","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","1992","Sachsen-Anhalt","kein Migrationshintergrund","168","0.359656726600007","0.316131587248584","0.40318186595143"
"ja","1992","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","1992","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","1992","Thueringen","kein Migrationshintergrund","127","0.343400661581781","0.297211948886175","0.389589374277388"
"ja","1992","Thueringen","direkter Migrationshintergrund","","","",""
"ja","1992","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","1992","Schleswig-Holstein","kein Migrationshintergrund","95","0.696587976219565","0.61960544478646","0.77357050765267"
"nein","1992","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"nein","1992","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","1992","Hamburg","kein Migrationshintergrund","51","0.838578826341277","0.746998024258009","0.930159628424544"
"nein","1992","Hamburg","direkter Migrationshintergrund","","","",""
"nein","1992","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","1992","Niedersachsen","kein Migrationshintergrund","319","0.700390012434441","0.658252559534766","0.742527465334116"
"nein","1992","Niedersachsen","direkter Migrationshintergrund","73","0.952152579961781","0.904478176738961","0.9998269831846"
"nein","1992","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","1992","Bremen","kein Migrationshintergrund","","","",""
"nein","1992","Bremen","direkter Migrationshintergrund","","","",""
"nein","1992","Bremen","indirekter Migrationshintergrund","","","",""
"nein","1992","Nordrhein-Westfalen","kein Migrationshintergrund","740","0.715174212736952","0.687691234761094","0.742657190712811"
"nein","1992","Nordrhein-Westfalen","direkter Migrationshintergrund","331","0.828050489909089","0.790358713438653","0.865742266379525"
"nein","1992","Nordrhein-Westfalen","indirekter Migrationshintergrund","54","0.906488223692591","0.832818896687438","0.980157550697743"
"nein","1992","Hessen","kein Migrationshintergrund","238","0.683303154724163","0.634216083016481","0.732390226431844"
"nein","1992","Hessen","direkter Migrationshintergrund","178","0.82953707420328","0.77843373333193","0.88064041507463"
"nein","1992","Hessen","indirekter Migrationshintergrund","","","",""
"nein","1992","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","209","0.735808310421367","0.684165365976567","0.787451254866168"
"nein","1992","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","66","0.917853944634085","0.854864641003836","0.980843248264335"
"nein","1992","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","1992","Baden-Wuerttemberg","kein Migrationshintergrund","472","0.753759244169894","0.720010531003888","0.787507957335899"
"nein","1992","Baden-Wuerttemberg","direkter Migrationshintergrund","403","0.840326699859408","0.806482670261753","0.874170729457063"
"nein","1992","Baden-Wuerttemberg","indirekter Migrationshintergrund","52","0.848546236506379","0.75548079246929","0.941611680543468"
"nein","1992","Bayern","kein Migrationshintergrund","559","0.735002964031997","0.703312032289658","0.766693895774337"
"nein","1992","Bayern","direkter Migrationshintergrund","217","0.81720473947643","0.768609597176064","0.865799881776796"
"nein","1992","Bayern","indirekter Migrationshintergrund","34","0.807965443236023","0.690231971673453","0.925698914798592"
"nein","1992","Saarland","kein Migrationshintergrund","","","",""
"nein","1992","Saarland","direkter Migrationshintergrund","","","",""
"nein","1992","Saarland","indirekter Migrationshintergrund","","","",""
"nein","1992","Berlin","kein Migrationshintergrund","189","0.613880656219983","0.559596685775582","0.668164626664385"
"nein","1992","Berlin","direkter Migrationshintergrund","40","0.719596229281608","0.598662757616597","0.840529700946618"
"nein","1992","Berlin","indirekter Migrationshintergrund","","","",""
"nein","1992","Brandenburg","kein Migrationshintergrund","252","0.632629100264337","0.585207107911999","0.680051092616674"
"nein","1992","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","1992","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","1992","Mecklenburg-Vorpommern","kein Migrationshintergrund","143","0.607909130079836","0.546900224374177","0.668918035785495"
"nein","1992","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","1992","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","1992","Sachsen","kein Migrationshintergrund","436","0.665880476561044","0.630057634037172","0.701703319084916"
"nein","1992","Sachsen","direkter Migrationshintergrund","","","",""
"nein","1992","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","1992","Sachsen-Anhalt","kein Migrationshintergrund","299","0.640343273399993","0.59681813404857","0.683868412751416"
"nein","1992","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","1992","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","1992","Thueringen","kein Migrationshintergrund","279","0.656599338418219","0.610410625722613","0.702788051113826"
"nein","1992","Thueringen","direkter Migrationshintergrund","","","",""
"nein","1992","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","1993","Schleswig-Holstein","kein Migrationshintergrund","41","0.288793742944412","0.214772134275788","0.362815351613035"
"ja","1993","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","1993","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","1993","Hamburg","kein Migrationshintergrund","","","",""
"ja","1993","Hamburg","direkter Migrationshintergrund","","","",""
"ja","1993","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","1993","Niedersachsen","kein Migrationshintergrund","138","0.295499843325281","0.254554164457301","0.33644552219326"
"ja","1993","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","1993","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","1993","Bremen","kein Migrationshintergrund","","","",""
"ja","1993","Bremen","direkter Migrationshintergrund","","","",""
"ja","1993","Bremen","indirekter Migrationshintergrund","","","",""
"ja","1993","Nordrhein-Westfalen","kein Migrationshintergrund","296","0.287313060786783","0.259543111318174","0.315083010255391"
"ja","1993","Nordrhein-Westfalen","direkter Migrationshintergrund","48","0.143131946964468","0.108104559710882","0.178159334218054"
"ja","1993","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","1993","Hessen","kein Migrationshintergrund","107","0.313799781627895","0.265045786058544","0.362553777197247"
"ja","1993","Hessen","direkter Migrationshintergrund","","","",""
"ja","1993","Hessen","indirekter Migrationshintergrund","","","",""
"ja","1993","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","71","0.263318022551911","0.211072739960309","0.315563305143512"
"ja","1993","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","1993","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","1993","Baden-Wuerttemberg","kein Migrationshintergrund","144","0.22838371503528","0.195681324920802","0.261086105149759"
"ja","1993","Baden-Wuerttemberg","direkter Migrationshintergrund","42","0.109028962855989","0.0796722870664926","0.138385638645485"
"ja","1993","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","1993","Bayern","kein Migrationshintergrund","191","0.253580226677431","0.222567749762464","0.284592703592399"
"ja","1993","Bayern","direkter Migrationshintergrund","","","",""
"ja","1993","Bayern","indirekter Migrationshintergrund","","","",""
"ja","1993","Saarland","kein Migrationshintergrund","","","",""
"ja","1993","Saarland","direkter Migrationshintergrund","","","",""
"ja","1993","Saarland","indirekter Migrationshintergrund","","","",""
"ja","1993","Berlin","kein Migrationshintergrund","101","0.334389545618123","0.280914777537209","0.387864313699037"
"ja","1993","Berlin","direkter Migrationshintergrund","","","",""
"ja","1993","Berlin","indirekter Migrationshintergrund","","","",""
"ja","1993","Brandenburg","kein Migrationshintergrund","131","0.369356431424902","0.319775781256734","0.418937081593069"
"ja","1993","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","1993","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","1993","Mecklenburg-Vorpommern","kein Migrationshintergrund","90","0.368210311038475","0.304184648082829","0.432235973994122"
"ja","1993","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","1993","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","1993","Sachsen","kein Migrationshintergrund","235","0.352637345772221","0.315475335311557","0.389799356232886"
"ja","1993","Sachsen","direkter Migrationshintergrund","","","",""
"ja","1993","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","1993","Sachsen-Anhalt","kein Migrationshintergrund","146","0.339168706701209","0.293999230589864","0.384338182812553"
"ja","1993","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","1993","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","1993","Thueringen","kein Migrationshintergrund","114","0.306073407214407","0.259675536484763","0.35247127794405"
"ja","1993","Thueringen","direkter Migrationshintergrund","","","",""
"ja","1993","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","1993","Schleswig-Holstein","kein Migrationshintergrund","103","0.711206257055588","0.637184648386965","0.785227865724212"
"nein","1993","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"nein","1993","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","1993","Hamburg","kein Migrationshintergrund","49","0.780906477810701","0.677946953452599","0.883866002168803"
"nein","1993","Hamburg","direkter Migrationshintergrund","","","",""
"nein","1993","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","1993","Niedersachsen","kein Migrationshintergrund","339","0.704500156674719","0.66355447780674","0.745445835542699"
"nein","1993","Niedersachsen","direkter Migrationshintergrund","74","0.955315404054841","0.909755074870492","1.00087573323919"
"nein","1993","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","1993","Bremen","kein Migrationshintergrund","","","",""
"nein","1993","Bremen","direkter Migrationshintergrund","","","",""
"nein","1993","Bremen","indirekter Migrationshintergrund","","","",""
"nein","1993","Nordrhein-Westfalen","kein Migrationshintergrund","724","0.712686939213217","0.684916989744609","0.740456888681826"
"nein","1993","Nordrhein-Westfalen","direkter Migrationshintergrund","336","0.856868053035532","0.821840665781946","0.891895440289118"
"nein","1993","Nordrhein-Westfalen","indirekter Migrationshintergrund","68","0.910838403076626","0.845908939202501","0.97576786695075"
"nein","1993","Hessen","kein Migrationshintergrund","241","0.686200218372105","0.637446222802753","0.734954213941456"
"nein","1993","Hessen","direkter Migrationshintergrund","175","0.847834983287545","0.798303026938034","0.897366939637056"
"nein","1993","Hessen","indirekter Migrationshintergrund","","","",""
"nein","1993","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","202","0.736681977448089","0.684436694856488","0.788927260039691"
"nein","1993","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","60","0.905967521478862","0.835551516921806","0.976383526035918"
"nein","1993","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","1993","Baden-Wuerttemberg","kein Migrationshintergrund","489","0.77161628496472","0.738913894850241","0.804318675079198"
"nein","1993","Baden-Wuerttemberg","direkter Migrationshintergrund","391","0.890971037144011","0.861614361354515","0.920327712933507"
"nein","1993","Baden-Wuerttemberg","indirekter Migrationshintergrund","64","0.894774857400536","0.824386098372914","0.965163616428157"
"nein","1993","Bayern","kein Migrationshintergrund","565","0.746419773322569","0.715407296407601","0.777432250237536"
"nein","1993","Bayern","direkter Migrationshintergrund","197","0.734886231584032","0.677339578739268","0.792432884428796"
"nein","1993","Bayern","indirekter Migrationshintergrund","47","0.870462849452468","0.780900907613366","0.96002479129157"
"nein","1993","Saarland","kein Migrationshintergrund","","","",""
"nein","1993","Saarland","direkter Migrationshintergrund","","","",""
"nein","1993","Saarland","indirekter Migrationshintergrund","","","",""
"nein","1993","Berlin","kein Migrationshintergrund","198","0.665610454381877","0.612135686300963","0.719085222462791"
"nein","1993","Berlin","direkter Migrationshintergrund","32","0.610136205756224","0.470702100840649","0.749570310671798"
"nein","1993","Berlin","indirekter Migrationshintergrund","","","",""
"nein","1993","Brandenburg","kein Migrationshintergrund","233","0.630643568575098","0.581062918406931","0.680224218743266"
"nein","1993","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","1993","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","1993","Mecklenburg-Vorpommern","kein Migrationshintergrund","128","0.631789688961525","0.567764026005878","0.695815351917171"
"nein","1993","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","1993","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","1993","Sachsen","kein Migrationshintergrund","400","0.647362654227779","0.610200643767114","0.684524664688443"
"nein","1993","Sachsen","direkter Migrationshintergrund","","","",""
"nein","1993","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","1993","Sachsen-Anhalt","kein Migrationshintergrund","276","0.660831293298791","0.615661817187447","0.706000769410136"
"nein","1993","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","1993","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","1993","Thueringen","kein Migrationshintergrund","265","0.693926592785593","0.64752872205595","0.740324463515237"
"nein","1993","Thueringen","direkter Migrationshintergrund","","","",""
"nein","1993","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","1994","Schleswig-Holstein","kein Migrationshintergrund","48","0.319265076247037","0.244907651449466","0.393622501044608"
"ja","1994","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","1994","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","1994","Hamburg","kein Migrationshintergrund","","","",""
"ja","1994","Hamburg","direkter Migrationshintergrund","","","",""
"ja","1994","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","1994","Niedersachsen","kein Migrationshintergrund","135","0.303548795778939","0.261667780674026","0.345429810883852"
"ja","1994","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","1994","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","1994","Bremen","kein Migrationshintergrund","","","",""
"ja","1994","Bremen","direkter Migrationshintergrund","","","",""
"ja","1994","Bremen","indirekter Migrationshintergrund","","","",""
"ja","1994","Nordrhein-Westfalen","kein Migrationshintergrund","283","0.279897738774744","0.251931936933911","0.307863540615576"
"ja","1994","Nordrhein-Westfalen","direkter Migrationshintergrund","44","0.147276679691309","0.108983519859207","0.185569839523412"
"ja","1994","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","1994","Hessen","kein Migrationshintergrund","107","0.318298324790241","0.267810277753912","0.36878637182657"
"ja","1994","Hessen","direkter Migrationshintergrund","","","",""
"ja","1994","Hessen","indirekter Migrationshintergrund","","","",""
"ja","1994","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","72","0.295901403217112","0.241048764494315","0.350754041939909"
"ja","1994","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","1994","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","1994","Baden-Wuerttemberg","kein Migrationshintergrund","139","0.240879748861743","0.205927944388588","0.275831553334899"
"ja","1994","Baden-Wuerttemberg","direkter Migrationshintergrund","35","0.12048894471508","0.0876721286517168","0.153305760778443"
"ja","1994","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","1994","Bayern","kein Migrationshintergrund","191","0.270613633709181","0.23772523422117","0.303502033197193"
"ja","1994","Bayern","direkter Migrationshintergrund","","","",""
"ja","1994","Bayern","indirekter Migrationshintergrund","","","",""
"ja","1994","Saarland","kein Migrationshintergrund","","","",""
"ja","1994","Saarland","direkter Migrationshintergrund","","","",""
"ja","1994","Saarland","indirekter Migrationshintergrund","","","",""
"ja","1994","Berlin","kein Migrationshintergrund","94","0.342300593688131","0.286119477843519","0.398481709532742"
"ja","1994","Berlin","direkter Migrationshintergrund","","","",""
"ja","1994","Berlin","indirekter Migrationshintergrund","","","",""
"ja","1994","Brandenburg","kein Migrationshintergrund","114","0.345625950680576","0.29500101929901","0.396250882062142"
"ja","1994","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","1994","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","1994","Mecklenburg-Vorpommern","kein Migrationshintergrund","85","0.325324459313203","0.263557276261762","0.387091642364644"
"ja","1994","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","1994","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","1994","Sachsen","kein Migrationshintergrund","213","0.326273967703934","0.289098164343822","0.363449771064047"
"ja","1994","Sachsen","direkter Migrationshintergrund","","","",""
"ja","1994","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","1994","Sachsen-Anhalt","kein Migrationshintergrund","133","0.333727557772044","0.287401161742942","0.380053953801146"
"ja","1994","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","1994","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","1994","Thueringen","kein Migrationshintergrund","103","0.310318850424762","0.263052459936066","0.357585240913459"
"ja","1994","Thueringen","direkter Migrationshintergrund","","","",""
"ja","1994","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","1994","Schleswig-Holstein","kein Migrationshintergrund","103","0.680734923752963","0.606377498955392","0.755092348550533"
"nein","1994","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"nein","1994","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","1994","Hamburg","kein Migrationshintergrund","51","0.812175130128581","0.713348529401044","0.911001730856118"
"nein","1994","Hamburg","direkter Migrationshintergrund","","","",""
"nein","1994","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","1994","Niedersachsen","kein Migrationshintergrund","328","0.696451204221061","0.654570189116149","0.738332219325974"
"nein","1994","Niedersachsen","direkter Migrationshintergrund","66","0.938863395773714","0.883135739737711","0.994591051809717"
"nein","1994","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","1994","Bremen","kein Migrationshintergrund","","","",""
"nein","1994","Bremen","direkter Migrationshintergrund","","","",""
"nein","1994","Bremen","indirekter Migrationshintergrund","","","",""
"nein","1994","Nordrhein-Westfalen","kein Migrationshintergrund","707","0.720102261225256","0.692136459384424","0.748068063066089"
"nein","1994","Nordrhein-Westfalen","direkter Migrationshintergrund","285","0.852723320308691","0.814430160476588","0.891016480140793"
"nein","1994","Nordrhein-Westfalen","indirekter Migrationshintergrund","70","0.931322198908555","0.875196862399592","0.987447535417518"
"nein","1994","Hessen","kein Migrationshintergrund","220","0.681701675209759","0.63121362817343","0.732189722246087"
"nein","1994","Hessen","direkter Migrationshintergrund","153","0.869376676822336","0.819731642584758","0.919021711059914"
"nein","1994","Hessen","indirekter Migrationshintergrund","","","",""
"nein","1994","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","194","0.704098596782888","0.649245958060091","0.758951235505685"
"nein","1994","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","58","0.936106618363098","0.875231076311808","0.996982160414388"
"nein","1994","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","1994","Baden-Wuerttemberg","kein Migrationshintergrund","436","0.759120251138257","0.724168446665101","0.794072055611412"
"nein","1994","Baden-Wuerttemberg","direkter Migrationshintergrund","343","0.87951105528492","0.846694239221557","0.912327871348283"
"nein","1994","Baden-Wuerttemberg","indirekter Migrationshintergrund","62","0.873851062877854","0.797160424999245","0.950541700756463"
"nein","1994","Bayern","kein Migrationshintergrund","510","0.729386366290819","0.696497966802807","0.76227476577883"
"nein","1994","Bayern","direkter Migrationshintergrund","173","0.745334803856619","0.684341725351822","0.806327882361417"
"nein","1994","Bayern","indirekter Migrationshintergrund","41","0.789082375932139","0.674855668624507","0.903309083239772"
"nein","1994","Saarland","kein Migrationshintergrund","","","",""
"nein","1994","Saarland","direkter Migrationshintergrund","","","",""
"nein","1994","Saarland","indirekter Migrationshintergrund","","","",""
"nein","1994","Berlin","kein Migrationshintergrund","180","0.657699406311869","0.601518290467258","0.713880522156481"
"nein","1994","Berlin","direkter Migrationshintergrund","33","0.738437813033489","0.610031529074208","0.866844096992771"
"nein","1994","Berlin","indirekter Migrationshintergrund","","","",""
"nein","1994","Brandenburg","kein Migrationshintergrund","225","0.654374049319424","0.603749117937858","0.70499898070099"
"nein","1994","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","1994","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","1994","Mecklenburg-Vorpommern","kein Migrationshintergrund","136","0.674675540686797","0.612908357635356","0.736442723738238"
"nein","1994","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","1994","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","1994","Sachsen","kein Migrationshintergrund","398","0.673726032296066","0.636550228935953","0.710901835656178"
"nein","1994","Sachsen","direkter Migrationshintergrund","","","",""
"nein","1994","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","1994","Sachsen-Anhalt","kein Migrationshintergrund","265","0.666272442227956","0.619946046198854","0.712598838257058"
"nein","1994","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","1994","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","1994","Thueringen","kein Migrationshintergrund","265","0.689681149575238","0.642414759086541","0.736947540063934"
"nein","1994","Thueringen","direkter Migrationshintergrund","","","",""
"nein","1994","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","1995","Schleswig-Holstein","kein Migrationshintergrund","44","0.308906646687894","0.232642481751832","0.385170811623955"
"ja","1995","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","1995","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","1995","Hamburg","kein Migrationshintergrund","","","",""
"ja","1995","Hamburg","direkter Migrationshintergrund","","","",""
"ja","1995","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","1995","Niedersachsen","kein Migrationshintergrund","136","0.301076394664401","0.25982349373049","0.342329295598312"
"ja","1995","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","1995","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","1995","Bremen","kein Migrationshintergrund","","","",""
"ja","1995","Bremen","direkter Migrationshintergrund","","","",""
"ja","1995","Bremen","indirekter Migrationshintergrund","","","",""
"ja","1995","Nordrhein-Westfalen","kein Migrationshintergrund","302","0.277469134048356","0.250360789846284","0.304577478250429"
"ja","1995","Nordrhein-Westfalen","direkter Migrationshintergrund","56","0.170063148331989","0.132388948117279","0.207737348546699"
"ja","1995","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","1995","Hessen","kein Migrationshintergrund","104","0.299906441196144","0.251763856103156","0.348049026289132"
"ja","1995","Hessen","direkter Migrationshintergrund","","","",""
"ja","1995","Hessen","indirekter Migrationshintergrund","","","",""
"ja","1995","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","71","0.271043257393417","0.2183157853359","0.323770729450934"
"ja","1995","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
