year,age_gr,regtyp,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,46-65 y.,Urban regions,Never,0.45741,2160,5022,0.44363,0.47119
2003,46-65 y.,Rural regions,At least once per month,0.07840,197,2502,0.06787,0.08894
2003,46-65 y.,Rural regions,Seldom,0.40854,1141,2502,0.38928,0.42781
2003,46-65 y.,Rural regions,Never,0.50207,1164,2502,0.48248,0.52167
2003,66 and older,Urban regions,At least once per month,0.02162,60,2362,0.01575,0.02749
2003,66 and older,Urban regions,Seldom,0.15096,393,2362,0.13652,0.16540
2003,66 and older,Urban regions,Never,0.81017,1909,2362,0.79436,0.82599
2003,66 and older,Rural regions,Seldom,0.12909,180,1221,0.11028,0.14791
2003,66 and older,Rural regions,Never,0.84941,1041,1221,0.82934,0.86948
2005,17-29 y.,Urban regions,At least once per week,0.22140,572,2511,0.20515,0.23764
2005,17-29 y.,Urban regions,At least once per month,0.41177,1070,2511,0.39252,0.43102
2005,17-29 y.,Urban regions,Seldom,0.30241,738,2511,0.28444,0.32038
2005,17-29 y.,Urban regions,Never,0.06059,131,2511,0.05126,0.06993
2005,17-29 y.,Rural regions,At least once per week,0.19517,285,1305,0.17366,0.21668
2005,17-29 y.,Rural regions,At least once per month,0.38328,503,1305,0.35689,0.40967
2005,17-29 y.,Rural regions,Seldom,0.35809,444,1305,0.33207,0.38411
2005,17-29 y.,Rural regions,Never,0.05915,73,1305,0.04635,0.07196
2005,30-45 y.,Urban regions,At least once per week,0.04304,187,4132,0.03685,0.04923
2005,30-45 y.,Urban regions,At least once per month,0.20823,874,4132,0.19585,0.22062
2005,30-45 y.,Urban regions,Seldom,0.57702,2363,4132,0.56196,0.59209
2005,30-45 y.,Urban regions,Never,0.16893,708,4132,0.15751,0.18036
2005,30-45 y.,Rural regions,At least once per week,0.03347,66,1945,0.02547,0.04146
2005,30-45 y.,Rural regions,At least once per month,0.19262,347,1945,0.17509,0.21015
2005,30-45 y.,Rural regions,Seldom,0.56711,1198,1945,0.54509,0.58914
2005,30-45 y.,Rural regions,Never,0.20178,334,1945,0.18394,0.21962
2005,46-65 y.,Urban regions,At least once per week,0.02650,127,4583,0.02185,0.03116
2005,46-65 y.,Urban regions,At least once per month,0.12574,616,4583,0.11614,0.13534
2005,46-65 y.,Urban regions,Seldom,0.48122,2303,4583,0.46675,0.49569
2005,46-65 y.,Urban regions,Never,0.35937,1537,4583,0.34548,0.37326
2005,46-65 y.,Rural regions,At least once per week,0.02408,60,2389,0.01793,0.03023
2005,46-65 y.,Rural regions,At least once per month,0.08699,231,2389,0.07569,0.09829
2005,46-65 y.,Rural regions,Seldom,0.48582,1217,2389,0.46577,0.50586
2005,46-65 y.,Rural regions,Never,0.39595,881,2389,0.37633,0.41556
2005,66 and older,Urban regions,At least once per week,0.01872,39,2460,0.01336,0.02408
2005,66 and older,Urban regions,At least once per month,0.04169,113,2460,0.03379,0.04959
2005,66 and older,Urban regions,Seldom,0.20022,555,2460,0.18440,0.21604
2005,66 and older,Urban regions,Never,0.72522,1753,2460,0.70758,0.74286
2005,66 and older,Rural regions,At least once per month,0.04862,62,1254,0.03671,0.06053
2005,66 and older,Rural regions,Seldom,0.19486,276,1254,0.17293,0.21679
2005,66 and older,Rural regions,Never,0.72992,916,1254,0.70533,0.75450
2007,17-29 y.,Urban regions,At least once per week,0.16673,438,2213,0.15120,0.18226
2007,17-29 y.,Urban regions,At least once per month,0.37628,949,2213,0.35609,0.39647
2007,17-29 y.,Urban regions,Seldom,0.30801,688,2213,0.28877,0.32725
2007,17-29 y.,Urban regions,Never,0.06254,138,2213,0.05245,0.07263
2007,17-29 y.,Rural regions,At least once per week,0.17084,231,1175,0.14931,0.19237
2007,17-29 y.,Rural regions,At least once per month,0.33394,435,1175,0.30696,0.36092
2007,17-29 y.,Rural regions,Seldom,0.33228,428,1175,0.30534,0.35922
2007,17-29 y.,Rural regions,Never,0.07630,81,1175,0.06112,0.09149
2007,30-45 y.,Urban regions,At least once per week,0.04688,160,3810,0.04016,0.05359
2007,30-45 y.,Urban regions,At least once per month,0.21075,814,3810,0.19779,0.22370
2007,30-45 y.,Urban regions,Seldom,0.56808,2185,3810,0.55235,0.58381
2007,30-45 y.,Urban regions,Never,0.17203,651,3810,0.16005,0.18402
2007,30-45 y.,Rural regions,At least once per week,0.04048,71,1886,0.03159,0.04938
2007,30-45 y.,Rural regions,At least once per month,0.16101,309,1886,0.14442,0.17760
2007,30-45 y.,Rural regions,Seldom,0.61032,1187,1886,0.58830,0.63233
2007,30-45 y.,Rural regions,Never,0.18492,319,1886,0.16740,0.20245
2007,46-65 y.,Urban regions,At least once per week,0.02889,133,4551,0.02402,0.03376
2007,46-65 y.,Urban regions,At least once per month,0.12721,651,4551,0.11753,0.13689
2007,46-65 y.,Urban regions,Seldom,0.50349,2353,4551,0.48896,0.51801
2007,46-65 y.,Urban regions,Never,0.33430,1414,4551,0.32059,0.34801
2007,46-65 y.,Rural regions,At least once per week,0.02307,71,2471,0.01715,0.02899
2007,46-65 y.,Rural regions,At least once per month,0.10157,272,2471,0.08966,0.11349
2007,46-65 y.,Rural regions,Seldom,0.50640,1308,2471,0.48668,0.52611
2007,46-65 y.,Rural regions,Never,0.35865,820,2471,0.33974,0.37756
2007,66 and older,Urban regions,At least once per week,0.02499,67,2796,0.01921,0.03078
2007,66 and older,Urban regions,At least once per month,0.04676,149,2796,0.03893,0.05459
2007,66 and older,Urban regions,Seldom,0.21359,676,2796,0.19840,0.22879
2007,66 and older,Urban regions,Never,0.69738,1904,2796,0.68035,0.71441
2007,66 and older,Rural regions,At least once per month,0.04335,80,1471,0.03294,0.05376
2007,66 and older,Rural regions,Seldom,0.21495,348,1471,0.19395,0.23595
2007,66 and older,Rural regions,Never,0.70942,1043,1471,0.68621,0.73263
2008,17-29 y.,Urban regions,At least once per week,0.13706,324,2080,0.12228,0.15184
2008,17-29 y.,Urban regions,At least once per month,0.39454,864,2080,0.37353,0.41555
2008,17-29 y.,Urban regions,Seldom,0.31967,719,2080,0.29962,0.33971
2008,17-29 y.,Urban regions,Never,0.07258,173,2080,0.06143,0.08374
2008,17-29 y.,Rural regions,At least once per week,0.13625,145,1065,0.11563,0.15686
2008,17-29 y.,Rural regions,At least once per month,0.38976,439,1065,0.36045,0.41906
2008,17-29 y.,Rural regions,Seldom,0.29600,375,1065,0.26857,0.32343
2008,17-29 y.,Rural regions,Never,0.10309,106,1065,0.08482,0.12136
2008,30-45 y.,Urban regions,At least once per week,0.02192,68,3438,0.01702,0.02681
2008,30-45 y.,Urban regions,At least once per month,0.18696,629,3438,0.17393,0.20000
2008,30-45 y.,Urban regions,Seldom,0.57269,1979,3438,0.55615,0.58923
2008,30-45 y.,Urban regions,Never,0.21498,762,3438,0.20124,0.22871
2008,30-45 y.,Rural regions,At least once per month,0.16212,262,1695,0.14457,0.17967
2008,30-45 y.,Rural regions,Seldom,0.60891,1079,1695,0.58567,0.63215
2008,30-45 y.,Rural regions,Never,0.20993,354,1695,0.19054,0.22933
2008,46-65 y.,Urban regions,At least once per week,0.01097,55,4320,0.00786,0.01407
2008,46-65 y.,Urban regions,At least once per month,0.11983,551,4320,0.11014,0.12952
2008,46-65 y.,Urban regions,Seldom,0.46434,2055,4320,0.44946,0.47921
2008,46-65 y.,Urban regions,Never,0.40208,1659,4320,0.38745,0.41670
2008,46-65 y.,Rural regions,At least once per month,0.06027,182,2349,0.05064,0.06990
2008,46-65 y.,Rural regions,Seldom,0.46198,1167,2349,0.44182,0.48215
2008,46-65 y.,Rural regions,Never,0.46934,1000,2349,0.44916,0.48953
2008,66 and older,Urban regions,At least once per month,0.03061,115,2768,0.02420,0.03703
2008,66 and older,Urban regions,Seldom,0.19027,603,2768,0.17564,0.20489
2008,66 and older,Urban regions,Never,0.76433,2050,2768,0.74852,0.78014
2008,66 and older,Rural regions,At least once per month,0.01696,35,1487,0.01039,0.02352
2008,66 and older,Rural regions,Seldom,0.17875,288,1487,0.15927,0.19823
2008,66 and older,Rural regions,Never,0.79447,1164,1487,0.77393,0.81502
2009,17-29 y.,Urban regions,At least once per week,0.17550,349,1865,0.15824,0.19277
2009,17-29 y.,Urban regions,At least once per month,0.42230,825,1865,0.39988,0.44472
2009,17-29 y.,Urban regions,Seldom,0.27021,587,1865,0.25005,0.29037
2009,17-29 y.,Urban regions,Never,0.05065,104,1865,0.04070,0.06061
2009,17-29 y.,Rural regions,At least once per week,0.16983,162,978,0.14628,0.19337
2009,17-29 y.,Rural regions,At least once per month,0.36672,378,978,0.33650,0.39694
2009,17-29 y.,Rural regions,Seldom,0.34924,373,978,0.31935,0.37913
2009,17-29 y.,Rural regions,Never,0.06350,65,978,0.04820,0.07879
2009,30-45 y.,Urban regions,At least once per week,0.03259,100,3064,0.02630,0.03888
2009,30-45 y.,Urban regions,At least once per month,0.21568,656,3064,0.20111,0.23024
2009,30-45 y.,Urban regions,Seldom,0.61257,1870,3064,0.59532,0.62982
2009,30-45 y.,Urban regions,Never,0.13651,438,3064,0.12436,0.14867
2009,30-45 y.,Rural regions,At least once per week,0.02497,59,1598,0.01732,0.03263
2009,30-45 y.,Rural regions,At least once per month,0.20452,278,1598,0.18474,0.22430
2009,30-45 y.,Rural regions,Seldom,0.62411,1026,1598,0.60035,0.64786
2009,30-45 y.,Rural regions,Never,0.14444,235,1598,0.12720,0.16169
2009,46-65 y.,Urban regions,At least once per week,0.03344,140,4016,0.02788,0.03901
2009,46-65 y.,Urban regions,At least once per month,0.12878,555,4016,0.11842,0.13914
2009,46-65 y.,Urban regions,Seldom,0.54571,2215,4016,0.53031,0.56111
2009,46-65 y.,Urban regions,Never,0.28779,1106,4016,0.27379,0.30179
2009,46-65 y.,Rural regions,At least once per week,0.02555,62,2281,0.01907,0.03203
2009,46-65 y.,Rural regions,At least once per month,0.08514,234,2281,0.07369,0.09660
2009,46-65 y.,Rural regions,Seldom,0.52552,1271,2281,0.50503,0.54602
2009,46-65 y.,Rural regions,Never,0.35874,714,2281,0.33905,0.37843
2009,66 and older,Urban regions,At least once per week,0.02357,68,2678,0.01782,0.02931
2009,66 and older,Urban regions,At least once per month,0.04727,164,2678,0.03923,0.05531
2009,66 and older,Urban regions,Seldom,0.24862,728,2678,0.23225,0.26499
2009,66 and older,Urban regions,Never,0.66526,1718,2678,0.64738,0.68314
2009,66 and older,Rural regions,At least once per week,0.02751,35,1452,0.01909,0.03592
2009,66 and older,Rural regions,At least once per month,0.04249,84,1452,0.03211,0.05287
2009,66 and older,Rural regions,Seldom,0.27264,413,1452,0.24973,0.29555
2009,66 and older,Rural regions,Never,0.64340,920,1452,0.61875,0.66805
2011,17-29 y.,Urban regions,At least once per week,0.16170,408,2683,0.14777,0.17564
2011,17-29 y.,Urban regions,At least once per month,0.41318,1067,2683,0.39455,0.43182
2011,17-29 y.,Urban regions,Seldom,0.29024,955,2683,0.27306,0.30741
2011,17-29 y.,Urban regions,Never,0.05857,253,2683,0.04968,0.06745
2011,17-29 y.,Rural regions,At least once per week,0.17258,227,1484,0.15334,0.19181
2011,17-29 y.,Rural regions,At least once per month,0.35224,466,1484,0.32793,0.37655
2011,17-29 y.,Rural regions,Seldom,0.34755,618,1484,0.32331,0.37178
2011,17-29 y.,Rural regions,Never,0.05771,173,1484,0.04584,0.06958
2011,30-45 y.,Urban regions,At least once per week,0.04992,239,6444,0.04460,0.05523
2011,30-45 y.,Urban regions,At least once per month,0.23008,1170,6444,0.21980,0.24036
2011,30-45 y.,Urban regions,Seldom,0.56989,3685,6444,0.55780,0.58198
2011,30-45 y.,Urban regions,Never,0.14951,1350,6444,0.14080,0.15822
2011,30-45 y.,Rural regions,At least once per week,0.01874,91,3475,0.01423,0.02325
2011,30-45 y.,Rural regions,At least once per month,0.18367,530,3475,0.17080,0.19655
2011,30-45 y.,Rural regions,Seldom,0.60078,2080,3475,0.58449,0.61706
2011,30-45 y.,Rural regions,Never,0.18889,774,3475,0.17587,0.20190
2011,46-65 y.,Urban regions,At least once per week,0.02652,186,5689,0.02234,0.03069
2011,46-65 y.,Urban regions,At least once per month,0.14232,883,5689,0.13324,0.15140
2011,46-65 y.,Urban regions,Seldom,0.52070,2995,5689,0.50772,0.53368
2011,46-65 y.,Urban regions,Never,0.30627,1625,5689,0.29429,0.31825
2011,46-65 y.,Rural regions,At least once per week,0.03171,119,3408,0.02583,0.03760
2011,46-65 y.,Rural regions,At least once per month,0.10990,400,3408,0.09940,0.12041
2011,46-65 y.,Rural regions,Seldom,0.50403,1776,3408,0.48724,0.52082
2011,46-65 y.,Rural regions,Never,0.35240,1113,3408,0.33636,0.36844
2011,66 and older,Urban regions,At least once per week,0.02308,71,3286,0.01795,0.02822
2011,66 and older,Urban regions,At least once per month,0.06021,237,3286,0.05208,0.06835
2011,66 and older,Urban regions,Seldom,0.25507,948,3286,0.24016,0.26998
2011,66 and older,Urban regions,Never,0.64356,2030,3286,0.62718,0.65994
2011,66 and older,Rural regions,At least once per week,0.01948,34,1812,0.01311,0.02584
2011,66 and older,Rural regions,At least once per month,0.05424,109,1812,0.04381,0.06468
2011,66 and older,Rural regions,Seldom,0.25278,484,1812,0.23276,0.27280
2011,66 and older,Rural regions,Never,0.65813,1185,1812,0.63628,0.67998
2013,17-29 y.,Urban regions,At least once per week,0.08104,226,2320,0.06994,0.09215
2013,17-29 y.,Urban regions,At least once per month,0.34990,1075,2320,0.33049,0.36932
2013,17-29 y.,Urban regions,Seldom,0.24665,816,2320,0.22911,0.26419
2013,17-29 y.,Urban regions,Never,0.05383,203,2320,0.04464,0.06302
2013,17-29 y.,Rural regions,At least once per week,0.09881,140,1240,0.08219,0.11543
2013,17-29 y.,Rural regions,At least once per month,0.32499,487,1240,0.29891,0.35107
2013,17-29 y.,Rural regions,Seldom,0.29758,473,1240,0.27212,0.32304
2013,17-29 y.,Rural regions,Never,0.07459,140,1240,0.05996,0.08922
2013,30-45 y.,Urban regions,At least once per week,0.02279,76,5125,0.01871,0.02688
2013,30-45 y.,Urban regions,At least once per month,0.20591,1008,5125,0.19484,0.21699
2013,30-45 y.,Urban regions,Seldom,0.45232,2973,5125,0.43869,0.46595
2013,30-45 y.,Urban regions,Never,0.13144,1068,5125,0.12218,0.14069
2013,30-45 y.,Rural regions,At least once per month,0.17698,476,2839,0.16293,0.19102
2013,30-45 y.,Rural regions,Seldom,0.52774,1687,2839,0.50937,0.54610
2013,30-45 y.,Rural regions,Never,0.16921,676,2839,0.15541,0.18300
2013,46-65 y.,Urban regions,At least once per week,0.01224,80,5542,0.00934,0.01513
2013,46-65 y.,Urban regions,At least once per month,0.14012,885,5542,0.13098,0.14926
2013,46-65 y.,Urban regions,Seldom,0.49143,2956,5542,0.47827,0.50459
2013,46-65 y.,Urban regions,Never,0.28886,1621,5542,0.27692,0.30079
2013,46-65 y.,Rural regions,At least once per month,0.10556,418,3405,0.09524,0.11588
2013,46-65 y.,Rural regions,Seldom,0.48564,1797,3405,0.46885,0.50243
2013,46-65 y.,Rural regions,Never,0.36470,1190,3405,0.34853,0.38087
2013,66 and older,Urban regions,At least once per month,0.07101,254,3117,0.06199,0.08003
2013,66 and older,Urban regions,Seldom,0.26250,891,3117,0.24705,0.27794
2013,66 and older,Urban regions,Never,0.63577,1972,3117,0.61887,0.65266
2013,66 and older,Rural regions,At least once per month,0.04188,93,1751,0.03249,0.05126
2013,66 and older,Rural regions,Seldom,0.23330,466,1751,0.21349,0.25312
2013,66 and older,Rural regions,Never,0.70214,1192,1751,0.68071,0.72356
2015,17-29 y.,Urban regions,At least once per week,0.08714,300,3039,0.07711,0.09717
2015,17-29 y.,Urban regions,At least once per month,0.41037,1239,3039,0.39288,0.42786
2015,17-29 y.,Urban regions,Seldom,0.36228,1167,3039,0.34519,0.37937
2015,17-29 y.,Urban regions,Never,0.07471,333,3039,0.06536,0.08406
2015,17-29 y.,Rural regions,At least once per week,0.11001,153,1416,0.09371,0.12631
2015,17-29 y.,Rural regions,At least once per month,0.33368,488,1416,0.30912,0.35825
2015,17-29 y.,Rural regions,Seldom,0.38674,608,1416,0.36137,0.41212
2015,17-29 y.,Rural regions,Never,0.09576,167,1416,0.08042,0.11109
2015,30-45 y.,Urban regions,At least once per week,0.04176,155,5512,0.03647,0.04704
2015,30-45 y.,Urban regions,At least once per month,0.23080,1033,5512,0.21967,0.24192
2015,30-45 y.,Urban regions,Seldom,0.55922,3137,5512,0.54611,0.57233
2015,30-45 y.,Urban regions,Never,0.16739,1187,5512,0.15753,0.17724
2015,30-45 y.,Rural regions,At least once per week,0.03218,66,2754,0.02559,0.03878
2015,30-45 y.,Rural regions,At least once per month,0.18245,446,2754,0.16802,0.19688
2015,30-45 y.,Rural regions,Seldom,0.59801,1645,2754,0.57969,0.61632
2015,30-45 y.,Rural regions,Never,0.18484,597,2754,0.17034,0.19934
2015,46-65 y.,Urban regions,At least once per week,0.02623,159,5804,0.02212,0.03035
2015,46-65 y.,Urban regions,At least once per month,0.16199,925,5804,0.15251,0.17147
2015,46-65 y.,Urban regions,Seldom,0.52049,3065,5804,0.50764,0.53334
2015,46-65 y.,Urban regions,Never,0.28957,1655,5804,0.27790,0.30124
2015,46-65 y.,Rural regions,At least once per week,0.02184,77,3319,0.01686,0.02681
2015,46-65 y.,Rural regions,At least once per month,0.11807,432,3319,0.10709,0.12905
2015,46-65 y.,Rural regions,Seldom,0.55008,1857,3319,0.53315,0.56700
2015,46-65 y.,Rural regions,Never,0.30728,953,3319,0.29158,0.32298
2015,66 and older,Urban regions,At least once per week,0.02438,62,3082,0.01893,0.02982
2015,66 and older,Urban regions,At least once per month,0.09173,293,3082,0.08153,0.10192
2015,66 and older,Urban regions,Seldom,0.29976,1007,3082,0.28358,0.31594
2015,66 and older,Urban regions,Never,0.57641,1720,3082,0.55896,0.59386
2015,66 and older,Rural regions,At least once per month,0.07008,139,1758,0.05814,0.08202
2015,66 and older,Rural regions,Seldom,0.28730,569,1758,0.26614,0.30846
2015,66 and older,Rural regions,Never,0.61355,1050,1758,0.59078,0.63632
2017,17-29 y.,Urban regions,At least once per week,0.10287,354,3937,0.09338,0.11236
2017,17-29 y.,Urban regions,At least once per month,0.39161,1356,3937,0.37636,0.40686
2017,17-29 y.,Urban regions,Seldom,0.34950,1342,3937,0.33460,0.36439
2017,17-29 y.,Urban regions,Never,0.08378,885,3937,0.07512,0.09243
2017,17-29 y.,Rural regions,At least once per week,0.10930,183,1877,0.09518,0.12342
2017,17-29 y.,Rural regions,At least once per month,0.38003,623,1877,0.35807,0.40200
2017,17-29 y.,Rural regions,Seldom,0.36023,655,1877,0.33851,0.38196
2017,17-29 y.,Rural regions,Never,0.08985,416,1877,0.07691,0.10279
2017,30-45 y.,Urban regions,At least once per week,0.03995,168,6122,0.03504,0.04485
2017,30-45 y.,Urban regions,At least once per month,0.28735,1293,6122,0.27601,0.29868
2017,30-45 y.,Urban regions,Seldom,0.51065,2775,6122,0.49813,0.52318
2017,30-45 y.,Urban regions,Never,0.16056,1886,6122,0.15136,0.16976
2017,30-45 y.,Rural regions,At least once per week,0.03987,75,2994,0.03286,0.04688
2017,30-45 y.,Rural regions,At least once per month,0.22636,520,2994,0.21137,0.24135
2017,30-45 y.,Rural regions,Seldom,0.55720,1502,2994,0.53940,0.57499
2017,30-45 y.,Rural regions,Never,0.17538,897,2994,0.16175,0.18900
2017,46-65 y.,Urban regions,At least once per week,0.03021,207,6691,0.02611,0.03431
2017,46-65 y.,Urban regions,At least once per month,0.18610,1206,6691,0.17677,0.19542
2017,46-65 y.,Urban regions,Seldom,0.52327,3428,6691,0.51130,0.53524
2017,46-65 y.,Urban regions,Never,0.25841,1850,6691,0.24792,0.26890
2017,46-65 y.,Rural regions,At least once per week,0.03093,100,3873,0.02548,0.03638
2017,46-65 y.,Rural regions,At least once per month,0.15026,588,3873,0.13900,0.16151
2017,46-65 y.,Rural regions,Seldom,0.54124,2050,3873,0.52554,0.55693
2017,46-65 y.,Rural regions,Never,0.27577,1135,3873,0.26170,0.28985
2017,66 and older,Urban regions,At least once per week,0.02294,75,3121,0.01769,0.02819
2017,66 and older,Urban regions,At least once per month,0.10461,344,3121,0.09387,0.11535
2017,66 and older,Urban regions,Seldom,0.31375,1110,3121,0.29747,0.33004
2017,66 and older,Urban regions,Never,0.55097,1592,3121,0.53352,0.56843
2017,66 and older,Rural regions,At least once per week,0.01501,37,1852,0.00947,0.02055
2017,66 and older,Rural regions,At least once per month,0.09131,185,1852,0.07819,0.10443
2017,66 and older,Rural regions,Seldom,0.34155,688,1852,0.31995,0.36316
2017,66 and older,Rural regions,Never,0.53803,942,1852,0.51532,0.56074
2018,17-29 y.,Urban regions,At least once per month,0.00340,105,728,-0.00083,0.00763
2018,17-29 y.,Urban regions,Seldom,0.00478,193,728,-0.00023,0.00980
2018,17-29 y.,Urban regions,Never,0.00909,430,728,0.00219,0.01599
2018,17-29 y.,Rural regions,At least once per month,0.00337,34,271,-0.00354,0.01029
2018,17-29 y.,Rural regions,Seldom,0.00625,74,271,-0.00315,0.01566
2018,17-29 y.,Rural regions,Never,0.00965,163,271,-0.00201,0.02131
2018,30-45 y.,Urban regions,At least once per month,0.00100,79,1107,-0.00086,0.00286
2018,30-45 y.,Urban regions,Seldom,0.00208,227,1107,-0.00060,0.00477
2018,30-45 y.,Urban regions,Never,0.00770,801,1107,0.00255,0.01286
2018,30-45 y.,Rural regions,At least once per month,0.00118,32,420,-0.00211,0.00447
2018,30-45 y.,Rural regions,Seldom,0.00094,47,420,-0.00200,0.00388
2018,30-45 y.,Rural regions,Never,0.00760,341,420,-0.00072,0.01591
2018,46-65 y.,Urban regions,Seldom,0.00047,80,388,-0.00169,0.00263
2018,46-65 y.,Urban regions,Never,0.00189,308,388,-0.00244,0.00621
2018,46-65 y.,Rural regions,Never,0.00122,106,106,-0.00545,0.00788
2019,17-29 y.,Urban regions,At least once per week,0.05132,160,3237,0.04371,0.05892
2019,17-29 y.,Urban regions,At least once per month,0.38712,1138,3237,0.37033,0.40390
2019,17-29 y.,Urban regions,Seldom,0.38169,1223,3237,0.36495,0.39843
2019,17-29 y.,Urban regions,Never,0.11435,716,3237,0.10339,0.12531
2019,17-29 y.,Rural regions,At least once per week,0.05416,82,1400,0.04230,0.06602
2019,17-29 y.,Rural regions,At least once per month,0.38472,494,1400,0.35922,0.41022
2019,17-29 y.,Rural regions,Seldom,0.35904,533,1400,0.33390,0.38418
2019,17-29 y.,Rural regions,Never,0.09602,291,1400,0.08059,0.11146
2019,30-45 y.,Urban regions,At least once per week,0.02324,94,5190,0.01914,0.02734
2019,30-45 y.,Urban regions,At least once per month,0.25974,1008,5190,0.24781,0.27168
2019,30-45 y.,Urban regions,Seldom,0.52263,2399,5190,0.50904,0.53622
2019,30-45 y.,Urban regions,Never,0.19275,1689,5190,0.18202,0.20348
2019,30-45 y.,Rural regions,At least once per month,0.21878,458,2479,0.20250,0.23506
2019,30-45 y.,Rural regions,Seldom,0.55531,1230,2479,0.53574,0.57488
2019,30-45 y.,Rural regions,Never,0.21735,791,2479,0.20111,0.23359
2019,46-65 y.,Urban regions,At least once per week,0.01597,110,6949,0.01303,0.01892
2019,46-65 y.,Urban regions,At least once per month,0.17382,1339,6949,0.16491,0.18273
2019,46-65 y.,Urban regions,Seldom,0.51956,3541,6949,0.50781,0.53130
2019,46-65 y.,Urban regions,Never,0.28955,1959,6949,0.27888,0.30021
2019,46-65 y.,Rural regions,At least once per month,0.15615,584,3816,0.14463,0.16767
2019,46-65 y.,Rural regions,Seldom,0.50422,2036,3816,0.48835,0.52008
2019,46-65 y.,Rural regions,Never,0.33431,1196,3816,0.31934,0.34928
2019,66 and older,Urban regions,At least once per week,0.01308,45,3233,0.00916,0.01699
2019,66 and older,Urban regions,At least once per month,0.10214,369,3233,0.09170,0.11258
2019,66 and older,Urban regions,Seldom,0.30696,1134,3233,0.29106,0.32286
2019,66 and older,Urban regions,Never,0.57462,1685,3233,0.55757,0.59166
2019,66 and older,Rural regions,At least once per month,0.06577,159,1851,0.05447,0.07707
2019,66 and older,Rural regions,Seldom,0.31710,667,1851,0.29590,0.33831
2019,66 and older,Rural regions,Never,0.60237,1025,1851,0.58007,0.62467
