,Unnamed: 0,year,age_gr,sampreg,plb0021,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
357,357,2013,30-45 y.,East,No,0.88516,1595,30618,0.81456,0.95289
358,358,2013,46-65 y.,West,Yes,0.0663,618,30618,0.0603,0.07283
359,359,2013,46-65 y.,West,No,0.9337,7377,30618,0.90915,0.95758
360,360,2013,46-65 y.,East,Yes,0.13826,315,30618,0.12181,0.15512
361,361,2013,46-65 y.,East,No,0.86174,1880,30618,0.826,0.90035
362,362,2013,66 and older,West,No,1.0,3808,30618,0.97314,1.02672
363,363,2013,66 and older,East,No,1.0,1232,30618,0.95217,1.04449
364,364,2014,17-29 y.,West,Yes,0.06266,258,27074,0.05439,0.07207
365,365,2014,17-29 y.,West,No,0.93734,3328,27074,0.89943,0.97471
366,366,2014,17-29 y.,East,Yes,0.13077,110,27074,0.10205,0.17078
367,367,2014,17-29 y.,East,No,0.86923,599,27074,0.78471,0.96382
368,368,2014,30-45 y.,West,Yes,0.07917,612,27074,0.07162,0.08787
369,369,2014,30-45 y.,West,No,0.92083,6280,27074,0.88712,0.95254
370,370,2014,30-45 y.,East,Yes,0.13895,226,27074,0.11241,0.16782
371,371,2014,30-45 y.,East,No,0.86105,1399,27074,0.81212,0.92352
372,372,2014,46-65 y.,West,Yes,0.06036,500,27074,0.0533,0.06721
373,373,2014,46-65 y.,West,No,0.93964,6787,27074,0.91746,0.96413
374,374,2014,46-65 y.,East,Yes,0.13966,277,27074,0.12319,0.15781
375,375,2014,46-65 y.,East,No,0.86034,1748,27074,0.82334,0.8978
376,376,2014,66 and older,West,No,1.0,3729,27074,0.97491,1.02503
377,377,2014,66 and older,East,No,1.0,1221,27074,0.9583,1.05381
378,378,2015,17-29 y.,West,Yes,0.07153,302,26774,0.06214,0.08178
379,379,2015,17-29 y.,West,No,0.92847,3445,26774,0.88877,0.97017
380,380,2015,17-29 y.,East,Yes,0.09515,96,26774,0.07253,0.12372
381,381,2015,17-29 y.,East,No,0.90485,611,26774,0.82852,1.0037
382,382,2015,30-45 y.,West,Yes,0.07871,642,26774,0.06941,0.09028
383,383,2015,30-45 y.,West,No,0.92129,6108,26774,0.88907,0.95641
384,384,2015,30-45 y.,East,Yes,0.14603,233,26774,0.11901,0.1847
385,385,2015,30-45 y.,East,No,0.85397,1302,26774,0.79385,0.91991
386,386,2015,46-65 y.,West,Yes,0.06241,511,26774,0.05589,0.06978
387,387,2015,46-65 y.,West,No,0.93759,6682,26774,0.91076,0.96647
388,388,2015,46-65 y.,East,Yes,0.12764,241,26774,0.11133,0.14627
389,389,2015,46-65 y.,East,No,0.87236,1703,26774,0.82867,0.91974
390,390,2015,66 and older,West,No,1.0,3679,26774,0.97251,1.02798
391,391,2015,66 and older,East,No,1.0,1219,26774,0.95538,1.04799
392,392,2016,17-29 y.,West,Yes,0.06161,236,24281,0.05214,0.07151
393,393,2016,17-29 y.,West,No,0.93839,2988,24281,0.89488,0.97879
394,394,2016,17-29 y.,East,Yes,0.12613,89,24281,0.08734,0.16414
395,395,2016,17-29 y.,East,No,0.87387,547,24281,0.76498,0.97895
396,396,2016,30-45 y.,West,Yes,0.06815,476,24281,0.06088,0.07631
397,397,2016,30-45 y.,West,No,0.93185,5262,24281,0.89572,0.96968
398,398,2016,30-45 y.,East,Yes,0.1561,190,24281,0.12092,0.19163
399,399,2016,30-45 y.,East,No,0.8439,1170,24281,0.7753,0.91397
400,400,2016,46-65 y.,West,Yes,0.06553,472,24281,0.05822,0.07352
401,401,2016,46-65 y.,West,No,0.93447,6268,24281,0.90868,0.96212
402,402,2016,46-65 y.,East,Yes,0.10672,213,24281,0.09154,0.12246
403,403,2016,46-65 y.,East,No,0.89328,1655,24281,0.84989,0.94703
404,404,2016,66 and older,West,No,1.0,3546,24281,0.97138,1.02715
405,405,2016,66 and older,East,No,1.0,1169,24281,0.95238,1.05602
406,406,2017,17-29 y.,West,Yes,0.06352,433,28630,0.05471,0.07356
407,407,2017,17-29 y.,West,No,0.93648,3703,28630,0.90234,0.97214
408,408,2017,17-29 y.,East,Yes,0.09472,109,28630,0.07073,0.11954
409,409,2017,17-29 y.,East,No,0.90528,741,28630,0.83488,0.99129
410,410,2017,30-45 y.,West,Yes,0.0711,914,28630,0.06314,0.08
411,411,2017,30-45 y.,West,No,0.9289,5788,28630,0.88801,0.96139
412,412,2017,30-45 y.,East,Yes,0.12749,281,28630,0.09948,0.15989
413,413,2017,30-45 y.,East,No,0.87251,1386,28630,0.80151,0.93119
414,414,2017,46-65 y.,West,Yes,0.06388,636,28630,0.05764,0.07089
415,415,2017,46-65 y.,West,No,0.93612,7449,28630,0.91502,0.95896
416,416,2017,46-65 y.,East,Yes,0.09732,237,28630,0.08242,0.11289
417,417,2017,46-65 y.,East,No,0.90268,1992,28630,0.8601,0.94564
418,418,2017,66 and older,West,No,1.0,3747,28630,0.97879,1.02788
419,419,2017,66 and older,East,No,1.0,1214,28630,0.94479,1.05424
420,420,2018,17-29 y.,West,Yes,0.06543,559,28792,0.05578,0.07541
421,421,2018,17-29 y.,West,No,0.93457,3873,28792,0.89593,0.97305
422,422,2018,17-29 y.,East,Yes,0.10847,138,28792,0.07923,0.13603
423,423,2018,17-29 y.,East,No,0.89153,738,28792,0.81181,0.97813
424,424,2018,30-45 y.,West,Yes,0.07137,962,28792,0.06107,0.0813
425,425,2018,30-45 y.,West,No,0.92863,5692,28792,0.88983,0.96159
426,426,2018,30-45 y.,East,Yes,0.09791,327,28792,0.07704,0.11957
427,427,2018,30-45 y.,East,No,0.90209,1326,28792,0.83712,0.98401
428,428,2018,46-65 y.,West,Yes,0.06026,724,28792,0.0531,0.06623
429,429,2018,46-65 y.,West,No,0.93974,7267,28792,0.91344,0.96429
430,430,2018,46-65 y.,East,Yes,0.10118,249,28792,0.08412,0.1196
431,431,2018,46-65 y.,East,No,0.89882,1936,28792,0.85517,0.94845
432,432,2018,66 and older,West,No,1.0,3762,28792,0.96779,1.02916
433,433,2018,66 and older,East,No,1.0,1239,28792,0.95349,1.05168
434,434,2019,17-29 y.,West,Yes,0.07341,504,28704,0.06038,0.08566
435,435,2019,17-29 y.,West,No,0.92659,3472,28704,0.87775,0.97236
436,436,2019,17-29 y.,East,Yes,0.08491,116,28704,0.06394,0.11269
437,437,2019,17-29 y.,East,No,0.91509,652,28704,0.8234,1.02489
438,438,2019,30-45 y.,West,Yes,0.06386,865,28704,0.05337,0.07641
439,439,2019,30-45 y.,West,No,0.93614,5393,28704,0.90114,0.97013
440,440,2019,30-45 y.,East,Yes,0.08271,237,28704,0.06318,0.1073
441,441,2019,30-45 y.,East,No,0.91729,1323,28704,0.84462,1.00219
442,442,2019,46-65 y.,West,Yes,0.05096,643,28704,0.04443,0.05759
443,443,2019,46-65 y.,West,No,0.94904,7981,28704,0.92377,0.98184
444,444,2019,46-65 y.,East,Yes,0.10051,220,28704,0.0851,0.11994
445,445,2019,46-65 y.,East,No,0.89949,2123,28704,0.84679,0.95707
446,446,2019,66 and older,West,No,1.0,3880,28704,0.96647,1.02957
447,447,2019,66 and older,East,No,1.0,1295,28704,0.95047,1.06908
448,448,2020,17-29 y.,West,Yes,0.07024,418,28398,0.05764,0.08564
449,449,2020,17-29 y.,West,No,0.92976,3904,28398,0.88301,0.97262
450,450,2020,17-29 y.,East,Yes,0.12324,119,28398,0.09066,0.16938
451,451,2020,17-29 y.,East,No,0.87676,636,28398,0.78745,0.96055
452,452,2020,30-45 y.,West,Yes,0.06279,715,28398,0.04957,0.0756
453,453,2020,30-45 y.,West,No,0.93721,5779,28398,0.89822,0.97927
454,454,2020,30-45 y.,East,Yes,0.09317,225,28398,0.07507,0.11878
455,455,2020,30-45 y.,East,No,0.90683,1314,28398,0.83052,0.98516
456,456,2020,46-65 y.,West,Yes,0.05133,571,28398,0.04524,0.05785
457,457,2020,46-65 y.,West,No,0.94867,7643,28398,0.92228,0.9771
458,458,2020,46-65 y.,East,Yes,0.08018,191,28398,0.06292,0.09629
459,459,2020,46-65 y.,East,No,0.91982,1987,28398,0.8647,0.96762
460,460,2020,66 and older,West,No,1.0,3659,28398,0.96912,1.03452
461,461,2020,66 and older,East,No,1.0,1237,28398,0.94572,1.06497
462,462,2021,17-29 y.,West,Yes,0.06572,209,19227,0.04699,0.0852
463,463,2021,17-29 y.,West,No,0.93428,2492,19227,0.87938,0.98704
464,464,2021,17-29 y.,East,Yes,0.0648,57,19227,0.04391,0.09272
465,465,2021,17-29 y.,East,No,0.9352,421,19227,0.82242,1.05787
466,466,2021,30-45 y.,West,Yes,0.06511,422,19227,0.0548,0.07802
467,467,2021,30-45 y.,West,No,0.93489,3754,19227,0.88878,0.98321
468,468,2021,30-45 y.,East,Yes,0.07016,121,19227,0.05048,0.09822
469,469,2021,30-45 y.,East,No,0.92984,938,19227,0.84422,1.00719
470,470,2021,46-65 y.,West,Yes,0.05476,381,19227,0.04617,0.06463
471,471,2021,46-65 y.,West,No,0.94524,5394,19227,0.91207,0.97732
472,472,2021,46-65 y.,East,Yes,0.08073,125,19227,0.06752,0.10265
473,473,2021,46-65 y.,East,No,0.91927,1357,19227,0.85404,0.9996
474,474,2021,66 and older,West,No,1.0,2702,19227,0.96451,1.03566
475,475,2021,66 and older,East,No,1.0,854,19227,0.93474,1.08433
