year,age_gr,migback,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,30-45 y.,Direct migration background,No,0.90439,546,604,0.88092,0.92786
2008,30-45 y.,Indirect migration background,No,0.91230,248,248,0.87702,0.94758
2008,46-65 y.,No migration background,Yes,0.09106,442,5935,0.08374,0.09838
2008,46-65 y.,No migration background,No,0.90894,5493,5935,0.90162,0.91626
2008,46-65 y.,Direct migration background,Yes,0.13144,89,708,0.10653,0.15635
2008,46-65 y.,Direct migration background,No,0.86856,619,708,0.84365,0.89347
2008,46-65 y.,Indirect migration background,No,0.89065,48,48,0.80142,0.97987
2008,66 and older,No migration background,No,0.99934,3913,3913,0.99853,1.00014
2008,66 and older,Direct migration background,No,0.99939,368,368,0.99687,1.00191
2009,17-29 y.,No migration background,Yes,0.09217,199,2293,0.08033,0.10401
2009,17-29 y.,No migration background,No,0.90783,2094,2293,0.89599,0.91967
2009,17-29 y.,Direct migration background,No,0.89738,157,157,0.84976,0.94500
2009,17-29 y.,Indirect migration background,Yes,0.10223,39,387,0.07201,0.13245
2009,17-29 y.,Indirect migration background,No,0.89777,348,387,0.86755,0.92799
2009,30-45 y.,No migration background,Yes,0.06764,256,3876,0.05974,0.07555
2009,30-45 y.,No migration background,No,0.93236,3620,3876,0.92445,0.94026
2009,30-45 y.,Direct migration background,Yes,0.11061,54,530,0.08388,0.13733
2009,30-45 y.,Direct migration background,No,0.88939,476,530,0.86267,0.91612
2009,30-45 y.,Indirect migration background,No,0.91105,244,244,0.87525,0.94684
2009,46-65 y.,No migration background,Yes,0.08457,389,5660,0.07732,0.09181
2009,46-65 y.,No migration background,No,0.91543,5271,5660,0.90819,0.92268
2009,46-65 y.,Direct migration background,Yes,0.16965,86,619,0.14006,0.19924
2009,46-65 y.,Direct migration background,No,0.83035,533,619,0.80076,0.85994
2009,46-65 y.,Indirect migration background,No,0.84996,42,42,0.74065,0.95928
2009,66 and older,No migration background,No,0.99970,3819,3819,0.99916,1.00025
2010,17-29 y.,No migration background,Yes,0.08377,382,2955,0.07378,0.09376
2010,17-29 y.,No migration background,No,0.91623,2573,2955,0.90624,0.92622
2010,17-29 y.,Direct migration background,Yes,0.16194,92,489,0.12926,0.19463
2010,17-29 y.,Direct migration background,No,0.83806,397,489,0.80537,0.87074
2010,17-29 y.,Indirect migration background,Yes,0.10978,64,475,0.08164,0.13793
2010,17-29 y.,Indirect migration background,No,0.89022,411,475,0.86207,0.91836
2010,30-45 y.,No migration background,Yes,0.07504,648,7063,0.06889,0.08118
2010,30-45 y.,No migration background,No,0.92496,6415,7063,0.91882,0.93111
2010,30-45 y.,Direct migration background,Yes,0.11841,212,1476,0.10192,0.13490
2010,30-45 y.,Direct migration background,No,0.88159,1264,1476,0.86510,0.89808
2010,30-45 y.,Indirect migration background,Yes,0.11033,54,530,0.08363,0.13703
2010,30-45 y.,Indirect migration background,No,0.88967,476,530,0.86297,0.91637
2010,46-65 y.,No migration background,Yes,0.08402,493,6173,0.07710,0.09094
2010,46-65 y.,No migration background,No,0.91598,5680,6173,0.90906,0.92290
2010,46-65 y.,Direct migration background,Yes,0.16934,110,702,0.14158,0.19711
2010,46-65 y.,Direct migration background,No,0.83066,592,702,0.80289,0.85842
2010,46-65 y.,Indirect migration background,No,0.95040,71,71,0.89954,1.00126
2010,66 and older,No migration background,No,0.99979,3701,3701,0.99933,1.00026
2011,17-29 y.,No migration background,Yes,0.08158,365,3202,0.07210,0.09106
2011,17-29 y.,No migration background,No,0.91842,2837,3202,0.90894,0.92790
2011,17-29 y.,Direct migration background,Yes,0.09394,55,440,0.06665,0.12124
2011,17-29 y.,Direct migration background,No,0.90606,385,440,0.87876,0.93335
2011,17-29 y.,Indirect migration background,Yes,0.05605,45,532,0.03649,0.07562
2011,17-29 y.,Indirect migration background,No,0.94395,487,532,0.92438,0.96351
2011,30-45 y.,No migration background,Yes,0.06457,661,7817,0.05912,0.07002
2011,30-45 y.,No migration background,No,0.93543,7156,7817,0.92998,0.94088
2011,30-45 y.,Direct migration background,Yes,0.08564,186,1525,0.07159,0.09969
2011,30-45 y.,Direct migration background,No,0.91436,1339,1525,0.90031,0.92841
2011,30-45 y.,Indirect migration background,Yes,0.11649,57,587,0.09052,0.14247
2011,30-45 y.,Indirect migration background,No,0.88351,530,587,0.85753,0.90948
2011,46-65 y.,No migration background,Yes,0.07271,584,8051,0.06703,0.07838
2011,46-65 y.,No migration background,No,0.92729,7467,8051,0.92162,0.93297
2011,46-65 y.,Direct migration background,Yes,0.13415,134,958,0.11256,0.15574
2011,46-65 y.,Direct migration background,No,0.86585,824,958,0.84426,0.88744
2011,46-65 y.,Indirect migration background,No,0.89938,105,105,0.84156,0.95719
2011,66 and older,No migration background,No,0.99985,4714,4714,0.99951,1.00020
2012,17-29 y.,No migration background,Yes,0.07915,304,3082,0.06962,0.08868
2012,17-29 y.,No migration background,No,0.92085,2778,3082,0.91132,0.93038
2012,17-29 y.,Direct migration background,Yes,0.11382,52,392,0.08234,0.14530
2012,17-29 y.,Direct migration background,No,0.88618,340,392,0.85470,0.91766
2012,17-29 y.,Indirect migration background,Yes,0.06498,44,507,0.04350,0.08646
2012,17-29 y.,Indirect migration background,No,0.93502,463,507,0.91354,0.95650
2012,30-45 y.,No migration background,Yes,0.06390,578,7091,0.05820,0.06959
2012,30-45 y.,No migration background,No,0.93610,6513,7091,0.93041,0.94180
2012,30-45 y.,Direct migration background,Yes,0.08626,157,1431,0.07171,0.10081
2012,30-45 y.,Direct migration background,No,0.91374,1274,1431,0.89919,0.92829
2012,30-45 y.,Indirect migration background,Yes,0.10950,53,552,0.08342,0.13557
2012,30-45 y.,Indirect migration background,No,0.89050,499,552,0.86443,0.91658
2012,46-65 y.,No migration background,Yes,0.07676,641,8289,0.07103,0.08249
2012,46-65 y.,No migration background,No,0.92324,7648,8289,0.91751,0.92897
2012,46-65 y.,Direct migration background,Yes,0.12052,124,950,0.09980,0.14123
2012,46-65 y.,Direct migration background,No,0.87948,826,950,0.85877,0.90020
2012,46-65 y.,Indirect migration background,No,0.88254,125,125,0.82586,0.93921
2012,66 and older,No migration background,No,0.99966,4778,4778,0.99913,1.00018
2013,17-29 y.,No migration background,Yes,0.07118,250,2907,0.06183,0.08053
2013,17-29 y.,No migration background,No,0.92882,2657,2907,0.91947,0.93817
2013,17-29 y.,Direct migration background,Yes,0.12162,144,1100,0.10230,0.14095
2013,17-29 y.,Direct migration background,No,0.87838,956,1100,0.85905,0.89770
2013,17-29 y.,Indirect migration background,Yes,0.09346,102,1018,0.07557,0.11134
2013,17-29 y.,Indirect migration background,No,0.90654,916,1018,0.88866,0.92443
2013,30-45 y.,No migration background,Yes,0.06934,565,6444,0.06314,0.07555
2013,30-45 y.,No migration background,No,0.93066,5879,6444,0.92445,0.93686
2013,30-45 y.,Direct migration background,Yes,0.12434,422,3064,0.11265,0.13602
2013,30-45 y.,Direct migration background,No,0.87566,2642,3064,0.86398,0.88735
2013,30-45 y.,Indirect migration background,Yes,0.12131,102,855,0.09941,0.14321
2013,30-45 y.,Indirect migration background,No,0.87869,753,855,0.85679,0.90059
2013,46-65 y.,No migration background,Yes,0.07229,576,8088,0.06665,0.07794
2013,46-65 y.,No migration background,No,0.92771,7512,8088,0.92206,0.93335
2013,46-65 y.,Direct migration background,Yes,0.13146,344,1936,0.11641,0.14652
2013,46-65 y.,Direct migration background,No,0.86854,1592,1936,0.85348,0.88359
2013,46-65 y.,Indirect migration background,No,0.93275,152,152,0.89281,0.97270
2013,66 and older,No migration background,No,0.99958,4581,4581,0.99899,1.00017
2013,66 and older,Direct migration background,No,0.99879,456,456,0.99560,1.00198
2014,17-29 y.,No migration background,Yes,0.06923,212,2659,0.05958,0.07888
2014,17-29 y.,No migration background,No,0.93077,2447,2659,0.92112,0.94042
2014,17-29 y.,Direct migration background,Yes,0.08365,84,795,0.06439,0.10291
2014,17-29 y.,Direct migration background,No,0.91635,711,795,0.89709,0.93561
2014,17-29 y.,Indirect migration background,Yes,0.08231,72,841,0.06373,0.10090
2014,17-29 y.,Indirect migration background,No,0.91769,769,841,0.89910,0.93627
2014,30-45 y.,No migration background,Yes,0.07543,442,5422,0.06840,0.08246
2014,30-45 y.,No migration background,No,0.92457,4980,5422,0.91754,0.93160
2014,30-45 y.,Direct migration background,Yes,0.11566,319,2413,0.10290,0.12842
2014,30-45 y.,Direct migration background,No,0.88434,2094,2413,0.87158,0.89710
2014,30-45 y.,Indirect migration background,Yes,0.14049,77,683,0.11441,0.16657
2014,30-45 y.,Indirect migration background,No,0.85951,606,683,0.83343,0.88559
2014,46-65 y.,No migration background,Yes,0.06719,513,7519,0.06153,0.07285
2014,46-65 y.,No migration background,No,0.93281,7006,7519,0.92715,0.93847
2014,46-65 y.,Direct migration background,Yes,0.13151,255,1620,0.11504,0.14797
2014,46-65 y.,Direct migration background,No,0.86849,1365,1620,0.85203,0.88496
2014,46-65 y.,Indirect migration background,No,0.95194,162,162,0.91889,0.98498
2014,66 and older,No migration background,No,0.99966,4498,4498,0.99912,1.00020
2014,66 and older,Direct migration background,No,0.99877,449,449,0.99552,1.00202
2015,17-29 y.,No migration background,Yes,0.06509,196,2567,0.05554,0.07463
2015,17-29 y.,No migration background,No,0.93491,2371,2567,0.92537,0.94446
2015,17-29 y.,Direct migration background,Yes,0.10804,130,1076,0.08949,0.12660
2015,17-29 y.,Direct migration background,No,0.89196,946,1076,0.87340,0.91051
2015,17-29 y.,Indirect migration background,Yes,0.08345,72,811,0.06441,0.10250
2015,17-29 y.,Indirect migration background,No,0.91655,739,811,0.89750,0.93559
2015,30-45 y.,No migration background,Yes,0.07053,382,4826,0.06331,0.07776
2015,30-45 y.,No migration background,No,0.92947,4444,4826,0.92224,0.93669
2015,30-45 y.,Direct migration background,Yes,0.13628,429,2846,0.12367,0.14889
2015,30-45 y.,Direct migration background,No,0.86372,2417,2846,0.85111,0.87633
2015,30-45 y.,Indirect migration background,Yes,0.13439,64,613,0.10736,0.16141
2015,30-45 y.,Indirect migration background,No,0.86561,549,613,0.83859,0.89264
2015,46-65 y.,No migration background,Yes,0.06593,471,7282,0.06023,0.07163
2015,46-65 y.,No migration background,No,0.93407,6811,7282,0.92837,0.93977
2015,46-65 y.,Direct migration background,Yes,0.12345,268,1682,0.10773,0.13918
2015,46-65 y.,Direct migration background,No,0.87655,1414,1682,0.86082,0.89227
2015,46-65 y.,Indirect migration background,No,0.88824,159,159,0.83911,0.93737
2015,66 and older,No migration background,No,0.99913,4451,4451,0.99826,0.99999
2015,66 and older,Direct migration background,No,0.99423,444,444,0.98717,1.00128
2016,17-29 y.,No migration background,Yes,0.06404,165,2357,0.05415,0.07392
2016,17-29 y.,No migration background,No,0.93596,2192,2357,0.92608,0.94585
2016,17-29 y.,Direct migration background,Yes,0.09605,96,766,0.07517,0.11693
2016,17-29 y.,Direct migration background,No,0.90395,670,766,0.88307,0.92483
2016,17-29 y.,Indirect migration background,Yes,0.08429,64,737,0.06422,0.10436
2016,17-29 y.,Indirect migration background,No,0.91571,673,737,0.89564,0.93578
2016,30-45 y.,No migration background,Yes,0.07013,300,4249,0.06245,0.07781
2016,30-45 y.,No migration background,No,0.92987,3949,4249,0.92219,0.93755
2016,30-45 y.,Direct migration background,Yes,0.11874,311,2291,0.10549,0.13199
2016,30-45 y.,Direct migration background,No,0.88126,1980,2291,0.86801,0.89451
2016,30-45 y.,Indirect migration background,Yes,0.09705,55,559,0.07248,0.12161
2016,30-45 y.,Indirect migration background,No,0.90295,504,559,0.87839,0.92752
2016,46-65 y.,No migration background,Yes,0.06108,414,6859,0.05541,0.06675
2016,46-65 y.,No migration background,No,0.93892,6445,6859,0.93325,0.94459
2016,46-65 y.,Direct migration background,Yes,0.13493,259,1568,0.11801,0.15184
2016,46-65 y.,Direct migration background,No,0.86507,1309,1568,0.84816,0.88199
2016,46-65 y.,Indirect migration background,No,0.89490,167,167,0.84825,0.94156
2016,66 and older,Direct migration background,No,0.99143,414,414,0.98254,1.00032
2017,17-29 y.,No migration background,Yes,0.05472,175,2924,0.04648,0.06297
2017,17-29 y.,No migration background,No,0.94528,2749,2924,0.93703,0.95352
2017,17-29 y.,Direct migration background,Yes,0.13975,299,1250,0.12052,0.15898
2017,17-29 y.,Direct migration background,No,0.86025,951,1250,0.84102,0.87948
2017,17-29 y.,Indirect migration background,Yes,0.07787,68,811,0.05941,0.09632
2017,17-29 y.,Indirect migration background,No,0.92213,743,811,0.90368,0.94059
2017,30-45 y.,No migration background,Yes,0.05722,285,4558,0.05048,0.06397
2017,30-45 y.,No migration background,No,0.94278,4273,4558,0.93603,0.94952
2017,30-45 y.,Direct migration background,Yes,0.14298,849,3234,0.13091,0.15505
2017,30-45 y.,Direct migration background,No,0.85702,2385,3234,0.84495,0.86909
2017,30-45 y.,Indirect migration background,Yes,0.11034,61,577,0.08476,0.13593
2017,30-45 y.,Indirect migration background,No,0.88966,516,577,0.86407,0.91524
2017,46-65 y.,No migration background,Yes,0.05578,426,8130,0.05079,0.06076
2017,46-65 y.,No migration background,No,0.94422,7704,8130,0.93924,0.94921
2017,46-65 y.,Direct migration background,Yes,0.14401,434,1966,0.12848,0.15953
2017,46-65 y.,Direct migration background,No,0.85599,1532,1966,0.84047,0.87152
2017,46-65 y.,Indirect migration background,No,0.93616,205,205,0.90261,0.96971
2017,66 and older,No migration background,No,0.99868,4494,4494,0.99762,0.99974
2017,66 and older,Direct migration background,No,0.99689,452,452,0.99175,1.00203
2018,17-29 y.,No migration background,Yes,0.05885,193,2898,0.05028,0.06742
2018,17-29 y.,No migration background,No,0.94115,2705,2898,0.93258,0.94972
2018,17-29 y.,Direct migration background,Yes,0.14272,429,1587,0.12550,0.15993
2018,17-29 y.,Direct migration background,No,0.85728,1158,1587,0.84007,0.87450
2018,17-29 y.,Indirect migration background,Yes,0.07777,74,820,0.05943,0.09611
2018,17-29 y.,Indirect migration background,No,0.92223,746,820,0.90389,0.94057
2018,30-45 y.,No migration background,Yes,0.05661,293,4217,0.04963,0.06359
2018,30-45 y.,No migration background,No,0.94339,3924,4217,0.93641,0.95037
2018,30-45 y.,Direct migration background,Yes,0.12558,943,3546,0.11467,0.13649
2018,30-45 y.,Direct migration background,No,0.87442,2603,3546,0.86351,0.88533
2018,30-45 y.,Indirect migration background,Yes,0.10764,54,547,0.08165,0.13364
2018,30-45 y.,Indirect migration background,No,0.89236,493,547,0.86636,0.91835
2018,46-65 y.,No migration background,Yes,0.05342,420,7786,0.04843,0.05842
2018,46-65 y.,No migration background,No,0.94658,7366,7786,0.94158,0.95157
2018,46-65 y.,Direct migration background,Yes,0.14215,540,2159,0.12742,0.15688
2018,46-65 y.,Direct migration background,No,0.85785,1619,2159,0.84312,0.87258
2018,46-65 y.,Indirect migration background,No,0.95047,216,216,0.92147,0.97947
2018,66 and older,No migration background,No,0.99918,4505,4505,0.99834,1.00001
2018,66 and older,Direct migration background,No,0.98157,478,478,0.96950,0.99364
2019,17-29 y.,No migration background,Yes,0.05494,161,2693,0.04634,0.06355
2019,17-29 y.,No migration background,No,0.94506,2532,2693,0.93645,0.95366
2019,17-29 y.,Direct migration background,Yes,0.16125,401,1334,0.14150,0.18099
2019,17-29 y.,Direct migration background,No,0.83875,933,1334,0.81901,0.85850
2019,17-29 y.,Indirect migration background,Yes,0.09534,58,727,0.07397,0.11670
2019,17-29 y.,Indirect migration background,No,0.90466,669,727,0.88330,0.92603
2019,30-45 y.,No migration background,Yes,0.04738,229,4133,0.04090,0.05385
2019,30-45 y.,No migration background,No,0.95262,3904,4133,0.94615,0.95910
2019,30-45 y.,Direct migration background,Yes,0.12692,836,3176,0.11534,0.13850
2019,30-45 y.,Direct migration background,No,0.87308,2340,3176,0.86150,0.88466
2019,30-45 y.,Indirect migration background,Yes,0.06615,41,538,0.04513,0.08718
2019,30-45 y.,Indirect migration background,No,0.93385,497,538,0.91282,0.95487
2019,46-65 y.,No migration background,Yes,0.04520,361,8596,0.04081,0.04960
2019,46-65 y.,No migration background,No,0.95480,8235,8596,0.95040,0.95919
2019,46-65 y.,Direct migration background,Yes,0.13292,493,2118,0.11846,0.14738
2019,46-65 y.,Direct migration background,No,0.86708,1625,2118,0.85262,0.88154
2019,46-65 y.,Indirect migration background,No,0.95960,268,268,0.93598,0.98322
2019,66 and older,No migration background,No,0.99896,4694,4694,0.99803,0.99988
2019,66 and older,Direct migration background,No,0.99843,466,466,0.99482,1.00203
2020,17-29 y.,No migration background,Yes,0.05615,164,2531,0.04718,0.06512
2020,17-29 y.,No migration background,No,0.94385,2367,2531,0.93488,0.95282
2020,17-29 y.,Direct migration background,Yes,0.17280,301,1819,0.15542,0.19018
2020,17-29 y.,Direct migration background,No,0.82720,1518,1819,0.80982,0.84458
2020,17-29 y.,Indirect migration background,Yes,0.11719,72,725,0.09376,0.14062
2020,17-29 y.,Indirect migration background,No,0.88281,653,725,0.85938,0.90624
2020,30-45 y.,No migration background,Yes,0.04866,203,3695,0.04172,0.05560
2020,30-45 y.,No migration background,No,0.95134,3492,3695,0.94440,0.95828
2020,30-45 y.,Direct migration background,Yes,0.11925,697,3820,0.10897,0.12953
2020,30-45 y.,Direct migration background,No,0.88075,3123,3820,0.87047,0.89103
2020,30-45 y.,Indirect migration background,Yes,0.09876,40,520,0.07309,0.12443
2020,30-45 y.,Indirect migration background,No,0.90124,480,520,0.87557,0.92691
2020,46-65 y.,No migration background,Yes,0.04375,337,7889,0.03924,0.04827
2020,46-65 y.,No migration background,No,0.95625,7552,7889,0.95173,0.96076
2020,46-65 y.,Direct migration background,Yes,0.12546,418,2248,0.11176,0.13916
2020,46-65 y.,Direct migration background,No,0.87454,1830,2248,0.86084,0.88824
2020,46-65 y.,Indirect migration background,No,0.95601,247,247,0.93039,0.98164
2020,66 and older,No migration background,No,0.99934,4401,4401,0.99858,1.00010
2020,66 and older,Direct migration background,No,0.99813,464,464,0.99419,1.00207
2020,66 and older,Indirect migration background,No,0.99357,32,32,0.96543,1.02171
2021,17-29 y.,No migration background,Yes,0.04191,90,1753,0.03253,0.05129
2021,17-29 y.,No migration background,No,0.95809,1663,1753,0.94871,0.96747
2021,17-29 y.,Direct migration background,Yes,0.17330,147,1007,0.14991,0.19669
2021,17-29 y.,Direct migration background,No,0.82670,860,1007,0.80331,0.85009
2021,17-29 y.,Indirect migration background,No,0.90289,391,391,0.87351,0.93228
2021,30-45 y.,No migration background,Yes,0.04980,140,2610,0.04145,0.05814
2021,30-45 y.,No migration background,No,0.95020,2470,2610,0.94186,0.95855
2021,30-45 y.,Direct migration background,Yes,0.12292,377,2321,0.10956,0.13628
2021,30-45 y.,Direct migration background,No,0.87708,1944,2321,0.86372,0.89044
2021,30-45 y.,Indirect migration background,No,0.93632,276,276,0.90746,0.96518
2021,46-65 y.,No migration background,Yes,0.04895,244,5566,0.04328,0.05462
2021,46-65 y.,No migration background,No,0.95105,5322,5566,0.94538,0.95672
2021,46-65 y.,Direct migration background,Yes,0.11018,251,1507,0.09436,0.12599
2021,46-65 y.,Direct migration background,No,0.88982,1256,1507,0.87401,0.90564
2021,46-65 y.,Indirect migration background,No,0.92641,173,173,0.88739,0.96543
2021,66 and older,No migration background,No,0.99971,3204,3204,0.99912,1.00030
2021,66 and older,Direct migration background,No,0.99229,329,329,0.98283,1.00176
2022,17-29 y.,No migration background,Yes,0.02989,107,2933,0.02373,0.03606
2022,17-29 y.,No migration background,No,0.97011,2826,2933,0.96394,0.97627
2022,17-29 y.,Direct migration background,Yes,0.09715,171,2175,0.08470,0.10960
2022,17-29 y.,Direct migration background,No,0.90285,2004,2175,0.89040,0.91530
2022,17-29 y.,Indirect migration background,Yes,0.07474,35,516,0.05203,0.09745
2022,17-29 y.,Indirect migration background,No,0.92526,481,516,0.90255,0.94797
2022,30-45 y.,No migration background,Yes,0.03837,176,4624,0.03283,0.04391
2022,30-45 y.,No migration background,No,0.96163,4448,4624,0.95609,0.96717
2022,30-45 y.,Direct migration background,Yes,0.08893,382,3825,0.07991,0.09796
2022,30-45 y.,Direct migration background,No,0.91107,3443,3825,0.90204,0.92009
2022,30-45 y.,Indirect migration background,Yes,0.06852,33,481,0.04592,0.09112
2022,30-45 y.,Indirect migration background,No,0.93148,448,481,0.90888,0.95408
2022,46-65 y.,No migration background,Yes,0.03770,243,7055,0.03326,0.04215
2022,46-65 y.,No migration background,No,0.96230,6812,7055,0.95785,0.96674
2022,46-65 y.,Direct migration background,Yes,0.10374,251,1722,0.08933,0.11815
2022,46-65 y.,Direct migration background,No,0.89626,1471,1722,0.88185,0.91067
2022,46-65 y.,Indirect migration background,No,0.97336,375,375,0.95704,0.98968
2022,66 and older,No migration background,No,0.99992,3672,3672,0.99963,1.00021
2022,66 and older,Direct migration background,No,0.99257,370,370,0.98380,1.00133
