year,pgisced97,regtyp,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Second Stage of Tertiary Education,Rural regions,No,0.95057,1126,1195,0.93828,0.96287
2001,No answer / don't know,Urban regions,No,0.96896,76,76,0.92972,1.00821
2001,No answer / don't know,Rural regions,No,0.81832,35,35,0.68871,0.94793
2001,Pre-primary Level,Urban regions,No,0.99477,350,350,0.98720,1.00234
2001,Pre-primary Level,Rural regions,No,0.99235,187,187,0.97983,1.00487
2001,Primary Level,Urban regions,No,0.91510,224,224,0.87852,0.95169
2001,Primary Level,Rural regions,No,0.79437,54,54,0.68556,0.90318
2001,Lower Secondary Level,Urban regions,Yes,0.06941,153,2090,0.05851,0.08031
2001,Lower Secondary Level,Urban regions,No,0.93059,1937,2090,0.91969,0.94149
2001,Lower Secondary Level,Rural regions,Yes,0.05532,60,992,0.04108,0.06955
2001,Lower Secondary Level,Rural regions,No,0.94468,932,992,0.93045,0.95892
2001,Upper Secondary Level,Urban regions,Yes,0.04986,383,7231,0.04485,0.05488
2001,Upper Secondary Level,Urban regions,No,0.95014,6848,7231,0.94512,0.95515
2001,Upper Secondary Level,Rural regions,Yes,0.09504,467,4345,0.08632,0.10376
2001,Upper Secondary Level,Rural regions,No,0.90496,3878,4345,0.89624,0.91368
2001,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05114,46,829,0.03613,0.06614
2001,Post-secondary Non-tertiary Level,Urban regions,No,0.94886,783,829,0.93386,0.96387
2001,Post-secondary Non-tertiary Level,Rural regions,No,0.92924,220,220,0.89528,0.96320
2001,First Stage of Tertiary Education,Urban regions,Yes,0.03293,38,1068,0.02222,0.04364
2001,First Stage of Tertiary Education,Urban regions,No,0.96707,1030,1068,0.95636,0.97778
2001,First Stage of Tertiary Education,Rural regions,Yes,0.06279,42,607,0.04348,0.08211
2001,First Stage of Tertiary Education,Rural regions,No,0.93721,565,607,0.91789,0.95652
2001,Second Stage of Tertiary Education,Urban regions,Yes,0.03749,91,2443,0.02996,0.04503
2001,Second Stage of Tertiary Education,Urban regions,No,0.96251,2352,2443,0.95497,0.97004
2001,Second Stage of Tertiary Education,Rural regions,Yes,0.04391,59,1107,0.03184,0.05599
2001,Second Stage of Tertiary Education,Rural regions,No,0.95609,1048,1107,0.94401,0.96816
2002,No answer / don't know,Urban regions,No,0.96960,111,111,0.93752,1.00168
2002,No answer / don't know,Rural regions,No,0.89960,67,67,0.82709,0.97211
2002,Pre-primary Level,Rural regions,No,0.97934,181,181,0.95856,1.00012
2002,Primary Level,Urban regions,No,0.90712,206,206,0.86738,0.94685
2002,Primary Level,Rural regions,No,0.78266,49,49,0.66598,0.89934
2002,Lower Secondary Level,Urban regions,Yes,0.07891,147,1950,0.06694,0.09088
2002,Lower Secondary Level,Urban regions,No,0.92109,1803,1950,0.90912,0.93306
2002,Lower Secondary Level,Rural regions,Yes,0.05641,53,941,0.04166,0.07116
2002,Lower Secondary Level,Rural regions,No,0.94359,888,941,0.92884,0.95834
2002,Upper Secondary Level,Urban regions,Yes,0.06084,426,7339,0.05537,0.06631
2002,Upper Secondary Level,Urban regions,No,0.93916,6913,7339,0.93369,0.94463
2002,Upper Secondary Level,Rural regions,Yes,0.10397,462,4245,0.09479,0.11315
2002,Upper Secondary Level,Rural regions,No,0.89603,3783,4245,0.88685,0.90521
2002,Post-secondary Non-tertiary Level,Urban regions,Yes,0.04865,48,895,0.03454,0.06275
2002,Post-secondary Non-tertiary Level,Urban regions,No,0.95135,847,895,0.93725,0.96546
2002,Post-secondary Non-tertiary Level,Rural regions,No,0.94928,255,255,0.92230,0.97627
2002,First Stage of Tertiary Education,Urban regions,Yes,0.03386,34,1115,0.02324,0.04448
2002,First Stage of Tertiary Education,Urban regions,No,0.96614,1081,1115,0.95552,0.97676
2002,First Stage of Tertiary Education,Rural regions,Yes,0.05716,36,627,0.03897,0.07534
2002,First Stage of Tertiary Education,Rural regions,No,0.94284,591,627,0.92466,0.96103
2002,Second Stage of Tertiary Education,Urban regions,Yes,0.03855,98,3241,0.03192,0.04517
2002,Second Stage of Tertiary Education,Urban regions,No,0.96145,3143,3241,0.95483,0.96808
2002,Second Stage of Tertiary Education,Rural regions,Yes,0.05901,60,1318,0.04629,0.07174
2002,Second Stage of Tertiary Education,Rural regions,No,0.94099,1258,1318,0.92826,0.95371
2003,No answer / don't know,Urban regions,No,0.93172,151,151,0.89136,0.97209
2003,No answer / don't know,Rural regions,No,0.83609,71,71,0.74937,0.92281
2003,Pre-primary Level,Urban regions,No,0.99530,421,421,0.98875,1.00184
2003,Pre-primary Level,Rural regions,No,0.98689,194,194,0.97084,1.00294
2003,Primary Level,Urban regions,No,0.89531,185,185,0.85108,0.93955
2003,Primary Level,Rural regions,No,0.78556,50,50,0.67064,0.90048
2003,Lower Secondary Level,Urban regions,Yes,0.09556,157,1848,0.08216,0.10897
2003,Lower Secondary Level,Urban regions,No,0.90444,1691,1848,0.89103,0.91784
2003,Lower Secondary Level,Rural regions,Yes,0.07560,63,885,0.05817,0.09303
2003,Lower Secondary Level,Rural regions,No,0.92440,822,885,0.90697,0.94183
2003,Upper Secondary Level,Urban regions,Yes,0.06608,470,7075,0.06029,0.07187
2003,Upper Secondary Level,Urban regions,No,0.93392,6605,7075,0.92813,0.93971
2003,Upper Secondary Level,Rural regions,Yes,0.11134,462,4030,0.10162,0.12105
2003,Upper Secondary Level,Rural regions,No,0.88866,3568,4030,0.87895,0.89838
2003,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05223,50,883,0.03755,0.06692
2003,Post-secondary Non-tertiary Level,Urban regions,No,0.94777,833,883,0.93308,0.96245
2003,Post-secondary Non-tertiary Level,Rural regions,No,0.89940,243,243,0.86151,0.93730
2003,First Stage of Tertiary Education,Urban regions,Yes,0.04227,42,1071,0.03022,0.05433
2003,First Stage of Tertiary Education,Urban regions,No,0.95773,1029,1071,0.94567,0.96978
2003,First Stage of Tertiary Education,Rural regions,Yes,0.04944,31,616,0.03230,0.06657
2003,First Stage of Tertiary Education,Rural regions,No,0.95056,585,616,0.93343,0.96770
2003,Second Stage of Tertiary Education,Urban regions,Yes,0.04219,111,3091,0.03510,0.04928
2003,Second Stage of Tertiary Education,Urban regions,No,0.95781,2980,3091,0.95072,0.96490
2003,Second Stage of Tertiary Education,Rural regions,Yes,0.05699,63,1263,0.04420,0.06978
2003,Second Stage of Tertiary Education,Rural regions,No,0.94301,1200,1263,0.93022,0.95580
2004,No answer / don't know,Urban regions,No,0.94560,179,179,0.91228,0.97892
2004,No answer / don't know,Rural regions,No,0.87981,72,72,0.80417,0.95545
2004,Pre-primary Level,Urban regions,No,0.99306,438,438,0.98527,1.00084
2004,Primary Level,Urban regions,No,0.84179,169,169,0.78660,0.89697
2004,Primary Level,Rural regions,No,0.74603,47,47,0.62024,0.87182
2004,Lower Secondary Level,Urban regions,Yes,0.09754,159,1736,0.08358,0.11150
2004,Lower Secondary Level,Urban regions,No,0.90246,1577,1736,0.88850,0.91642
2004,Lower Secondary Level,Rural regions,Yes,0.07349,57,838,0.05581,0.09117
2004,Lower Secondary Level,Rural regions,No,0.92651,781,838,0.90883,0.94419
2004,Upper Secondary Level,Urban regions,Yes,0.07244,483,6842,0.06630,0.07858
2004,Upper Secondary Level,Urban regions,No,0.92756,6359,6842,0.92142,0.93370
2004,Upper Secondary Level,Rural regions,Yes,0.12458,467,3939,0.11427,0.13490
2004,Upper Secondary Level,Rural regions,No,0.87542,3472,3939,0.86510,0.88573
2004,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05363,46,890,0.03882,0.06844
2004,Post-secondary Non-tertiary Level,Urban regions,No,0.94637,844,890,0.93156,0.96118
2004,Post-secondary Non-tertiary Level,Rural regions,No,0.91044,244,244,0.87453,0.94634
2004,First Stage of Tertiary Education,Urban regions,Yes,0.04219,43,1042,0.02998,0.05440
2004,First Stage of Tertiary Education,Urban regions,No,0.95781,999,1042,0.94560,0.97002
2004,First Stage of Tertiary Education,Rural regions,No,0.95293,571,571,0.93554,0.97031
2004,Second Stage of Tertiary Education,Urban regions,Yes,0.04792,110,3041,0.04033,0.05551
2004,Second Stage of Tertiary Education,Urban regions,No,0.95208,2931,3041,0.94449,0.95967
2004,Second Stage of Tertiary Education,Rural regions,Yes,0.05435,62,1254,0.04180,0.06690
2004,Second Stage of Tertiary Education,Rural regions,No,0.94565,1192,1254,0.93310,0.95820
2005,No answer / don't know,Urban regions,No,0.88031,186,186,0.83353,0.92708
2005,No answer / don't know,Rural regions,No,0.86969,89,89,0.79935,0.94002
2005,Pre-primary Level,Urban regions,No,0.99048,446,446,0.98145,0.99950
2005,Primary Level,Urban regions,No,0.83017,159,159,0.77163,0.88872
2005,Primary Level,Rural regions,No,0.80769,44,44,0.68989,0.92549
2005,Lower Secondary Level,Urban regions,Yes,0.11389,156,1631,0.09846,0.12931
2005,Lower Secondary Level,Urban regions,No,0.88611,1475,1631,0.87069,0.90154
2005,Lower Secondary Level,Rural regions,Yes,0.08886,62,760,0.06862,0.10911
2005,Lower Secondary Level,Rural regions,No,0.91114,698,760,0.89089,0.93138
2005,Upper Secondary Level,Urban regions,Yes,0.07274,437,6497,0.06642,0.07905
2005,Upper Secondary Level,Urban regions,No,0.92726,6060,6497,0.92095,0.93358
2005,Upper Secondary Level,Rural regions,Yes,0.11797,450,3749,0.10764,0.12829
2005,Upper Secondary Level,Rural regions,No,0.88203,3299,3749,0.87171,0.89236
2005,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05546,43,863,0.04018,0.07074
2005,Post-secondary Non-tertiary Level,Urban regions,No,0.94454,820,863,0.92926,0.95982
2005,Post-secondary Non-tertiary Level,Rural regions,No,0.89958,245,245,0.86187,0.93729
2005,First Stage of Tertiary Education,Urban regions,Yes,0.04187,43,990,0.02939,0.05436
2005,First Stage of Tertiary Education,Urban regions,No,0.95813,947,990,0.94564,0.97061
2005,First Stage of Tertiary Education,Rural regions,No,0.94694,545,545,0.92810,0.96577
2005,Second Stage of Tertiary Education,Urban regions,Yes,0.05240,119,2956,0.04436,0.06043
2005,Second Stage of Tertiary Education,Urban regions,No,0.94760,2837,2956,0.93957,0.95564
2005,Second Stage of Tertiary Education,Rural regions,Yes,0.03966,54,1210,0.02866,0.05067
2005,Second Stage of Tertiary Education,Rural regions,No,0.96034,1156,1210,0.94933,0.97134
2006,No answer / don't know,Urban regions,No,0.89618,199,199,0.85370,0.93867
2006,No answer / don't know,Rural regions,No,0.83664,92,92,0.76068,0.91260
2006,Pre-primary Level,Urban regions,No,0.97621,272,272,0.95807,0.99435
2006,Pre-primary Level,Rural regions,No,0.97504,119,119,0.94689,1.00319
2006,Primary Level,Urban regions,No,0.81571,146,146,0.75260,0.87882
2006,Primary Level,Rural regions,No,0.84593,54,54,0.74873,0.94312
2006,Lower Secondary Level,Urban regions,Yes,0.11733,174,1635,0.10173,0.13294
2006,Lower Secondary Level,Urban regions,No,0.88267,1461,1635,0.86706,0.89827
2006,Lower Secondary Level,Rural regions,Yes,0.11170,86,845,0.09045,0.13295
2006,Lower Secondary Level,Rural regions,No,0.88830,759,845,0.86705,0.90955
2006,Upper Secondary Level,Urban regions,Yes,0.07991,500,6988,0.07355,0.08626
2006,Upper Secondary Level,Urban regions,No,0.92009,6488,6988,0.91374,0.92645
2006,Upper Secondary Level,Rural regions,Yes,0.11380,485,4094,0.10407,0.12353
2006,Upper Secondary Level,Rural regions,No,0.88620,3609,4094,0.87647,0.89593
2006,Post-secondary Non-tertiary Level,Urban regions,Yes,0.04507,41,917,0.03164,0.05851
2006,Post-secondary Non-tertiary Level,Urban regions,No,0.95493,876,917,0.94149,0.96836
2006,Post-secondary Non-tertiary Level,Rural regions,No,0.94713,278,278,0.92078,0.97349
2006,First Stage of Tertiary Education,Urban regions,Yes,0.05929,49,1028,0.04485,0.07373
2006,First Stage of Tertiary Education,Urban regions,No,0.94071,979,1028,0.92627,0.95515
2006,First Stage of Tertiary Education,Rural regions,No,0.93852,594,594,0.91918,0.95785
2006,Second Stage of Tertiary Education,Urban regions,Yes,0.04549,119,3247,0.03832,0.05265
2006,Second Stage of Tertiary Education,Urban regions,No,0.95451,3128,3247,0.94735,0.96168
2006,Second Stage of Tertiary Education,Rural regions,Yes,0.04761,56,1330,0.03616,0.05906
2006,Second Stage of Tertiary Education,Rural regions,No,0.95239,1274,1330,0.94094,0.96384
2007,No answer / don't know,Urban regions,No,0.86520,203,203,0.81811,0.91230
2007,No answer / don't know,Rural regions,No,0.85960,98,98,0.79046,0.92874
2007,Pre-primary Level,Urban regions,No,0.97902,228,228,0.96037,0.99766
2007,Primary Level,Urban regions,No,0.78784,122,122,0.71499,0.86069
2007,Primary Level,Rural regions,No,0.88394,53,53,0.79688,0.97100
2007,Lower Secondary Level,Urban regions,Yes,0.11549,148,1461,0.09910,0.13188
2007,Lower Secondary Level,Urban regions,No,0.88451,1313,1461,0.86812,0.90090
2007,Lower Secondary Level,Rural regions,Yes,0.08868,64,744,0.06824,0.10912
2007,Lower Secondary Level,Rural regions,No,0.91132,680,744,0.89088,0.93176
2007,Upper Secondary Level,Urban regions,Yes,0.07089,404,6485,0.06465,0.07714
2007,Upper Secondary Level,Urban regions,No,0.92911,6081,6485,0.92286,0.93535
2007,Upper Secondary Level,Rural regions,Yes,0.10217,396,3836,0.09258,0.11176
2007,Upper Secondary Level,Rural regions,No,0.89783,3440,3836,0.88824,0.90742
2007,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05855,43,875,0.04299,0.07412
2007,Post-secondary Non-tertiary Level,Urban regions,No,0.94145,832,875,0.92588,0.95701
2007,Post-secondary Non-tertiary Level,Rural regions,No,0.95299,276,276,0.92798,0.97801
2007,First Stage of Tertiary Education,Urban regions,Yes,0.04770,38,945,0.03410,0.06129
2007,First Stage of Tertiary Education,Urban regions,No,0.95230,907,945,0.93871,0.96590
2007,First Stage of Tertiary Education,Rural regions,No,0.93482,561,561,0.91437,0.95526
2007,Second Stage of Tertiary Education,Urban regions,Yes,0.04515,103,3114,0.03786,0.05244
2007,Second Stage of Tertiary Education,Urban regions,No,0.95485,3011,3114,0.94756,0.96214
2007,Second Stage of Tertiary Education,Rural regions,Yes,0.03810,50,1275,0.02759,0.04861
2007,Second Stage of Tertiary Education,Rural regions,No,0.96190,1225,1275,0.95139,0.97241
2008,No answer / don't know,Urban regions,No,0.93070,207,207,0.89602,0.96538
2008,No answer / don't know,Rural regions,No,0.94379,103,103,0.89909,0.98849
2008,Pre-primary Level,Urban regions,No,0.99443,236,236,0.98491,1.00394
2008,Pre-primary Level,Rural regions,No,0.99391,117,117,0.97974,1.00807
2008,Primary Level,Urban regions,No,0.84034,110,110,0.77158,0.90911
2008,Primary Level,Rural regions,No,0.90961,44,44,0.82390,0.99531
2008,Lower Secondary Level,Urban regions,Yes,0.09394,122,1332,0.07826,0.10961
2008,Lower Secondary Level,Urban regions,No,0.90606,1210,1332,0.89039,0.92174
2008,Lower Secondary Level,Rural regions,Yes,0.11025,64,680,0.08669,0.13381
2008,Lower Secondary Level,Rural regions,No,0.88975,616,680,0.86619,0.91331
2008,Upper Secondary Level,Urban regions,Yes,0.06322,339,6107,0.05712,0.06933
2008,Upper Secondary Level,Urban regions,No,0.93678,5768,6107,0.93067,0.94288
2008,Upper Secondary Level,Rural regions,Yes,0.09085,351,3624,0.08149,0.10021
2008,Upper Secondary Level,Rural regions,No,0.90915,3273,3624,0.89979,0.91851
2008,Post-secondary Non-tertiary Level,Urban regions,No,0.96420,788,788,0.95122,0.97718
2008,Post-secondary Non-tertiary Level,Rural regions,No,0.93901,258,258,0.90975,0.96827
2008,First Stage of Tertiary Education,Urban regions,Yes,0.05966,39,876,0.04396,0.07535
2008,First Stage of Tertiary Education,Urban regions,No,0.94034,837,876,0.92465,0.95604
2008,First Stage of Tertiary Education,Rural regions,No,0.97000,517,517,0.95528,0.98472
2008,Second Stage of Tertiary Education,Urban regions,Yes,0.03910,78,2979,0.03214,0.04607
2008,Second Stage of Tertiary Education,Urban regions,No,0.96090,2901,2979,0.95393,0.96786
2008,Second Stage of Tertiary Education,Rural regions,Yes,0.03638,38,1213,0.02584,0.04692
2008,Second Stage of Tertiary Education,Rural regions,No,0.96362,1175,1213,0.95308,0.97416
2009,No answer / don't know,Urban regions,No,0.90218,193,193,0.86016,0.94420
2009,No answer / don't know,Rural regions,No,0.89754,103,103,0.83869,0.95640
2009,Primary Level,Urban regions,No,0.85207,104,104,0.78350,0.92063
2009,Primary Level,Rural regions,No,0.86899,32,32,0.75021,0.98777
2009,Lower Secondary Level,Urban regions,Yes,0.10394,107,1189,0.08658,0.12129
2009,Lower Secondary Level,Urban regions,No,0.89606,1082,1189,0.87871,0.91342
2009,Lower Secondary Level,Rural regions,Yes,0.11426,59,598,0.08874,0.13977
2009,Lower Secondary Level,Rural regions,No,0.88574,539,598,0.86023,0.91126
2009,Upper Secondary Level,Urban regions,Yes,0.06504,317,5604,0.05858,0.07150
2009,Upper Secondary Level,Urban regions,No,0.93496,5287,5604,0.92850,0.94142
2009,Upper Secondary Level,Rural regions,Yes,0.09187,323,3459,0.08224,0.10149
2009,Upper Secondary Level,Rural regions,No,0.90813,3136,3459,0.89851,0.91776
2009,Post-secondary Non-tertiary Level,Urban regions,No,0.95578,709,709,0.94063,0.97092
2009,Post-secondary Non-tertiary Level,Rural regions,No,0.95696,245,245,0.93149,0.98242
2009,First Stage of Tertiary Education,Urban regions,No,0.96529,784,784,0.95246,0.97811
2009,First Stage of Tertiary Education,Rural regions,No,0.92147,498,498,0.89782,0.94512
2009,Second Stage of Tertiary Education,Urban regions,Yes,0.03975,83,2827,0.03255,0.04696
2009,Second Stage of Tertiary Education,Urban regions,No,0.96025,2744,2827,0.95304,0.96745
2009,Second Stage of Tertiary Education,Rural regions,Yes,0.02823,31,1208,0.01889,0.03758
2009,Second Stage of Tertiary Education,Rural regions,No,0.97177,1177,1208,0.96242,0.98111
2010,No answer / don't know,Urban regions,No,0.91911,193,193,0.88054,0.95768
2010,No answer / don't know,Rural regions,No,0.89621,86,86,0.83138,0.96105
2010,Pre-primary Level,Urban regions,No,0.99334,287,287,0.98391,1.00277
2010,Pre-primary Level,Rural regions,No,0.99694,125,125,0.98721,1.00666
2010,Primary Level,Urban regions,Yes,0.25363,79,252,0.19980,0.30746
2010,Primary Level,Urban regions,No,0.74637,173,252,0.69254,0.80020
2010,Primary Level,Rural regions,No,0.88199,63,63,0.80168,0.96229
2010,Lower Secondary Level,Urban regions,Yes,0.11591,285,1651,0.10046,0.13135
2010,Lower Secondary Level,Urban regions,No,0.88409,1366,1651,0.86865,0.89954
2010,Lower Secondary Level,Rural regions,Yes,0.11078,138,794,0.08894,0.13263
2010,Lower Secondary Level,Rural regions,No,0.88922,656,794,0.86737,0.91106
2010,Upper Secondary Level,Urban regions,Yes,0.07378,621,7117,0.06771,0.07985
2010,Upper Secondary Level,Urban regions,No,0.92622,6496,7117,0.92015,0.93229
2010,Upper Secondary Level,Rural regions,Yes,0.08274,531,4632,0.07480,0.09067
2010,Upper Secondary Level,Rural regions,No,0.91726,4101,4632,0.90933,0.92520
2010,Post-secondary Non-tertiary Level,Urban regions,Yes,0.03451,72,1255,0.02440,0.04461
2010,Post-secondary Non-tertiary Level,Urban regions,No,0.96549,1183,1255,0.95539,0.97560
2010,Post-secondary Non-tertiary Level,Rural regions,No,0.94319,425,425,0.92116,0.96523
2010,First Stage of Tertiary Education,Urban regions,Yes,0.05129,41,982,0.03748,0.06509
2010,First Stage of Tertiary Education,Urban regions,No,0.94871,941,982,0.93491,0.96252
2010,First Stage of Tertiary Education,Rural regions,No,0.95392,605,605,0.93720,0.97064
2010,Second Stage of Tertiary Education,Urban regions,Yes,0.03391,117,3907,0.02823,0.03959
2010,Second Stage of Tertiary Education,Urban regions,No,0.96609,3790,3907,0.96041,0.97177
2010,Second Stage of Tertiary Education,Rural regions,Yes,0.03715,56,1469,0.02747,0.04682
2010,Second Stage of Tertiary Education,Rural regions,No,0.96285,1413,1469,0.95318,0.97253
2011,No answer / don't know,Urban regions,Yes,0.09764,39,369,0.06731,0.12796
2011,No answer / don't know,Urban regions,No,0.90236,330,369,0.87204,0.93269
2011,No answer / don't know,Rural regions,Yes,0.11586,31,209,0.07237,0.15936
2011,No answer / don't know,Rural regions,No,0.88414,178,209,0.84064,0.92763
2011,Pre-primary Level,Rural regions,No,0.99769,131,131,0.98944,1.00594
2011,Primary Level,Urban regions,Yes,0.19592,69,281,0.14943,0.24241
2011,Primary Level,Urban regions,No,0.80408,212,281,0.75759,0.85057
2011,Primary Level,Rural regions,Yes,0.20184,44,126,0.13148,0.27221
2011,Primary Level,Rural regions,No,0.79816,82,126,0.72779,0.86852
2011,Lower Secondary Level,Urban regions,Yes,0.10151,263,1913,0.08798,0.11505
2011,Lower Secondary Level,Urban regions,No,0.89849,1650,1913,0.88495,0.91202
2011,Lower Secondary Level,Rural regions,Yes,0.10750,159,1039,0.08865,0.12634
2011,Lower Secondary Level,Rural regions,No,0.89250,880,1039,0.87366,0.91135
2011,Upper Secondary Level,Urban regions,Yes,0.05546,578,8295,0.05054,0.06039
2011,Upper Secondary Level,Urban regions,No,0.94454,7717,8295,0.93961,0.94946
2011,Upper Secondary Level,Rural regions,Yes,0.07487,570,5602,0.06798,0.08176
2011,Upper Secondary Level,Rural regions,No,0.92513,5032,5602,0.91824,0.93202
2011,Post-secondary Non-tertiary Level,Urban regions,Yes,0.04462,82,1451,0.03399,0.05525
2011,Post-secondary Non-tertiary Level,Urban regions,No,0.95538,1369,1451,0.94475,0.96601
2011,Post-secondary Non-tertiary Level,Rural regions,Yes,0.04124,33,550,0.02461,0.05788
2011,Post-secondary Non-tertiary Level,Rural regions,No,0.95876,517,550,0.94212,0.97539
2011,First Stage of Tertiary Education,Urban regions,No,0.97266,1070,1070,0.96288,0.98244
2011,First Stage of Tertiary Education,Rural regions,No,0.98221,730,730,0.97261,0.99180
2011,Second Stage of Tertiary Education,Urban regions,Yes,0.02840,128,4463,0.02353,0.03328
2011,Second Stage of Tertiary Education,Urban regions,No,0.97160,4335,4463,0.96672,0.97647
2011,Second Stage of Tertiary Education,Rural regions,Yes,0.03316,51,1748,0.02476,0.04155
2011,Second Stage of Tertiary Education,Rural regions,No,0.96684,1697,1748,0.95845,0.97524
2012,No answer / don't know,Urban regions,No,0.94681,247,247,0.91876,0.97485
2012,No answer / don't know,Rural regions,No,0.95767,133,133,0.92332,0.99202
2012,Pre-primary Level,Urban regions,No,0.99488,326,326,0.98713,1.00264
2012,Pre-primary Level,Rural regions,No,0.98065,142,142,0.95792,1.00339
2012,Primary Level,Urban regions,Yes,0.21046,64,258,0.16062,0.26030
2012,Primary Level,Urban regions,No,0.78954,194,258,0.73970,0.83938
2012,Primary Level,Rural regions,Yes,0.18699,38,128,0.11918,0.25481
2012,Primary Level,Rural regions,No,0.81301,90,128,0.74519,0.88082
2012,Lower Secondary Level,Urban regions,Yes,0.09490,261,1844,0.08152,0.10828
2012,Lower Secondary Level,Urban regions,No,0.90510,1583,1844,0.89172,0.91848
2012,Lower Secondary Level,Rural regions,Yes,0.10149,148,1055,0.08326,0.11972
2012,Lower Secondary Level,Rural regions,No,0.89851,907,1055,0.88028,0.91674
2012,Upper Secondary Level,Urban regions,Yes,0.06059,545,7979,0.05535,0.06582
2012,Upper Secondary Level,Urban regions,No,0.93941,7434,7979,0.93418,0.94465
2012,Upper Secondary Level,Rural regions,Yes,0.07993,537,5569,0.07281,0.08705
2012,Upper Secondary Level,Rural regions,No,0.92007,5032,5569,0.91295,0.92719
2012,Post-secondary Non-tertiary Level,Urban regions,Yes,0.03924,75,1407,0.02909,0.04939
2012,Post-secondary Non-tertiary Level,Urban regions,No,0.96076,1332,1407,0.95061,0.97091
2012,Post-secondary Non-tertiary Level,Rural regions,Yes,0.06175,35,557,0.04174,0.08175
2012,Post-secondary Non-tertiary Level,Rural regions,No,0.93825,522,557,0.91825,0.95826
2012,First Stage of Tertiary Education,Urban regions,Yes,0.02355,31,1062,0.01443,0.03268
2012,First Stage of Tertiary Education,Urban regions,No,0.97645,1031,1062,0.96732,0.98557
2012,First Stage of Tertiary Education,Rural regions,No,0.96032,715,715,0.94600,0.97464
2012,Second Stage of Tertiary Education,Urban regions,Yes,0.02315,112,4385,0.01870,0.02760
2012,Second Stage of Tertiary Education,Urban regions,No,0.97685,4273,4385,0.97240,0.98130
2012,Second Stage of Tertiary Education,Rural regions,Yes,0.03923,54,1761,0.03016,0.04830
2012,Second Stage of Tertiary Education,Rural regions,No,0.96077,1707,1761,0.95170,0.96984
2013,No answer / don't know,Urban regions,Yes,0.07646,38,378,0.04964,0.10329
2013,No answer / don't know,Urban regions,No,0.92354,340,378,0.89671,0.95036
2013,No answer / don't know,Rural regions,No,0.88141,149,149,0.82932,0.93350
2013,Pre-primary Level,Urban regions,No,0.99674,441,441,0.99141,1.00207
2013,Primary Level,Urban regions,Yes,0.24740,146,452,0.20758,0.28723
2013,Primary Level,Urban regions,No,0.75260,306,452,0.71277,0.79242
2013,Primary Level,Rural regions,Yes,0.18756,47,179,0.13022,0.24491
2013,Primary Level,Rural regions,No,0.81244,132,179,0.75509,0.86978
2013,Lower Secondary Level,Urban regions,Yes,0.11157,400,2513,0.09925,0.12388
2013,Lower Secondary Level,Urban regions,No,0.88843,2113,2513,0.87612,0.90075
2013,Lower Secondary Level,Rural regions,Yes,0.11559,190,1193,0.09744,0.13374
2013,Lower Secondary Level,Rural regions,No,0.88441,1003,1193,0.86626,0.90256
2013,Upper Secondary Level,Urban regions,Yes,0.05641,666,8608,0.05153,0.06128
2013,Upper Secondary Level,Urban regions,No,0.94359,7942,8608,0.93872,0.94847
2013,Upper Secondary Level,Rural regions,Yes,0.08127,530,5552,0.07408,0.08846
2013,Upper Secondary Level,Rural regions,No,0.91873,5022,5552,0.91154,0.92592
2013,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05149,117,1729,0.04107,0.06191
2013,Post-secondary Non-tertiary Level,Urban regions,No,0.94851,1612,1729,0.93809,0.95893
2013,Post-secondary Non-tertiary Level,Rural regions,Yes,0.06471,58,633,0.04553,0.08389
2013,Post-secondary Non-tertiary Level,Rural regions,No,0.93529,575,633,0.91611,0.95447
2013,First Stage of Tertiary Education,Urban regions,No,0.98242,1013,1013,0.97432,0.99051
2013,First Stage of Tertiary Education,Rural regions,No,0.95341,660,660,0.93732,0.96950
2013,Second Stage of Tertiary Education,Urban regions,Yes,0.02335,177,5008,0.01917,0.02754
2013,Second Stage of Tertiary Education,Urban regions,No,0.97665,4831,5008,0.97246,0.98083
2013,Second Stage of Tertiary Education,Rural regions,Yes,0.03434,72,1854,0.02605,0.04263
2013,Second Stage of Tertiary Education,Rural regions,No,0.96566,1782,1854,0.95737,0.97395
2014,No answer / don't know,Urban regions,Yes,0.08046,41,396,0.05364,0.10729
2014,No answer / don't know,Urban regions,No,0.91954,355,396,0.89271,0.94636
2014,No answer / don't know,Rural regions,No,0.91425,190,190,0.87433,0.95417
2014,Pre-primary Level,Urban regions,No,0.99873,296,296,0.99467,1.00279
2014,Primary Level,Urban regions,Yes,0.26182,108,355,0.21602,0.30761
2014,Primary Level,Urban regions,No,0.73818,247,355,0.69239,0.78398
2014,Primary Level,Rural regions,Yes,0.27341,44,148,0.20136,0.34547
2014,Primary Level,Rural regions,No,0.72659,104,148,0.65453,0.79864
2014,Lower Secondary Level,Urban regions,Yes,0.11093,316,2072,0.09741,0.12446
2014,Lower Secondary Level,Urban regions,No,0.88907,1756,2072,0.87554,0.90259
2014,Lower Secondary Level,Rural regions,Yes,0.10512,147,1038,0.08645,0.12379
2014,Lower Secondary Level,Rural regions,No,0.89488,891,1038,0.87621,0.91355
