year,bula_h,migback,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Thuringa,No migration background,No,0.68943,535,619,0.65295,0.72592
1996,Schleswig-Holstein,No migration background,No,0.74596,232,232,0.68982,0.80210
1996,Hamburg,No migration background,No,0.80421,89,89,0.72130,0.88712
1996,Lower Saxony,No migration background,Yes,0.04798,48,796,0.03313,0.06284
1996,Lower Saxony,No migration background,No,0.76617,748,796,0.73675,0.79560
1996,Lower Saxony,Direct migration background,No,0.75840,169,169,0.69368,0.82313
1996,Bremen,No migration background,No,0.92052,67,67,0.85526,0.98578
1996,North Rhine-Westphalia,No migration background,Yes,0.03394,71,1699,0.02532,0.04255
1996,North Rhine-Westphalia,No migration background,No,0.77739,1628,1699,0.75760,0.79718
1996,North Rhine-Westphalia,Direct migration background,Yes,0.11448,71,641,0.08981,0.13915
1996,North Rhine-Westphalia,Direct migration background,No,0.79693,570,641,0.76576,0.82810
1996,North Rhine-Westphalia,Indirect migration background,No,0.35406,146,146,0.27622,0.43190
1996,Hesse,No migration background,No,0.80382,528,528,0.76992,0.83773
1996,Hesse,Direct migration background,No,0.84799,266,266,0.80476,0.89122
1996,Hesse,Indirect migration background,No,0.24397,49,49,0.12247,0.36547
1996,"Rhineland-Palatinate, Saarland",No migration background,No,0.78209,475,475,0.74492,0.81925
1996,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.74272,146,146,0.67157,0.81387
1996,Baden-Wuerttemberg,No migration background,Yes,0.03077,33,934,0.01969,0.04186
1996,Baden-Wuerttemberg,No migration background,No,0.77580,901,934,0.74904,0.80256
1996,Baden-Wuerttemberg,Direct migration background,Yes,0.06053,55,616,0.04168,0.07937
1996,Baden-Wuerttemberg,Direct migration background,No,0.90061,561,616,0.87697,0.92426
1996,Baden-Wuerttemberg,Indirect migration background,No,0.29389,119,119,0.21170,0.37609
1996,Bavaria,No migration background,Yes,0.04274,54,1168,0.03113,0.05434
1996,Bavaria,No migration background,No,0.76988,1114,1168,0.74573,0.79403
1996,Bavaria,Direct migration background,Yes,0.09854,48,368,0.06805,0.12904
1996,Bavaria,Direct migration background,No,0.84571,320,368,0.80875,0.88267
1996,Bavaria,Indirect migration background,No,0.33850,76,76,0.23140,0.44559
1996,Berlin,No migration background,Yes,0.05870,37,425,0.03633,0.08108
1996,Berlin,No migration background,No,0.76212,388,425,0.72159,0.80265
1996,Berlin,Direct migration background,No,0.73382,67,67,0.62719,0.84045
1996,Brandenburg,No migration background,Yes,0.09425,71,558,0.06998,0.11851
1996,Brandenburg,No migration background,No,0.71514,487,558,0.67766,0.75262
1996,Mecklenburg-Western Pomerania,No migration background,Yes,0.12304,55,371,0.08956,0.15651
1996,Mecklenburg-Western Pomerania,No migration background,No,0.66527,316,371,0.61719,0.71336
1996,Saxony,No migration background,Yes,0.10207,128,1023,0.08351,0.12063
1996,Saxony,No migration background,No,0.68837,895,1023,0.65997,0.71676
1996,Saxony,Direct migration background,No,0.82786,35,35,0.70096,0.95475
1996,Saxony-Anhalt,No migration background,Yes,0.10962,88,627,0.08515,0.13409
1996,Saxony-Anhalt,No migration background,No,0.71815,539,627,0.68290,0.75339
1996,Saxony-Anhalt,Direct migration background,No,0.95824,32,32,0.88781,1.02866
1996,Thuringa,No migration background,Yes,0.10371,83,614,0.07957,0.12784
1996,Thuringa,No migration background,No,0.68285,531,614,0.64601,0.71969
1997,Schleswig-Holstein,No migration background,No,0.72596,230,230,0.66819,0.78373
1997,Hamburg,No migration background,No,0.82077,87,87,0.73971,0.90183
1997,Lower Saxony,No migration background,Yes,0.04252,46,800,0.02853,0.05651
1997,Lower Saxony,No migration background,No,0.78454,754,800,0.75603,0.81304
1997,Lower Saxony,Direct migration background,No,0.74868,166,166,0.68249,0.81487
1997,Lower Saxony,Indirect migration background,No,0.39727,43,43,0.24928,0.54526
1997,Bremen,No migration background,No,0.89006,65,65,0.81342,0.96670
1997,North Rhine-Westphalia,No migration background,Yes,0.04355,83,1728,0.03392,0.05318
1997,North Rhine-Westphalia,No migration background,No,0.79209,1645,1728,0.77295,0.81123
1997,North Rhine-Westphalia,Direct migration background,Yes,0.09627,71,608,0.07281,0.11974
1997,North Rhine-Westphalia,Direct migration background,No,0.83816,537,608,0.80886,0.86746
1997,North Rhine-Westphalia,Indirect migration background,No,0.41604,154,154,0.33793,0.49414
1997,Hesse,No migration background,No,0.80059,497,497,0.76542,0.83575
1997,Hesse,Direct migration background,No,0.89052,253,253,0.85196,0.92907
1997,Hesse,Indirect migration background,No,0.29130,48,48,0.16140,0.42120
1997,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.05372,33,522,0.03436,0.07308
1997,"Rhineland-Palatinate, Saarland",No migration background,No,0.79201,489,522,0.75716,0.82687
1997,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.78111,155,155,0.71580,0.84641
1997,Baden-Wuerttemberg,No migration background,Yes,0.02602,36,943,0.01585,0.03618
1997,Baden-Wuerttemberg,No migration background,No,0.79258,907,943,0.76668,0.81847
1997,Baden-Wuerttemberg,Direct migration background,Yes,0.08654,81,618,0.06436,0.10873
1997,Baden-Wuerttemberg,Direct migration background,No,0.86916,537,618,0.84255,0.89577
1997,Baden-Wuerttemberg,Indirect migration background,No,0.31322,138,138,0.23555,0.39088
1997,Bavaria,No migration background,Yes,0.03413,50,1189,0.02381,0.04446
1997,Bavaria,No migration background,No,0.78910,1139,1189,0.76590,0.81229
1997,Bavaria,Direct migration background,Yes,0.09500,40,349,0.06419,0.12580
1997,Bavaria,Direct migration background,No,0.87652,309,349,0.84195,0.91108
1997,Bavaria,Indirect migration background,No,0.39393,79,79,0.28550,0.50237
1997,Berlin,No migration background,Yes,0.09014,47,424,0.06285,0.11743
1997,Berlin,No migration background,No,0.77177,377,424,0.73178,0.81177
1997,Berlin,Direct migration background,No,0.81192,60,60,0.71221,0.91164
1997,Brandenburg,No migration background,Yes,0.09002,65,576,0.06662,0.11341
1997,Brandenburg,No migration background,No,0.75665,511,576,0.72158,0.79172
1997,Mecklenburg-Western Pomerania,No migration background,Yes,0.12874,50,375,0.09480,0.16268
1997,Mecklenburg-Western Pomerania,No migration background,No,0.71544,325,375,0.66971,0.76117
1997,Saxony,No migration background,Yes,0.09788,119,1042,0.07983,0.11593
1997,Saxony,No migration background,No,0.73473,923,1042,0.70792,0.76155
1997,Saxony,Direct migration background,No,0.88144,33,33,0.76944,0.99345
1997,Saxony-Anhalt,No migration background,Yes,0.14291,99,632,0.11560,0.17021
1997,Saxony-Anhalt,No migration background,No,0.71875,533,632,0.68367,0.75384
1997,Thuringa,No migration background,Yes,0.09722,78,631,0.07408,0.12035
1997,Thuringa,No migration background,No,0.69803,553,631,0.66218,0.73388
1998,Schleswig-Holstein,No migration background,No,0.76563,300,300,0.71761,0.81364
1998,Hamburg,No migration background,No,0.83065,119,119,0.76298,0.89833
1998,Lower Saxony,No migration background,Yes,0.04746,54,956,0.03397,0.06094
1998,Lower Saxony,No migration background,No,0.77513,902,956,0.74865,0.80161
1998,Lower Saxony,Direct migration background,No,0.73471,162,162,0.66651,0.80290
1998,Lower Saxony,Indirect migration background,No,0.30063,40,40,0.15672,0.44454
1998,Bremen,No migration background,No,0.89352,75,75,0.82324,0.96380
1998,North Rhine-Westphalia,No migration background,Yes,0.03804,89,2056,0.02977,0.04631
1998,North Rhine-Westphalia,No migration background,No,0.79700,1967,2056,0.77960,0.81439
1998,North Rhine-Westphalia,Direct migration background,Yes,0.10788,71,602,0.08308,0.13268
1998,North Rhine-Westphalia,Direct migration background,No,0.81585,531,602,0.78486,0.84684
1998,North Rhine-Westphalia,Indirect migration background,No,0.37181,145,145,0.29287,0.45075
1998,Hesse,No migration background,No,0.80214,590,590,0.76997,0.83432
1998,Hesse,Direct migration background,No,0.88728,247,247,0.84776,0.92680
1998,Hesse,Indirect migration background,No,0.37022,58,58,0.24486,0.49557
1998,"Rhineland-Palatinate, Saarland",No migration background,No,0.81198,591,591,0.78046,0.84351
1998,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.84105,159,159,0.78404,0.89806
1998,Baden-Wuerttemberg,No migration background,Yes,0.02609,37,1065,0.01651,0.03567
1998,Baden-Wuerttemberg,No migration background,No,0.79255,1028,1065,0.76819,0.81692
1998,Baden-Wuerttemberg,Direct migration background,Yes,0.09037,73,577,0.06695,0.11378
1998,Baden-Wuerttemberg,Direct migration background,No,0.86175,504,577,0.83356,0.88994
1998,Baden-Wuerttemberg,Indirect migration background,No,0.37692,144,144,0.29749,0.45635
1998,Bavaria,No migration background,Yes,0.03363,59,1430,0.02428,0.04298
1998,Bavaria,No migration background,No,0.79493,1371,1430,0.77399,0.81586
1998,Bavaria,Direct migration background,Yes,0.06950,33,343,0.04255,0.09645
1998,Bavaria,Direct migration background,No,0.88878,310,343,0.85545,0.92210
1998,Bavaria,Indirect migration background,No,0.34261,72,72,0.23222,0.45301
1998,Berlin,No migration background,Yes,0.07771,41,450,0.05295,0.10247
1998,Berlin,No migration background,No,0.78711,409,450,0.74924,0.82497
1998,Berlin,Direct migration background,No,0.79448,49,49,0.68016,0.90880
1998,Brandenburg,No migration background,Yes,0.09891,83,589,0.07478,0.12305
1998,Brandenburg,No migration background,No,0.73212,506,589,0.69633,0.76792
1998,Mecklenburg-Western Pomerania,No migration background,Yes,0.12179,59,394,0.08945,0.15412
1998,Mecklenburg-Western Pomerania,No migration background,No,0.69854,335,394,0.65317,0.74391
1998,Saxony,No migration background,Yes,0.09523,140,1126,0.07808,0.11239
1998,Saxony,No migration background,No,0.73041,986,1126,0.70448,0.75635
1998,Saxony-Anhalt,No migration background,Yes,0.15108,106,648,0.12348,0.17867
1998,Saxony-Anhalt,No migration background,No,0.70137,542,648,0.66611,0.73664
1998,Thuringa,No migration background,Yes,0.12294,102,698,0.09856,0.14732
1998,Thuringa,No migration background,No,0.68113,596,698,0.64653,0.71573
1999,Schleswig-Holstein,No migration background,No,0.76284,283,283,0.71320,0.81249
1999,Hamburg,No migration background,No,0.84355,103,103,0.77305,0.91405
1999,Lower Saxony,No migration background,Yes,0.03918,43,935,0.02674,0.05163
1999,Lower Saxony,No migration background,No,0.79140,892,935,0.76534,0.81745
1999,Lower Saxony,Direct migration background,No,0.78899,162,162,0.72596,0.85202
1999,Lower Saxony,Indirect migration background,No,0.39502,48,48,0.25526,0.53478
1999,Bremen,No migration background,No,0.92710,68,68,0.86485,0.98935
1999,North Rhine-Westphalia,No migration background,Yes,0.03065,75,1964,0.02303,0.03828
1999,North Rhine-Westphalia,No migration background,No,0.80771,1889,1964,0.79027,0.82514
1999,North Rhine-Westphalia,Direct migration background,Yes,0.10648,63,562,0.08096,0.13201
1999,North Rhine-Westphalia,Direct migration background,No,0.82183,499,562,0.79016,0.85349
1999,North Rhine-Westphalia,Indirect migration background,No,0.38942,149,149,0.31086,0.46798
1999,Hesse,No migration background,No,0.80241,586,586,0.77015,0.83468
1999,Hesse,Direct migration background,No,0.92004,216,216,0.88378,0.95629
1999,Hesse,Indirect migration background,No,0.44252,57,57,0.31243,0.57261
1999,"Rhineland-Palatinate, Saarland",No migration background,No,0.81998,576,576,0.78858,0.85139
1999,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.82492,138,138,0.76128,0.88855
1999,Baden-Wuerttemberg,No migration background,Yes,0.03414,35,1016,0.02297,0.04531
1999,Baden-Wuerttemberg,No migration background,No,0.79152,981,1016,0.76653,0.81651
1999,Baden-Wuerttemberg,Direct migration background,Yes,0.07667,56,545,0.05431,0.09903
1999,Baden-Wuerttemberg,Direct migration background,No,0.90186,489,545,0.87686,0.92686
1999,Baden-Wuerttemberg,Indirect migration background,No,0.36585,156,156,0.29002,0.44168
1999,Bavaria,No migration background,Yes,0.02420,44,1386,0.01611,0.03230
1999,Bavaria,No migration background,No,0.81307,1342,1386,0.79254,0.83360
1999,Bavaria,Direct migration background,No,0.90529,294,294,0.87176,0.93882
1999,Bavaria,Indirect migration background,No,0.43889,84,84,0.33213,0.54565
1999,Berlin,No migration background,Yes,0.07001,38,441,0.04617,0.09386
1999,Berlin,No migration background,No,0.78694,403,441,0.74868,0.82520
1999,Berlin,Direct migration background,No,0.75592,39,39,0.61935,0.89249
1999,Brandenburg,No migration background,Yes,0.08831,64,569,0.06498,0.11165
1999,Brandenburg,No migration background,No,0.74326,505,569,0.70733,0.77918
1999,Mecklenburg-Western Pomerania,No migration background,Yes,0.08585,34,385,0.05783,0.11387
1999,Mecklenburg-Western Pomerania,No migration background,No,0.74184,351,385,0.69807,0.78561
1999,Saxony,No migration background,Yes,0.10217,145,1106,0.08431,0.12003
1999,Saxony,No migration background,No,0.74062,961,1106,0.71478,0.76647
1999,Saxony-Anhalt,No migration background,Yes,0.10680,86,654,0.08311,0.13049
1999,Saxony-Anhalt,No migration background,No,0.76720,568,654,0.73479,0.79962
1999,Thuringa,No migration background,Yes,0.10721,79,686,0.08404,0.13038
1999,Thuringa,No migration background,No,0.70523,607,686,0.67108,0.73937
2000,Schleswig-Holstein,No migration background,No,0.81874,622,622,0.78844,0.84904
2000,Schleswig-Holstein,Direct migration background,No,0.84536,59,59,0.75231,0.93841
2000,Hamburg,No migration background,No,0.84629,248,248,0.80131,0.89127
2000,Lower Saxony,No migration background,Yes,0.02730,62,1720,0.01960,0.03500
2000,Lower Saxony,No migration background,No,0.80403,1658,1720,0.78527,0.82280
2000,Lower Saxony,Direct migration background,No,0.81006,234,234,0.75969,0.86043
2000,Lower Saxony,Indirect migration background,No,0.32746,54,54,0.20112,0.45381
2000,Bremen,No migration background,No,0.85448,143,143,0.79648,0.91248
2000,North Rhine-Westphalia,No migration background,Yes,0.02594,137,4019,0.02103,0.03086
2000,North Rhine-Westphalia,No migration background,No,0.82450,3882,4019,0.81273,0.83626
2000,North Rhine-Westphalia,Direct migration background,Yes,0.08813,100,895,0.06954,0.10671
2000,North Rhine-Westphalia,Direct migration background,No,0.82216,795,895,0.79709,0.84722
2000,North Rhine-Westphalia,Indirect migration background,No,0.39775,211,211,0.33156,0.46395
2000,Hesse,No migration background,Yes,0.03085,43,1230,0.02118,0.04051
2000,Hesse,No migration background,No,0.80968,1187,1230,0.78773,0.83163
2000,Hesse,Direct migration background,No,0.86456,335,335,0.82786,0.90126
2000,Hesse,Indirect migration background,No,0.39558,78,78,0.28637,0.50480
2000,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.02780,43,1183,0.01843,0.03717
2000,"Rhineland-Palatinate, Saarland",No migration background,No,0.80740,1140,1183,0.78492,0.82988
2000,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.82264,225,225,0.77262,0.87267
2000,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.27937,37,37,0.13280,0.42595
2000,Baden-Wuerttemberg,No migration background,Yes,0.02239,56,1963,0.01584,0.02893
2000,Baden-Wuerttemberg,No migration background,No,0.80054,1907,1963,0.78286,0.81822
2000,Baden-Wuerttemberg,Direct migration background,Yes,0.03786,47,764,0.02432,0.05141
2000,Baden-Wuerttemberg,Direct migration background,No,0.89612,717,764,0.87447,0.91776
2000,Baden-Wuerttemberg,Indirect migration background,No,0.41794,225,225,0.35335,0.48253
2000,Bavaria,No migration background,Yes,0.02423,86,2805,0.01854,0.02992
2000,Bavaria,No migration background,No,0.82141,2719,2805,0.80724,0.83559
2000,Bavaria,Direct migration background,Yes,0.06286,37,456,0.04056,0.08516
2000,Bavaria,Direct migration background,No,0.89113,419,456,0.86251,0.91975
2000,Bavaria,Indirect migration background,No,0.44134,108,108,0.34726,0.53543
2000,Berlin,No migration background,Yes,0.06810,60,711,0.04957,0.08663
2000,Berlin,No migration background,No,0.78029,651,711,0.74983,0.81074
2000,Berlin,Direct migration background,No,0.77434,65,65,0.67192,0.87675
2000,Brandenburg,No migration background,Yes,0.09897,125,992,0.08038,0.11756
2000,Brandenburg,No migration background,No,0.76409,867,992,0.73765,0.79052
2000,Mecklenburg-Western Pomerania,No migration background,Yes,0.07697,54,546,0.05459,0.09935
2000,Mecklenburg-Western Pomerania,No migration background,No,0.77211,492,546,0.73690,0.80733
2000,Saxony,No migration background,Yes,0.10173,224,1730,0.08748,0.11598
2000,Saxony,No migration background,No,0.73848,1506,1730,0.71777,0.75920
2000,Saxony,Direct migration background,No,0.80746,35,35,0.67492,0.94000
2000,Saxony-Anhalt,No migration background,Yes,0.12459,147,1015,0.10426,0.14491
2000,Saxony-Anhalt,No migration background,No,0.74711,868,1015,0.72036,0.77387
2000,Saxony-Anhalt,Direct migration background,No,0.85911,33,33,0.73856,0.97965
2000,Thuringa,No migration background,Yes,0.09707,112,1026,0.07894,0.11519
2000,Thuringa,No migration background,No,0.75134,914,1026,0.72488,0.77781
2001,Schleswig-Holstein,No migration background,No,0.79708,553,553,0.76352,0.83063
2001,Schleswig-Holstein,Direct migration background,No,0.81052,51,51,0.70189,0.91914
2001,Hamburg,No migration background,No,0.85774,231,231,0.81259,0.90288
2001,Lower Saxony,No migration background,Yes,0.03886,79,1571,0.02930,0.04842
2001,Lower Saxony,No migration background,No,0.79420,1492,1571,0.77420,0.81420
2001,Lower Saxony,Direct migration background,No,0.86428,221,221,0.81902,0.90954
2001,Lower Saxony,Indirect migration background,No,0.23918,41,41,0.10698,0.37138
2001,Bremen,No migration background,No,0.85617,116,116,0.79203,0.92031
2001,North Rhine-Westphalia,No migration background,Yes,0.03102,123,3627,0.02538,0.03667
2001,North Rhine-Westphalia,No migration background,No,0.81803,3504,3627,0.80547,0.83059
2001,North Rhine-Westphalia,Direct migration background,Yes,0.08471,71,795,0.06534,0.10408
2001,North Rhine-Westphalia,Direct migration background,No,0.83549,724,795,0.80970,0.86128
2001,North Rhine-Westphalia,Indirect migration background,No,0.39845,207,207,0.33159,0.46530
2001,Hesse,No migration background,Yes,0.03417,38,1104,0.02345,0.04489
2001,Hesse,No migration background,No,0.80082,1066,1104,0.77725,0.82439
2001,Hesse,Direct migration background,No,0.85852,276,276,0.81733,0.89971
2001,Hesse,Indirect migration background,No,0.42094,71,71,0.30528,0.53660
2001,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.03061,43,1099,0.02042,0.04080
2001,"Rhineland-Palatinate, Saarland",No migration background,No,0.79143,1056,1099,0.76740,0.81546
2001,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.82863,206,206,0.77704,0.88021
2001,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.26518,31,31,0.10722,0.42315
2001,Baden-Wuerttemberg,No migration background,Yes,0.02104,47,1749,0.01431,0.02777
2001,Baden-Wuerttemberg,No migration background,No,0.80775,1702,1749,0.78927,0.82622
2001,Baden-Wuerttemberg,Direct migration background,Yes,0.03175,31,656,0.01832,0.04518
2001,Baden-Wuerttemberg,Direct migration background,No,0.91283,625,656,0.89123,0.93443
2001,Baden-Wuerttemberg,Indirect migration background,No,0.37838,188,188,0.30887,0.44789
2001,Bavaria,No migration background,Yes,0.02436,68,2512,0.01833,0.03039
2001,Bavaria,No migration background,No,0.83088,2444,2512,0.81622,0.84554
2001,Bavaria,Direct migration background,Yes,0.07926,37,415,0.05324,0.10528
2001,Bavaria,Direct migration background,No,0.88496,378,415,0.85422,0.91570
2001,Bavaria,Indirect migration background,No,0.40760,107,107,0.31405,0.50115
2001,Berlin,No migration background,Yes,0.05868,56,693,0.04117,0.07619
2001,Berlin,No migration background,No,0.80066,637,693,0.77090,0.83043
2001,Berlin,Direct migration background,No,0.71165,53,53,0.58853,0.83478
2001,Brandenburg,No migration background,Yes,0.09517,105,936,0.07636,0.11398
2001,Brandenburg,No migration background,No,0.77104,831,936,0.74411,0.79798
2001,Mecklenburg-Western Pomerania,No migration background,Yes,0.09971,56,496,0.07331,0.12610
2001,Mecklenburg-Western Pomerania,No migration background,No,0.75279,440,496,0.71479,0.79080
2001,Saxony,No migration background,Yes,0.09287,195,1602,0.07865,0.10708
2001,Saxony,No migration background,No,0.75808,1407,1602,0.73710,0.77906
2001,Saxony-Anhalt,No migration background,Yes,0.13006,140,964,0.10882,0.15131
2001,Saxony-Anhalt,No migration background,No,0.74201,824,964,0.71437,0.76964
2001,Thuringa,No migration background,Yes,0.10876,116,947,0.08892,0.12860
2001,Thuringa,No migration background,No,0.75728,831,947,0.72996,0.78460
2002,Schleswig-Holstein,No migration background,No,0.81230,616,616,0.78144,0.84316
2002,Schleswig-Holstein,Direct migration background,No,0.81677,60,60,0.71806,0.91549
2002,Hamburg,No migration background,No,0.87027,286,286,0.83126,0.90928
2002,Lower Saxony,No migration background,Yes,0.04540,86,1715,0.03555,0.05526
2002,Lower Saxony,No migration background,No,0.79272,1629,1715,0.77353,0.81192
2002,Lower Saxony,Direct migration background,No,0.84762,199,199,0.79756,0.89768
2002,Lower Saxony,Indirect migration background,No,0.24307,44,44,0.11486,0.37127
2002,Bremen,No migration background,No,0.84065,138,138,0.77937,0.90194
2002,North Rhine-Westphalia,No migration background,Yes,0.04015,141,3876,0.03397,0.04633
2002,North Rhine-Westphalia,No migration background,No,0.80976,3735,3876,0.79740,0.82212
2002,North Rhine-Westphalia,Direct migration background,Yes,0.09567,75,766,0.07482,0.11651
2002,North Rhine-Westphalia,Direct migration background,No,0.83969,691,766,0.81369,0.86569
2002,North Rhine-Westphalia,Indirect migration background,No,0.40792,207,207,0.34081,0.47504
2002,Hesse,No migration background,Yes,0.03075,33,1277,0.02128,0.04022
2002,Hesse,No migration background,No,0.79955,1244,1277,0.77758,0.82152
2002,Hesse,Direct migration background,No,0.88972,268,268,0.85214,0.92729
2002,Hesse,Indirect migration background,No,0.34915,68,68,0.23501,0.46330
2002,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.03599,46,1126,0.02511,0.04688
2002,"Rhineland-Palatinate, Saarland",No migration background,No,0.78583,1080,1126,0.76186,0.80981
2002,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.83622,196,196,0.78427,0.88816
2002,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.27879,35,35,0.12806,0.42951
2002,Baden-Wuerttemberg,No migration background,Yes,0.02603,55,1971,0.01900,0.03306
2002,Baden-Wuerttemberg,No migration background,No,0.80117,1916,1971,0.78355,0.81880
2002,Baden-Wuerttemberg,Direct migration background,Yes,0.05180,37,625,0.03441,0.06918
2002,Baden-Wuerttemberg,Direct migration background,No,0.89189,588,625,0.86752,0.91625
2002,Baden-Wuerttemberg,Indirect migration background,No,0.40376,195,195,0.33472,0.47281
2002,Bavaria,No migration background,Yes,0.02826,77,2754,0.02207,0.03445
2002,Bavaria,No migration background,No,0.81938,2677,2754,0.80500,0.83375
2002,Bavaria,Direct migration background,No,0.89297,370,370,0.86143,0.92452
2002,Bavaria,Indirect migration background,No,0.39121,103,103,0.29650,0.48592
2002,Berlin,No migration background,Yes,0.06987,52,722,0.05126,0.08847
2002,Berlin,No migration background,No,0.81503,670,722,0.78669,0.84337
2002,Berlin,Direct migration background,No,0.72328,59,59,0.60814,0.83842
2002,Brandenburg,No migration background,Yes,0.12987,127,947,0.10844,0.15129
2002,Brandenburg,No migration background,No,0.74440,820,947,0.71660,0.77220
2002,Mecklenburg-Western Pomerania,No migration background,Yes,0.11218,56,500,0.08449,0.13988
2002,Mecklenburg-Western Pomerania,No migration background,No,0.74502,444,500,0.70678,0.78326
2002,Saxony,No migration background,Yes,0.09972,186,1612,0.08509,0.11436
2002,Saxony,No migration background,No,0.75999,1426,1612,0.73913,0.78084
2002,Saxony-Anhalt,No migration background,Yes,0.11932,120,935,0.09853,0.14011
2002,Saxony-Anhalt,No migration background,No,0.75445,815,935,0.72684,0.78205
2002,Thuringa,No migration background,Yes,0.12962,124,945,0.10819,0.15105
2002,Thuringa,No migration background,No,0.72953,821,945,0.70119,0.75786
2003,Schleswig-Holstein,No migration background,No,0.79797,566,566,0.76486,0.83108
2003,Schleswig-Holstein,Direct migration background,No,0.75569,54,54,0.64001,0.87137
2003,Hamburg,No migration background,No,0.85801,256,256,0.81517,0.90085
2003,Lower Saxony,No migration background,Yes,0.04380,73,1654,0.03394,0.05367
2003,Lower Saxony,No migration background,No,0.80525,1581,1654,0.78616,0.82434
2003,Lower Saxony,Direct migration background,No,0.86496,197,197,0.81711,0.91280
2003,Lower Saxony,Indirect migration background,No,0.22259,39,39,0.09033,0.35485
2003,Bremen,No migration background,No,0.85632,138,138,0.79758,0.91505
2003,North Rhine-Westphalia,No migration background,Yes,0.04616,165,3734,0.03943,0.05289
2003,North Rhine-Westphalia,No migration background,No,0.79845,3569,3734,0.78559,0.81132
2003,North Rhine-Westphalia,Direct migration background,Yes,0.11055,74,710,0.08747,0.13363
2003,North Rhine-Westphalia,Direct migration background,No,0.82385,636,710,0.79581,0.85189
2003,North Rhine-Westphalia,Indirect migration background,No,0.41981,202,202,0.35158,0.48804
2003,Hesse,No migration background,Yes,0.04536,54,1182,0.03349,0.05723
2003,Hesse,No migration background,No,0.79032,1128,1182,0.76711,0.81354
2003,Hesse,Direct migration background,No,0.87294,229,229,0.82970,0.91617
2003,Hesse,Indirect migration background,No,0.37966,65,65,0.26076,0.49856
2003,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.04223,46,1116,0.03042,0.05403
2003,"Rhineland-Palatinate, Saarland",No migration background,No,0.79602,1070,1116,0.77237,0.81967
2003,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.86376,178,178,0.81322,0.91430
2003,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.34745,40,40,0.19800,0.49689
2003,Baden-Wuerttemberg,No migration background,Yes,0.02683,60,1902,0.01957,0.03410
2003,Baden-Wuerttemberg,No migration background,No,0.79706,1842,1902,0.77898,0.81514
2003,Baden-Wuerttemberg,Direct migration background,Yes,0.07212,44,587,0.05117,0.09306
2003,Baden-Wuerttemberg,Direct migration background,No,0.87114,543,587,0.84401,0.89827
2003,Baden-Wuerttemberg,Indirect migration background,No,0.40690,186,186,0.33611,0.47770
2003,Bavaria,No migration background,Yes,0.02942,88,2611,0.02294,0.03591
2003,Bavaria,No migration background,No,0.81670,2523,2611,0.80185,0.83154
2003,Bavaria,Direct migration background,No,0.90187,368,368,0.87143,0.93231
2003,Bavaria,Indirect migration background,No,0.40194,113,113,0.31114,0.49274
2003,Berlin,No migration background,Yes,0.10529,72,720,0.08286,0.12773
2003,Berlin,No migration background,No,0.77757,648,720,0.74717,0.80797
2003,Berlin,Direct migration background,No,0.85254,56,56,0.75883,0.94624
2003,Brandenburg,No migration background,Yes,0.10222,105,925,0.08269,0.12176
2003,Brandenburg,No migration background,No,0.77530,820,925,0.74839,0.80221
2003,Mecklenburg-Western Pomerania,No migration background,Yes,0.13916,77,508,0.10903,0.16929
2003,Mecklenburg-Western Pomerania,No migration background,No,0.72421,431,508,0.68530,0.76311
2003,Saxony,No migration background,Yes,0.11487,210,1576,0.09912,0.13062
2003,Saxony,No migration background,No,0.74737,1366,1576,0.72591,0.76883
2003,Saxony-Anhalt,No migration background,Yes,0.14240,134,904,0.11961,0.16519
2003,Saxony-Anhalt,No migration background,No,0.72989,770,904,0.70093,0.75885
2003,Thuringa,No migration background,Yes,0.12324,119,935,0.10216,0.14433
2003,Thuringa,No migration background,No,0.74799,816,935,0.72015,0.77583
2004,Schleswig-Holstein,No migration background,Yes,0.08188,42,594,0.05981,0.10395
2004,Schleswig-Holstein,No migration background,No,0.77908,552,594,0.74569,0.81247
2004,Schleswig-Holstein,Direct migration background,No,0.74334,50,50,0.62104,0.86564
2004,Hamburg,No migration background,No,0.85279,252,252,0.80896,0.89663
2004,Lower Saxony,No migration background,Yes,0.03866,71,1628,0.02929,0.04803
2004,Lower Saxony,No migration background,No,0.80555,1557,1628,0.78631,0.82478
2004,Lower Saxony,Direct migration background,No,0.87633,193,193,0.82976,0.92289
