year,age_gr,regtyp,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,Rural regions,Not concerned at all,0.23648,279,1167,0.21209,0.26087
2007,30-45 y.,Urban regions,Very concerned,0.28326,1051,3789,0.26891,0.29761
2007,30-45 y.,Urban regions,Somewhat concerned,0.52967,2069,3789,0.51378,0.54557
2007,30-45 y.,Urban regions,Not concerned at all,0.17591,669,3789,0.16379,0.18804
2007,30-45 y.,Rural regions,Very concerned,0.29272,518,1880,0.27214,0.31329
2007,30-45 y.,Rural regions,Somewhat concerned,0.52420,1021,1880,0.50162,0.54678
2007,30-45 y.,Rural regions,Not concerned at all,0.17545,341,1880,0.15825,0.19265
2007,46-65 y.,Urban regions,Very concerned,0.29115,1299,4538,0.27793,0.30437
2007,46-65 y.,Urban regions,Somewhat concerned,0.52638,2479,4538,0.51185,0.54091
2007,46-65 y.,Urban regions,Not concerned at all,0.17171,760,4538,0.16074,0.18269
2007,46-65 y.,Rural regions,Very concerned,0.26384,672,2466,0.24644,0.28124
2007,46-65 y.,Rural regions,Somewhat concerned,0.56068,1400,2466,0.54109,0.58027
2007,46-65 y.,Rural regions,Not concerned at all,0.16036,394,2466,0.14587,0.17484
2007,66 and older,Urban regions,Very concerned,0.23164,688,2776,0.21594,0.24734
2007,66 and older,Urban regions,Somewhat concerned,0.50252,1431,2776,0.48392,0.52113
2007,66 and older,Urban regions,Not concerned at all,0.24188,657,2776,0.22594,0.25781
2007,66 and older,Rural regions,Very concerned,0.26707,400,1500,0.24467,0.28946
2007,66 and older,Rural regions,Somewhat concerned,0.49652,774,1500,0.47121,0.52184
2007,66 and older,Rural regions,Not concerned at all,0.23005,326,1500,0.20874,0.25135
2008,17-29 y.,Urban regions,Very concerned,0.22258,477,2079,0.20470,0.24047
2008,17-29 y.,Urban regions,Somewhat concerned,0.48637,1121,2079,0.46488,0.50786
2008,17-29 y.,Urban regions,Not concerned at all,0.21570,481,2079,0.19802,0.23339
2008,17-29 y.,Rural regions,Very concerned,0.23035,234,1063,0.20503,0.25568
2008,17-29 y.,Rural regions,Somewhat concerned,0.43881,557,1063,0.40896,0.46866
2008,17-29 y.,Rural regions,Not concerned at all,0.24876,272,1063,0.22276,0.27476
2008,30-45 y.,Urban regions,Very concerned,0.24171,822,3438,0.22740,0.25603
2008,30-45 y.,Urban regions,Somewhat concerned,0.54014,1903,3438,0.52347,0.55680
2008,30-45 y.,Urban regions,Not concerned at all,0.21535,713,3438,0.20160,0.22909
2008,30-45 y.,Rural regions,Very concerned,0.22211,354,1708,0.20240,0.24183
2008,30-45 y.,Rural regions,Somewhat concerned,0.57219,1009,1708,0.54872,0.59566
2008,30-45 y.,Rural regions,Not concerned at all,0.19430,345,1708,0.17553,0.21307
2008,46-65 y.,Urban regions,Very concerned,0.25486,1075,4308,0.24185,0.26788
2008,46-65 y.,Urban regions,Somewhat concerned,0.54928,2396,4308,0.53442,0.56414
2008,46-65 y.,Urban regions,Not concerned at all,0.18997,837,4308,0.17826,0.20169
2008,46-65 y.,Rural regions,Very concerned,0.25847,583,2353,0.24077,0.27616
2008,46-65 y.,Rural regions,Somewhat concerned,0.54939,1346,2353,0.52928,0.56950
2008,46-65 y.,Rural regions,Not concerned at all,0.18406,424,2353,0.16839,0.19972
2008,66 and older,Urban regions,Very concerned,0.21411,618,2763,0.19882,0.22941
2008,66 and older,Urban regions,Somewhat concerned,0.53497,1477,2763,0.51637,0.55357
2008,66 and older,Urban regions,Not concerned at all,0.23685,668,2763,0.22100,0.25271
2008,66 and older,Rural regions,Very concerned,0.20735,319,1475,0.18665,0.22805
2008,66 and older,Rural regions,Somewhat concerned,0.54874,821,1475,0.52334,0.57415
2008,66 and older,Rural regions,Not concerned at all,0.21978,335,1475,0.19864,0.24092
2009,17-29 y.,Urban regions,Very concerned,0.19103,387,1857,0.17315,0.20891
2009,17-29 y.,Urban regions,Somewhat concerned,0.48681,976,1857,0.46407,0.50955
2009,17-29 y.,Urban regions,Not concerned at all,0.23703,494,1857,0.21768,0.25637
2009,17-29 y.,Rural regions,Very concerned,0.19034,187,971,0.16563,0.21504
2009,17-29 y.,Rural regions,Somewhat concerned,0.48470,533,971,0.45325,0.51616
2009,17-29 y.,Rural regions,Not concerned at all,0.26120,251,971,0.23356,0.28885
2009,30-45 y.,Urban regions,Very concerned,0.20346,591,3056,0.18919,0.21774
2009,30-45 y.,Urban regions,Somewhat concerned,0.57465,1757,3056,0.55712,0.59218
2009,30-45 y.,Urban regions,Not concerned at all,0.21266,708,3056,0.19814,0.22717
2009,30-45 y.,Rural regions,Very concerned,0.19066,287,1593,0.17136,0.20995
2009,30-45 y.,Rural regions,Somewhat concerned,0.57853,965,1593,0.55427,0.60279
2009,30-45 y.,Rural regions,Not concerned at all,0.22407,341,1593,0.20359,0.24455
2009,46-65 y.,Urban regions,Very concerned,0.21891,844,4019,0.20612,0.23169
2009,46-65 y.,Urban regions,Somewhat concerned,0.57138,2309,4019,0.55608,0.58668
2009,46-65 y.,Urban regions,Not concerned at all,0.20403,866,4019,0.19157,0.21649
2009,46-65 y.,Rural regions,Very concerned,0.21196,445,2275,0.19516,0.22876
2009,46-65 y.,Rural regions,Somewhat concerned,0.58844,1381,2275,0.56821,0.60866
2009,46-65 y.,Rural regions,Not concerned at all,0.19275,449,2275,0.17653,0.20896
2009,66 and older,Urban regions,Very concerned,0.18278,484,2657,0.16809,0.19748
2009,66 and older,Urban regions,Somewhat concerned,0.54966,1488,2657,0.53073,0.56858
2009,66 and older,Urban regions,Not concerned at all,0.25217,685,2657,0.23565,0.26868
2009,66 and older,Rural regions,Very concerned,0.17895,264,1455,0.15925,0.19866
2009,66 and older,Rural regions,Somewhat concerned,0.57692,848,1455,0.55152,0.60231
2009,66 and older,Rural regions,Not concerned at all,0.23916,343,1455,0.21724,0.26109
2010,17-29 y.,Urban regions,Very concerned,0.19172,576,2561,0.17647,0.20697
2010,17-29 y.,Urban regions,Somewhat concerned,0.50315,1361,2561,0.48378,0.52252
2010,17-29 y.,Urban regions,Not concerned at all,0.24256,624,2561,0.22596,0.25917
2010,17-29 y.,Rural regions,Very concerned,0.15932,264,1339,0.13971,0.17893
2010,17-29 y.,Rural regions,Somewhat concerned,0.52545,731,1339,0.49869,0.55220
2010,17-29 y.,Rural regions,Not concerned at all,0.25308,344,1339,0.22979,0.27638
2010,30-45 y.,Urban regions,Very concerned,0.19861,1308,5921,0.18845,0.20877
2010,30-45 y.,Urban regions,Somewhat concerned,0.55106,3299,5921,0.53839,0.56373
2010,30-45 y.,Urban regions,Not concerned at all,0.24232,1314,5921,0.23141,0.25324
2010,30-45 y.,Rural regions,Very concerned,0.18148,655,3084,0.16788,0.19509
2010,30-45 y.,Rural regions,Somewhat concerned,0.56979,1778,3084,0.55231,0.58727
2010,30-45 y.,Rural regions,Not concerned at all,0.24176,651,3084,0.22665,0.25687
2010,46-65 y.,Urban regions,Very concerned,0.22541,1003,4440,0.21311,0.23770
2010,46-65 y.,Urban regions,Somewhat concerned,0.56310,2542,4440,0.54851,0.57769
2010,46-65 y.,Urban regions,Not concerned at all,0.20485,895,4440,0.19298,0.21673
2010,46-65 y.,Rural regions,Very concerned,0.24387,574,2475,0.22695,0.26080
2010,46-65 y.,Rural regions,Somewhat concerned,0.55421,1404,2475,0.53462,0.57379
2010,46-65 y.,Rural regions,Not concerned at all,0.19715,497,2475,0.18147,0.21283
2010,66 and older,Urban regions,Very concerned,0.18144,465,2579,0.16657,0.19632
2010,66 and older,Urban regions,Somewhat concerned,0.55352,1477,2579,0.53433,0.57271
2010,66 and older,Urban regions,Not concerned at all,0.24803,637,2579,0.23136,0.26470
2010,66 and older,Rural regions,Very concerned,0.20581,281,1388,0.18453,0.22709
2010,66 and older,Rural regions,Somewhat concerned,0.56734,799,1388,0.54127,0.59342
2010,66 and older,Rural regions,Not concerned at all,0.21142,308,1388,0.18993,0.23291
2011,17-29 y.,Urban regions,Very concerned,0.16652,381,1985,0.15013,0.18291
2011,17-29 y.,Urban regions,Somewhat concerned,0.41467,1029,1985,0.39299,0.43635
2011,17-29 y.,Urban regions,Not concerned at all,0.25163,575,1985,0.23254,0.27073
2011,17-29 y.,Rural regions,Very concerned,0.19411,207,973,0.16925,0.21898
2011,17-29 y.,Rural regions,Somewhat concerned,0.37744,479,973,0.34697,0.40792
2011,17-29 y.,Rural regions,Not concerned at all,0.23791,287,973,0.21114,0.26468
2011,30-45 y.,Urban regions,Very concerned,0.13237,564,3159,0.12055,0.14419
2011,30-45 y.,Urban regions,Somewhat concerned,0.43120,1744,3159,0.41393,0.44847
2011,30-45 y.,Urban regions,Not concerned at all,0.21894,851,3159,0.20452,0.23336
2011,30-45 y.,Rural regions,Very concerned,0.13410,288,1646,0.11764,0.15057
2011,30-45 y.,Rural regions,Somewhat concerned,0.42471,964,1646,0.40082,0.44860
2011,30-45 y.,Rural regions,Not concerned at all,0.20296,394,1646,0.18353,0.22240
2011,46-65 y.,Urban regions,Very concerned,0.19727,976,4824,0.18604,0.20850
2011,46-65 y.,Urban regions,Somewhat concerned,0.53193,2708,4824,0.51785,0.54601
2011,46-65 y.,Urban regions,Not concerned at all,0.22028,1140,4824,0.20859,0.23198
2011,46-65 y.,Rural regions,Very concerned,0.20165,565,2878,0.18699,0.21631
2011,46-65 y.,Rural regions,Somewhat concerned,0.54742,1695,2878,0.52923,0.56560
2011,46-65 y.,Rural regions,Not concerned at all,0.19746,618,2878,0.18291,0.21200
2011,66 and older,Urban regions,Very concerned,0.17222,573,3239,0.15921,0.18522
2011,66 and older,Urban regions,Somewhat concerned,0.52039,1755,3239,0.50318,0.53760
2011,66 and older,Urban regions,Not concerned at all,0.28183,911,3239,0.26634,0.29733
2011,66 and older,Rural regions,Very concerned,0.16905,283,1734,0.15140,0.18669
2011,66 and older,Rural regions,Somewhat concerned,0.50045,927,1734,0.47691,0.52399
2011,66 and older,Rural regions,Not concerned at all,0.27932,524,1734,0.25820,0.30045
2012,17-29 y.,Urban regions,Very concerned,0.18149,401,1907,0.16419,0.19880
2012,17-29 y.,Urban regions,Somewhat concerned,0.42445,1014,1907,0.40226,0.44664
2012,17-29 y.,Urban regions,Not concerned at all,0.23379,492,1907,0.21479,0.25279
2012,17-29 y.,Rural regions,Very concerned,0.15562,180,954,0.13260,0.17863
2012,17-29 y.,Rural regions,Somewhat concerned,0.40711,477,954,0.37592,0.43831
2012,17-29 y.,Rural regions,Not concerned at all,0.25707,297,954,0.22932,0.28481
2012,30-45 y.,Urban regions,Very concerned,0.15224,610,3012,0.13941,0.16507
2012,30-45 y.,Urban regions,Somewhat concerned,0.46234,1719,3012,0.44453,0.48015
2012,30-45 y.,Urban regions,Not concerned at all,0.18498,683,3012,0.17111,0.19885
2012,30-45 y.,Rural regions,Very concerned,0.13056,235,1558,0.11383,0.14730
2012,30-45 y.,Rural regions,Somewhat concerned,0.42839,943,1558,0.40381,0.45297
2012,30-45 y.,Rural regions,Not concerned at all,0.21066,380,1558,0.19041,0.23092
2012,46-65 y.,Urban regions,Very concerned,0.22001,1060,4774,0.20826,0.23177
2012,46-65 y.,Urban regions,Somewhat concerned,0.53737,2757,4774,0.52322,0.55151
2012,46-65 y.,Urban regions,Not concerned at all,0.18761,957,4774,0.17653,0.19868
2012,46-65 y.,Rural regions,Very concerned,0.20190,628,3015,0.18757,0.21623
2012,46-65 y.,Rural regions,Somewhat concerned,0.54505,1740,3015,0.52728,0.56283
2012,46-65 y.,Rural regions,Not concerned at all,0.20377,647,3015,0.18939,0.21815
2012,66 and older,Urban regions,Very concerned,0.22328,720,3260,0.20898,0.23757
2012,66 and older,Urban regions,Somewhat concerned,0.54357,1813,3260,0.52647,0.56068
2012,66 and older,Urban regions,Not concerned at all,0.21918,727,3260,0.20498,0.23339
2012,66 and older,Rural regions,Very concerned,0.20138,337,1866,0.18318,0.21958
2012,66 and older,Rural regions,Somewhat concerned,0.52372,1018,1866,0.50106,0.54639
2012,66 and older,Rural regions,Not concerned at all,0.26271,511,1866,0.24273,0.28268
2013,17-29 y.,Urban regions,Very concerned,0.15771,461,2787,0.14418,0.17125
2013,17-29 y.,Urban regions,Somewhat concerned,0.43278,1283,2787,0.41439,0.45118
2013,17-29 y.,Urban regions,Not concerned at all,0.27703,1043,2787,0.26041,0.29364
2013,17-29 y.,Rural regions,Very concerned,0.10710,163,1117,0.08895,0.12524
2013,17-29 y.,Rural regions,Somewhat concerned,0.37107,500,1117,0.34272,0.39941
2013,17-29 y.,Rural regions,Not concerned at all,0.33198,454,1117,0.30436,0.35961
2013,30-45 y.,Urban regions,Very concerned,0.13497,737,4468,0.12495,0.14499
2013,30-45 y.,Urban regions,Somewhat concerned,0.45748,2204,4468,0.44287,0.47209
2013,30-45 y.,Urban regions,Not concerned at all,0.25621,1527,4468,0.24340,0.26901
2013,30-45 y.,Rural regions,Very concerned,0.12524,272,1891,0.11032,0.14016
2013,30-45 y.,Rural regions,Somewhat concerned,0.41113,970,1891,0.38894,0.43331
2013,30-45 y.,Rural regions,Not concerned at all,0.25923,649,1891,0.23948,0.27899
2013,46-65 y.,Urban regions,Very concerned,0.19452,1038,5338,0.18390,0.20513
2013,46-65 y.,Urban regions,Somewhat concerned,0.53359,2856,5338,0.52021,0.54698
2013,46-65 y.,Urban regions,Not concerned at all,0.21793,1444,5338,0.20685,0.22901
2013,46-65 y.,Rural regions,Very concerned,0.18740,597,3099,0.17366,0.20115
2013,46-65 y.,Rural regions,Somewhat concerned,0.53410,1699,3099,0.51654,0.55167
2013,46-65 y.,Rural regions,Not concerned at all,0.23059,803,3099,0.21575,0.24542
2013,66 and older,Urban regions,Very concerned,0.19879,657,3206,0.18497,0.21260
2013,66 and older,Urban regions,Somewhat concerned,0.54925,1784,3206,0.53202,0.56647
2013,66 and older,Urban regions,Not concerned at all,0.23940,765,3206,0.22463,0.25417
2013,66 and older,Rural regions,Very concerned,0.17630,294,1757,0.15848,0.19412
2013,66 and older,Rural regions,Somewhat concerned,0.52894,972,1757,0.50559,0.55229
2013,66 and older,Rural regions,Not concerned at all,0.26799,491,1757,0.24728,0.28871
2014,17-29 y.,Urban regions,Very concerned,0.18047,634,2900,0.16647,0.19447
2014,17-29 y.,Urban regions,Somewhat concerned,0.50283,1470,2900,0.48463,0.52103
2014,17-29 y.,Urban regions,Not concerned at all,0.24295,796,2900,0.22734,0.25856
2014,17-29 y.,Rural regions,Very concerned,0.17240,273,1360,0.15232,0.19249
2014,17-29 y.,Rural regions,Somewhat concerned,0.43125,665,1360,0.40492,0.45758
2014,17-29 y.,Rural regions,Not concerned at all,0.31734,422,1360,0.29259,0.34209
2014,30-45 y.,Urban regions,Very concerned,0.20372,1228,5631,0.19320,0.21424
2014,30-45 y.,Urban regions,Somewhat concerned,0.54320,3064,5631,0.53019,0.55621
2014,30-45 y.,Urban regions,Not concerned at all,0.24923,1339,5631,0.23793,0.26053
2014,30-45 y.,Rural regions,Very concerned,0.17931,521,2847,0.16521,0.19340
2014,30-45 y.,Rural regions,Somewhat concerned,0.56933,1629,2847,0.55113,0.58752
2014,30-45 y.,Rural regions,Not concerned at all,0.24768,697,2847,0.23182,0.26353
2014,46-65 y.,Urban regions,Very concerned,0.23701,1401,5866,0.22612,0.24789
2014,46-65 y.,Urban regions,Somewhat concerned,0.56007,3307,5866,0.54737,0.57278
2014,46-65 y.,Urban regions,Not concerned at all,0.19854,1158,5866,0.18834,0.20875
2014,46-65 y.,Rural regions,Very concerned,0.21593,768,3393,0.20208,0.22978
2014,46-65 y.,Rural regions,Somewhat concerned,0.57034,1939,3393,0.55368,0.58700
2014,46-65 y.,Rural regions,Not concerned at all,0.20658,686,3393,0.19295,0.22020
2014,66 and older,Urban regions,Very concerned,0.21727,713,3130,0.20282,0.23172
2014,66 and older,Urban regions,Somewhat concerned,0.55452,1773,3130,0.53710,0.57193
2014,66 and older,Urban regions,Not concerned at all,0.21929,644,3130,0.20479,0.23379
2014,66 and older,Rural regions,Very concerned,0.19285,337,1772,0.17447,0.21122
2014,66 and older,Rural regions,Somewhat concerned,0.51870,954,1772,0.49543,0.54197
2014,66 and older,Rural regions,Not concerned at all,0.26807,481,1772,0.24744,0.28870
2015,17-29 y.,Urban regions,Very concerned,0.32066,978,3016,0.30400,0.33732
2015,17-29 y.,Urban regions,Somewhat concerned,0.42538,1335,3016,0.40773,0.44303
2015,17-29 y.,Urban regions,Not concerned at all,0.18517,703,3016,0.17131,0.19904
2015,17-29 y.,Rural regions,Very concerned,0.26416,425,1396,0.24102,0.28729
2015,17-29 y.,Rural regions,Somewhat concerned,0.45295,625,1396,0.42683,0.47907
2015,17-29 y.,Rural regions,Not concerned at all,0.19965,346,1396,0.17867,0.22063
2015,30-45 y.,Urban regions,Very concerned,0.29584,1579,5481,0.28375,0.30792
2015,30-45 y.,Urban regions,Somewhat concerned,0.53032,2845,5481,0.51711,0.54354
2015,30-45 y.,Urban regions,Not concerned at all,0.16658,1057,5481,0.15671,0.17644
2015,30-45 y.,Rural regions,Very concerned,0.27421,776,2741,0.25751,0.29092
2015,30-45 y.,Rural regions,Somewhat concerned,0.52339,1428,2741,0.50469,0.54209
2015,30-45 y.,Rural regions,Not concerned at all,0.19125,537,2741,0.17652,0.20598
2015,46-65 y.,Urban regions,Very concerned,0.36978,2105,5777,0.35733,0.38223
2015,46-65 y.,Urban regions,Somewhat concerned,0.48959,2873,5777,0.47670,0.50248
2015,46-65 y.,Urban regions,Not concerned at all,0.13497,799,5777,0.12616,0.14378
2015,46-65 y.,Rural regions,Very concerned,0.35466,1125,3301,0.33833,0.37098
2015,46-65 y.,Rural regions,Somewhat concerned,0.49664,1700,3301,0.47958,0.51370
2015,46-65 y.,Rural regions,Not concerned at all,0.13934,476,3301,0.12752,0.15116
2015,66 and older,Urban regions,Very concerned,0.34468,1099,3071,0.32787,0.36149
2015,66 and older,Urban regions,Somewhat concerned,0.50784,1568,3071,0.49015,0.52552
2015,66 and older,Urban regions,Not concerned at all,0.13642,404,3071,0.12428,0.14857
2015,66 and older,Rural regions,Very concerned,0.31474,549,1780,0.29316,0.33632
2015,66 and older,Rural regions,Somewhat concerned,0.49577,911,1780,0.47253,0.51900
2015,66 and older,Rural regions,Not concerned at all,0.16651,320,1780,0.14920,0.18382
2016,17-29 y.,Urban regions,Very concerned,0.41002,1196,3279,0.39319,0.42686
2016,17-29 y.,Urban regions,Somewhat concerned,0.37254,1219,3279,0.35599,0.38909
2016,17-29 y.,Urban regions,Not concerned at all,0.14044,864,3279,0.12855,0.15234
2016,17-29 y.,Rural regions,Very concerned,0.35917,519,1522,0.33506,0.38328
2016,17-29 y.,Rural regions,Somewhat concerned,0.38078,609,1522,0.35637,0.40518
2016,17-29 y.,Rural regions,Not concerned at all,0.18134,394,1522,0.16197,0.20070
2016,30-45 y.,Urban regions,Very concerned,0.47699,2290,5745,0.46407,0.48990
2016,30-45 y.,Urban regions,Somewhat concerned,0.41647,2163,5745,0.40372,0.42921
2016,30-45 y.,Urban regions,Not concerned at all,0.10455,1292,5745,0.09664,0.11246
2016,30-45 y.,Rural regions,Very concerned,0.40820,1093,2809,0.39002,0.42638
2016,30-45 y.,Rural regions,Somewhat concerned,0.45259,1139,2809,0.43418,0.47100
2016,30-45 y.,Rural regions,Not concerned at all,0.12988,577,2809,0.11745,0.14232
2016,46-65 y.,Urban regions,Very concerned,0.49705,2737,5722,0.48409,0.51000
2016,46-65 y.,Urban regions,Somewhat concerned,0.40359,2249,5722,0.39088,0.41630
2016,46-65 y.,Urban regions,Not concerned at all,0.09670,736,5722,0.08904,0.10436
2016,46-65 y.,Rural regions,Very concerned,0.47667,1475,3254,0.45950,0.49383
2016,46-65 y.,Rural regions,Somewhat concerned,0.41874,1364,3254,0.40178,0.43569
2016,46-65 y.,Rural regions,Not concerned at all,0.10016,415,3254,0.08984,0.11047
2016,66 and older,Urban regions,Very concerned,0.47290,1439,2958,0.45491,0.49090
2016,66 and older,Urban regions,Somewhat concerned,0.41653,1224,2958,0.39876,0.43429
2016,66 and older,Urban regions,Not concerned at all,0.09806,295,2958,0.08734,0.10878
2016,66 and older,Rural regions,Very concerned,0.43396,798,1745,0.41070,0.45722
2016,66 and older,Rural regions,Somewhat concerned,0.42834,715,1745,0.40512,0.45156
2016,66 and older,Rural regions,Not concerned at all,0.12964,232,1745,0.11388,0.14541
2017,17-29 y.,Urban regions,Very concerned,0.36340,1212,3900,0.34830,0.37850
2017,17-29 y.,Urban regions,Somewhat concerned,0.43325,1524,3900,0.41770,0.44881
2017,17-29 y.,Urban regions,Not concerned at all,0.12546,1164,3900,0.11506,0.13585
2017,17-29 y.,Rural regions,Very concerned,0.35920,601,1848,0.33732,0.38108
2017,17-29 y.,Rural regions,Somewhat concerned,0.38484,680,1848,0.36265,0.40703
2017,17-29 y.,Rural regions,Not concerned at all,0.17222,567,1848,0.15500,0.18944
2017,30-45 y.,Urban regions,Very concerned,0.40896,2017,6103,0.39662,0.42130
2017,30-45 y.,Urban regions,Somewhat concerned,0.46718,2573,6103,0.45466,0.47970
2017,30-45 y.,Urban regions,Not concerned at all,0.11986,1513,6103,0.11171,0.12801
2017,30-45 y.,Rural regions,Very concerned,0.36690,931,2971,0.34957,0.38424
2017,30-45 y.,Rural regions,Somewhat concerned,0.47547,1297,2971,0.45751,0.49343
2017,30-45 y.,Rural regions,Not concerned at all,0.14679,743,2971,0.13406,0.15951
2017,46-65 y.,Urban regions,Very concerned,0.44020,2686,6669,0.42829,0.45212
2017,46-65 y.,Urban regions,Somewhat concerned,0.44337,2978,6669,0.43144,0.45529
2017,46-65 y.,Urban regions,Not concerned at all,0.11273,1005,6669,0.10514,0.12032
2017,46-65 y.,Rural regions,Very concerned,0.42160,1541,3851,0.40601,0.43720
2017,46-65 y.,Rural regions,Somewhat concerned,0.47368,1799,3851,0.45791,0.48945
2017,46-65 y.,Rural regions,Not concerned at all,0.09637,511,3851,0.08705,0.10569
2017,66 and older,Urban regions,Very concerned,0.41571,1329,3105,0.39838,0.43305
2017,66 and older,Urban regions,Somewhat concerned,0.46120,1466,3105,0.44366,0.47874
2017,66 and older,Urban regions,Not concerned at all,0.11281,310,3105,0.10168,0.12394
2017,66 and older,Rural regions,Very concerned,0.40836,756,1838,0.38589,0.43084
2017,66 and older,Rural regions,Somewhat concerned,0.46168,856,1838,0.43888,0.48448
2017,66 and older,Rural regions,Not concerned at all,0.11273,226,1838,0.09827,0.12720
2018,17-29 y.,Urban regions,Very concerned,0.31777,1046,3749,0.30286,0.33268
2018,17-29 y.,Urban regions,Somewhat concerned,0.45784,1668,3749,0.44189,0.47379
2018,17-29 y.,Urban regions,Not concerned at all,0.15871,1035,3749,0.14701,0.17041
2018,17-29 y.,Rural regions,Very concerned,0.24875,437,1697,0.22818,0.26932
2018,17-29 y.,Rural regions,Somewhat concerned,0.46547,772,1697,0.44173,0.48921
2018,17-29 y.,Rural regions,Not concerned at all,0.20637,488,1697,0.18711,0.22563
2018,30-45 y.,Urban regions,Very concerned,0.32347,1578,5716,0.31134,0.33560
2018,30-45 y.,Urban regions,Somewhat concerned,0.53758,2717,5716,0.52465,0.55050
2018,30-45 y.,Urban regions,Not concerned at all,0.13499,1421,5716,0.12613,0.14385
2018,30-45 y.,Rural regions,Very concerned,0.30837,741,2680,0.29088,0.32586
2018,30-45 y.,Rural regions,Somewhat concerned,0.52280,1264,2680,0.50388,0.54171
2018,30-45 y.,Rural regions,Not concerned at all,0.16271,675,2680,0.14873,0.17668
2018,46-65 y.,Urban regions,Very concerned,0.36047,2200,6506,0.34880,0.37214
2018,46-65 y.,Urban regions,Somewhat concerned,0.52089,3260,6506,0.50875,0.53303
2018,46-65 y.,Urban regions,Not concerned at all,0.11638,1046,6506,0.10858,0.12417
2018,46-65 y.,Rural regions,Very concerned,0.35475,1231,3706,0.33934,0.37015
2018,46-65 y.,Rural regions,Somewhat concerned,0.50097,1856,3706,0.48487,0.51707
2018,46-65 y.,Rural regions,Not concerned at all,0.13738,619,3706,0.12629,0.14846
2018,66 and older,Urban regions,Very concerned,0.33199,1111,3159,0.31557,0.34842
2018,66 and older,Urban regions,Somewhat concerned,0.52911,1662,3159,0.51170,0.54652
2018,66 and older,Urban regions,Not concerned at all,0.13274,386,3159,0.12091,0.14458
2018,66 and older,Rural regions,Very concerned,0.29943,562,1825,0.27841,0.32045
2018,66 and older,Rural regions,Somewhat concerned,0.52553,957,1825,0.50261,0.54845
2018,66 and older,Rural regions,Not concerned at all,0.16259,306,1825,0.14566,0.17953
2019,17-29 y.,Urban regions,Very concerned,0.34196,1060,3283,0.32573,0.35819
2019,17-29 y.,Urban regions,Somewhat concerned,0.44451,1310,3283,0.42751,0.46151
2019,17-29 y.,Urban regions,Not concerned at all,0.14084,913,3283,0.12894,0.15274
2019,17-29 y.,Rural regions,Very concerned,0.30624,453,1412,0.28219,0.33029
2019,17-29 y.,Rural regions,Somewhat concerned,0.39958,611,1412,0.37402,0.42514
2019,17-29 y.,Rural regions,Not concerned at all,0.18539,348,1412,0.16511,0.20566
2019,30-45 y.,Urban regions,Very concerned,0.33724,1524,5233,0.32443,0.35005
2019,30-45 y.,Urban regions,Somewhat concerned,0.51377,2319,5233,0.50022,0.52731
2019,30-45 y.,Urban regions,Not concerned at all,0.14461,1390,5233,0.13508,0.15414
2019,30-45 y.,Rural regions,Very concerned,0.27540,686,2533,0.25800,0.29280
2019,30-45 y.,Rural regions,Somewhat concerned,0.55542,1230,2533,0.53606,0.57477
2019,30-45 y.,Rural regions,Not concerned at all,0.16275,617,2533,0.14838,0.17713
2019,46-65 y.,Urban regions,Very concerned,0.40806,2726,6957,0.39651,0.41961
2019,46-65 y.,Urban regions,Somewhat concerned,0.49243,3272,6957,0.48068,0.50418
2019,46-65 y.,Urban regions,Not concerned at all,0.09594,959,6957,0.08902,0.10286
2019,46-65 y.,Rural regions,Very concerned,0.37592,1394,3850,0.36062,0.39122
2019,46-65 y.,Rural regions,Somewhat concerned,0.49922,1923,3850,0.48343,0.51502
2019,46-65 y.,Rural regions,Not concerned at all,0.11756,533,3850,0.10738,0.12773
2019,66 and older,Urban regions,Very concerned,0.36229,1244,3227,0.34571,0.37888
2019,66 and older,Urban regions,Somewhat concerned,0.49023,1579,3227,0.47298,0.50748
2019,66 and older,Urban regions,Not concerned at all,0.14060,404,3227,0.12860,0.15260
2019,66 and older,Rural regions,Very concerned,0.35150,688,1863,0.32981,0.37318
2019,66 and older,Rural regions,Somewhat concerned,0.50192,919,1863,0.47921,0.52463
2019,66 and older,Rural regions,Not concerned at all,0.13649,256,1863,0.12089,0.15208
2020,17-29 y.,Urban regions,Very concerned,0.34505,1084,3944,0.33022,0.35989
2020,17-29 y.,Urban regions,Somewhat concerned,0.42238,1661,3944,0.40696,0.43780
2020,17-29 y.,Urban regions,Not concerned at all,0.16594,1199,3944,0.15433,0.17755
2020,17-29 y.,Rural regions,Very concerned,0.28026,386,1472,0.25731,0.30321
2020,17-29 y.,Rural regions,Somewhat concerned,0.42502,647,1472,0.39975,0.45028
2020,17-29 y.,Rural regions,Not concerned at all,0.18871,439,1472,0.16872,0.20871
2020,30-45 y.,Urban regions,Very concerned,0.34396,1487,5922,0.33186,0.35606
2020,30-45 y.,Urban regions,Somewhat concerned,0.50126,2601,5922,0.48853,0.51400
2020,30-45 y.,Urban regions,Not concerned at all,0.15291,1834,5922,0.14374,0.16207
2020,30-45 y.,Rural regions,Very concerned,0.29988,639,2510,0.28195,0.31781
2020,30-45 y.,Rural regions,Somewhat concerned,0.52018,1194,2510,0.50063,0.53973
2020,30-45 y.,Rural regions,Not concerned at all,0.17290,677,2510,0.15810,0.18770
2020,46-65 y.,Urban regions,Very concerned,0.38317,2385,6844,0.37165,0.39468
