year,pgisced97,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Second Stage of Tertiary Education,Not concerned at all,0.20042,803,4016,0.18804,0.21280
2010,Pre-primary Level,Very concerned,0.14112,102,413,0.10750,0.17474
2010,Pre-primary Level,Somewhat concerned,0.35020,212,413,0.30414,0.39626
2010,Pre-primary Level,Not concerned at all,0.17519,99,413,0.13848,0.21189
2010,Primary Level,Very concerned,0.28009,111,333,0.23179,0.32839
2010,Primary Level,Somewhat concerned,0.42207,137,333,0.36895,0.47520
2010,Primary Level,Not concerned at all,0.27470,85,333,0.22668,0.32271
2010,Lower Secondary Level,Very concerned,0.22447,547,2420,0.20784,0.24109
2010,Lower Secondary Level,Somewhat concerned,0.46796,1209,2420,0.44808,0.48785
2010,Lower Secondary Level,Not concerned at all,0.27544,664,2420,0.25763,0.29324
2010,Upper Secondary Level,Very concerned,0.20535,2606,11656,0.19801,0.21268
2010,Upper Secondary Level,Somewhat concerned,0.55701,6441,11656,0.54799,0.56603
2010,Upper Secondary Level,Not concerned at all,0.22845,2609,11656,0.22083,0.23607
2010,Post-secondary Non-tertiary Level,Very concerned,0.19973,387,1700,0.18072,0.21874
2010,Post-secondary Non-tertiary Level,Somewhat concerned,0.57574,973,1700,0.55223,0.59924
2010,Post-secondary Non-tertiary Level,Not concerned at all,0.21631,340,1700,0.19674,0.23589
2010,First Stage of Tertiary Education,Very concerned,0.22365,342,1610,0.20329,0.24401
2010,First Stage of Tertiary Education,Somewhat concerned,0.58976,953,1610,0.56572,0.61379
2010,First Stage of Tertiary Education,Not concerned at all,0.18341,315,1610,0.16450,0.20232
2010,Second Stage of Tertiary Education,Very concerned,0.17414,961,5343,0.16397,0.18431
2010,Second Stage of Tertiary Education,Somewhat concerned,0.59943,3312,5343,0.58629,0.61257
2010,Second Stage of Tertiary Education,Not concerned at all,0.21885,1070,5343,0.20776,0.22993
2011,Pre-primary Level,Very concerned,0.11212,68,311,0.07699,0.14724
2011,Pre-primary Level,Somewhat concerned,0.22484,156,311,0.17836,0.27131
2011,Pre-primary Level,Not concerned at all,0.12979,87,311,0.09238,0.16720
2011,Primary Level,Very concerned,0.16278,46,215,0.11332,0.21224
2011,Primary Level,Somewhat concerned,0.32928,91,215,0.26631,0.39224
2011,Primary Level,Not concerned at all,0.30488,78,215,0.24320,0.36656
2011,Lower Secondary Level,Very concerned,0.17781,394,2098,0.16145,0.19418
2011,Lower Secondary Level,Somewhat concerned,0.41098,1028,2098,0.38992,0.43204
2011,Lower Secondary Level,Not concerned at all,0.27501,676,2098,0.25590,0.29412
2011,Upper Secondary Level,Very concerned,0.18155,2042,10336,0.17412,0.18898
2011,Upper Secondary Level,Somewhat concerned,0.49673,5658,10336,0.48709,0.50636
2011,Upper Secondary Level,Not concerned at all,0.23447,2636,10336,0.22630,0.24264
2011,Post-secondary Non-tertiary Level,Very concerned,0.16233,225,1190,0.14137,0.18329
2011,Post-secondary Non-tertiary Level,Somewhat concerned,0.48892,683,1190,0.46050,0.51733
2011,Post-secondary Non-tertiary Level,Not concerned at all,0.21260,282,1190,0.18935,0.23586
2011,First Stage of Tertiary Education,Very concerned,0.18814,261,1431,0.16789,0.20840
2011,First Stage of Tertiary Education,Somewhat concerned,0.52172,827,1431,0.49583,0.54762
2011,First Stage of Tertiary Education,Not concerned at all,0.21987,343,1431,0.19840,0.24133
2011,Second Stage of Tertiary Education,Very concerned,0.14604,744,4551,0.13578,0.15630
2011,Second Stage of Tertiary Education,Somewhat concerned,0.52138,2720,4551,0.50687,0.53590
2011,Second Stage of Tertiary Education,Not concerned at all,0.23137,1087,4551,0.21912,0.24363
2012,Pre-primary Level,Very concerned,0.07418,57,278,0.04332,0.10504
2012,Pre-primary Level,Somewhat concerned,0.24183,144,278,0.19140,0.29225
2012,Pre-primary Level,Not concerned at all,0.12273,77,278,0.08409,0.16137
2012,Primary Level,Very concerned,0.17809,66,225,0.12798,0.22819
2012,Primary Level,Somewhat concerned,0.38340,90,225,0.31972,0.44707
2012,Primary Level,Not concerned at all,0.26652,69,225,0.20862,0.32442
2012,Lower Secondary Level,Very concerned,0.19889,435,2082,0.18174,0.21604
2012,Lower Secondary Level,Somewhat concerned,0.43922,1036,2082,0.41790,0.46055
2012,Lower Secondary Level,Not concerned at all,0.23968,611,2082,0.22134,0.25803
2012,Upper Secondary Level,Very concerned,0.20259,2153,10222,0.19480,0.21038
2012,Upper Secondary Level,Somewhat concerned,0.50131,5686,10222,0.49161,0.51100
2012,Upper Secondary Level,Not concerned at all,0.21543,2383,10222,0.20746,0.22340
2012,Post-secondary Non-tertiary Level,Very concerned,0.18432,247,1202,0.16239,0.20625
2012,Post-secondary Non-tertiary Level,Somewhat concerned,0.50588,709,1202,0.47760,0.53416
2012,Post-secondary Non-tertiary Level,Not concerned at all,0.18095,246,1202,0.15918,0.20272
2012,First Stage of Tertiary Education,Very concerned,0.19282,286,1437,0.17242,0.21323
2012,First Stage of Tertiary Education,Somewhat concerned,0.54373,843,1437,0.51797,0.56949
2012,First Stage of Tertiary Education,Not concerned at all,0.20234,308,1437,0.18157,0.22312
2012,Second Stage of Tertiary Education,Very concerned,0.16905,870,4622,0.15825,0.17986
2012,Second Stage of Tertiary Education,Somewhat concerned,0.54528,2827,4622,0.53092,0.55964
2012,Second Stage of Tertiary Education,Not concerned at all,0.19987,925,4622,0.18834,0.21140
2013,Pre-primary Level,Very concerned,0.09673,74,427,0.06866,0.12480
2013,Pre-primary Level,Somewhat concerned,0.21531,189,427,0.17628,0.25434
2013,Pre-primary Level,Not concerned at all,0.18611,164,427,0.14915,0.22306
2013,Primary Level,Very concerned,0.14578,83,486,0.11437,0.17718
2013,Primary Level,Somewhat concerned,0.39471,185,486,0.35121,0.43822
2013,Primary Level,Not concerned at all,0.34929,218,486,0.30686,0.39171
2013,Lower Secondary Level,Very concerned,0.17325,485,2909,0.15950,0.18701
2013,Lower Secondary Level,Somewhat concerned,0.43053,1295,2909,0.41253,0.44853
2013,Lower Secondary Level,Not concerned at all,0.30116,1129,2909,0.28449,0.31783
2013,Upper Secondary Level,Very concerned,0.17720,2068,10998,0.17007,0.18434
2013,Upper Secondary Level,Somewhat concerned,0.50486,5759,10998,0.49551,0.51420
2013,Upper Secondary Level,Not concerned at all,0.24451,3171,10998,0.23648,0.25255
2013,Post-secondary Non-tertiary Level,Very concerned,0.16470,265,1674,0.14692,0.18247
2013,Post-secondary Non-tertiary Level,Somewhat concerned,0.52134,871,1674,0.49740,0.54528
2013,Post-secondary Non-tertiary Level,Not concerned at all,0.21719,538,1674,0.19743,0.23695
2013,First Stage of Tertiary Education,Very concerned,0.17961,277,1367,0.15925,0.19996
2013,First Stage of Tertiary Education,Somewhat concerned,0.53514,771,1367,0.50869,0.56159
2013,First Stage of Tertiary Education,Not concerned at all,0.22364,319,1367,0.20154,0.24574
2013,Second Stage of Tertiary Education,Very concerned,0.15454,897,5448,0.14494,0.16414
2013,Second Stage of Tertiary Education,Somewhat concerned,0.53509,3062,5448,0.52184,0.54833
2013,Second Stage of Tertiary Education,Not concerned at all,0.24058,1489,5448,0.22923,0.25193
2014,Pre-primary Level,Very concerned,0.11961,100,443,0.08936,0.14986
2014,Pre-primary Level,Somewhat concerned,0.22825,217,443,0.18913,0.26738
2014,Pre-primary Level,Not concerned at all,0.20164,126,443,0.16424,0.23905
2014,Primary Level,Very concerned,0.26330,140,495,0.22447,0.30214
2014,Primary Level,Somewhat concerned,0.38398,192,495,0.34110,0.42687
2014,Primary Level,Not concerned at all,0.33269,163,495,0.29114,0.37424
2014,Lower Secondary Level,Very concerned,0.20144,680,3069,0.18725,0.21563
2014,Lower Secondary Level,Somewhat concerned,0.49307,1486,3069,0.47538,0.51076
2014,Lower Secondary Level,Not concerned at all,0.27268,903,3069,0.25693,0.28844
2014,Upper Secondary Level,Very concerned,0.21793,2821,12458,0.21068,0.22518
2014,Upper Secondary Level,Somewhat concerned,0.53955,6805,12458,0.53080,0.54830
2014,Upper Secondary Level,Not concerned at all,0.23649,2832,12458,0.22902,0.24395
2014,Post-secondary Non-tertiary Level,Very concerned,0.21951,431,2043,0.20156,0.23747
2014,Post-secondary Non-tertiary Level,Somewhat concerned,0.55594,1136,2043,0.53439,0.57749
2014,Post-secondary Non-tertiary Level,Not concerned at all,0.22269,476,2043,0.20465,0.24074
2014,First Stage of Tertiary Education,Very concerned,0.20712,355,1591,0.18720,0.22704
2014,First Stage of Tertiary Education,Somewhat concerned,0.60894,936,1591,0.58496,0.63293
2014,First Stage of Tertiary Education,Not concerned at all,0.18014,300,1591,0.16125,0.19903
2014,Second Stage of Tertiary Education,Very concerned,0.19121,1212,6197,0.18141,0.20100
2014,Second Stage of Tertiary Education,Somewhat concerned,0.59621,3749,6197,0.58400,0.60843
2014,Second Stage of Tertiary Education,Not concerned at all,0.20617,1236,6197,0.19609,0.21624
2015,Pre-primary Level,Very concerned,0.18087,137,373,0.14175,0.21998
2015,Pre-primary Level,Somewhat concerned,0.25818,169,373,0.21370,0.30265
2015,Pre-primary Level,Not concerned at all,0.09205,67,373,0.06267,0.12143
2015,Primary Level,Very concerned,0.27762,136,519,0.23905,0.31618
2015,Primary Level,Somewhat concerned,0.41838,213,519,0.37590,0.46086
2015,Primary Level,Not concerned at all,0.28072,170,519,0.24202,0.31941
2015,Lower Secondary Level,Very concerned,0.29498,844,2915,0.27843,0.31154
2015,Lower Secondary Level,Somewhat concerned,0.46452,1351,2915,0.44641,0.48263
2015,Lower Secondary Level,Not concerned at all,0.20391,720,2915,0.18928,0.21853
2015,Upper Secondary Level,Very concerned,0.33879,4047,12071,0.33035,0.34724
2015,Upper Secondary Level,Somewhat concerned,0.49630,6008,12071,0.48738,0.50522
2015,Upper Secondary Level,Not concerned at all,0.15420,2016,12071,0.14775,0.16064
2015,Post-secondary Non-tertiary Level,Very concerned,0.33782,682,2146,0.31780,0.35783
2015,Post-secondary Non-tertiary Level,Somewhat concerned,0.50360,1074,2146,0.48244,0.52476
2015,Post-secondary Non-tertiary Level,Not concerned at all,0.15644,390,2146,0.14107,0.17181
2015,First Stage of Tertiary Education,Very concerned,0.32898,546,1523,0.30538,0.35259
2015,First Stage of Tertiary Education,Somewhat concerned,0.52600,781,1523,0.50092,0.55109
2015,First Stage of Tertiary Education,Not concerned at all,0.13711,196,1523,0.11983,0.15439
2015,Second Stage of Tertiary Education,Very concerned,0.34184,2039,6389,0.33021,0.35347
2015,Second Stage of Tertiary Education,Somewhat concerned,0.51989,3407,6389,0.50764,0.53214
2015,Second Stage of Tertiary Education,Not concerned at all,0.13379,943,6389,0.12544,0.14214
2016,Pre-primary Level,Very concerned,0.18850,137,356,0.14782,0.22919
2016,Pre-primary Level,Somewhat concerned,0.23195,162,356,0.18805,0.27586
2016,Pre-primary Level,Not concerned at all,0.07013,57,356,0.04356,0.09669
2016,Primary Level,Very concerned,0.33402,213,1397,0.30928,0.35876
2016,Primary Level,Somewhat concerned,0.43822,353,1397,0.41220,0.46425
2016,Primary Level,Not concerned at all,0.21906,831,1397,0.19736,0.24076
2016,Lower Secondary Level,Very concerned,0.38765,1082,3108,0.37052,0.40478
2016,Lower Secondary Level,Somewhat concerned,0.42148,1201,3108,0.40411,0.43884
2016,Lower Secondary Level,Not concerned at all,0.15284,825,3108,0.14018,0.16549
2016,Upper Secondary Level,Very concerned,0.46070,5162,11464,0.45157,0.46982
2016,Upper Secondary Level,Somewhat concerned,0.41208,4654,11464,0.40307,0.42109
2016,Upper Secondary Level,Not concerned at all,0.12085,1648,11464,0.11489,0.12682
2016,Post-secondary Non-tertiary Level,Very concerned,0.45453,940,2081,0.43314,0.47593
2016,Post-secondary Non-tertiary Level,Somewhat concerned,0.43723,888,2081,0.41591,0.45855
2016,Post-secondary Non-tertiary Level,Not concerned at all,0.10531,253,2081,0.09212,0.11850
2016,First Stage of Tertiary Education,Very concerned,0.47799,685,1401,0.45182,0.50415
2016,First Stage of Tertiary Education,Somewhat concerned,0.43207,583,1401,0.40612,0.45802
2016,First Stage of Tertiary Education,Not concerned at all,0.08746,133,1401,0.07266,0.10225
2016,Second Stage of Tertiary Education,Very concerned,0.52276,3065,6463,0.51058,0.53494
2016,Second Stage of Tertiary Education,Somewhat concerned,0.39479,2569,6463,0.38287,0.40671
2016,Second Stage of Tertiary Education,Not concerned at all,0.08002,829,6463,0.07341,0.08664
2017,Pre-primary Level,Very concerned,0.21895,176,423,0.17949,0.25840
2017,Pre-primary Level,Somewhat concerned,0.28326,193,423,0.24027,0.32625
2017,Pre-primary Level,Not concerned at all,0.04355,54,423,0.02408,0.06302
2017,Primary Level,Very concerned,0.37351,278,1847,0.35144,0.39557
2017,Primary Level,Somewhat concerned,0.30508,340,1847,0.28408,0.32608
2017,Primary Level,Not concerned at all,0.29498,1229,1847,0.27418,0.31579
2017,Lower Secondary Level,Very concerned,0.38209,1073,3488,0.36597,0.39822
2017,Lower Secondary Level,Somewhat concerned,0.43158,1377,3488,0.41514,0.44802
2017,Lower Secondary Level,Not concerned at all,0.14738,1038,3488,0.13561,0.15915
2017,Upper Secondary Level,Very concerned,0.41399,5039,12641,0.40540,0.42258
2017,Upper Secondary Level,Somewhat concerned,0.45270,5695,12641,0.44402,0.46138
2017,Upper Secondary Level,Not concerned at all,0.12433,1907,12641,0.11858,0.13008
2017,Post-secondary Non-tertiary Level,Very concerned,0.41032,877,2304,0.39023,0.43041
2017,Post-secondary Non-tertiary Level,Somewhat concerned,0.47095,1110,2304,0.45056,0.49133
2017,Post-secondary Non-tertiary Level,Not concerned at all,0.11316,317,2304,0.10022,0.12610
2017,First Stage of Tertiary Education,Very concerned,0.40570,640,1531,0.38110,0.43031
2017,First Stage of Tertiary Education,Somewhat concerned,0.49415,738,1531,0.46909,0.51920
2017,First Stage of Tertiary Education,Not concerned at all,0.09807,153,1531,0.08317,0.11297
2017,Second Stage of Tertiary Education,Very concerned,0.43367,2749,7230,0.42225,0.44510
2017,Second Stage of Tertiary Education,Somewhat concerned,0.47821,3432,7230,0.46669,0.48972
2017,Second Stage of Tertiary Education,Not concerned at all,0.08604,1049,7230,0.07957,0.09250
2018,Pre-primary Level,Very concerned,0.18842,113,354,0.14762,0.22921
2018,Pre-primary Level,Somewhat concerned,0.27909,183,354,0.23230,0.32588
2018,Pre-primary Level,Not concerned at all,0.07274,58,354,0.04565,0.09983
2018,Primary Level,Very concerned,0.33530,277,1741,0.31312,0.35748
2018,Primary Level,Somewhat concerned,0.33749,452,1741,0.31527,0.35971
2018,Primary Level,Not concerned at all,0.29542,1012,1741,0.27398,0.31685
2018,Lower Secondary Level,Very concerned,0.31972,939,3396,0.30403,0.33541
2018,Lower Secondary Level,Somewhat concerned,0.47639,1395,3396,0.45959,0.49319
2018,Lower Secondary Level,Not concerned at all,0.17352,1062,3396,0.16078,0.18626
2018,Upper Secondary Level,Very concerned,0.34019,4047,12071,0.33174,0.34864
2018,Upper Secondary Level,Somewhat concerned,0.50580,5997,12071,0.49688,0.51472
2018,Upper Secondary Level,Not concerned at all,0.14830,2027,12071,0.14196,0.15464
2018,Post-secondary Non-tertiary Level,Very concerned,0.33075,701,2212,0.31113,0.35036
2018,Post-secondary Non-tertiary Level,Somewhat concerned,0.54897,1200,2212,0.52823,0.56972
2018,Post-secondary Non-tertiary Level,Not concerned at all,0.11855,311,2212,0.10508,0.13203
2018,First Stage of Tertiary Education,Very concerned,0.32959,497,1446,0.30535,0.35383
2018,First Stage of Tertiary Education,Somewhat concerned,0.52431,772,1446,0.49856,0.55006
2018,First Stage of Tertiary Education,Not concerned at all,0.13941,177,1446,0.12155,0.15727
2018,Second Stage of Tertiary Education,Very concerned,0.32872,2123,6956,0.31768,0.33976
2018,Second Stage of Tertiary Education,Somewhat concerned,0.56119,3783,6956,0.54953,0.57285
2018,Second Stage of Tertiary Education,Not concerned at all,0.10798,1050,6956,0.10069,0.11527
2019,Pre-primary Level,Very concerned,0.21692,129,334,0.17265,0.26118
2019,Pre-primary Level,Somewhat concerned,0.28201,154,334,0.23368,0.33034
2019,Pre-primary Level,Not concerned at all,0.09792,51,334,0.06599,0.12984
2019,Primary Level,Very concerned,0.35860,219,1635,0.33535,0.38185
2019,Primary Level,Somewhat concerned,0.32505,381,1635,0.30234,0.34776
2019,Primary Level,Not concerned at all,0.28079,1035,1635,0.25900,0.30258
2019,Lower Secondary Level,Very concerned,0.33452,885,3055,0.31778,0.35125
2019,Lower Secondary Level,Somewhat concerned,0.45108,1252,3055,0.43343,0.46872
2019,Lower Secondary Level,Not concerned at all,0.16964,918,3055,0.15633,0.18295
2019,Upper Secondary Level,Very concerned,0.36576,4268,11613,0.35700,0.37452
2019,Upper Secondary Level,Somewhat concerned,0.49297,5597,11613,0.48388,0.50206
2019,Upper Secondary Level,Not concerned at all,0.13637,1748,11613,0.13013,0.14262
2019,Post-secondary Non-tertiary Level,Very concerned,0.37910,866,2247,0.35904,0.39917
2019,Post-secondary Non-tertiary Level,Somewhat concerned,0.51580,1098,2247,0.49513,0.53647
2019,Post-secondary Non-tertiary Level,Not concerned at all,0.09946,283,2247,0.08708,0.11183
2019,First Stage of Tertiary Education,Very concerned,0.35475,652,1659,0.33172,0.37778
2019,First Stage of Tertiary Education,Somewhat concerned,0.49287,817,1659,0.46881,0.51694
2019,First Stage of Tertiary Education,Not concerned at all,0.14788,190,1659,0.13079,0.16497
2019,Second Stage of Tertiary Education,Very concerned,0.38434,2869,7563,0.37337,0.39530
2019,Second Stage of Tertiary Education,Somewhat concerned,0.52595,3741,7563,0.51469,0.53720
2019,Second Stage of Tertiary Education,Not concerned at all,0.08771,953,7563,0.08133,0.09408
2020,Pre-primary Level,Very concerned,0.17520,112,362,0.13598,0.21441
2020,Pre-primary Level,Somewhat concerned,0.21254,169,362,0.17034,0.25474
2020,Pre-primary Level,Not concerned at all,0.08972,81,362,0.06024,0.11920
2020,Primary Level,Very concerned,0.29756,184,1796,0.27641,0.31871
2020,Primary Level,Somewhat concerned,0.34495,498,1796,0.32296,0.36694
2020,Primary Level,Not concerned at all,0.33391,1114,1796,0.31209,0.35573
2020,Lower Secondary Level,Very concerned,0.32778,838,3192,0.31150,0.34407
2020,Lower Secondary Level,Somewhat concerned,0.45911,1331,3192,0.44182,0.47640
2020,Lower Secondary Level,Not concerned at all,0.18386,1023,3192,0.17042,0.19730
2020,Upper Secondary Level,Very concerned,0.35566,3788,11297,0.34683,0.36449
2020,Upper Secondary Level,Somewhat concerned,0.49746,5478,11297,0.48824,0.50668
2020,Upper Secondary Level,Not concerned at all,0.14084,2031,11297,0.13443,0.14726
2020,Post-secondary Non-tertiary Level,Very concerned,0.32624,704,2352,0.30729,0.34520
2020,Post-secondary Non-tertiary Level,Somewhat concerned,0.55676,1220,2352,0.53667,0.57684
2020,Post-secondary Non-tertiary Level,Not concerned at all,0.11293,428,2352,0.10014,0.12573
2020,First Stage of Tertiary Education,Very concerned,0.35941,535,1458,0.33477,0.38405
2020,First Stage of Tertiary Education,Somewhat concerned,0.49736,757,1458,0.47169,0.52304
2020,First Stage of Tertiary Education,Not concerned at all,0.13684,166,1458,0.11919,0.15449
2020,Second Stage of Tertiary Education,Very concerned,0.39776,2700,7736,0.38685,0.40867
2020,Second Stage of Tertiary Education,Somewhat concerned,0.50266,3856,7736,0.49152,0.51381
2020,Second Stage of Tertiary Education,Not concerned at all,0.09692,1180,7736,0.09033,0.10351
2021,Pre-primary Level,Very concerned,0.19690,82,197,0.14122,0.25257
2021,Pre-primary Level,Somewhat concerned,0.25402,78,197,0.19308,0.31496
2021,Pre-primary Level,Not concerned at all,0.06058,37,197,0.02718,0.09397
2021,Primary Level,Very concerned,0.33131,151,1007,0.30223,0.36040
2021,Primary Level,Somewhat concerned,0.36873,219,1007,0.33891,0.39854
2021,Primary Level,Not concerned at all,0.26658,637,1007,0.23925,0.29390
2021,Lower Secondary Level,Very concerned,0.35014,535,1805,0.32812,0.37215
2021,Lower Secondary Level,Somewhat concerned,0.44897,710,1805,0.42602,0.47192
2021,Lower Secondary Level,Not concerned at all,0.16277,560,1805,0.14574,0.17981
2021,Upper Secondary Level,Very concerned,0.36354,2565,7347,0.35254,0.37454
2021,Upper Secondary Level,Somewhat concerned,0.50112,3600,7347,0.48968,0.51255
2021,Upper Secondary Level,Not concerned at all,0.12736,1182,7347,0.11973,0.13498
2021,Post-secondary Non-tertiary Level,Very concerned,0.29373,491,1590,0.27133,0.31612
2021,Post-secondary Non-tertiary Level,Somewhat concerned,0.56679,870,1590,0.54243,0.59115
2021,Post-secondary Non-tertiary Level,Not concerned at all,0.13348,229,1590,0.11676,0.15020
2021,First Stage of Tertiary Education,Very concerned,0.33040,332,1000,0.30124,0.35957
2021,First Stage of Tertiary Education,Somewhat concerned,0.54677,565,1000,0.51590,0.57764
2021,First Stage of Tertiary Education,Not concerned at all,0.11414,103,1000,0.09442,0.13386
2021,Second Stage of Tertiary Education,Very concerned,0.35309,1909,5684,0.34067,0.36552
2021,Second Stage of Tertiary Education,Somewhat concerned,0.52730,2983,5684,0.51432,0.54028
2021,Second Stage of Tertiary Education,Not concerned at all,0.11594,792,5684,0.10762,0.12426
