year,age_gr,bula_h,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,46-65 y.,Schleswig-Holstein,Not Working,0.39583,32,32,0.22367,0.56798
1995,46-65 y.,Lower Saxony,Full Time,0.44138,132,316,0.38655,0.49622
1995,46-65 y.,Lower Saxony,Part Time,0.19192,64,316,0.14843,0.23541
1995,46-65 y.,Lower Saxony,Not Working,0.36669,120,316,0.31348,0.41991
1995,46-65 y.,North Rhine-Westphalia,Full Time,0.42147,327,748,0.38605,0.45688
1995,46-65 y.,North Rhine-Westphalia,Part Time,0.22058,160,748,0.19084,0.25031
1995,46-65 y.,North Rhine-Westphalia,Not Working,0.35796,261,748,0.32358,0.39234
1995,46-65 y.,Hesse,Full Time,0.39078,128,290,0.33452,0.44703
1995,46-65 y.,Hesse,Part Time,0.21899,61,290,0.17131,0.26667
1995,46-65 y.,Hesse,Not Working,0.39023,101,290,0.33399,0.44647
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Full Time,0.41019,77,152,0.33174,0.48864
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Not Working,0.39998,75,152,0.32184,0.47812
1995,46-65 y.,Baden-Wuerttemberg,Full Time,0.44135,229,508,0.39813,0.48457
1995,46-65 y.,Baden-Wuerttemberg,Part Time,0.22490,104,508,0.18856,0.26124
1995,46-65 y.,Baden-Wuerttemberg,Not Working,0.33375,175,508,0.29270,0.37480
1995,46-65 y.,Bavaria,Full Time,0.44224,234,493,0.39836,0.48613
1995,46-65 y.,Bavaria,Part Time,0.20028,96,493,0.16491,0.23564
1995,46-65 y.,Bavaria,Not Working,0.35748,163,493,0.31513,0.39983
1995,46-65 y.,Berlin,Full Time,0.49752,93,159,0.41956,0.57549
1995,46-65 y.,Berlin,Not Working,0.36507,66,159,0.29000,0.44015
1995,46-65 y.,Brandenburg,Full Time,0.51795,96,161,0.44053,0.59538
1995,46-65 y.,Brandenburg,Not Working,0.41537,65,161,0.33901,0.49173
1995,46-65 y.,Mecklenburg-Western Pomerania,Full Time,0.36182,67,132,0.27953,0.44411
1995,46-65 y.,Mecklenburg-Western Pomerania,Not Working,0.52466,65,132,0.43914,0.61017
1995,46-65 y.,Saxony,Full Time,0.41415,152,351,0.36254,0.46575
1995,46-65 y.,Saxony,Part Time,0.11351,49,351,0.08028,0.14674
1995,46-65 y.,Saxony,Not Working,0.47234,150,351,0.42004,0.52465
1995,46-65 y.,Saxony-Anhalt,Full Time,0.42033,112,203,0.35226,0.48841
1995,46-65 y.,Saxony-Anhalt,Not Working,0.44373,91,203,0.37521,0.51224
1995,46-65 y.,Thuringa,Full Time,0.39791,85,169,0.32390,0.47193
1995,46-65 y.,Thuringa,Not Working,0.50053,84,169,0.42492,0.57614
1995,66 and older,Schleswig-Holstein,Not Working,0.95243,34,34,0.87981,1.02505
1995,66 and older,Lower Saxony,Not Working,0.96025,113,113,0.92406,0.99643
1995,66 and older,North Rhine-Westphalia,Not Working,0.97386,261,261,0.95447,0.99325
1995,66 and older,Hesse,Not Working,0.99418,113,113,0.98008,1.00827
1995,66 and older,Baden-Wuerttemberg,Not Working,0.92962,180,180,0.89215,0.96709
1995,66 and older,Bavaria,Not Working,0.95850,188,188,0.92992,0.98709
1995,66 and older,Berlin,Not Working,0.99077,61,61,0.96658,1.01497
1995,66 and older,Saxony,Not Working,0.99349,130,130,0.97960,1.00737
1995,66 and older,Saxony-Anhalt,Not Working,0.98648,76,76,0.96033,1.01262
1996,17-29 y.,Schleswig-Holstein,Full Time,0.44865,39,39,0.29051,0.60678
1996,17-29 y.,Lower Saxony,Full Time,0.41681,104,250,0.35557,0.47805
1996,17-29 y.,Lower Saxony,Part Time,0.28910,78,250,0.23279,0.34541
1996,17-29 y.,Lower Saxony,Not Working,0.29409,68,250,0.23750,0.35069
1996,17-29 y.,North Rhine-Westphalia,Full Time,0.41591,265,649,0.37796,0.45386
1996,17-29 y.,North Rhine-Westphalia,Part Time,0.26507,171,649,0.23108,0.29905
1996,17-29 y.,North Rhine-Westphalia,Not Working,0.31902,213,649,0.28314,0.35491
1996,17-29 y.,Hesse,Full Time,0.49431,95,206,0.42587,0.56275
1996,17-29 y.,Hesse,Part Time,0.20160,48,206,0.14668,0.25652
1996,17-29 y.,Hesse,Not Working,0.30409,63,206,0.24112,0.36706
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Full Time,0.45337,69,156,0.37499,0.53174
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Part Time,0.23385,45,156,0.16721,0.30048
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Not Working,0.31279,42,156,0.23980,0.38578
1996,17-29 y.,Baden-Wuerttemberg,Full Time,0.45430,210,463,0.40890,0.49971
1996,17-29 y.,Baden-Wuerttemberg,Part Time,0.21392,108,463,0.17653,0.25131
1996,17-29 y.,Baden-Wuerttemberg,Not Working,0.33178,145,463,0.28884,0.37471
1996,17-29 y.,Bavaria,Full Time,0.49241,215,419,0.44448,0.54034
1996,17-29 y.,Bavaria,Part Time,0.23898,95,419,0.19810,0.27986
1996,17-29 y.,Bavaria,Not Working,0.26861,109,419,0.22612,0.31110
1996,17-29 y.,Berlin,Full Time,0.30706,34,94,0.21331,0.40081
1996,17-29 y.,Berlin,Not Working,0.47548,60,94,0.37398,0.57698
1996,17-29 y.,Brandenburg,Full Time,0.42343,57,138,0.34069,0.50617
1996,17-29 y.,Brandenburg,Part Time,0.27583,37,138,0.20099,0.35067
1996,17-29 y.,Brandenburg,Not Working,0.30074,44,138,0.22395,0.37753
1996,17-29 y.,Mecklenburg-Western Pomerania,Full Time,0.43672,43,43,0.28672,0.58672
1996,17-29 y.,Saxony,Full Time,0.45498,113,248,0.39288,0.51709
1996,17-29 y.,Saxony,Part Time,0.24649,56,248,0.19274,0.30024
1996,17-29 y.,Saxony,Not Working,0.29853,79,248,0.24146,0.35560
1996,17-29 y.,Saxony-Anhalt,Full Time,0.48350,72,127,0.39625,0.57076
1996,17-29 y.,Saxony-Anhalt,Not Working,0.32692,55,127,0.24501,0.40883
1996,17-29 y.,Thuringa,Full Time,0.46934,73,149,0.38893,0.54974
1996,17-29 y.,Thuringa,Part Time,0.22343,34,149,0.15632,0.29054
1996,17-29 y.,Thuringa,Not Working,0.30723,42,149,0.23290,0.38156
1996,30-45 y.,Schleswig-Holstein,Full Time,0.48594,44,44,0.33655,0.63533
1996,30-45 y.,Lower Saxony,Full Time,0.54314,190,360,0.49161,0.59467
1996,30-45 y.,Lower Saxony,Part Time,0.28840,106,360,0.24154,0.33526
1996,30-45 y.,Lower Saxony,Not Working,0.16845,64,360,0.12974,0.20717
1996,30-45 y.,North Rhine-Westphalia,Full Time,0.55925,474,875,0.52633,0.59216
1996,30-45 y.,North Rhine-Westphalia,Part Time,0.26345,230,875,0.23425,0.29266
1996,30-45 y.,North Rhine-Westphalia,Not Working,0.17730,171,875,0.15198,0.20262
1996,30-45 y.,Hesse,Full Time,0.57070,168,305,0.51506,0.62634
1996,30-45 y.,Hesse,Part Time,0.25793,83,305,0.20875,0.30711
1996,30-45 y.,Hesse,Not Working,0.17137,54,305,0.12901,0.21373
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Full Time,0.59979,151,258,0.53989,0.65969
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Part Time,0.20127,55,258,0.15225,0.25029
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Not Working,0.19894,52,258,0.15013,0.24775
1996,30-45 y.,Baden-Wuerttemberg,Full Time,0.57507,313,569,0.53442,0.61573
1996,30-45 y.,Baden-Wuerttemberg,Part Time,0.25270,162,569,0.21697,0.28844
1996,30-45 y.,Baden-Wuerttemberg,Not Working,0.17222,94,569,0.14117,0.20328
1996,30-45 y.,Bavaria,Full Time,0.56894,320,570,0.52825,0.60964
1996,30-45 y.,Bavaria,Part Time,0.28083,151,570,0.24390,0.31775
1996,30-45 y.,Bavaria,Not Working,0.15023,99,570,0.12087,0.17959
1996,30-45 y.,Berlin,Full Time,0.65734,122,164,0.58448,0.73020
1996,30-45 y.,Berlin,Part Time,0.23601,42,164,0.17082,0.30120
1996,30-45 y.,Brandenburg,Full Time,0.68701,144,188,0.62055,0.75348
1996,30-45 y.,Brandenburg,Part Time,0.21694,44,188,0.15786,0.27601
1996,30-45 y.,Mecklenburg-Western Pomerania,Full Time,0.69377,87,87,0.59635,0.79119
1996,30-45 y.,Saxony,Full Time,0.68522,259,372,0.63796,0.73248
1996,30-45 y.,Saxony,Part Time,0.19644,77,372,0.15601,0.23687
1996,30-45 y.,Saxony,Not Working,0.11835,36,372,0.08548,0.15122
1996,30-45 y.,Saxony-Anhalt,Full Time,0.71980,149,190,0.65577,0.78382
1996,30-45 y.,Saxony-Anhalt,Part Time,0.17585,41,190,0.12157,0.23012
1996,30-45 y.,Thuringa,Full Time,0.67578,169,213,0.61277,0.73879
1996,30-45 y.,Thuringa,Part Time,0.20066,44,213,0.14675,0.25457
1996,46-65 y.,Schleswig-Holstein,Full Time,0.36129,34,65,0.24360,0.47899
1996,46-65 y.,Schleswig-Holstein,Not Working,0.40089,31,65,0.28082,0.52096
1996,46-65 y.,Lower Saxony,Full Time,0.42461,126,314,0.36985,0.47937
1996,46-65 y.,Lower Saxony,Part Time,0.18333,64,314,0.14047,0.22620
1996,46-65 y.,Lower Saxony,Not Working,0.39206,124,314,0.33797,0.44615
1996,46-65 y.,North Rhine-Westphalia,Full Time,0.42243,308,756,0.38720,0.45767
1996,46-65 y.,North Rhine-Westphalia,Part Time,0.21785,173,756,0.18841,0.24730
1996,46-65 y.,North Rhine-Westphalia,Not Working,0.35971,275,756,0.32548,0.39394
1996,46-65 y.,Hesse,Full Time,0.41984,124,275,0.36140,0.47828
1996,46-65 y.,Hesse,Part Time,0.24969,68,275,0.19844,0.30094
1996,46-65 y.,Hesse,Not Working,0.33047,83,275,0.27477,0.38617
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Full Time,0.33696,63,181,0.26791,0.40602
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Part Time,0.21575,39,181,0.15565,0.27584
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Not Working,0.44729,79,181,0.37465,0.51993
1996,46-65 y.,Baden-Wuerttemberg,Full Time,0.44420,192,472,0.39933,0.48908
1996,46-65 y.,Baden-Wuerttemberg,Part Time,0.22703,118,472,0.18920,0.26486
1996,46-65 y.,Baden-Wuerttemberg,Not Working,0.32877,162,472,0.28634,0.37119
1996,46-65 y.,Bavaria,Full Time,0.42969,216,474,0.38508,0.47431
1996,46-65 y.,Bavaria,Part Time,0.21353,97,474,0.17660,0.25046
1996,46-65 y.,Bavaria,Not Working,0.35678,161,474,0.31361,0.39995
1996,46-65 y.,Berlin,Full Time,0.52060,98,151,0.44065,0.60055
1996,46-65 y.,Berlin,Not Working,0.33172,53,151,0.25637,0.40707
1996,46-65 y.,Brandenburg,Full Time,0.46474,91,163,0.38793,0.54154
1996,46-65 y.,Brandenburg,Not Working,0.42104,72,163,0.34501,0.49707
1996,46-65 y.,Mecklenburg-Western Pomerania,Full Time,0.32843,61,122,0.24475,0.41211
1996,46-65 y.,Mecklenburg-Western Pomerania,Not Working,0.51305,61,122,0.42399,0.60211
1996,46-65 y.,Saxony,Full Time,0.42139,159,350,0.36958,0.47320
1996,46-65 y.,Saxony,Part Time,0.12281,50,350,0.08837,0.15724
1996,46-65 y.,Saxony,Not Working,0.45580,141,350,0.40355,0.50805
1996,46-65 y.,Saxony-Anhalt,Full Time,0.42762,105,230,0.36354,0.49170
1996,46-65 y.,Saxony-Anhalt,Part Time,0.12222,32,230,0.07980,0.16464
1996,46-65 y.,Saxony-Anhalt,Not Working,0.45016,93,230,0.38572,0.51459
1996,46-65 y.,Thuringa,Full Time,0.38246,82,164,0.30785,0.45706
1996,46-65 y.,Thuringa,Not Working,0.48348,82,164,0.40676,0.56020
1996,66 and older,Schleswig-Holstein,Not Working,0.98602,34,34,0.94596,1.02608
1996,66 and older,Lower Saxony,Not Working,0.97294,114,114,0.94303,1.00286
1996,66 and older,North Rhine-Westphalia,Not Working,0.96938,263,263,0.94852,0.99024
1996,66 and older,Hesse,Not Working,0.98506,119,119,0.96317,1.00695
1996,66 and older,Baden-Wuerttemberg,Not Working,0.94700,187,187,0.91481,0.97920
1996,66 and older,Bavaria,Not Working,0.93423,184,184,0.89832,0.97015
1996,66 and older,Berlin,Not Working,0.97123,63,63,0.92961,1.01284
1996,66 and older,Saxony,Not Working,0.99792,138,138,0.99029,1.00555
1996,66 and older,Saxony-Anhalt,Not Working,0.98203,73,73,0.95135,1.01272
1997,17-29 y.,Schleswig-Holstein,Full Time,0.50202,36,36,0.33637,0.66767
1997,17-29 y.,Lower Saxony,Full Time,0.43289,109,238,0.36981,0.49597
1997,17-29 y.,Lower Saxony,Part Time,0.20154,49,238,0.15047,0.25262
1997,17-29 y.,Lower Saxony,Not Working,0.36557,80,238,0.30425,0.42688
1997,17-29 y.,North Rhine-Westphalia,Full Time,0.43076,267,607,0.39134,0.47019
1997,17-29 y.,North Rhine-Westphalia,Part Time,0.22270,129,607,0.18958,0.25583
1997,17-29 y.,North Rhine-Westphalia,Not Working,0.34653,211,607,0.30865,0.38442
1997,17-29 y.,Hesse,Full Time,0.45073,77,180,0.37784,0.52362
1997,17-29 y.,Hesse,Part Time,0.22878,44,180,0.16725,0.29032
1997,17-29 y.,Hesse,Not Working,0.32049,59,180,0.25212,0.38886
1997,17-29 y.,"Rhineland-Palatinate, Saarland",Full Time,0.39850,71,164,0.32334,0.47366
1997,17-29 y.,"Rhineland-Palatinate, Saarland",Part Time,0.26877,42,164,0.20071,0.33683
1997,17-29 y.,"Rhineland-Palatinate, Saarland",Not Working,0.33273,51,164,0.26040,0.40507
1997,17-29 y.,Baden-Wuerttemberg,Full Time,0.41543,192,448,0.36974,0.46111
1997,17-29 y.,Baden-Wuerttemberg,Part Time,0.24074,100,448,0.20110,0.28037
1997,17-29 y.,Baden-Wuerttemberg,Not Working,0.34384,156,448,0.29981,0.38787
1997,17-29 y.,Bavaria,Full Time,0.49705,197,390,0.44736,0.54674
1997,17-29 y.,Bavaria,Part Time,0.18952,78,390,0.15058,0.22847
1997,17-29 y.,Bavaria,Not Working,0.31343,115,390,0.26733,0.35952
1997,17-29 y.,Berlin,Full Time,0.34551,33,73,0.23567,0.45536
1997,17-29 y.,Berlin,Not Working,0.37598,40,73,0.26409,0.48786
1997,17-29 y.,Brandenburg,Full Time,0.36723,56,111,0.27714,0.45731
1997,17-29 y.,Brandenburg,Not Working,0.40510,55,111,0.31336,0.49684
1997,17-29 y.,Mecklenburg-Western Pomerania,Full Time,0.44392,44,80,0.33436,0.55348
1997,17-29 y.,Mecklenburg-Western Pomerania,Not Working,0.33069,36,80,0.22695,0.43444
1997,17-29 y.,Saxony,Full Time,0.43259,108,235,0.36911,0.49607
1997,17-29 y.,Saxony,Part Time,0.24760,50,235,0.19230,0.30290
1997,17-29 y.,Saxony,Not Working,0.31981,77,235,0.26005,0.37957
1997,17-29 y.,Saxony-Anhalt,Full Time,0.46623,72,161,0.38894,0.54353
1997,17-29 y.,Saxony-Anhalt,Part Time,0.27972,41,161,0.21017,0.34928
1997,17-29 y.,Saxony-Anhalt,Not Working,0.25404,48,161,0.18659,0.32149
1997,17-29 y.,Thuringa,Full Time,0.42837,70,158,0.35096,0.50578
1997,17-29 y.,Thuringa,Part Time,0.27016,38,158,0.20070,0.33962
1997,17-29 y.,Thuringa,Not Working,0.30147,50,158,0.22969,0.37325
1997,30-45 y.,Schleswig-Holstein,Full Time,0.54760,50,50,0.40823,0.68696
1997,30-45 y.,Lower Saxony,Full Time,0.55330,195,367,0.50237,0.60423
1997,30-45 y.,Lower Saxony,Part Time,0.27922,103,367,0.23326,0.32518
1997,30-45 y.,Lower Saxony,Not Working,0.16748,69,367,0.12923,0.20574
1997,30-45 y.,North Rhine-Westphalia,Full Time,0.57657,469,871,0.54374,0.60941
1997,30-45 y.,North Rhine-Westphalia,Part Time,0.24256,228,871,0.21408,0.27104
1997,30-45 y.,North Rhine-Westphalia,Not Working,0.18087,174,871,0.15529,0.20644
1997,30-45 y.,Hesse,Full Time,0.57593,154,284,0.51835,0.63351
1997,30-45 y.,Hesse,Part Time,0.24009,75,284,0.19032,0.28985
1997,30-45 y.,Hesse,Not Working,0.18398,55,284,0.13884,0.22912
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Full Time,0.57601,148,261,0.51593,0.63608
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Part Time,0.22163,58,261,0.17114,0.27211
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Not Working,0.20237,55,261,0.15353,0.25120
1997,30-45 y.,Baden-Wuerttemberg,Full Time,0.57381,330,590,0.53387,0.61375
1997,30-45 y.,Baden-Wuerttemberg,Part Time,0.26068,158,590,0.22523,0.29613
1997,30-45 y.,Baden-Wuerttemberg,Not Working,0.16551,102,590,0.13550,0.19552
1997,30-45 y.,Bavaria,Full Time,0.56192,331,569,0.52112,0.60272
1997,30-45 y.,Bavaria,Part Time,0.29355,146,569,0.25610,0.33100
1997,30-45 y.,Bavaria,Not Working,0.14453,92,569,0.11561,0.17345
1997,30-45 y.,Berlin,Full Time,0.63813,117,157,0.56272,0.71354
1997,30-45 y.,Berlin,Part Time,0.23613,40,157,0.16949,0.30278
1997,30-45 y.,Brandenburg,Full Time,0.68391,130,166,0.61296,0.75485
1997,30-45 y.,Brandenburg,Part Time,0.19841,36,166,0.13756,0.25927
1997,30-45 y.,Mecklenburg-Western Pomerania,Full Time,0.66157,81,81,0.55789,0.76526
1997,30-45 y.,Saxony,Full Time,0.68314,244,349,0.63426,0.73202
1997,30-45 y.,Saxony,Part Time,0.18786,64,349,0.14682,0.22890
1997,30-45 y.,Saxony,Not Working,0.12901,41,349,0.09379,0.16422
1997,30-45 y.,Saxony-Anhalt,Full Time,0.68240,139,178,0.61382,0.75099
1997,30-45 y.,Saxony-Anhalt,Part Time,0.20287,39,178,0.14362,0.26211
1997,30-45 y.,Thuringa,Full Time,0.67359,158,229,0.61273,0.73446
1997,30-45 y.,Thuringa,Part Time,0.16978,36,229,0.12104,0.21851
1997,30-45 y.,Thuringa,Not Working,0.15663,35,229,0.10946,0.20381
1997,46-65 y.,Schleswig-Holstein,Not Working,0.45133,34,34,0.28155,0.62112
1997,46-65 y.,Lower Saxony,Full Time,0.42016,126,304,0.36459,0.47574
1997,46-65 y.,Lower Saxony,Part Time,0.20382,62,304,0.15846,0.24918
1997,46-65 y.,Lower Saxony,Not Working,0.37602,116,304,0.32148,0.43056
1997,46-65 y.,North Rhine-Westphalia,Full Time,0.43221,312,745,0.39661,0.46781
1997,46-65 y.,North Rhine-Westphalia,Part Time,0.20834,163,745,0.17916,0.23753
1997,46-65 y.,North Rhine-Westphalia,Not Working,0.35945,270,745,0.32497,0.39393
1997,46-65 y.,Hesse,Full Time,0.40431,117,271,0.34577,0.46285
1997,46-65 y.,Hesse,Part Time,0.22547,63,271,0.17562,0.27532
1997,46-65 y.,Hesse,Not Working,0.37022,91,271,0.31262,0.42781
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Full Time,0.35975,66,181,0.28964,0.42986
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Part Time,0.16265,34,181,0.10873,0.21656
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Not Working,0.47760,81,181,0.40463,0.55058
1997,46-65 y.,Baden-Wuerttemberg,Full Time,0.40627,177,475,0.36205,0.45048
1997,46-65 y.,Baden-Wuerttemberg,Part Time,0.23753,124,475,0.19922,0.27584
1997,46-65 y.,Baden-Wuerttemberg,Not Working,0.35620,174,475,0.31309,0.39931
1997,46-65 y.,Bavaria,Full Time,0.42816,196,459,0.38285,0.47348
1997,46-65 y.,Bavaria,Part Time,0.25683,118,459,0.21682,0.29684
1997,46-65 y.,Bavaria,Not Working,0.31501,145,459,0.27247,0.35755
1997,46-65 y.,Berlin,Full Time,0.47172,82,141,0.38903,0.55441
1997,46-65 y.,Berlin,Not Working,0.37431,59,141,0.29415,0.45448
1997,46-65 y.,Brandenburg,Full Time,0.40878,85,164,0.33331,0.48425
1997,46-65 y.,Brandenburg,Not Working,0.45414,79,164,0.37770,0.53058
1997,46-65 y.,Mecklenburg-Western Pomerania,Full Time,0.36214,58,114,0.27352,0.45076
1997,46-65 y.,Mecklenburg-Western Pomerania,Not Working,0.52067,56,114,0.42856,0.61279
1997,46-65 y.,Saxony,Full Time,0.41252,170,362,0.36174,0.46330
1997,46-65 y.,Saxony,Part Time,0.13805,52,362,0.10247,0.17364
1997,46-65 y.,Saxony,Not Working,0.44943,140,362,0.39811,0.50074
1997,46-65 y.,Saxony-Anhalt,Full Time,0.40261,101,222,0.33795,0.46727
1997,46-65 y.,Saxony-Anhalt,Part Time,0.14557,37,222,0.09907,0.19207
1997,46-65 y.,Saxony-Anhalt,Not Working,0.45182,84,222,0.38620,0.51743
1997,46-65 y.,Thuringa,Full Time,0.33850,81,194,0.27174,0.40526
1997,46-65 y.,Thuringa,Part Time,0.20830,36,194,0.15101,0.26559
1997,46-65 y.,Thuringa,Not Working,0.45320,77,194,0.38297,0.52343
1997,66 and older,Schleswig-Holstein,Not Working,0.96735,33,33,0.90578,1.02893
1997,66 and older,Lower Saxony,Not Working,0.96704,123,123,0.93535,0.99872
1997,66 and older,North Rhine-Westphalia,Not Working,0.96582,272,272,0.94418,0.98745
1997,66 and older,Hesse,Not Working,0.99138,111,111,0.97411,1.00866
1997,66 and older,Baden-Wuerttemberg,Not Working,0.95365,183,183,0.92310,0.98419
1997,66 and older,Bavaria,Not Working,0.93482,191,191,0.89972,0.96992
1997,66 and older,Berlin,Not Working,0.96124,61,61,0.91240,1.01008
1997,66 and older,Brandenburg,Not Working,0.98358,65,65,0.95245,1.01472
1997,66 and older,Mecklenburg-Western Pomerania,Not Working,0.96369,33,33,0.89889,1.02850
1997,66 and older,Saxony,Not Working,0.99191,139,139,0.97696,1.00686
1997,66 and older,Saxony-Anhalt,Not Working,0.98305,80,80,0.95458,1.01152
1998,17-29 y.,Lower Saxony,Full Time,0.35146,109,273,0.29472,0.40820
1998,17-29 y.,Lower Saxony,Part Time,0.25250,70,273,0.20087,0.30413
1998,17-29 y.,Lower Saxony,Not Working,0.39604,94,273,0.33792,0.45417
1998,17-29 y.,North Rhine-Westphalia,Full Time,0.41525,258,628,0.37668,0.45382
1998,17-29 y.,North Rhine-Westphalia,Part Time,0.21768,137,628,0.18538,0.24998
1998,17-29 y.,North Rhine-Westphalia,Not Working,0.36707,233,628,0.32934,0.40480
1998,17-29 y.,Hesse,Full Time,0.40545,85,196,0.33654,0.47436
1998,17-29 y.,Hesse,Part Time,0.28193,49,196,0.21878,0.34508
1998,17-29 y.,Hesse,Not Working,0.31262,62,196,0.24756,0.37769
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Full Time,0.45156,77,161,0.37445,0.52867
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Part Time,0.25358,39,161,0.18617,0.32099
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Not Working,0.29486,45,161,0.22421,0.36552
1998,17-29 y.,Baden-Wuerttemberg,Full Time,0.41663,183,440,0.37051,0.46275
1998,17-29 y.,Baden-Wuerttemberg,Part Time,0.25569,114,440,0.21488,0.29650
1998,17-29 y.,Baden-Wuerttemberg,Not Working,0.32768,143,440,0.28377,0.37159
1998,17-29 y.,Bavaria,Full Time,0.41150,178,411,0.36387,0.45914
1998,17-29 y.,Bavaria,Part Time,0.22919,96,411,0.18851,0.26988
1998,17-29 y.,Bavaria,Not Working,0.35930,137,411,0.31286,0.40574
1998,17-29 y.,Berlin,Full Time,0.35455,41,89,0.25460,0.45450
1998,17-29 y.,Berlin,Not Working,0.42255,48,89,0.31934,0.52576
1998,17-29 y.,Brandenburg,Full Time,0.45810,67,147,0.37728,0.53892
1998,17-29 y.,Brandenburg,Part Time,0.25944,36,147,0.18834,0.33055
1998,17-29 y.,Brandenburg,Not Working,0.28246,44,147,0.20943,0.35549
1998,17-29 y.,Mecklenburg-Western Pomerania,Full Time,0.47823,46,46,0.33227,0.62418
1998,17-29 y.,Saxony,Full Time,0.45062,117,257,0.38967,0.51157
1998,17-29 y.,Saxony,Part Time,0.22419,57,257,0.17310,0.27528
1998,17-29 y.,Saxony,Not Working,0.32520,83,257,0.26781,0.38258
1998,17-29 y.,Saxony-Anhalt,Full Time,0.44612,68,150,0.36630,0.52594
1998,17-29 y.,Saxony-Anhalt,Part Time,0.25430,38,150,0.18438,0.32422
1998,17-29 y.,Saxony-Anhalt,Not Working,0.29958,44,150,0.22603,0.37313
1998,17-29 y.,Thuringa,Full Time,0.44271,74,171,0.36804,0.51738
1998,17-29 y.,Thuringa,Part Time,0.23323,41,171,0.16966,0.29680
1998,17-29 y.,Thuringa,Not Working,0.32406,56,171,0.25370,0.39441
1998,30-45 y.,Schleswig-Holstein,Full Time,0.55692,73,107,0.46235,0.65149
1998,30-45 y.,Schleswig-Holstein,Part Time,0.28327,34,107,0.19749,0.36905
1998,30-45 y.,Lower Saxony,Full Time,0.56139,228,425,0.51416,0.60863
1998,30-45 y.,Lower Saxony,Part Time,0.25162,115,425,0.21031,0.29292
1998,30-45 y.,Lower Saxony,Not Working,0.18699,82,425,0.14988,0.22411
1998,30-45 y.,North Rhine-Westphalia,Full Time,0.56846,545,979,0.53742,0.59950
1998,30-45 y.,North Rhine-Westphalia,Part Time,0.24651,247,979,0.21950,0.27353
1998,30-45 y.,North Rhine-Westphalia,Not Working,0.18502,187,979,0.16069,0.20936
1998,30-45 y.,Hesse,Full Time,0.48651,155,310,0.43078,0.54224
1998,30-45 y.,Hesse,Part Time,0.29734,86,310,0.24637,0.34831
1998,30-45 y.,Hesse,Not Working,0.21615,69,310,0.17026,0.26205
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Full Time,0.54626,168,296,0.48945,0.60307
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Part Time,0.26310,72,296,0.21286,0.31335
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Not Working,0.19064,56,296,0.14581,0.23546
1998,30-45 y.,Baden-Wuerttemberg,Full Time,0.57200,352,646,0.53382,0.61019
1998,30-45 y.,Baden-Wuerttemberg,Part Time,0.24431,167,646,0.21115,0.27748
1998,30-45 y.,Baden-Wuerttemberg,Not Working,0.18368,127,646,0.15380,0.21357
1998,30-45 y.,Bavaria,Full Time,0.58242,366,635,0.54403,0.62081
1998,30-45 y.,Bavaria,Part Time,0.25920,162,635,0.22509,0.29331
1998,30-45 y.,Bavaria,Not Working,0.15838,107,635,0.12996,0.18680
1998,30-45 y.,Berlin,Full Time,0.63552,121,167,0.56231,0.70874
1998,30-45 y.,Berlin,Part Time,0.25100,46,167,0.18504,0.31697
1998,30-45 y.,Brandenburg,Full Time,0.61612,120,165,0.54168,0.69055
1998,30-45 y.,Brandenburg,Part Time,0.27666,45,165,0.20819,0.34512
1998,30-45 y.,Mecklenburg-Western Pomerania,Full Time,0.64163,84,84,0.53847,0.74479
1998,30-45 y.,Saxony,Full Time,0.66320,261,385,0.61593,0.71047
1998,30-45 y.,Saxony,Part Time,0.21624,80,385,0.17506,0.25742
1998,30-45 y.,Saxony,Not Working,0.12056,44,385,0.08799,0.15313
1998,30-45 y.,Saxony-Anhalt,Full Time,0.64126,134,178,0.57060,0.71192
1998,30-45 y.,Saxony-Anhalt,Part Time,0.21453,44,178,0.15405,0.27500
1998,30-45 y.,Thuringa,Full Time,0.60312,154,245,0.54173,0.66451
1998,30-45 y.,Thuringa,Part Time,0.20271,47,245,0.15226,0.25315
1998,30-45 y.,Thuringa,Not Working,0.19417,44,245,0.14454,0.24381
