year,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Post-secondary Non-tertiary Level,Part Time,0.24432,302,1167,0.21966,0.26899
2002,Post-secondary Non-tertiary Level,Not Working,0.28929,306,1167,0.26327,0.31532
2002,First Stage of Tertiary Education,Full Time,0.48900,892,1743,0.46553,0.51247
2002,First Stage of Tertiary Education,Part Time,0.18081,371,1743,0.16274,0.19888
2002,First Stage of Tertiary Education,Not Working,0.33019,480,1743,0.30811,0.35228
2002,Second Stage of Tertiary Education,Full Time,0.54395,2712,4559,0.52949,0.55841
2002,Second Stage of Tertiary Education,Part Time,0.19519,903,4559,0.18368,0.20669
2002,Second Stage of Tertiary Education,Not Working,0.26086,944,4559,0.24812,0.27361
2003,Pre-primary Level,Part Time,0.16229,116,617,0.13317,0.19140
2003,Pre-primary Level,Not Working,0.83070,501,617,0.80109,0.86032
2003,Primary Level,Full Time,0.25088,67,273,0.19936,0.30240
2003,Primary Level,Part Time,0.14651,43,273,0.10449,0.18854
2003,Primary Level,Not Working,0.60261,163,273,0.54446,0.66077
2003,Lower Secondary Level,Full Time,0.21042,641,2734,0.19514,0.22570
2003,Lower Secondary Level,Part Time,0.20636,609,2734,0.19119,0.22154
2003,Lower Secondary Level,Not Working,0.58322,1484,2734,0.56473,0.60170
2003,Upper Secondary Level,Full Time,0.36922,4257,11103,0.36024,0.37820
2003,Upper Secondary Level,Part Time,0.22529,2689,11103,0.21752,0.23306
2003,Upper Secondary Level,Not Working,0.40549,4157,11103,0.39636,0.41462
2003,Post-secondary Non-tertiary Level,Full Time,0.46206,547,1154,0.43328,0.49083
2003,Post-secondary Non-tertiary Level,Part Time,0.26292,319,1154,0.23751,0.28833
2003,Post-secondary Non-tertiary Level,Not Working,0.27502,288,1154,0.24925,0.30080
2003,First Stage of Tertiary Education,Full Time,0.46094,821,1688,0.43715,0.48473
2003,First Stage of Tertiary Education,Part Time,0.19917,383,1688,0.18011,0.21822
2003,First Stage of Tertiary Education,Not Working,0.33989,484,1688,0.31729,0.36250
2003,Second Stage of Tertiary Education,Full Time,0.52757,2506,4354,0.51273,0.54240
2003,Second Stage of Tertiary Education,Part Time,0.20256,883,4354,0.19062,0.21450
2003,Second Stage of Tertiary Education,Not Working,0.26987,965,4354,0.25669,0.28306
2004,Pre-primary Level,Part Time,0.12596,92,638,0.10019,0.15173
2004,Pre-primary Level,Not Working,0.87110,546,638,0.84508,0.89712
2004,Primary Level,Full Time,0.22089,53,257,0.17007,0.27170
2004,Primary Level,Part Time,0.20399,50,257,0.15463,0.25335
2004,Primary Level,Not Working,0.57513,154,257,0.51457,0.63568
2004,Lower Secondary Level,Full Time,0.21602,596,2574,0.20012,0.23192
2004,Lower Secondary Level,Part Time,0.19934,552,2574,0.18390,0.21478
2004,Lower Secondary Level,Not Working,0.58464,1426,2574,0.56560,0.60368
2004,Upper Secondary Level,Full Time,0.36181,3999,10778,0.35274,0.37088
2004,Upper Secondary Level,Part Time,0.22527,2636,10778,0.21738,0.23316
2004,Upper Secondary Level,Not Working,0.41292,4143,10778,0.40362,0.42221
2004,Post-secondary Non-tertiary Level,Full Time,0.44252,537,1159,0.41391,0.47112
2004,Post-secondary Non-tertiary Level,Part Time,0.29259,339,1159,0.26639,0.31879
2004,Post-secondary Non-tertiary Level,Not Working,0.26489,283,1159,0.23948,0.29031
2004,First Stage of Tertiary Education,Full Time,0.47017,811,1642,0.44602,0.49432
2004,First Stage of Tertiary Education,Part Time,0.18356,342,1642,0.16482,0.20229
2004,First Stage of Tertiary Education,Not Working,0.34628,489,1642,0.32326,0.36930
2004,Second Stage of Tertiary Education,Full Time,0.51007,2381,4295,0.49512,0.52502
2004,Second Stage of Tertiary Education,Part Time,0.21411,924,4295,0.20184,0.22638
2004,Second Stage of Tertiary Education,Not Working,0.27582,990,4295,0.26245,0.28919
2005,Pre-primary Level,Part Time,0.14952,96,647,0.12202,0.17702
2005,Pre-primary Level,Not Working,0.84640,551,647,0.81859,0.87420
2005,Primary Level,Full Time,0.25759,56,246,0.20283,0.31235
2005,Primary Level,Part Time,0.16912,37,246,0.12218,0.21605
2005,Primary Level,Not Working,0.57330,153,246,0.51136,0.63523
2005,Lower Secondary Level,Full Time,0.22308,552,2391,0.20639,0.23977
2005,Lower Secondary Level,Part Time,0.21024,495,2391,0.19390,0.22658
2005,Lower Secondary Level,Not Working,0.56667,1344,2391,0.54681,0.58654
2005,Upper Secondary Level,Full Time,0.37306,3810,10244,0.36369,0.38242
2005,Upper Secondary Level,Part Time,0.22667,2503,10244,0.21856,0.23478
2005,Upper Secondary Level,Not Working,0.40027,3931,10244,0.39078,0.40976
2005,Post-secondary Non-tertiary Level,Full Time,0.45139,529,1130,0.42237,0.48042
2005,Post-secondary Non-tertiary Level,Part Time,0.28685,320,1130,0.26047,0.31323
2005,Post-secondary Non-tertiary Level,Not Working,0.26176,281,1130,0.23611,0.28740
2005,First Stage of Tertiary Education,Full Time,0.49076,774,1561,0.46596,0.51557
2005,First Stage of Tertiary Education,Part Time,0.19290,334,1561,0.17332,0.21248
2005,First Stage of Tertiary Education,Not Working,0.31634,453,1561,0.29326,0.33942
2005,Second Stage of Tertiary Education,Full Time,0.49562,2236,4166,0.48043,0.51080
2005,Second Stage of Tertiary Education,Part Time,0.22763,931,4166,0.21490,0.24037
2005,Second Stage of Tertiary Education,Not Working,0.27675,999,4166,0.26316,0.29034
2006,Pre-primary Level,Part Time,0.10737,64,635,0.08327,0.13147
2006,Pre-primary Level,Not Working,0.88228,571,635,0.85720,0.90737
2006,Primary Level,Full Time,0.24434,54,241,0.18998,0.29871
2006,Primary Level,Part Time,0.17630,37,241,0.12809,0.22451
2006,Primary Level,Not Working,0.57935,150,241,0.51690,0.64181
2006,Lower Secondary Level,Full Time,0.20588,509,2535,0.19014,0.22162
2006,Lower Secondary Level,Part Time,0.18637,505,2535,0.17121,0.20153
2006,Lower Secondary Level,Not Working,0.60775,1521,2535,0.58874,0.62676
2006,Upper Secondary Level,Full Time,0.36227,3977,11084,0.35332,0.37122
2006,Upper Secondary Level,Part Time,0.22763,2643,11084,0.21982,0.23544
2006,Upper Secondary Level,Not Working,0.41010,4464,11084,0.40094,0.41926
2006,Post-secondary Non-tertiary Level,Full Time,0.45280,561,1214,0.42479,0.48082
2006,Post-secondary Non-tertiary Level,Part Time,0.28890,355,1214,0.26340,0.31441
2006,Post-secondary Non-tertiary Level,Not Working,0.25829,298,1214,0.23366,0.28292
2006,First Stage of Tertiary Education,Full Time,0.49453,802,1651,0.47040,0.51865
2006,First Stage of Tertiary Education,Part Time,0.18292,336,1651,0.16427,0.20158
2006,First Stage of Tertiary Education,Not Working,0.32255,513,1651,0.29999,0.34511
2006,Second Stage of Tertiary Education,Full Time,0.50737,2434,4577,0.49289,0.52186
2006,Second Stage of Tertiary Education,Part Time,0.21091,979,4577,0.19909,0.22273
2006,Second Stage of Tertiary Education,Not Working,0.28171,1164,4577,0.26868,0.29475
2007,Pre-primary Level,Part Time,0.09045,51,629,0.06802,0.11289
2007,Pre-primary Level,Not Working,0.90955,578,629,0.88711,0.93198
2007,Primary Level,Full Time,0.17578,39,216,0.12490,0.22666
2007,Primary Level,Part Time,0.22054,42,216,0.16512,0.27596
2007,Primary Level,Not Working,0.60368,135,216,0.53830,0.66906
2007,Lower Secondary Level,Full Time,0.20018,438,2256,0.18367,0.21670
2007,Lower Secondary Level,Part Time,0.19538,458,2256,0.17901,0.21174
2007,Lower Secondary Level,Not Working,0.60444,1360,2256,0.58425,0.62462
2007,Upper Secondary Level,Full Time,0.36933,3742,10321,0.36001,0.37864
2007,Upper Secondary Level,Part Time,0.22669,2461,10321,0.21861,0.23477
2007,Upper Secondary Level,Not Working,0.40398,4118,10321,0.39452,0.41345
2007,Post-secondary Non-tertiary Level,Full Time,0.47607,555,1169,0.44743,0.50471
2007,Post-secondary Non-tertiary Level,Part Time,0.26513,323,1169,0.23982,0.29045
2007,Post-secondary Non-tertiary Level,Not Working,0.25880,291,1169,0.23368,0.28391
2007,First Stage of Tertiary Education,Full Time,0.46378,722,1535,0.43882,0.48873
2007,First Stage of Tertiary Education,Part Time,0.18615,321,1535,0.16667,0.20563
2007,First Stage of Tertiary Education,Not Working,0.35007,492,1535,0.32620,0.37394
2007,Second Stage of Tertiary Education,Full Time,0.51033,2294,4389,0.49554,0.52513
2007,Second Stage of Tertiary Education,Part Time,0.21016,946,4389,0.19810,0.22221
2007,Second Stage of Tertiary Education,Not Working,0.27951,1149,4389,0.26623,0.29279
2008,Pre-primary Level,Part Time,0.11185,64,553,0.08556,0.13814
2008,Pre-primary Level,Not Working,0.88782,489,553,0.86149,0.91414
2008,Primary Level,Full Time,0.22345,39,184,0.16309,0.28380
2008,Primary Level,Part Time,0.20398,31,184,0.14559,0.26236
2008,Primary Level,Not Working,0.57258,114,184,0.50090,0.64425
2008,Lower Secondary Level,Full Time,0.21255,421,2065,0.19490,0.23020
2008,Lower Secondary Level,Part Time,0.18603,407,2065,0.16924,0.20282
2008,Lower Secondary Level,Not Working,0.60142,1237,2065,0.58029,0.62254
2008,Upper Secondary Level,Full Time,0.38104,3604,9731,0.37139,0.39069
2008,Upper Secondary Level,Part Time,0.22610,2295,9731,0.21779,0.23441
2008,Upper Secondary Level,Not Working,0.39286,3832,9731,0.38316,0.40256
2008,Post-secondary Non-tertiary Level,Full Time,0.46845,513,1093,0.43885,0.49805
2008,Post-secondary Non-tertiary Level,Part Time,0.29281,327,1093,0.26582,0.31980
2008,Post-secondary Non-tertiary Level,Not Working,0.23874,253,1093,0.21345,0.26402
2008,First Stage of Tertiary Education,Full Time,0.47010,668,1416,0.44409,0.49610
2008,First Stage of Tertiary Education,Part Time,0.19137,293,1416,0.17088,0.21187
2008,First Stage of Tertiary Education,Not Working,0.33853,455,1416,0.31387,0.36319
2008,Second Stage of Tertiary Education,Full Time,0.51337,2146,4192,0.49824,0.52851
2008,Second Stage of Tertiary Education,Part Time,0.20787,894,4192,0.19559,0.22016
2008,Second Stage of Tertiary Education,Not Working,0.27875,1152,4192,0.26518,0.29233
2009,Pre-primary Level,Part Time,0.12026,60,504,0.09183,0.14868
2009,Pre-primary Level,Not Working,0.87764,444,504,0.84900,0.90628
2009,Primary Level,Full Time,0.27543,40,165,0.20706,0.34381
2009,Primary Level,Part Time,0.18986,32,165,0.12984,0.24989
2009,Primary Level,Not Working,0.53470,93,165,0.45836,0.61104
2009,Lower Secondary Level,Full Time,0.20707,389,1830,0.18850,0.22564
2009,Lower Secondary Level,Part Time,0.20156,363,1830,0.18317,0.21995
2009,Lower Secondary Level,Not Working,0.59137,1078,1830,0.56884,0.61390
2009,Upper Secondary Level,Full Time,0.37853,3351,9061,0.36854,0.38851
2009,Upper Secondary Level,Part Time,0.24032,2191,9061,0.23152,0.24912
2009,Upper Secondary Level,Not Working,0.38115,3519,9061,0.37115,0.39115
2009,Post-secondary Non-tertiary Level,Full Time,0.47723,476,997,0.44621,0.50825
2009,Post-secondary Non-tertiary Level,Part Time,0.27109,280,997,0.24349,0.29870
2009,Post-secondary Non-tertiary Level,Not Working,0.25168,241,997,0.22472,0.27863
2009,First Stage of Tertiary Education,Full Time,0.46563,607,1332,0.43883,0.49242
2009,First Stage of Tertiary Education,Part Time,0.21292,304,1332,0.19093,0.23492
2009,First Stage of Tertiary Education,Not Working,0.32145,421,1332,0.29636,0.34654
2009,Second Stage of Tertiary Education,Full Time,0.51414,2050,4035,0.49872,0.52957
2009,Second Stage of Tertiary Education,Part Time,0.22452,888,4035,0.21165,0.23740
2009,Second Stage of Tertiary Education,Not Working,0.26133,1097,4035,0.24777,0.27489
2010,Pre-primary Level,Part Time,0.12795,73,706,0.10329,0.15261
2010,Pre-primary Level,Not Working,0.86959,633,706,0.84473,0.89445
2010,Primary Level,Full Time,0.20472,60,343,0.16196,0.24749
2010,Primary Level,Part Time,0.15559,69,343,0.11718,0.19401
2010,Primary Level,Not Working,0.63969,214,343,0.58880,0.69057
2010,Lower Secondary Level,Full Time,0.22144,550,2510,0.20519,0.23768
2010,Lower Secondary Level,Part Time,0.20211,561,2510,0.18639,0.21782
2010,Lower Secondary Level,Not Working,0.57646,1399,2510,0.55712,0.59579
2010,Upper Secondary Level,Full Time,0.37665,4315,11748,0.36789,0.38541
2010,Upper Secondary Level,Part Time,0.23983,3246,11748,0.23210,0.24755
2010,Upper Secondary Level,Not Working,0.38352,4187,11748,0.37473,0.39232
2010,Post-secondary Non-tertiary Level,Full Time,0.49554,707,1710,0.47183,0.51924
2010,Post-secondary Non-tertiary Level,Part Time,0.26314,579,1710,0.24226,0.28402
2010,Post-secondary Non-tertiary Level,Not Working,0.24132,424,1710,0.22103,0.26161
2010,First Stage of Tertiary Education,Full Time,0.48294,801,1615,0.45857,0.50732
2010,First Stage of Tertiary Education,Part Time,0.19868,369,1615,0.17921,0.21815
2010,First Stage of Tertiary Education,Not Working,0.31838,445,1615,0.29565,0.34110
2010,Second Stage of Tertiary Education,Full Time,0.51073,2715,5376,0.49737,0.52409
2010,Second Stage of Tertiary Education,Part Time,0.22044,1344,5376,0.20936,0.23153
2010,Second Stage of Tertiary Education,Not Working,0.26883,1317,5376,0.25697,0.28068
2011,Pre-primary Level,Part Time,0.11645,89,888,0.09534,0.13756
2011,Pre-primary Level,Not Working,0.87019,799,888,0.84807,0.89230
2011,Primary Level,Full Time,0.20148,78,407,0.16247,0.24050
2011,Primary Level,Part Time,0.19827,89,407,0.15949,0.23706
2011,Primary Level,Not Working,0.60024,240,407,0.55260,0.64789
2011,Lower Secondary Level,Full Time,0.22918,665,3049,0.21426,0.24410
2011,Lower Secondary Level,Part Time,0.19509,681,3049,0.18102,0.20916
2011,Lower Secondary Level,Not Working,0.57573,1703,3049,0.55818,0.59327
2011,Upper Secondary Level,Full Time,0.37480,4870,13901,0.36675,0.38284
2011,Upper Secondary Level,Part Time,0.24012,3935,13901,0.23302,0.24722
2011,Upper Secondary Level,Not Working,0.38508,5096,13901,0.37699,0.39317
2011,Post-secondary Non-tertiary Level,Full Time,0.50956,799,2002,0.48765,0.53146
2011,Post-secondary Non-tertiary Level,Part Time,0.26818,734,2002,0.24877,0.28759
2011,Post-secondary Non-tertiary Level,Not Working,0.22227,469,2002,0.20405,0.24048
2011,First Stage of Tertiary Education,Full Time,0.48942,907,1855,0.46666,0.51217
2011,First Stage of Tertiary Education,Part Time,0.20013,434,1855,0.18192,0.21835
2011,First Stage of Tertiary Education,Not Working,0.31045,514,1855,0.28939,0.33151
2011,Second Stage of Tertiary Education,Full Time,0.51653,3095,6212,0.50410,0.52896
2011,Second Stage of Tertiary Education,Part Time,0.21819,1546,6212,0.20792,0.22846
2011,Second Stage of Tertiary Education,Not Working,0.26528,1571,6212,0.25430,0.27626
2012,Pre-primary Level,Part Time,0.12955,98,906,0.10767,0.15143
2012,Pre-primary Level,Not Working,0.87045,808,906,0.84857,0.89233
2012,Primary Level,Full Time,0.22412,80,386,0.18247,0.26578
2012,Primary Level,Part Time,0.20581,93,386,0.16543,0.24620
2012,Primary Level,Not Working,0.57006,213,386,0.52061,0.61952
2012,Lower Secondary Level,Full Time,0.23641,669,2986,0.22117,0.25165
2012,Lower Secondary Level,Part Time,0.20542,695,2986,0.19093,0.21991
2012,Lower Secondary Level,Not Working,0.55817,1622,2986,0.54036,0.57599
2012,Upper Secondary Level,Full Time,0.37331,4804,13549,0.36516,0.38145
2012,Upper Secondary Level,Part Time,0.23834,3788,13549,0.23117,0.24552
2012,Upper Secondary Level,Not Working,0.38835,4957,13549,0.38014,0.39655
2012,Post-secondary Non-tertiary Level,Full Time,0.49106,825,1964,0.46894,0.51317
2012,Post-secondary Non-tertiary Level,Part Time,0.28808,721,1964,0.26805,0.30812
2012,Post-secondary Non-tertiary Level,Not Working,0.22086,418,1964,0.20251,0.23921
2012,First Stage of Tertiary Education,Full Time,0.53632,931,1809,0.51333,0.55930
2012,First Stage of Tertiary Education,Part Time,0.15172,356,1809,0.13518,0.16825
2012,First Stage of Tertiary Education,Not Working,0.31197,522,1809,0.29061,0.33332
2012,Second Stage of Tertiary Education,Full Time,0.50212,3012,6146,0.48962,0.51462
2012,Second Stage of Tertiary Education,Part Time,0.22805,1570,6146,0.21756,0.23854
2012,Second Stage of Tertiary Education,Not Working,0.26983,1564,6146,0.25873,0.28093
2013,Pre-primary Level,Part Time,0.13158,99,1069,0.11130,0.15185
2013,Pre-primary Level,Not Working,0.86484,970,1069,0.84434,0.88535
2013,Primary Level,Full Time,0.15793,71,631,0.12946,0.18641
2013,Primary Level,Part Time,0.11948,78,631,0.09415,0.14481
2013,Primary Level,Not Working,0.72259,482,631,0.68763,0.75755
2013,Lower Secondary Level,Full Time,0.17983,602,3804,0.16762,0.19204
2013,Lower Secondary Level,Part Time,0.16684,655,3804,0.15499,0.17869
2013,Lower Secondary Level,Not Working,0.65329,2547,3804,0.63817,0.66842
2013,Upper Secondary Level,Full Time,0.33790,4426,14161,0.33011,0.34569
2013,Upper Secondary Level,Part Time,0.22586,3629,14161,0.21897,0.23275
2013,Upper Secondary Level,Not Working,0.43624,6106,14161,0.42807,0.44440
2013,Post-secondary Non-tertiary Level,Full Time,0.42051,771,2364,0.40061,0.44041
2013,Post-secondary Non-tertiary Level,Part Time,0.24521,662,2364,0.22786,0.26255
2013,Post-secondary Non-tertiary Level,Not Working,0.33428,931,2364,0.31526,0.35331
2013,First Stage of Tertiary Education,Full Time,0.50412,846,1728,0.48054,0.52770
2013,First Stage of Tertiary Education,Part Time,0.16756,360,1728,0.14994,0.18517
2013,First Stage of Tertiary Education,Not Working,0.32832,522,1728,0.30617,0.35047
2013,Second Stage of Tertiary Education,Full Time,0.46898,2866,6862,0.45717,0.48079
2013,Second Stage of Tertiary Education,Part Time,0.19680,1521,6862,0.18739,0.20620
2013,Second Stage of Tertiary Education,Not Working,0.33423,2475,6862,0.32307,0.34539
2014,Pre-primary Level,Part Time,0.07952,76,877,0.06160,0.09743
2014,Pre-primary Level,Not Working,0.91400,801,877,0.89543,0.93256
2014,Primary Level,Full Time,0.19625,90,504,0.16154,0.23096
2014,Primary Level,Part Time,0.23059,134,504,0.19378,0.26740
2014,Primary Level,Not Working,0.57317,280,504,0.52994,0.61639
2014,Lower Secondary Level,Full Time,0.23261,780,3229,0.21804,0.24719
2014,Lower Secondary Level,Part Time,0.22538,825,3229,0.21097,0.23979
2014,Lower Secondary Level,Not Working,0.54201,1624,3229,0.52482,0.55919
2014,Upper Secondary Level,Full Time,0.35826,4520,12545,0.34987,0.36665
2014,Upper Secondary Level,Part Time,0.24136,3536,12545,0.23387,0.24884
2014,Upper Secondary Level,Not Working,0.40038,4489,12545,0.39181,0.40896
2014,Post-secondary Non-tertiary Level,Full Time,0.50184,910,2049,0.48019,0.52350
2014,Post-secondary Non-tertiary Level,Part Time,0.29565,736,2049,0.27589,0.31542
2014,Post-secondary Non-tertiary Level,Not Working,0.20250,403,2049,0.18510,0.21991
2014,First Stage of Tertiary Education,Full Time,0.49762,782,1596,0.47308,0.52216
2014,First Stage of Tertiary Education,Part Time,0.17590,358,1596,0.15721,0.19458
2014,First Stage of Tertiary Education,Not Working,0.32648,456,1596,0.30347,0.34950
2014,Second Stage of Tertiary Education,Full Time,0.49260,2968,6227,0.48018,0.50502
2014,Second Stage of Tertiary Education,Part Time,0.24210,1687,6227,0.23146,0.25274
2014,Second Stage of Tertiary Education,Not Working,0.26530,1572,6227,0.25433,0.27626
2015,Pre-primary Level,Part Time,0.09392,71,773,0.07334,0.11450
2015,Pre-primary Level,Not Working,0.90540,702,773,0.88476,0.92605
2015,Primary Level,Full Time,0.19771,82,533,0.16387,0.23156
2015,Primary Level,Part Time,0.19449,92,533,0.16086,0.22813
2015,Primary Level,Not Working,0.60780,359,533,0.56631,0.64929
2015,Lower Secondary Level,Full Time,0.22256,673,3100,0.20792,0.23721
2015,Lower Secondary Level,Part Time,0.21085,692,3100,0.19649,0.22521
2015,Lower Secondary Level,Not Working,0.56659,1735,3100,0.54914,0.58404
2015,Upper Secondary Level,Full Time,0.35430,4176,12174,0.34580,0.36279
2015,Upper Secondary Level,Part Time,0.24332,3365,12174,0.23570,0.25094
2015,Upper Secondary Level,Not Working,0.40238,4633,12174,0.39367,0.41109
2015,Post-secondary Non-tertiary Level,Full Time,0.49294,888,2157,0.47183,0.51404
2015,Post-secondary Non-tertiary Level,Part Time,0.29029,725,2157,0.27113,0.30945
2015,Post-secondary Non-tertiary Level,Not Working,0.21677,544,2157,0.19938,0.23417
2015,First Stage of Tertiary Education,Full Time,0.50179,753,1534,0.47676,0.52682
2015,First Stage of Tertiary Education,Part Time,0.18546,345,1534,0.16601,0.20492
2015,First Stage of Tertiary Education,Not Working,0.31275,436,1534,0.28954,0.33595
2015,Second Stage of Tertiary Education,Full Time,0.47653,2788,6422,0.46432,0.48875
2015,Second Stage of Tertiary Education,Part Time,0.23397,1617,6422,0.22362,0.24433
2015,Second Stage of Tertiary Education,Not Working,0.28949,2017,6422,0.27840,0.30059
2016,Pre-primary Level,Part Time,0.07468,70,867,0.05717,0.09219
2016,Pre-primary Level,Not Working,0.92489,797,867,0.90734,0.94245
2016,Primary Level,Full Time,0.18938,73,1442,0.16915,0.20961
2016,Primary Level,Part Time,0.19675,111,1442,0.17622,0.21727
2016,Primary Level,Not Working,0.61387,1258,1442,0.58873,0.63901
2016,Lower Secondary Level,Full Time,0.22357,636,3287,0.20932,0.23781
2016,Lower Secondary Level,Part Time,0.22757,695,3287,0.21324,0.24191
2016,Lower Secondary Level,Not Working,0.54886,1956,3287,0.53184,0.56587
2016,Upper Secondary Level,Full Time,0.36981,3961,11543,0.36101,0.37862
2016,Upper Secondary Level,Part Time,0.25217,3181,11543,0.24425,0.26009
2016,Upper Secondary Level,Not Working,0.37802,4401,11543,0.36917,0.38686
2016,Post-secondary Non-tertiary Level,Full Time,0.50861,930,2093,0.48719,0.53003
2016,Post-secondary Non-tertiary Level,Part Time,0.28875,714,2093,0.26933,0.30817
2016,Post-secondary Non-tertiary Level,Not Working,0.20264,449,2093,0.18542,0.21987
2016,First Stage of Tertiary Education,Full Time,0.53571,713,1407,0.50964,0.56178
2016,First Stage of Tertiary Education,Part Time,0.15449,288,1407,0.13560,0.17338
2016,First Stage of Tertiary Education,Not Working,0.30980,406,1407,0.28563,0.33398
2016,Second Stage of Tertiary Education,Full Time,0.47281,2713,6488,0.46066,0.48495
2016,Second Stage of Tertiary Education,Part Time,0.25241,1683,6488,0.24184,0.26298
2016,Second Stage of Tertiary Education,Not Working,0.27478,2092,6488,0.26392,0.28565
2017,Pre-primary Level,Part Time,0.08870,81,920,0.07031,0.10708
2017,Pre-primary Level,Not Working,0.90780,839,920,0.88910,0.92651
2017,Primary Level,Full Time,0.18969,99,1928,0.17218,0.20719
2017,Primary Level,Part Time,0.20025,152,1928,0.18238,0.21812
2017,Primary Level,Not Working,0.61006,1677,1928,0.58829,0.63184
2017,Lower Secondary Level,Full Time,0.23598,725,3695,0.22228,0.24967
2017,Lower Secondary Level,Part Time,0.22696,764,3695,0.21345,0.24046
2017,Lower Secondary Level,Not Working,0.53707,2206,3695,0.52099,0.55315
2017,Upper Secondary Level,Full Time,0.37417,4531,12754,0.36578,0.38257
2017,Upper Secondary Level,Part Time,0.25000,3548,12754,0.24248,0.25751
2017,Upper Secondary Level,Not Working,0.37583,4675,12754,0.36742,0.38424
2017,Post-secondary Non-tertiary Level,Full Time,0.49083,1006,2314,0.47046,0.51121
2017,Post-secondary Non-tertiary Level,Part Time,0.30880,827,2314,0.28998,0.32763
2017,Post-secondary Non-tertiary Level,Not Working,0.20036,481,2314,0.18405,0.21667
2017,First Stage of Tertiary Education,Full Time,0.53237,802,1536,0.50741,0.55733
2017,First Stage of Tertiary Education,Part Time,0.17598,318,1536,0.15693,0.19503
2017,First Stage of Tertiary Education,Not Working,0.29165,416,1536,0.26891,0.31439
2017,Second Stage of Tertiary Education,Full Time,0.47863,3110,7251,0.46713,0.49013
2017,Second Stage of Tertiary Education,Part Time,0.25762,1891,7251,0.24755,0.26769
2017,Second Stage of Tertiary Education,Not Working,0.26375,2250,7251,0.25361,0.27390
2018,Pre-primary Level,Part Time,0.09992,65,773,0.07876,0.12107
2018,Pre-primary Level,Not Working,0.89271,708,773,0.87088,0.91455
2018,Primary Level,Full Time,0.17617,121,1834,0.15873,0.19361
2018,Primary Level,Part Time,0.20284,208,1834,0.18443,0.22125
2018,Primary Level,Not Working,0.62099,1505,1834,0.59878,0.64320
2018,Lower Secondary Level,Full Time,0.22900,703,3570,0.21521,0.24278
2018,Lower Secondary Level,Part Time,0.24408,833,3570,0.22998,0.25817
2018,Lower Secondary Level,Not Working,0.52693,2034,3570,0.51055,0.54331
2018,Upper Secondary Level,Full Time,0.37122,4273,12145,0.36263,0.37981
2018,Upper Secondary Level,Part Time,0.26073,3492,12145,0.25292,0.26854
2018,Upper Secondary Level,Not Working,0.36805,4380,12145,0.35947,0.37663
2018,Post-secondary Non-tertiary Level,Full Time,0.48859,981,2215,0.46777,0.50941
2018,Post-secondary Non-tertiary Level,Part Time,0.31670,783,2215,0.29732,0.33608
2018,Post-secondary Non-tertiary Level,Not Working,0.19471,451,2215,0.17822,0.21121
2018,First Stage of Tertiary Education,Full Time,0.51709,748,1455,0.49141,0.54278
2018,First Stage of Tertiary Education,Part Time,0.19908,309,1455,0.17856,0.21961
2018,First Stage of Tertiary Education,Not Working,0.28383,398,1455,0.26065,0.30700
2018,Second Stage of Tertiary Education,Full Time,0.49464,3062,6978,0.48291,0.50637
2018,Second Stage of Tertiary Education,Part Time,0.24886,1852,6978,0.23872,0.25901
2018,Second Stage of Tertiary Education,Not Working,0.25649,2064,6978,0.24625,0.26674
2019,Pre-primary Level,Part Time,0.10637,66,610,0.08188,0.13085
2019,Pre-primary Level,Not Working,0.88762,544,610,0.86253,0.91270
2019,Primary Level,Full Time,0.19380,154,1722,0.17512,0.21248
2019,Primary Level,Part Time,0.23932,241,1722,0.21916,0.25948
2019,Primary Level,Not Working,0.56688,1327,1722,0.54347,0.59029
2019,Lower Secondary Level,Full Time,0.24830,709,3213,0.23336,0.26324
2019,Lower Secondary Level,Part Time,0.24744,757,3213,0.23252,0.26236
2019,Lower Secondary Level,Not Working,0.50426,1747,3213,0.48697,0.52155
2019,Upper Secondary Level,Full Time,0.36809,4238,11686,0.35935,0.37684
2019,Upper Secondary Level,Part Time,0.24984,3235,11686,0.24199,0.25769
2019,Upper Secondary Level,Not Working,0.38207,4213,11686,0.37325,0.39088
2019,Post-secondary Non-tertiary Level,Full Time,0.49160,1044,2260,0.47098,0.51221
2019,Post-secondary Non-tertiary Level,Part Time,0.31805,784,2260,0.29885,0.33726
2019,Post-secondary Non-tertiary Level,Not Working,0.19035,432,2260,0.17416,0.20654
2019,First Stage of Tertiary Education,Full Time,0.52626,910,1667,0.50228,0.55023
2019,First Stage of Tertiary Education,Part Time,0.19272,330,1667,0.17378,0.21166
2019,First Stage of Tertiary Education,Not Working,0.28103,427,1667,0.25944,0.30261
2019,Second Stage of Tertiary Education,Full Time,0.48237,3578,7586,0.47113,0.49362
2019,Second Stage of Tertiary Education,Part Time,0.25044,2016,7586,0.24069,0.26019
2019,Second Stage of Tertiary Education,Not Working,0.26719,1992,7586,0.25723,0.27714
2020,Pre-primary Level,Part Time,0.10329,76,763,0.08168,0.12490
2020,Pre-primary Level,Not Working,0.89644,687,763,0.87481,0.91807
2020,Primary Level,Full Time,0.18606,251,1831,0.16823,0.20389
2020,Primary Level,Part Time,0.26772,321,1831,0.24744,0.28801
2020,Primary Level,Not Working,0.54621,1259,1831,0.52340,0.56903
2020,Lower Secondary Level,Full Time,0.25291,807,3326,0.23813,0.26768
