year,age_gr,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,30-45 y.,Central Asia,0.01568,67,5081,0.01226,0.01910
2008,30-45 y.,Western Asia,0.03977,193,5081,0.03440,0.04515
2008,30-45 y.,Eastern Europe,0.03330,150,5081,0.02837,0.03823
2008,46-65 y.,Germany,0.84978,5986,6590,0.84115,0.85840
2008,46-65 y.,Southern Europe,0.04806,214,6590,0.04289,0.05322
2008,46-65 y.,Central Asia,0.00737,35,6590,0.00530,0.00943
2008,46-65 y.,Western Asia,0.02081,95,6590,0.01736,0.02425
2008,46-65 y.,Eastern Europe,0.03551,203,6590,0.03104,0.03997
2008,46-65 y.,Western Europe,0.01601,57,6590,0.01298,0.01904
2008,66 and older,Germany,0.90112,3927,4210,0.89211,0.91014
2008,66 and older,Southern Europe,0.02150,80,4210,0.01711,0.02588
2008,66 and older,Western Asia,0.01149,48,4210,0.00827,0.01471
2008,66 and older,Eastern Europe,0.03884,155,4210,0.03300,0.04467
2009,17-29 y.,Germany,0.90971,2909,3019,0.89949,0.91994
2009,17-29 y.,Central Asia,0.01982,40,3019,0.01484,0.02479
2009,17-29 y.,Eastern Europe,0.02825,70,3019,0.02234,0.03416
2009,30-45 y.,Germany,0.85941,4145,4597,0.84936,0.86946
2009,30-45 y.,Southern Europe,0.02260,90,4597,0.01830,0.02689
2009,30-45 y.,Central Asia,0.01538,63,4597,0.01183,0.01894
2009,30-45 y.,Western Asia,0.03644,161,4597,0.03102,0.04186
2009,30-45 y.,Eastern Europe,0.03647,138,4597,0.03105,0.04189
2009,46-65 y.,Germany,0.85763,5706,6240,0.84896,0.86630
2009,46-65 y.,Southern Europe,0.04726,193,6240,0.04199,0.05252
2009,46-65 y.,Central Asia,0.00749,32,6240,0.00535,0.00963
2009,46-65 y.,Western Asia,0.02125,82,6240,0.01767,0.02483
2009,46-65 y.,Eastern Europe,0.03275,183,6240,0.02833,0.03717
2009,46-65 y.,Western Europe,0.01365,44,6240,0.01077,0.01653
2009,66 and older,Germany,0.90558,3827,4089,0.89661,0.91454
2009,66 and older,Southern Europe,0.02012,71,4089,0.01581,0.02442
2009,66 and older,Western Asia,0.01264,42,4089,0.00921,0.01606
2009,66 and older,Eastern Europe,0.03668,149,4089,0.03092,0.04245
2010,17-29 y.,Germany,0.89719,3785,4206,0.88801,0.90637
2010,17-29 y.,Southern Europe,0.02085,80,4206,0.01653,0.02517
2010,17-29 y.,Central Asia,0.02314,113,4206,0.01860,0.02769
2010,17-29 y.,Western Asia,0.01211,57,4206,0.00881,0.01542
2010,17-29 y.,Eastern Europe,0.03328,171,4206,0.02785,0.03870
2010,30-45 y.,Germany,0.82769,7618,8953,0.81987,0.83552
2010,30-45 y.,Southern Asia,0.00508,46,8953,0.00360,0.00655
2010,30-45 y.,Southern Europe,0.02283,225,8953,0.01974,0.02593
2010,30-45 y.,Central Asia,0.02221,183,8953,0.01916,0.02526
2010,30-45 y.,Western Asia,0.04002,342,8953,0.03596,0.04408
2010,30-45 y.,Eastern Europe,0.04540,391,8953,0.04109,0.04972
2010,30-45 y.,Western Europe,0.01371,68,8953,0.01130,0.01612
2010,30-45 y.,Sub-Saharan Africa,0.00351,47,8953,0.00228,0.00473
2010,30-45 y.,Latin America and the Caribbean,0.00570,33,8953,0.00414,0.00726
2010,46-65 y.,Germany,0.85364,6257,6844,0.84527,0.86202
2010,46-65 y.,Southern Europe,0.05193,204,6844,0.04667,0.05718
2010,46-65 y.,Central Asia,0.00664,36,6844,0.00471,0.00856
2010,46-65 y.,Western Asia,0.01882,95,6844,0.01560,0.02204
2010,46-65 y.,Eastern Europe,0.03332,204,6844,0.02906,0.03757
2010,46-65 y.,Western Europe,0.01529,48,6844,0.01238,0.01820
2010,66 and older,Germany,0.89993,3708,3954,0.89057,0.90928
2010,66 and older,Southern Europe,0.02442,72,3954,0.01961,0.02923
2010,66 and older,Western Asia,0.01154,34,3954,0.00821,0.01487
2010,66 and older,Eastern Europe,0.03745,140,3954,0.03154,0.04337
2011,17-29 y.,Germany,0.89534,4240,4631,0.88652,0.90416
2011,17-29 y.,Southern Europe,0.01490,60,4631,0.01141,0.01839
2011,17-29 y.,Central Asia,0.02602,116,4631,0.02144,0.03061
2011,17-29 y.,Western Asia,0.01369,49,4631,0.01034,0.01704
2011,17-29 y.,Eastern Europe,0.03572,166,4631,0.03037,0.04107
2011,30-45 y.,Germany,0.83752,8437,9895,0.83025,0.84479
2011,30-45 y.,Northern Africa,0.00353,32,9895,0.00236,0.00470
2011,30-45 y.,Southern Asia,0.00367,45,9895,0.00248,0.00486
2011,30-45 y.,South-Eastern Asia,0.00523,33,9895,0.00381,0.00666
2011,30-45 y.,Southern Europe,0.02044,226,9895,0.01766,0.02323
2011,30-45 y.,Central Asia,0.02415,225,9895,0.02113,0.02718
2011,30-45 y.,Western Asia,0.02886,300,9895,0.02556,0.03216
2011,30-45 y.,Eastern Europe,0.04806,414,9895,0.04384,0.05227
2011,30-45 y.,Northern Europe,0.00333,32,9895,0.00219,0.00446
2011,30-45 y.,Western Europe,0.01185,72,9895,0.00972,0.01399
2011,30-45 y.,Sub-Saharan Africa,0.00420,47,9895,0.00292,0.00547
2011,30-45 y.,Latin America and the Caribbean,0.00451,32,9895,0.00319,0.00583
2011,46-65 y.,Germany,0.85938,8176,8984,0.85219,0.86657
2011,46-65 y.,Southern Europe,0.04066,230,8984,0.03658,0.04475
2011,46-65 y.,Central Asia,0.00869,69,8984,0.00677,0.01061
2011,46-65 y.,Western Asia,0.01683,110,8984,0.01417,0.01949
2011,46-65 y.,Eastern Europe,0.03912,324,8984,0.03511,0.04313
2011,46-65 y.,Western Europe,0.01560,75,8984,0.01304,0.01816
2011,66 and older,Germany,0.90080,4722,5098,0.89259,0.90900
2011,66 and older,Southern Europe,0.02160,81,5098,0.01761,0.02559
2011,66 and older,Western Asia,0.01256,40,5098,0.00950,0.01562
2011,66 and older,Eastern Europe,0.04292,217,5098,0.03736,0.04848
2011,66 and older,Western Europe,0.00992,38,5098,0.00720,0.01264
2012,17-29 y.,Germany,0.88755,4105,4449,0.87827,0.89684
2012,17-29 y.,Southern Europe,0.01449,56,4449,0.01098,0.01801
2012,17-29 y.,Central Asia,0.02828,100,4449,0.02341,0.03316
2012,17-29 y.,Western Asia,0.00894,37,4449,0.00617,0.01170
2012,17-29 y.,Eastern Europe,0.04504,151,4449,0.03894,0.05113
2012,30-45 y.,Germany,0.82184,7677,8988,0.81393,0.82975
2012,30-45 y.,Northern Africa,0.00350,33,8988,0.00227,0.00472
2012,30-45 y.,Southern Asia,0.00451,39,8988,0.00313,0.00590
2012,30-45 y.,Southern Europe,0.02264,207,8988,0.01957,0.02572
2012,30-45 y.,Central Asia,0.02686,228,8988,0.02351,0.03020
2012,30-45 y.,Western Asia,0.03472,266,8988,0.03093,0.03850
2012,30-45 y.,Eastern Europe,0.05056,404,8988,0.04603,0.05509
2012,30-45 y.,Northern Europe,0.00522,31,8988,0.00373,0.00671
2012,30-45 y.,Western Europe,0.01159,63,8988,0.00938,0.01380
2012,30-45 y.,Sub-Saharan Africa,0.00492,40,8988,0.00347,0.00637
2012,46-65 y.,Germany,0.85958,8444,9241,0.85250,0.86666
2012,46-65 y.,Southern Europe,0.03812,207,9241,0.03421,0.04202
2012,46-65 y.,Central Asia,0.00962,78,9241,0.00763,0.01161
2012,46-65 y.,Western Asia,0.01356,91,9241,0.01121,0.01592
2012,46-65 y.,Eastern Europe,0.04428,339,9241,0.04009,0.04848
2012,46-65 y.,Western Europe,0.01800,82,9241,0.01529,0.02072
2012,66 and older,Germany,0.89398,4788,5156,0.88558,0.90239
2012,66 and older,Southern Europe,0.02602,84,5156,0.02167,0.03036
2012,66 and older,Western Asia,0.01204,35,5156,0.00906,0.01502
2012,66 and older,Eastern Europe,0.04162,205,5156,0.03617,0.04708
2012,66 and older,Western Europe,0.01268,44,5156,0.00963,0.01574
2013,17-29 y.,Germany,0.87166,4474,5459,0.86279,0.88053
2013,17-29 y.,Southern Europe,0.01786,197,5459,0.01435,0.02137
2013,17-29 y.,Central Asia,0.02422,201,5459,0.02014,0.02830
2013,17-29 y.,Western Asia,0.01772,153,5459,0.01422,0.02122
2013,17-29 y.,Eastern Europe,0.04151,434,5459,0.03621,0.04680
2013,30-45 y.,Germany,0.79098,7327,10315,0.78314,0.79883
2013,30-45 y.,Northern Africa,0.00550,71,10315,0.00407,0.00692
2013,30-45 y.,Southern Asia,0.00843,84,10315,0.00666,0.01019
2013,30-45 y.,South-Eastern Asia,0.00618,41,10315,0.00467,0.00770
2013,30-45 y.,Southern Europe,0.02823,556,10315,0.02503,0.03142
2013,30-45 y.,Central Asia,0.02818,429,10315,0.02499,0.03137
2013,30-45 y.,Western Asia,0.03919,508,10315,0.03545,0.04294
2013,30-45 y.,Eastern Europe,0.06169,1067,10315,0.05705,0.06634
2013,30-45 y.,Northern Europe,0.00428,41,10315,0.00302,0.00553
2013,30-45 y.,Western Europe,0.00953,76,10315,0.00765,0.01140
2013,30-45 y.,Sub-Saharan Africa,0.00808,69,10315,0.00636,0.00981
2013,30-45 y.,Latin America and the Caribbean,0.00427,46,10315,0.00301,0.00553
2013,46-65 y.,Germany,0.86477,8276,10046,0.85808,0.87146
2013,46-65 y.,Southern Asia,0.00342,46,10046,0.00228,0.00456
2013,46-65 y.,Southern Europe,0.02997,411,10046,0.02663,0.03330
2013,46-65 y.,Central Asia,0.01307,234,10046,0.01084,0.01529
2013,46-65 y.,Western Asia,0.01805,255,10046,0.01544,0.02065
2013,46-65 y.,Eastern Europe,0.04372,704,10046,0.03972,0.04772
2013,46-65 y.,Western Europe,0.01285,87,10046,0.01064,0.01505
2013,46-65 y.,Sub-Saharan Africa,0.00266,33,10046,0.00165,0.00367
2013,66 and older,Germany,0.91253,4589,4983,0.90469,0.92038
2013,66 and older,Southern Europe,0.02023,94,4983,0.01632,0.02414
2013,66 and older,Western Asia,0.01028,35,4983,0.00748,0.01308
2013,66 and older,Eastern Europe,0.03509,219,4983,0.02998,0.04020
2013,66 and older,Western Europe,0.01097,46,4983,0.00808,0.01386
2014,17-29 y.,Germany,0.87623,4029,4768,0.86688,0.88558
2014,17-29 y.,Southern Europe,0.01973,145,4768,0.01578,0.02368
2014,17-29 y.,Central Asia,0.02370,149,4768,0.01938,0.02801
2014,17-29 y.,Western Asia,0.01627,130,4768,0.01268,0.01986
2014,17-29 y.,Eastern Europe,0.03424,315,4768,0.02908,0.03940
2014,30-45 y.,Germany,0.78207,6132,8456,0.77327,0.79087
2014,30-45 y.,Northern Africa,0.00543,51,8456,0.00386,0.00700
2014,30-45 y.,Southern Asia,0.00829,60,8456,0.00636,0.01023
2014,30-45 y.,Southern Europe,0.03018,436,8456,0.02653,0.03383
2014,30-45 y.,Central Asia,0.02809,356,8456,0.02457,0.03161
2014,30-45 y.,Western Asia,0.04172,381,8456,0.03746,0.04598
2014,30-45 y.,Eastern Europe,0.06153,855,8456,0.05641,0.06666
2014,30-45 y.,Northern Europe,0.00426,32,8456,0.00287,0.00565
2014,30-45 y.,Western Europe,0.01032,65,8456,0.00817,0.01248
2014,30-45 y.,Sub-Saharan Africa,0.00875,52,8456,0.00677,0.01074
2014,30-45 y.,Latin America and the Caribbean,0.00664,36,8456,0.00491,0.00837
2014,46-65 y.,Germany,0.86415,7716,9164,0.85713,0.87116
2014,46-65 y.,Southern Asia,0.00480,40,9164,0.00338,0.00621
2014,46-65 y.,Southern Europe,0.02881,344,9164,0.02538,0.03223
2014,46-65 y.,Central Asia,0.01230,181,9164,0.01005,0.01456
2014,46-65 y.,Western Asia,0.02184,228,9164,0.01885,0.02483
2014,46-65 y.,Eastern Europe,0.03858,579,9164,0.03463,0.04252
2014,46-65 y.,Western Europe,0.01346,76,9164,0.01110,0.01582
2014,66 and older,Germany,0.91328,4505,4893,0.90539,0.92117
2014,66 and older,Southern Europe,0.01953,92,4893,0.01565,0.02341
2014,66 and older,Western Asia,0.01081,32,4893,0.00791,0.01371
2014,66 and older,Eastern Europe,0.03480,219,4893,0.02966,0.03993
2014,66 and older,Western Europe,0.01100,45,4893,0.00808,0.01393
2015,17-29 y.,Germany,0.86327,3887,4884,0.85363,0.87290
2015,17-29 y.,Southern Asia,0.00905,46,4884,0.00639,0.01170
2015,17-29 y.,Southern Europe,0.02088,198,4884,0.01687,0.02489
2015,17-29 y.,Central Asia,0.02710,134,4884,0.02254,0.03165
2015,17-29 y.,Western Asia,0.01839,151,4884,0.01462,0.02216
2015,17-29 y.,Eastern Europe,0.04368,468,4884,0.03795,0.04942
2015,30-45 y.,Germany,0.77492,5466,8217,0.76589,0.78395
2015,30-45 y.,Northern Africa,0.00734,77,8217,0.00549,0.00918
2015,30-45 y.,Southern Asia,0.00965,101,8217,0.00754,0.01177
2015,30-45 y.,Southern Europe,0.03604,513,8217,0.03201,0.04007
2015,30-45 y.,Central Asia,0.02647,331,8217,0.02300,0.02994
2015,30-45 y.,Western Asia,0.03767,349,8217,0.03355,0.04178
2015,30-45 y.,Eastern Europe,0.06646,1105,8217,0.06107,0.07184
2015,30-45 y.,Northern Europe,0.00433,55,8217,0.00291,0.00575
2015,30-45 y.,Western Europe,0.01364,85,8217,0.01113,0.01615
2015,30-45 y.,Sub-Saharan Africa,0.00725,66,8217,0.00541,0.00908
2015,30-45 y.,Latin America and the Caribbean,0.00612,69,8217,0.00444,0.00781
2015,46-65 y.,Germany,0.85668,7479,9034,0.84945,0.86390
2015,46-65 y.,Southern Asia,0.00547,46,9034,0.00395,0.00699
2015,46-65 y.,Southern Europe,0.02957,355,9034,0.02608,0.03307
2015,46-65 y.,Central Asia,0.01504,163,9034,0.01253,0.01754
2015,46-65 y.,Western Asia,0.02477,249,9034,0.02157,0.02798
2015,46-65 y.,Eastern Europe,0.04116,605,9034,0.03706,0.04526
2015,46-65 y.,Northern Europe,0.00236,34,9034,0.00136,0.00336
2015,46-65 y.,Western Europe,0.01077,72,9034,0.00864,0.01289
2015,46-65 y.,Latin America and the Caribbean,0.00360,31,9034,0.00236,0.00483
2015,66 and older,Germany,0.91320,4459,4803,0.90524,0.92117
2015,66 and older,Southern Europe,0.02028,95,4803,0.01629,0.02427
2015,66 and older,Eastern Europe,0.03478,206,4803,0.02959,0.03996
2015,66 and older,Western Europe,0.01118,43,4803,0.00821,0.01416
2016,17-29 y.,Germany,0.86815,3604,5487,0.85920,0.87711
2016,17-29 y.,Southern Asia,0.01081,194,5487,0.00808,0.01355
2016,17-29 y.,Southern Europe,0.02205,179,5487,0.01816,0.02593
2016,17-29 y.,Central Asia,0.02042,95,5487,0.01668,0.02416
2016,17-29 y.,Western Asia,0.02628,920,5487,0.02204,0.03051
2016,17-29 y.,Eastern Europe,0.03506,353,5487,0.03019,0.03993
2016,17-29 y.,Sub-Saharan Africa,0.00673,142,5487,0.00457,0.00889
2016,30-45 y.,Germany,0.77538,4828,8567,0.76654,0.78422
2016,30-45 y.,Northern Africa,0.00763,78,8567,0.00579,0.00947
2016,30-45 y.,Southern Asia,0.01071,283,8567,0.00853,0.01288
2016,30-45 y.,Southern Europe,0.03906,485,8567,0.03495,0.04316
2016,30-45 y.,Central Asia,0.02374,304,8567,0.02052,0.02697
2016,30-45 y.,Western Asia,0.03791,1360,8567,0.03386,0.04195
2016,30-45 y.,Eastern Europe,0.06585,944,8567,0.06060,0.07110
2016,30-45 y.,Northern Europe,0.00468,47,8567,0.00323,0.00612
2016,30-45 y.,Western Europe,0.00998,64,8567,0.00788,0.01209
2016,30-45 y.,Sub-Saharan Africa,0.00764,113,8567,0.00580,0.00948
2016,30-45 y.,Latin America and the Caribbean,0.00738,61,8567,0.00557,0.00919
2016,46-65 y.,Germany,0.84645,7071,8903,0.83896,0.85394
2016,46-65 y.,Southern Asia,0.00606,87,8903,0.00445,0.00767
2016,46-65 y.,Southern Europe,0.02953,333,8903,0.02602,0.03305
2016,46-65 y.,Central Asia,0.01543,160,8903,0.01287,0.01799
2016,46-65 y.,Western Asia,0.02686,572,8903,0.02350,0.03022
2016,46-65 y.,Eastern Europe,0.04274,575,8903,0.03854,0.04694
2016,46-65 y.,Northern Europe,0.00277,32,8903,0.00168,0.00386
2016,46-65 y.,Western Europe,0.01361,73,8903,0.01120,0.01601
2016,66 and older,Germany,0.90430,4305,4660,0.89585,0.91275
2016,66 and older,Southern Europe,0.02501,82,4660,0.02053,0.02950
2016,66 and older,Western Asia,0.01357,46,4660,0.01025,0.01690
2016,66 and older,Eastern Europe,0.03111,188,4660,0.02613,0.03610
2016,66 and older,Western Europe,0.01183,39,4660,0.00872,0.01493
2017,17-29 y.,Germany,0.87766,4225,6480,0.86969,0.88564
2017,17-29 y.,Southern Asia,0.01022,277,6480,0.00777,0.01267
2017,17-29 y.,Southern Europe,0.02382,131,6480,0.02011,0.02754
2017,17-29 y.,Central Asia,0.01115,60,6480,0.00860,0.01371
2017,17-29 y.,Western Asia,0.03015,1363,6480,0.02599,0.03432
2017,17-29 y.,Eastern Europe,0.02968,278,6480,0.02555,0.03382
2017,17-29 y.,Sub-Saharan Africa,0.00528,146,6480,0.00352,0.00705
2017,30-45 y.,Germany,0.77031,5155,9078,0.76165,0.77896
2017,30-45 y.,Northern Africa,0.00647,72,9078,0.00482,0.00812
2017,30-45 y.,Southern Asia,0.01400,333,9078,0.01159,0.01642
2017,30-45 y.,Southern Europe,0.03784,399,9078,0.03392,0.04177
2017,30-45 y.,Central Asia,0.02625,298,9078,0.02296,0.02954
2017,30-45 y.,Western Asia,0.03963,1694,9078,0.03562,0.04364
2017,30-45 y.,Eastern Europe,0.06393,844,9078,0.05889,0.06896
2017,30-45 y.,Northern Europe,0.00389,41,9078,0.00261,0.00517
2017,30-45 y.,Western Europe,0.00970,66,9078,0.00769,0.01172
2017,30-45 y.,Sub-Saharan Africa,0.00934,114,9078,0.00736,0.01131
2017,30-45 y.,Latin America and the Caribbean,0.00959,62,9078,0.00758,0.01159
2017,46-65 y.,Germany,0.84159,8377,10447,0.83459,0.84860
2017,46-65 y.,Southern Asia,0.00665,116,10447,0.00509,0.00821
2017,46-65 y.,Southern Europe,0.03084,314,10447,0.02753,0.03416
2017,46-65 y.,Central Asia,0.01335,159,10447,0.01115,0.01555
2017,46-65 y.,Western Asia,0.02874,748,10447,0.02554,0.03195
2017,46-65 y.,Eastern Europe,0.04403,606,10447,0.04009,0.04796
2017,46-65 y.,Northern Europe,0.00334,41,10447,0.00224,0.00445
2017,46-65 y.,Western Europe,0.01431,86,10447,0.01204,0.01659
2017,66 and older,Germany,0.90274,4519,4951,0.89449,0.91100
2017,66 and older,Southern Europe,0.02948,88,4951,0.02476,0.03419
2017,66 and older,Central Asia,0.00330,33,4951,0.00170,0.00490
2017,66 and older,Western Asia,0.01307,66,4951,0.00991,0.01623
2017,66 and older,Eastern Europe,0.02925,202,4951,0.02456,0.03395
2017,66 and older,Western Europe,0.01250,43,4951,0.00941,0.01560
2018,17-29 y.,Germany,0.88260,4160,6092,0.87452,0.89069
2018,17-29 y.,Southern Asia,0.01365,239,6092,0.01073,0.01656
2018,17-29 y.,Southern Europe,0.02232,111,6092,0.01861,0.02603
2018,17-29 y.,Central Asia,0.00591,43,6092,0.00398,0.00783
2018,17-29 y.,Western Asia,0.02845,1183,6092,0.02428,0.03263
2018,17-29 y.,Eastern Europe,0.02855,226,6092,0.02437,0.03273
2018,17-29 y.,Sub-Saharan Africa,0.00510,130,6092,0.00331,0.00689
2018,30-45 y.,Germany,0.75911,4782,8399,0.74996,0.76826
2018,30-45 y.,Northern Africa,0.00694,71,8399,0.00517,0.00872
2018,30-45 y.,Southern Asia,0.01483,306,8399,0.01224,0.01741
2018,30-45 y.,Southern Europe,0.03995,339,8399,0.03576,0.04414
2018,30-45 y.,Central Asia,0.02502,251,8399,0.02168,0.02836
2018,30-45 y.,Western Asia,0.04240,1579,8399,0.03809,0.04671
2018,30-45 y.,Eastern Europe,0.06992,784,8399,0.06447,0.07538
2018,30-45 y.,Northern Europe,0.00396,40,8399,0.00262,0.00530
2018,30-45 y.,Western Europe,0.01032,61,8399,0.00816,0.01249
2018,30-45 y.,Sub-Saharan Africa,0.00959,133,8399,0.00751,0.01168
2018,30-45 y.,Latin America and the Caribbean,0.00961,53,8399,0.00752,0.01169
2018,46-65 y.,Germany,0.84221,8048,10184,0.83513,0.84929
2018,46-65 y.,Southern Asia,0.00614,97,10184,0.00462,0.00766
2018,46-65 y.,Southern Europe,0.02636,282,10184,0.02325,0.02947
2018,46-65 y.,Central Asia,0.01478,163,10184,0.01243,0.01712
2018,46-65 y.,Western Asia,0.03084,818,10184,0.02748,0.03420
2018,46-65 y.,Eastern Europe,0.04392,591,10184,0.03994,0.04790
2018,46-65 y.,Northern Europe,0.00389,40,10184,0.00268,0.00510
2018,46-65 y.,Western Europe,0.01542,77,10184,0.01303,0.01781
2018,46-65 y.,Sub-Saharan Africa,0.00239,36,10184,0.00144,0.00334
2018,46-65 y.,Latin America and the Caribbean,0.00421,32,10184,0.00295,0.00547
2018,66 and older,Germany,0.89423,4535,4974,0.88568,0.90278
2018,66 and older,Southern Europe,0.02642,86,4974,0.02197,0.03088
2018,66 and older,Central Asia,0.00468,40,4974,0.00278,0.00658
2018,66 and older,Western Asia,0.01389,62,4974,0.01064,0.01714
2018,66 and older,Eastern Europe,0.02844,201,4974,0.02382,0.03306
2018,66 and older,Western Europe,0.01818,50,4974,0.01446,0.02189
2019,17-29 y.,Germany,0.88103,3957,5499,0.87247,0.88959
2019,17-29 y.,Southern Asia,0.01545,180,5499,0.01219,0.01871
2019,17-29 y.,Southern Europe,0.02192,79,5499,0.01805,0.02579
2019,17-29 y.,Western Asia,0.03087,1026,5499,0.02630,0.03545
2019,17-29 y.,Eastern Europe,0.02412,158,5499,0.02006,0.02818
2019,17-29 y.,Sub-Saharan Africa,0.00889,99,5499,0.00641,0.01137
2019,30-45 y.,Germany,0.76746,4690,7897,0.75814,0.77677
2019,30-45 y.,Northern Africa,0.00663,55,7897,0.00484,0.00841
2019,30-45 y.,Southern Asia,0.01353,273,7897,0.01098,0.01608
2019,30-45 y.,Southern Europe,0.03590,262,7897,0.03179,0.04000
2019,30-45 y.,Central Asia,0.02381,210,7897,0.02044,0.02717
2019,30-45 y.,Western Asia,0.04057,1517,7897,0.03622,0.04492
2019,30-45 y.,Eastern Europe,0.06973,662,7897,0.06411,0.07535
2019,30-45 y.,Western Europe,0.01148,59,7897,0.00913,0.01383
2019,30-45 y.,Sub-Saharan Africa,0.00905,121,7897,0.00696,0.01114
2019,30-45 y.,Latin America and the Caribbean,0.01026,48,7897,0.00804,0.01249
2019,46-65 y.,Germany,0.83368,8914,10982,0.82672,0.84065
2019,46-65 y.,Southern Asia,0.00402,82,10982,0.00284,0.00520
2019,46-65 y.,Southern Europe,0.02972,249,10982,0.02654,0.03289
2019,46-65 y.,Central Asia,0.01555,149,10982,0.01324,0.01786
2019,46-65 y.,Western Asia,0.03512,809,10982,0.03168,0.03856
2019,46-65 y.,Eastern Europe,0.04484,575,10982,0.04097,0.04871
2019,46-65 y.,Northern Europe,0.00340,39,10982,0.00232,0.00449
2019,46-65 y.,Western Europe,0.01542,94,10982,0.01312,0.01773
2019,46-65 y.,Sub-Saharan Africa,0.00280,34,10982,0.00181,0.00379
2019,46-65 y.,Latin America and the Caribbean,0.00480,37,10982,0.00351,0.00610
2019,66 and older,Germany,0.89844,4734,5153,0.89019,0.90669
2019,66 and older,Southern Europe,0.02717,84,5153,0.02273,0.03161
2019,66 and older,Central Asia,0.00463,35,5153,0.00277,0.00648
2019,66 and older,Western Asia,0.00929,57,5153,0.00667,0.01192
2019,66 and older,Eastern Europe,0.02862,190,5153,0.02406,0.03317
2019,66 and older,Western Europe,0.01744,53,5153,0.01386,0.02101
2020,17-29 y.,Germany,0.89636,3673,5974,0.88863,0.90409
2020,17-29 y.,Northern Africa,0.00151,43,5974,0.00052,0.00249
2020,17-29 y.,Southern Asia,0.01560,243,5974,0.01246,0.01874
2020,17-29 y.,South-Eastern Asia,0.00111,34,5974,0.00026,0.00195
2020,17-29 y.,Southern Europe,0.01780,199,5974,0.01445,0.02115
2020,17-29 y.,Western Asia,0.02993,1088,5974,0.02561,0.03425
2020,17-29 y.,Eastern Europe,0.02230,409,5974,0.01855,0.02604
2020,17-29 y.,Sub-Saharan Africa,0.00408,227,5974,0.00246,0.00569
2020,17-29 y.,Latin America and the Caribbean,0.00352,58,5974,0.00202,0.00502
2020,30-45 y.,Germany,0.77553,4235,8437,0.76663,0.78443
2020,30-45 y.,Northern Africa,0.00514,80,8437,0.00361,0.00667
2020,30-45 y.,Southern Asia,0.01388,420,8437,0.01138,0.01637
2020,30-45 y.,South-Eastern Asia,0.00394,35,8437,0.00260,0.00528
2020,30-45 y.,Southern Europe,0.03732,450,8437,0.03327,0.04136
2020,30-45 y.,Central Asia,0.02305,185,8437,0.01985,0.02625
2020,30-45 y.,Western Asia,0.03619,1572,8437,0.03221,0.04018
2020,30-45 y.,Eastern Europe,0.06254,1029,8437,0.05737,0.06770
2020,30-45 y.,Northern Europe,0.00363,34,8437,0.00235,0.00492
2020,30-45 y.,Western Europe,0.01001,55,8437,0.00789,0.01214
2020,30-45 y.,Sub-Saharan Africa,0.01488,244,8437,0.01229,0.01746
2020,30-45 y.,Latin America and the Caribbean,0.01071,98,8437,0.00852,0.01291
2020,46-65 y.,Germany,0.84932,8179,10435,0.84246,0.85619
2020,46-65 y.,Southern Asia,0.00459,85,10435,0.00330,0.00589
2020,46-65 y.,Southern Europe,0.02816,299,10435,0.02498,0.03133
2020,46-65 y.,Central Asia,0.01527,136,10435,0.01292,0.01762
2020,46-65 y.,Western Asia,0.02938,835,10435,0.02614,0.03262
2020,46-65 y.,Eastern Europe,0.03512,672,10435,0.03159,0.03865
2020,46-65 y.,Northern Europe,0.00287,38,10435,0.00184,0.00389
2020,46-65 y.,Western Europe,0.01617,96,10435,0.01375,0.01859
2020,46-65 y.,Sub-Saharan Africa,0.00360,50,10435,0.00245,0.00475
2020,46-65 y.,Latin America and the Caribbean,0.00430,45,10435,0.00304,0.00556
2020,66 and older,Germany,0.90586,4444,4879,0.89767,0.91406
2020,66 and older,Southern Europe,0.02595,86,4879,0.02149,0.03042
2020,66 and older,Central Asia,0.00491,37,4879,0.00295,0.00687
2020,66 and older,Western Asia,0.01201,64,4879,0.00895,0.01506
2020,66 and older,Eastern Europe,0.02240,198,4879,0.01824,0.02655
2020,66 and older,Western Europe,0.01491,50,4879,0.01151,0.01831
2021,17-29 y.,Germany,0.88093,2448,3548,0.87027,0.89159
2021,17-29 y.,Southern Asia,0.01641,89,3548,0.01223,0.02059
2021,17-29 y.,Southern Europe,0.02106,63,3548,0.01633,0.02579
2021,17-29 y.,Western Asia,0.02945,693,3548,0.02388,0.03501
2021,17-29 y.,Eastern Europe,0.02672,149,3548,0.02141,0.03203
2021,17-29 y.,Sub-Saharan Africa,0.00831,106,3548,0.00532,0.01130
2021,30-45 y.,Germany,0.77962,2929,5275,0.76843,0.79080
2021,30-45 y.,Northern Africa,0.00518,37,5275,0.00324,0.00711
2021,30-45 y.,Southern Asia,0.01443,240,5275,0.01121,0.01765
2021,30-45 y.,Southern Europe,0.03914,209,5275,0.03391,0.04438
2021,30-45 y.,Central Asia,0.02154,98,5275,0.01763,0.02546
2021,30-45 y.,Western Asia,0.03115,1056,5275,0.02646,0.03583
2021,30-45 y.,Eastern Europe,0.06542,486,5275,0.05875,0.07210
2021,30-45 y.,Western Europe,0.01074,36,5275,0.00796,0.01352
2021,30-45 y.,Sub-Saharan Africa,0.01083,131,5275,0.00803,0.01362
2021,30-45 y.,Latin America and the Caribbean,0.00930,53,5275,0.00671,0.01190
