year,age_gr,migback,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,46-65 y.,Direct migration background,Central Asia,0.04534,36,587,0.02850,0.06219
2010,46-65 y.,Direct migration background,Western Asia,0.12856,95,587,0.10146,0.15567
2010,46-65 y.,Direct migration background,Eastern Europe,0.22763,204,587,0.19368,0.26158
2010,46-65 y.,Direct migration background,Western Europe,0.10446,48,587,0.07969,0.12922
2010,66 and older,Direct migration background,Southern Europe,0.24404,72,246,0.19026,0.29783
2010,66 and older,Direct migration background,Western Asia,0.11529,34,246,0.07530,0.15529
2010,66 and older,Direct migration background,Eastern Europe,0.37428,140,246,0.31368,0.43488
2011,17-29 y.,Direct migration background,Southern Europe,0.14238,60,391,0.10770,0.17707
2011,17-29 y.,Direct migration background,Central Asia,0.24863,116,391,0.20574,0.29153
2011,17-29 y.,Direct migration background,Western Asia,0.13083,49,391,0.09736,0.16429
2011,17-29 y.,Direct migration background,Eastern Europe,0.34130,166,391,0.29424,0.38836
2011,30-45 y.,Direct migration background,Northern Africa,0.02174,32,1458,0.01425,0.02923
2011,30-45 y.,Direct migration background,Southern Asia,0.02257,45,1458,0.01494,0.03019
2011,30-45 y.,Direct migration background,South-Eastern Asia,0.03221,33,1458,0.02314,0.04128
2011,30-45 y.,Direct migration background,Southern Europe,0.12583,226,1458,0.10880,0.14286
2011,30-45 y.,Direct migration background,Central Asia,0.14866,225,1458,0.13040,0.16693
2011,30-45 y.,Direct migration background,Western Asia,0.17763,300,1458,0.15801,0.19726
2011,30-45 y.,Direct migration background,Eastern Europe,0.29577,414,1458,0.27233,0.31920
2011,30-45 y.,Direct migration background,Northern Europe,0.02048,32,1458,0.01321,0.02775
2011,30-45 y.,Direct migration background,Western Europe,0.07296,72,1458,0.05960,0.08631
2011,30-45 y.,Direct migration background,Sub-Saharan Africa,0.02584,47,1458,0.01770,0.03399
2011,30-45 y.,Direct migration background,Latin America and the Caribbean,0.02775,32,1458,0.01931,0.03618
2011,46-65 y.,Direct migration background,Southern Europe,0.28916,230,808,0.25788,0.32044
2011,46-65 y.,Direct migration background,Central Asia,0.06177,69,808,0.04516,0.07838
2011,46-65 y.,Direct migration background,Western Asia,0.11970,110,808,0.09730,0.14210
2011,46-65 y.,Direct migration background,Eastern Europe,0.27819,324,808,0.24728,0.30911
2011,46-65 y.,Direct migration background,Western Europe,0.11093,75,808,0.08926,0.13259
2011,66 and older,Direct migration background,Southern Europe,0.21770,81,376,0.17593,0.25947
2011,66 and older,Direct migration background,Western Asia,0.12662,40,376,0.09296,0.16028
2011,66 and older,Direct migration background,Eastern Europe,0.43264,217,376,0.38249,0.48279
2011,66 and older,Direct migration background,Western Europe,0.10000,38,376,0.06964,0.13037
2012,17-29 y.,Direct migration background,Southern Europe,0.12889,56,344,0.09343,0.16435
2012,17-29 y.,Direct migration background,Central Asia,0.25154,100,344,0.20562,0.29746
2012,17-29 y.,Direct migration background,Western Asia,0.07948,37,344,0.05085,0.10811
2012,17-29 y.,Direct migration background,Eastern Europe,0.40053,151,344,0.34867,0.45238
2012,30-45 y.,Direct migration background,Northern Africa,0.01962,33,1311,0.01211,0.02713
2012,30-45 y.,Direct migration background,Southern Asia,0.02532,39,1311,0.01681,0.03383
2012,30-45 y.,Direct migration background,Southern Europe,0.12709,207,1311,0.10905,0.14512
2012,30-45 y.,Direct migration background,Central Asia,0.15075,228,1311,0.13137,0.17012
2012,30-45 y.,Direct migration background,Western Asia,0.19486,266,1311,0.17341,0.21631
2012,30-45 y.,Direct migration background,Eastern Europe,0.28381,404,1311,0.25940,0.30823
2012,30-45 y.,Direct migration background,Northern Europe,0.02929,31,1311,0.02016,0.03842
2012,30-45 y.,Direct migration background,Western Europe,0.06505,63,1311,0.05170,0.07841
2012,30-45 y.,Direct migration background,Sub-Saharan Africa,0.02761,40,1311,0.01874,0.03648
2012,46-65 y.,Direct migration background,Southern Europe,0.27144,207,797,0.24055,0.30234
2012,46-65 y.,Direct migration background,Central Asia,0.06853,78,797,0.05098,0.08609
2012,46-65 y.,Direct migration background,Western Asia,0.09660,91,797,0.07608,0.11713
2012,46-65 y.,Direct migration background,Eastern Europe,0.31536,339,797,0.28308,0.34764
2012,46-65 y.,Direct migration background,Western Europe,0.12822,82,797,0.10499,0.15145
2012,66 and older,Direct migration background,Southern Europe,0.24541,84,368,0.20138,0.28944
2012,66 and older,Direct migration background,Western Asia,0.11355,35,368,0.08109,0.14601
2012,66 and older,Direct migration background,Eastern Europe,0.39262,205,368,0.34265,0.44258
2012,66 and older,Direct migration background,Western Europe,0.11964,44,368,0.08644,0.15285
2013,17-29 y.,Direct migration background,Southern Europe,0.13917,197,985,0.11754,0.16080
2013,17-29 y.,Direct migration background,Central Asia,0.18873,201,985,0.16428,0.21318
2013,17-29 y.,Direct migration background,Western Asia,0.13806,153,985,0.11651,0.15962
2013,17-29 y.,Direct migration background,Eastern Europe,0.32340,434,985,0.29418,0.35263
2013,30-45 y.,Direct migration background,Northern Africa,0.02630,71,2988,0.02056,0.03203
2013,30-45 y.,Direct migration background,Southern Asia,0.04031,84,2988,0.03326,0.04737
2013,30-45 y.,Direct migration background,South-Eastern Asia,0.02958,41,2988,0.02350,0.03566
2013,30-45 y.,Direct migration background,Southern Europe,0.13505,556,2988,0.12280,0.14731
2013,30-45 y.,Direct migration background,Central Asia,0.13483,429,2988,0.12258,0.14707
2013,30-45 y.,Direct migration background,Western Asia,0.18751,508,2988,0.17351,0.20150
2013,30-45 y.,Direct migration background,Eastern Europe,0.29517,1067,2988,0.27881,0.31152
2013,30-45 y.,Direct migration background,Northern Europe,0.02046,41,2988,0.01538,0.02553
2013,30-45 y.,Direct migration background,Western Europe,0.04557,76,2988,0.03809,0.05305
2013,30-45 y.,Direct migration background,Sub-Saharan Africa,0.03868,69,2988,0.03176,0.04559
2013,30-45 y.,Direct migration background,Latin America and the Caribbean,0.02042,46,2988,0.01534,0.02549
2013,46-65 y.,Direct migration background,Southern Asia,0.02531,46,1770,0.01799,0.03262
2013,46-65 y.,Direct migration background,Southern Europe,0.22161,411,1770,0.20226,0.24096
2013,46-65 y.,Direct migration background,Central Asia,0.09662,234,1770,0.08285,0.11038
2013,46-65 y.,Direct migration background,Western Asia,0.13346,255,1770,0.11761,0.14930
2013,46-65 y.,Direct migration background,Eastern Europe,0.32331,704,1770,0.30151,0.34510
2013,46-65 y.,Direct migration background,Western Europe,0.09499,87,1770,0.08133,0.10865
2013,46-65 y.,Direct migration background,Sub-Saharan Africa,0.01967,33,1770,0.01320,0.02614
2013,66 and older,Direct migration background,Southern Europe,0.23127,94,394,0.18959,0.27296
2013,66 and older,Direct migration background,Western Asia,0.11754,35,394,0.08570,0.14938
2013,66 and older,Direct migration background,Eastern Europe,0.40120,219,394,0.35274,0.44966
2013,66 and older,Direct migration background,Western Europe,0.12539,46,394,0.09265,0.15813
2014,17-29 y.,Direct migration background,Southern Europe,0.15939,145,739,0.13298,0.18580
2014,17-29 y.,Direct migration background,Central Asia,0.19145,149,739,0.16306,0.21983
2014,17-29 y.,Direct migration background,Western Asia,0.13143,130,739,0.10705,0.15581
2014,17-29 y.,Direct migration background,Eastern Europe,0.27663,315,739,0.24435,0.30890
2014,30-45 y.,Direct migration background,Northern Africa,0.02492,51,2324,0.01858,0.03126
2014,30-45 y.,Direct migration background,Southern Asia,0.03806,60,2324,0.03028,0.04584
2014,30-45 y.,Direct migration background,Southern Europe,0.13848,436,2324,0.12444,0.15253
2014,30-45 y.,Direct migration background,Central Asia,0.12889,356,2324,0.11526,0.14251
2014,30-45 y.,Direct migration background,Western Asia,0.19144,381,2324,0.17544,0.20744
2014,30-45 y.,Direct migration background,Eastern Europe,0.28235,855,2324,0.26405,0.30066
2014,30-45 y.,Direct migration background,Northern Europe,0.01956,32,2324,0.01393,0.02519
2014,30-45 y.,Direct migration background,Western Europe,0.04737,65,2324,0.03874,0.05601
2014,30-45 y.,Direct migration background,Sub-Saharan Africa,0.04017,52,2324,0.03219,0.04816
2014,30-45 y.,Direct migration background,Latin America and the Caribbean,0.03048,36,2324,0.02349,0.03747
2014,46-65 y.,Direct migration background,Southern Asia,0.03531,40,1448,0.02580,0.04481
2014,46-65 y.,Direct migration background,Southern Europe,0.21206,344,1448,0.19100,0.23313
2014,46-65 y.,Direct migration background,Central Asia,0.09058,181,1448,0.07579,0.10536
2014,46-65 y.,Direct migration background,Western Asia,0.16075,228,1448,0.14183,0.17968
2014,46-65 y.,Direct migration background,Eastern Europe,0.28397,579,1448,0.26073,0.30720
2014,46-65 y.,Direct migration background,Western Europe,0.09907,76,1448,0.08368,0.11447
2014,66 and older,Direct migration background,Southern Europe,0.22522,92,388,0.18360,0.26684
2014,66 and older,Direct migration background,Western Asia,0.12467,32,388,0.09175,0.15758
2014,66 and older,Direct migration background,Eastern Europe,0.40125,219,388,0.35241,0.45008
2014,66 and older,Direct migration background,Western Europe,0.12690,45,388,0.09374,0.16006
2015,17-29 y.,Direct migration background,Southern Asia,0.06616,46,997,0.05072,0.08160
2015,17-29 y.,Direct migration background,Southern Europe,0.15268,198,997,0.13034,0.17501
2015,17-29 y.,Direct migration background,Central Asia,0.19819,134,997,0.17343,0.22294
2015,17-29 y.,Direct migration background,Western Asia,0.13450,151,997,0.11331,0.15569
2015,17-29 y.,Direct migration background,Eastern Europe,0.31949,468,997,0.29053,0.34845
2015,30-45 y.,Direct migration background,Northern Africa,0.03259,77,2751,0.02595,0.03923
2015,30-45 y.,Direct migration background,Southern Asia,0.04289,101,2751,0.03532,0.05046
2015,30-45 y.,Direct migration background,Southern Europe,0.16012,513,2751,0.14641,0.17382
2015,30-45 y.,Direct migration background,Central Asia,0.11759,331,2751,0.10555,0.12963
2015,30-45 y.,Direct migration background,Western Asia,0.16734,349,2751,0.15339,0.18129
2015,30-45 y.,Direct migration background,Eastern Europe,0.29526,1105,2751,0.27821,0.31231
2015,30-45 y.,Direct migration background,Northern Europe,0.01922,55,2751,0.01409,0.02436
2015,30-45 y.,Direct migration background,Western Europe,0.06059,85,2751,0.05168,0.06951
2015,30-45 y.,Direct migration background,Sub-Saharan Africa,0.03220,66,2751,0.02560,0.03880
2015,30-45 y.,Direct migration background,Latin America and the Caribbean,0.02721,69,2751,0.02113,0.03329
2015,46-65 y.,Direct migration background,Southern Asia,0.03818,46,1555,0.02865,0.04771
2015,46-65 y.,Direct migration background,Southern Europe,0.20633,355,1555,0.18621,0.22645
2015,46-65 y.,Direct migration background,Central Asia,0.10491,163,1555,0.08967,0.12014
2015,46-65 y.,Direct migration background,Western Asia,0.17285,249,1555,0.15405,0.19165
2015,46-65 y.,Direct migration background,Eastern Europe,0.28718,605,1555,0.26468,0.30967
2015,46-65 y.,Direct migration background,Northern Europe,0.01648,34,1555,0.01015,0.02281
2015,46-65 y.,Direct migration background,Western Europe,0.07511,72,1555,0.06201,0.08822
2015,46-65 y.,Direct migration background,Latin America and the Caribbean,0.02509,31,1555,0.01732,0.03287
2015,66 and older,Direct migration background,Southern Europe,0.23366,95,344,0.18888,0.27844
2015,66 and older,Direct migration background,Eastern Europe,0.40067,206,344,0.34881,0.45253
2015,66 and older,Direct migration background,Western Europe,0.12885,43,344,0.09339,0.16430
2016,17-29 y.,Direct migration background,Southern Asia,0.08203,194,1883,0.06963,0.09442
2016,17-29 y.,Direct migration background,Southern Europe,0.16721,179,1883,0.15035,0.18407
2016,17-29 y.,Direct migration background,Central Asia,0.15488,95,1883,0.13853,0.17122
2016,17-29 y.,Direct migration background,Western Asia,0.19929,920,1883,0.18124,0.21734
2016,17-29 y.,Direct migration background,Eastern Europe,0.26591,353,1883,0.24594,0.28587
2016,17-29 y.,Direct migration background,Sub-Saharan Africa,0.05104,142,1883,0.04110,0.06099
2016,30-45 y.,Direct migration background,Northern Africa,0.03397,78,3739,0.02817,0.03978
2016,30-45 y.,Direct migration background,Southern Asia,0.04766,283,3739,0.04083,0.05449
2016,30-45 y.,Direct migration background,Southern Europe,0.17388,485,3739,0.16173,0.18603
2016,30-45 y.,Direct migration background,Central Asia,0.10570,304,3739,0.09584,0.11555
2016,30-45 y.,Direct migration background,Western Asia,0.16875,1360,3739,0.15675,0.18076
2016,30-45 y.,Direct migration background,Eastern Europe,0.29315,944,3739,0.27856,0.30775
2016,30-45 y.,Direct migration background,Northern Europe,0.02083,47,3739,0.01625,0.02541
2016,30-45 y.,Direct migration background,Western Europe,0.04444,64,3739,0.03783,0.05105
2016,30-45 y.,Direct migration background,Sub-Saharan Africa,0.03402,113,3739,0.02821,0.03983
2016,30-45 y.,Direct migration background,Latin America and the Caribbean,0.03285,61,3739,0.02713,0.03856
2016,46-65 y.,Direct migration background,Southern Asia,0.03946,87,1832,0.03054,0.04838
2016,46-65 y.,Direct migration background,Southern Europe,0.19233,333,1832,0.17428,0.21038
2016,46-65 y.,Direct migration background,Central Asia,0.10049,160,1832,0.08672,0.11426
2016,46-65 y.,Direct migration background,Western Asia,0.17491,572,1832,0.15751,0.19231
2016,46-65 y.,Direct migration background,Eastern Europe,0.27834,575,1832,0.25781,0.29887
2016,46-65 y.,Direct migration background,Northern Europe,0.01803,32,1832,0.01194,0.02413
2016,46-65 y.,Direct migration background,Western Europe,0.08862,73,1832,0.07560,0.10164
2016,66 and older,Direct migration background,Southern Europe,0.26138,82,355,0.21561,0.30715
2016,66 and older,Direct migration background,Western Asia,0.14185,46,355,0.10550,0.17819
2016,66 and older,Direct migration background,Eastern Europe,0.32512,188,355,0.27633,0.37392
2016,66 and older,Direct migration background,Western Europe,0.12359,39,355,0.08931,0.15788
2017,17-29 y.,Direct migration background,Southern Asia,0.08354,277,2255,0.07211,0.09496
2017,17-29 y.,Direct migration background,Southern Europe,0.19474,131,2255,0.17839,0.21109
2017,17-29 y.,Direct migration background,Central Asia,0.09117,60,2255,0.07929,0.10305
2017,17-29 y.,Direct migration background,Western Asia,0.24649,1363,2255,0.22870,0.26428
2017,17-29 y.,Direct migration background,Eastern Europe,0.24265,278,2255,0.22495,0.26035
2017,17-29 y.,Direct migration background,Sub-Saharan Africa,0.04318,146,2255,0.03478,0.05157
2017,30-45 y.,Direct migration background,Northern Africa,0.02818,72,3923,0.02300,0.03336
2017,30-45 y.,Direct migration background,Southern Asia,0.06096,333,3923,0.05347,0.06845
2017,30-45 y.,Direct migration background,Southern Europe,0.16474,399,3923,0.15314,0.17635
2017,30-45 y.,Direct migration background,Central Asia,0.11427,298,3923,0.10432,0.12423
2017,30-45 y.,Direct migration background,Western Asia,0.17253,1694,3923,0.16070,0.18435
2017,30-45 y.,Direct migration background,Eastern Europe,0.27831,844,3923,0.26428,0.29234
2017,30-45 y.,Direct migration background,Northern Europe,0.01694,41,3923,0.01290,0.02098
2017,30-45 y.,Direct migration background,Western Europe,0.04224,66,3923,0.03594,0.04853
2017,30-45 y.,Direct migration background,Sub-Saharan Africa,0.04064,114,3923,0.03446,0.04682
2017,30-45 y.,Direct migration background,Latin America and the Caribbean,0.04175,62,3923,0.03549,0.04801
2017,46-65 y.,Direct migration background,Southern Asia,0.04199,116,2070,0.03335,0.05063
2017,46-65 y.,Direct migration background,Southern Europe,0.19469,314,2070,0.17763,0.21176
2017,46-65 y.,Direct migration background,Central Asia,0.08427,159,2070,0.07230,0.09624
2017,46-65 y.,Direct migration background,Western Asia,0.18145,748,2070,0.16484,0.19805
2017,46-65 y.,Direct migration background,Eastern Europe,0.27794,606,2070,0.25863,0.29724
2017,46-65 y.,Direct migration background,Northern Europe,0.02110,41,2070,0.01491,0.02729
2017,46-65 y.,Direct migration background,Western Europe,0.09036,86,2070,0.07800,0.10271
2017,66 and older,Direct migration background,Southern Europe,0.30307,88,432,0.25968,0.34646
2017,66 and older,Direct migration background,Central Asia,0.03393,33,432,0.01683,0.05102
2017,66 and older,Direct migration background,Western Asia,0.13439,66,432,0.10219,0.16659
2017,66 and older,Direct migration background,Eastern Europe,0.30078,202,432,0.25748,0.34408
2017,66 and older,Direct migration background,Western Europe,0.12855,43,432,0.09695,0.16015
2018,17-29 y.,Direct migration background,Southern Asia,0.11623,239,1932,0.10194,0.13053
2018,17-29 y.,Direct migration background,Southern Europe,0.19008,111,1932,0.17258,0.20759
2018,17-29 y.,Direct migration background,Central Asia,0.05034,43,1932,0.04058,0.06009
2018,17-29 y.,Direct migration background,Western Asia,0.24235,1183,1932,0.22324,0.26146
2018,17-29 y.,Direct migration background,Eastern Europe,0.24318,226,1932,0.22404,0.26231
2018,17-29 y.,Direct migration background,Sub-Saharan Africa,0.04348,130,1932,0.03438,0.05258
2018,30-45 y.,Direct migration background,Northern Africa,0.02883,71,3617,0.02337,0.03428
2018,30-45 y.,Direct migration background,Southern Asia,0.06156,306,3617,0.05372,0.06939
2018,30-45 y.,Direct migration background,Southern Europe,0.16585,339,3617,0.15372,0.17797
2018,30-45 y.,Direct migration background,Central Asia,0.10386,251,3617,0.09392,0.11381
2018,30-45 y.,Direct migration background,Western Asia,0.17602,1579,3617,0.16361,0.18844
2018,30-45 y.,Direct migration background,Eastern Europe,0.29027,784,3617,0.27548,0.30506
2018,30-45 y.,Direct migration background,Northern Europe,0.01644,40,3617,0.01229,0.02058
2018,30-45 y.,Direct migration background,Western Europe,0.04286,61,3617,0.03626,0.04946
2018,30-45 y.,Direct migration background,Sub-Saharan Africa,0.03981,133,3617,0.03344,0.04619
2018,30-45 y.,Direct migration background,Latin America and the Caribbean,0.03988,53,3617,0.03350,0.04626
2018,46-65 y.,Direct migration background,Southern Asia,0.03890,97,2136,0.03070,0.04710
2018,46-65 y.,Direct migration background,Southern Europe,0.16705,282,2136,0.15123,0.18288
2018,46-65 y.,Direct migration background,Central Asia,0.09364,163,2136,0.08128,0.10600
2018,46-65 y.,Direct migration background,Western Asia,0.19546,818,2136,0.17864,0.21228
2018,46-65 y.,Direct migration background,Eastern Europe,0.27834,591,2136,0.25933,0.29735
2018,46-65 y.,Direct migration background,Northern Europe,0.02463,40,2136,0.01806,0.03121
2018,46-65 y.,Direct migration background,Western Europe,0.09771,77,2136,0.08512,0.11031
2018,46-65 y.,Direct migration background,Sub-Saharan Africa,0.01513,36,2136,0.00995,0.02031
2018,46-65 y.,Direct migration background,Latin America and the Caribbean,0.02667,32,2136,0.01983,0.03350
2018,66 and older,Direct migration background,Southern Europe,0.24981,86,439,0.20927,0.29035
2018,66 and older,Direct migration background,Central Asia,0.04427,40,439,0.02500,0.06353
2018,66 and older,Direct migration background,Western Asia,0.13131,62,439,0.09968,0.16294
2018,66 and older,Direct migration background,Eastern Europe,0.26891,201,439,0.22738,0.31043
2018,66 and older,Direct migration background,Western Europe,0.17185,50,439,0.13652,0.20718
2019,17-29 y.,Direct migration background,Southern Asia,0.12986,180,1542,0.11308,0.14665
2019,17-29 y.,Direct migration background,Southern Europe,0.18425,79,1542,0.16489,0.20361
2019,17-29 y.,Direct migration background,Western Asia,0.25951,1026,1542,0.23762,0.28139
2019,17-29 y.,Direct migration background,Eastern Europe,0.20274,158,1542,0.18267,0.22282
2019,17-29 y.,Direct migration background,Sub-Saharan Africa,0.07470,99,1542,0.06157,0.08783
2019,30-45 y.,Direct migration background,Northern Africa,0.02849,55,3207,0.02273,0.03425
2019,30-45 y.,Direct migration background,Southern Asia,0.05817,273,3207,0.05007,0.06627
2019,30-45 y.,Direct migration background,Southern Europe,0.15436,262,3207,0.14186,0.16687
2019,30-45 y.,Direct migration background,Central Asia,0.10237,210,3207,0.09188,0.11287
2019,30-45 y.,Direct migration background,Western Asia,0.17446,1517,3207,0.16132,0.18760
2019,30-45 y.,Direct migration background,Eastern Europe,0.29986,662,3207,0.28399,0.31572
2019,30-45 y.,Direct migration background,Western Europe,0.04935,59,3207,0.04185,0.05685
2019,30-45 y.,Direct migration background,Sub-Saharan Africa,0.03893,121,3207,0.03223,0.04562
2019,30-45 y.,Direct migration background,Latin America and the Caribbean,0.04413,48,3207,0.03702,0.05124
2019,46-65 y.,Direct migration background,Southern Asia,0.02418,82,2068,0.01756,0.03080
2019,46-65 y.,Direct migration background,Southern Europe,0.17869,249,2068,0.16217,0.19520
2019,46-65 y.,Direct migration background,Central Asia,0.09350,149,2068,0.08094,0.10605
2019,46-65 y.,Direct migration background,Western Asia,0.21117,809,2068,0.19358,0.22877
2019,46-65 y.,Direct migration background,Eastern Europe,0.26960,575,2068,0.25047,0.28873
2019,46-65 y.,Direct migration background,Northern Europe,0.02047,39,2068,0.01437,0.02657
2019,46-65 y.,Direct migration background,Western Europe,0.09272,94,2068,0.08022,0.10523
2019,46-65 y.,Direct migration background,Sub-Saharan Africa,0.01686,34,2068,0.01131,0.02241
2019,46-65 y.,Direct migration background,Latin America and the Caribbean,0.02888,37,2068,0.02166,0.03610
2019,66 and older,Direct migration background,Southern Europe,0.26751,84,419,0.22508,0.30995
2019,66 and older,Direct migration background,Central Asia,0.04554,35,419,0.02555,0.06553
2019,66 and older,Direct migration background,Western Asia,0.09152,57,419,0.06388,0.11916
2019,66 and older,Direct migration background,Eastern Europe,0.28176,190,419,0.23863,0.32489
2019,66 and older,Direct migration background,Western Europe,0.17168,53,419,0.13553,0.20784
2020,17-29 y.,Direct migration background,Northern Africa,0.01455,43,2301,0.00966,0.01945
2020,17-29 y.,Direct migration background,Southern Asia,0.15054,243,2301,0.13593,0.16516
2020,17-29 y.,Direct migration background,South-Eastern Asia,0.01070,34,2301,0.00649,0.01490
2020,17-29 y.,Direct migration background,Southern Europe,0.17174,199,2301,0.15632,0.18715
2020,17-29 y.,Direct migration background,Western Asia,0.28882,1088,2301,0.27030,0.30734
2020,17-29 y.,Direct migration background,Eastern Europe,0.21517,409,2301,0.19837,0.23196
2020,17-29 y.,Direct migration background,Sub-Saharan Africa,0.03934,227,2301,0.03140,0.04729
2020,17-29 y.,Direct migration background,Latin America and the Caribbean,0.03396,58,2301,0.02656,0.04136
2020,30-45 y.,Direct migration background,Northern Africa,0.02290,80,4202,0.01838,0.02742
2020,30-45 y.,Direct migration background,Southern Asia,0.06182,420,4202,0.05453,0.06910
2020,30-45 y.,Direct migration background,South-Eastern Asia,0.01756,35,4202,0.01359,0.02153
2020,30-45 y.,Direct migration background,Southern Europe,0.16624,450,4202,0.15498,0.17750
2020,30-45 y.,Direct migration background,Central Asia,0.10268,185,4202,0.09350,0.11186
2020,30-45 y.,Direct migration background,Western Asia,0.16124,1572,4202,0.15012,0.17237
2020,30-45 y.,Direct migration background,Eastern Europe,0.27859,1029,4202,0.26504,0.29215
2020,30-45 y.,Direct migration background,Northern Europe,0.01618,34,4202,0.01237,0.02000
2020,30-45 y.,Direct migration background,Western Europe,0.04460,55,4202,0.03836,0.05084
2020,30-45 y.,Direct migration background,Sub-Saharan Africa,0.06628,244,4202,0.05876,0.07380
2020,30-45 y.,Direct migration background,Latin America and the Caribbean,0.04772,98,4202,0.04127,0.05417
2020,46-65 y.,Direct migration background,Southern Asia,0.03048,85,2256,0.02339,0.03758
2020,46-65 y.,Direct migration background,Southern Europe,0.18688,299,2256,0.17079,0.20297
2020,46-65 y.,Direct migration background,Central Asia,0.10133,136,2256,0.08888,0.11379
2020,46-65 y.,Direct migration background,Western Asia,0.19496,835,2256,0.17861,0.21131
2020,46-65 y.,Direct migration background,Eastern Europe,0.23306,672,2256,0.21561,0.25051
2020,46-65 y.,Direct migration background,Northern Europe,0.01904,38,2256,0.01340,0.02468
2020,46-65 y.,Direct migration background,Western Europe,0.10732,96,2256,0.09455,0.12010
2020,46-65 y.,Direct migration background,Sub-Saharan Africa,0.02387,50,2256,0.01757,0.03017
2020,46-65 y.,Direct migration background,Latin America and the Caribbean,0.02854,45,2256,0.02167,0.03541
2020,66 and older,Direct migration background,Southern Europe,0.27571,86,435,0.23366,0.31775
2020,66 and older,Direct migration background,Central Asia,0.05212,37,435,0.03121,0.07304
2020,66 and older,Direct migration background,Western Asia,0.12755,64,435,0.09617,0.15894
2020,66 and older,Direct migration background,Eastern Europe,0.23792,198,435,0.19785,0.27798
2020,66 and older,Direct migration background,Western Europe,0.15842,50,435,0.12407,0.19277
2021,17-29 y.,Direct migration background,Southern Asia,0.13781,89,1100,0.11743,0.15819
2021,17-29 y.,Direct migration background,Southern Europe,0.17687,63,1100,0.15431,0.19943
2021,17-29 y.,Direct migration background,Western Asia,0.24732,693,1100,0.22181,0.27283
2021,17-29 y.,Direct migration background,Eastern Europe,0.22440,149,1100,0.19974,0.24907
2021,17-29 y.,Direct migration background,Sub-Saharan Africa,0.06979,106,1100,0.05472,0.08485
2021,30-45 y.,Direct migration background,Northern Africa,0.02349,37,2346,0.01736,0.02962
2021,30-45 y.,Direct migration background,Southern Asia,0.06547,240,2346,0.05546,0.07548
2021,30-45 y.,Direct migration background,Southern Europe,0.17761,209,2346,0.16214,0.19308
2021,30-45 y.,Direct migration background,Central Asia,0.09776,98,2346,0.08573,0.10978
2021,30-45 y.,Direct migration background,Western Asia,0.14132,1056,2346,0.12722,0.15542
2021,30-45 y.,Direct migration background,Eastern Europe,0.29686,486,2346,0.27837,0.31535
2021,30-45 y.,Direct migration background,Western Europe,0.04872,36,2346,0.04001,0.05744
2021,30-45 y.,Direct migration background,Sub-Saharan Africa,0.04912,131,2346,0.04038,0.05787
2021,30-45 y.,Direct migration background,Latin America and the Caribbean,0.04222,53,2346,0.03408,0.05036
2021,46-65 y.,Direct migration background,Southern Asia,0.02711,62,1436,0.01871,0.03552
2021,46-65 y.,Direct migration background,Southern Europe,0.19004,177,1436,0.16974,0.21034
2021,46-65 y.,Direct migration background,Central Asia,0.11211,82,1436,0.09579,0.12844
2021,46-65 y.,Direct migration background,Western Asia,0.20999,615,1436,0.18891,0.23106
2021,46-65 y.,Direct migration background,Eastern Europe,0.24432,396,1436,0.22209,0.26656
2021,46-65 y.,Direct migration background,Western Europe,0.09060,71,1436,0.07575,0.10546
2021,46-65 y.,Direct migration background,Latin America and the Caribbean,0.03096,33,1436,0.02200,0.03992
2021,66 and older,Direct migration background,Southern Europe,0.26589,50,279,0.21395,0.31782
2021,66 and older,Direct migration background,Western Asia,0.13776,55,279,0.09725,0.17828
2021,66 and older,Direct migration background,Eastern Europe,0.29299,136,279,0.23949,0.34649
2021,66 and older,Direct migration background,Western Europe,0.14441,38,279,0.10309,0.18573
