"year","bildungsniveau","migback","mean","median","n","lower_confidence","upper_confidence"
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","8","7.5","97","7.68","8.32"
"2005","(noch) kein Abschluss","kein Migrationshintergrund","7.44","7.5","585","7.27","7.61"
"2005","AkademikerIn","direkter Migrationshintergrund","6.42","6.5","339","6.18","6.66"
"2005","AkademikerIn","indirekter Migrationshintergrund","7.52","7.5","69","7.18","7.86"
"2005","AkademikerIn","kein Migrationshintergrund","6.75","6.5","3744","6.68","6.82"
"2005","Hauptschule","direkter Migrationshintergrund","6.2","5.5","1188","6.07","6.33"
"2005","Hauptschule","indirekter Migrationshintergrund","7.49","7.5","260","7.24","7.74"
"2005","Hauptschule","kein Migrationshintergrund","6.04","5.5","6098","5.98","6.1"
"2005","Realschule","direkter Migrationshintergrund","7.21","7.5","197","6.91","7.51"
"2005","Realschule","indirekter Migrationshintergrund","7.09","7.5","196","6.8","7.38"
"2005","Realschule","kein Migrationshintergrund","6.64","6.5","4980","6.58","6.7"
"2006","(Fach-)Abitur","direkter Migrationshintergrund","6.76","6.5","399","6.55","6.97"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","7.45","7.5","151","7.13","7.77"
"2006","(Fach-)Abitur","kein Migrationshintergrund","6.93","6.5","1897","6.84","7.02"
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","5.95","5.5","183","5.58","6.32"
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","7.72","7.5","67","7.3","8.14"
"2006","(noch) kein Abschluss","kein Migrationshintergrund","7.19","7.5","401","6.99","7.39"
"2006","AkademikerIn","direkter Migrationshintergrund","6.71","6.5","365","6.5","6.92"
"2006","AkademikerIn","indirekter Migrationshintergrund","7.29","7.5","76","6.82","7.76"
"2006","AkademikerIn","kein Migrationshintergrund","6.75","6.5","4126","6.69","6.81"
"2006","Hauptschule","direkter Migrationshintergrund","6.2","6.5","1168","6.07","6.33"
"2006","Hauptschule","indirekter Migrationshintergrund","7.44","7.5","254","7.18","7.7"
"2006","Hauptschule","kein Migrationshintergrund","6.03","5.5","6659","5.97","6.09"
"2006","Realschule","direkter Migrationshintergrund","7.02","7.5","198","6.71","7.33"
"2006","Realschule","indirekter Migrationshintergrund","6.93","6.5","201","6.65","7.21"
"2006","Realschule","kein Migrationshintergrund","6.73","6.5","5345","6.67","6.79"
"2007","(Fach-)Abitur","direkter Migrationshintergrund","6.69","6.5","370","6.46","6.92"
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","7.53","7.5","135","7.2","7.86"
"2007","(Fach-)Abitur","kein Migrationshintergrund","6.94","6.5","1847","6.85","7.03"
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","5.6","5.5","147","5.2","6"
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","7.38","7.5","53","6.88","7.88"
"2007","(noch) kein Abschluss","kein Migrationshintergrund","7.21","7.5","356","7","7.42"
"2007","AkademikerIn","direkter Migrationshintergrund","6.56","6.5","344","6.34","6.78"
"2007","AkademikerIn","indirekter Migrationshintergrund","7.1","7.5","85","6.68","7.52"
"2007","AkademikerIn","kein Migrationshintergrund","6.76","6.5","3952","6.7","6.82"
"2007","Hauptschule","direkter Migrationshintergrund","6.09","5.5","1025","5.95","6.23"
"2007","Hauptschule","indirekter Migrationshintergrund","7.35","7.5","238","7.09","7.61"
"2007","Hauptschule","kein Migrationshintergrund","5.99","5.5","6061","5.93","6.05"
"2007","Realschule","direkter Migrationshintergrund","7.04","7.5","178","6.71","7.37"
"2007","Realschule","indirekter Migrationshintergrund","7.24","7.5","191","6.97","7.51"
"2007","Realschule","kein Migrationshintergrund","6.66","6.5","5025","6.6","6.72"
"2008","(Fach-)Abitur","direkter Migrationshintergrund","6.64","6.5","340","6.4","6.88"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","7.36","7.5","125","7.01","7.71"
"2008","(Fach-)Abitur","kein Migrationshintergrund","6.92","6.5","1705","6.83","7.01"
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","5.59","4.5","120","5.14","6.04"
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","7.86","7.5","60","7.41","8.31"
"2008","(noch) kein Abschluss","kein Migrationshintergrund","7.26","7.5","363","7.05","7.47"
"2008","AkademikerIn","direkter Migrationshintergrund","6.57","6.5","313","6.35","6.79"
"2008","AkademikerIn","indirekter Migrationshintergrund","7.1","7.5","85","6.66","7.54"
"2008","AkademikerIn","kein Migrationshintergrund","6.82","6.5","3789","6.76","6.88"
"2008","Hauptschule","direkter Migrationshintergrund","5.97","5.5","917","5.82","6.12"
"2008","Hauptschule","indirekter Migrationshintergrund","7.31","7.5","232","7.04","7.58"
"2008","Hauptschule","kein Migrationshintergrund","5.97","5.5","5655","5.91","6.03"
"2008","Realschule","direkter Migrationshintergrund","7","7.5","165","6.65","7.35"
"2008","Realschule","indirekter Migrationshintergrund","7","7.5","187","6.69","7.31"
"2008","Realschule","kein Migrationshintergrund","6.58","6.5","4760","6.52","6.64"
"2009","(Fach-)Abitur","direkter Migrationshintergrund","6.54","6.5","295","6.3","6.78"
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","7.57","7.5","105","7.16","7.98"
"2009","(Fach-)Abitur","kein Migrationshintergrund","6.92","6.5","1600","6.82","7.02"
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","5.07","4.5","112","4.57","5.57"
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","8.46","8.5","56","7.95","8.97"
"2009","(noch) kein Abschluss","kein Migrationshintergrund","7.11","7.5","313","6.87","7.35"
"2009","AkademikerIn","direkter Migrationshintergrund","6.7","6.5","292","6.46","6.94"
"2009","AkademikerIn","indirekter Migrationshintergrund","6.96","7.5","87","6.55","7.37"
"2009","AkademikerIn","kein Migrationshintergrund","6.77","6.5","3650","6.7","6.84"
"2009","Hauptschule","direkter Migrationshintergrund","6.08","5.5","777","5.92","6.24"
"2009","Hauptschule","indirekter Migrationshintergrund","7.25","7.5","212","7","7.5"
"2009","Hauptschule","kein Migrationshintergrund","5.86","5.5","5213","5.8","5.92"
"2009","Realschule","direkter Migrationshintergrund","6.89","6.5","142","6.55","7.23"
"2009","Realschule","indirekter Migrationshintergrund","6.65","6.5","170","6.31","6.99"
"2009","Realschule","kein Migrationshintergrund","6.47","6.5","4494","6.41","6.53"
"2010","(Fach-)Abitur","direkter Migrationshintergrund","6.89","6.5","571","6.71","7.07"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","7.38","7.5","183","7.09","7.67"
"2010","(Fach-)Abitur","kein Migrationshintergrund","6.91","6.5","2303","6.83","6.99"
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","5.66","5.5","223","5.3","6.02"
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","8.61","8.5","96","8.23","8.99"
"2010","(noch) kein Abschluss","kein Migrationshintergrund","7.33","7.5","453","7.13","7.53"
"2010","AkademikerIn","direkter Migrationshintergrund","6.87","6.5","539","6.7","7.04"
"2010","AkademikerIn","indirekter Migrationshintergrund","7.59","7.5","164","7.32","7.86"
"2010","AkademikerIn","kein Migrationshintergrund","6.8","6.5","4665","6.74","6.86"
"2010","Hauptschule","direkter Migrationshintergrund","6.3","6.5","1252","6.17","6.43"
"2010","Hauptschule","indirekter Migrationshintergrund","7.24","7.5","318","7","7.48"
"2010","Hauptschule","kein Migrationshintergrund","5.87","5.5","5916","5.81","5.93"
"2010","Realschule","direkter Migrationshintergrund","7.15","7.5","253","6.9","7.4"
"2010","Realschule","indirekter Migrationshintergrund","7.34","7.5","304","7.1","7.58"
"2010","Realschule","kein Migrationshintergrund","6.52","6.5","6221","6.47","6.57"
"2011","(Fach-)Abitur","direkter Migrationshintergrund","7.01","6.5","567","6.83","7.19"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","7.48","7.5","199","7.2","7.76"
"2011","(Fach-)Abitur","kein Migrationshintergrund","7.07","7.5","2528","6.99","7.15"
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","5.99","5.5","203","5.62","6.36"
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","8.02","7.5","97","7.67","8.37"
"2011","(noch) kein Abschluss","kein Migrationshintergrund","7.16","7.5","503","6.97","7.35"
"2011","AkademikerIn","direkter Migrationshintergrund","6.96","6.5","568","6.79","7.13"
"2011","AkademikerIn","indirekter Migrationshintergrund","7.85","7.5","183","7.59","8.11"
"2011","AkademikerIn","kein Migrationshintergrund","6.79","6.5","5003","6.73","6.85"
"2011","Hauptschule","direkter Migrationshintergrund","6.14","5.5","1198","6.01","6.27"
"2011","Hauptschule","indirekter Migrationshintergrund","7.02","6.5","307","6.78","7.26"
"2011","Hauptschule","kein Migrationshintergrund","5.94","5.5","6417","5.88","6"
"2011","Realschule","direkter Migrationshintergrund","6.76","6.5","258","6.49","7.03"
"2011","Realschule","indirekter Migrationshintergrund","7.27","7.5","318","7.03","7.51"
"2011","Realschule","kein Migrationshintergrund","6.49","6.5","6686","6.44","6.54"
"2012","(Fach-)Abitur","direkter Migrationshintergrund","6.97","6.5","595","6.8","7.14"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","7.57","7.5","214","7.31","7.83"
"2012","(Fach-)Abitur","kein Migrationshintergrund","7.04","7.5","2570","6.96","7.12"
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","6.03","5.5","184","5.67","6.39"
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","8.24","7.5","108","7.87","8.61"
"2012","(noch) kein Abschluss","kein Migrationshintergrund","6.9","7.5","549","6.71","7.09"
"2012","AkademikerIn","direkter Migrationshintergrund","7.06","7.5","583","6.89","7.23"
"2012","AkademikerIn","indirekter Migrationshintergrund","7.55","7.5","182","7.27","7.83"
"2012","AkademikerIn","kein Migrationshintergrund","6.92","6.5","5152","6.86","6.98"
"2012","Hauptschule","direkter Migrationshintergrund","6.39","6.5","1210","6.26","6.52"
"2012","Hauptschule","indirekter Migrationshintergrund","6.92","6.5","312","6.68","7.16"
"2012","Hauptschule","kein Migrationshintergrund","5.98","5.5","6695","5.92","6.04"
"2012","Realschule","direkter Migrationshintergrund","6.9","6.5","264","6.63","7.17"
"2012","Realschule","indirekter Migrationshintergrund","7.22","7.5","316","6.97","7.47"
"2012","Realschule","kein Migrationshintergrund","6.6","6.5","6872","6.55","6.65"
"2013","(Fach-)Abitur","direkter Migrationshintergrund","7.21","7.5","1477","7.09","7.33"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","7.79","7.5","376","7.6","7.98"
"2013","(Fach-)Abitur","kein Migrationshintergrund","7.07","6.5","2606","6.99","7.15"
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","6.25","6.5","534","6.02","6.48"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","8.03","8.5","222","7.75","8.31"
"2013","(noch) kein Abschluss","kein Migrationshintergrund","6.94","7.5","554","6.74","7.14"
"2013","AkademikerIn","direkter Migrationshintergrund","7.35","7.5","1341","7.24","7.46"
"2013","AkademikerIn","indirekter Migrationshintergrund","7.69","7.5","326","7.48","7.9"
"2013","AkademikerIn","kein Migrationshintergrund","6.85","6.5","5189","6.8","6.9"
"2013","Hauptschule","direkter Migrationshintergrund","6.48","6.5","2372","6.38","6.58"
"2013","Hauptschule","indirekter Migrationshintergrund","7.28","7.5","568","7.1","7.46"
"2013","Hauptschule","kein Migrationshintergrund","5.97","5.5","6477","5.91","6.03"
"2013","Realschule","direkter Migrationshintergrund","7.27","7.5","496","7.08","7.46"
"2013","Realschule","indirekter Migrationshintergrund","7.52","7.5","524","7.34","7.7"
"2013","Realschule","kein Migrationshintergrund","6.54","6.5","6763","6.49","6.59"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","7.24","7.5","1180","7.12","7.36"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","7.73","7.5","343","7.53","7.93"
"2014","(Fach-)Abitur","kein Migrationshintergrund","7.13","7.5","2420","7.05","7.21"
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","6.03","5.5","377","5.77","6.29"
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","8.08","7.5","144","7.7","8.46"
"2014","(noch) kein Abschluss","kein Migrationshintergrund","6.88","6.5","479","6.67","7.09"
"2014","AkademikerIn","direkter Migrationshintergrund","7.06","7.5","1111","6.94","7.18"
"2014","AkademikerIn","indirekter Migrationshintergrund","7.63","7.5","270","7.41","7.85"
"2014","AkademikerIn","kein Migrationshintergrund","6.88","6.5","4838","6.82","6.94"
"2014","Hauptschule","direkter Migrationshintergrund","6.41","6.5","1884","6.31","6.51"
"2014","Hauptschule","indirekter Migrationshintergrund","7.07","7.5","452","6.86","7.28"
"2014","Hauptschule","kein Migrationshintergrund","5.97","5.5","5863","5.91","6.03"
"2014","Realschule","direkter Migrationshintergrund","7.25","7.5","398","7.05","7.45"
"2014","Realschule","indirekter Migrationshintergrund","7.21","6.5","445","7.02","7.4"
"2014","Realschule","kein Migrationshintergrund","6.49","6.5","6032","6.44","6.54"
"2015","(Fach-)Abitur","direkter Migrationshintergrund","7.12","6.5","994","6.99","7.25"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","7.79","7.5","313","7.58","8"
"2015","(Fach-)Abitur","kein Migrationshintergrund","7.08","6.5","2339","7","7.16"
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","6.12","5.5","296","5.83","6.41"
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","7.4","7.5","127","7.04","7.76"
"2015","(noch) kein Abschluss","kein Migrationshintergrund","6.7","6.5","392","6.46","6.94"
"2015","AkademikerIn","direkter Migrationshintergrund","7.13","7.5","974","7.01","7.25"
"2015","AkademikerIn","indirekter Migrationshintergrund","7.53","7.5","255","7.31","7.75"
"2015","AkademikerIn","kein Migrationshintergrund","6.88","6.5","4635","6.82","6.94"
"2015","Hauptschule","direkter Migrationshintergrund","6.34","6.5","1553","6.22","6.46"
"2015","Hauptschule","indirekter Migrationshintergrund","7.18","6.5","395","6.96","7.4"
"2015","Hauptschule","kein Migrationshintergrund","5.94","5.5","5411","5.88","6"
"2015","Realschule","direkter Migrationshintergrund","7.05","7.5","347","6.83","7.27"
"2015","Realschule","indirekter Migrationshintergrund","7.49","7.5","401","7.3","7.68"
"2015","Realschule","kein Migrationshintergrund","6.54","6.5","5741","6.49","6.59"
"2016","(Fach-)Abitur","direkter Migrationshintergrund","7.15","6.5","1649","7.04","7.26"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","7.78","7.5","320","7.56","8"
"2016","(Fach-)Abitur","kein Migrationshintergrund","7.03","6.5","2203","6.95","7.11"
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","6.73","6.5","1399","6.59","6.87"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","7.72","7.5","100","7.29","8.15"
"2016","(noch) kein Abschluss","kein Migrationshintergrund","6.89","7.5","367","6.64","7.14"
"2016","AkademikerIn","direkter Migrationshintergrund","7.28","7.5","1792","7.19","7.37"
"2016","AkademikerIn","indirekter Migrationshintergrund","7.46","7.5","237","7.22","7.7"
"2016","AkademikerIn","kein Migrationshintergrund","6.83","6.5","4426","6.77","6.89"
"2016","Hauptschule","direkter Migrationshintergrund","6.5","6.5","2222","6.4","6.6"
"2016","Hauptschule","indirekter Migrationshintergrund","6.93","6.5","374","6.69","7.17"
"2016","Hauptschule","kein Migrationshintergrund","5.97","5.5","4974","5.91","6.03"
"2016","Realschule","direkter Migrationshintergrund","7.12","6.5","325","6.9","7.34"
"2016","Realschule","indirekter Migrationshintergrund","7.25","7.5","379","7.05","7.45"
"2016","Realschule","kein Migrationshintergrund","6.47","6.5","5318","6.41","6.53"
"2017","(Fach-)Abitur","direkter Migrationshintergrund","6.92","6.5","1749","6.81","7.03"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","7.66","7.5","376","7.46","7.86"
"2017","(Fach-)Abitur","kein Migrationshintergrund","6.91","6.5","2668","6.83","6.99"
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","6.29","5.5","1774","6.17","6.41"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","7.1","6.5","112","6.63","7.57"
"2017","(noch) kein Abschluss","kein Migrationshintergrund","7","6.5","483","6.8","7.2"
"2017","AkademikerIn","direkter Migrationshintergrund","7.24","7.5","1901","7.15","7.33"
"2017","AkademikerIn","indirekter Migrationshintergrund","7.64","7.5","279","7.42","7.86"
"2017","AkademikerIn","kein Migrationshintergrund","6.9","6.5","5048","6.85","6.95"
"2017","Hauptschule","direkter Migrationshintergrund","6.44","6.5","2386","6.34","6.54"
"2017","Hauptschule","indirekter Migrationshintergrund","6.77","6.5","369","6.53","7.01"
"2017","Hauptschule","kein Migrationshintergrund","5.94","5.5","5244","5.88","6"
"2017","Realschule","direkter Migrationshintergrund","6.66","6.5","333","6.43","6.89"
"2017","Realschule","indirekter Migrationshintergrund","7.44","7.5","406","7.24","7.64"
"2017","Realschule","kein Migrationshintergrund","6.41","6.5","6177","6.36","6.46"
"2018","(Fach-)Abitur","direkter Migrationshintergrund","6.76","6.5","1612","6.64","6.88"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","7.61","7.5","358","7.4","7.82"
"2018","(Fach-)Abitur","kein Migrationshintergrund","6.86","6.5","2654","6.78","6.94"
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","6.38","5.5","1657","6.25","6.51"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","7.13","7.5","121","6.67","7.59"
"2018","(noch) kein Abschluss","kein Migrationshintergrund","6.74","6.5","417","6.51","6.97"
"2018","AkademikerIn","direkter Migrationshintergrund","6.92","6.5","1753","6.82","7.02"
"2018","AkademikerIn","indirekter Migrationshintergrund","7.39","7.5","275","7.16","7.62"
"2018","AkademikerIn","kein Migrationshintergrund","6.83","6.5","4924","6.77","6.89"
"2018","Hauptschule","direkter Migrationshintergrund","6.49","6.5","2206","6.39","6.59"
"2018","Hauptschule","indirekter Migrationshintergrund","7.02","6.5","380","6.78","7.26"
"2018","Hauptschule","kein Migrationshintergrund","5.93","5.5","4962","5.87","5.99"
"2018","Realschule","direkter Migrationshintergrund","6.83","6.5","323","6.6","7.06"
"2018","Realschule","indirekter Migrationshintergrund","7.41","7.5","410","7.21","7.61"
"2018","Realschule","kein Migrationshintergrund","6.39","6.5","5933","6.34","6.44"
"2019","(Fach-)Abitur","direkter Migrationshintergrund","6.84","6.5","1412","6.73","6.95"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","7.68","7.5","394","7.48","7.88"
"2019","(Fach-)Abitur","kein Migrationshintergrund","6.94","6.5","2884","6.87","7.01"
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","6.6","6.5","1568","6.47","6.73"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","7.6","7.5","115","7.18","8.02"
"2019","(noch) kein Abschluss","kein Migrationshintergrund","6.76","7.5","386","6.51","7.01"
"2019","AkademikerIn","direkter Migrationshintergrund","7.34","7.5","1629","7.25","7.43"
"2019","AkademikerIn","indirekter Migrationshintergrund","7.55","7.5","404","7.36","7.74"
"2019","AkademikerIn","kein Migrationshintergrund","6.98","6.5","5571","6.93","7.03"
"2019","Hauptschule","direkter Migrationshintergrund","6.62","6.5","1910","6.51","6.73"
"2019","Hauptschule","indirekter Migrationshintergrund","6.77","6.5","337","6.51","7.03"
"2019","Hauptschule","kein Migrationshintergrund","5.97","5.5","4666","5.9","6.04"
"2019","Realschule","direkter Migrationshintergrund","6.89","6.5","300","6.66","7.12"
"2019","Realschule","indirekter Migrationshintergrund","7.45","7.5","433","7.26","7.64"
"2019","Realschule","kein Migrationshintergrund","6.46","6.5","6052","6.41","6.51"
"2020","(Fach-)Abitur","direkter Migrationshintergrund","6.81","6.5","1981","6.72","6.9"
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","7.79","7.5","371","7.59","7.99"
"2020","(Fach-)Abitur","kein Migrationshintergrund","6.96","6.5","2715","6.88","7.04"
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","6.88","6.5","1797","6.77","6.99"
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","7.45","7.5","114","7.05","7.85"
"2020","(noch) kein Abschluss","kein Migrationshintergrund","6.88","7.5","353","6.64","7.12"
"2020","AkademikerIn","direkter Migrationshintergrund","7.24","7.5","2135","7.16","7.32"
"2020","AkademikerIn","indirekter Migrationshintergrund","7.6","7.5","353","7.4","7.8"
"2020","AkademikerIn","kein Migrationshintergrund","6.86","6.5","5293","6.81","6.91"
"2020","Hauptschule","direkter Migrationshintergrund","6.47","6.5","2214","6.37","6.57"
"2020","Hauptschule","indirekter Migrationshintergrund","6.99","6.5","333","6.74","7.24"
"2020","Hauptschule","kein Migrationshintergrund","5.95","5.5","4203","5.88","6.02"
"2020","Realschule","direkter Migrationshintergrund","6.83","6.5","306","6.59","7.07"
"2020","Realschule","indirekter Migrationshintergrund","7.07","7.5","378","6.86","7.28"
"2020","Realschule","kein Migrationshintergrund","6.49","6.5","5563","6.43","6.55"
