"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2013","AkademikerIn","Westdeutschland","7.1","7.5","5304","4","6","8","9","10","7.05","7.15","0","10","8","8"
"2013","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Hauptschule","Westdeutschland","6.16","5.5","8046","3","5","8","9","10","6.11","6.21","0","10","7","7"
"2013","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Realschule","Westdeutschland","6.73","6.5","5431","4","5","8","9","10","6.67","6.79","0","10","7","7"
"2014","(Fach-)Abitur","Ostdeutschland","7.2","7.5","522","5","6","8","9","10","7.03","7.37","0","10","7","8"
"2014","(Fach-)Abitur","Westdeutschland","7.2","7.5","3421","4","6","9","9","10","7.13","7.27","0","10","8","8"
"2014","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","6.73","6.5","889","3","5","9","10","10","6.57","6.89","0","10","7","8"
"2014","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2014","AkademikerIn","Westdeutschland","7.03","6.5","4780","4","6","8","9","10","6.97","7.09","0","10","7","8"
"2014","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Hauptschule","Westdeutschland","6.14","5.5","6944","3","5","8","9","10","6.09","6.19","0","10","7","7"
"2014","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Realschule","Westdeutschland","6.65","6.5","4765","3","5","8","9","10","6.59","6.71","0","10","7","7"
"2015","(Fach-)Abitur","Ostdeutschland","7.09","6.5","480","4","6","8","9","10","6.91","7.27","0","10","7","8"
"2015","(Fach-)Abitur","Westdeutschland","7.14","7.5","3166","4","6","9","9","10","7.07","7.21","0","10","8","8"
"2015","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","6.58","6.5","706","3","5","9","10","10","6.4","6.76","0","10","7","8"
"2015","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Westdeutschland","7.02","6.5","4500","4","6","8","9","10","6.96","7.08","0","10","8","8"
"2015","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Hauptschule","Westdeutschland","6.12","5.5","6197","3","5","8","9","10","6.06","6.18","0","10","7","7"
"2015","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Realschule","Westdeutschland","6.74","6.5","4491","3","5","8","9","10","6.68","6.8","0","10","7","7"
"2016","(Fach-)Abitur","Ostdeutschland","7.13","6.5","575","5","6","9","9","10","6.96","7.3","0","10","8","8"
"2016","(Fach-)Abitur","Westdeutschland","7.11","7.5","3597","4","6","8","9","10","7.04","7.18","0","10","8","8"
"2016","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2016","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2016","AkademikerIn","Westdeutschland","7.01","6.5","5021","4","6","8","9","10","6.96","7.06","0","10","8","8"
"2016","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Hauptschule","Westdeutschland","6.17","6.5","6401","3","5","8","9","10","6.11","6.23","0","10","7","7"
"2016","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Realschule","Westdeutschland","6.66","6.5","4129","3","5","8","9","10","6.6","6.72","0","10","7","7"
"2017","(Fach-)Abitur","Ostdeutschland","6.96","6.5","689","4","6","8","9","10","6.81","7.11","0","10","7","8"
"2017","(Fach-)Abitur","Westdeutschland","6.98","6.5","4104","4","6","8","9","10","6.92","7.04","0","10","8","8"
"2017","(noch) kein Abschluss","Ostdeutschland","6.85","6.5","352","3","5","9","10","10","6.61","7.09","0","10","8","9"
"2017","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2017","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2017","AkademikerIn","Westdeutschland","7.09","6.5","5699","4","6","8","9","10","7.04","7.14","0","10","8","8"
"2017","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Hauptschule","Westdeutschland","6.13","6.5","6776","3","5","8","9","10","6.07","6.19","0","10","7","7"
"2017","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Realschule","Westdeutschland","6.55","6.5","4722","3","5","8","9","10","6.49","6.61","0","10","7","7"
"2018","(Fach-)Abitur","Ostdeutschland","7.04","6.5","667","4","6","8","9","10","6.88","7.2","0","10","7","8"
"2018","(Fach-)Abitur","Westdeutschland","6.87","6.5","3957","4","5","8","9","10","6.8","6.94","0","10","8","8"
"2018","(noch) kein Abschluss","Ostdeutschland","6.63","6.5","310","3","5","8","9","10","6.35","6.91","0","10","8","8"
"2018","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Westdeutschland","6.93","6.5","5467","4","6","8","9","10","6.88","6.98","0","10","7","8"
"2018","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Hauptschule","Westdeutschland","6.15","5.5","6364","3","5","8","9","10","6.09","6.21","0","10","7","7"
"2018","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Realschule","Westdeutschland","6.55","6.5","4499","3","5","8","9","10","6.49","6.61","0","10","7","7"
"2019","(Fach-)Abitur","Ostdeutschland","6.96","6.5","670","4","6","8","9","10","6.81","7.11","0","10","7","8"
"2019","(Fach-)Abitur","Westdeutschland","6.98","6.5","4001","4","6","8","9","10","6.92","7.04","0","10","8","8"
"2019","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Westdeutschland","7.15","7.5","5900","4","6","8","9","10","7.1","7.2","0","10","8","8"
"2019","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Hauptschule","Westdeutschland","6.18","6.5","5870","3","5","8","9","10","6.12","6.24","0","10","7","7"
"2019","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Realschule","Westdeutschland","6.63","6.5","4607","3","5","8","9","10","6.57","6.69","0","10","7","7"
"2020","(Fach-)Abitur","Ostdeutschland","7.18","7.5","700","5","6","8","9","10","7.03","7.33","0","10","8","8"
"2020","(Fach-)Abitur","Westdeutschland","6.97","6.5","4367","4","6","8","9","10","6.91","7.03","0","10","8","8"
"2020","(noch) kein Abschluss","Ostdeutschland","7.3","7.5","308","5","7","9","9","10","7.06","7.54","0","10","8","8"
"2020","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2020","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2020","AkademikerIn","Westdeutschland","7.02","6.5","6128","4","6","8","9","10","6.97","7.07","0","10","8","8"
"2020","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2020","Hauptschule","Westdeutschland","6.14","6.5","5750","3","5","8","9","10","6.08","6.2","0","10","7","7"
"2020","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2020","Realschule","Westdeutschland","6.62","6.5","4268","3","5","8","9","10","6.56","6.68","0","10","7","7"
