year,bula_h,regtyp,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Hesse,Rural regions,"Yes, every 2 weeks",0.14533,40,227,0.09938,0.19128
2011,Hesse,Rural regions,"Yes, less frequently",0.30774,58,227,0.24757,0.36792
2011,"Rhineland-Palatinate, Saarland",Urban regions,"No, never",0.34088,266,681,0.30526,0.37651
2011,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every week",0.18421,113,681,0.15508,0.21335
2011,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 2 weeks",0.16732,100,681,0.13926,0.19537
2011,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 3-4 weeks",0.09057,63,681,0.06900,0.11214
2011,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, less frequently",0.21701,139,681,0.18603,0.24800
2011,"Rhineland-Palatinate, Saarland",Rural regions,"No, never",0.29164,85,241,0.23414,0.34915
2011,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, every week",0.22352,49,241,0.17081,0.27623
2011,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, every 2 weeks",0.15584,45,241,0.10995,0.20173
2011,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, less frequently",0.23921,62,241,0.18524,0.29319
2011,Baden-Wuerttemberg,Urban regions,"No, never",0.43506,820,1934,0.41296,0.45716
2011,Baden-Wuerttemberg,Urban regions,"Yes, every week",0.13441,261,1934,0.11920,0.14961
2011,Baden-Wuerttemberg,Urban regions,"Yes, every 2 weeks",0.14062,253,1934,0.12513,0.15612
2011,Baden-Wuerttemberg,Urban regions,"Yes, every 3-4 weeks",0.10194,176,1934,0.08846,0.11543
2011,Baden-Wuerttemberg,Urban regions,"Yes, less frequently",0.18797,424,1934,0.17055,0.20538
2011,Baden-Wuerttemberg,Rural regions,"No, never",0.35311,90,228,0.29094,0.41529
2011,Baden-Wuerttemberg,Rural regions,"Yes, every week",0.13798,42,228,0.09312,0.18285
2011,Baden-Wuerttemberg,Rural regions,"Yes, every 2 weeks",0.13358,32,228,0.08932,0.17784
2011,Baden-Wuerttemberg,Rural regions,"Yes, less frequently",0.28173,64,228,0.22321,0.34025
2011,Bavaria,Urban regions,"No, never",0.39318,471,1195,0.36547,0.42088
2011,Bavaria,Urban regions,"Yes, every week",0.16949,176,1195,0.14821,0.19077
2011,Bavaria,Urban regions,"Yes, every 2 weeks",0.14381,180,1195,0.12391,0.16371
2011,Bavaria,Urban regions,"Yes, every 3-4 weeks",0.07845,102,1195,0.06320,0.09370
2011,Bavaria,Urban regions,"Yes, less frequently",0.21507,266,1195,0.19177,0.23838
2011,Bavaria,Rural regions,"No, never",0.38150,582,1554,0.35734,0.40566
2011,Bavaria,Rural regions,"Yes, every week",0.14972,254,1554,0.13198,0.16747
2011,Bavaria,Rural regions,"Yes, every 2 weeks",0.13475,223,1554,0.11777,0.15173
2011,Bavaria,Rural regions,"Yes, every 3-4 weeks",0.11210,160,1554,0.09640,0.12779
2011,Bavaria,Rural regions,"Yes, less frequently",0.22193,335,1554,0.20126,0.24260
2011,Berlin,Urban regions,"No, never",0.37523,211,573,0.33555,0.41491
2011,Berlin,Urban regions,"Yes, every week",0.17029,93,573,0.13949,0.20109
2011,Berlin,Urban regions,"Yes, every 2 weeks",0.11114,71,573,0.08538,0.13690
2011,Berlin,Urban regions,"Yes, every 3-4 weeks",0.09259,56,573,0.06883,0.11634
2011,Berlin,Urban regions,"Yes, less frequently",0.25076,142,573,0.21523,0.28628
2011,Brandenburg,Rural regions,"No, never",0.28826,182,558,0.25064,0.32588
2011,Brandenburg,Rural regions,"Yes, every week",0.14036,77,558,0.11151,0.16920
2011,Brandenburg,Rural regions,"Yes, every 2 weeks",0.23001,119,558,0.19506,0.26496
2011,Brandenburg,Rural regions,"Yes, every 3-4 weeks",0.10008,55,558,0.07516,0.12501
2011,Brandenburg,Rural regions,"Yes, less frequently",0.24129,125,558,0.20576,0.27682
2011,Mecklenburg-Western Pomerania,Rural regions,"No, never",0.49890,130,296,0.44185,0.55596
2011,Mecklenburg-Western Pomerania,Rural regions,"Yes, every week",0.10499,41,296,0.07001,0.13997
2011,Mecklenburg-Western Pomerania,Rural regions,"Yes, every 2 weeks",0.15173,57,296,0.11079,0.19267
2011,Mecklenburg-Western Pomerania,Rural regions,"Yes, less frequently",0.16898,68,296,0.12622,0.21175
2011,Saxony,Urban regions,"No, never",0.32841,185,538,0.28868,0.36813
2011,Saxony,Urban regions,"Yes, every week",0.10908,62,538,0.08271,0.13545
2011,Saxony,Urban regions,"Yes, every 2 weeks",0.17399,94,538,0.14192,0.20605
2011,Saxony,Urban regions,"Yes, every 3-4 weeks",0.08844,45,538,0.06442,0.11245
2011,Saxony,Urban regions,"Yes, less frequently",0.30009,152,538,0.26133,0.33885
2011,Saxony,Rural regions,"No, never",0.25914,161,527,0.22170,0.29659
2011,Saxony,Rural regions,"Yes, every week",0.11723,62,527,0.08974,0.14473
2011,Saxony,Rural regions,"Yes, every 2 weeks",0.25506,120,527,0.21781,0.29232
2011,Saxony,Rural regions,"Yes, every 3-4 weeks",0.12093,60,527,0.09306,0.14879
2011,Saxony,Rural regions,"Yes, less frequently",0.24763,124,527,0.21075,0.28452
2011,Saxony-Anhalt,Rural regions,"No, never",0.34167,174,507,0.30034,0.38299
2011,Saxony-Anhalt,Rural regions,"Yes, every week",0.12665,72,507,0.09767,0.15562
2011,Saxony-Anhalt,Rural regions,"Yes, every 2 weeks",0.17835,106,507,0.14500,0.21171
2011,Saxony-Anhalt,Rural regions,"Yes, every 3-4 weeks",0.14023,55,507,0.10998,0.17049
2011,Saxony-Anhalt,Rural regions,"Yes, less frequently",0.21310,100,507,0.17742,0.24878
2011,Thuringa,Urban regions,"No, never",0.29510,68,198,0.23141,0.35879
2011,Thuringa,Urban regions,"Yes, every week",0.18351,37,198,0.12945,0.23756
2011,Thuringa,Urban regions,"Yes, every 2 weeks",0.14679,39,198,0.09737,0.19621
2011,Thuringa,Urban regions,"Yes, less frequently",0.27846,54,198,0.21586,0.34105
2011,Thuringa,Rural regions,"No, never",0.33043,142,418,0.28529,0.37558
2011,Thuringa,Rural regions,"Yes, every week",0.11707,58,418,0.08621,0.14793
2011,Thuringa,Rural regions,"Yes, every 2 weeks",0.19855,73,418,0.16027,0.23684
2011,Thuringa,Rural regions,"Yes, every 3-4 weeks",0.13995,45,418,0.10665,0.17325
2011,Thuringa,Rural regions,"Yes, less frequently",0.21399,100,418,0.17463,0.25336
2013,Schleswig-Holstein,Urban regions,"No, never",0.46921,66,98,0.36990,0.56853
2013,Schleswig-Holstein,Urban regions,"Yes, less frequently",0.17970,32,98,0.10329,0.25611
2013,Schleswig-Holstein,Rural regions,"No, never",0.36566,146,358,0.31570,0.41562
2013,Schleswig-Holstein,Rural regions,"Yes, every week",0.14751,53,358,0.11072,0.18429
2013,Schleswig-Holstein,Rural regions,"Yes, every 2 weeks",0.18054,83,358,0.14064,0.22044
2013,Schleswig-Holstein,Rural regions,"Yes, less frequently",0.25311,76,358,0.20801,0.29822
2013,Hamburg,Urban regions,"No, never",0.35537,100,195,0.28802,0.42272
2013,Hamburg,Urban regions,"Yes, every 2 weeks",0.13713,37,195,0.08873,0.18554
2013,Hamburg,Urban regions,"Yes, less frequently",0.27310,58,195,0.21040,0.33579
2013,Lower Saxony,Urban regions,"No, never",0.39298,235,585,0.35337,0.43260
2013,Lower Saxony,Urban regions,"Yes, every week",0.15224,77,585,0.12310,0.18138
2013,Lower Saxony,Urban regions,"Yes, every 2 weeks",0.12879,93,585,0.10162,0.15596
2013,Lower Saxony,Urban regions,"Yes, every 3-4 weeks",0.07204,49,585,0.05107,0.09301
2013,Lower Saxony,Urban regions,"Yes, less frequently",0.25395,131,585,0.21865,0.28925
2013,Lower Saxony,Rural regions,"No, never",0.36170,305,874,0.32983,0.39357
2013,Lower Saxony,Rural regions,"Yes, every week",0.13207,117,874,0.10961,0.15453
2013,Lower Saxony,Rural regions,"Yes, every 2 weeks",0.20959,165,874,0.18259,0.23659
2013,Lower Saxony,Rural regions,"Yes, every 3-4 weeks",0.06893,70,874,0.05212,0.08573
2013,Lower Saxony,Rural regions,"Yes, less frequently",0.22771,217,874,0.19989,0.25553
2013,Bremen,Urban regions,"No, never",0.40739,49,49,0.26839,0.54639
2013,North Rhine-Westphalia,Urban regions,"No, never",0.36670,1195,3006,0.34947,0.38393
2013,North Rhine-Westphalia,Urban regions,"Yes, every week",0.14536,427,3006,0.13276,0.15796
2013,North Rhine-Westphalia,Urban regions,"Yes, every 2 weeks",0.13290,447,3006,0.12077,0.14504
2013,North Rhine-Westphalia,Urban regions,"Yes, every 3-4 weeks",0.09244,230,3006,0.08209,0.10280
2013,North Rhine-Westphalia,Urban regions,"Yes, less frequently",0.26260,707,3006,0.24686,0.27833
2013,Hesse,Urban regions,"No, never",0.33851,315,879,0.30721,0.36981
2013,Hesse,Urban regions,"Yes, every week",0.13614,134,879,0.11346,0.15882
2013,Hesse,Urban regions,"Yes, every 2 weeks",0.14129,121,879,0.11825,0.16433
2013,Hesse,Urban regions,"Yes, every 3-4 weeks",0.10706,74,879,0.08661,0.12751
2013,Hesse,Urban regions,"Yes, less frequently",0.27700,235,879,0.24740,0.30660
2013,Hesse,Rural regions,"No, never",0.27760,70,181,0.21218,0.34303
2013,Hesse,Rural regions,"Yes, every 2 weeks",0.16341,48,181,0.10939,0.21742
2013,Hesse,Rural regions,"Yes, less frequently",0.27352,63,181,0.20840,0.33864
2013,"Rhineland-Palatinate, Saarland",Urban regions,"No, never",0.36741,269,633,0.32982,0.40500
2013,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every week",0.12472,79,633,0.09896,0.15048
2013,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 2 weeks",0.15969,93,633,0.13113,0.18825
2013,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 3-4 weeks",0.09724,62,633,0.07414,0.12034
2013,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, less frequently",0.25094,130,633,0.21714,0.28475
2013,"Rhineland-Palatinate, Saarland",Rural regions,"No, never",0.29319,72,197,0.22946,0.35693
2013,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, every week",0.16700,31,197,0.11478,0.21922
2013,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, every 2 weeks",0.20035,33,197,0.14431,0.25638
2013,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, less frequently",0.23141,61,197,0.17237,0.29046
2013,Baden-Wuerttemberg,Urban regions,"No, never",0.41394,760,1720,0.39066,0.43723
2013,Baden-Wuerttemberg,Urban regions,"Yes, every week",0.10889,200,1720,0.09416,0.12362
2013,Baden-Wuerttemberg,Urban regions,"Yes, every 2 weeks",0.14119,218,1720,0.12473,0.15765
2013,Baden-Wuerttemberg,Urban regions,"Yes, every 3-4 weeks",0.09962,152,1720,0.08547,0.11378
2013,Baden-Wuerttemberg,Urban regions,"Yes, less frequently",0.23635,390,1720,0.21627,0.25644
2013,Baden-Wuerttemberg,Rural regions,"No, never",0.32733,69,162,0.25485,0.39982
2013,Baden-Wuerttemberg,Rural regions,"Yes, every 2 weeks",0.18314,32,162,0.12340,0.24289
2013,Baden-Wuerttemberg,Rural regions,"Yes, less frequently",0.31642,61,162,0.24458,0.38826
2013,Bavaria,Urban regions,"No, never",0.39486,454,1123,0.36626,0.42346
2013,Bavaria,Urban regions,"Yes, every week",0.14561,169,1123,0.12497,0.16624
2013,Bavaria,Urban regions,"Yes, every 2 weeks",0.13915,154,1123,0.11890,0.15940
2013,Bavaria,Urban regions,"Yes, every 3-4 weeks",0.08986,92,1123,0.07312,0.10659
2013,Bavaria,Urban regions,"Yes, less frequently",0.23053,254,1123,0.20588,0.25517
2013,Bavaria,Rural regions,"No, never",0.43914,596,1452,0.41361,0.46468
2013,Bavaria,Rural regions,"Yes, every week",0.15416,233,1452,0.13558,0.17274
2013,Bavaria,Rural regions,"Yes, every 2 weeks",0.12926,201,1452,0.11199,0.14652
2013,Bavaria,Rural regions,"Yes, every 3-4 weeks",0.07666,119,1452,0.06297,0.09034
2013,Bavaria,Rural regions,"Yes, less frequently",0.20079,303,1452,0.18018,0.22140
2013,Berlin,Urban regions,"No, never",0.36574,216,575,0.32634,0.40514
2013,Berlin,Urban regions,"Yes, every week",0.13375,71,575,0.10590,0.16159
2013,Berlin,Urban regions,"Yes, every 2 weeks",0.17490,90,575,0.14382,0.20598
2013,Berlin,Urban regions,"Yes, every 3-4 weeks",0.08375,49,575,0.06109,0.10642
2013,Berlin,Urban regions,"Yes, less frequently",0.24186,149,575,0.20683,0.27689
2013,Brandenburg,Rural regions,"No, never",0.28520,165,491,0.24523,0.32518
2013,Brandenburg,Rural regions,"Yes, every week",0.18729,64,491,0.15275,0.22184
2013,Brandenburg,Rural regions,"Yes, every 2 weeks",0.18812,97,491,0.15351,0.22272
2013,Brandenburg,Rural regions,"Yes, every 3-4 weeks",0.07824,42,491,0.05447,0.10202
2013,Brandenburg,Rural regions,"Yes, less frequently",0.26114,123,491,0.22225,0.30003
2013,Mecklenburg-Western Pomerania,Rural regions,"No, never",0.38031,107,269,0.32219,0.43843
2013,Mecklenburg-Western Pomerania,Rural regions,"Yes, every week",0.09667,35,269,0.06129,0.13205
2013,Mecklenburg-Western Pomerania,Rural regions,"Yes, every 2 weeks",0.19304,58,269,0.14579,0.24029
2013,Mecklenburg-Western Pomerania,Rural regions,"Yes, less frequently",0.23228,69,269,0.18172,0.28284
2013,Saxony,Urban regions,"No, never",0.33643,179,515,0.29558,0.37727
2013,Saxony,Urban regions,"Yes, every week",0.09884,52,515,0.07304,0.12464
2013,Saxony,Urban regions,"Yes, every 2 weeks",0.13820,88,515,0.10837,0.16804
2013,Saxony,Urban regions,"Yes, every 3-4 weeks",0.12664,49,515,0.09789,0.15539
2013,Saxony,Urban regions,"Yes, less frequently",0.29989,147,515,0.26028,0.33950
2013,Saxony,Rural regions,"No, never",0.30583,175,515,0.26600,0.34567
2013,Saxony,Rural regions,"Yes, every week",0.13656,65,515,0.10688,0.16625
2013,Saxony,Rural regions,"Yes, every 2 weeks",0.25678,102,515,0.21901,0.29455
2013,Saxony,Rural regions,"Yes, every 3-4 weeks",0.08686,53,515,0.06251,0.11121
2013,Saxony,Rural regions,"Yes, less frequently",0.21396,120,515,0.17851,0.24941
2013,Saxony-Anhalt,Urban regions,"No, never",0.21492,32,32,0.07032,0.35952
2013,Saxony-Anhalt,Rural regions,"No, never",0.38764,165,447,0.34242,0.43285
2013,Saxony-Anhalt,Rural regions,"Yes, every week",0.10647,60,447,0.07784,0.13510
2013,Saxony-Anhalt,Rural regions,"Yes, every 2 weeks",0.18715,76,447,0.15096,0.22335
2013,Saxony-Anhalt,Rural regions,"Yes, every 3-4 weeks",0.08443,42,447,0.05863,0.11024
2013,Saxony-Anhalt,Rural regions,"Yes, less frequently",0.23431,104,447,0.19499,0.27362
2013,Thuringa,Urban regions,"No, never",0.33557,65,140,0.25707,0.41407
2013,Thuringa,Urban regions,"Yes, every 2 weeks",0.19301,33,140,0.12740,0.25862
2013,Thuringa,Urban regions,"Yes, less frequently",0.25764,42,140,0.18493,0.33034
2013,Thuringa,Rural regions,"No, never",0.32186,138,397,0.27584,0.36787
2013,Thuringa,Rural regions,"Yes, every week",0.09935,52,397,0.06989,0.12881
2013,Thuringa,Rural regions,"Yes, every 2 weeks",0.22232,65,397,0.18137,0.26328
2013,Thuringa,Rural regions,"Yes, every 3-4 weeks",0.12669,52,397,0.09392,0.15945
2013,Thuringa,Rural regions,"Yes, less frequently",0.22978,90,397,0.18835,0.27122
2015,Schleswig-Holstein,Urban regions,"No, never",0.47726,64,101,0.37936,0.57516
2015,Schleswig-Holstein,Urban regions,"Yes, less frequently",0.22558,37,101,0.14366,0.30750
2015,Schleswig-Holstein,Rural regions,"No, never",0.41876,150,358,0.36758,0.46994
2015,Schleswig-Holstein,Rural regions,"Yes, every week",0.12803,56,358,0.09337,0.16269
2015,Schleswig-Holstein,Rural regions,"Yes, every 2 weeks",0.16777,72,358,0.12901,0.20654
2015,Schleswig-Holstein,Rural regions,"Yes, less frequently",0.22960,80,358,0.18597,0.27323
2015,Hamburg,Urban regions,"No, never",0.41893,123,206,0.35139,0.48647
2015,Hamburg,Urban regions,"Yes, every week",0.22109,36,206,0.16428,0.27790
2015,Hamburg,Urban regions,"Yes, less frequently",0.21398,47,206,0.15784,0.27012
2015,Lower Saxony,Urban regions,"No, never",0.35324,218,586,0.31451,0.39197
2015,Lower Saxony,Urban regions,"Yes, every week",0.13603,90,586,0.10825,0.16381
2015,Lower Saxony,Urban regions,"Yes, every 2 weeks",0.17312,104,586,0.14246,0.20378
2015,Lower Saxony,Urban regions,"Yes, every 3-4 weeks",0.07029,37,586,0.04958,0.09101
2015,Lower Saxony,Urban regions,"Yes, less frequently",0.26732,137,586,0.23146,0.30318
2015,Lower Saxony,Rural regions,"No, never",0.39096,324,877,0.35864,0.42327
2015,Lower Saxony,Rural regions,"Yes, every week",0.13943,119,877,0.11650,0.16237
2015,Lower Saxony,Rural regions,"Yes, every 2 weeks",0.16048,146,877,0.13617,0.18478
2015,Lower Saxony,Rural regions,"Yes, every 3-4 weeks",0.07583,80,877,0.05830,0.09336
2015,Lower Saxony,Rural regions,"Yes, less frequently",0.23330,208,877,0.20530,0.26131
2015,Bremen,Urban regions,"No, never",0.32318,38,38,0.17248,0.47388
2015,North Rhine-Westphalia,Urban regions,"No, never",0.40973,1304,3068,0.39233,0.42714
2015,North Rhine-Westphalia,Urban regions,"Yes, every week",0.13492,414,3068,0.12283,0.14701
2015,North Rhine-Westphalia,Urban regions,"Yes, every 2 weeks",0.15594,481,3068,0.14310,0.16878
2015,North Rhine-Westphalia,Urban regions,"Yes, every 3-4 weeks",0.08064,223,3068,0.07101,0.09028
2015,North Rhine-Westphalia,Urban regions,"Yes, less frequently",0.21877,646,3068,0.20413,0.23340
2015,Hesse,Urban regions,"No, never",0.34510,318,877,0.31361,0.37658
2015,Hesse,Urban regions,"Yes, every week",0.16678,140,877,0.14209,0.19146
2015,Hesse,Urban regions,"Yes, every 2 weeks",0.15566,131,877,0.13166,0.17967
2015,Hesse,Urban regions,"Yes, every 3-4 weeks",0.10113,77,877,0.08117,0.12110
2015,Hesse,Urban regions,"Yes, less frequently",0.23133,211,877,0.20341,0.25926
2015,Hesse,Rural regions,"No, never",0.20814,62,200,0.15174,0.26455
2015,Hesse,Rural regions,"Yes, every week",0.17522,33,200,0.12240,0.22804
2015,Hesse,Rural regions,"Yes, every 2 weeks",0.26311,44,200,0.20193,0.32428
2015,Hesse,Rural regions,"Yes, less frequently",0.30301,61,200,0.23915,0.36686
2015,"Rhineland-Palatinate, Saarland",Urban regions,"No, never",0.35256,248,655,0.31594,0.38917
2015,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every week",0.14637,101,655,0.11928,0.17347
2015,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 2 weeks",0.17717,111,655,0.14791,0.20643
2015,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 3-4 weeks",0.09651,58,655,0.07388,0.11914
2015,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, less frequently",0.22739,137,655,0.19526,0.25951
2015,"Rhineland-Palatinate, Saarland",Rural regions,"No, never",0.33248,95,148,0.25632,0.40864
2015,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, less frequently",0.22000,53,148,0.15303,0.28696
2015,Baden-Wuerttemberg,Urban regions,"No, never",0.39668,716,1725,0.37359,0.41977
2015,Baden-Wuerttemberg,Urban regions,"Yes, every week",0.11706,202,1725,0.10188,0.13224
2015,Baden-Wuerttemberg,Urban regions,"Yes, every 2 weeks",0.15077,216,1725,0.13388,0.16766
2015,Baden-Wuerttemberg,Urban regions,"Yes, every 3-4 weeks",0.08806,164,1725,0.07469,0.10144
2015,Baden-Wuerttemberg,Urban regions,"Yes, less frequently",0.24742,427,1725,0.22705,0.26779
2015,Baden-Wuerttemberg,Rural regions,"No, never",0.33646,86,164,0.26392,0.40899
2015,Baden-Wuerttemberg,Rural regions,"Yes, every 2 weeks",0.10201,33,164,0.05554,0.14847
2015,Baden-Wuerttemberg,Rural regions,"Yes, less frequently",0.20863,45,164,0.14625,0.27101
2015,Bavaria,Urban regions,"No, never",0.39446,488,1179,0.36655,0.42237
2015,Bavaria,Urban regions,"Yes, every week",0.12633,168,1179,0.10735,0.14530
2015,Bavaria,Urban regions,"Yes, every 2 weeks",0.14623,155,1179,0.12605,0.16641
2015,Bavaria,Urban regions,"Yes, every 3-4 weeks",0.09480,95,1179,0.07807,0.11153
2015,Bavaria,Urban regions,"Yes, less frequently",0.23818,273,1179,0.21386,0.26251
2015,Bavaria,Rural regions,"No, never",0.42071,598,1455,0.39533,0.44608
2015,Bavaria,Rural regions,"Yes, every week",0.14887,218,1455,0.13057,0.16717
2015,Bavaria,Rural regions,"Yes, every 2 weeks",0.13261,195,1455,0.11518,0.15004
2015,Bavaria,Rural regions,"Yes, every 3-4 weeks",0.07005,125,1455,0.05693,0.08317
2015,Bavaria,Rural regions,"Yes, less frequently",0.22776,319,1455,0.20621,0.24932
2015,Berlin,Urban regions,"No, never",0.35855,190,531,0.31772,0.39938
2015,Berlin,Urban regions,"Yes, every week",0.14073,78,531,0.11113,0.17034
2015,Berlin,Urban regions,"Yes, every 2 weeks",0.16008,83,531,0.12887,0.19130
2015,Berlin,Urban regions,"Yes, every 3-4 weeks",0.09056,47,531,0.06612,0.11499
2015,Berlin,Urban regions,"Yes, less frequently",0.25007,133,531,0.21321,0.28694
2015,Brandenburg,Rural regions,"No, never",0.31014,174,480,0.26872,0.35157
2015,Brandenburg,Rural regions,"Yes, every week",0.14717,63,480,0.11544,0.17890
2015,Brandenburg,Rural regions,"Yes, every 2 weeks",0.19352,95,480,0.15814,0.22890
2015,Brandenburg,Rural regions,"Yes, every 3-4 weeks",0.10892,43,480,0.08102,0.13682
2015,Brandenburg,Rural regions,"Yes, less frequently",0.24025,105,480,0.20198,0.27851
2015,Mecklenburg-Western Pomerania,Rural regions,"No, never",0.40275,96,210,0.33626,0.46925
2015,Mecklenburg-Western Pomerania,Rural regions,"Yes, every 2 weeks",0.20193,52,210,0.14750,0.25635
2015,Mecklenburg-Western Pomerania,Rural regions,"Yes, less frequently",0.19826,62,210,0.14421,0.25231
2015,Saxony,Urban regions,"No, never",0.38464,179,481,0.34112,0.42817
2015,Saxony,Urban regions,"Yes, every week",0.09223,59,481,0.06635,0.11812
2015,Saxony,Urban regions,"Yes, every 2 weeks",0.21380,80,481,0.17712,0.25047
2015,Saxony,Urban regions,"Yes, every 3-4 weeks",0.09300,53,481,0.06702,0.11898
2015,Saxony,Urban regions,"Yes, less frequently",0.21632,110,481,0.17949,0.25316
2015,Saxony,Rural regions,"No, never",0.34846,168,426,0.30316,0.39377
2015,Saxony,Rural regions,"Yes, every week",0.10759,44,426,0.07813,0.13705
2015,Saxony,Rural regions,"Yes, every 2 weeks",0.20634,83,426,0.16786,0.24481
2015,Saxony,Rural regions,"Yes, every 3-4 weeks",0.09833,33,426,0.07002,0.12664
2015,Saxony,Rural regions,"Yes, less frequently",0.23928,98,426,0.19871,0.27984
2015,Saxony-Anhalt,Urban regions,"No, never",0.44679,37,37,0.28439,0.60920
2015,Saxony-Anhalt,Rural regions,"No, never",0.31806,138,382,0.27130,0.36483
2015,Saxony-Anhalt,Rural regions,"Yes, every week",0.08729,38,382,0.05895,0.11563
2015,Saxony-Anhalt,Rural regions,"Yes, every 2 weeks",0.21392,65,382,0.17274,0.25510
2015,Saxony-Anhalt,Rural regions,"Yes, every 3-4 weeks",0.08703,38,382,0.05873,0.11534
2015,Saxony-Anhalt,Rural regions,"Yes, less frequently",0.29370,103,382,0.24796,0.33943
2015,Thuringa,Urban regions,"No, never",0.29120,59,104,0.20346,0.37894
2015,Thuringa,Urban regions,"Yes, less frequently",0.36934,45,104,0.27613,0.46254
2015,Thuringa,Rural regions,"No, never",0.32990,127,328,0.27894,0.38086
2015,Thuringa,Rural regions,"Yes, every week",0.11993,45,328,0.08472,0.15514
2015,Thuringa,Rural regions,"Yes, every 2 weeks",0.21600,67,328,0.17139,0.26060
2015,Thuringa,Rural regions,"Yes, less frequently",0.27196,89,328,0.22373,0.32019
2017,Schleswig-Holstein,Urban regions,"No, never",0.53858,88,127,0.45154,0.62563
2017,Schleswig-Holstein,Urban regions,"Yes, less frequently",0.19099,39,127,0.12236,0.25963
2017,Schleswig-Holstein,Rural regions,"No, never",0.41172,175,413,0.36420,0.45924
2017,Schleswig-Holstein,Rural regions,"Yes, every week",0.12808,69,413,0.09581,0.16035
2017,Schleswig-Holstein,Rural regions,"Yes, every 2 weeks",0.15144,69,413,0.11683,0.18606
2017,Schleswig-Holstein,Rural regions,"Yes, every 3-4 weeks",0.08775,31,413,0.06043,0.11507
2017,Schleswig-Holstein,Rural regions,"Yes, less frequently",0.22100,69,413,0.18094,0.26107
2017,Hamburg,Urban regions,"No, never",0.46016,141,265,0.40004,0.52029
2017,Hamburg,Urban regions,"Yes, every week",0.12475,35,265,0.08489,0.16461
2017,Hamburg,Urban regions,"Yes, every 2 weeks",0.10569,36,265,0.06860,0.14277
2017,Hamburg,Urban regions,"Yes, less frequently",0.20268,53,265,0.15419,0.25117
2017,Lower Saxony,Urban regions,"No, never",0.37625,274,699,0.34031,0.41219
2017,Lower Saxony,Urban regions,"Yes, every week",0.10977,82,699,0.08658,0.13296
2017,Lower Saxony,Urban regions,"Yes, every 2 weeks",0.14971,97,699,0.12324,0.17618
2017,Lower Saxony,Urban regions,"Yes, every 3-4 weeks",0.11934,80,699,0.09529,0.14339
2017,Lower Saxony,Urban regions,"Yes, less frequently",0.24494,166,699,0.21303,0.27684
2017,Lower Saxony,Rural regions,"No, never",0.39697,419,1007,0.36674,0.42721
2017,Lower Saxony,Rural regions,"Yes, every week",0.13765,136,1007,0.11636,0.15894
2017,Lower Saxony,Rural regions,"Yes, every 2 weeks",0.15542,154,1007,0.13303,0.17781
2017,Lower Saxony,Rural regions,"Yes, every 3-4 weeks",0.09514,97,1007,0.07701,0.11327
2017,Lower Saxony,Rural regions,"Yes, less frequently",0.21482,201,1007,0.18944,0.24020
2017,Bremen,Urban regions,"No, never",0.38119,56,56,0.25283,0.50955
2017,North Rhine-Westphalia,Urban regions,"No, never",0.42408,1473,3349,0.40734,0.44082
2017,North Rhine-Westphalia,Urban regions,"Yes, every week",0.14809,488,3349,0.13605,0.16012
2017,North Rhine-Westphalia,Urban regions,"Yes, every 2 weeks",0.14798,508,3349,0.13596,0.16001
2017,North Rhine-Westphalia,Urban regions,"Yes, every 3-4 weeks",0.08554,264,3349,0.07606,0.09501
2017,North Rhine-Westphalia,Urban regions,"Yes, less frequently",0.19431,616,3349,0.18091,0.20771
2017,Hesse,Urban regions,"No, never",0.41368,394,925,0.38193,0.44544
2017,Hesse,Urban regions,"Yes, every week",0.12000,123,925,0.09905,0.14096
2017,Hesse,Urban regions,"Yes, every 2 weeks",0.15311,126,925,0.12989,0.17633
2017,Hesse,Urban regions,"Yes, every 3-4 weeks",0.09980,89,925,0.08047,0.11913
2017,Hesse,Urban regions,"Yes, less frequently",0.21340,193,925,0.18699,0.23982
2017,Hesse,Rural regions,"No, never",0.35599,87,223,0.29300,0.41897
2017,Hesse,Rural regions,"Yes, every week",0.20067,44,223,0.14798,0.25335
2017,Hesse,Rural regions,"Yes, every 2 weeks",0.19293,45,223,0.14102,0.24484
2017,Hesse,Rural regions,"Yes, less frequently",0.20429,47,223,0.15125,0.25733
2017,"Rhineland-Palatinate, Saarland",Urban regions,"No, never",0.37879,262,700,0.34282,0.41475
