year,migback,pgisced97,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Direct migration background,Second Stage of Tertiary Education,"Yes, less frequently",0.22373,166,735,0.19358,0.25387
2015,Indirect migration background,Lower Secondary Level,"No, never",0.34476,70,146,0.26739,0.42212
2015,Indirect migration background,Lower Secondary Level,"Yes, every week",0.29085,41,146,0.21693,0.36477
2015,Indirect migration background,Lower Secondary Level,"Yes, every 2 weeks",0.18273,35,146,0.11983,0.24564
2015,Indirect migration background,Upper Secondary Level,"No, never",0.38545,179,426,0.33917,0.43172
2015,Indirect migration background,Upper Secondary Level,"Yes, every week",0.15897,66,426,0.12421,0.19374
2015,Indirect migration background,Upper Secondary Level,"Yes, every 2 weeks",0.18521,76,426,0.14828,0.22214
2015,Indirect migration background,Upper Secondary Level,"Yes, every 3-4 weeks",0.07806,34,426,0.05256,0.10357
2015,Indirect migration background,Upper Secondary Level,"Yes, less frequently",0.19230,71,426,0.15483,0.22977
2015,Indirect migration background,Post-secondary Non-tertiary Level,"No, never",0.31229,31,31,0.14645,0.47813
2015,Indirect migration background,Second Stage of Tertiary Education,"No, never",0.44475,79,121,0.35584,0.53366
2015,Indirect migration background,Second Stage of Tertiary Education,"Yes, less frequently",0.22245,42,121,0.14804,0.29686
2017,No migration background,No answer / don't know,"No, never",0.50409,102,173,0.42937,0.57882
2017,No migration background,No answer / don't know,"Yes, every week",0.10036,32,173,0.05546,0.14527
2017,No migration background,No answer / don't know,"Yes, every 2 weeks",0.15282,39,173,0.09905,0.20660
2017,No migration background,Primary Level,"No, never",0.46365,40,40,0.30714,0.62016
2017,No migration background,Lower Secondary Level,"No, never",0.45259,336,742,0.41675,0.48843
2017,No migration background,Lower Secondary Level,"Yes, every week",0.16015,127,742,0.13374,0.18656
2017,No migration background,Lower Secondary Level,"Yes, every 2 weeks",0.14290,114,742,0.11770,0.16810
2017,No migration background,Lower Secondary Level,"Yes, every 3-4 weeks",0.07917,60,742,0.05973,0.09861
2017,No migration background,Lower Secondary Level,"Yes, less frequently",0.16520,105,742,0.13846,0.19193
2017,No migration background,Upper Secondary Level,"No, never",0.41778,2470,5877,0.40516,0.43039
2017,No migration background,Upper Secondary Level,"Yes, every week",0.13400,781,5877,0.12529,0.14271
2017,No migration background,Upper Secondary Level,"Yes, every 2 weeks",0.16011,971,5877,0.15073,0.16948
2017,No migration background,Upper Secondary Level,"Yes, every 3-4 weeks",0.08754,568,5877,0.08032,0.09477
2017,No migration background,Upper Secondary Level,"Yes, less frequently",0.20058,1087,5877,0.19034,0.21082
2017,No migration background,Post-secondary Non-tertiary Level,"No, never",0.46710,539,1160,0.43838,0.49582
2017,No migration background,Post-secondary Non-tertiary Level,"Yes, every week",0.09319,112,1160,0.07646,0.10993
2017,No migration background,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.14433,159,1160,0.12410,0.16456
2017,No migration background,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.09024,128,1160,0.07374,0.10674
2017,No migration background,Post-secondary Non-tertiary Level,"Yes, less frequently",0.20514,222,1160,0.18189,0.22839
2017,No migration background,First Stage of Tertiary Education,"No, never",0.35113,354,938,0.32057,0.38170
2017,No migration background,First Stage of Tertiary Education,"Yes, every week",0.12247,111,938,0.10148,0.14346
2017,No migration background,First Stage of Tertiary Education,"Yes, every 2 weeks",0.13847,140,938,0.11635,0.16059
2017,No migration background,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.09063,85,938,0.07225,0.10901
2017,No migration background,First Stage of Tertiary Education,"Yes, less frequently",0.29730,248,938,0.26803,0.32656
2017,No migration background,Second Stage of Tertiary Education,"No, never",0.40307,1474,3541,0.38691,0.41923
2017,No migration background,Second Stage of Tertiary Education,"Yes, every week",0.12248,466,3541,0.11168,0.13328
2017,No migration background,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.10991,347,3541,0.09961,0.12021
2017,No migration background,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.09839,379,3541,0.08858,0.10820
2017,No migration background,Second Stage of Tertiary Education,"Yes, less frequently",0.26615,875,3541,0.25159,0.28071
2017,Direct migration background,Primary Level,"No, never",0.38443,39,39,0.22976,0.53910
2017,Direct migration background,Lower Secondary Level,"No, never",0.47670,196,436,0.42977,0.52364
2017,Direct migration background,Lower Secondary Level,"Yes, every week",0.09531,62,436,0.06771,0.12290
2017,Direct migration background,Lower Secondary Level,"Yes, every 2 weeks",0.19198,75,436,0.15497,0.22900
2017,Direct migration background,Lower Secondary Level,"Yes, every 3-4 weeks",0.09414,35,436,0.06670,0.12159
2017,Direct migration background,Lower Secondary Level,"Yes, less frequently",0.14186,68,436,0.10907,0.17465
2017,Direct migration background,Upper Secondary Level,"No, never",0.38837,422,1081,0.35930,0.41743
2017,Direct migration background,Upper Secondary Level,"Yes, every week",0.18424,184,1081,0.16112,0.20736
2017,Direct migration background,Upper Secondary Level,"Yes, every 2 weeks",0.18108,217,1081,0.15811,0.20405
2017,Direct migration background,Upper Secondary Level,"Yes, every 3-4 weeks",0.07334,81,1081,0.05779,0.08889
2017,Direct migration background,Upper Secondary Level,"Yes, less frequently",0.17297,177,1081,0.15041,0.19552
2017,Direct migration background,Post-secondary Non-tertiary Level,"No, never",0.41457,200,461,0.36955,0.45959
2017,Direct migration background,Post-secondary Non-tertiary Level,"Yes, every week",0.14515,51,461,0.11296,0.17735
2017,Direct migration background,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.20132,89,461,0.16467,0.23796
2017,Direct migration background,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.11501,50,461,0.08585,0.14416
2017,Direct migration background,Post-secondary Non-tertiary Level,"Yes, less frequently",0.12395,71,461,0.09384,0.15406
2017,Direct migration background,Second Stage of Tertiary Education,"No, never",0.45616,435,885,0.42332,0.48899
2017,Direct migration background,Second Stage of Tertiary Education,"Yes, every week",0.11374,85,885,0.09281,0.13467
2017,Direct migration background,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.12129,123,885,0.09977,0.14281
2017,Direct migration background,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.11983,82,885,0.09842,0.14124
2017,Direct migration background,Second Stage of Tertiary Education,"Yes, less frequently",0.18899,160,885,0.16318,0.21480
2017,Indirect migration background,Lower Secondary Level,"No, never",0.42021,63,128,0.33437,0.50606
2017,Indirect migration background,Lower Secondary Level,"Yes, every week",0.18389,33,128,0.11651,0.25126
2017,Indirect migration background,Lower Secondary Level,"Yes, every 2 weeks",0.13762,32,128,0.07770,0.19754
2017,Indirect migration background,Upper Secondary Level,"No, never",0.39343,201,475,0.34945,0.43741
2017,Indirect migration background,Upper Secondary Level,"Yes, every week",0.18394,80,475,0.14906,0.21882
2017,Indirect migration background,Upper Secondary Level,"Yes, every 2 weeks",0.18447,84,475,0.14955,0.21939
2017,Indirect migration background,Upper Secondary Level,"Yes, every 3-4 weeks",0.08834,41,475,0.06279,0.11389
2017,Indirect migration background,Upper Secondary Level,"Yes, less frequently",0.14981,69,475,0.11769,0.18194
2017,Indirect migration background,Post-secondary Non-tertiary Level,"No, never",0.49753,36,36,0.33189,0.66318
2017,Indirect migration background,Second Stage of Tertiary Education,"No, never",0.51241,104,153,0.43295,0.59188
2017,Indirect migration background,Second Stage of Tertiary Education,"Yes, less frequently",0.21626,49,153,0.15081,0.28171
2019,No migration background,No answer / don't know,"No, never",0.37454,82,189,0.30535,0.44372
2019,No migration background,No answer / don't know,"Yes, every week",0.06502,37,189,0.02978,0.10027
2019,No migration background,No answer / don't know,"Yes, every 2 weeks",0.19995,35,189,0.14277,0.25712
2019,No migration background,No answer / don't know,"Yes, less frequently",0.22547,35,189,0.16573,0.28521
2019,No migration background,Primary Level,"No, never",0.49677,34,34,0.32618,0.66737
2019,No migration background,Lower Secondary Level,"No, never",0.42750,333,730,0.39158,0.46341
2019,No migration background,Lower Secondary Level,"Yes, every week",0.16796,107,730,0.14082,0.19509
2019,No migration background,Lower Secondary Level,"Yes, every 2 weeks",0.17825,143,730,0.15046,0.20603
2019,No migration background,Lower Secondary Level,"Yes, every 3-4 weeks",0.05032,46,730,0.03445,0.06619
2019,No migration background,Lower Secondary Level,"Yes, less frequently",0.17598,101,730,0.14834,0.20363
2019,No migration background,Upper Secondary Level,"No, never",0.42542,2375,5584,0.41245,0.43839
2019,No migration background,Upper Secondary Level,"Yes, every week",0.12591,754,5584,0.11721,0.13461
2019,No migration background,Upper Secondary Level,"Yes, every 2 weeks",0.15167,885,5584,0.14226,0.16108
2019,No migration background,Upper Secondary Level,"Yes, every 3-4 weeks",0.09965,517,5584,0.09179,0.10751
2019,No migration background,Upper Secondary Level,"Yes, less frequently",0.19734,1053,5584,0.18690,0.20778
2019,No migration background,Post-secondary Non-tertiary Level,"No, never",0.48314,576,1249,0.45541,0.51086
2019,No migration background,Post-secondary Non-tertiary Level,"Yes, every week",0.07384,122,1249,0.05933,0.08835
2019,No migration background,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.13479,174,1249,0.11584,0.15374
2019,No migration background,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.10335,137,1249,0.08646,0.12024
2019,No migration background,Post-secondary Non-tertiary Level,"Yes, less frequently",0.20488,240,1249,0.18249,0.22728
2019,No migration background,First Stage of Tertiary Education,"No, never",0.40616,379,1084,0.37691,0.43541
2019,No migration background,First Stage of Tertiary Education,"Yes, every week",0.11769,181,1084,0.09850,0.13689
2019,No migration background,First Stage of Tertiary Education,"Yes, every 2 weeks",0.11760,143,1084,0.09841,0.13678
2019,No migration background,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07462,95,1084,0.05897,0.09027
2019,No migration background,First Stage of Tertiary Education,"Yes, less frequently",0.28393,286,1084,0.25708,0.31079
2019,No migration background,Second Stage of Tertiary Education,"No, never",0.40292,1503,4082,0.38788,0.41797
2019,No migration background,Second Stage of Tertiary Education,"Yes, every week",0.11559,633,4082,0.10578,0.12540
2019,No migration background,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.10235,446,4082,0.09305,0.11165
2019,No migration background,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08785,425,4082,0.07916,0.09653
2019,No migration background,Second Stage of Tertiary Education,"Yes, less frequently",0.29128,1075,4082,0.27734,0.30522
2019,Direct migration background,Primary Level,"No, never",0.47682,40,40,0.32006,0.63358
2019,Direct migration background,Lower Secondary Level,"No, never",0.39027,150,327,0.33731,0.44322
2019,Direct migration background,Lower Secondary Level,"Yes, every week",0.12673,57,327,0.09062,0.16284
2019,Direct migration background,Lower Secondary Level,"Yes, every 2 weeks",0.23553,63,327,0.18946,0.28159
2019,Direct migration background,Lower Secondary Level,"Yes, less frequently",0.19058,57,327,0.14795,0.23322
2019,Direct migration background,Upper Secondary Level,"No, never",0.40111,394,916,0.36935,0.43287
2019,Direct migration background,Upper Secondary Level,"Yes, every week",0.16258,142,916,0.13867,0.18648
2019,Direct migration background,Upper Secondary Level,"Yes, every 2 weeks",0.19096,169,916,0.16549,0.21642
2019,Direct migration background,Upper Secondary Level,"Yes, every 3-4 weeks",0.07300,62,916,0.05615,0.08986
2019,Direct migration background,Upper Secondary Level,"Yes, less frequently",0.17235,149,916,0.14788,0.19683
2019,Direct migration background,Post-secondary Non-tertiary Level,"No, never",0.42273,163,348,0.37075,0.47471
2019,Direct migration background,Post-secondary Non-tertiary Level,"Yes, every week",0.16845,52,348,0.12907,0.20783
2019,Direct migration background,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.21518,72,348,0.17194,0.25842
2019,Direct migration background,Post-secondary Non-tertiary Level,"Yes, less frequently",0.13606,61,348,0.09999,0.17214
2019,Direct migration background,Second Stage of Tertiary Education,"No, never",0.45337,400,843,0.41974,0.48699
2019,Direct migration background,Second Stage of Tertiary Education,"Yes, every week",0.14924,101,843,0.12517,0.17331
2019,Direct migration background,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.14057,119,843,0.11709,0.16405
2019,Direct migration background,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06567,59,843,0.04894,0.08240
2019,Direct migration background,Second Stage of Tertiary Education,"Yes, less frequently",0.19115,164,843,0.16459,0.21771
2019,Indirect migration background,Lower Secondary Level,"No, never",0.45424,65,97,0.35464,0.55384
2019,Indirect migration background,Lower Secondary Level,"Yes, every 2 weeks",0.23712,32,97,0.15204,0.32220
2019,Indirect migration background,Upper Secondary Level,"No, never",0.43749,187,459,0.39205,0.48292
2019,Indirect migration background,Upper Secondary Level,"Yes, every week",0.17446,80,459,0.13970,0.20921
2019,Indirect migration background,Upper Secondary Level,"Yes, every 2 weeks",0.17572,85,459,0.14086,0.21057
2019,Indirect migration background,Upper Secondary Level,"Yes, every 3-4 weeks",0.05996,36,459,0.03822,0.08171
2019,Indirect migration background,Upper Secondary Level,"Yes, less frequently",0.15237,71,459,0.11946,0.18529
2019,Indirect migration background,Post-secondary Non-tertiary Level,"No, never",0.53501,48,48,0.39241,0.67761
2019,Indirect migration background,Second Stage of Tertiary Education,"No, never",0.56095,113,214,0.49430,0.62760
2019,Indirect migration background,Second Stage of Tertiary Education,"Yes, every week",0.09370,43,214,0.05456,0.13283
2019,Indirect migration background,Second Stage of Tertiary Education,"Yes, less frequently",0.21012,58,214,0.15540,0.26483
2021,No migration background,No answer / don't know,"No, never",0.33495,73,152,0.25966,0.41023
2021,No migration background,No answer / don't know,"Yes, every 2 weeks",0.13686,32,152,0.08204,0.19168
2021,No migration background,No answer / don't know,"Yes, less frequently",0.32170,47,152,0.24719,0.39621
2021,No migration background,Lower Secondary Level,"No, never",0.50612,176,347,0.45344,0.55880
2021,No migration background,Lower Secondary Level,"Yes, every week",0.12381,46,347,0.08910,0.15851
2021,No migration background,Lower Secondary Level,"Yes, every 2 weeks",0.16647,68,347,0.12722,0.20572
2021,No migration background,Lower Secondary Level,"Yes, less frequently",0.14466,57,347,0.10759,0.18172
2021,No migration background,Upper Secondary Level,"No, never",0.44135,1237,2796,0.42295,0.45976
2021,No migration background,Upper Secondary Level,"Yes, every week",0.11869,349,2796,0.10670,0.13068
2021,No migration background,Upper Secondary Level,"Yes, every 2 weeks",0.16495,460,2796,0.15119,0.17871
2021,No migration background,Upper Secondary Level,"Yes, every 3-4 weeks",0.09116,230,2796,0.08049,0.10183
2021,No migration background,Upper Secondary Level,"Yes, less frequently",0.18384,520,2796,0.16948,0.19820
2021,No migration background,Post-secondary Non-tertiary Level,"No, never",0.53071,363,740,0.49473,0.56670
2021,No migration background,Post-secondary Non-tertiary Level,"Yes, every week",0.05138,61,740,0.03546,0.06729
2021,No migration background,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.12597,96,740,0.10204,0.14989
2021,No migration background,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.12353,83,740,0.09981,0.14725
2021,No migration background,Post-secondary Non-tertiary Level,"Yes, less frequently",0.16841,137,740,0.14143,0.19540
2021,No migration background,First Stage of Tertiary Education,"No, never",0.45609,198,498,0.41230,0.49988
2021,No migration background,First Stage of Tertiary Education,"Yes, every week",0.08787,65,498,0.06298,0.11276
2021,No migration background,First Stage of Tertiary Education,"Yes, every 2 weeks",0.08114,53,498,0.05713,0.10514
2021,No migration background,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08564,40,498,0.06104,0.11025
2021,No migration background,First Stage of Tertiary Education,"Yes, less frequently",0.28926,142,498,0.24940,0.32913
2021,No migration background,Second Stage of Tertiary Education,"No, never",0.45344,996,2464,0.43378,0.47310
2021,No migration background,Second Stage of Tertiary Education,"Yes, every week",0.13809,399,2464,0.12446,0.15171
2021,No migration background,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.09854,245,2464,0.08677,0.11031
2021,No migration background,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07872,203,2464,0.06808,0.08935
2021,No migration background,Second Stage of Tertiary Education,"Yes, less frequently",0.23121,621,2464,0.21456,0.24786
2021,Direct migration background,No answer / don't know,"No, never",0.60424,76,110,0.51243,0.69604
2021,Direct migration background,No answer / don't know,"Yes, less frequently",0.15459,34,110,0.08672,0.22246
2021,Direct migration background,Primary Level,"No, never",0.38008,130,325,0.32723,0.43294
2021,Direct migration background,Primary Level,"Yes, every week",0.26161,70,325,0.21375,0.30947
2021,Direct migration background,Primary Level,"Yes, every 2 weeks",0.17220,50,325,0.13109,0.21331
2021,Direct migration background,Primary Level,"Yes, every 3-4 weeks",0.05460,33,325,0.02986,0.07934
2021,Direct migration background,Primary Level,"Yes, less frequently",0.13151,42,325,0.09471,0.16831
2021,Direct migration background,Lower Secondary Level,"No, never",0.27334,151,352,0.22672,0.31997
2021,Direct migration background,Lower Secondary Level,"Yes, every week",0.18025,68,352,0.14003,0.22046
2021,Direct migration background,Lower Secondary Level,"Yes, every 2 weeks",0.21963,54,352,0.17632,0.26294
2021,Direct migration background,Lower Secondary Level,"Yes, every 3-4 weeks",0.13388,35,352,0.09826,0.16951
2021,Direct migration background,Lower Secondary Level,"Yes, less frequently",0.19290,44,352,0.15162,0.23417
2021,Direct migration background,Upper Secondary Level,"No, never",0.47986,325,714,0.44318,0.51653
2021,Direct migration background,Upper Secondary Level,"Yes, every week",0.15555,95,714,0.12894,0.18215
2021,Direct migration background,Upper Secondary Level,"Yes, every 2 weeks",0.15713,128,714,0.13041,0.18384
2021,Direct migration background,Upper Secondary Level,"Yes, every 3-4 weeks",0.05697,47,714,0.03996,0.07398
2021,Direct migration background,Upper Secondary Level,"Yes, less frequently",0.15050,119,714,0.12425,0.17674
2021,Direct migration background,Post-secondary Non-tertiary Level,"No, never",0.39008,135,278,0.33264,0.44752
2021,Direct migration background,Post-secondary Non-tertiary Level,"Yes, every week",0.08779,36,278,0.05446,0.12112
2021,Direct migration background,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.21525,55,278,0.16685,0.26365
2021,Direct migration background,Post-secondary Non-tertiary Level,"Yes, less frequently",0.15963,52,278,0.11650,0.20276
2021,Direct migration background,Second Stage of Tertiary Education,"No, never",0.43921,434,932,0.40733,0.47109
2021,Direct migration background,Second Stage of Tertiary Education,"Yes, every week",0.09677,103,932,0.07778,0.11577
2021,Direct migration background,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.13300,156,932,0.11119,0.15482
2021,Direct migration background,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07999,60,932,0.06256,0.09742
2021,Direct migration background,Second Stage of Tertiary Education,"Yes, less frequently",0.25102,179,932,0.22316,0.27887
2021,Indirect migration background,Lower Secondary Level,"No, never",0.43742,31,31,0.25991,0.61494
2021,Indirect migration background,Upper Secondary Level,"No, never",0.40339,108,192,0.33381,0.47296
2021,Indirect migration background,Upper Secondary Level,"Yes, every 2 weeks",0.21183,46,192,0.15388,0.26978
2021,Indirect migration background,Upper Secondary Level,"Yes, less frequently",0.16676,38,192,0.11389,0.21963
2021,Indirect migration background,Post-secondary Non-tertiary Level,"No, never",0.52680,44,44,0.37756,0.67603
2021,Indirect migration background,Second Stage of Tertiary Education,"No, never",0.56194,73,73,0.44734,0.67655
