year,bula_h,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Hamburg,"No, never",0.41893,123,206,0.35139,0.48647
2015,Hamburg,"Yes, every week",0.22109,36,206,0.16428,0.27790
2015,Hamburg,"Yes, less frequently",0.21398,47,206,0.15784,0.27012
2015,Lower Saxony,"No, never",0.37547,542,1463,0.35065,0.40029
2015,Lower Saxony,"Yes, every week",0.13804,209,1463,0.12035,0.15572
2015,Lower Saxony,"Yes, every 2 weeks",0.16567,250,1463,0.14661,0.18472
2015,Lower Saxony,"Yes, every 3-4 weeks",0.07356,117,1463,0.06018,0.08694
2015,Lower Saxony,"Yes, less frequently",0.24727,345,1463,0.22516,0.26939
2015,Bremen,"No, never",0.32318,38,38,0.17248,0.47388
2015,North Rhine-Westphalia,"No, never",0.40901,1329,3129,0.39178,0.42624
2015,North Rhine-Westphalia,"Yes, every week",0.13587,420,3129,0.12386,0.14788
2015,North Rhine-Westphalia,"Yes, every 2 weeks",0.15644,490,3129,0.14371,0.16917
2015,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.08028,228,3129,0.07076,0.08980
2015,North Rhine-Westphalia,"Yes, less frequently",0.21840,662,3129,0.20392,0.23288
2015,Hesse,"No, never",0.31685,380,1095,0.28928,0.34442
2015,Hesse,"Yes, every week",0.16852,173,1095,0.14634,0.19070
2015,Hesse,"Yes, every 2 weeks",0.17782,175,1095,0.15516,0.20048
2015,Hesse,"Yes, every 3-4 weeks",0.09069,95,1095,0.07368,0.10771
2015,Hesse,"Yes, less frequently",0.24611,272,1095,0.22059,0.27164
2015,"Rhineland-Palatinate, Saarland","No, never",0.34791,343,886,0.31653,0.37929
2015,"Rhineland-Palatinate, Saarland","Yes, every week",0.15163,131,886,0.12800,0.17526
2015,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.17724,140,886,0.15208,0.20239
2015,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.09755,82,886,0.07800,0.11710
2015,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.22568,190,886,0.19813,0.25322
2015,Baden-Wuerttemberg,"No, never",0.38939,802,1947,0.36772,0.41105
2015,Baden-Wuerttemberg,"Yes, every week",0.12367,231,1947,0.10905,0.13830
2015,Baden-Wuerttemberg,"Yes, every 2 weeks",0.14487,249,1947,0.12923,0.16051
2015,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.09934,193,1947,0.08605,0.11263
2015,Baden-Wuerttemberg,"Yes, less frequently",0.24273,472,1947,0.22368,0.26178
2015,Bavaria,"No, never",0.40804,1086,2634,0.38927,0.42681
2015,Bavaria,"Yes, every week",0.13799,386,2634,0.12481,0.15116
2015,Bavaria,"Yes, every 2 weeks",0.13918,350,2634,0.12596,0.15241
2015,Bavaria,"Yes, every 3-4 weeks",0.08200,220,2634,0.07152,0.09248
2015,Bavaria,"Yes, less frequently",0.23279,592,2634,0.21665,0.24894
2015,Berlin,"No, never",0.35855,190,531,0.31772,0.39938
2015,Berlin,"Yes, every week",0.14073,78,531,0.11113,0.17034
2015,Berlin,"Yes, every 2 weeks",0.16008,83,531,0.12887,0.19130
2015,Berlin,"Yes, every 3-4 weeks",0.09056,47,531,0.06612,0.11499
2015,Berlin,"Yes, less frequently",0.25007,133,531,0.21321,0.28694
2015,Brandenburg,"No, never",0.29262,180,523,0.25359,0.33165
2015,Brandenburg,"Yes, every week",0.14237,68,523,0.11239,0.17235
2015,Brandenburg,"Yes, every 2 weeks",0.19946,107,523,0.16518,0.23374
2015,Brandenburg,"Yes, every 3-4 weeks",0.11214,47,523,0.08508,0.13921
2015,Brandenburg,"Yes, less frequently",0.25341,121,523,0.21609,0.29072
2015,Mecklenburg-Western Pomerania,"No, never",0.42468,114,273,0.36593,0.48342
2015,Mecklenburg-Western Pomerania,"Yes, every week",0.10082,31,273,0.06503,0.13660
2015,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.18928,56,273,0.14272,0.23583
2015,Mecklenburg-Western Pomerania,"Yes, less frequently",0.19961,72,273,0.15211,0.24711
2015,Saxony,"No, never",0.36629,347,907,0.33491,0.39766
2015,Saxony,"Yes, every week",0.10003,103,907,0.08049,0.11956
2015,Saxony,"Yes, every 2 weeks",0.21001,163,907,0.18349,0.23654
2015,Saxony,"Yes, every 3-4 weeks",0.09571,86,907,0.07655,0.11486
2015,Saxony,"Yes, less frequently",0.22797,208,907,0.20065,0.25529
2015,Saxony-Anhalt,"No, never",0.34423,175,475,0.30146,0.38700
2015,Saxony-Anhalt,"Yes, every week",0.08529,49,475,0.06015,0.11044
2015,Saxony-Anhalt,"Yes, every 2 weeks",0.18535,78,475,0.15037,0.22034
2015,Saxony-Anhalt,"Yes, every 3-4 weeks",0.08886,44,475,0.06324,0.11448
2015,Saxony-Anhalt,"Yes, less frequently",0.29627,129,475,0.25516,0.33737
2015,Thuringa,"No, never",0.31655,186,525,0.27672,0.35637
2015,Thuringa,"Yes, every week",0.11314,66,525,0.08602,0.14026
2015,Thuringa,"Yes, every 2 weeks",0.17947,96,525,0.14661,0.21232
2015,Thuringa,"Yes, every 3-4 weeks",0.08529,43,525,0.06138,0.10921
2015,Thuringa,"Yes, less frequently",0.30556,134,525,0.26611,0.34500
2017,Schleswig-Holstein,"No, never",0.45397,263,598,0.41403,0.49391
2017,Schleswig-Holstein,"Yes, every week",0.12417,95,598,0.09771,0.15062
2017,Schleswig-Holstein,"Yes, every 2 weeks",0.13197,90,598,0.10482,0.15912
2017,Schleswig-Holstein,"Yes, every 3-4 weeks",0.07888,42,598,0.05726,0.10051
2017,Schleswig-Holstein,"Yes, less frequently",0.21101,108,598,0.17828,0.24374
2017,Hamburg,"No, never",0.46016,141,265,0.40004,0.52029
2017,Hamburg,"Yes, every week",0.12475,35,265,0.08489,0.16461
2017,Hamburg,"Yes, every 2 weeks",0.10569,36,265,0.06860,0.14277
2017,Hamburg,"Yes, less frequently",0.20268,53,265,0.15419,0.25117
2017,Lower Saxony,"No, never",0.38832,693,1706,0.36518,0.41145
2017,Lower Saxony,"Yes, every week",0.12601,218,1706,0.11025,0.14176
2017,Lower Saxony,"Yes, every 2 weeks",0.15303,251,1706,0.13594,0.17012
2017,Lower Saxony,"Yes, every 3-4 weeks",0.10524,177,1706,0.09068,0.11981
2017,Lower Saxony,"Yes, less frequently",0.22740,367,1706,0.20750,0.24729
2017,Bremen,"No, never",0.38119,56,56,0.25283,0.50955
2017,North Rhine-Westphalia,"No, never",0.41868,1493,3417,0.40214,0.43523
2017,North Rhine-Westphalia,"Yes, every week",0.14581,491,3417,0.13398,0.15765
2017,North Rhine-Westphalia,"Yes, every 2 weeks",0.14797,524,3417,0.13606,0.15987
2017,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.08820,270,3417,0.07869,0.09771
2017,North Rhine-Westphalia,"Yes, less frequently",0.19934,639,3417,0.18594,0.21274
2017,Hesse,"No, never",0.40285,481,1170,0.37474,0.43097
2017,Hesse,"Yes, every week",0.13515,167,1170,0.11555,0.15474
2017,Hesse,"Yes, every 2 weeks",0.16059,171,1170,0.13954,0.18163
2017,Hesse,"Yes, every 3-4 weeks",0.08972,111,1170,0.07334,0.10611
2017,Hesse,"Yes, less frequently",0.21169,240,1170,0.18827,0.23511
2017,"Rhineland-Palatinate, Saarland","No, never",0.38093,362,946,0.34997,0.41189
2017,"Rhineland-Palatinate, Saarland","Yes, every week",0.14487,143,946,0.12243,0.16731
2017,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.17780,170,946,0.15342,0.20217
2017,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.07686,95,946,0.05988,0.09385
2017,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.21954,176,946,0.19315,0.24593
2017,Baden-Wuerttemberg,"No, never",0.45150,931,2035,0.42987,0.47312
2017,Baden-Wuerttemberg,"Yes, every week",0.13097,251,2035,0.11631,0.14563
2017,Baden-Wuerttemberg,"Yes, every 2 weeks",0.13052,240,2035,0.11588,0.14516
2017,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.09425,227,2035,0.08156,0.10695
2017,Baden-Wuerttemberg,"Yes, less frequently",0.19276,386,2035,0.17562,0.20991
2017,Bavaria,"No, never",0.42998,1222,2818,0.41169,0.44826
2017,Bavaria,"Yes, every week",0.12703,385,2818,0.11473,0.13932
2017,Bavaria,"Yes, every 2 weeks",0.13702,396,2818,0.12432,0.14972
2017,Bavaria,"Yes, every 3-4 weeks",0.08455,267,2818,0.07428,0.09483
2017,Bavaria,"Yes, less frequently",0.22142,548,2818,0.20609,0.23676
2017,Berlin,"No, never",0.46496,258,610,0.42535,0.50457
2017,Berlin,"Yes, every week",0.11997,77,610,0.09417,0.14578
2017,Berlin,"Yes, every 2 weeks",0.11372,79,610,0.08851,0.13894
2017,Berlin,"Yes, every 3-4 weeks",0.08902,55,610,0.06640,0.11164
2017,Berlin,"Yes, less frequently",0.21232,141,610,0.17984,0.24480
2017,Brandenburg,"No, never",0.38080,231,574,0.34104,0.42056
2017,Brandenburg,"Yes, every week",0.11862,61,574,0.09214,0.14509
2017,Brandenburg,"Yes, every 2 weeks",0.18289,105,574,0.15124,0.21455
2017,Brandenburg,"Yes, every 3-4 weeks",0.10152,64,574,0.07679,0.12625
2017,Brandenburg,"Yes, less frequently",0.21616,113,574,0.18246,0.24987
2017,Mecklenburg-Western Pomerania,"No, never",0.44187,131,290,0.38461,0.49912
2017,Mecklenburg-Western Pomerania,"Yes, every week",0.12572,37,290,0.08749,0.16394
2017,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.17774,65,290,0.13366,0.22181
2017,Mecklenburg-Western Pomerania,"Yes, less frequently",0.19190,57,290,0.14650,0.23731
2017,Saxony,"No, never",0.36588,384,1009,0.33614,0.39561
2017,Saxony,"Yes, every week",0.13668,133,1009,0.11548,0.15789
2017,Saxony,"Yes, every 2 weeks",0.19209,180,1009,0.16777,0.21641
2017,Saxony,"Yes, every 3-4 weeks",0.09897,112,1009,0.08054,0.11741
2017,Saxony,"Yes, less frequently",0.20638,200,1009,0.18140,0.23136
2017,Saxony-Anhalt,"No, never",0.46414,244,534,0.42180,0.50648
2017,Saxony-Anhalt,"Yes, every week",0.12531,66,534,0.09721,0.15342
2017,Saxony-Anhalt,"Yes, every 2 weeks",0.12309,78,534,0.09520,0.15099
2017,Saxony-Anhalt,"Yes, every 3-4 weeks",0.08850,52,534,0.06439,0.11261
2017,Saxony-Anhalt,"Yes, less frequently",0.19895,94,534,0.16506,0.23284
2017,Thuringa,"No, never",0.41335,248,599,0.37388,0.45282
2017,Thuringa,"Yes, every week",0.10610,70,599,0.08142,0.13078
2017,Thuringa,"Yes, every 2 weeks",0.16758,96,599,0.13764,0.19751
2017,Thuringa,"Yes, every 3-4 weeks",0.10961,73,599,0.08457,0.13465
2017,Thuringa,"Yes, less frequently",0.20336,112,599,0.17110,0.23562
2019,Schleswig-Holstein,"No, never",0.44691,261,627,0.40797,0.48586
2019,Schleswig-Holstein,"Yes, every week",0.11999,102,627,0.09454,0.14545
2019,Schleswig-Holstein,"Yes, every 2 weeks",0.14319,103,627,0.11575,0.17063
2019,Schleswig-Holstein,"Yes, every 3-4 weeks",0.08575,47,627,0.06382,0.10768
2019,Schleswig-Holstein,"Yes, less frequently",0.20415,114,627,0.17258,0.23573
2019,Hamburg,"No, never",0.47807,153,321,0.42334,0.53281
2019,Hamburg,"Yes, every week",0.11180,52,321,0.07728,0.14633
2019,Hamburg,"Yes, every 2 weeks",0.07439,40,321,0.04564,0.10315
2019,Hamburg,"Yes, less frequently",0.24295,76,321,0.19596,0.28994
2019,Lower Saxony,"No, never",0.41113,688,1651,0.38739,0.43488
2019,Lower Saxony,"Yes, every week",0.13736,242,1651,0.12075,0.15397
2019,Lower Saxony,"Yes, every 2 weeks",0.15577,252,1651,0.13827,0.17326
2019,Lower Saxony,"Yes, every 3-4 weeks",0.08838,145,1651,0.07468,0.10207
2019,Lower Saxony,"Yes, less frequently",0.20736,324,1651,0.18780,0.22693
2019,Bremen,"No, never",0.36687,59,59,0.24284,0.49091
2019,North Rhine-Westphalia,"No, never",0.42971,1466,3495,0.41330,0.44613
2019,North Rhine-Westphalia,"Yes, every week",0.14689,525,3495,0.13515,0.15863
2019,North Rhine-Westphalia,"Yes, every 2 weeks",0.14298,520,3495,0.13137,0.15459
2019,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.07106,270,3495,0.06254,0.07958
2019,North Rhine-Westphalia,"Yes, less frequently",0.20936,714,3495,0.19587,0.22285
2019,Hesse,"No, never",0.38910,452,1198,0.36148,0.41672
2019,Hesse,"Yes, every week",0.13334,198,1198,0.11409,0.15260
2019,Hesse,"Yes, every 2 weeks",0.16180,172,1198,0.14094,0.18266
2019,Hesse,"Yes, every 3-4 weeks",0.07842,127,1198,0.06319,0.09365
2019,Hesse,"Yes, less frequently",0.23733,249,1198,0.21323,0.26143
2019,"Rhineland-Palatinate, Saarland","No, never",0.42230,375,958,0.39100,0.45359
2019,"Rhineland-Palatinate, Saarland","Yes, every week",0.09361,150,958,0.07515,0.11206
2019,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.18805,149,958,0.16329,0.21280
2019,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.07043,79,958,0.05422,0.08664
2019,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.22562,205,958,0.19913,0.25210
2019,Baden-Wuerttemberg,"No, never",0.45481,837,1927,0.43257,0.47705
2019,Baden-Wuerttemberg,"Yes, every week",0.11123,257,1927,0.09718,0.12527
2019,Baden-Wuerttemberg,"Yes, every 2 weeks",0.12205,235,1927,0.10743,0.13667
2019,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.11491,204,1927,0.10066,0.12915
2019,Baden-Wuerttemberg,"Yes, less frequently",0.19701,394,1927,0.17924,0.21477
2019,Bavaria,"No, never",0.44501,1147,2680,0.42619,0.46383
2019,Bavaria,"Yes, every week",0.12485,389,2680,0.11233,0.13737
2019,Bavaria,"Yes, every 2 weeks",0.11631,347,2680,0.10417,0.12845
2019,Bavaria,"Yes, every 3-4 weeks",0.08898,255,2680,0.07820,0.09977
2019,Bavaria,"Yes, less frequently",0.22484,542,2680,0.20903,0.24065
2019,Berlin,"No, never",0.42747,257,684,0.39037,0.46457
2019,Berlin,"Yes, every week",0.10667,79,684,0.08352,0.12982
2019,Berlin,"Yes, every 2 weeks",0.14427,108,684,0.11792,0.17062
2019,Berlin,"Yes, every 3-4 weeks",0.08101,75,684,0.06055,0.10147
2019,Berlin,"Yes, less frequently",0.24058,165,684,0.20852,0.27264
2019,Brandenburg,"No, never",0.39897,254,652,0.36136,0.43659
2019,Brandenburg,"Yes, every week",0.09335,63,652,0.07100,0.11570
2019,Brandenburg,"Yes, every 2 weeks",0.16786,126,652,0.13915,0.19657
2019,Brandenburg,"Yes, every 3-4 weeks",0.12722,63,652,0.10162,0.15281
2019,Brandenburg,"Yes, less frequently",0.21260,146,652,0.18117,0.24403
2019,Mecklenburg-Western Pomerania,"No, never",0.37475,134,320,0.32163,0.42787
2019,Mecklenburg-Western Pomerania,"Yes, every week",0.12254,44,320,0.08655,0.15852
2019,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.23256,72,320,0.18620,0.27892
2019,Mecklenburg-Western Pomerania,"Yes, less frequently",0.17858,70,320,0.13655,0.22061
2019,Saxony,"No, never",0.39160,424,1067,0.36230,0.42090
2019,Saxony,"Yes, every week",0.14031,150,1067,0.11946,0.16116
2019,Saxony,"Yes, every 2 weeks",0.17870,174,1067,0.15570,0.20169
2019,Saxony,"Yes, every 3-4 weeks",0.07618,79,1067,0.06025,0.09210
2019,Saxony,"Yes, less frequently",0.21322,240,1067,0.18863,0.23781
2019,Saxony-Anhalt,"No, never",0.40874,230,531,0.36689,0.45060
2019,Saxony-Anhalt,"Yes, every week",0.16158,75,531,0.13024,0.19291
2019,Saxony-Anhalt,"Yes, every 2 weeks",0.14122,77,531,0.11157,0.17087
2019,Saxony-Anhalt,"Yes, every 3-4 weeks",0.07424,42,531,0.05192,0.09656
2019,Saxony-Anhalt,"Yes, less frequently",0.21422,107,531,0.17929,0.24915
2019,Thuringa,"No, never",0.41223,230,572,0.37185,0.45260
2019,Thuringa,"Yes, every week",0.08244,78,572,0.05988,0.10499
2019,Thuringa,"Yes, every 2 weeks",0.18284,92,572,0.15113,0.21454
2019,Thuringa,"Yes, every 3-4 weeks",0.09158,59,572,0.06792,0.11524
2019,Thuringa,"Yes, less frequently",0.23092,113,572,0.19635,0.26548
2021,Schleswig-Holstein,"No, never",0.46853,197,449,0.42232,0.51474
2021,Schleswig-Holstein,"Yes, every week",0.14873,71,449,0.11578,0.18169
2021,Schleswig-Holstein,"Yes, every 2 weeks",0.14669,61,449,0.11393,0.17945
2021,Schleswig-Holstein,"Yes, every 3-4 weeks",0.06647,39,449,0.04341,0.08954
2021,Schleswig-Holstein,"Yes, less frequently",0.16958,81,449,0.13483,0.20433
2021,Hamburg,"No, never",0.48547,121,206,0.41706,0.55389
2021,Hamburg,"Yes, every 2 weeks",0.09411,32,206,0.05414,0.13408
2021,Hamburg,"Yes, less frequently",0.24655,53,206,0.18755,0.30556
2021,Lower Saxony,"No, never",0.49852,448,1021,0.46784,0.52921
2021,Lower Saxony,"Yes, every week",0.11731,125,1021,0.09756,0.13706
2021,Lower Saxony,"Yes, every 2 weeks",0.12882,156,1021,0.10826,0.14938
2021,Lower Saxony,"Yes, every 3-4 weeks",0.06194,68,1021,0.04715,0.07674
2021,Lower Saxony,"Yes, less frequently",0.19341,224,1021,0.16917,0.21765
2021,Bremen,"No, never",0.33823,42,42,0.19341,0.48305
2021,North Rhine-Westphalia,"No, never",0.45863,991,2299,0.43826,0.47900
2021,North Rhine-Westphalia,"Yes, every week",0.13017,336,2299,0.11642,0.14393
2021,North Rhine-Westphalia,"Yes, every 2 weeks",0.14047,363,2299,0.12626,0.15467
2021,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.08155,158,2299,0.07036,0.09274
2021,North Rhine-Westphalia,"Yes, less frequently",0.18918,451,2299,0.17316,0.20519
2021,Hesse,"No, never",0.41073,318,752,0.37555,0.44592
2021,Hesse,"Yes, every week",0.11796,122,752,0.09489,0.14103
2021,Hesse,"Yes, every 2 weeks",0.17870,115,752,0.15130,0.20610
2021,Hesse,"Yes, every 3-4 weeks",0.08340,54,752,0.06362,0.10317
2021,Hesse,"Yes, less frequently",0.20920,143,752,0.18011,0.23830
2021,"Rhineland-Palatinate, Saarland","No, never",0.40643,196,503,0.36347,0.44940
2021,"Rhineland-Palatinate, Saarland","Yes, every week",0.14218,81,503,0.11163,0.17273
2021,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.12927,75,503,0.09992,0.15862
2021,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.09066,48,503,0.06554,0.11578
2021,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.23146,103,503,0.19456,0.26835
2021,Baden-Wuerttemberg,"No, never",0.46448,600,1279,0.43714,0.49183
2021,Baden-Wuerttemberg,"Yes, every week",0.10683,165,1279,0.08989,0.12377
2021,Baden-Wuerttemberg,"Yes, every 2 weeks",0.12474,130,1279,0.10662,0.14285
2021,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.10536,127,1279,0.08852,0.12219
2021,Baden-Wuerttemberg,"Yes, less frequently",0.19859,257,1279,0.17672,0.22047
2021,Bavaria,"No, never",0.45983,684,1599,0.43539,0.48426
2021,Bavaria,"Yes, every week",0.10484,213,1599,0.08982,0.11986
2021,Bavaria,"Yes, every 2 weeks",0.13597,239,1599,0.11916,0.15277
2021,Bavaria,"Yes, every 3-4 weeks",0.09834,150,1599,0.08374,0.11294
2021,Bavaria,"Yes, less frequently",0.20102,313,1599,0.18137,0.22067
2021,Berlin,"No, never",0.41408,216,508,0.37120,0.45695
2021,Berlin,"Yes, every week",0.09339,57,508,0.06806,0.11872
2021,Berlin,"Yes, every 2 weeks",0.11377,64,508,0.08613,0.14141
2021,Berlin,"Yes, every 3-4 weeks",0.10108,50,508,0.07484,0.12732
2021,Berlin,"Yes, less frequently",0.27768,121,508,0.23869,0.31666
2021,Brandenburg,"No, never",0.49898,169,334,0.44527,0.55268
2021,Brandenburg,"Yes, every week",0.08704,42,334,0.05676,0.11731
2021,Brandenburg,"Yes, every 2 weeks",0.15807,50,334,0.11888,0.19725
2021,Brandenburg,"Yes, less frequently",0.20270,73,334,0.15952,0.24588
2021,Mecklenburg-Western Pomerania,"No, never",0.44658,69,143,0.36481,0.52835
2021,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.26148,42,143,0.18920,0.33376
2021,Mecklenburg-Western Pomerania,"Yes, less frequently",0.13003,32,143,0.07471,0.18534
2021,Saxony,"No, never",0.42739,278,628,0.38867,0.46611
2021,Saxony,"Yes, every week",0.12923,73,628,0.10297,0.15548
2021,Saxony,"Yes, every 2 weeks",0.16830,104,628,0.13902,0.19759
2021,Saxony,"Yes, every 3-4 weeks",0.08010,55,628,0.05886,0.10135
2021,Saxony,"Yes, less frequently",0.19498,118,628,0.16396,0.22599
2021,Saxony-Anhalt,"No, never",0.39706,128,269,0.33848,0.45564
2021,Saxony-Anhalt,"Yes, every week",0.13786,31,269,0.09658,0.17914
2021,Saxony-Anhalt,"Yes, every 2 weeks",0.16247,46,269,0.11830,0.20663
2021,Saxony-Anhalt,"Yes, less frequently",0.17316,64,269,0.12785,0.21846
2021,Thuringa,"No, never",0.50012,164,316,0.44490,0.55534
2021,Thuringa,"Yes, every week",0.13049,44,316,0.09329,0.16768
2021,Thuringa,"Yes, every 2 weeks",0.08818,45,316,0.05687,0.11950
2021,Thuringa,"Yes, less frequently",0.19951,63,316,0.15538,0.24364
