year,bula_h,migback,plb0218_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,Baden-Wuerttemberg,Direct migration background,"Yes, every 3-4 weeks",0.14077,34,15773,0.14005,0.14149
2011,Baden-Wuerttemberg,Direct migration background,"Yes, less frequently",0.16360,61,15773,0.16283,0.16437
2011,Baden-Wuerttemberg,Indirect migration background,"No, never",1.00000,64,15773,1.00000,1.00000
2011,Bavaria,No migration background,"No, never",0.39271,893,15773,0.39227,0.39314
2011,Bavaria,No migration background,"Yes, every week",0.15757,362,15773,0.15725,0.15790
2011,Bavaria,No migration background,"Yes, every 2 weeks",0.12759,333,15773,0.12729,0.12789
2011,Bavaria,No migration background,"Yes, every 3-4 weeks",0.09643,223,15773,0.09617,0.09669
2011,Bavaria,No migration background,"Yes, less frequently",0.22570,514,15773,0.22533,0.22607
2011,Bavaria,Direct migration background,"No, never",0.41487,108,15773,0.41370,0.41605
2011,Bavaria,Direct migration background,"Yes, every week",0.17084,43,15773,0.16994,0.17173
2011,Bavaria,Direct migration background,"Yes, every 2 weeks",0.23319,52,15773,0.23218,0.23419
2011,Bavaria,Direct migration background,"Yes, less frequently",0.18110,52,15773,0.18018,0.18202
2011,Bavaria,Indirect migration background,"No, never",0.57752,52,15773,0.57534,0.57971
2011,Bavaria,Indirect migration background,"Yes, less frequently",0.42248,35,15773,0.42029,0.42466
2011,Berlin,No migration background,"No, never",0.36745,184,15773,0.36663,0.36827
2011,Berlin,No migration background,"Yes, every week",0.18055,83,15773,0.17989,0.18120
2011,Berlin,No migration background,"Yes, every 2 weeks",0.10813,58,15773,0.10760,0.10866
2011,Berlin,No migration background,"Yes, every 3-4 weeks",0.08904,50,15773,0.08856,0.08953
2011,Berlin,No migration background,"Yes, less frequently",0.25483,122,15773,0.25409,0.25558
2011,Brandenburg,No migration background,"No, never",0.28648,194,15773,0.28561,0.28735
2011,Brandenburg,No migration background,"Yes, every week",0.14015,83,15773,0.13948,0.14082
2011,Brandenburg,No migration background,"Yes, every 2 weeks",0.22239,123,15773,0.22158,0.22319
2011,Brandenburg,No migration background,"Yes, every 3-4 weeks",0.09187,56,15773,0.09132,0.09243
2011,Brandenburg,No migration background,"Yes, less frequently",0.25911,142,15773,0.25827,0.25996
2011,Mecklenburg-Western Pomerania,No migration background,"No, never",0.51441,136,15773,0.51319,0.51563
2011,Mecklenburg-Western Pomerania,No migration background,"Yes, every week",0.11797,44,15773,0.11718,0.11876
2011,Mecklenburg-Western Pomerania,No migration background,"Yes, every 2 weeks",0.16077,63,15773,0.15987,0.16167
2011,Mecklenburg-Western Pomerania,No migration background,"Yes, less frequently",0.20685,76,15773,0.20586,0.20784
2011,Saxony,No migration background,"No, never",0.27840,334,15773,0.27779,0.27902
2011,Saxony,No migration background,"Yes, every week",0.11446,121,15773,0.11402,0.11489
2011,Saxony,No migration background,"Yes, every 2 weeks",0.22241,211,15773,0.22184,0.22298
2011,Saxony,No migration background,"Yes, every 3-4 weeks",0.10867,104,15773,0.10825,0.10910
2011,Saxony,No migration background,"Yes, less frequently",0.27606,271,15773,0.27545,0.27667
2011,Saxony-Anhalt,No migration background,"No, never",0.32507,200,15773,0.32416,0.32597
2011,Saxony-Anhalt,No migration background,"Yes, every week",0.13388,81,15773,0.13322,0.13453
2011,Saxony-Anhalt,No migration background,"Yes, every 2 weeks",0.18148,116,15773,0.18074,0.18222
2011,Saxony-Anhalt,No migration background,"Yes, every 3-4 weeks",0.13579,67,15773,0.13513,0.13645
2011,Saxony-Anhalt,No migration background,"Yes, less frequently",0.22379,124,15773,0.22299,0.22459
2011,Thuringa,No migration background,"No, never",0.32088,204,15773,0.31995,0.32181
2011,Thuringa,No migration background,"Yes, every week",0.14729,94,15773,0.14658,0.14799
2011,Thuringa,No migration background,"Yes, every 2 weeks",0.17436,110,15773,0.17360,0.17511
2011,Thuringa,No migration background,"Yes, every 3-4 weeks",0.12494,69,15773,0.12428,0.12560
2011,Thuringa,No migration background,"Yes, less frequently",0.23254,148,15773,0.23170,0.23338
2013,Schleswig-Holstein,No migration background,"No, never",0.38978,187,14506,0.38885,0.39072
2013,Schleswig-Holstein,No migration background,"Yes, every week",0.15245,65,14506,0.15176,0.15313
2013,Schleswig-Holstein,No migration background,"Yes, every 2 weeks",0.17012,92,14506,0.16940,0.17084
2013,Schleswig-Holstein,No migration background,"Yes, every 3-4 weeks",0.05240,35,14506,0.05197,0.05283
2013,Schleswig-Holstein,No migration background,"Yes, less frequently",0.23525,95,14506,0.23444,0.23606
2013,Hamburg,No migration background,"No, never",0.57341,86,14506,0.57181,0.57502
2013,Hamburg,No migration background,"Yes, less frequently",0.42659,49,14506,0.42498,0.42819
2013,Lower Saxony,No migration background,"No, never",0.36306,475,14506,0.36253,0.36360
2013,Lower Saxony,No migration background,"Yes, every week",0.13642,170,14506,0.13604,0.13680
2013,Lower Saxony,No migration background,"Yes, every 2 weeks",0.17595,220,14506,0.17552,0.17637
2013,Lower Saxony,No migration background,"Yes, every 3-4 weeks",0.07203,99,14506,0.07174,0.07232
2013,Lower Saxony,No migration background,"Yes, less frequently",0.25254,308,14506,0.25205,0.25302
2013,Lower Saxony,Direct migration background,"No, never",0.78282,50,14506,0.78078,0.78485
2013,Lower Saxony,Direct migration background,"Yes, less frequently",0.21718,32,14506,0.21515,0.21922
2013,Bremen,No migration background,"No, never",1.00000,40,14506,1.00000,1.00000
2013,North Rhine-Westphalia,No migration background,"No, never",0.36340,952,14506,0.36303,0.36378
2013,North Rhine-Westphalia,No migration background,"Yes, every week",0.13781,322,14506,0.13754,0.13808
2013,North Rhine-Westphalia,No migration background,"Yes, every 2 weeks",0.12663,342,14506,0.12637,0.12689
2013,North Rhine-Westphalia,No migration background,"Yes, every 3-4 weeks",0.09579,192,14506,0.09556,0.09602
2013,North Rhine-Westphalia,No migration background,"Yes, less frequently",0.27636,603,14506,0.27602,0.27671
2013,North Rhine-Westphalia,Direct migration background,"No, never",0.34542,183,14506,0.34438,0.34645
2013,North Rhine-Westphalia,Direct migration background,"Yes, every week",0.19346,83,14506,0.19260,0.19432
2013,North Rhine-Westphalia,Direct migration background,"Yes, every 2 weeks",0.17856,79,14506,0.17773,0.17940
2013,North Rhine-Westphalia,Direct migration background,"Yes, every 3-4 weeks",0.08399,35,14506,0.08338,0.08459
2013,North Rhine-Westphalia,Direct migration background,"Yes, less frequently",0.19857,87,14506,0.19770,0.19944
2013,North Rhine-Westphalia,Indirect migration background,"No, never",0.50167,83,14506,0.49961,0.50373
2013,North Rhine-Westphalia,Indirect migration background,"Yes, every 2 weeks",0.25072,36,14506,0.24893,0.25250
2013,North Rhine-Westphalia,Indirect migration background,"Yes, less frequently",0.24762,34,14506,0.24584,0.24939
2013,Hesse,No migration background,"No, never",0.31001,295,14506,0.30938,0.31063
2013,Hesse,No migration background,"Yes, every week",0.15140,126,14506,0.15092,0.15188
2013,Hesse,No migration background,"Yes, every 2 weeks",0.14805,129,14506,0.14757,0.14853
2013,Hesse,No migration background,"Yes, every 3-4 weeks",0.10239,76,14506,0.10198,0.10280
2013,Hesse,No migration background,"Yes, less frequently",0.28815,239,14506,0.28754,0.28876
2013,Hesse,Direct migration background,"No, never",0.67931,67,14506,0.67725,0.68136
2013,Hesse,Direct migration background,"Yes, less frequently",0.32069,40,14506,0.31864,0.32275
2013,"Rhineland-Palatinate, Saarland",No migration background,"No, never",0.34916,280,14506,0.34844,0.34988
2013,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every week",0.12658,85,14506,0.12607,0.12708
2013,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every 2 weeks",0.17569,102,14506,0.17512,0.17627
2013,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every 3-4 weeks",0.10234,70,14506,0.10188,0.10280
2013,"Rhineland-Palatinate, Saarland",No migration background,"Yes, less frequently",0.24623,160,14506,0.24558,0.24688
2013,"Rhineland-Palatinate, Saarland",Direct migration background,"No, never",1.00000,38,14506,1.00000,1.00000
2013,Baden-Wuerttemberg,No migration background,"No, never",0.39288,633,14506,0.39237,0.39338
2013,Baden-Wuerttemberg,No migration background,"Yes, every week",0.09975,170,14506,0.09944,0.10006
2013,Baden-Wuerttemberg,No migration background,"Yes, every 2 weeks",0.14341,183,14506,0.14305,0.14378
2013,Baden-Wuerttemberg,No migration background,"Yes, every 3-4 weeks",0.10135,143,14506,0.10103,0.10166
2013,Baden-Wuerttemberg,No migration background,"Yes, less frequently",0.26262,384,14506,0.26216,0.26307
2013,Baden-Wuerttemberg,Direct migration background,"No, never",0.46682,121,14506,0.46550,0.46813
2013,Baden-Wuerttemberg,Direct migration background,"Yes, every week",0.12770,42,14506,0.12682,0.12859
2013,Baden-Wuerttemberg,Direct migration background,"Yes, every 2 weeks",0.19273,47,14506,0.19169,0.19377
2013,Baden-Wuerttemberg,Direct migration background,"Yes, less frequently",0.21275,51,14506,0.21167,0.21383
2013,Baden-Wuerttemberg,Indirect migration background,"No, never",1.00000,75,14506,1.00000,1.00000
2013,Bavaria,No migration background,"No, never",0.42923,891,14506,0.42877,0.42968
2013,Bavaria,No migration background,"Yes, every week",0.14053,321,14506,0.14021,0.14085
2013,Bavaria,No migration background,"Yes, every 2 weeks",0.13234,282,14506,0.13203,0.13265
2013,Bavaria,No migration background,"Yes, every 3-4 weeks",0.07912,175,14506,0.07887,0.07937
2013,Bavaria,No migration background,"Yes, less frequently",0.21878,477,14506,0.21840,0.21917
2013,Bavaria,Direct migration background,"No, never",0.38698,107,14506,0.38558,0.38837
2013,Bavaria,Direct migration background,"Yes, every week",0.21037,46,14506,0.20920,0.21154
2013,Bavaria,Direct migration background,"Yes, every 2 weeks",0.15901,53,14506,0.15797,0.16006
2013,Bavaria,Direct migration background,"Yes, less frequently",0.24364,52,14506,0.24241,0.24487
2013,Bavaria,Indirect migration background,"No, never",0.62320,52,14506,0.62094,0.62546
2013,Bavaria,Indirect migration background,"Yes, every week",0.37680,35,14506,0.37454,0.37906
2013,Berlin,No migration background,"No, never",0.35930,189,14506,0.35848,0.36011
2013,Berlin,No migration background,"Yes, every week",0.12885,59,14506,0.12828,0.12943
2013,Berlin,No migration background,"Yes, every 2 weeks",0.17930,77,14506,0.17864,0.17995
2013,Berlin,No migration background,"Yes, every 3-4 weeks",0.08234,42,14506,0.08187,0.08281
2013,Berlin,No migration background,"Yes, less frequently",0.25021,137,14506,0.24947,0.25095
2013,Brandenburg,No migration background,"No, never",0.28557,177,14506,0.28469,0.28646
2013,Brandenburg,No migration background,"Yes, every week",0.17863,70,14506,0.17788,0.17937
2013,Brandenburg,No migration background,"Yes, every 2 weeks",0.19235,101,14506,0.19158,0.19312
2013,Brandenburg,No migration background,"Yes, every 3-4 weeks",0.07500,45,14506,0.07449,0.07552
2013,Brandenburg,No migration background,"Yes, less frequently",0.26845,135,14506,0.26758,0.26931
2013,Mecklenburg-Western Pomerania,No migration background,"No, never",0.42644,117,14506,0.42518,0.42770
2013,Mecklenburg-Western Pomerania,No migration background,"Yes, every week",0.10559,36,14506,0.10481,0.10637
2013,Mecklenburg-Western Pomerania,No migration background,"Yes, every 2 weeks",0.21361,61,14506,0.21257,0.21466
2013,Mecklenburg-Western Pomerania,No migration background,"Yes, less frequently",0.25436,76,14506,0.25325,0.25546
2013,Saxony,No migration background,"No, never",0.31647,342,14506,0.31585,0.31710
2013,Saxony,No migration background,"Yes, every week",0.12037,116,14506,0.11993,0.12080
2013,Saxony,No migration background,"Yes, every 2 weeks",0.20241,182,14506,0.20187,0.20295
2013,Saxony,No migration background,"Yes, every 3-4 weeks",0.10597,100,14506,0.10555,0.10638
2013,Saxony,No migration background,"Yes, less frequently",0.25479,263,14506,0.25420,0.25538
2013,Saxony-Anhalt,No migration background,"No, never",0.36198,195,14506,0.36101,0.36295
2013,Saxony-Anhalt,No migration background,"Yes, every week",0.11571,72,14506,0.11506,0.11636
2013,Saxony-Anhalt,No migration background,"Yes, every 2 weeks",0.17021,85,14506,0.16945,0.17097
2013,Saxony-Anhalt,No migration background,"Yes, every 3-4 weeks",0.08370,53,14506,0.08314,0.08426
2013,Saxony-Anhalt,No migration background,"Yes, less frequently",0.26840,127,14506,0.26751,0.26930
2013,Thuringa,No migration background,"No, never",0.33025,198,14506,0.32934,0.33116
2013,Thuringa,No migration background,"Yes, every week",0.10468,77,14506,0.10408,0.10527
2013,Thuringa,No migration background,"Yes, every 2 weeks",0.21095,96,14506,0.21016,0.21174
2013,Thuringa,No migration background,"Yes, every 3-4 weeks",0.12093,71,14506,0.12030,0.12156
2013,Thuringa,No migration background,"Yes, less frequently",0.23319,126,14506,0.23237,0.23401
2015,Schleswig-Holstein,No migration background,"No, never",0.45726,177,14227,0.45635,0.45817
2015,Schleswig-Holstein,No migration background,"Yes, every week",0.11183,51,14227,0.11126,0.11241
2015,Schleswig-Holstein,No migration background,"Yes, every 2 weeks",0.18133,69,14227,0.18062,0.18203
2015,Schleswig-Holstein,No migration background,"Yes, less frequently",0.24958,97,14227,0.24879,0.25037
2015,Hamburg,No migration background,"No, never",0.63034,79,14227,0.62881,0.63188
2015,Hamburg,No migration background,"Yes, less frequently",0.36966,37,14227,0.36812,0.37119
2015,Hamburg,Direct migration background,"No, never",1.00000,34,14227,1.00000,1.00000
2015,Lower Saxony,No migration background,"No, never",0.37056,413,14227,0.37003,0.37108
2015,Lower Saxony,No migration background,"Yes, every week",0.13341,152,14227,0.13304,0.13378
2015,Lower Saxony,No migration background,"Yes, every 2 weeks",0.16250,179,14227,0.16210,0.16291
2015,Lower Saxony,No migration background,"Yes, every 3-4 weeks",0.07350,88,14227,0.07322,0.07379
2015,Lower Saxony,No migration background,"Yes, less frequently",0.26003,287,14227,0.25955,0.26051
2015,Lower Saxony,Direct migration background,"No, never",0.44239,105,14227,0.44094,0.44384
2015,Lower Saxony,Direct migration background,"Yes, every week",0.19048,46,14227,0.18934,0.19163
2015,Lower Saxony,Direct migration background,"Yes, every 2 weeks",0.17294,55,14227,0.17184,0.17404
2015,Lower Saxony,Direct migration background,"Yes, less frequently",0.19419,47,14227,0.19303,0.19534
2015,North Rhine-Westphalia,No migration background,"No, never",0.40853,897,14227,0.40815,0.40891
2015,North Rhine-Westphalia,No migration background,"Yes, every week",0.12607,253,14227,0.12581,0.12633
2015,North Rhine-Westphalia,No migration background,"Yes, every 2 weeks",0.14740,309,14227,0.14713,0.14768
2015,North Rhine-Westphalia,No migration background,"Yes, every 3-4 weeks",0.07751,159,14227,0.07731,0.07772
2015,North Rhine-Westphalia,No migration background,"Yes, less frequently",0.24048,489,14227,0.24015,0.24081
2015,North Rhine-Westphalia,Direct migration background,"No, never",0.42552,318,14227,0.42467,0.42637
2015,North Rhine-Westphalia,Direct migration background,"Yes, every week",0.16981,124,14227,0.16916,0.17046
2015,North Rhine-Westphalia,Direct migration background,"Yes, every 2 weeks",0.18034,135,14227,0.17968,0.18100
2015,North Rhine-Westphalia,Direct migration background,"Yes, every 3-4 weeks",0.09540,49,14227,0.09489,0.09591
2015,North Rhine-Westphalia,Direct migration background,"Yes, less frequently",0.12893,120,14227,0.12835,0.12951
2015,North Rhine-Westphalia,Indirect migration background,"No, never",0.41316,114,14227,0.41186,0.41447
2015,North Rhine-Westphalia,Indirect migration background,"Yes, every week",0.20310,43,14227,0.20203,0.20416
2015,North Rhine-Westphalia,Indirect migration background,"Yes, every 2 weeks",0.20681,46,14227,0.20574,0.20789
2015,North Rhine-Westphalia,Indirect migration background,"Yes, less frequently",0.17693,53,14227,0.17592,0.17794
2015,Hesse,No migration background,"No, never",0.30224,246,14227,0.30164,0.30285
2015,Hesse,No migration background,"Yes, every week",0.16249,118,14227,0.16201,0.16298
2015,Hesse,No migration background,"Yes, every 2 weeks",0.17390,115,14227,0.17340,0.17440
2015,Hesse,No migration background,"Yes, every 3-4 weeks",0.09352,68,14227,0.09314,0.09390
2015,Hesse,No migration background,"Yes, less frequently",0.26785,212,14227,0.26727,0.26843
2015,Hesse,Direct migration background,"No, never",0.39856,101,14227,0.39720,0.39992
2015,Hesse,Direct migration background,"Yes, every week",0.19638,41,14227,0.19527,0.19748
2015,Hesse,Direct migration background,"Yes, every 2 weeks",0.20736,45,14227,0.20623,0.20848
2015,Hesse,Direct migration background,"Yes, less frequently",0.19770,44,14227,0.19659,0.19881
2015,Hesse,Indirect migration background,"No, never",1.00000,33,14227,1.00000,1.00000
2015,"Rhineland-Palatinate, Saarland",No migration background,"No, never",0.35575,229,14227,0.35501,0.35649
2015,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every week",0.13968,72,14227,0.13914,0.14021
2015,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every 2 weeks",0.16956,89,14227,0.16898,0.17014
2015,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every 3-4 weeks",0.09409,57,14227,0.09364,0.09454
2015,"Rhineland-Palatinate, Saarland",No migration background,"Yes, less frequently",0.24092,139,14227,0.24026,0.24158
2015,"Rhineland-Palatinate, Saarland",Direct migration background,"No, never",0.38925,85,14227,0.38767,0.39083
2015,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, every week",0.22078,48,14227,0.21943,0.22212
2015,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, every 2 weeks",0.21529,34,14227,0.21396,0.21663
2015,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, less frequently",0.17468,36,14227,0.17345,0.17591
2015,Baden-Wuerttemberg,No migration background,"No, never",0.38305,512,14227,0.38255,0.38354
2015,Baden-Wuerttemberg,No migration background,"Yes, every week",0.12032,146,14227,0.11999,0.12065
2015,Baden-Wuerttemberg,No migration background,"Yes, every 2 weeks",0.13694,157,14227,0.13659,0.13729
2015,Baden-Wuerttemberg,No migration background,"Yes, every 3-4 weeks",0.08815,125,14227,0.08787,0.08844
2015,Baden-Wuerttemberg,No migration background,"Yes, less frequently",0.27154,363,14227,0.27109,0.27199
2015,Baden-Wuerttemberg,Direct migration background,"No, never",0.38199,194,14227,0.38107,0.38291
2015,Baden-Wuerttemberg,Direct migration background,"Yes, every week",0.13916,58,14227,0.13850,0.13981
2015,Baden-Wuerttemberg,Direct migration background,"Yes, every 2 weeks",0.17290,72,14227,0.17218,0.17361
2015,Baden-Wuerttemberg,Direct migration background,"Yes, every 3-4 weeks",0.13719,47,14227,0.13654,0.13784
2015,Baden-Wuerttemberg,Direct migration background,"Yes, less frequently",0.16877,78,14227,0.16806,0.16948
2015,Baden-Wuerttemberg,Indirect migration background,"No, never",0.72184,96,14227,0.72018,0.72351
2015,Baden-Wuerttemberg,Indirect migration background,"Yes, less frequently",0.27816,31,14227,0.27649,0.27982
2015,Bavaria,No migration background,"No, never",0.40162,789,14227,0.40119,0.40206
2015,Bavaria,No migration background,"Yes, every week",0.14232,289,14227,0.14201,0.14263
2015,Bavaria,No migration background,"Yes, every 2 weeks",0.13315,250,14227,0.13285,0.13345
2015,Bavaria,No migration background,"Yes, every 3-4 weeks",0.08391,168,14227,0.08366,0.08416
2015,Bavaria,No migration background,"Yes, less frequently",0.23899,472,14227,0.23861,0.23937
2015,Bavaria,Direct migration background,"No, never",0.43420,222,14227,0.43319,0.43521
2015,Bavaria,Direct migration background,"Yes, every week",0.11144,65,14227,0.11080,0.11208
2015,Bavaria,Direct migration background,"Yes, every 2 weeks",0.18051,73,14227,0.17973,0.18130
2015,Bavaria,Direct migration background,"Yes, every 3-4 weeks",0.08122,38,14227,0.08066,0.08178
2015,Bavaria,Direct migration background,"Yes, less frequently",0.19263,80,14227,0.19183,0.19344
2015,Bavaria,Indirect migration background,"No, never",0.50316,75,14227,0.50153,0.50479
2015,Bavaria,Indirect migration background,"Yes, every week",0.17461,32,14227,0.17337,0.17584
2015,Bavaria,Indirect migration background,"Yes, less frequently",0.32224,40,14227,0.32072,0.32376
2015,Berlin,No migration background,"No, never",0.38003,158,14227,0.37920,0.38086
2015,Berlin,No migration background,"Yes, every week",0.13216,53,14227,0.13158,0.13274
2015,Berlin,No migration background,"Yes, every 2 weeks",0.12917,60,14227,0.12860,0.12975
2015,Berlin,No migration background,"Yes, every 3-4 weeks",0.09711,36,14227,0.09661,0.09762
2015,Berlin,No migration background,"Yes, less frequently",0.26152,115,14227,0.26077,0.26227
2015,Brandenburg,No migration background,"No, never",0.28977,161,14227,0.28888,0.29066
2015,Brandenburg,No migration background,"Yes, every week",0.13759,60,14227,0.13692,0.13827
2015,Brandenburg,No migration background,"Yes, every 2 weeks",0.19689,94,14227,0.19611,0.19767
2015,Brandenburg,No migration background,"Yes, every 3-4 weeks",0.11652,45,14227,0.11589,0.11715
2015,Brandenburg,No migration background,"Yes, less frequently",0.25923,114,14227,0.25837,0.26008
2015,Mecklenburg-Western Pomerania,No migration background,"No, never",0.51870,107,14227,0.51741,0.51998
2015,Mecklenburg-Western Pomerania,No migration background,"Yes, every 2 weeks",0.23571,54,14227,0.23462,0.23680
2015,Mecklenburg-Western Pomerania,No migration background,"Yes, less frequently",0.24559,70,14227,0.24449,0.24670
2015,Saxony,No migration background,"No, never",0.36589,321,14227,0.36527,0.36652
2015,Saxony,No migration background,"Yes, every week",0.10205,98,14227,0.10166,0.10245
2015,Saxony,No migration background,"Yes, every 2 weeks",0.20364,153,14227,0.20312,0.20417
2015,Saxony,No migration background,"Yes, every 3-4 weeks",0.09560,80,14227,0.09522,0.09599
2015,Saxony,No migration background,"Yes, less frequently",0.23280,199,14227,0.23225,0.23335
2015,Saxony-Anhalt,No migration background,"No, never",0.34917,161,14227,0.34817,0.35016
2015,Saxony-Anhalt,No migration background,"Yes, every week",0.08579,47,14227,0.08521,0.08637
2015,Saxony-Anhalt,No migration background,"Yes, every 2 weeks",0.18541,74,14227,0.18460,0.18622
2015,Saxony-Anhalt,No migration background,"Yes, every 3-4 weeks",0.08521,41,14227,0.08463,0.08579
2015,Saxony-Anhalt,No migration background,"Yes, less frequently",0.29442,121,14227,0.29347,0.29537
2015,Thuringa,No migration background,"No, never",0.31963,178,14227,0.31868,0.32058
2015,Thuringa,No migration background,"Yes, every week",0.11657,66,14227,0.11592,0.11722
2015,Thuringa,No migration background,"Yes, every 2 weeks",0.17934,88,14227,0.17856,0.18012
2015,Thuringa,No migration background,"Yes, every 3-4 weeks",0.08769,40,14227,0.08711,0.08827
2015,Thuringa,No migration background,"Yes, less frequently",0.29677,124,14227,0.29584,0.29770
2017,Schleswig-Holstein,No migration background,"No, never",0.44851,217,15689,0.44764,0.44937
2017,Schleswig-Holstein,No migration background,"Yes, every week",0.12129,73,15689,0.12072,0.12186
2017,Schleswig-Holstein,No migration background,"Yes, every 2 weeks",0.13482,75,15689,0.13422,0.13542
2017,Schleswig-Holstein,No migration background,"Yes, every 3-4 weeks",0.08699,37,15689,0.08650,0.08749
2017,Schleswig-Holstein,No migration background,"Yes, less frequently",0.20839,86,15689,0.20768,0.20909
2017,Schleswig-Holstein,Direct migration background,"No, never",1.00000,35,15689,1.00000,1.00000
2017,Hamburg,No migration background,"No, never",0.63288,94,15689,0.63146,0.63429
2017,Hamburg,No migration background,"Yes, less frequently",0.36712,42,15689,0.36571,0.36854
2017,Hamburg,Direct migration background,"No, never",1.00000,33,15689,1.00000,1.00000
2017,Lower Saxony,No migration background,"No, never",0.39153,543,15689,0.39100,0.39206
2017,Lower Saxony,No migration background,"Yes, every week",0.12292,162,15689,0.12256,0.12328
2017,Lower Saxony,No migration background,"Yes, every 2 weeks",0.14943,182,15689,0.14904,0.14981
2017,Lower Saxony,No migration background,"Yes, every 3-4 weeks",0.10350,146,15689,0.10316,0.10383
2017,Lower Saxony,No migration background,"Yes, less frequently",0.23263,296,15689,0.23217,0.23309
2017,Lower Saxony,Direct migration background,"No, never",0.42906,121,15689,0.42773,0.43039
2017,Lower Saxony,Direct migration background,"Yes, every week",0.13823,39,15689,0.13731,0.13916
2017,Lower Saxony,Direct migration background,"Yes, every 2 weeks",0.19221,56,15689,0.19115,0.19327
2017,Lower Saxony,Direct migration background,"Yes, less frequently",0.24049,51,15689,0.23934,0.24164
2017,Bremen,No migration background,"No, never",1.00000,38,15689,1.00000,1.00000
2017,North Rhine-Westphalia,No migration background,"No, never",0.42284,1007,15689,0.42246,0.42322
2017,North Rhine-Westphalia,No migration background,"Yes, every week",0.13689,336,15689,0.13662,0.13715
2017,North Rhine-Westphalia,No migration background,"Yes, every 2 weeks",0.13858,327,15689,0.13832,0.13885
2017,North Rhine-Westphalia,No migration background,"Yes, every 3-4 weeks",0.08411,192,15689,0.08390,0.08432
2017,North Rhine-Westphalia,No migration background,"Yes, less frequently",0.21758,469,15689,0.21726,0.21789
2017,North Rhine-Westphalia,Direct migration background,"No, never",0.40078,343,15689,0.39998,0.40157
2017,North Rhine-Westphalia,Direct migration background,"Yes, every week",0.16465,95,15689,0.16405,0.16525
2017,North Rhine-Westphalia,Direct migration background,"Yes, every 2 weeks",0.18031,142,15689,0.17968,0.18093
2017,North Rhine-Westphalia,Direct migration background,"Yes, every 3-4 weeks",0.11365,57,15689,0.11313,0.11416
2017,North Rhine-Westphalia,Direct migration background,"Yes, less frequently",0.14062,132,15689,0.14006,0.14118
2017,North Rhine-Westphalia,Indirect migration background,"No, never",0.43742,143,15689,0.43623,0.43861
2017,North Rhine-Westphalia,Indirect migration background,"Yes, every week",0.20227,60,15689,0.20131,0.20324
2017,North Rhine-Westphalia,Indirect migration background,"Yes, every 2 weeks",0.19722,55,15689,0.19626,0.19817
2017,North Rhine-Westphalia,Indirect migration background,"Yes, less frequently",0.16309,38,15689,0.16220,0.16397
2017,Hesse,No migration background,"No, never",0.38815,315,15689,0.38752,0.38878
2017,Hesse,No migration background,"Yes, every week",0.13880,123,15689,0.13835,0.13924
2017,Hesse,No migration background,"Yes, every 2 weeks",0.16015,119,15689,0.15967,0.16062
2017,Hesse,No migration background,"Yes, every 3-4 weeks",0.08406,83,15689,0.08370,0.08441
2017,Hesse,No migration background,"Yes, less frequently",0.22885,181,15689,0.22831,0.22939
2017,Hesse,Direct migration background,"No, never",0.46729,121,15689,0.46590,0.46869
2017,Hesse,Direct migration background,"Yes, every week",0.14502,33,15689,0.14404,0.14601
2017,Hesse,Direct migration background,"Yes, every 2 weeks",0.22828,43,15689,0.22710,0.22945
2017,Hesse,Direct migration background,"Yes, less frequently",0.15941,43,15689,0.15838,0.16043
2017,Hesse,Indirect migration background,"No, never",1.00000,45,15689,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",No migration background,"No, never",0.37990,238,15689,0.37915,0.38064
2017,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every week",0.13989,85,15689,0.13936,0.14042
2017,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every 2 weeks",0.15807,97,15689,0.15751,0.15863
2017,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every 3-4 weeks",0.07575,65,15689,0.07534,0.07615
2017,"Rhineland-Palatinate, Saarland",No migration background,"Yes, less frequently",0.24640,126,15689,0.24574,0.24706
2017,"Rhineland-Palatinate, Saarland",Direct migration background,"No, never",0.41985,95,15689,0.41840,0.42131
2017,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, every week",0.17275,45,15689,0.17163,0.17386
2017,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, every 2 weeks",0.27439,61,15689,0.27307,0.27570
2017,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, less frequently",0.13301,38,15689,0.13201,0.13402
2017,Baden-Wuerttemberg,No migration background,"No, never",0.43957,630,15689,0.43907,0.44007
2017,Baden-Wuerttemberg,No migration background,"Yes, every week",0.13249,164,15689,0.13215,0.13284
2017,Baden-Wuerttemberg,No migration background,"Yes, every 2 weeks",0.11632,151,15689,0.11600,0.11664
2017,Baden-Wuerttemberg,No migration background,"Yes, every 3-4 weeks",0.09780,168,15689,0.09750,0.09810
